#NTIMES: 145 
#NSTAGES: 7 
#TIMES[d]: 4.14 4.22 4.31 4.40 4.49 4.58 4.68 4.77 4.87 4.97 5.08 5.18 5.29 5.40 5.51 5.62 5.74 5.86 5.98 6.10 6.23 6.36 6.49 6.62 6.76 6.90 7.04 7.19 7.34 7.49 7.64 7.80 7.96 8.13 8.30 8.47 8.64 8.82 9.01 9.19 9.38 9.58 9.77 9.98 10.18 10.39 10.61 10.83 11.05 11.28 11.51 11.75 11.99 12.24 12.50 12.75 13.02 13.29 13.56 13.84 14.13 14.42 14.72 15.02 15.33 15.65 15.98 16.31 16.64 16.99 17.34 17.70 18.06 18.44 18.82 19.21 19.60 20.01 20.42 20.85 21.28 21.72 22.17 22.62 23.09 23.57 24.06 24.56 25.06 25.58 26.11 26.65 27.20 27.76 28.34 28.93 29.52 30.13 30.76 31.39 32.04 32.71 33.38 34.07 34.78 35.50 36.23 36.98 37.74 38.53 39.32 40.14 40.97 41.81 42.68 43.56 44.46 45.38 46.32 47.28 48.26 49.25 50.27 51.31 52.37 53.46 54.56 55.69 56.84 58.02 59.22 60.44 61.69 62.97 64.27 65.60 66.96 68.34 69.76 71.20 72.67 74.17 75.71 77.27 78.87 
#
#TIME: 4.14 
#NVEL: 67 
#vel_mid[km/s] co0 co1 co2 co3 co4 co5 co6 
21647.97 2.01e-05 1.00e+00 1.31e-07 3.33e-32 1.51e-32 2.48e-31 1.51e-32 
22447.94 6.04e-05 1.00e+00 1.49e-10 5.25e-32 2.38e-32 3.91e-31 2.38e-32 
23245.88 4.98e-05 1.00e+00 2.52e-10 7.88e-32 3.57e-32 5.86e-31 3.57e-32 
24052.47 2.91e-05 1.00e+00 1.01e-09 1.06e-31 4.80e-32 7.89e-31 4.80e-32 
24867.72 2.03e-05 1.00e+00 2.89e-09 1.33e-31 6.01e-32 9.87e-31 6.01e-32 
25698.86 2.83e-05 6.16e-01 3.84e-01 5.94e-15 2.44e-14 1.26e-30 7.66e-32 
26587.16 4.21e-06 1.00e+00 2.44e-08 2.42e-31 1.10e-31 1.80e-30 1.10e-31 
27637.54 1.92e-06 1.00e+00 1.86e-07 4.34e-31 1.97e-31 3.23e-30 1.97e-31 
28986.97 1.52e-06 3.38e-01 6.62e-01 1.31e-22 5.14e-31 8.43e-30 5.14e-31 
#TIME: 50.27 
#NVEL: 67 
#vel_mid[km/s] co0 co1 co2 co3 co4 co5 co6 
440.10 2.40e-06 9.97e-01 3.23e-03 2.91e-21 1.22e-37 2.33e-36 1.22e-37 
999.11 2.43e-06 9.92e-01 8.20e-03 9.67e-20 1.22e-37 2.32e-36 1.22e-37 
1267.34 2.86e-06 9.97e-01 3.25e-03 7.69e-21 1.21e-37 2.30e-36 1.21e-37 
1514.05 3.26e-06 9.96e-01 3.79e-03 3.22e-20 8.02e-38 1.52e-36 8.02e-38 
1808.80 3.33e-06 9.96e-01 3.55e-03 5.14e-21 5.12e-38 9.68e-37 5.12e-38 
1919.29 3.54e-06 9.99e-01 1.35e-03 2.42e-23 4.27e-38 8.05e-37 4.26e-38 
2160.92 3.38e-06 9.90e-01 1.01e-02 1.60e-19 2.81e-38 5.31e-37 2.81e-38 
2292.92 3.38e-06 9.89e-01 1.11e-02 9.20e-20 2.30e-38 4.32e-37 2.30e-38 
2432.98 3.35e-06 9.98e-01 1.65e-03 4.40e-38 1.85e-38 3.47e-37 1.85e-38 
2581.60 3.06e-06 9.98e-01 1.69e-03 5.00e-22 1.48e-38 2.79e-37 1.48e-38 
2739.29 3.04e-06 9.98e-01 2.28e-03 6.67e-22 1.22e-38 2.29e-37 1.22e-38 
2906.62 3.08e-06 9.98e-01 1.53e-03 1.12e-21 1.06e-38 1.99e-37 1.06e-38 
3084.17 3.05e-06 9.98e-01 1.52e-03 1.24e-22 1.00e-38 1.87e-37 1.00e-38 
3272.56 2.69e-06 9.99e-01 8.48e-04 4.06e-23 1.03e-38 1.92e-37 1.03e-38 
3472.46 2.73e-06 9.99e-01 9.01e-04 1.03e-23 1.13e-38 2.10e-37 1.13e-38 
3684.57 2.82e-06 1.00e+00 3.79e-04 3.25e-38 1.38e-38 2.55e-37 1.38e-38 
3909.64 2.65e-06 9.93e-01 7.05e-03 1.97e-21 1.91e-38 3.51e-37 1.91e-38 
4148.46 2.89e-06 1.00e+00 2.35e-04 5.96e-38 2.55e-38 4.65e-37 2.55e-38 
4401.86 3.65e-06 1.00e+00 3.79e-04 5.67e-25 2.84e-38 5.16e-37 2.84e-38 
4670.75 4.22e-06 9.99e-01 1.11e-03 5.91e-25 2.82e-38 5.08e-37 2.82e-38 
4956.05 4.29e-06 1.00e+00 7.25e-05 6.99e-28 2.74e-38 4.92e-37 2.74e-38 
5258.79 4.55e-06 1.00e+00 2.76e-04 9.94e-27 2.67e-38 4.76e-37 2.67e-38 
5580.02 5.11e-06 1.00e+00 3.52e-05 2.45e-28 2.58e-38 4.58e-37 2.58e-38 
5920.87 5.82e-06 1.00e+00 5.28e-05 4.47e-30 2.63e-38 4.63e-37 2.63e-38 
6282.54 6.71e-06 1.00e+00 2.54e-05 2.41e-30 2.81e-38 4.89e-37 2.81e-38 
6666.30 8.89e-06 1.00e+00 1.48e-06 6.81e-38 3.00e-38 5.19e-37 3.00e-38 
7073.50 1.26e-05 1.00e+00 5.41e-06 2.29e-32 3.30e-38 5.64e-37 3.30e-38 
7505.58 1.89e-05 1.00e+00 6.35e-07 9.32e-35 3.89e-38 6.57e-37 3.89e-38 
7964.05 3.96e-05 1.00e+00 2.99e-05 8.78e-34 4.69e-38 7.81e-37 4.69e-38 
8450.53 9.25e-05 1.00e+00 2.21e-08 1.24e-37 5.64e-38 9.27e-37 5.64e-38 
8966.72 2.50e-04 1.00e+00 1.54e-08 1.60e-37 7.27e-38 1.19e-36 7.27e-38 
9514.44 3.81e-04 1.00e+00 4.07e-10 2.26e-37 1.03e-37 1.68e-36 1.03e-37 
10095.62 6.48e-04 9.99e-01 1.49e-10 3.44e-37 1.56e-37 2.56e-36 1.56e-37 
10712.30 9.73e-04 9.99e-01 2.45e-10 6.02e-37 2.73e-37 4.48e-36 2.73e-37 
11366.65 9.35e-04 9.99e-01 2.97e-11 1.26e-36 5.72e-37 9.40e-36 5.72e-37 
12061.10 9.95e-04 9.99e-01 2.52e-11 3.10e-36 1.40e-36 2.30e-35 1.40e-36 
12793.43 1.17e-03 9.99e-01 1.05e-09 7.50e-36 3.40e-36 5.58e-35 3.40e-36 
13528.61 1.04e-03 9.99e-01 2.70e-11 1.70e-35 7.70e-36 1.26e-34 7.70e-36 
14194.74 6.44e-04 9.99e-01 3.35e-11 3.73e-35 1.69e-35 2.78e-34 1.69e-35 
14757.77 8.41e-04 9.99e-01 2.07e-11 8.12e-35 3.68e-35 6.05e-34 3.68e-35 
15240.48 5.95e-04 9.99e-01 6.91e-11 1.61e-34 7.28e-35 1.19e-33 7.28e-35 
15646.99 1.14e-03 9.99e-01 2.68e-11 3.00e-34 1.36e-34 2.23e-33 1.36e-34 
15960.30 1.30e-03 9.99e-01 2.99e-08 6.29e-32 2.25e-34 3.69e-33 2.25e-34 
16187.41 1.13e-03 9.99e-01 1.94e-11 9.73e-34 4.41e-34 7.24e-33 4.41e-34 
16354.17 7.29e-04 9.99e-01 3.96e-11 1.91e-33 8.65e-34 1.42e-32 8.65e-34 
16484.18 8.36e-04 9.99e-01 1.00e-11 3.48e-33 1.58e-33 2.59e-32 1.58e-33 
16593.12 5.88e-04 9.99e-01 2.95e-11 5.22e-33 2.37e-33 3.88e-32 2.37e-33 
16691.99 4.60e-04 1.00e+00 5.15e-11 6.61e-33 3.00e-33 4.92e-32 3.00e-33 
16788.59 3.54e-04 1.00e+00 8.30e-11 7.73e-33 3.50e-33 5.75e-32 3.50e-33 
16888.37 4.73e-04 1.00e+00 4.19e-11 8.78e-33 3.98e-33 6.53e-32 3.98e-33 
16998.79 2.56e-04 1.00e+00 1.01e-10 9.95e-33 4.51e-33 7.40e-32 4.51e-33 
17146.37 3.67e-04 1.00e+00 3.83e-11 1.11e-32 5.02e-33 8.23e-32 5.02e-33 
17415.23 2.00e-04 1.00e+00 5.32e-10 1.17e-32 5.32e-33 8.73e-32 5.32e-33 
17888.12 1.67e-05 1.00e+00 2.13e-07 1.18e-32 5.36e-33 8.79e-32 5.36e-33 
18532.37 8.68e-05 1.00e+00 7.71e-06 7.28e-29 5.18e-33 8.50e-32 5.18e-33 
19260.76 8.67e-05 1.00e+00 1.76e-10 1.25e-32 5.67e-33 9.31e-32 5.67e-33 
20034.10 3.13e-05 1.00e+00 4.38e-07 1.63e-32 7.37e-33 1.21e-31 7.37e-33 
20838.00 4.52e-06 1.00e+00 5.88e-07 2.37e-32 1.07e-32 1.76e-31 1.07e-32 
21647.97 4.69e-06 1.00e+00 3.44e-07 3.54e-32 1.61e-32 2.64e-31 1.61e-32 
22447.94 2.42e-05 1.00e+00 4.77e-09 5.58e-32 2.53e-32 4.15e-31 2.53e-32 
23245.88 4.36e-06 1.00e+00 1.87e-07 8.38e-32 3.80e-32 6.24e-31 3.80e-32 
24052.47 1.58e-05 1.00e+00 8.84e-09 1.13e-31 5.11e-32 8.39e-31 5.11e-32 
24867.72 7.62e-05 9.57e-01 4.29e-02 2.84e-22 9.43e-23 1.05e-30 6.39e-32 
25698.86 6.11e-07 1.00e+00 7.37e-07 1.80e-31 8.15e-32 1.34e-30 8.15e-32 
26587.16 9.38e-06 9.81e-01 1.88e-02 3.63e-22 1.17e-31 1.92e-30 1.17e-31 
27637.54 7.21e-06 9.98e-01 1.62e-03 1.61e-23 2.09e-31 3.43e-30 2.09e-31 
28986.97 2.63e-09 5.52e-04 9.99e-01 8.40e-21 5.24e-26 8.97e-30 5.46e-31 
#TIME: 51.31 
#NVEL: 67 
#vel_mid[km/s] co0 co1 co2 co3 co4 co5 co6 
440.10 4.71e-06 9.97e-01 2.61e-03 2.20e-22 1.31e-37 2.45e-36 1.31e-37 
999.11 4.59e-06 9.96e-01 4.29e-03 3.98e-21 1.31e-37 2.45e-36 1.31e-37 
1267.34 4.83e-06 9.98e-01 1.63e-03 4.07e-22 1.29e-37 2.42e-36 1.29e-37 
1514.05 5.27e-06 9.99e-01 6.04e-04 1.14e-23 8.58e-38 1.61e-36 8.58e-38 
1808.80 5.18e-06 9.99e-01 1.08e-03 4.79e-23 5.48e-38 1.02e-36 5.48e-38 
1919.29 5.09e-06 9.99e-01 8.48e-04 1.08e-37 4.56e-38 8.54e-37 4.56e-38 
2160.92 4.83e-06 9.92e-01 7.78e-03 5.58e-21 3.01e-38 5.62e-37 3.01e-38 
2292.92 4.38e-06 1.00e+00 4.67e-04 7.50e-24 2.46e-38 4.59e-37 2.46e-38 
2432.98 4.44e-06 9.99e-01 6.45e-04 2.51e-23 1.98e-38 3.69e-37 1.98e-38 
2581.60 3.78e-06 1.00e+00 3.83e-04 3.76e-38 1.59e-38 2.95e-37 1.59e-38 
2739.29 3.99e-06 9.97e-01 3.03e-03 4.43e-21 1.31e-38 2.44e-37 1.31e-38 
2906.62 3.81e-06 9.99e-01 5.38e-04 2.01e-24 1.14e-38 2.11e-37 1.14e-38 
3084.17 3.65e-06 9.99e-01 9.99e-04 1.65e-24 1.08e-38 1.99e-37 1.08e-38 
3272.56 3.41e-06 9.98e-01 2.07e-03 1.63e-22 1.10e-38 2.03e-37 1.10e-38 
3472.46 3.34e-06 9.99e-01 9.97e-04 6.62e-24 1.21e-38 2.23e-37 1.21e-38 
3684.57 3.43e-06 1.00e+00 1.66e-04 5.93e-26 1.48e-38 2.71e-37 1.48e-38 
3909.64 3.17e-06 1.00e+00 2.44e-04 1.88e-25 2.05e-38 3.73e-37 2.05e-38 
4148.46 3.60e-06 1.00e+00 3.24e-04 5.62e-26 2.73e-38 4.94e-37 2.73e-38 
4401.86 4.46e-06 1.00e+00 7.23e-05 2.67e-27 3.05e-38 5.49e-37 3.05e-38 
4670.75 5.19e-06 9.99e-01 5.89e-04 3.25e-26 3.02e-38 5.40e-37 3.02e-38 
4956.05 5.71e-06 1.00e+00 2.39e-05 5.17e-29 2.94e-38 5.23e-37 2.94e-38 
5258.79 5.47e-06 1.00e+00 1.65e-05 6.57e-38 2.86e-38 5.05e-37 2.86e-38 
5580.02 6.24e-06 1.00e+00 1.95e-05 6.34e-38 2.77e-38 4.86e-37 2.77e-38 
5920.87 6.91e-06 1.00e+00 2.56e-04 4.42e-29 2.82e-38 4.92e-37 2.82e-38 
6282.54 8.44e-06 1.00e+00 1.88e-05 6.82e-38 3.01e-38 5.20e-37 3.01e-38 
6666.30 1.12e-05 1.00e+00 6.48e-06 3.35e-33 3.21e-38 5.51e-37 3.21e-38 
7073.50 1.41e-05 1.00e+00 3.95e-06 4.56e-33 3.53e-38 5.99e-37 3.53e-38 
7505.58 2.16e-05 1.00e+00 8.32e-08 9.29e-38 4.17e-38 6.98e-37 4.17e-38 
7964.05 4.03e-05 1.00e+00 1.62e-08 1.11e-37 5.02e-38 8.29e-37 5.02e-38 
8450.53 9.65e-05 1.00e+00 5.92e-09 1.33e-37 6.05e-38 9.93e-37 6.05e-38 
8966.72 1.77e-04 1.00e+00 5.60e-10 1.72e-37 7.79e-38 1.28e-36 7.79e-38 
9514.44 3.71e-04 1.00e+00 8.89e-10 2.42e-37 1.10e-37 1.80e-36 1.10e-37 
10095.62 6.82e-04 9.99e-01 1.41e-09 3.69e-37 1.67e-37 2.74e-36 1.67e-37 
10712.30 9.08e-04 9.99e-01 4.19e-11 6.45e-37 2.92e-37 4.80e-36 2.92e-37 
11366.65 1.09e-03 9.99e-01 3.26e-11 1.35e-36 6.13e-37 1.01e-35 6.13e-37 
12061.10 1.25e-03 9.99e-01 2.11e-11 3.32e-36 1.50e-36 2.47e-35 1.50e-36 
12793.43 1.00e-03 9.99e-01 3.03e-11 8.04e-36 3.64e-36 5.98e-35 3.64e-36 
13528.61 1.03e-03 9.99e-01 2.82e-11 1.82e-35 8.25e-36 1.35e-34 8.25e-36 
14194.74 6.69e-04 9.99e-01 3.12e-11 3.99e-35 1.81e-35 2.97e-34 1.81e-35 
14757.77 9.85e-04 9.99e-01 1.64e-11 8.70e-35 3.94e-35 6.48e-34 3.94e-35 
15240.48 6.61e-04 9.99e-01 4.93e-11 1.72e-34 7.79e-35 1.28e-33 7.79e-35 
15646.99 5.84e-04 9.99e-01 2.81e-11 3.21e-34 1.46e-34 2.39e-33 1.46e-34 
15960.30 9.61e-04 9.99e-01 2.19e-11 5.30e-34 2.40e-34 3.95e-33 2.40e-34 
16187.41 1.23e-03 9.99e-01 4.26e-11 1.04e-33 4.72e-34 7.75e-33 4.72e-34 
16354.17 9.77e-04 9.99e-01 1.24e-11 2.04e-33 9.25e-34 1.52e-32 9.25e-34 
16484.18 8.44e-04 9.99e-01 2.03e-11 3.72e-33 1.69e-33 2.77e-32 1.69e-33 
16593.12 8.16e-04 9.99e-01 1.40e-11 5.58e-33 2.53e-33 4.15e-32 2.53e-33 
16691.99 6.00e-04 9.99e-01 1.40e-11 7.06e-33 3.20e-33 5.26e-32 3.20e-33 
16788.59 3.87e-04 1.00e+00 6.78e-11 8.25e-33 3.74e-33 6.14e-32 3.74e-33 
16888.37 5.49e-04 9.99e-01 1.04e-11 9.36e-33 4.24e-33 6.97e-32 4.24e-33 
16998.79 4.00e-04 1.00e+00 9.90e-11 1.06e-32 4.81e-33 7.90e-32 4.81e-33 
17146.37 4.07e-04 1.00e+00 9.44e-08 2.75e-29 5.34e-33 8.77e-32 5.34e-33 
17415.23 1.65e-04 1.00e+00 7.94e-09 1.25e-32 5.66e-33 9.30e-32 5.66e-33 
17888.12 1.03e-04 1.00e+00 3.74e-10 1.26e-32 5.70e-33 9.35e-32 5.70e-33 
18532.37 1.04e-05 1.00e+00 6.65e-08 1.21e-32 5.51e-33 9.04e-32 5.51e-33 
19260.76 7.50e-05 1.00e+00 4.98e-10 1.33e-32 6.03e-33 9.90e-32 6.03e-33 
20034.10 5.83e-06 1.00e+00 3.08e-07 1.73e-32 7.84e-33 1.29e-31 7.84e-33 
20838.00 2.22e-06 1.00e+00 3.27e-07 2.52e-32 1.14e-32 1.87e-31 1.14e-32 
21647.97 2.15e-06 1.00e+00 2.35e-07 3.77e-32 1.71e-32 2.80e-31 1.71e-32 
22447.94 5.32e-06 1.00e+00 2.86e-09 5.93e-32 2.69e-32 4.42e-31 2.69e-32 
23245.88 2.79e-05 1.00e+00 6.33e-10 8.91e-32 4.04e-32 6.63e-31 4.04e-32 
24052.47 4.19e-05 1.00e+00 3.77e-10 1.20e-31 5.43e-32 8.92e-31 5.43e-32 
24867.72 4.76e-07 8.83e-03 9.91e-01 8.77e-13 2.85e-19 1.12e-30 6.79e-32 
25698.86 2.18e-06 1.00e+00 3.08e-07 1.91e-31 8.66e-32 1.42e-30 8.66e-32 
26587.16 1.84e-06 1.00e+00 9.96e-08 2.74e-31 1.24e-31 2.04e-30 1.24e-31 
27637.54 6.46e-07 1.67e-01 8.33e-01 1.23e-22 2.22e-31 3.65e-30 2.22e-31 
28986.97 7.84e-09 1.78e-03 9.98e-01 2.63e-16 4.50e-23 9.54e-30 5.81e-31 
#TIME: 52.37 
#NVEL: 67 
#vel_mid[km/s] co0 co1 co2 co3 co4 co5 co6 
440.10 7.09e-06 1.00e+00 1.43e-04 3.30e-37 1.40e-37 2.59e-36 1.40e-37 
999.11 7.09e-06 1.00e+00 3.92e-04 1.02e-23 1.40e-37 2.59e-36 1.40e-37 
1267.34 7.62e-06 9.98e-01 1.63e-03 8.23e-23 1.38e-37 2.56e-36 1.38e-37 
1514.05 7.68e-06 1.00e+00 2.04e-04 7.61e-26 9.17e-38 1.70e-36 9.17e-38 
1808.80 7.73e-06 9.99e-01 8.39e-04 2.90e-23 5.86e-38 1.09e-36 5.86e-38 
1919.29 6.24e-06 1.00e+00 1.57e-04 1.15e-37 4.89e-38 9.03e-37 4.88e-38 
2160.92 6.01e-06 9.99e-01 5.59e-04 9.09e-24 3.23e-38 5.97e-37 3.23e-38 
2292.92 5.71e-06 9.98e-01 2.36e-03 2.28e-23 2.63e-38 4.87e-37 2.63e-38 
2432.98 5.07e-06 9.91e-01 9.23e-03 1.89e-20 9.95e-37 3.92e-37 2.12e-38 
2581.60 5.12e-06 9.99e-01 5.95e-04 5.96e-24 1.70e-38 3.14e-37 1.70e-38 
2739.29 4.64e-06 1.00e+00 1.50e-04 3.30e-38 1.40e-38 2.59e-37 1.40e-38 
2906.62 4.61e-06 9.99e-01 5.55e-04 2.27e-24 1.22e-38 2.25e-37 1.22e-38 
3084.17 4.18e-06 1.00e+00 2.20e-04 2.70e-38 1.15e-38 2.12e-37 1.15e-38 
3272.56 3.98e-06 1.00e+00 1.25e-04 2.77e-38 1.18e-38 2.16e-37 1.18e-38 
3472.46 3.83e-06 1.00e+00 4.91e-04 9.63e-25 1.30e-38 2.38e-37 1.30e-38 
3684.57 4.02e-06 1.00e+00 7.83e-05 3.70e-38 1.59e-38 2.88e-37 1.59e-38 
3909.64 3.81e-06 9.98e-01 1.71e-03 5.19e-24 2.20e-38 3.97e-37 2.20e-38 
4148.46 3.99e-06 1.00e+00 3.14e-04 2.10e-26 2.93e-38 5.25e-37 2.93e-38 
4401.86 4.95e-06 1.00e+00 1.50e-04 4.37e-27 3.27e-38 5.83e-37 3.27e-38 
4670.75 6.08e-06 9.97e-01 3.07e-03 1.87e-24 3.23e-38 5.74e-37 3.23e-38 
4956.05 6.16e-06 1.00e+00 6.23e-05 1.97e-28 3.15e-38 5.55e-37 3.15e-38 
5258.79 6.52e-06 1.00e+00 2.96e-05 5.30e-30 3.06e-38 5.37e-37 3.06e-38 
5580.02 7.13e-06 1.00e+00 1.88e-05 4.57e-30 2.97e-38 5.17e-37 2.97e-38 
5920.87 8.15e-06 1.00e+00 4.66e-04 4.20e-29 3.02e-38 5.22e-37 3.02e-38 
6282.54 9.34e-06 9.97e-01 2.85e-03 6.24e-26 5.18e-29 5.52e-37 3.22e-38 
6666.30 1.12e-05 1.00e+00 3.19e-06 1.02e-32 3.45e-38 5.85e-37 3.45e-38 
7073.50 1.79e-05 1.00e+00 1.06e-07 8.46e-38 3.79e-38 6.36e-37 3.79e-38 
7505.58 3.16e-05 1.00e+00 2.55e-08 9.91e-38 4.47e-38 7.41e-37 4.47e-38 
7964.05 5.64e-05 1.00e+00 7.32e-08 2.90e-37 5.38e-38 8.84e-37 5.38e-38 
8450.53 9.62e-05 1.00e+00 4.93e-09 1.43e-37 6.48e-38 1.06e-36 6.48e-38 
8966.72 2.37e-04 1.00e+00 5.43e-10 1.84e-37 8.35e-38 1.37e-36 8.35e-38 
9514.44 2.94e-04 1.00e+00 2.09e-10 2.60e-37 1.18e-37 1.93e-36 1.18e-37 
10095.62 6.83e-04 9.99e-01 4.46e-09 3.95e-37 1.79e-37 2.94e-36 1.79e-37 
10712.30 8.61e-04 9.99e-01 4.67e-11 6.91e-37 3.13e-37 5.15e-36 3.13e-37 
11366.65 9.76e-04 9.99e-01 3.19e-11 1.45e-36 6.57e-37 1.08e-35 6.57e-37 
12061.10 1.14e-03 9.99e-01 2.26e-11 3.55e-36 1.61e-36 2.65e-35 1.61e-36 
12793.43 1.27e-03 9.99e-01 1.74e-11 8.61e-36 3.90e-36 6.41e-35 3.90e-36 
13528.61 1.15e-03 9.99e-01 2.24e-11 1.95e-35 8.84e-36 1.45e-34 8.84e-36 
14194.74 8.80e-04 9.99e-01 3.53e-11 4.28e-35 1.94e-35 3.19e-34 1.94e-35 
14757.77 1.10e-03 9.99e-01 8.77e-08 2.17e-31 4.23e-35 6.94e-34 4.23e-35 
15240.48 3.05e-04 1.00e+00 2.09e-09 1.84e-34 8.35e-35 1.37e-33 8.35e-35 
15646.99 1.06e-03 9.99e-01 1.39e-08 9.51e-33 1.56e-34 2.56e-33 1.56e-34 
15960.30 9.78e-04 9.99e-01 4.98e-11 5.68e-34 2.57e-34 4.23e-33 2.57e-34 
16187.41 9.76e-04 9.99e-01 3.45e-08 3.07e-31 5.05e-34 8.30e-33 5.05e-34 
16354.17 7.60e-04 9.99e-01 1.56e-06 2.33e-28 9.90e-34 1.63e-32 9.90e-34 
16484.18 6.72e-04 9.99e-01 2.85e-11 3.98e-33 1.80e-33 2.96e-32 1.80e-33 
16593.12 6.83e-04 9.99e-01 1.74e-11 5.96e-33 2.70e-33 4.44e-32 2.70e-33 
16691.99 2.89e-04 1.00e+00 1.02e-07 1.23e-28 3.42e-33 5.61e-32 3.42e-33 
16788.59 1.28e-04 1.00e+00 3.12e-10 8.81e-33 3.99e-33 6.56e-32 3.99e-33 
16888.37 5.01e-04 9.99e-01 2.14e-11 9.99e-33 4.53e-33 7.44e-32 4.53e-33 
16998.79 4.13e-04 1.00e+00 2.51e-11 1.13e-32 5.13e-33 8.42e-32 5.13e-33 
17146.37 6.53e-05 1.00e+00 1.82e-09 1.26e-32 5.69e-33 9.35e-32 5.69e-33 
17415.23 4.52e-05 1.00e+00 5.59e-08 1.33e-32 6.03e-33 9.90e-32 6.03e-33 
17888.12 5.95e-05 1.00e+00 2.70e-10 1.34e-32 6.06e-33 9.95e-32 6.06e-33 
18532.37 3.16e-05 1.00e+00 1.40e-05 3.75e-28 5.86e-33 9.61e-32 5.86e-33 
19260.76 5.78e-05 1.00e+00 1.33e-07 3.32e-30 6.41e-33 1.05e-31 6.41e-33 
20034.10 5.79e-06 1.00e+00 4.24e-07 1.84e-32 8.33e-33 1.37e-31 8.33e-33 
20838.00 3.66e-06 1.00e+00 5.10e-07 2.68e-32 1.21e-32 1.99e-31 1.21e-32 
21647.97 2.97e-06 1.00e+00 6.98e-07 4.01e-32 1.82e-32 2.98e-31 1.82e-32 
22447.94 5.27e-06 1.00e+00 2.92e-08 6.31e-32 2.86e-32 4.70e-31 2.86e-32 
23245.88 2.20e-05 1.00e+00 6.08e-09 9.47e-32 4.29e-32 7.05e-31 4.29e-32 
24052.47 3.95e-06 2.83e-01 7.17e-01 1.09e-19 2.05e-19 9.48e-31 5.78e-32 
24867.72 7.19e-06 6.02e-01 3.98e-01 1.12e-26 7.22e-32 1.19e-30 7.22e-32 
25698.86 5.66e-06 9.75e-01 2.46e-02 1.13e-22 9.21e-32 1.51e-30 9.21e-32 
26587.16 8.04e-06 9.99e-01 1.32e-03 3.33e-25 1.32e-31 2.17e-30 1.32e-31 
27637.54 2.53e-08 6.69e-03 9.93e-01 2.91e-22 2.13e-28 3.88e-30 2.36e-31 
28986.97 2.76e-10 2.04e-04 1.00e+00 3.40e-20 6.18e-31 1.01e-29 6.18e-31 
#TIME: 53.46 
#NVEL: 67 
#vel_mid[km/s] co0 co1 co2 co3 co4 co5 co6 
440.10 1.07e-05 9.99e-01 1.09e-03 1.08e-23 1.49e-37 2.74e-36 1.49e-37 
999.11 9.63e-06 9.99e-01 5.03e-04 7.29e-25 1.49e-37 2.74e-36 1.49e-37 
1267.34 1.09e-05 9.99e-01 6.51e-04 3.28e-24 1.48e-37 2.71e-36 1.48e-37 
1514.05 9.92e-06 1.00e+00 4.22e-05 2.30e-37 9.81e-38 1.80e-36 9.81e-38 
1808.80 9.19e-06 1.00e+00 5.30e-05 1.47e-37 6.28e-38 1.15e-36 6.28e-38 
1919.29 9.43e-06 1.00e+00 3.99e-05 1.23e-37 5.23e-38 9.59e-37 5.23e-38 
2160.92 7.52e-06 1.00e+00 6.63e-05 8.11e-38 3.46e-38 6.34e-37 3.46e-38 
2292.92 6.48e-06 9.95e-01 5.49e-03 2.49e-23 2.82e-38 5.18e-37 2.82e-38 
2432.98 5.79e-06 1.00e+00 8.64e-05 5.33e-38 2.27e-38 4.17e-37 2.27e-38 
2581.60 5.46e-06 1.00e+00 9.03e-05 4.27e-38 1.82e-38 3.34e-37 1.82e-38 
2739.29 5.06e-06 9.95e-01 5.04e-03 7.13e-22 8.00e-25 2.75e-37 1.50e-38 
2906.62 5.27e-06 1.00e+00 1.45e-04 3.06e-38 1.31e-38 2.39e-37 1.31e-38 
3084.17 5.04e-06 9.99e-01 9.68e-04 6.40e-25 1.23e-38 2.25e-37 1.23e-38 
3272.56 4.53e-06 9.98e-01 2.15e-03 1.05e-23 4.48e-26 2.30e-37 1.27e-38 
3472.46 4.34e-06 1.00e+00 2.39e-04 2.59e-26 1.39e-38 2.53e-37 1.39e-38 
3684.57 4.27e-06 1.00e+00 1.54e-04 3.95e-38 1.70e-38 3.07e-37 1.70e-38 
3909.64 4.19e-06 9.98e-01 2.17e-03 6.57e-25 2.35e-38 4.22e-37 2.35e-38 
4148.46 4.66e-06 9.99e-01 1.38e-03 2.81e-25 3.14e-38 5.59e-37 3.14e-38 
4401.86 5.66e-06 9.99e-01 5.66e-04 4.21e-27 3.50e-38 6.20e-37 3.50e-38 
4670.75 7.01e-06 1.00e+00 9.48e-05 1.75e-28 3.46e-38 6.10e-37 3.46e-38 
4956.05 6.80e-06 1.00e+00 5.35e-05 1.58e-29 3.37e-38 5.91e-37 3.37e-38 
5258.79 7.46e-06 1.00e+00 2.57e-06 7.48e-38 3.28e-38 5.71e-37 3.28e-38 
5580.02 7.67e-06 1.00e+00 1.81e-06 7.21e-38 3.18e-38 5.49e-37 3.18e-38 
5920.87 8.35e-06 1.00e+00 1.74e-05 3.66e-31 3.24e-38 5.56e-37 3.24e-38 
6282.54 9.91e-06 1.00e+00 4.60e-07 7.76e-38 3.45e-38 5.87e-37 3.45e-38 
6666.30 1.31e-05 1.00e+00 1.96e-07 8.26e-38 3.69e-38 6.22e-37 3.69e-38 
7073.50 1.97e-05 1.00e+00 2.09e-06 9.93e-35 4.06e-38 6.76e-37 4.06e-38 
7505.58 3.44e-05 1.00e+00 1.02e-07 1.06e-37 4.79e-38 7.87e-37 4.79e-38 
