#NTIMES:    67
#NSTAGES:     4
#TIMES[d]:     0.550    0.605    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.160   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800  270.400  297.400  320.000
#
#TIME:     0.550
#NVEL: 115
#vel_mid[km/s]           sc0           sc1           sc2           sc3
    1.873889E+03   1.0000E-099   7.3626E-015   4.1423E-007   1.0000E+000
    1.990785E+03   1.0000E-099   5.0704E-015   3.5236E-007   1.0000E+000
    2.114972E+03   1.0000E-099   3.5410E-015   3.0220E-007   1.0000E+000
    2.246907E+03   1.0000E-099   2.5369E-015   2.6240E-007   1.0000E+000
    2.387072E+03   1.0000E-099   1.8912E-015   2.3165E-007   1.0000E+000
    2.535981E+03   1.0000E-099   1.4947E-015   2.0916E-007   1.0000E+000
    2.694179E+03   1.0000E-099   1.2756E-015   1.9425E-007   1.0000E+000
    2.862245E+03   1.0000E-099   1.2054E-015   1.8728E-007   1.0000E+000
    3.040796E+03   1.0000E-099   1.2351E-015   1.8519E-007   1.0000E+000
    3.230485E+03   1.0000E-099   1.2692E-015   1.8048E-007   1.0000E+000
    3.432007E+03   1.0000E-099   1.6090E-015   1.9440E-007   1.0000E+000
    3.646100E+03   1.0000E-099   3.2464E-015   2.6516E-007   1.0000E+000
    3.873549E+03   1.0000E-099   7.4477E-015   3.8815E-007   1.0000E+000
    4.115186E+03   1.0000E-099   1.4348E-014   5.3443E-007   1.0000E+000
    4.371897E+03   1.0000E-099   2.8034E-014   7.9157E-007   1.0000E+000
    4.644622E+03   1.0000E-099   5.4290E-014   1.1848E-006   1.0000E+000
    4.934359E+03   1.0000E-099   7.6335E-014   1.4670E-006   1.0000E+000
    5.242171E+03   1.0000E-099   8.1392E-014   1.5411E-006   1.0000E+000
    5.569185E+03   1.0000E-099   7.7563E-014   1.5168E-006   1.0000E+000
    5.916598E+03   1.0000E-099   7.8157E-014   1.5433E-006   1.0000E+000
    6.285684E+03   1.0000E-099   8.6885E-014   1.6706E-006   1.0000E+000
    6.677793E+03   1.0000E-099   1.0659E-013   1.9311E-006   1.0000E+000
    7.094363E+03   1.0000E-099   1.4618E-013   2.3958E-006   1.0000E+000
    7.536918E+03   1.0000E-099   2.2709E-013   3.2184E-006   1.0000E+000
    8.007082E+03   1.0000E-099   4.3301E-013   4.9610E-006   1.0000E+000
    8.506574E+03   1.0000E-099   1.2755E-012   1.0301E-005   9.9999E-001
    9.024063E+03   1.0000E-099   8.9860E-012   3.8226E-005   9.9996E-001
    9.407083E+03   1.0000E-099   8.6188E-011   1.7801E-004   9.9982E-001
    9.707977E+03   1.0000E-099   1.0959E-009   1.0223E-003   9.9898E-001
    9.977863E+03   1.0000E-099   2.3515E-008   8.1838E-003   9.9182E-001
    1.024192E+04   1.0000E-099   6.1014E-007   7.7424E-002   9.2258E-001
    1.050111E+04   1.0000E-099   1.6450E-005   5.6402E-001   4.3596E-001
    1.076159E+04   1.0000E-099   1.3948E-004   9.6739E-001   3.2470E-002
    1.100318E+04   1.0000E-099   8.6193E-004   9.9810E-001   1.0397E-003
    1.121044E+04   1.0000E-099   6.1405E-003   9.9384E-001   2.2980E-005
    1.138026E+04   1.0000E-099   5.5201E-002   9.4480E-001   2.8520E-007
    1.152236E+04   1.0000E-099   3.1971E-001   6.8029E-001   3.0704E-009
    1.165308E+04   1.0000E-099   7.1087E-001   2.8913E-001   4.1477E-011
    1.178529E+04   1.0000E-099   9.2083E-001   7.9174E-002   5.0815E-013
    1.193492E+04   1.0000E-099   9.8338E-001   1.6616E-002   4.1325E-015
    1.213108E+04   1.0000E-099   9.9558E-001   4.4178E-003   5.0699E-017
    1.240205E+04   1.0000E-099   9.9885E-001   1.1518E-003   6.2899E-019
    1.278298E+04   1.0000E-099   9.9977E-001   2.3087E-004   3.8043E-021
    1.322858E+04   1.0000E-099   9.9996E-001   4.2831E-005   1.8593E-023
    1.370575E+04   1.0000E-099   9.9999E-001   8.0123E-006   9.4988E-026
    1.420178E+04   1.0000E-099   1.0000E+000   1.6137E-006   6.0769E-028
    1.470702E+04   1.0000E-099   1.0000E+000   3.3949E-007   4.6149E-030
    1.519696E+04   1.0000E-099   1.0000E+000   7.2616E-008   3.9539E-032
    1.565957E+04   1.0000E-099   1.0000E+000   1.6972E-008   4.4057E-034
    1.609234E+04   1.0000E-099   1.0000E+000   4.9385E-009   8.8739E-036
    1.651495E+04   1.0000E-099   1.0000E+000   1.6392E-009   2.6670E-037
    1.692455E+04   1.0000E-099   1.0000E+000   5.7868E-010   1.0225E-038
    1.731721E+04   1.0000E-099   1.0000E+000   2.3095E-010   5.5463E-040
    1.769696E+04   1.0000E-099   1.0000E+000   1.0918E-010   4.5066E-041
    1.808759E+04   1.0000E-099   1.0000E+000   5.6706E-011   4.5468E-042
    1.852935E+04   1.0000E-099   1.0000E+000   2.0411E-010   6.1245E-041
    1.906701E+04   1.0000E-099   1.0000E+000   5.1569E-009   3.5305E-038
    1.994530E+04   1.0000E-099   1.0000E+000   2.5639E-007   3.8087E-034
    2.117993E+04   1.0000E-099   1.0000E+000   2.4200E-006   4.1978E-031
    2.250116E+04   1.0000E-099   9.9999E-001   5.7695E-006   1.1317E-029
    2.390481E+04   1.0000E-099   9.9999E-001   1.1010E-005   1.9131E-028
    2.539603E+04   1.0000E-099   9.9998E-001   1.8339E-005   1.7942E-027
    2.698026E+04   1.0000E-099   9.9997E-001   3.2067E-005   1.8573E-026
    2.866333E+04   1.0000E-099   9.9993E-001   6.5686E-005   2.8033E-025
    3.045152E+04   1.0000E-099   9.9987E-001   1.2763E-004   3.8424E-024
    3.226704E+04   1.0000E-099   9.9982E-001   1.8444E-004   2.4498E-023
    3.382732E+04   1.0000E-099   9.9973E-001   2.7220E-004   1.2534E-022
    3.517472E+04   1.0000E-099   9.9947E-001   5.2808E-004   1.0804E-021
    3.639050E+04   1.0000E-099   9.9882E-001   1.1814E-003   1.2828E-020
    3.755859E+04   1.0000E-099   9.9752E-001   2.4849E-003   1.8615E-019
    3.870545E+04   1.0000E-099   9.9557E-001   4.4340E-003   2.8379E-018
    3.985415E+04   1.0000E-099   9.9246E-001   7.5422E-003   3.3891E-017
    4.100485E+04   1.0000E-099   9.8715E-001   1.2848E-002   2.7839E-016
    4.216875E+04   1.0000E-099   9.7858E-001   2.1420E-002   1.5340E-015
    4.334886E+04   1.0000E-099   9.6631E-001   3.3689E-002   5.7419E-015
    4.455240E+04   1.0000E-099   9.5135E-001   4.8648E-002   1.5665E-014
    4.578168E+04   1.0000E-099   9.3448E-001   6.5525E-002   3.3112E-014
    4.704010E+04   1.0000E-099   9.1519E-001   8.4815E-002   5.8640E-014
    4.832776E+04   1.0000E-099   8.9389E-001   1.0611E-001   9.2627E-014
    4.964517E+04   1.0000E-099   8.8064E-001   1.1936E-001   1.3432E-013
    5.099120E+04   1.0000E-099   8.6054E-001   1.3946E-001   1.8422E-013
    5.236527E+04   1.0000E-099   8.4023E-001   1.5977E-001   2.3857E-013
    5.376545E+04   1.0000E-099   8.2113E-001   1.7887E-001   2.9265E-013
    5.519002E+04   1.0000E-099   8.0461E-001   1.9539E-001   3.4106E-013
    5.663644E+04   1.0000E-099   7.9335E-001   2.0665E-001   3.7604E-013
    5.810025E+04   1.0000E-099   7.8887E-001   2.1113E-001   3.9265E-013
    5.957651E+04   1.0000E-099   7.8941E-001   2.1059E-001   3.9417E-013
    6.105433E+04   1.0000E-099   7.9282E-001   2.0718E-001   3.8536E-013
    6.252431E+04   1.0000E-099   7.9955E-001   2.0045E-001   3.6627E-013
    6.396560E+04   1.0000E-099   8.0980E-001   1.9020E-001   3.3802E-013
    6.536290E+04   1.0000E-099   8.2151E-001   1.7849E-001   3.0575E-013
    6.668564E+04   1.0000E-099   8.3191E-001   1.6809E-001   2.7600E-013
    6.791678E+04   1.0000E-099   8.4215E-001   1.5785E-001   2.4635E-013
    6.902342E+04   1.0000E-099   8.5231E-001   1.4769E-001   2.1309E-013
    6.952571E+04   1.0000E-099   8.6190E-001   1.3810E-001   1.7962E-013
    6.977823E+04   1.0000E-099   8.6782E-001   1.3218E-001   1.5325E-013
    6.990483E+04   1.0000E-099   8.7259E-001   1.2741E-001   1.2842E-013
    6.996822E+04   1.0000E-099   8.7607E-001   1.2393E-001   1.0873E-013
    6.999835E+04   1.0000E-099   8.7831E-001   1.2169E-001   9.4840E-014
    6.999993E+04   1.0000E-099   8.7859E-001   1.2141E-001   9.3228E-014
#TIME:     1.900
#NVEL: 115
#vel_mid[km/s]           sc0           sc1           sc2           sc3
    8.484664E+02   1.0000E-099   7.4646E-014   1.2491E-006   1.0000E+000
    8.529418E+02   1.0000E-099   7.4646E-014   1.2491E-006   1.0000E+000
    8.665100E+02   1.0000E-099   7.4616E-014   1.2488E-006   1.0000E+000
    8.942973E+02   1.0000E-099   7.4418E-014   1.2470E-006   1.0000E+000
    9.477414E+02   1.0000E-099   7.3502E-014   1.2385E-006   1.0000E+000
    1.006873E+03   1.0000E-099   7.1287E-014   1.2180E-006   1.0000E+000
    1.069683E+03   1.0000E-099   6.6771E-014   1.1756E-006   1.0000E+000
    1.136412E+03   1.0000E-099   5.9011E-014   1.0997E-006   1.0000E+000
    1.207303E+03   1.0000E-099   4.8136E-014   9.8628E-007   1.0000E+000
    1.282616E+03   1.0000E-099   3.7334E-014   8.6245E-007   1.0000E+000
    1.362627E+03   1.0000E-099   2.8936E-014   7.5654E-007   1.0000E+000
    1.447629E+03   1.0000E-099   2.2554E-014   6.6918E-007   1.0000E+000
    1.537935E+03   1.0000E-099   1.7444E-014   5.9264E-007   1.0000E+000
    1.633873E+03   1.0000E-099   1.3062E-014   5.1868E-007   1.0000E+000
    1.735796E+03   1.0000E-099   9.4247E-015   4.4743E-007   1.0000E+000
    1.844077E+03   1.0000E-099   6.5620E-015   3.8051E-007   1.0000E+000
    1.959113E+03   1.0000E-099   4.4925E-015   3.2179E-007   1.0000E+000
    2.081325E+03   1.0000E-099   3.1182E-015   2.7447E-007   1.0000E+000
    2.211161E+03   1.0000E-099   2.2264E-015   2.3745E-007   1.0000E+000
    2.349097E+03   1.0000E-099   1.6526E-015   2.0898E-007   1.0000E+000
    2.495636E+03   1.0000E-099   1.2946E-015   1.8793E-007   1.0000E+000
    2.651318E+03   1.0000E-099   1.0884E-015   1.7358E-007   1.0000E+000
    2.816710E+03   1.0000E-099   1.0104E-015   1.6644E-007   1.0000E+000
    2.992420E+03   1.0000E-099   1.0295E-015   1.6487E-007   1.0000E+000
    3.179092E+03   1.0000E-099   1.0418E-015   1.6044E-007   1.0000E+000
    3.377408E+03   1.0000E-099   1.1777E-015   1.6409E-007   1.0000E+000
    3.588095E+03   1.0000E-099   2.1887E-015   2.1583E-007   1.0000E+000
    3.811925E+03   1.0000E-099   4.9160E-015   3.1430E-007   1.0000E+000
    4.049718E+03   1.0000E-099   1.0548E-014   4.5859E-007   1.0000E+000
    4.302345E+03   1.0000E-099   2.0719E-014   6.8382E-007   1.0000E+000
    4.570731E+03   1.0000E-099   4.5320E-014   1.1152E-006   1.0000E+000
    4.855859E+03   1.0000E-099   7.6198E-014   1.5486E-006   1.0000E+000
    5.158774E+03   1.0000E-099   9.2657E-014   1.7655E-006   1.0000E+000
    5.480585E+03   1.0000E-099   9.3521E-014   1.8005E-006   1.0000E+000
    5.822472E+03   1.0000E-099   9.4348E-014   1.8362E-006   1.0000E+000
    6.185685E+03   1.0000E-099   1.0398E-013   1.9813E-006   1.0000E+000
    6.571556E+03   1.0000E-099   1.2634E-013   2.2843E-006   1.0000E+000
    6.981499E+03   1.0000E-099   1.7210E-013   2.8366E-006   1.0000E+000
    7.417014E+03   1.0000E-099   2.6679E-013   3.8244E-006   1.0000E+000
    7.879698E+03   1.0000E-099   5.0055E-013   5.8540E-006   9.9999E-001
    8.371244E+03   1.0000E-099   1.3479E-012   1.1501E-005   9.9999E-001
    8.885954E+03   1.0000E-099   7.7602E-012   3.7589E-005   9.9996E-001
    9.292299E+03   1.0000E-099   6.8794E-011   1.6658E-004   9.9983E-001
    9.603069E+03   1.0000E-099   7.5848E-010   8.6659E-004   9.9913E-001
    9.880445E+03   1.0000E-099   1.4356E-008   6.3441E-003   9.9366E-001
    1.014571E+04   1.0000E-099   3.3239E-007   5.5548E-002   9.4445E-001
    1.040500E+04   1.0000E-099   8.6264E-006   4.3408E-001   5.6591E-001
    1.066740E+04   1.0000E-099   8.1325E-005   9.3500E-001   6.4917E-002
    1.092056E+04   1.0000E-099   4.7667E-004   9.9702E-001   2.5075E-003
    1.114200E+04   1.0000E-099   3.2112E-003   9.9673E-001   6.2951E-005
    1.132530E+04   1.0000E-099   2.6552E-002   9.7345E-001   9.7979E-007
    1.147967E+04   1.0000E-099   2.0247E-001   7.9753E-001   1.0006E-008
    1.162183E+04   1.0000E-099   6.0821E-001   3.9179E-001   1.1267E-010
    1.176625E+04   1.0000E-099   8.8918E-001   1.1082E-001   1.1570E-012
    1.193122E+04   1.0000E-099   9.7802E-001   2.1983E-002   7.3930E-015
    1.213758E+04   1.0000E-099   9.9399E-001   6.0123E-003   9.5779E-017
    1.241113E+04   1.0000E-099   9.9828E-001   1.7187E-003   1.5485E-018
    1.279441E+04   1.0000E-099   9.9961E-001   3.9201E-004   1.3652E-020
    1.324099E+04   1.0000E-099   9.9991E-001   8.5224E-005   1.0598E-022
    1.372203E+04   1.0000E-099   9.9998E-001   1.8761E-005   8.6554E-025
    1.422243E+04   1.0000E-099   1.0000E+000   4.5101E-006   9.2285E-027
    1.472866E+04   1.0000E-099   1.0000E+000   1.1739E-006   1.3095E-028
    1.522301E+04   1.0000E-099   1.0000E+000   3.1619E-007   2.2068E-030
    1.568286E+04   1.0000E-099   1.0000E+000   9.5572E-008   5.2277E-032
    1.611717E+04   1.0000E-099   1.0000E+000   3.4298E-008   1.9460E-033
    1.653790E+04   1.0000E-099   1.0000E+000   1.3428E-008   9.5300E-035
    1.694753E+04   1.0000E-099   1.0000E+000   5.2878E-009   5.0232E-036
    1.733756E+04   1.0000E-099   1.0000E+000   2.2545E-009   3.2700E-037
    1.771638E+04   1.0000E-099   1.0000E+000   1.0827E-009   2.7273E-038
    1.810647E+04   1.0000E-099   1.0000E+000   5.3024E-010   2.1232E-039
    1.854351E+04   1.0000E-099   1.0000E+000   3.6533E-010   3.7022E-040
    1.907943E+04   1.0000E-099   1.0000E+000   5.2864E-009   3.9526E-038
    1.988346E+04   1.0000E-099   1.0000E+000   2.3836E-007   2.2103E-034
    2.108996E+04   1.0000E-099   1.0000E+000   2.3213E-006   1.7775E-031
    2.240558E+04   1.0000E-099   9.9999E-001   5.4778E-006   5.4291E-030
    2.380327E+04   1.0000E-099   9.9999E-001   9.8182E-006   9.2384E-029
    2.528815E+04   1.0000E-099   9.9998E-001   1.5086E-005   8.3155E-028
    2.686566E+04   1.0000E-099   9.9998E-001   2.2974E-005   7.7949E-027
    2.854158E+04   1.0000E-099   9.9996E-001   4.2788E-005   1.1554E-025
    3.032216E+04   1.0000E-099   9.9992E-001   8.1610E-005   1.7438E-024
    3.214676E+04   1.0000E-099   9.9988E-001   1.1955E-004   1.2474E-023
    3.374841E+04   1.0000E-099   9.9982E-001   1.7961E-004   7.0462E-023
    3.511584E+04   1.0000E-099   9.9964E-001   3.5997E-004   6.6908E-022
    3.634765E+04   1.0000E-099   9.9914E-001   8.6296E-004   8.6916E-021
    3.752110E+04   1.0000E-099   9.9806E-001   1.9449E-003   1.2645E-019
    3.867315E+04   1.0000E-099   9.9632E-001   3.6793E-003   1.9884E-018
    3.982516E+04   1.0000E-099   9.9346E-001   6.5358E-003   2.5607E-017
    4.097952E+04   1.0000E-099   9.8847E-001   1.1532E-002   2.2716E-016
    4.214604E+04   1.0000E-099   9.8021E-001   1.9787E-002   1.3297E-015
    4.332848E+04   1.0000E-099   9.6816E-001   3.1840E-002   5.2033E-015
    4.453404E+04   1.0000E-099   9.5322E-001   4.6779E-002   1.4649E-014
    4.576491E+04   1.0000E-099   9.3622E-001   6.3777E-002   3.1639E-014
    4.702488E+04   1.0000E-099   9.1672E-001   8.3277E-002   5.6854E-014
    4.831380E+04   1.0000E-099   8.9499E-001   1.0501E-001   9.0706E-014
    4.963268E+04   1.0000E-099   8.8163E-001   1.1837E-001   1.3240E-013
    5.097977E+04   1.0000E-099   8.6140E-001   1.3860E-001   1.8237E-013
    5.235530E+04   1.0000E-099   8.4090E-001   1.5910E-001   2.3694E-013
    5.375646E+04   1.0000E-099   8.2164E-001   1.7836E-001   2.9129E-013
    5.518257E+04   1.0000E-099   8.0498E-001   1.9502E-001   3.4003E-013
    5.662992E+04   1.0000E-099   7.9360E-001   2.0640E-001   3.7532E-013
    5.809534E+04   1.0000E-099   7.8903E-001   2.1097E-001   3.9219E-013
    5.957240E+04   1.0000E-099   7.8951E-001   2.1049E-001   3.9389E-013
    6.105188E+04   1.0000E-099   7.9288E-001   2.0712E-001   3.8518E-013
    6.252238E+04   1.0000E-099   7.9959E-001   2.0041E-001   3.6617E-013
    6.396513E+04   1.0000E-099   8.0983E-001   1.9017E-001   3.3795E-013
    6.536243E+04   1.0000E-099   8.2153E-001   1.7847E-001   3.0570E-013
    6.668591E+04   1.0000E-099   8.3193E-001   1.6807E-001   2.7595E-013
    6.791728E+04   1.0000E-099   8.4216E-001   1.5784E-001   2.4631E-013
    6.902385E+04   1.0000E-099   8.5232E-001   1.4768E-001   2.1305E-013
    6.952592E+04   1.0000E-099   8.6191E-001   1.3809E-001   1.7959E-013
    6.977833E+04   1.0000E-099   8.6783E-001   1.3217E-001   1.5322E-013
    6.990487E+04   1.0000E-099   8.7260E-001   1.2740E-001   1.2840E-013
    6.996823E+04   1.0000E-099   8.7608E-001   1.2392E-001   1.0872E-013
    6.999835E+04   1.0000E-099   8.7831E-001   1.2169E-001   9.4833E-014
    6.999993E+04   1.0000E-099   8.7859E-001   1.2141E-001   9.3221E-014
#TIME:     2.090
#NVEL: 115
#vel_mid[km/s]           sc0           sc1           sc2           sc3
    8.484664E+02   1.0000E-099   6.7331E-014   1.2173E-006   1.0000E+000
    8.544589E+02   1.0000E-099   6.7331E-014   1.2173E-006   1.0000E+000
    8.726916E+02   1.0000E-099   6.7262E-014   1.2166E-006   1.0000E+000
    9.103324E+02   1.0000E-099   6.6809E-014   1.2119E-006   1.0000E+000
    9.699487E+02   1.0000E-099   6.5173E-014   1.1951E-006   1.0000E+000
    1.030036E+03   1.0000E-099   6.1928E-014   1.1612E-006   1.0000E+000
    1.093869E+03   1.0000E-099   5.6268E-014   1.1004E-006   1.0000E+000
    1.161658E+03   1.0000E-099   4.7890E-014   1.0060E-006   1.0000E+000
    1.233648E+03   1.0000E-099   3.7899E-014   8.8445E-007   1.0000E+000
    1.310100E+03   1.0000E-099   2.9088E-014   7.6583E-007   1.0000E+000
    1.391289E+03   1.0000E-099   2.2122E-014   6.6271E-007   1.0000E+000
    1.477510E+03   1.0000E-099   1.6805E-014   5.7656E-007   1.0000E+000
    1.569074E+03   1.0000E-099   1.2747E-014   5.0400E-007   1.0000E+000
    1.666313E+03   1.0000E-099   9.4381E-015   4.3737E-007   1.0000E+000
    1.769578E+03   1.0000E-099   6.7975E-015   3.7596E-007   1.0000E+000
    1.879242E+03   1.0000E-099   4.7069E-015   3.1809E-007   1.0000E+000
    1.995702E+03   1.0000E-099   3.2365E-015   2.6893E-007   1.0000E+000
    2.119380E+03   1.0000E-099   2.2743E-015   2.3019E-007   1.0000E+000
    2.250722E+03   1.0000E-099   1.6566E-015   2.0049E-007   1.0000E+000
    2.390204E+03   1.0000E-099   1.2629E-015   1.7814E-007   1.0000E+000
    2.538329E+03   1.0000E-099   1.0199E-015   1.6200E-007   1.0000E+000
    2.695634E+03   1.0000E-099   8.8874E-016   1.5171E-007   1.0000E+000
    2.862688E+03   1.0000E-099   8.5387E-016   1.4749E-007   1.0000E+000
    3.040094E+03   1.0000E-099   8.7221E-016   1.4600E-007   1.0000E+000
    3.228495E+03   1.0000E-099   8.8443E-016   1.4247E-007   1.0000E+000
    3.428571E+03   1.0000E-099   1.1174E-015   1.5500E-007   1.0000E+000
    3.641046E+03   1.0000E-099   2.1691E-015   2.1016E-007   1.0000E+000
    3.866689E+03   1.0000E-099   5.0422E-015   3.1578E-007   1.0000E+000
    4.106315E+03   1.0000E-099   1.0985E-014   4.7885E-007   1.0000E+000
    4.360791E+03   1.0000E-099   2.2774E-014   7.6119E-007   1.0000E+000
    4.631038E+03   1.0000E-099   5.1501E-014   1.2841E-006   1.0000E+000
    4.918032E+03   1.0000E-099   8.8698E-014   1.8218E-006   1.0000E+000
    5.222812E+03   1.0000E-099   1.1170E-013   2.1292E-006   1.0000E+000
    5.546480E+03   1.0000E-099   1.1652E-013   2.2195E-006   1.0000E+000
    5.890206E+03   1.0000E-099   1.2225E-013   2.3233E-006   1.0000E+000
    6.255234E+03   1.0000E-099   1.3961E-013   2.5724E-006   1.0000E+000
    6.642883E+03   1.0000E-099   1.7646E-013   3.0543E-006   1.0000E+000
    7.054555E+03   1.0000E-099   2.5201E-013   3.9258E-006   1.0000E+000
    7.491740E+03   1.0000E-099   4.1626E-013   5.5392E-006   9.9999E-001
    7.956017E+03   1.0000E-099   8.5560E-013   9.0558E-006   9.9999E-001
    8.451079E+03   1.0000E-099   2.6885E-012   1.9831E-005   9.9998E-001
    8.939374E+03   1.0000E-099   1.7005E-011   6.9786E-005   9.9993E-001
    9.299758E+03   1.0000E-099   1.3292E-010   2.8754E-004   9.9971E-001
    9.605367E+03   1.0000E-099   1.6087E-009   1.5682E-003   9.9843E-001
    9.888011E+03   1.0000E-099   3.2252E-008   1.2011E-002   9.8799E-001
    1.015306E+04   1.0000E-099   7.2745E-007   1.0228E-001   8.9772E-001
    1.041413E+04   1.0000E-099   1.4383E-005   5.9469E-001   4.0529E-001
    1.068189E+04   1.0000E-099   1.0065E-004   9.6394E-001   3.5960E-002
    1.094077E+04   1.0000E-099   5.7582E-004   9.9808E-001   1.3415E-003
    1.116307E+04   1.0000E-099   3.7443E-003   9.9622E-001   3.5786E-005
    1.134864E+04   1.0000E-099   3.0842E-002   9.6916E-001   5.6374E-007
    1.150785E+04   1.0000E-099   2.2773E-001   7.7227E-001   5.5989E-009
    1.165691E+04   1.0000E-099   6.4207E-001   3.5793E-001   6.0181E-011
    1.181226E+04   1.0000E-099   9.0288E-001   9.7121E-002   5.7669E-013
    1.199154E+04   1.0000E-099   9.7902E-001   2.0977E-002   4.4946E-015
    1.221395E+04   1.0000E-099   9.9331E-001   6.6926E-003   8.7127E-017
    1.251905E+04   1.0000E-099   9.9800E-001   1.9993E-003   1.6155E-018
    1.292384E+04   1.0000E-099   9.9949E-001   5.1242E-004   2.0334E-020
    1.338129E+04   1.0000E-099   9.9987E-001   1.2976E-004   2.4827E-022
    1.386784E+04   1.0000E-099   9.9997E-001   3.4181E-005   3.4278E-024
    1.437060E+04   1.0000E-099   9.9999E-001   9.9153E-006   6.3583E-026
    1.487431E+04   1.0000E-099   1.0000E+000   3.1173E-006   1.5941E-027
    1.536062E+04   1.0000E-099   1.0000E+000   1.0421E-006   5.0865E-029
    1.581001E+04   1.0000E-099   1.0000E+000   4.0715E-007   2.5310E-030
    1.623925E+04   1.0000E-099   1.0000E+000   1.8509E-007   1.8874E-031
    1.665402E+04   1.0000E-099   1.0000E+000   8.8681E-008   1.7059E-032
