#NTIMES: 128
#NSTAGES: 9
#TIMES[d]: 2.037028e+00 2.112455e+00 2.190675e+00 2.271792e+00 2.355913e+00 2.443148e+00 2.533613e+00 2.627428e+00 2.724717e+00 2.825608e+00 2.930235e+00 3.038736e+00 3.151255e+00 3.267940e+00 3.388946e+00 3.514432e+00 3.644565e+00 3.779516e+00 3.919465e+00 4.064595e+00 4.215100e+00 4.371177e+00 4.533034e+00 4.700883e+00 4.874948e+00 5.055458e+00 5.242653e+00 5.436778e+00 5.638092e+00 5.846861e+00 6.063359e+00 6.287873e+00 6.520702e+00 6.762152e+00 7.012541e+00 7.272203e+00 7.541479e+00 7.820726e+00 8.110313e+00 8.410623e+00 8.722052e+00 9.045013e+00 9.379933e+00 9.727255e+00 1.008744e+01 1.046096e+01 1.084831e+01 1.125000e+01 1.166656e+01 1.209856e+01 1.254655e+01 1.301112e+01 1.349289e+01 1.399251e+01 1.451063e+01 1.504793e+01 1.560513e+01 1.618296e+01 1.678218e+01 1.740360e+01 1.804802e+01 1.871630e+01 1.940933e+01 2.012802e+01 2.087333e+01 2.164623e+01 2.244774e+01 2.327894e+01 2.414092e+01 2.503481e+01 2.596181e+01 2.692312e+01 2.792004e+01 2.895387e+01 3.002597e+01 3.113778e+01 3.229075e+01 3.348642e+01 3.472636e+01 3.601222e+01 3.734568e+01 3.872852e+01 4.016256e+01 4.164970e+01 4.319192e+01 4.479123e+01 4.644977e+01 4.816972e+01 4.995336e+01 5.180304e+01 5.372120e+01 5.571040e+01 5.777325e+01 5.991249e+01 6.213094e+01 6.443153e+01 6.681731e+01 6.929144e+01 7.185717e+01 7.451791e+01 7.727716e+01 8.013859e+01 8.310597e+01 8.618323e+01 8.937444e+01 9.268381e+01 9.611572e+01 9.967470e+01 1.033655e+02 1.071929e+02 1.111621e+02 1.152782e+02 1.195467e+02 1.239733e+02 1.285638e+02 1.333243e+02 1.382611e+02 1.433806e+02 1.486897e+02 1.541954e+02 1.599050e+02 1.658260e+02 1.719662e+02 1.783338e+02 1.849372e+02 1.917850e+02 1.988865e+02 2.062509e+02 
#
#TIME: 2.037028e+00 
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] cr0 cr1 cr2 cr3 cr4 cr5 cr6 cr7 cr8
8.054419e+03 1.107502e+04 1.331073e+10 2.438886e-13 4.728833e-05 9.960337e-01 3.918974e-03 5.827263e-14 3.565242e-34 1.396309e-64 6.348551e-125 7.381820e-197 
8.563463e+03 1.012624e+04 1.097094e+10 1.822627e-12 2.007738e-04 9.995970e-01 2.021977e-04 2.591548e-17 1.851106e-40 1.033771e-74 6.977244e-142 1.086457e-221 
9.105475e+03 9.264653e+03 7.925244e+09 1.259227e-11 8.497848e-04 9.991409e-01 9.347632e-06 8.008578e-21 4.454932e-47 2.039483e-85 6.798278e-160 3.914160e-248 
9.611971e+03 8.568096e+03 6.421820e+09 9.962092e-11 3.790358e-03 9.962092e-01 4.326167e-07 2.671111e-24 1.345478e-53 6.270958e-96 1.662995e-177 6.231269e-274 
1.001075e+04 8.044181e+03 5.795159e+09 6.906358e-10 1.482836e-02 9.851716e-01 2.818403e-08 2.275035e-27 2.493398e-59 3.864513e-105 7.058704e-193 2.082064e-296 
1.035413e+04 7.594358e+03 4.807213e+09 3.603088e-09 4.918502e-02 9.508150e-01 2.216185e-09 3.116957e-30 1.072348e-64 8.650272e-114 2.259079e-207 0.000000e+00 
1.071873e+04 7.154568e+03 3.960512e+09 2.138590e-08 1.732378e-01 8.267622e-01 1.127837e-10 1.660693e-33 8.697730e-71 1.421744e-123 9.880525e-224 0.000000e+00 
1.109526e+04 6.705334e+03 3.757629e+09 1.488172e-07 5.569892e-01 4.430107e-01 1.933333e-12 1.236559e-37 3.032258e-78 2.279570e-135 3.397849e-243 0.000000e+00 
1.142152e+04 6.271789e+03 4.365997e+09 6.886132e-07 9.151308e-01 8.486856e-02 7.399572e-15 1.090304e-42 5.617634e-87 7.157953e-149 4.620957e-265 0.000000e+00 
1.165575e+04 5.922663e+03 3.817664e+09 1.481892e-06 9.839447e-01 1.605383e-02 4.660791e-17 3.043456e-47 7.250119e-95 4.063253e-161 4.859970e-285 0.000000e+00 
1.180634e+04 5.698223e+03 2.997288e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.190922e+04 5.591989e+03 2.513807e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.198841e+04 5.529687e+03 2.035898e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.205647e+04 5.484277e+03 1.680811e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.212064e+04 5.454235e+03 1.471636e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.218540e+04 5.414543e+03 1.295470e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.225395e+04 5.375552e+03 1.190014e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.233084e+04 5.327143e+03 1.234963e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.244353e+04 5.254573e+03 1.198999e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.267901e+04 5.199988e+03 6.330326e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.305675e+04 5.113594e+03 4.063317e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.350389e+04 5.014908e+03 2.740752e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.398480e+04 4.889601e+03 1.855178e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.448732e+04 4.784604e+03 1.344286e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.499069e+04 4.682529e+03 1.124352e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.547181e+04 4.613889e+03 9.806395e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.592644e+04 4.540833e+03 8.516559e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.636833e+04 4.448012e+03 7.745596e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.680466e+04 4.380722e+03 7.514483e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.723140e+04 4.319619e+03 6.831565e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.765772e+04 4.276300e+03 6.106174e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.812132e+04 4.206892e+03 5.295585e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.871331e+04 4.145463e+03 3.959599e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.961604e+04 4.035818e+03 1.697645e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.081222e+04 3.921129e+03 6.995453e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.212756e+04 3.823553e+03 3.127005e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.352604e+04 3.714031e+03 1.384442e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.501290e+04 3.628255e+03 7.049240e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.659373e+04 3.528581e+03 2.922509e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.827472e+04 3.322443e+03 5.274396e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.003347e+04 3.133071e+03 4.988127e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.173513e+04 2.834325e+03 1.375517e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.324450e+04 2.739942e+03 1.424075e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.456401e+04 3.746197e+03 9.304414e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.575519e+04 3.734313e+03 6.156130e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.688039e+04 3.718073e+03 3.871371e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.798804e+04 3.678045e+03 2.477498e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.910117e+04 3.636586e+03 1.612641e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.022485e+04 3.593508e+03 1.057115e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.136251e+04 3.543550e+03 6.920475e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.251989e+04 3.032430e+03 8.483766e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.370225e+04 3.192945e+03 1.380492e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.491318e+04 3.329809e+03 1.708884e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.615537e+04 3.408709e+03 1.357387e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.743001e+04 3.492728e+03 9.686209e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.873699e+04 3.583806e+03 6.747426e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.007561e+04 3.682911e+03 4.968769e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.144454e+04 3.790340e+03 4.001205e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.284239e+04 3.917464e+03 3.158190e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.426701e+04 4.286648e+03 2.277968e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.571625e+04 7.532677e+03 1.568217e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.718639e+04 6.135814e+03 1.648239e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.867295e+04 7.566821e+03 7.483480e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.016784e+04 6.265587e+03 7.697449e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.166111e+04 5.216413e+03 3.369733e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.313735e+04 5.331594e+03 2.377009e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.457821e+04 5.459234e+03 1.689587e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.596028e+04 5.592385e+03 1.235513e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.725801e+04 5.739925e+03 9.232443e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.844609e+04 6.617597e+03 7.195428e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.926341e+04 6.733802e+03 7.754721e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.964660e+04 6.761868e+03 7.326634e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.983908e+04 6.776317e+03 7.120711e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.993554e+04 6.791966e+03 6.905863e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.998302e+04 6.956319e+03 4.918406e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.999912e+04 6.979731e+03 4.671382e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
#
#TIME: 1.166656e+01 
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] cr0 cr1 cr2 cr3 cr4 cr5 cr6 cr7 cr8
4.242332e+02 2.865978e+04 1.287477e+11 1.897646e-26 9.356948e-17 9.941757e-09 4.392037e-03 9.595645e-01 3.604334e-02 8.199264e-08 5.561655e-24 6.134529e-45 
8.515108e+02 2.872626e+04 2.600761e+11 3.029231e-25 7.425742e-16 3.942715e-08 8.781235e-03 9.724186e-01 1.880009e-02 2.221829e-08 8.132956e-25 4.885667e-46 
8.638199e+02 2.873666e+04 2.011906e+11 1.044908e-25 3.317774e-16 2.288120e-08 6.650802e-03 9.686374e-01 2.471170e-02 3.882177e-08 1.922021e-24 1.578803e-45 
8.922215e+02 2.874926e+04 1.733342e+11 5.714387e-26 2.108564e-16 1.692167e-08 5.696668e-03 9.656870e-01 2.861623e-02 5.244832e-08 3.038813e-24 2.914780e-45 
9.416122e+02 2.875381e+04 1.368060e+11 2.057914e-26 9.671070e-17 9.918470e-09 4.329491e-03 9.581107e-01 3.755974e-02 9.221253e-08 7.444475e-24 1.013213e-44 
1.002576e+03 2.878757e+04 1.398538e+11 2.144412e-26 9.908284e-17 1.000726e-08 4.332812e-03 9.578375e-01 3.782963e-02 9.424417e-08 7.950821e-24 1.143687e-44 
1.065938e+03 2.882960e+04 1.396864e+11 1.938006e-26 9.040356e-17 9.282606e-09 4.129273e-03 9.557891e-01 4.008148e-02 1.082420e-07 1.046083e-23 1.761823e-44 
1.133306e+03 2.887122e+04 1.395192e+11 1.854366e-26 8.686821e-17 8.984844e-09 4.050906e-03 9.547776e-01 4.117134e-02 1.147941e-07 1.181054e-23 2.119275e-44 
1.204932e+03 2.892500e+04 1.406007e+11 1.762261e-26 8.268217e-17 8.589636e-09 3.934607e-03 9.531725e-01 4.289276e-02 1.263508e-07 1.440842e-23 2.937101e-44 
1.281084e+03 2.897703e+04 1.466730e+11 1.907638e-26 8.675212e-17 8.754697e-09 3.940181e-03 9.526836e-01 4.337606e-02 1.317179e-07 1.635118e-23 3.667662e-44 
1.362050e+03 2.901293e+04 1.548136e+11 2.180733e-26 9.449842e-17 9.156527e-09 4.004386e-03 9.526359e-01 4.335960e-02 1.339046e-07 1.772642e-23 4.348713e-44 
1.448132e+03 2.906536e+04 1.609285e+11 2.297273e-26 9.681364e-17 9.159256e-09 3.968017e-03 9.517273e-01 4.430455e-02 1.433558e-07 2.103347e-23 5.862521e-44 
1.539655e+03 2.914694e+04 1.631105e+11 2.170043e-26 9.104008e-17 8.646265e-09 3.814528e-03 9.493938e-01 4.679155e-02 1.632618e-07 2.780367e-23 9.120961e-44 
1.636962e+03 2.921816e+04 1.648930e+11 2.048224e-26 8.578206e-17 8.172617e-09 3.670580e-03 9.470502e-01 4.927906e-02 1.849486e-07 3.589462e-23 1.383058e-43 
1.740419e+03 2.927783e+04 1.644734e+11 1.793133e-26 7.638906e-17 7.424480e-09 3.457610e-03 9.434719e-01 5.307029e-02 2.197861e-07 5.065801e-23 2.369401e-43 
1.850415e+03 2.934328e+04 1.594860e+11 1.430345e-26 6.320130e-17 6.467969e-09 3.193329e-03 9.387795e-01 5.802692e-02 2.694371e-07 7.391964e-23 4.213420e-43 
1.967362e+03 2.939482e+04 1.578367e+11 1.279797e-26 5.776517e-17 6.025504e-09 3.052590e-03 9.361941e-01 6.075302e-02 2.987853e-07 9.013358e-23 5.726719e-43 
2.091700e+03 2.940656e+04 1.545014e+11 1.169866e-26 5.378613e-17 5.724727e-09 2.983503e-03 9.345080e-01 6.250820e-02 3.177327e-07 9.968085e-23 6.603856e-43 
2.223897e+03 2.937443e+04 1.523937e+11 1.182315e-26 5.492042e-17 5.873433e-09 3.041599e-03 9.363168e-01 6.064129e-02 2.946251e-07 8.485967e-23 5.062976e-43 
2.364448e+03 2.926248e+04 1.487281e+11 1.299491e-26 6.067815e-17 6.451185e-09 3.238812e-03 9.412385e-01 5.552249e-02 2.379535e-07 5.367174e-23 2.419194e-43 
2.513883e+03 2.903440e+04 1.439369e+11 1.629656e-26 7.595394e-17 7.903561e-09 3.716124e-03 9.498775e-01 4.640623e-02 1.540832e-07 2.193419e-23 5.728269e-44 
2.672762e+03 2.864782e+04 1.370722e+11 2.485089e-26 1.148111e-16 1.143141e-08 4.721670e-03 9.617295e-01 3.354870e-02 7.107355e-08 4.423459e-24 4.448310e-45 
2.841682e+03 2.808123e+04 1.275882e+11 4.794472e-26 2.168088e-16 2.005923e-08 6.803920e-03 9.729958e-01 2.020024e-02 2.125784e-08 3.736868e-25 8.672354e-47 
3.021278e+03 2.731114e+04 1.161867e+11 1.218409e-25 5.373769e-16 4.463953e-08 1.133280e-02 9.789837e-01 9.683426e-03 3.793562e-09 1.106677e-26 3.208300e-49 
3.212225e+03 2.637720e+04 9.774911e+10 3.243116e-25 1.445400e-15 1.102117e-07 2.041627e-02 9.756449e-01 3.938715e-03 4.571077e-10 1.400231e-28 2.981137e-52 
3.415240e+03 2.533173e+04 8.494454e+10 1.329355e-24 5.703704e-15 3.681756e-07 4.360768e-02 9.551441e-01 1.247874e-03 3.168724e-11 6.201646e-31 5.432099e-56 
3.631085e+03 2.414768e+04 9.357658e+10 2.097853e-23 6.539254e-14 2.608142e-06 1.360770e-01 8.637107e-01 2.097853e-04 6.104563e-13 2.929434e-34 3.685417e-61 
3.860572e+03 2.275384e+04 9.460406e+10 3.829640e-22 8.864908e-13 2.125214e-05 4.184237e-01 5.815380e-01 1.713882e-05 3.238646e-15 1.302550e-38 6.690050e-68 
4.104562e+03 2.149621e+04 5.025287e+10 5.099318e-22 1.680347e-12 4.560247e-05 6.362006e-01 3.637514e-01 2.403964e-06 5.342143e-17 3.214999e-42 1.184984e-73 
4.363973e+03 2.051705e+04 4.041598e+10 1.606288e-21 5.185399e-12 1.126557e-04 8.408754e-01 1.590117e-01 2.064457e-07 5.185399e-19 5.767543e-46 2.096798e-79 
4.639779e+03 1.962884e+04 3.657687e+10 6.069293e-21 1.713968e-11 2.660778e-04 9.468097e-01 5.292423e-02 1.213859e-08 3.092912e-21 5.777967e-50 1.888764e-85 
4.933016e+03 1.876141e+04 3.380064e+10 2.483725e-20 5.969655e-11 6.274674e-04 9.847752e-01 1.459733e-02 5.098172e-10 1.089353e-23 2.505512e-54 5.098172e-92 
5.244785e+03 1.787575e+04 3.127119e+10 1.156045e-19 2.312091e-10 1.577176e-03 9.950249e-01 3.397948e-03 1.478087e-11 2.047852e-26 3.686959e-59 2.795153e-99 
5.576259e+03 1.696950e+04 2.870166e+10 6.577195e-19 1.065672e-09 4.454176e-03 9.949048e-01 6.410683e-04 2.626715e-13 1.635973e-29 1.194718e-64 1.581857e-107 
5.928682e+03 1.600280e+04 2.636729e+10 5.183579e-18 6.565866e-09 1.503238e-02 9.848799e-01 8.768887e-05 2.198701e-15 3.490276e-33 3.844487e-71 2.846649e-117 
6.303378e+03 1.498344e+04 2.259769e+10 5.110854e-17 5.062639e-08 5.978735e-02 9.402043e-01 8.293084e-06 7.618066e-18 1.562186e-37 7.376988e-79 7.184125e-129 
6.701756e+03 1.391178e+04 1.798281e+10 5.941699e-16 4.590803e-07 2.544841e-01 7.455150e-01 4.142373e-07 7.286989e-21 8.071742e-43 3.329594e-88 6.670398e-143 
7.125310e+03 1.284048e+04 1.490117e+10 6.461314e-15 3.466567e-06 7.273893e-01 2.726072e-01 5.425931e-09 8.387913e-25 1.834856e-49 1.166444e-99 6.553057e-160 
7.575635e+03 1.182285e+04 1.336230e+10 4.678384e-14 1.522457e-05 9.673947e-01 3.259010e-02 1.403515e-11 9.594652e-30 1.760341e-57 3.996450e-113 1.189420e-179 
8.054419e+03 1.086333e+04 1.188234e+10 3.200808e-13 5.933965e-05 9.976544e-01 2.286291e-03 1.371775e-14 2.223938e-35 1.496482e-66 2.826687e-128 8.303394e-202 
8.563463e+03 9.955035e+03 9.716103e+09 2.284871e-12 2.459410e-04 9.996312e-01 1.228118e-04 6.664208e-18 1.364576e-41 1.448672e-76 4.776016e-145 2.269004e-226 
9.105475e+03 9.127587e+03 7.051051e+09 1.578813e-11 1.036275e-03 9.989580e-01 5.712432e-06 2.121350e-21 3.473388e-48 3.128920e-87 5.454081e-163 1.030534e-252 
9.611971e+03 8.455250e+03 5.738697e+09 1.213225e-10 4.532929e-03 9.954668e-01 2.808638e-07 8.177049e-25 1.364323e-54 1.470980e-97 2.701981e-180 4.577370e-278 
1.001075e+04 7.943660e+03 5.155398e+09 8.187927e-10 1.744875e-02 9.825512e-01 1.823931e-08 7.002089e-28 2.591902e-60 9.373765e-107 1.208425e-195 1.665820e-300 
1.035413e+04 7.515477e+03 4.256774e+09 4.146515e-09 5.652898e-02 9.434710e-01 1.466741e-09 1.030683e-30 1.276461e-65 2.624277e-115 5.549830e-210 0.000000e+00 
1.071873e+04 7.090053e+03 3.523371e+09 2.316911e-08 1.904128e-01 8.095872e-01 7.949401e-11 6.537949e-34 1.438083e-71 7.403462e-125 6.058588e-226 0.000000e+00 
1.109526e+04 6.656019e+03 3.356606e+09 1.508393e-07 5.779376e-01 4.220623e-01 1.414868e-12 5.611510e-38 6.738608e-79 1.928057e-136 4.796162e-245 0.000000e+00 
1.142152e+04 6.241586e+03 3.898048e+09 6.628529e-07 9.185727e-01 8.142659e-02 5.854639e-15 6.022876e-43 1.786674e-87 1.069986e-149 1.682368e-266 0.000000e+00 
1.165575e+04 5.895878e+03 3.431822e+09 1.396398e-06 9.841284e-01 1.587018e-02 4.122700e-17 2.127845e-47 3.484347e-95 1.157016e-161 5.142293e-286 0.000000e+00 
1.180634e+04 5.677593e+03 2.737036e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.190922e+04 5.576380e+03 2.277665e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.198841e+04 5.513853e+03 1.847635e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.205647e+04 5.478617e+03 1.529124e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.212064e+04 5.443918e+03 1.332167e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.218540e+04 5.409284e+03 1.190291e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
