#NTIMES: 50
#NSTAGES 4
#TIMES[d]: 199.16 202.02 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.49 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.54 328.20 332.91 337.70 342.55 347.48 352.47 357.54 362.67 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL 78
#vel_mid[km/s] o0 o1 o2 o3
21647.97 5.7070e-04 5.1983e-01 4.3544e-01 4.4154e-02
22447.94 9.5755e-04 5.1393e-01 4.2937e-01 5.5743e-02
23245.88 5.4085e-04 2.5202e-01 6.5627e-01 9.1171e-02
24052.47 5.0362e-04 1.6175e-01 7.1714e-01 1.2060e-01
24867.72 2.4190e-04 1.0786e-01 5.7800e-01 3.1389e-01
25698.86 6.4174e-04 1.1394e-01 7.1330e-01 1.7212e-01
26587.16 2.4538e-04 1.9768e-01 6.1923e-01 1.8284e-01
27637.54 2.4678e-04 2.2836e-01 5.6451e-01 2.0689e-01
28986.97 2.0141e-04 1.9847e-01 5.6925e-01 2.3209e-01
#TIME: 347.48
#NVEL 78
#vel_mid[km/s] o0 o1 o2 o3
1060.83 8.1787e-02 8.3028e-01 8.6580e-02 1.3530e-03
1919.29 8.6571e-02 8.3083e-01 8.1374e-02 1.2295e-03
2581.60 1.8111e-02 8.4882e-01 1.3021e-01 2.8630e-03
3084.17 6.3679e-03 7.5480e-01 2.3191e-01 6.9277e-03
3472.46 3.7249e-03 6.5636e-01 3.2760e-01 1.2319e-02
3909.64 2.4981e-03 5.5357e-01 4.2402e-01 1.9913e-02
4148.46 2.7431e-03 5.6465e-01 4.1221e-01 2.0402e-02
4670.75 3.0194e-03 5.9496e-01 3.8410e-01 1.7928e-02
4956.05 1.8363e-03 4.9159e-01 4.8061e-01 2.5971e-02
5258.79 8.7270e-04 4.0042e-01 5.6469e-01 3.4018e-02
5580.02 3.7896e-04 3.0133e-01 6.5385e-01 4.4447e-02
5920.87 1.6844e-04 2.3925e-01 7.0868e-01 5.1898e-02
6282.54 9.3327e-05 2.0499e-01 7.3672e-01 5.8198e-02
6666.30 7.8675e-05 1.8918e-01 7.4917e-01 6.1568e-02
7073.50 7.2521e-05 1.8178e-01 7.5337e-01 6.4776e-02
7505.58 6.6118e-05 1.7407e-01 7.5762e-01 6.8244e-02
7964.05 8.3057e-05 1.8415e-01 7.4396e-01 7.1805e-02
8450.53 1.5053e-04 2.1196e-01 7.1913e-01 6.8759e-02
8966.72 3.2810e-04 2.6266e-01 6.7418e-01 6.2833e-02
9514.44 6.3190e-04 3.1571e-01 6.2675e-01 5.6911e-02
10095.62 1.2649e-03 4.1000e-01 5.4128e-01 4.7458e-02
10712.30 2.2605e-03 5.0310e-01 4.5834e-01 3.6295e-02
11366.65 3.5965e-03 5.7785e-01 3.9003e-01 2.8522e-02
12061.10 4.9960e-03 6.5242e-01 3.2083e-01 2.1756e-02
12793.43 5.7289e-03 6.5250e-01 3.2168e-01 2.0097e-02
13528.61 6.6486e-03 6.6926e-01 3.0541e-01 1.8677e-02
14194.74 5.0646e-03 6.6187e-01 3.1215e-01 2.0916e-02
14757.77 5.2868e-03 6.6278e-01 3.0833e-01 2.3607e-02
15240.48 4.8917e-03 4.7211e-01 4.9312e-01 2.9879e-02
15646.99 7.2132e-03 7.6125e-01 2.2311e-01 8.4295e-03
15960.30 2.2045e-02 7.4571e-01 1.0948e-01 1.2277e-01
16187.41 2.8062e-02 8.6572e-01 1.0444e-01 1.7830e-03
16354.17 2.0032e-02 8.8203e-01 9.6317e-02 1.6255e-03
16484.18 2.1205e-02 8.5511e-01 1.2116e-01 2.5212e-03
16593.12 2.7374e-02 8.3792e-01 1.3192e-01 2.7856e-03
16691.99 1.2679e-02 8.6194e-01 1.2258e-01 2.8051e-03
16788.59 1.3167e-02 8.5170e-01 1.3177e-01 3.3648e-03
16888.37 2.0437e-02 8.0051e-01 1.7431e-01 4.7385e-03
16998.79 6.8446e-03 8.0190e-01 1.8638e-01 4.8744e-03
17146.37 4.0919e-03 8.2785e-01 1.6300e-01 5.0564e-03
17415.23 4.1637e-03 7.7902e-01 2.1024e-01 6.5760e-03
17888.12 2.1839e-03 7.4544e-01 2.4211e-01 1.0264e-02
18532.37 2.4001e-03 7.2875e-01 2.5688e-01 1.1966e-02
19260.76 1.2497e-03 6.8305e-01 2.9227e-01 2.3428e-02
20034.10 1.0693e-03 5.7275e-01 4.0032e-01 2.5856e-02
20838.00 9.3737e-04 5.5797e-01 4.0897e-01 3.2119e-02
21647.97 6.7192e-04 4.4314e-01 5.1114e-01 4.5042e-02
22447.94 8.6833e-04 4.8289e-01 4.6129e-01 5.4947e-02
23245.88 2.4216e-04 2.0302e-01 7.0783e-01 8.8904e-02
24052.47 4.2160e-04 2.5719e-01 6.2904e-01 1.1334e-01
24867.72 2.7485e-04 2.8103e-01 5.9181e-01 1.2688e-01
25698.86 9.6241e-05 8.4744e-02 7.5520e-01 1.5995e-01
26587.16 3.8460e-04 1.8687e-01 6.2361e-01 1.8914e-01
27637.54 5.9504e-04 2.2186e-01 5.6323e-01 2.1432e-01
28986.97 2.2351e-04 1.8150e-01 5.6314e-01 2.5514e-01
#TIME: 352.47
#NVEL 78
#vel_mid[km/s] o0 o1 o2 o3
1060.83 8.6122e-02 8.3563e-01 7.7148e-02 1.1031e-03
1919.29 7.6641e-02 8.4149e-01 8.0655e-02 1.2176e-03
2581.60 1.0823e-02 8.2981e-01 1.5555e-01 3.8140e-03
3084.17 7.1630e-03 7.5768e-01 2.2835e-01 6.8063e-03
3472.46 3.9123e-03 6.5063e-01 3.3308e-01 1.2375e-02
3909.64 2.5481e-03 5.6717e-01 4.1135e-01 1.8936e-02
4148.46 2.5232e-03 5.6889e-01 4.0878e-01 1.9806e-02
4670.75 3.4352e-03 5.9565e-01 3.8344e-01 1.7478e-02
4956.05 1.9460e-03 4.9523e-01 4.7864e-01 2.4179e-02
5258.79 8.7413e-04 3.8187e-01 5.8263e-01 3.4619e-02
5580.02 3.8806e-04 2.9887e-01 6.5806e-01 4.2674e-02
5920.87 1.7138e-04 2.3720e-01 7.1275e-01 4.9875e-02
6282.54 1.0482e-04 2.1316e-01 7.2995e-01 5.6783e-02
6666.30 8.6199e-05 1.9379e-01 7.4524e-01 6.0887e-02
7073.50 7.9833e-05 1.8618e-01 7.4901e-01 6.4729e-02
7505.58 7.2496e-05 1.7954e-01 7.5083e-01 6.9555e-02
7964.05 9.0578e-05 1.8443e-01 7.4418e-01 7.1302e-02
8450.53 1.6170e-04 2.2040e-01 7.1274e-01 6.6691e-02
8966.72 3.2982e-04 2.6710e-01 6.6966e-01 6.2908e-02
9514.44 6.4560e-04 3.2767e-01 6.1565e-01 5.6036e-02
10095.62 1.2353e-03 4.0523e-01 5.4667e-01 4.6869e-02
10712.30 2.2509e-03 4.9984e-01 4.6056e-01 3.7347e-02
11366.65 3.6627e-03 5.6938e-01 3.9871e-01 2.8251e-02
12061.10 4.9980e-03 6.4328e-01 3.2891e-01 2.2814e-02
12793.43 7.0678e-03 6.7914e-01 2.9564e-01 1.8159e-02
13528.61 4.8537e-03 5.3589e-01 4.2823e-01 3.1029e-02
14194.74 7.3889e-03 5.9857e-01 3.6709e-01 2.6946e-02
14757.77 5.2743e-03 6.0857e-01 3.5930e-01 2.6849e-02
15240.48 6.7464e-03 6.8224e-01 2.9540e-01 1.5613e-02
15646.99 2.0457e-02 7.5528e-01 2.1595e-01 8.3159e-03
15960.30 2.0928e-02 8.1239e-01 1.6253e-01 4.1521e-03
16187.41 3.5948e-02 8.5852e-01 1.0379e-01 1.7425e-03
16354.17 2.9975e-02 8.7523e-01 9.3273e-02 1.5205e-03
16484.18 2.4289e-02 8.7072e-01 1.0320e-01 1.7949e-03
16593.12 1.6324e-02 8.4657e-01 1.3408e-01 3.0279e-03
16691.99 5.6959e-03 8.7387e-01 1.1762e-01 2.8203e-03
16788.59 8.2684e-03 8.0087e-01 1.8680e-01 4.0639e-03
16888.37 1.4661e-02 8.3098e-01 1.5036e-01 4.0012e-03
16998.79 1.2716e-02 8.1772e-01 1.6469e-01 4.8680e-03
17146.37 6.8054e-03 8.3091e-01 1.5757e-01 4.7172e-03
17415.23 6.4059e-03 7.9689e-01 1.8998e-01 6.7276e-03
17888.12 2.4594e-03 7.6772e-01 2.2107e-01 8.7533e-03
18532.37 4.2612e-03 7.3184e-01 2.5156e-01 1.2342e-02
19260.76 1.4786e-03 7.0043e-01 2.8258e-01 1.5514e-02
20034.10 1.2479e-03 6.2821e-01 3.3564e-01 3.4904e-02
20838.00 7.1498e-04 6.2080e-01 3.4963e-01 2.8856e-02
21647.97 6.2001e-04 5.2598e-01 4.2419e-01 4.9210e-02
22447.94 8.8495e-04 5.1877e-01 4.2702e-01 5.3319e-02
23245.88 4.4338e-04 3.0200e-01 5.9518e-01 1.0238e-01
24052.47 4.7407e-04 4.1214e-01 4.9376e-01 9.3620e-02
24867.72 4.4401e-04 3.0246e-01 5.2528e-01 1.7182e-01
25698.86 2.9777e-04 2.0728e-01 5.6723e-01 2.2519e-01
26587.16 9.6984e-05 8.6344e-02 7.2589e-01 1.8766e-01
27637.54 3.8959e-04 2.1899e-01 5.6367e-01 2.1696e-01
28986.97 2.0651e-04 1.7958e-01 5.6271e-01 2.5750e-01
#TIME: 357.54
#NVEL 78
#vel_mid[km/s] o0 o1 o2 o3
1060.83 8.0830e-02 8.3624e-01 8.1690e-02 1.2361e-03
1919.29 9.4564e-02 8.2618e-01 7.8118e-02 1.1427e-03
2581.60 4.6385e-02 8.1597e-01 1.3471e-01 2.9362e-03
3084.17 6.7780e-03 7.6505e-01 2.2175e-01 6.4222e-03
3472.46 4.3719e-03 6.6060e-01 3.2323e-01 1.1795e-02
3909.64 2.6729e-03 5.7426e-01 4.0505e-01 1.8016e-02
4148.46 2.6540e-03 5.6631e-01 4.1138e-01 1.9659e-02
4670.75 3.1362e-03 6.0161e-01 3.7805e-01 1.7203e-02
4956.05 1.9479e-03 5.3738e-01 4.3737e-01 2.3302e-02
5258.79 9.9301e-04 3.9303e-01 5.7090e-01 3.5082e-02
5580.02 4.2841e-04 3.1330e-01 6.4417e-01 4.2107e-02
5920.87 1.9309e-04 2.5258e-01 6.9721e-01 5.0017e-02
6282.54 9.8620e-05 1.9801e-01 7.4409e-01 5.7802e-02
6666.30 9.0429e-05 1.9873e-01 7.3957e-01 6.1603e-02
7073.50 8.0748e-05 1.8301e-01 7.5196e-01 6.4941e-02
7505.58 6.8442e-05 1.7221e-01 7.5835e-01 6.9371e-02
7964.05 9.6046e-05 1.8705e-01 7.4127e-01 7.1578e-02
8450.53 1.6992e-04 2.1807e-01 7.1403e-01 6.7723e-02
8966.72 3.8787e-04 2.8415e-01 6.5431e-01 6.1154e-02
9514.44 7.0557e-04 3.4664e-01 5.9867e-01 5.3987e-02
10095.62 1.2920e-03 4.2084e-01 5.3206e-01 4.5808e-02
10712.30 2.5910e-03 5.1950e-01 4.4340e-01 3.4514e-02
11366.65 3.8027e-03 5.7507e-01 3.9366e-01 2.7465e-02
12061.10 5.9272e-03 6.5481e-01 3.1878e-01 2.0487e-02
12793.43 6.5518e-03 6.7792e-01 2.9781e-01 1.7716e-02
13528.61 1.1049e-02 6.8514e-01 2.8610e-01 1.7720e-02
14194.74 8.0506e-03 6.8659e-01 2.8712e-01 1.8240e-02
14757.77 1.0470e-02 6.6819e-01 2.9841e-01 2.2931e-02
15240.48 9.3834e-03 6.6409e-01 3.1029e-01 1.6242e-02
15646.99 1.5584e-02 6.7642e-01 1.4302e-01 1.6498e-01
15960.30 2.8905e-02 8.5690e-01 1.1197e-01 2.2201e-03
16187.41 2.8519e-02 8.7897e-01 9.1018e-02 1.4930e-03
16354.17 1.8970e-02 8.8559e-01 9.3879e-02 1.5570e-03
16484.18 1.7316e-02 8.9045e-01 9.0674e-02 1.5644e-03
16593.12 1.2562e-02 8.7261e-01 1.1248e-01 2.3484e-03
16691.99 1.3014e-02 8.6126e-01 1.2314e-01 2.5869e-03
16788.59 1.1715e-02 8.3823e-01 1.4663e-01 3.4218e-03
16888.37 1.2351e-02 8.4953e-01 1.3459e-01 3.5254e-03
16998.79 6.1154e-03 8.2804e-01 1.6148e-01 4.3614e-03
17146.37 5.3549e-03 8.3120e-01 1.5887e-01 4.5753e-03
17415.23 5.5773e-03 7.6902e-01 2.1822e-01 7.1830e-03
17888.12 2.7501e-03 7.7791e-01 2.1101e-01 8.3270e-03
18532.37 2.8777e-03 7.5040e-01 2.3498e-01 1.1744e-02
19260.76 2.0014e-03 7.1830e-01 2.6523e-01 1.4468e-02
20034.10 1.3868e-03 6.1332e-01 3.6204e-01 2.3250e-02
20838.00 8.8473e-04 6.2370e-01 3.4607e-01 2.9340e-02
21647.97 5.5348e-04 5.7220e-01 3.9091e-01 3.6337e-02
22447.94 6.2779e-04 5.0224e-01 4.4013e-01 5.6999e-02
23245.88 5.0382e-04 2.9088e-01 6.2573e-01 8.2890e-02
24052.47 5.9704e-04 2.0436e-01 6.8520e-01 1.0984e-01
24867.72 2.3484e-04 1.1730e-01 7.4851e-01 1.3396e-01
25698.86 3.3754e-05 4.8674e-02 7.9331e-01 1.5799e-01
26587.16 1.5377e-04 1.2889e-01 5.3475e-01 3.3621e-01
27637.54 9.2947e-04 2.4678e-01 5.6081e-01 1.9148e-01
28986.97 1.9345e-04 2.1230e-01 5.6560e-01 2.2190e-01
#TIME: 362.67
#NVEL 78
#vel_mid[km/s] o0 o1 o2 o3
1060.83 9.2142e-02 8.3004e-01 7.6720e-02 1.0949e-03
1919.29 9.8280e-02 8.2656e-01 7.4115e-02 1.0468e-03
2581.60 2.0637e-02 8.5418e-01 1.2258e-01 2.6032e-03
3084.17 6.9686e-03 7.6468e-01 2.2195e-01 6.3960e-03
3472.46 4.1280e-03 6.7152e-01 3.1274e-01 1.1608e-02
3909.64 2.4109e-03 5.5837e-01 4.2005e-01 1.9168e-02
4148.46 2.7597e-03 5.7384e-01 4.0461e-01 1.8791e-02
4670.75 3.3157e-03 6.0293e-01 3.7649e-01 1.7265e-02
4956.05 2.1821e-03 5.2143e-01 4.5278e-01 2.3607e-02
5258.79 1.1417e-03 4.1831e-01 5.4789e-01 3.2663e-02
5580.02 4.6459e-04 3.2139e-01 6.3688e-01 4.1265e-02
5920.87 2.1433e-04 2.5266e-01 6.9670e-01 5.0422e-02
6282.54 1.1503e-04 2.1319e-01 7.2975e-01 5.6949e-02
6666.30 9.1664e-05 1.9875e-01 7.4076e-01 6.0389e-02
7073.50 8.7649e-05 1.9226e-01 7.4417e-01 6.3482e-02
7505.58 7.9708e-05 1.8237e-01 7.5041e-01 6.7140e-02
7964.05 1.0176e-04 1.8992e-01 7.3968e-01 7.0298e-02
8450.53 1.8325e-04 2.2449e-01 7.0816e-01 6.7167e-02
8966.72 3.5870e-04 2.6761e-01 6.7110e-01 6.0937e-02
9514.44 6.7444e-04 3.3722e-01 6.0722e-01 5.4892e-02
10095.62 1.3488e-03 4.1583e-01 5.3706e-01 4.5761e-02
10712.30 2.3153e-03 4.9867e-01 4.6238e-01 3.6632e-02
11366.65 3.8982e-03 5.8658e-01 3.8296e-01 2.6560e-02
12061.10 6.4264e-03 6.5857e-01 3.1484e-01 2.0158e-02
12793.43 5.7744e-03 4.6939e-01 1.7836e-01 3.4648e-01
13528.61 9.7726e-03 6.9627e-01 2.7719e-01 1.6765e-02
14194.74 7.8019e-03 5.9123e-01 3.7507e-01 2.5897e-02
14757.77 7.2644e-03 6.1427e-01 3.5642e-01 2.2046e-02
15240.48 8.0501e-03 6.9382e-01 2.8363e-01 1.4494e-02
15646.99 1.3073e-02 6.9501e-01 2.8110e-01 1.0822e-02
15960.30 1.4242e-02 7.7674e-01 9.7965e-02 1.1106e-01
16187.41 2.0526e-02 8.9115e-01 8.7038e-02 1.2901e-03
16354.17 2.7399e-02 8.8279e-01 8.8504e-02 1.3037e-03
16484.18 2.1942e-02 8.8407e-01 9.2497e-02 1.4936e-03
16593.12 1.3678e-02 8.6586e-01 1.1835e-01 2.1141e-03
16691.99 1.0168e-02 8.6951e-01 1.1758e-01 2.7391e-03
16788.59 1.4786e-02 8.5332e-01 1.2888e-01 3.0108e-03
16888.37 1.0786e-02 8.5257e-01 1.3334e-01 3.3036e-03
16998.79 6.4277e-03 8.4543e-01 1.4434e-01 3.8044e-03
17146.37 5.3168e-03 8.2691e-01 1.6354e-01 4.2399e-03
17415.23 4.5329e-03 7.8327e-01 2.0596e-01 6.2365e-03
17888.12 3.4548e-03 7.6913e-01 2.1925e-01 8.1682e-03
18532.37 3.5500e-03 7.2024e-01 2.6527e-01 1.0939e-02
19260.76 3.5351e-03 6.7142e-01 3.0809e-01 1.6950e-02
20034.10 1.0400e-03 7.0815e-01 2.7332e-01 1.7494e-02
20838.00 1.1736e-03 5.8812e-01 3.8239e-01 2.8319e-02
21647.97 1.1106e-03 5.6811e-01 3.9434e-01 3.6439e-02
22447.94 7.6974e-04 4.9775e-01 4.5216e-01 4.9324e-02
23245.88 6.1381e-04 4.6140e-01 4.6267e-01 7.5312e-02
24052.47 3.6072e-04 4.2981e-01 4.8330e-01 8.6531e-02
24867.72 8.4251e-04 3.7206e-01 5.1460e-01 1.1250e-01
25698.86 2.5886e-04 9.4513e-02 6.3723e-01 2.6800e-01
26587.16 6.9767e-04 9.1811e-02 6.6456e-01 2.4293e-01
27637.54 1.3144e-04 8.5023e-02 5.0862e-01 4.0622e-01
28986.97 2.1568e-04 1.9878e-01 5.6412e-01 2.3689e-01
#TIME: 367.89
#NVEL 78
#vel_mid[km/s] o0 o1 o2 o3
1060.83 1.2170e-01 8.0610e-01 6.9801e-02 2.4022e-03
1919.29 9.7690e-02 8.2403e-01 7.7164e-02 1.1155e-03
2581.60 1.3815e-02 8.3209e-01 1.5049e-01 3.6082e-03
3084.17 6.6172e-03 7.6872e-01 2.1835e-01 6.3149e-03
3472.46 4.1703e-03 6.7450e-01 3.1017e-01 1.1153e-02
3909.64 2.9484e-03 5.6806e-01 4.1065e-01 1.8339e-02
4148.46 2.8993e-03 5.9999e-01 3.7943e-01 1.7677e-02
4670.75 3.3519e-03 6.0738e-01 3.7237e-01 1.6901e-02
4956.05 2.4233e-03 5.1857e-01 4.5591e-01 2.3088e-02
5258.79 1.0769e-03 4.1418e-01 5.5224e-01 3.2509e-02
5580.02 4.5826e-04 3.1202e-01 6.4587e-01 4.1658e-02
5920.87 2.3214e-04 2.7344e-01 6.7865e-01 4.7676e-02
6282.54 1.2778e-04 2.2295e-01 7.2185e-01 5.5072e-02
6666.30 1.0305e-04 2.0441e-01 7.3696e-01 5.8526e-02
7073.50 9.3705e-05 1.9509e-01 7.4353e-01 6.1290e-02
7505.58 8.7835e-05 1.9049e-01 7.3946e-01 6.9959e-02
7964.05 1.0528e-04 1.9364e-01 7.3563e-01 7.0616e-02
8450.53 1.8915e-04 2.2531e-01 7.0848e-01 6.6016e-02
8966.72 3.6843e-04 2.7474e-01 6.6477e-01 6.0121e-02
9514.44 7.0837e-04 3.4152e-01 6.0327e-01 5.4504e-02
10095.62 1.3621e-03 4.2557e-01 5.2949e-01 4.3580e-02
10712.30 2.3524e-03 4.8766e-01 4.7392e-01 3.6070e-02
11366.65 3.7550e-03 6.0481e-01 3.6641e-01 2.5021e-02
12061.10 6.6292e-03 6.3823e-01 3.3393e-01 2.1213e-02
12793.43 5.4545e-03 5.8065e-01 3.8932e-01 2.4571e-02
13528.61 7.1842e-03 6.2295e-01 3.4720e-01 2.2666e-02
14194.74 9.0420e-03 6.8840e-01 2.8651e-01 1.6051e-02
14757.77 1.0394e-02 7.0138e-01 2.7209e-01 1.6136e-02
15240.48 1.1018e-02 6.5846e-01 3.0700e-01 2.3528e-02
15646.99 1.1043e-02 7.8561e-01 1.9692e-01 6.4296e-03
15960.30 2.4789e-02 8.2610e-01 1.4620e-01 2.9115e-03
16187.41 2.7509e-02 8.8339e-01 8.7786e-02 1.3198e-03
16354.17 2.9038e-02 8.8196e-01 8.7726e-02 1.2797e-03
16484.18 2.4915e-02 8.7997e-01 9.3618e-02 1.5008e-03
16593.12 1.5354e-02 8.7231e-01 1.1032e-01 2.0106e-03
16691.99 1.1236e-02 8.7357e-01 1.1248e-01 2.7183e-03
16788.59 3.1668e-02 8.1601e-01 1.4880e-01 3.5231e-03
16888.37 7.5665e-03 8.5398e-01 1.3540e-01 3.0586e-03
16998.79 1.0756e-02 8.4916e-01 1.3652e-01 3.5607e-03
17146.37 4.2186e-03 8.3778e-01 1.5399e-01 4.0115e-03
17415.23 6.2867e-03 8.0542e-01 1.8288e-01 5.4164e-03
17888.12 4.6349e-03 7.7193e-01 2.1474e-01 8.6965e-03
18532.37 2.3768e-03 7.6715e-01 2.2071e-01 9.7599e-03
19260.76 1.7863e-03 7.0175e-01 2.8229e-01 1.4174e-02
20034.10 1.1686e-03 6.9800e-01 2.8202e-01 1.8809e-02
20838.00 1.2259e-03 6.4394e-01 3.3040e-01 2.4440e-02
21647.97 7.8958e-04 5.7473e-01 3.9077e-01 3.3713e-02
22447.94 5.5883e-04 5.2067e-01 4.3283e-01 4.5947e-02
23245.88 6.2538e-04 4.2361e-01 5.0623e-01 6.9530e-02
24052.47 6.5608e-04 3.4933e-01 5.5989e-01 9.0125e-02
24867.72 4.3445e-04 3.8447e-01 5.0896e-01 1.0613e-01
25698.86 8.7693e-05 6.4206e-02 7.8280e-01 1.5291e-01
26587.16 2.4912e-04 7.2278e-02 7.5565e-01 1.7182e-01
27637.54 1.2696e-03 2.3463e-01 5.7907e-01 1.8503e-01
28986.97 5.6289e-05 6.7232e-02 6.8165e-01 2.5106e-01
#TIME: 373.18
#NVEL 78
#vel_mid[km/s] o0 o1 o2 o3
1060.83 1.5199e-01 7.8197e-01 6.5170e-02 8.6719e-04
1919.29 1.0629e-01 8.2112e-01 7.1615e-02 9.7469e-04
2581.60 6.3318e-02 8.1073e-01 1.2341e-01 2.5457e-03
3084.17 7.6306e-03 7.7563e-01 2.1077e-01 5.9703e-03
3472.46 4.1894e-03 6.6886e-01 3.1567e-01 1.1278e-02
3909.64 2.8945e-03 5.8358e-01 3.9501e-01 1.8508e-02
4148.46 3.0608e-03 5.9448e-01 3.8464e-01 1.7814e-02
4670.75 3.6391e-03 6.2122e-01 3.5908e-01 1.6068e-02
4956.05 2.3289e-03 5.4447e-01 4.3191e-01 2.1291e-02
5258.79 1.1105e-03 4.2910e-01 5.3892e-01 3.0860e-02
5580.02 5.1577e-04 3.2702e-01 6.3141e-01 4.1048e-02
5920.87 2.5293e-04 2.7299e-01 6.8023e-01 4.6531e-02
6282.54 1.4248e-04 2.2879e-01 7.1693e-01 5.4138e-02
6666.30 1.0924e-04 2.0290e-01 7.3711e-01 5.9884e-02
7073.50 1.0287e-04 1.9725e-01 7.4320e-01 5.9447e-02
7505.58 9.8829e-05 1.9585e-01 7.3975e-01 6.4308e-02
7964.05 1.1074e-04 1.9125e-01 7.4089e-01 6.7748e-02
8450.53 2.0054e-04 2.2676e-01 7.0868e-01 6.4353e-02
8966.72 4.1240e-04 2.9128e-01 6.5107e-01 5.7247e-02
9514.44 7.3141e-04 3.4975e-01 5.9680e-01 5.2721e-02
10095.62 1.4075e-03 4.3968e-01 5.1573e-01 4.3181e-02
10712.30 2.6336e-03 5.2598e-01 4.3835e-01 3.3030e-02
11366.65 4.3218e-03 5.8937e-01 3.8046e-01 2.5851e-02
12061.10 5.5676e-03 6.5099e-01 3.2365e-01 1.9799e-02
12793.43 8.6900e-03 7.1436e-01 2.6167e-01 1.5282e-02
13528.61 1.1694e-02 7.0245e-01 2.6990e-01 1.5954e-02
14194.74 6.7852e-03 6.0782e-01 3.6007e-01 2.5324e-02
14757.77 8.6921e-03 6.0416e-01 3.6556e-01 2.1585e-02
15240.48 7.4152e-03 6.0389e-01 1.6797e-01 2.2073e-01
15646.99 2.6274e-02 8.0686e-01 1.6154e-01 5.3324e-03
15960.30 1.6921e-02 8.4604e-01 1.3427e-01 2.7716e-03
16187.41 2.5199e-02 8.6214e-01 1.1038e-01 2.2786e-03
16354.17 2.9615e-02 8.7177e-01 9.7191e-02 1.4207e-03
16484.18 3.1331e-02 8.5385e-01 1.1308e-01 1.7386e-03
16593.12 2.0780e-02 8.7837e-01 9.9061e-02 1.7897e-03
16691.99 1.3630e-02 8.6591e-01 1.1803e-01 2.4262e-03
16788.59 2.3313e-02 8.5225e-01 1.2158e-01 2.8554e-03
16888.37 1.2941e-02 8.6346e-01 1.2079e-01 2.8102e-03
16998.79 1.4119e-02 8.4076e-01 1.4141e-01 3.7099e-03
17146.37 6.1172e-03 8.4601e-01 1.4416e-01 3.7157e-03
17415.23 6.2540e-03 8.0529e-01 1.8318e-01 5.2727e-03
17888.12 4.3876e-03 7.8992e-01 1.9816e-01 7.5266e-03
18532.37 3.4269e-03 7.4825e-01 2.3909e-01 9.2341e-03
19260.76 2.6423e-03 7.2325e-01 2.6043e-01 1.3678e-02
20034.10 2.3144e-03 6.6922e-01 3.0740e-01 2.1068e-02
20838.00 1.1564e-03 6.2934e-01 3.4512e-01 2.4384e-02
21647.97 6.8569e-04 5.4248e-01 4.2519e-01 3.1648e-02
22447.94 5.4883e-04 5.5646e-01 4.0063e-01 4.2353e-02
23245.88 5.2484e-04 4.5275e-01 4.8292e-01 6.3809e-02
24052.47 4.1562e-04 4.4201e-01 4.7672e-01 8.0858e-02
24867.72 7.0565e-04 3.8620e-01 5.0776e-01 1.0533e-01
25698.86 1.9090e-04 2.2572e-01 6.3824e-01 1.3584e-01
26587.16 3.0240e-04 2.9976e-01 5.5351e-01 1.4643e-01
27637.54 1.8862e-04 2.0748e-01 6.1248e-01 1.7985e-01
28986.97 4.9130e-05 3.8010e-02 7.2511e-01 2.3683e-01
#TIME: 378.54
#NVEL 78
#vel_mid[km/s] o0 o1 o2 o3
1060.83 1.4920e-01 7.8081e-01 6.9041e-02 9.4995e-04
1919.29 1.3653e-01 7.9507e-01 6.7493e-02 9.0647e-04
2581.60 2.4308e-02 8.5429e-01 1.1900e-01 2.4073e-03
3084.17 7.9440e-03 7.7310e-01 2.1311e-01 5.8501e-03
3472.46 4.7770e-03 6.8143e-01 3.0300e-01 1.0797e-02
3909.64 2.7526e-03 5.8029e-01 3.9923e-01 1.7729e-02
4148.46 3.3958e-03 6.0932e-01 3.7075e-01 1.6536e-02
4670.75 3.7623e-03 6.2639e-01 3.5427e-01 1.5579e-02
4956.05 2.2088e-03 5.4259e-01 4.3393e-01 2.1275e-02
5258.79 1.1505e-03 4.0485e-01 5.6154e-01 3.2454e-02
5580.02 5.4111e-04 3.2953e-01 6.3057e-01 3.9361e-02
5920.87 2.7118e-04 2.7899e-01 6.7529e-01 4.5456e-02
6282.54 1.3916e-04 2.2455e-01 7.2146e-01 5.3850e-02
6666.30 1.1591e-04 2.0714e-01 7.3509e-01 5.7660e-02
7073.50 1.1135e-04 2.0406e-01 7.3618e-01 5.9651e-02
7505.58 1.0453e-04 1.9403e-01 7.4022e-01 6.5651e-02
7964.05 1.1673e-04 1.9346e-01 7.3849e-01 6.7926e-02
8450.53 2.1485e-04 2.3378e-01 7.0091e-01 6.5096e-02
8966.72 4.2474e-04 2.8779e-01 6.5440e-01 5.7379e-02
9514.44 7.3037e-04 3.4600e-01 6.0098e-01 5.2296e-02
10095.62 1.4593e-03 4.3708e-01 5.1883e-01 4.2633e-02
10712.30 2.5877e-03 5.1974e-01 4.4497e-01 3.2701e-02
11366.65 4.0960e-03 6.0300e-01 3.6822e-01 2.4690e-02
12061.10 4.9354e-03 6.1086e-01 3.6120e-01 2.3008e-02
