#NTIMES: 145 
#NSTAGES: 7 
#TIMES[d]: 4.14 4.22 4.31 4.40 4.49 4.58 4.68 4.77 4.87 4.97 5.08 5.18 5.29 5.40 5.51 5.62 5.74 5.86 5.98 6.10 6.23 6.36 6.49 6.62 6.76 6.90 7.04 7.19 7.34 7.49 7.64 7.80 7.96 8.13 8.30 8.47 8.64 8.82 9.01 9.19 9.38 9.58 9.77 9.98 10.18 10.39 10.61 10.83 11.05 11.28 11.51 11.75 11.99 12.24 12.50 12.75 13.02 13.29 13.56 13.84 14.13 14.42 14.72 15.02 15.33 15.65 15.98 16.31 16.64 16.99 17.34 17.70 18.06 18.44 18.82 19.21 19.60 20.01 20.42 20.85 21.28 21.72 22.17 22.62 23.09 23.57 24.06 24.56 25.06 25.58 26.11 26.65 27.20 27.76 28.34 28.93 29.52 30.13 30.76 31.39 32.04 32.71 33.38 34.07 34.78 35.50 36.23 36.98 37.74 38.53 39.32 40.14 40.97 41.81 42.68 43.56 44.46 45.38 46.32 47.28 48.26 49.25 50.27 51.31 52.37 53.46 54.56 55.69 56.84 58.02 59.22 60.44 61.69 62.97 64.27 65.60 66.96 68.34 69.76 71.20 72.67 74.17 75.71 77.27 78.87 
#
#TIME: 4.14 
#NVEL: 67 
#vel_mid[km/s] v0 v1 v2 v3 v4 v5 v6 
3909.64 3.22e-18 3.10e-10 1.09e-03 9.83e-01 1.61e-02 6.55e-10 1.14e-33 
4148.46 4.05e-18 4.10e-10 1.36e-03 9.87e-01 1.16e-02 2.70e-10 7.37e-34 
4401.86 7.01e-18 6.58e-10 1.86e-03 9.92e-01 6.16e-03 6.94e-11 4.02e-34 
4670.75 1.16e-17 1.04e-09 2.55e-03 9.94e-01 3.57e-03 1.85e-11 2.32e-34 
4956.05 1.46e-17 1.36e-09 3.22e-03 9.94e-01 2.30e-03 6.19e-12 2.28e-34 
5258.79 1.80e-17 1.75e-09 4.04e-03 9.94e-01 2.18e-03 3.13e-12 2.82e-34 
5580.02 3.05e-17 2.80e-09 5.71e-03 9.94e-01 7.75e-04 3.98e-13 1.13e-34 
5920.87 5.59e-17 4.96e-09 8.73e-03 9.91e-01 4.56e-04 8.76e-14 1.45e-34 
6282.54 1.06e-16 8.96e-09 1.34e-02 9.86e-01 3.01e-04 1.95e-14 1.82e-34 
6666.30 2.33e-16 1.88e-08 2.29e-02 9.77e-01 1.33e-04 2.57e-15 6.31e-35 
7073.50 6.05e-16 4.70e-08 4.41e-02 9.56e-01 6.01e-05 1.70e-16 5.99e-35 
7505.58 1.61e-15 1.23e-07 8.80e-02 9.12e-01 6.30e-06 2.53e-18 1.33e-36 
7964.05 6.16e-15 4.42e-07 2.11e-01 7.89e-01 6.48e-07 2.23e-20 1.40e-36 
8450.53 3.21e-14 1.92e-06 5.06e-01 4.94e-01 2.42e-06 3.17e-21 7.93e-35 
8966.72 1.31e-13 6.27e-06 8.32e-01 1.68e-01 1.19e-09 2.75e-26 1.55e-36 
9514.44 4.79e-13 1.69e-05 9.67e-01 3.27e-02 1.15e-11 1.64e-28 1.85e-36 
10095.62 1.91e-12 4.70e-05 9.96e-01 3.48e-03 1.83e-14 1.46e-28 2.37e-36 
10712.30 7.47e-12 1.31e-04 1.00e+00 2.57e-04 1.41e-17 5.10e-29 3.46e-36 
11366.65 2.79e-11 3.54e-04 1.00e+00 3.72e-05 5.23e-20 3.07e-28 5.98e-36 
12061.10 9.85e-11 9.29e-04 9.99e-01 1.55e-06 1.85e-23 4.68e-28 1.18e-35 
12793.43 3.36e-10 2.35e-03 9.98e-01 3.55e-07 6.70e-26 2.96e-32 2.32e-35 
13528.61 1.13e-09 5.86e-03 9.94e-01 1.23e-08 4.81e-29 3.08e-27 4.49e-35 
14194.74 3.16e-09 1.31e-02 9.87e-01 1.15e-09 1.18e-29 3.78e-25 9.11e-35 
14757.77 7.94e-09 2.78e-02 9.72e-01 1.09e-10 1.87e-29 3.44e-26 1.91e-34 
15240.48 2.01e-08 4.94e-02 9.51e-01 5.27e-11 6.45e-29 1.77e-25 3.67e-34 
15646.99 1.25e-07 1.65e-01 8.35e-01 9.17e-13 1.84e-29 2.30e-25 6.58e-34 
15960.30 7.71e-07 4.33e-01 5.67e-01 5.88e-14 1.25e-29 4.85e-26 1.02e-33 
16187.41 2.00e-06 7.78e-01 2.22e-01 1.14e-15 7.06e-30 1.53e-25 1.87e-33 
16354.17 2.20e-06 7.24e-01 2.76e-01 9.27e-16 2.24e-29 5.02e-26 3.34e-33 
16484.18 2.70e-06 8.60e-01 1.40e-01 2.24e-16 2.35e-29 8.73e-26 5.57e-33 
16593.12 2.61e-06 8.75e-01 1.25e-01 7.23e-17 5.09e-30 6.16e-27 8.03e-33 
16691.99 2.57e-06 7.94e-01 2.06e-01 1.89e-16 6.63e-30 7.11e-27 1.02e-32 
16788.59 1.98e-06 9.08e-01 9.25e-02 1.83e-17 1.89e-29 1.07e-24 1.23e-32 
16888.37 1.95e-06 9.23e-01 7.73e-02 1.88e-17 5.99e-29 1.93e-24 1.45e-32 
16998.79 1.99e-06 8.49e-01 1.51e-01 2.77e-17 1.06e-28 5.88e-25 1.73e-32 
17146.37 2.08e-06 8.98e-01 1.02e-01 3.36e-17 1.54e-28 7.43e-25 2.10e-32 
17415.23 1.69e-06 8.58e-01 1.42e-01 2.65e-17 1.89e-27 3.99e-23 2.68e-32 
17888.12 1.79e-06 9.27e-01 7.31e-02 1.35e-18 1.36e-28 9.77e-24 3.68e-32 
18532.37 1.81e-06 9.20e-01 8.04e-02 4.81e-19 5.96e-27 1.46e-21 4.40e-32 
19260.76 3.97e-06 9.40e-01 5.98e-02 2.90e-19 1.03e-27 4.74e-21 5.15e-32 
20034.10 1.33e-06 9.73e-01 2.69e-02 5.41e-21 8.77e-27 3.24e-19 6.26e-32 
20838.00 5.07e-06 9.24e-01 7.64e-02 1.96e-18 1.00e-23 4.69e-18 7.26e-32 
21647.97 1.39e-06 9.98e-01 2.11e-03 2.62e-24 1.67e-31 8.83e-29 7.55e-32 
22447.94 1.43e-06 9.91e-01 9.01e-03 5.30e-22 8.46e-26 5.02e-19 8.45e-32 
23245.88 1.36e-06 9.99e-01 9.30e-04 1.82e-22 2.09e-26 2.69e-20 9.78e-32 
24052.47 1.38e-06 1.00e+00 2.54e-04 1.01e-22 3.25e-27 1.55e-20 1.15e-31 
24867.72 1.52e-06 1.00e+00 6.16e-05 2.19e-24 3.03e-31 1.39e-31 1.39e-31 
25698.86 1.73e-06 1.00e+00 2.79e-04 1.76e-22 1.95e-28 2.68e-24 1.82e-31 
26587.16 2.29e-06 1.00e+00 4.03e-04 8.73e-25 1.78e-30 1.61e-23 2.75e-31 
27637.54 3.22e-06 1.00e+00 1.45e-04 1.10e-20 6.21e-26 3.75e-17 5.10e-31 
28986.97 4.07e-06 1.00e+00 3.38e-06 4.02e-21 2.73e-30 1.27e-30 1.27e-30 
#TIME: 21.28 
#NVEL: 67 
#vel_mid[km/s] v0 v1 v2 v3 v4 v5 v6 
440.10 2.54e-18 2.19e-10 6.15e-04 9.50e-01 4.98e-02 2.12e-08 2.39e-30 
999.11 2.61e-18 2.27e-10 6.21e-04 9.47e-01 5.22e-02 5.24e-08 5.86e-30 
1267.34 3.17e-18 2.55e-10 6.76e-04 9.53e-01 4.67e-02 1.58e-08 1.06e-30 
1514.05 3.81e-18 3.03e-10 7.44e-04 9.58e-01 4.12e-02 1.22e-08 9.83e-31 
1808.80 3.86e-18 2.96e-10 7.46e-04 9.60e-01 3.89e-02 1.07e-08 1.34e-30 
1919.29 4.31e-18 3.23e-10 8.00e-04 9.65e-01 3.42e-02 8.12e-09 2.92e-31 
2160.92 4.28e-18 3.12e-10 7.93e-04 9.62e-01 3.69e-02 8.42e-09 3.15e-31 
2292.92 4.03e-18 2.96e-10 7.83e-04 9.64e-01 3.57e-02 7.83e-09 4.24e-31 
2432.98 4.04e-18 2.99e-10 8.05e-04 9.62e-01 3.73e-02 6.97e-09 3.95e-31 
2581.60 4.16e-18 2.87e-10 7.99e-04 9.64e-01 3.57e-02 6.37e-09 1.99e-31 
2739.29 4.47e-18 3.05e-10 8.48e-04 9.68e-01 3.09e-02 4.67e-09 5.83e-32 
2906.62 5.32e-18 3.45e-10 9.44e-04 9.72e-01 2.67e-02 3.00e-09 3.40e-32 
3084.17 5.58e-18 3.64e-10 1.02e-03 9.77e-01 2.20e-02 1.89e-09 3.90e-32 
3272.56 5.25e-18 3.67e-10 1.07e-03 9.80e-01 1.89e-02 1.26e-09 8.36e-33 
3472.46 5.46e-18 4.09e-10 1.20e-03 9.83e-01 1.56e-02 7.17e-10 1.71e-33 
3684.57 5.81e-18 4.76e-10 1.40e-03 9.88e-01 1.04e-02 2.83e-10 7.37e-34 
3909.64 5.53e-18 5.20e-10 1.57e-03 9.90e-01 8.21e-03 1.33e-10 5.44e-34 
4148.46 6.78e-18 6.73e-10 1.94e-03 9.93e-01 4.98e-03 4.33e-11 3.15e-34 
4401.86 1.21e-17 1.10e-09 2.68e-03 9.94e-01 3.29e-03 1.50e-11 2.73e-34 
4670.75 2.04e-17 1.77e-09 3.74e-03 9.94e-01 1.87e-03 3.90e-12 1.81e-34 
4956.05 2.53e-17 2.28e-09 4.67e-03 9.94e-01 1.35e-03 1.44e-12 1.77e-34 
5258.79 3.08e-17 2.94e-09 5.82e-03 9.93e-01 8.23e-04 4.38e-13 9.90e-35 
5580.02 5.48e-17 5.01e-09 8.72e-03 9.91e-01 6.83e-04 1.48e-13 2.06e-34 
5920.87 9.70e-17 8.37e-09 1.27e-02 9.87e-01 2.59e-04 1.93e-14 1.01e-34 
6282.54 1.92e-16 1.58e-08 2.03e-02 9.80e-01 1.06e-04 2.11e-15 3.67e-35 
6666.30 4.15e-16 3.27e-08 3.41e-02 9.66e-01 4.71e-05 2.88e-16 2.58e-35 
7073.50 1.07e-15 8.11e-08 6.51e-02 9.35e-01 6.78e-05 1.41e-16 1.12e-34 
7505.58 2.99e-15 2.20e-07 1.33e-01 8.67e-01 1.42e-05 4.07e-18 1.34e-34 
7964.05 1.13e-14 7.63e-07 3.01e-01 6.99e-01 2.14e-07 1.84e-21 3.51e-36 
8450.53 5.41e-14 3.00e-06 6.34e-01 3.66e-01 1.16e-08 3.79e-24 1.53e-36 
8966.72 1.95e-13 8.48e-06 8.91e-01 1.09e-01 2.46e-10 1.52e-27 1.67e-36 
9514.44 6.59e-13 2.14e-05 9.82e-01 1.80e-02 2.08e-12 6.73e-29 1.98e-36 
10095.62 2.48e-12 5.74e-05 9.98e-01 2.05e-03 3.83e-15 7.94e-29 2.54e-36 
10712.30 9.60e-12 1.59e-04 1.00e+00 2.16e-04 7.41e-18 2.43e-28 3.71e-36 
11366.65 3.70e-11 4.40e-04 1.00e+00 1.85e-05 9.31e-21 1.23e-28 6.41e-36 
12061.10 1.23e-10 1.09e-03 9.99e-01 8.13e-07 3.43e-24 2.36e-28 1.27e-35 
12793.43 4.22e-10 2.79e-03 9.97e-01 6.24e-07 5.65e-26 1.96e-27 6.90e-34 
13528.61 1.44e-09 6.95e-03 9.93e-01 1.06e-08 2.69e-29 2.35e-27 4.80e-35 
14194.74 4.42e-09 1.73e-02 9.83e-01 4.52e-10 5.43e-30 4.01e-27 9.76e-35 
14757.77 9.07e-09 3.04e-02 9.70e-01 2.47e-11 5.29e-30 5.56e-27 2.05e-34 
15240.48 2.13e-08 4.99e-02 9.50e-01 2.51e-12 1.37e-30 6.95e-28 3.93e-34 
15646.99 1.13e-07 1.33e-01 8.67e-01 4.94e-12 1.35e-28 2.58e-25 7.04e-34 
15960.30 1.20e-06 6.49e-01 3.51e-01 1.50e-14 4.29e-30 1.08e-26 1.10e-33 
16187.41 2.02e-06 6.65e-01 3.35e-01 1.82e-15 2.61e-29 1.52e-25 2.00e-33 
16354.17 2.49e-06 8.65e-01 1.35e-01 1.63e-16 5.17e-30 2.05e-26 3.57e-33 
16484.18 3.05e-06 8.01e-01 1.99e-01 2.20e-15 4.03e-28 2.07e-24 5.94e-33 
16593.12 2.42e-06 6.68e-01 3.32e-01 2.12e-16 1.84e-28 7.22e-24 8.57e-33 
16691.99 3.36e-06 8.44e-01 1.56e-01 8.67e-17 3.48e-29 1.38e-24 1.09e-32 
16788.59 2.49e-06 9.24e-01 7.58e-02 7.02e-18 5.51e-29 1.39e-24 1.31e-32 
16888.37 2.88e-06 7.22e-01 2.78e-01 2.46e-16 1.61e-27 1.09e-23 1.55e-32 
16998.79 2.00e-06 8.80e-01 1.20e-01 1.86e-17 1.10e-28 9.15e-25 1.85e-32 
17146.37 2.68e-06 8.97e-01 1.03e-01 6.27e-18 2.99e-29 1.78e-25 2.24e-32 
17415.23 2.48e-06 9.13e-01 8.69e-02 9.27e-18 8.86e-29 6.92e-26 2.85e-32 
17888.12 1.63e-06 9.50e-01 5.04e-02 6.25e-19 2.48e-28 7.04e-24 3.91e-32 
18532.37 1.67e-06 9.31e-01 6.88e-02 9.78e-19 1.10e-27 1.07e-24 4.68e-32 
19260.76 1.49e-06 9.66e-01 3.41e-02 1.82e-20 3.07e-29 2.90e-25 5.48e-32 
20034.10 2.46e-06 9.71e-01 2.89e-02 5.05e-21 4.60e-28 4.90e-25 6.66e-32 
20838.00 1.40e-06 9.75e-01 2.53e-02 1.15e-21 5.73e-31 1.43e-30 7.72e-32 
21647.97 2.63e-06 9.90e-01 1.04e-02 1.85e-22 9.08e-27 9.69e-19 8.03e-32 
22447.94 1.53e-06 9.99e-01 8.70e-04 5.84e-24 3.50e-30 1.85e-27 8.98e-32 
23245.88 1.45e-06 9.99e-01 8.89e-04 8.39e-23 3.89e-28 1.24e-24 1.04e-31 
24052.47 1.41e-06 1.00e+00 1.69e-04 8.50e-23 5.96e-29 1.78e-24 1.22e-31 
24867.72 1.57e-06 1.00e+00 6.40e-05 1.89e-22 6.10e-27 2.78e-18 1.48e-31 
25698.86 1.83e-06 1.00e+00 3.08e-05 3.07e-23 9.67e-30 1.05e-23 1.94e-31 
26587.16 2.18e-06 1.00e+00 1.66e-04 1.78e-22 5.25e-25 9.71e-17 2.92e-31 
27637.54 3.06e-06 1.00e+00 5.08e-05 3.35e-22 7.34e-29 8.60e-25 5.42e-31 
28986.97 4.16e-06 1.00e+00 2.66e-05 2.25e-20 1.84e-26 1.49e-17 1.35e-30 
#TIME: 21.72 
#NVEL: 67 
#vel_mid[km/s] v0 v1 v2 v3 v4 v5 v6 
440.10 3.95e-18 3.70e-10 8.83e-04 9.72e-01 2.74e-02 4.99e-09 1.04e-31 
999.11 4.30e-18 3.99e-10 9.24e-04 9.73e-01 2.64e-02 4.33e-09 7.71e-32 
1267.34 4.79e-18 4.26e-10 9.66e-04 9.74e-01 2.49e-02 3.81e-09 6.14e-32 
1514.05 6.54e-18 5.25e-10 1.10e-03 9.78e-01 2.10e-02 2.45e-09 2.02e-32 
1808.80 6.47e-18 5.19e-10 1.11e-03 9.78e-01 2.14e-02 2.44e-09 3.77e-32 
1919.29 7.10e-18 5.41e-10 1.16e-03 9.80e-01 1.84e-02 1.87e-09 1.33e-32 
2160.92 7.33e-18 5.40e-10 1.17e-03 9.78e-01 2.05e-02 1.93e-09 1.20e-32 
2292.92 7.18e-18 5.13e-10 1.16e-03 9.80e-01 1.90e-02 1.66e-09 4.19e-32 
2432.98 7.06e-18 4.90e-10 1.16e-03 9.79e-01 2.03e-02 1.68e-09 2.17e-32 
2581.60 7.59e-18 4.99e-10 1.20e-03 9.77e-01 2.21e-02 1.60e-09 1.07e-32 
2739.29 8.16e-18 5.25e-10 1.26e-03 9.81e-01 1.75e-02 1.06e-09 3.26e-33 
2906.62 9.73e-18 5.99e-10 1.42e-03 9.85e-01 1.40e-02 6.27e-10 1.76e-33 
3084.17 1.01e-17 6.26e-10 1.51e-03 9.86e-01 1.27e-02 4.44e-10 1.27e-33 
3272.56 9.31e-18 6.34e-10 1.58e-03 9.87e-01 1.16e-02 3.15e-10 1.09e-33 
3472.46 9.49e-18 6.87e-10 1.75e-03 9.90e-01 8.52e-03 1.57e-10 7.42e-34 
3684.57 1.00e-17 7.86e-10 2.02e-03 9.91e-01 7.36e-03 8.72e-11 7.79e-34 
3909.64 9.64e-18 8.74e-10 2.30e-03 9.94e-01 3.95e-03 2.53e-11 3.90e-34 
4148.46 1.18e-17 1.14e-09 2.83e-03 9.95e-01 2.58e-03 9.45e-12 3.42e-34 
4401.86 2.13e-17 1.88e-09 3.98e-03 9.94e-01 2.33e-03 4.30e-12 2.81e-34 
4670.75 3.68e-17 3.11e-09 5.62e-03 9.93e-01 9.29e-04 7.42e-13 1.26e-34 
4956.05 4.43e-17 3.93e-09 6.90e-03 9.92e-01 6.72e-04 2.73e-13 1.14e-34 
5258.79 5.50e-17 5.09e-09 8.66e-03 9.91e-01 7.69e-04 1.72e-13 2.14e-34 
5580.02 9.54e-17 8.52e-09 1.27e-02 9.87e-01 3.08e-04 2.34e-14 6.95e-35 
5920.87 1.74e-16 1.48e-08 1.91e-02 9.81e-01 1.30e-04 3.36e-15 5.80e-35 
6282.54 3.40e-16 2.74e-08 3.02e-02 9.70e-01 7.46e-05 6.69e-16 8.47e-35 
6666.30 7.54e-16 5.81e-08 5.18e-02 9.48e-01 3.89e-05 9.16e-17 5.55e-35 
7073.50 1.97e-15 1.44e-07 9.80e-02 9.02e-01 3.92e-06 1.11e-18 1.44e-36 
7505.58 5.38e-15 3.77e-07 1.89e-01 8.11e-01 8.69e-07 3.35e-20 1.53e-36 
7964.05 2.07e-14 1.31e-06 4.17e-01 5.83e-01 7.25e-08 1.70e-22 2.65e-36 
8450.53 8.96e-14 4.53e-06 7.55e-01 2.45e-01 2.75e-09 2.17e-25 1.65e-36 
8966.72 2.85e-13 1.13e-05 9.39e-01 6.13e-02 5.90e-11 1.73e-28 1.79e-36 
9514.44 9.07e-13 2.72e-05 9.89e-01 1.07e-02 1.38e-12 2.60e-28 2.12e-36 
10095.62 3.32e-12 7.14e-05 9.98e-01 1.69e-03 1.73e-15 1.82e-28 2.72e-36 
10712.30 1.24e-11 1.93e-04 1.00e+00 1.08e-04 1.15e-18 7.61e-29 3.98e-36 
11366.65 4.68e-11 5.23e-04 9.99e-01 8.73e-06 1.39e-21 1.09e-28 6.87e-36 
12061.10 1.63e-10 1.36e-03 9.99e-01 7.49e-07 1.36e-24 5.33e-28 1.36e-35 
12793.43 5.50e-10 3.43e-03 9.97e-01 6.60e-08 2.82e-27 1.24e-28 2.66e-35 
13528.61 1.86e-09 8.46e-03 9.92e-01 3.87e-09 4.64e-30 7.73e-28 5.15e-35 
14194.74 5.19e-09 1.91e-02 9.81e-01 4.71e-10 1.45e-29 2.50e-26 1.05e-34 
14757.77 1.49e-08 4.61e-02 9.54e-01 2.27e-11 2.04e-29 8.16e-26 2.19e-34 
15240.48 5.26e-08 1.11e-01 8.89e-01 3.66e-12 3.85e-29 9.55e-25 4.21e-34 
15646.99 2.44e-07 2.63e-01 7.37e-01 8.94e-14 3.99e-31 1.12e-28 7.54e-34 
15960.30 1.42e-06 7.02e-01 2.98e-01 3.37e-15 3.48e-30 2.72e-26 1.17e-33 
16187.41 2.66e-06 8.31e-01 1.69e-01 3.27e-16 2.69e-30 4.74e-27 2.14e-33 
16354.17 2.96e-06 8.82e-01 1.18e-01 5.23e-17 9.58e-30 1.67e-25 3.82e-33 
16484.18 2.95e-06 9.06e-01 9.44e-02 3.27e-17 6.00e-31 2.51e-28 6.34e-33 
16593.12 3.36e-06 8.95e-01 1.05e-01 3.27e-17 1.04e-29 1.30e-26 9.14e-33 
16691.99 2.44e-06 9.37e-01 6.25e-02 4.39e-18 4.06e-30 5.20e-26 1.16e-32 
16788.59 2.74e-06 8.47e-01 1.53e-01 8.66e-17 1.47e-27 1.22e-23 1.39e-32 
16888.37 1.92e-06 9.02e-01 9.80e-02 6.61e-18 5.28e-30 2.80e-27 1.65e-32 
16998.79 1.95e-06 9.25e-01 7.47e-02 3.04e-18 2.69e-29 2.74e-25 1.97e-32 
17146.37 1.91e-06 9.53e-01 4.74e-02 6.60e-19 2.52e-29 1.28e-24 2.39e-32 
17415.23 1.83e-06 9.72e-01 2.76e-02 1.33e-19 4.67e-30 1.24e-25 3.04e-32 
17888.12 1.59e-06 9.40e-01 6.03e-02 8.93e-19 6.80e-28 1.22e-23 4.16e-32 
18532.37 1.60e-06 9.72e-01 2.75e-02 2.84e-20 1.69e-29 1.09e-25 4.98e-32 
19260.76 1.65e-06 9.89e-01 1.08e-02 1.00e-21 1.73e-29 6.13e-24 5.83e-32 
20034.10 1.58e-06 9.94e-01 5.51e-03 7.85e-23 6.73e-30 2.63e-25 7.08e-32 
20838.00 1.53e-06 9.97e-01 2.71e-03 6.55e-24 4.69e-30 2.26e-22 8.21e-32 
21647.97 4.07e-06 9.72e-01 2.82e-02 5.12e-22 5.74e-28 7.75e-25 8.54e-32 
22447.94 5.19e-06 9.43e-01 5.68e-02 1.99e-21 4.65e-26 1.71e-19 9.55e-32 
23245.88 1.52e-06 9.99e-01 5.25e-04 5.61e-23 3.23e-28 5.99e-23 1.11e-31 
24052.47 1.58e-06 1.00e+00 1.89e-04 1.55e-22 3.96e-28 6.96e-22 1.30e-31 
24867.72 1.66e-06 1.00e+00 1.10e-04 3.38e-22 6.58e-28 1.60e-23 1.57e-31 
25698.86 2.07e-06 1.00e+00 2.99e-05 3.02e-22 6.35e-30 1.55e-22 2.06e-31 
26587.16 2.54e-06 1.00e+00 3.58e-05 1.16e-22 3.74e-28 2.90e-25 3.11e-31 
27637.54 3.87e-06 1.00e+00 5.75e-05 1.18e-21 1.32e-26 1.44e-19 5.77e-31 
28986.97 4.52e-06 1.00e+00 8.15e-06 1.25e-21 3.09e-30 1.43e-30 1.43e-30 
#TIME: 22.17 
#NVEL: 67 
#vel_mid[km/s] v0 v1 v2 v3 v4 v5 v6 
440.10 7.17e-18 6.35e-10 1.31e-03 9.81e-01 1.72e-02 1.30e-09 4.47e-33 
999.11 7.97e-18 6.90e-10 1.38e-03 9.85e-01 1.37e-02 8.92e-10 2.07e-33 
1267.34 8.80e-18 7.52e-10 1.46e-03 9.85e-01 1.33e-02 7.72e-10 3.44e-33 
1514.05 1.17e-17 8.93e-10 1.63e-03 9.87e-01 1.18e-02 5.79e-10 9.46e-34 
1808.80 1.20e-17 8.98e-10 1.66e-03 9.88e-01 1.02e-02 4.44e-10 7.42e-34 
1919.29 1.28e-17 9.57e-10 1.73e-03 9.88e-01 1.06e-02 4.25e-10 8.85e-34 
2160.92 1.39e-17 9.70e-10 1.79e-03 9.89e-01 9.04e-03 3.06e-10 7.30e-34 
2292.92 1.31e-17 8.80e-10 1.72e-03 9.89e-01 9.64e-03 3.29e-10 1.09e-33 
2432.98 1.24e-17 8.30e-10 1.69e-03 9.89e-01 9.47e-03 3.08e-10 1.17e-33 
2581.60 1.34e-17 8.54e-10 1.77e-03 9.89e-01 9.73e-03 2.75e-10 1.03e-33 
2739.29 1.46e-17 8.94e-10 1.85e-03 9.89e-01 8.76e-03 2.10e-10 1.03e-33 
2906.62 1.73e-17 1.02e-09 2.08e-03 9.90e-01 7.74e-03 1.37e-10 8.97e-34 
3084.17 1.78e-17 1.07e-09 2.21e-03 9.91e-01 6.78e-03 9.42e-11 7.52e-34 
3272.56 1.72e-17 1.10e-09 2.37e-03 9.92e-01 5.57e-03 5.81e-11 5.69e-34 
3472.46 1.69e-17 1.17e-09 2.57e-03 9.93e-01 4.66e-03 3.49e-11 5.77e-34 
3684.57 1.74e-17 1.33e-09 2.94e-03 9.94e-01 2.96e-03 1.37e-11 3.13e-34 
3909.64 1.67e-17 1.48e-09 3.34e-03 9.94e-01 2.76e-03 7.49e-12 4.73e-34 
4148.46 2.11e-17 1.92e-09 4.15e-03 9.94e-01 1.93e-03 2.77e-12 3.52e-34 
4401.86 3.67e-17 3.20e-09 5.80e-03 9.93e-01 7.91e-04 5.32e-13 9.59e-35 
4670.75 6.42e-17 5.25e-09 8.16e-03 9.91e-01 4.78e-04 1.44e-13 9.82e-35 
4956.05 8.12e-17 7.01e-09 1.05e-02 9.89e-01 5.66e-04 9.81e-14 1.60e-34 
5258.79 9.85e-17 8.86e-09 1.28e-02 9.87e-01 2.71e-04 2.16e-14 5.38e-35 
5580.02 1.75e-16 1.52e-08 1.93e-02 9.81e-01 8.86e-05 2.20e-15 3.12e-35 
5920.87 3.19e-16 2.64e-08 2.90e-02 9.71e-01 1.07e-04 1.09e-15 8.44e-35 
6282.54 6.14e-16 4.84e-08 4.53e-02 9.55e-01 2.91e-05 8.00e-17 2.39e-35 
6666.30 1.35e-15 1.01e-07 7.63e-02 9.24e-01 5.60e-06 3.09e-18 4.63e-36 
7073.50 3.73e-15 2.62e-07 1.49e-01 8.51e-01 1.23e-06 1.29e-19 8.98e-36 
7505.58 1.03e-14 6.76e-07 2.80e-01 7.20e-01 5.70e-07 6.45e-21 9.63e-36 
7964.05 3.77e-14 2.18e-06 5.57e-01 4.43e-01 2.10e-08 1.58e-23 1.87e-36 
8450.53 1.40e-13 6.45e-06 8.45e-01 1.55e-01 2.49e-09 2.76e-25 6.16e-36 
8966.72 4.13e-13 1.49e-05 9.66e-01 3.43e-02 8.96e-12 6.55e-29 1.91e-36 
9514.44 1.25e-12 3.44e-05 9.92e-01 7.52e-03 1.92e-13 5.65e-29 2.27e-36 
10095.62 4.27e-12 8.64e-05 9.99e-01 7.88e-04 1.04e-14 2.56e-27 2.91e-36 
10712.30 1.62e-11 2.36e-04 1.00e+00 6.00e-05 2.68e-19 1.21e-28 4.26e-36 
11366.65 6.14e-11 6.41e-04 9.99e-01 5.94e-06 3.80e-22 2.12e-28 7.36e-36 
12061.10 2.16e-10 1.68e-03 9.98e-01 4.75e-07 3.59e-25 3.77e-28 1.46e-35 
12793.43 7.44e-10 4.33e-03 9.96e-01 3.40e-08 4.27e-28 3.99e-28 2.85e-35 
13528.61 2.58e-09 1.10e-02 9.89e-01 2.19e-08 6.18e-29 6.37e-26 5.51e-35 
14194.74 6.77e-09 2.31e-02 9.77e-01 1.01e-10 2.85e-30 1.97e-27 1.12e-34 
14757.77 1.45e-08 4.24e-02 9.58e-01 5.20e-12 5.27e-30 5.98e-27 2.35e-34 
15240.48 4.35e-08 8.32e-02 9.17e-01 7.81e-13 5.60e-30 5.27e-27 4.50e-34 
15646.99 3.72e-07 3.54e-01 6.46e-01 3.79e-14 8.94e-30 8.89e-25 8.06e-34 
15960.30 1.68e-06 7.26e-01 2.74e-01 9.81e-15 4.68e-29 4.71e-25 1.25e-33 
16187.41 2.25e-06 8.28e-01 1.72e-01 1.34e-16 8.71e-30 2.09e-25 2.29e-33 
16354.17 3.25e-06 8.92e-01 1.08e-01 3.19e-17 2.04e-29 2.09e-25 4.08e-33 
16484.18 2.65e-06 8.97e-01 1.03e-01 1.02e-17 1.48e-29 5.21e-24 6.77e-33 
16593.12 2.38e-06 9.35e-01 6.52e-02 5.97e-18 1.94e-29 7.29e-25 9.76e-33 
16691.99 2.31e-06 9.42e-01 5.76e-02 1.85e-18 5.24e-29 7.27e-24 1.24e-32 
16788.59 2.13e-06 9.22e-01 7.77e-02 3.55e-18 4.39e-30 2.25e-27 1.49e-32 
16888.37 3.82e-06 9.40e-01 5.96e-02 1.57e-18 2.43e-29 2.53e-24 1.76e-32 
16998.79 2.21e-06 9.45e-01 5.53e-02 1.19e-18 5.50e-29 2.49e-24 2.10e-32 
17146.37 1.96e-06 9.39e-01 6.08e-02 8.05e-19 3.37e-28 2.34e-23 2.54e-32 
17415.23 3.59e-06 8.98e-01 1.02e-01 2.23e-18 2.63e-27 7.40e-22 3.23e-32 
17888.12 1.86e-06 9.78e-01 2.24e-02 4.02e-20 1.79e-29 1.27e-25 4.43e-32 
