#NTIMES:    67
#NSTAGES:     4
#TIMES[d]:     0.550    0.605    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.160   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800  270.400  297.400  320.000
#
#TIME:     0.550
#NVEL: 115
#vel_mid[km/s]           mn0           mn1           mn2           mn3
    5.536261E+04   1.0000E-099   9.9882E-001   1.1751E-003   1.7815E-021
    5.679609E+04   1.0000E-099   9.9877E-001   1.2310E-003   1.8677E-021
    5.824764E+04   1.0000E-099   9.9877E-001   1.2336E-003   1.8570E-021
    5.970850E+04   1.0000E-099   9.9881E-001   1.1927E-003   1.7683E-021
    6.117210E+04   1.0000E-099   9.9889E-001   1.1110E-003   1.6110E-021
    6.262406E+04   1.0000E-099   9.9901E-001   9.9496E-004   1.4008E-021
    6.404908E+04   1.0000E-099   9.9914E-001   8.5992E-004   1.1675E-021
    6.542652E+04   1.0000E-099   9.9928E-001   7.2394E-004   9.4245E-022
    6.673162E+04   1.0000E-099   9.9939E-001   6.0592E-004   7.5394E-022
    6.794543E+04   1.0000E-099   9.9949E-001   5.0979E-004   6.0221E-022
    6.903658E+04   1.0000E-099   9.9956E-001   4.3545E-004   4.7220E-022
    6.953213E+04   1.0000E-099   9.9960E-001   3.9541E-004   3.8438E-022
    6.978124E+04   1.0000E-099   9.9963E-001   3.7232E-004   3.2118E-022
    6.990612E+04   1.0000E-099   9.9964E-001   3.5680E-004   2.6769E-022
    6.996865E+04   1.0000E-099   9.9965E-001   3.4682E-004   2.2799E-022
    6.999837E+04   1.0000E-099   9.9966E-001   3.4015E-004   2.0041E-022
    6.999993E+04   1.0000E-099   9.9966E-001   3.3940E-004   1.9733E-022
#TIME:     2.783
#NVEL: 115
#vel_mid[km/s]           mn0           mn1           mn2           mn3
    8.484663E+02   1.0000E-099   6.7769E-014   3.6398E-006   1.0000E+000
    8.532436E+02   1.0000E-099   6.7769E-014   3.6398E-006   1.0000E+000
    8.677374E+02   1.0000E-099   6.7623E-014   3.6353E-006   1.0000E+000
    8.974679E+02   1.0000E-099   6.6672E-014   3.6058E-006   1.0000E+000
    9.515791E+02   1.0000E-099   6.2948E-014   3.4888E-006   1.0000E+000
    1.010172E+03   1.0000E-099   5.6236E-014   3.2705E-006   1.0000E+000
    1.072361E+03   1.0000E-099   4.6991E-014   2.9509E-006   1.0000E+000
    1.138379E+03   1.0000E-099   3.6479E-014   2.5523E-006   1.0000E+000
    1.208460E+03   1.0000E-099   2.6441E-014   2.1212E-006   1.0000E+000
    1.282856E+03   1.0000E-099   1.8597E-014   1.7277E-006   1.0000E+000
    1.361833E+03   1.0000E-099   1.2757E-014   1.3847E-006   1.0000E+000
    1.445671E+03   1.0000E-099   8.2954E-015   1.0800E-006   1.0000E+000
    1.534670E+03   1.0000E-099   5.1831E-015   8.2790E-007   1.0000E+000
    1.629149E+03   1.0000E-099   3.2201E-015   6.3536E-007   1.0000E+000
    1.729443E+03   1.0000E-099   2.0717E-015   4.9804E-007   1.0000E+000
    1.835912E+03   1.0000E-099   1.3603E-015   3.9564E-007   1.0000E+000
    1.948936E+03   1.0000E-099   8.9159E-016   3.1487E-007   1.0000E+000
    2.068918E+03   1.0000E-099   5.9457E-016   2.5344E-007   1.0000E+000
    2.196286E+03   1.0000E-099   4.1202E-016   2.0852E-007   1.0000E+000
    2.331495E+03   1.0000E-099   3.0190E-016   1.7693E-007   1.0000E+000
    2.475029E+03   1.0000E-099   2.3736E-016   1.5600E-007   1.0000E+000
    2.627398E+03   1.0000E-099   2.0360E-016   1.4417E-007   1.0000E+000
    2.789148E+03   1.0000E-099   1.9544E-016   1.4154E-007   1.0000E+000
    2.960855E+03   1.0000E-099   2.0627E-016   1.4651E-007   1.0000E+000
    3.143134E+03   1.0000E-099   2.2419E-016   1.5501E-007   1.0000E+000
    3.336633E+03   1.0000E-099   2.7383E-016   1.7514E-007   1.0000E+000
    3.542046E+03   1.0000E-099   4.9887E-016   2.4363E-007   1.0000E+000
    3.760104E+03   1.0000E-099   1.3503E-015   4.2006E-007   1.0000E+000
    3.991586E+03   1.0000E-099   4.6130E-015   8.4292E-007   1.0000E+000
    4.237318E+03   1.0000E-099   1.5399E-014   1.7526E-006   1.0000E+000
    4.498179E+03   1.0000E-099   5.8560E-014   3.9883E-006   1.0000E+000
    4.775099E+03   1.0000E-099   2.1281E-013   8.6907E-006   9.9999E-001
    5.069067E+03   1.0000E-099   5.1754E-013   1.4882E-005   9.9999E-001
    5.381133E+03   1.0000E-099   8.4149E-013   2.0120E-005   9.9998E-001
    5.712410E+03   1.0000E-099   1.1088E-012   2.4043E-005   9.9998E-001
    6.064081E+03   1.0000E-099   1.4414E-012   2.8552E-005   9.9997E-001
    6.437403E+03   1.0000E-099   2.0544E-012   3.5987E-005   9.9996E-001
    6.833706E+03   1.0000E-099   3.3801E-012   4.9657E-005   9.9995E-001
    7.254408E+03   1.0000E-099   6.7143E-012   7.6973E-005   9.9992E-001
    7.701009E+03   1.0000E-099   1.7383E-011   1.4105E-004   9.9986E-001
    8.174877E+03   1.0000E-099   7.0500E-011   3.4749E-004   9.9965E-001
    8.633340E+03   1.0000E-099   5.1394E-010   1.2740E-003   9.9873E-001
    9.016369E+03   1.0000E-099   5.5637E-009   6.0947E-003   9.9391E-001
    9.370620E+03   1.0000E-099   1.2497E-007   4.6061E-002   9.5394E-001
    9.693341E+03   1.0000E-099   3.5694E-006   3.7869E-001   6.2131E-001
    9.981137E+03   1.0000E-099   3.1389E-005   9.1116E-001   8.8810E-002
    1.026978E+04   1.0000E-099   1.4981E-004   9.9571E-001   4.1353E-003
    1.058006E+04   1.0000E-099   8.0608E-004   9.9908E-001   1.1167E-004
    1.088843E+04   1.0000E-099   5.6474E-003   9.9435E-001   1.7652E-006
    1.116155E+04   1.0000E-099   4.7047E-002   9.5295E-001   1.7196E-008
    1.138266E+04   1.0000E-099   3.6672E-001   6.3328E-001   6.2591E-011
    1.156405E+04   1.0000E-099   9.0204E-001   9.7957E-002   2.6118E-014
    1.172405E+04   1.0000E-099   9.8869E-001   1.1308E-002   1.5955E-017
    1.188282E+04   1.0000E-099   9.9807E-001   1.9324E-003   4.2062E-020
    1.206070E+04   1.0000E-099   9.9956E-001   4.4368E-004   2.5671E-022
    1.228375E+04   1.0000E-099   9.9986E-001   1.4191E-004   3.5443E-024
    1.260432E+04   1.0000E-099   9.9996E-001   3.8391E-005   3.4176E-026
    1.302879E+04   1.0000E-099   9.9999E-001   9.0894E-006   2.2751E-028
    1.349075E+04   1.0000E-099   1.0000E+000   2.2413E-006   1.7438E-030
    1.397794E+04   1.0000E-099   1.0000E+000   5.6892E-007   1.4868E-032
    1.448110E+04   1.0000E-099   1.0000E+000   1.6339E-007   1.9371E-034
    1.498114E+04   1.0000E-099   1.0000E+000   5.4902E-008   4.5997E-036
    1.546149E+04   1.0000E-099   1.0000E+000   2.0440E-008   1.5929E-037
    1.590990E+04   1.0000E-099   1.0000E+000   8.5083E-009   7.6270E-039
    1.633791E+04   1.0000E-099   1.0000E+000   3.7723E-009   4.3164E-040
    1.675352E+04   1.0000E-099   1.0000E+000   1.6727E-009   2.5127E-041
    1.715312E+04   1.0000E-099   1.0000E+000   7.4146E-010   1.4612E-042
    1.753381E+04   1.0000E-099   1.0000E+000   3.3526E-010   8.2786E-044
    1.791089E+04   1.0000E-099   1.0000E+000   1.4962E-010   3.9708E-045
    1.830780E+04   1.0000E-099   1.0000E+000   6.2386E-011   1.3884E-046
    1.876224E+04   1.0000E-099   1.0000E+000   2.2584E-011   2.7795E-048
    1.931279E+04   1.0000E-099   1.0000E+000   8.2700E-012   1.9200E-049
    2.019566E+04   1.0000E-099   1.0000E+000   6.2773E-011   1.3471E-048
    2.145944E+04   1.0000E-099   1.0000E+000   1.4816E-010   8.8016E-046
    2.278054E+04   1.0000E-099   1.0000E+000   1.1829E-010   1.0640E-043
    2.418297E+04   1.0000E-099   1.0000E+000   8.7018E-011   1.9432E-042
    2.567174E+04   1.0000E-099   1.0000E+000   8.3221E-011   2.0188E-041
    2.725217E+04   1.0000E-099   1.0000E+000   1.1782E-010   4.4154E-040
    2.892988E+04   1.0000E-099   1.0000E+000   3.0277E-010   3.1378E-038
    3.071524E+04   1.0000E-099   1.0000E+000   1.1252E-009   2.7037E-036
    3.253454E+04   1.0000E-099   1.0000E+000   3.5850E-009   9.1964E-035
    3.406578E+04   1.0000E-099   1.0000E+000   1.0095E-008   2.4843E-033
    3.539695E+04   1.0000E-099   1.0000E+000   3.4558E-008   1.6133E-031
    3.661585E+04   1.0000E-099   1.0000E+000   1.1897E-007   1.5031E-029
    3.777830E+04   1.0000E-099   1.0000E+000   3.2536E-007   9.1735E-028
    3.892980E+04   1.0000E-099   1.0000E+000   7.1977E-007   2.5890E-026
    4.007753E+04   1.0000E-099   1.0000E+000   1.4608E-006   3.8212E-025
    4.123136E+04   1.0000E-099   1.0000E+000   3.4865E-006   3.3623E-024
    4.239369E+04   1.0000E-099   9.9999E-001   1.0700E-005   1.8135E-023
    4.357417E+04   1.0000E-099   9.9997E-001   3.4060E-005   6.4713E-023
    4.477506E+04   1.0000E-099   9.9991E-001   8.9815E-005   1.6240E-022
    4.600173E+04   1.0000E-099   9.9981E-001   1.8808E-004   3.1216E-022
    4.725561E+04   1.0000E-099   9.9968E-001   3.1936E-004   5.0516E-022
    4.853804E+04   1.0000E-099   9.9952E-001   4.8177E-004   7.1329E-022
    4.984877E+04   1.0000E-099   9.9937E-001   6.3420E-004   9.3042E-022
    5.118712E+04   1.0000E-099   9.9921E-001   7.8718E-004   1.1551E-021
    5.255270E+04   1.0000E-099   9.9907E-001   9.3489E-004   1.3875E-021
    5.394282E+04   1.0000E-099   9.9893E-001   1.0716E-003   1.6114E-021
    5.535764E+04   1.0000E-099   9.9883E-001   1.1733E-003   1.7791E-021
    5.679173E+04   1.0000E-099   9.9877E-001   1.2298E-003   1.8662E-021
    5.824460E+04   1.0000E-099   9.9877E-001   1.2329E-003   1.8561E-021
    5.970590E+04   1.0000E-099   9.9881E-001   1.1923E-003   1.7679E-021
    6.117089E+04   1.0000E-099   9.9889E-001   1.1107E-003   1.6107E-021
    6.262294E+04   1.0000E-099   9.9901E-001   9.9485E-004   1.4007E-021
    6.404915E+04   1.0000E-099   9.9914E-001   8.5978E-004   1.1674E-021
    6.542661E+04   1.0000E-099   9.9928E-001   7.2385E-004   9.4235E-022
    6.673218E+04   1.0000E-099   9.9939E-001   6.0583E-004   7.5381E-022
    6.794600E+04   1.0000E-099   9.9949E-001   5.0971E-004   6.0211E-022
    6.903701E+04   1.0000E-099   9.9956E-001   4.3540E-004   4.7211E-022
    6.953234E+04   1.0000E-099   9.9960E-001   3.9538E-004   3.8432E-022
    6.978133E+04   1.0000E-099   9.9963E-001   3.7230E-004   3.2114E-022
    6.990616E+04   1.0000E-099   9.9964E-001   3.5678E-004   2.6765E-022
    6.996866E+04   1.0000E-099   9.9965E-001   3.4680E-004   2.2797E-022
    6.999837E+04   1.0000E-099   9.9966E-001   3.4014E-004   2.0040E-022
    6.999994E+04   1.0000E-099   9.9966E-001   3.3939E-004   1.9732E-022
#TIME:     3.061
#NVEL: 115
#vel_mid[km/s]           mn0           mn1           mn2           mn3
    8.484663E+02   1.0000E-099   7.7558E-014   4.1070E-006   1.0000E+000
    8.542803E+02   1.0000E-099   7.7559E-014   4.1070E-006   1.0000E+000
    8.719626E+02   1.0000E-099   7.7239E-014   4.0972E-006   1.0000E+000
    9.084326E+02   1.0000E-099   7.5179E-014   4.0336E-006   1.0000E+000
    9.669503E+02   1.0000E-099   6.8574E-014   3.8249E-006   1.0000E+000
    1.026043E+03   1.0000E-099   5.8624E-014   3.4944E-006   1.0000E+000
    1.088789E+03   1.0000E-099   4.6505E-014   3.0582E-006   1.0000E+000
    1.155373E+03   1.0000E-099   3.4240E-014   2.5643E-006   1.0000E+000
    1.226028E+03   1.0000E-099   2.3865E-014   2.0817E-006   1.0000E+000
    1.301004E+03   1.0000E-099   1.6515E-014   1.6769E-006   1.0000E+000
    1.380565E+03   1.0000E-099   1.1263E-014   1.3369E-006   1.0000E+000
    1.464992E+03   1.0000E-099   7.3017E-015   1.0386E-006   1.0000E+000
    1.554581E+03   1.0000E-099   4.4959E-015   7.8844E-007   1.0000E+000
    1.649649E+03   1.0000E-099   2.7279E-015   5.9666E-007   1.0000E+000
    1.750532E+03   1.0000E-099   1.7239E-015   4.6277E-007   1.0000E+000
    1.857583E+03   1.0000E-099   1.1265E-015   3.6634E-007   1.0000E+000
    1.971181E+03   1.0000E-099   7.5282E-016   2.9422E-007   1.0000E+000
    2.091726E+03   1.0000E-099   5.1780E-016   2.4041E-007   1.0000E+000
    2.219642E+03   1.0000E-099   3.7040E-016   2.0092E-007   1.0000E+000
    2.355381E+03   1.0000E-099   2.7953E-016   1.7302E-007   1.0000E+000
    2.499421E+03   1.0000E-099   2.2597E-016   1.5473E-007   1.0000E+000
    2.652270E+03   1.0000E-099   1.9937E-016   1.4513E-007   1.0000E+000
    2.814466E+03   1.0000E-099   1.9583E-016   1.4433E-007   1.0000E+000
    2.986581E+03   1.0000E-099   2.0873E-016   1.5046E-007   1.0000E+000
    3.169221E+03   1.0000E-099   2.2860E-016   1.6029E-007   1.0000E+000
    3.363030E+03   1.0000E-099   2.8707E-016   1.8422E-007   1.0000E+000
    3.568692E+03   1.0000E-099   5.5304E-016   2.6467E-007   1.0000E+000
    3.786930E+03   1.0000E-099   1.6098E-015   4.7726E-007   1.0000E+000
    4.018515E+03   1.0000E-099   5.5714E-015   9.7599E-007   1.0000E+000
    4.264262E+03   1.0000E-099   1.9624E-014   2.1180E-006   1.0000E+000
    4.525037E+03   1.0000E-099   7.7891E-014   4.9808E-006   1.0000E+000
    4.801759E+03   1.0000E-099   2.9912E-013   1.1262E-005   9.9999E-001
    5.095404E+03   1.0000E-099   8.0207E-013   2.0537E-005   9.9998E-001
    5.407007E+03   1.0000E-099   1.4606E-012   2.9834E-005   9.9997E-001
    5.737665E+03   1.0000E-099   2.1064E-012   3.7749E-005   9.9996E-001
    6.088544E+03   1.0000E-099   2.9164E-012   4.6696E-005   9.9995E-001
    6.460880E+03   1.0000E-099   4.3523E-012   6.0726E-005   9.9994E-001
    6.855986E+03   1.0000E-099   7.4733E-012   8.6380E-005   9.9991E-001
    7.275255E+03   1.0000E-099   1.5684E-011   1.3933E-004   9.9986E-001
    7.720163E+03   1.0000E-099   4.4352E-011   2.7231E-004   9.9973E-001
    8.196160E+03   1.0000E-099   2.0807E-010   7.4798E-004   9.9925E-001
    8.628525E+03   1.0000E-099   1.5275E-009   2.7982E-003   9.9720E-001
    9.023312E+03   1.0000E-099   2.0749E-008   1.5464E-002   9.8454E-001
    9.388550E+03   1.0000E-099   5.4033E-007   1.2767E-001   8.7233E-001
    9.709000E+03   1.0000E-099   9.4532E-006   6.6111E-001   3.3888E-001
    1.000476E+04   1.0000E-099   5.4471E-005   9.7345E-001   2.6492E-002
    1.031378E+04   1.0000E-099   2.5334E-004   9.9871E-001   1.0340E-003
    1.064481E+04   1.0000E-099   1.4130E-003   9.9856E-001   2.4769E-005
    1.096569E+04   1.0000E-099   1.0351E-002   9.8965E-001   3.5238E-007
    1.124010E+04   1.0000E-099   8.4135E-002   9.1587E-001   3.2035E-009
    1.145820E+04   1.0000E-099   5.5052E-001   4.4948E-001   7.0244E-012
    1.163468E+04   1.0000E-099   9.4579E-001   5.4207E-002   2.5781E-015
    1.179247E+04   1.0000E-099   9.9184E-001   8.1626E-003   3.7799E-018
    1.195051E+04   1.0000E-099   9.9827E-001   1.7333E-003   1.9548E-020
    1.213218E+04   1.0000E-099   9.9949E-001   5.1290E-004   2.3541E-022
    1.237300E+04   1.0000E-099   9.9982E-001   1.8159E-004   4.4691E-024
    1.272751E+04   1.0000E-099   9.9995E-001   5.0217E-005   4.6884E-026
    1.315974E+04   1.0000E-099   9.9999E-001   1.3020E-005   4.2098E-028
    1.362472E+04   1.0000E-099   1.0000E+000   3.4427E-006   4.0434E-030
    1.411262E+04   1.0000E-099   1.0000E+000   9.4398E-007   4.4359E-032
    1.461321E+04   1.0000E-099   1.0000E+000   2.9916E-007   8.2178E-034
    1.510506E+04   1.0000E-099   1.0000E+000   1.0792E-007   2.5415E-035
    1.557489E+04   1.0000E-099   1.0000E+000   4.1936E-008   1.0234E-036
    1.601259E+04   1.0000E-099   1.0000E+000   1.7709E-008   5.1907E-038
    1.643563E+04   1.0000E-099   1.0000E+000   7.6459E-009   2.7686E-039
    1.684478E+04   1.0000E-099   1.0000E+000   3.2690E-009   1.4702E-040
    1.723803E+04   1.0000E-099   1.0000E+000   1.3995E-009   7.6793E-042
    1.761347E+04   1.0000E-099   1.0000E+000   6.1557E-010   3.9659E-043
    1.799025E+04   1.0000E-099   1.0000E+000   2.6533E-010   1.7406E-044
    1.839373E+04   1.0000E-099   1.0000E+000   1.0679E-010   5.7783E-046
    1.886098E+04   1.0000E-099   1.0000E+000   3.7205E-011   1.0999E-047
    1.944285E+04   1.0000E-099   1.0000E+000   1.3336E-011   3.2515E-049
    2.044515E+04   1.0000E-099   1.0000E+000   1.0224E-010   6.5600E-048
    2.170270E+04   1.0000E-099   1.0000E+000   2.0099E-010   1.1024E-045
    2.302990E+04   1.0000E-099   1.0000E+000   1.5950E-010   9.2623E-044
    2.443826E+04   1.0000E-099   1.0000E+000   9.9373E-011   1.4093E-042
    2.593275E+04   1.0000E-099   1.0000E+000   8.4691E-011   1.5490E-041
    2.751863E+04   1.0000E-099   1.0000E+000   1.1505E-010   4.1815E-040
    2.920149E+04   1.0000E-099   1.0000E+000   2.9249E-010   3.4080E-038
    3.099027E+04   1.0000E-099   1.0000E+000   1.0521E-009   2.8387E-036
    3.277688E+04   1.0000E-099   1.0000E+000   3.2954E-009   9.4245E-035
    3.426658E+04   1.0000E-099   1.0000E+000   9.5330E-009   2.9232E-033
    3.557209E+04   1.0000E-099   1.0000E+000   3.3348E-008   2.1861E-031
    3.677410E+04   1.0000E-099   1.0000E+000   1.1435E-007   2.1139E-029
    3.793036E+04   1.0000E-099   1.0000E+000   3.1272E-007   1.2537E-027
    3.907608E+04   1.0000E-099   1.0000E+000   7.0006E-007   3.3473E-026
    4.021978E+04   1.0000E-099   1.0000E+000   1.4711E-006   4.7218E-025
    4.136925E+04   1.0000E-099   1.0000E+000   3.6837E-006   3.9722E-024
    4.252802E+04   1.0000E-099   9.9999E-001   1.1643E-005   2.0564E-023
    4.370499E+04   1.0000E-099   9.9996E-001   3.6997E-005   7.0798E-023
    4.490229E+04   1.0000E-099   9.9990E-001   9.5878E-005   1.7270E-022
    4.612538E+04   1.0000E-099   9.9980E-001   1.9706E-004   3.2560E-022
    4.737523E+04   1.0000E-099   9.9967E-001   3.2878E-004   5.1977E-022
    4.865340E+04   1.0000E-099   9.9951E-001   4.9482E-004   7.2824E-022
    4.995931E+04   1.0000E-099   9.9936E-001   6.4399E-004   9.4523E-022
    5.129261E+04   1.0000E-099   9.9920E-001   7.9638E-004   1.1699E-021
    5.265252E+04   1.0000E-099   9.9906E-001   9.4318E-004   1.4016E-021
    5.403675E+04   1.0000E-099   9.9892E-001   1.0780E-003   1.6226E-021
    5.544510E+04   1.0000E-099   9.9882E-001   1.1769E-003   1.7854E-021
    5.687235E+04   1.0000E-099   9.9877E-001   1.2305E-003   1.8670E-021
    5.831795E+04   1.0000E-099   9.9877E-001   1.2312E-003   1.8527E-021
    5.977136E+04   1.0000E-099   9.9881E-001   1.1890E-003   1.7617E-021
    6.122818E+04   1.0000E-099   9.9889E-001   1.1064E-003   1.6029E-021
    6.267131E+04   1.0000E-099   9.9901E-001   9.9037E-004   1.3929E-021
    6.408861E+04   1.0000E-099   9.9914E-001   8.5583E-004   1.1607E-021
    6.545677E+04   1.0000E-099   9.9928E-001   7.2094E-004   9.3765E-022
    6.675345E+04   1.0000E-099   9.9940E-001   6.0398E-004   7.5091E-022
    6.795893E+04   1.0000E-099   9.9949E-001   5.0874E-004   6.0049E-022
    6.904278E+04   1.0000E-099   9.9957E-001   4.3493E-004   4.7112E-022
    6.953515E+04   1.0000E-099   9.9960E-001   3.9511E-004   3.8364E-022
    6.978265E+04   1.0000E-099   9.9963E-001   3.7213E-004   3.2061E-022
    6.990673E+04   1.0000E-099   9.9964E-001   3.5669E-004   2.6731E-022
    6.996885E+04   1.0000E-099   9.9965E-001   3.4675E-004   2.2780E-022
    6.999838E+04   1.0000E-099   9.9966E-001   3.4012E-004   2.0037E-022
    6.999994E+04   1.0000E-099   9.9966E-001   3.3937E-004   1.9732E-022
#TIME:     3.367
#NVEL: 115
#vel_mid[km/s]           mn0           mn1           mn2           mn3
    8.484663E+02   1.0000E-099   8.9660E-014   4.6773E-006   1.0000E+000
    8.529098E+02   1.0000E-099   8.9659E-014   4.6772E-006   1.0000E+000
    8.663805E+02   1.0000E-099   8.9405E-014   4.6695E-006   1.0000E+000
    8.939634E+02   1.0000E-099   8.7753E-014   4.6189E-006   1.0000E+000
    9.463138E+02   1.0000E-099   8.1110E-014   4.4116E-006   1.0000E+000
    1.004215E+03   1.0000E-099   6.9563E-014   4.0344E-006   1.0000E+000
    1.065627E+03   1.0000E-099   5.5054E-014   3.5222E-006   1.0000E+000
    1.130794E+03   1.0000E-099   4.0254E-014   2.9381E-006   1.0000E+000
    1.199946E+03   1.0000E-099   2.7596E-014   2.3615E-006   1.0000E+000
    1.273327E+03   1.0000E-099   1.8591E-014   1.8745E-006   1.0000E+000
    1.351196E+03   1.0000E-099   1.2614E-014   1.4889E-006   1.0000E+000
    1.433826E+03   1.0000E-099   8.3703E-015   1.1677E-006   1.0000E+000
    1.521510E+03   1.0000E-099   5.2882E-015   8.9425E-007   1.0000E+000
    1.614555E+03   1.0000E-099   3.1794E-015   6.7034E-007   1.0000E+000
    1.713291E+03   1.0000E-099   1.9248E-015   5.0659E-007   1.0000E+000
    1.818065E+03   1.0000E-099   1.2156E-015   3.9283E-007   1.0000E+000
    1.929247E+03   1.0000E-099   7.9968E-016   3.1217E-007   1.0000E+000
    2.047227E+03   1.0000E-099   5.5137E-016   2.5485E-007   1.0000E+000
    2.172422E+03   1.0000E-099   3.9701E-016   2.1327E-007   1.0000E+000
    2.305274E+03   1.0000E-099   2.9954E-016   1.8330E-007   1.0000E+000
    2.446250E+03   1.0000E-099   2.3967E-016   1.6282E-007   1.0000E+000
    2.595847E+03   1.0000E-099   2.0704E-016   1.5089E-007   1.0000E+000
    2.754592E+03   1.0000E-099   1.9767E-016   1.4774E-007   1.0000E+000
    2.923046E+03   1.0000E-099   2.0709E-016   1.5252E-007   1.0000E+000
    3.101800E+03   1.0000E-099   2.2286E-016   1.6090E-007   1.0000E+000
    3.291487E+03   1.0000E-099   2.5929E-016   1.7793E-007   1.0000E+000
    3.492773E+03   1.0000E-099   4.3079E-016   2.3717E-007   1.0000E+000
    3.706369E+03   1.0000E-099   1.1242E-015   4.0334E-007   1.0000E+000
    3.933027E+03   1.0000E-099   3.8071E-015   8.0866E-007   1.0000E+000
    4.173545E+03   1.0000E-099   1.3525E-014   1.7493E-006   1.0000E+000
    4.428773E+03   1.0000E-099   5.3203E-014   4.1344E-006   1.0000E+000
    4.699608E+03   1.0000E-099   2.2875E-013   1.0111E-005   9.9999E-001
    4.987006E+03   1.0000E-099   7.9651E-013   2.1658E-005   9.9998E-001
