#NTIMES: 50
#NSTAGES: 4
#TIMES[d]: 199.16 202.03 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.50 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.55 328.19 332.91 337.70 342.55 347.48 352.47 357.54 362.68 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL: 115
#vel_mid[km/s] c0 c1 c2 c3
38628.25 1.9189e-07 3.0648e-02 4.3967e-01 5.2968e-01
39768.62 4.1258e-07 1.9663e-02 3.7632e-01 6.0401e-01
40915.31 9.7899e-07 1.2444e-02 3.1585e-01 6.7171e-01
42074.51 7.8873e-08 8.3288e-03 2.6836e-01 7.2331e-01
43252.44 2.3662e-08 5.0778e-03 2.1716e-01 7.7776e-01
44454.05 8.3292e-09 3.0315e-03 1.7274e-01 8.2423e-01
45683.04 7.3229e-09 1.7863e-03 1.3561e-01 8.6261e-01
46941.68 1.9866e-09 1.0388e-03 1.0527e-01 8.9369e-01
48230.81 4.9017e-10 5.9552e-04 8.0842e-02 9.1856e-01
49550.29 1.6927e-10 3.3950e-04 6.1608e-02 9.3805e-01
50899.37 1.8883e-10 1.9203e-04 4.6690e-02 9.5312e-01
52276.86 1.5818e-10 1.0858e-04 3.5259e-02 9.6463e-01
53681.16 5.1331e-11 6.1335e-05 2.6580e-02 9.7336e-01
55110.21 2.1100e-11 3.4766e-05 2.0026e-02 9.7994e-01
56561.17 9.6162e-12 1.9711e-05 1.5099e-02 9.8488e-01
58030.00 2.3984e-12 1.1245e-05 1.1407e-02 9.8858e-01
59510.42 6.0935e-13 6.3705e-06 8.6412e-03 9.9135e-01
60993.45 3.0437e-13 3.6997e-06 6.5893e-03 9.9341e-01
62466.44 2.3821e-13 2.1758e-06 5.0536e-03 9.9494e-01
63912.69 1.2854e-13 1.3098e-06 3.9211e-03 9.9608e-01
65311.62 8.9318e-14 8.0815e-07 3.0817e-03 9.9692e-01
66639.26 1.3371e-13 1.2043e-07 1.2318e-03 9.9877e-01
67870.77 1.0221e-15 1.4231e-08 4.3769e-04 9.9956e-01
68864.47 1.8721e-16 4.6444e-09 2.5090e-04 9.9975e-01
69459.55 7.6673e-17 2.6766e-09 1.9012e-04 9.9981e-01
69744.99 7.3824e-17 2.4691e-09 1.8250e-04 9.9982e-01
69888.26 5.8156e-17 2.3714e-09 1.7879e-04 9.9982e-01
69959.62 6.7200e-17 2.3229e-09 1.7696e-04 9.9982e-01
69991.15 2.3818e-17 1.1912e-09 1.2709e-04 9.9987e-01
69999.53 2.3691e-17 1.1313e-09 1.2387e-04 9.9988e-01
#TIME: 253.85
#NVEL: 115
#vel_mid[km/s] c0 c1 c2 c3
425.78 1.7300e-02 9.4910e-01 3.3511e-02 9.3201e-05
857.79 2.0898e-01 7.6595e-01 2.5003e-02 6.6494e-05
878.44 3.2851e-02 9.3427e-01 3.2784e-02 9.5756e-05
917.72 1.7461e-02 9.5009e-01 3.2363e-02 8.6465e-05
973.04 1.5208e-02 9.5390e-01 3.0816e-02 7.9915e-05
1034.98 1.8087e-02 9.4739e-01 3.4416e-02 1.0361e-04
1099.97 3.5533e-02 9.3317e-01 3.1211e-02 8.4090e-05
1169.04 1.3401e-02 9.5163e-01 3.4874e-02 9.5638e-05
1242.44 1.3475e-02 9.5409e-01 3.2343e-02 8.8748e-05
1320.45 1.7898e-02 9.4874e-01 3.3276e-02 9.0156e-05
1403.37 2.9300e-02 9.3998e-01 3.0640e-02 8.0426e-05
1491.49 3.5173e-02 9.3568e-01 2.9074e-02 7.2176e-05
1585.14 3.1433e-02 9.3846e-01 3.0031e-02 7.5365e-05
1684.67 3.4040e-02 9.3610e-01 2.9788e-02 7.4189e-05
1790.45 2.5372e-02 9.4360e-01 3.0944e-02 7.9986e-05
1902.87 1.6550e-02 9.5103e-01 3.2333e-02 8.6182e-05
2022.36 1.1659e-02 9.5355e-01 3.4688e-02 9.9111e-05
2149.34 1.0438e-02 9.5039e-01 3.9047e-02 1.2579e-04
2284.30 1.5289e-03 9.4243e-01 5.5799e-02 2.4565e-04
2427.74 3.2731e-03 9.5153e-01 4.5037e-02 1.6122e-04
2580.18 1.2608e-03 9.5093e-01 4.7634e-02 1.7368e-04
2742.19 1.2576e-03 9.4528e-01 5.3250e-02 2.1000e-04
2914.37 1.2704e-03 9.3834e-01 6.0134e-02 2.5203e-04
3097.37 1.5159e-03 9.3037e-01 6.7830e-02 2.8474e-04
3291.85 1.8530e-03 9.1691e-01 8.0893e-02 3.3957e-04
3498.55 2.4714e-03 9.0893e-01 8.8276e-02 3.2705e-04
3718.23 3.1980e-02 9.0275e-01 6.5092e-02 1.7875e-04
3951.70 1.4334e-01 8.0860e-01 4.7956e-02 1.1339e-04
4199.83 1.1884e-01 8.1919e-01 6.1795e-02 1.7872e-04
4463.54 1.3221e-01 8.0170e-01 6.5863e-02 2.2179e-04
4743.81 1.6023e-01 7.8610e-01 5.3475e-02 1.8701e-04
5041.68 1.9501e-01 7.6414e-01 4.0708e-02 1.4327e-04
5358.25 1.8880e-01 7.7197e-01 3.9094e-02 1.3746e-04
5694.70 2.0342e-01 7.5804e-01 3.8395e-02 1.3771e-04
6052.28 2.0513e-01 7.5963e-01 3.5109e-02 1.2374e-04
6432.31 2.0506e-01 7.5898e-01 3.5836e-02 1.2259e-04
6836.20 2.1694e-01 7.4862e-01 3.4319e-02 1.1771e-04
7265.45 2.2602e-01 7.4207e-01 3.1797e-02 1.0632e-04
7721.65 2.4111e-01 7.2748e-01 3.1312e-02 9.7939e-05
8206.56 2.4208e-01 7.2714e-01 3.0682e-02 9.2773e-05
8717.73 2.4670e-01 7.2446e-01 2.8755e-02 8.3163e-05
9214.74 2.8165e-01 6.9319e-01 2.5090e-02 6.3058e-05
9629.11 3.0280e-01 6.7191e-01 2.5239e-02 5.3063e-05
9954.11 2.7864e-01 6.9239e-01 2.8906e-02 6.0401e-05
10245.64 2.7421e-01 6.9516e-01 3.0567e-02 5.9471e-05
10541.49 2.7977e-01 6.9405e-01 2.6121e-02 6.0397e-05
10839.94 2.9775e-01 6.7390e-01 2.8303e-02 4.3807e-05
11119.11 3.4405e-01 6.3150e-01 2.4418e-02 3.3707e-05
11355.83 3.1437e-01 6.6508e-01 2.0528e-02 2.3693e-05
11539.81 3.3412e-01 6.5110e-01 1.4766e-02 1.4455e-05
11677.16 3.4765e-01 6.4024e-01 1.2093e-02 1.0025e-05
11784.05 3.8313e-01 6.0676e-01 1.0098e-02 8.0854e-06
11875.85 3.2214e-01 6.6550e-01 1.2348e-02 9.4274e-06
11963.37 2.6899e-01 7.1692e-01 1.4074e-02 1.1872e-05
12055.39 2.0471e-01 7.7639e-01 1.8887e-02 1.7393e-05
12170.41 2.2868e-01 7.4807e-01 2.3228e-02 2.2423e-05
12360.89 1.1215e-02 9.5270e-01 3.6048e-02 3.7549e-05
12670.46 2.3264e-03 9.3023e-01 6.7360e-02 8.5103e-05
13075.34 1.0152e-03 9.2601e-01 7.2866e-02 1.0981e-04
13530.52 8.4728e-04 8.4112e-01 1.5776e-01 2.7715e-04
14012.75 7.8544e-04 8.8427e-01 1.1471e-01 2.2627e-04
14508.81 3.0038e-04 7.2485e-01 2.7389e-01 9.6411e-04
15002.30 3.5648e-04 7.2866e-01 2.2126e-01 4.9716e-02
15475.29 4.5151e-04 8.5038e-01 1.2531e-01 2.3862e-02
15923.68 4.2618e-04 8.7145e-01 1.0601e-01 2.2116e-02
16355.64 5.4975e-04 9.0475e-01 9.4441e-02 2.6434e-04
16776.27 6.4142e-04 8.2162e-01 1.7722e-01 5.1589e-04
17183.14 9.2570e-04 9.0600e-01 9.2812e-02 2.6065e-04
17580.45 7.1513e-04 8.9598e-01 1.0302e-01 2.7981e-04
17990.34 7.0525e-04 9.0715e-01 9.1837e-02 3.1111e-04
18458.06 7.5164e-04 9.0605e-01 9.2845e-02 3.5090e-04
19084.69 8.8181e-04 8.7839e-01 1.2021e-01 5.2000e-04
19999.79 5.2209e-04 8.8054e-01 1.1813e-01 7.9936e-04
21193.46 1.8934e-04 6.0206e-01 3.9359e-01 4.1680e-03
22528.72 1.1667e-04 5.2226e-01 4.7020e-01 7.4204e-03
23943.32 1.8396e-05 1.9948e-01 7.8058e-01 1.9912e-02
25446.74 1.7555e-05 1.6512e-01 8.1084e-01 2.4017e-02
27044.57 2.4327e-05 3.7115e-01 5.9436e-01 3.4463e-02
28744.18 1.0030e-05 3.2515e-01 6.0106e-01 7.3787e-02
30520.16 7.3438e-07 3.0234e-02 8.2416e-01 1.4560e-01
32243.50 6.9969e-07 3.9407e-02 7.7585e-01 1.8474e-01
33773.01 4.8234e-06 1.6143e-01 6.3132e-01 2.0725e-01
35108.48 3.4036e-06 1.1816e-01 6.1395e-01 2.6788e-01
36326.30 6.5172e-07 7.8728e-02 5.7230e-01 3.4897e-01
37486.70 4.0606e-07 5.0316e-02 5.1241e-01 4.3727e-01
38628.25 1.5109e-07 3.2438e-02 4.4826e-01 5.1930e-01
39768.62 7.3826e-08 2.0879e-02 3.8481e-01 5.9431e-01
40915.31 3.8804e-08 1.3218e-02 3.2347e-01 6.6331e-01
42074.51 5.2606e-08 8.8737e-03 2.7546e-01 7.1567e-01
43252.44 3.3563e-07 5.4293e-03 2.2354e-01 7.7103e-01
44454.05 4.1286e-08 3.2651e-03 1.7857e-01 8.1817e-01
45683.04 3.8754e-09 1.9255e-03 1.4035e-01 8.5772e-01
46941.68 1.8680e-09 1.1193e-03 1.0893e-01 8.8995e-01
48230.81 2.3314e-09 6.4058e-04 8.3646e-02 9.1571e-01
49550.29 5.0990e-10 3.6529e-04 6.3795e-02 9.3584e-01
50899.37 1.1926e-10 2.0699e-04 4.8378e-02 9.5142e-01
52276.86 3.8709e-11 1.1668e-04 3.6558e-02 9.6333e-01
53681.16 2.9422e-11 6.5723e-05 2.7538e-02 9.7240e-01
55110.21 3.5351e-11 3.7336e-05 2.0725e-02 9.7924e-01
56561.17 9.5798e-12 2.0964e-05 1.5618e-02 9.8436e-01
58030.00 1.2443e-11 1.1927e-05 1.1791e-02 9.8820e-01
59510.42 2.0637e-12 6.9203e-06 8.9319e-03 9.9106e-01
60993.45 6.2015e-13 3.9558e-06 6.8029e-03 9.9319e-01
62466.44 1.4703e-13 2.3665e-06 5.2123e-03 9.9479e-01
63912.69 6.2725e-14 1.3984e-06 4.0437e-03 9.9595e-01
65311.62 7.1126e-16 1.3256e-08 4.2661e-04 9.9957e-01
66639.26 2.5890e-16 4.5270e-09 2.4915e-04 9.9975e-01
67870.77 2.6426e-16 4.6534e-09 2.5184e-04 9.9975e-01
68864.47 3.8960e-16 5.5340e-09 2.7303e-04 9.9973e-01
69459.55 2.2070e-15 1.2835e-08 4.1076e-04 9.9959e-01
69744.99 5.2529e-13 2.0209e-07 1.5274e-03 9.9847e-01
69888.26 1.0039e-12 1.9441e-07 1.4981e-03 9.9850e-01
69959.62 6.8913e-17 1.9018e-07 1.4834e-03 9.9852e-01
69991.15 6.3486e-13 1.8840e-07 1.4766e-03 9.9852e-01
69999.53 9.8718e-14 1.8846e-07 1.4768e-03 9.9852e-01
#TIME: 257.50
#NVEL: 115
#vel_mid[km/s] c0 c1 c2 c3
425.78 2.3258e-02 9.4368e-01 3.2974e-02 9.0621e-05
857.79 3.0471e-02 9.3873e-01 3.0720e-02 8.0302e-05
878.44 1.4369e-02 9.5262e-01 3.2594e-02 4.1682e-04
917.72 2.1025e-02 9.4734e-01 3.1548e-02 8.3654e-05
973.04 1.3792e-02 9.5215e-01 3.3961e-02 9.6112e-05
1034.98 2.3135e-02 9.4314e-01 3.3631e-02 9.8879e-05
1099.97 2.6149e-02 9.4227e-01 3.1499e-02 8.3029e-05
1169.04 1.1468e-02 9.5254e-01 3.5882e-02 1.0546e-04
1242.44 1.2362e-02 9.5349e-01 3.4053e-02 9.4230e-05
1320.45 1.5718e-02 9.5015e-01 3.4036e-02 9.4707e-05
1403.37 2.5382e-02 9.4343e-01 3.1102e-02 8.1516e-05
1491.49 5.4213e-02 9.1632e-01 2.9395e-02 7.2577e-05
1585.14 2.8782e-02 9.4194e-01 2.9209e-02 7.3322e-05
1684.67 2.4164e-02 9.4485e-01 3.0906e-02 7.9414e-05
1790.45 2.4840e-02 9.4528e-01 2.9802e-02 7.4042e-05
1902.87 1.8604e-02 9.4937e-01 3.1941e-02 8.4634e-05
2022.36 1.0881e-02 9.5447e-01 3.4547e-02 9.7610e-05
2149.34 1.1796e-02 9.5044e-01 3.7647e-02 1.1541e-04
2284.30 1.4067e-02 9.4380e-01 4.1986e-02 1.4885e-04
2427.74 2.6163e-03 9.5348e-01 4.3754e-02 1.5365e-04
2580.18 7.7806e-04 9.3093e-01 6.7937e-02 3.5457e-04
2742.19 1.2264e-03 9.4520e-01 5.3361e-02 2.0893e-04
2914.37 1.2379e-03 9.3919e-01 5.9324e-02 2.4597e-04
3097.37 1.4468e-03 9.3051e-01 6.7756e-02 2.8299e-04
3291.85 1.6563e-03 9.1690e-01 8.1103e-02 3.3870e-04
3498.55 2.6204e-03 9.1042e-01 8.6645e-02 3.1813e-04
3718.23 3.2089e-02 9.0297e-01 6.4769e-02 1.7610e-04
3951.70 1.4558e-01 8.0588e-01 4.8420e-02 1.1320e-04
4199.83 1.2328e-01 8.1710e-01 5.9449e-02 1.7126e-04
4463.54 1.3694e-01 8.0257e-01 6.0292e-02 2.0072e-04
4743.81 1.6330e-01 7.8503e-01 5.1493e-02 1.8412e-04
5041.68 1.9408e-01 7.6371e-01 4.2057e-02 1.5112e-04
5358.25 2.0143e-01 7.6198e-01 3.6470e-02 1.2376e-04
5694.70 2.0152e-01 7.6155e-01 3.6801e-02 1.2895e-04
6052.28 2.1970e-01 7.4559e-01 3.4600e-02 1.1403e-04
6432.31 2.1287e-01 7.5325e-01 3.3759e-02 1.1362e-04
6836.20 2.1782e-01 7.4806e-01 3.4005e-02 1.1231e-04
7265.45 2.2294e-01 7.4314e-01 3.3798e-02 1.1512e-04
7721.65 2.3478e-01 7.3376e-01 3.1359e-02 1.0148e-04
8206.56 2.3528e-01 7.3341e-01 3.1210e-02 9.7628e-05
8717.73 2.6327e-01 7.0944e-01 2.7214e-02 7.3444e-05
9214.74 2.7096e-01 7.0097e-01 2.7998e-02 7.1890e-05
9629.11 3.0275e-01 6.7340e-01 2.3797e-02 5.0256e-05
9954.11 3.0294e-01 6.6950e-01 2.7504e-02 5.3017e-05
10245.64 2.7765e-01 6.9286e-01 2.9440e-02 5.5315e-05
10541.49 2.9590e-01 6.7412e-01 2.9921e-02 5.3471e-05
10839.94 3.1675e-01 6.5571e-01 2.7501e-02 4.3614e-05
11119.11 3.2972e-01 6.4675e-01 2.3498e-02 3.2001e-05
11355.83 3.3732e-01 6.4413e-01 1.8525e-02 2.0828e-05
11539.81 3.1820e-01 6.6613e-01 1.5654e-02 1.4907e-05
11677.16 3.7401e-01 6.1445e-01 1.1525e-02 9.6455e-06
11784.05 3.7435e-01 6.1555e-01 1.0090e-02 8.2467e-06
11875.85 3.1944e-01 6.6962e-01 1.0927e-02 8.3751e-06
11963.37 2.8157e-01 7.0537e-01 1.3052e-02 1.0191e-05
12055.39 2.0246e-01 7.7754e-01 1.9981e-02 1.8225e-05
12170.41 2.1888e-01 7.6186e-01 1.9237e-02 2.1101e-05
12360.89 1.2198e-02 9.4629e-01 4.1468e-02 4.3497e-05
12670.46 2.6097e-03 9.2940e-01 6.7903e-02 8.6094e-05
13075.34 1.0733e-03 9.1288e-01 8.5913e-02 1.3260e-04
13530.52 8.6756e-04 8.6627e-01 1.3264e-01 2.2126e-04
14012.75 9.5610e-04 8.3206e-01 1.6669e-01 2.9490e-04
14508.81 9.4588e-04 9.4865e-01 5.0271e-02 1.3761e-04
15002.30 1.3240e-03 9.3733e-01 6.1194e-02 1.4830e-04
15475.29 9.7588e-04 8.9467e-01 1.0410e-01 2.5411e-04
15923.68 9.0316e-04 9.2460e-01 7.4279e-02 2.1520e-04
16355.64 8.1153e-04 8.3888e-01 1.5989e-01 4.2110e-04
16776.27 8.3179e-04 9.0175e-01 9.7156e-02 2.6308e-04
17183.14 9.8748e-04 8.8337e-01 1.1535e-01 2.9418e-04
17580.45 8.1780e-04 8.8547e-01 1.1342e-01 2.9321e-04
17990.34 7.6290e-04 9.1290e-01 8.6041e-02 2.9468e-04
18458.06 7.7414e-04 9.0759e-01 9.1306e-02 3.3146e-04
19084.69 7.5788e-04 9.2326e-01 7.5642e-02 3.3845e-04
19999.79 6.5181e-04 7.8677e-01 2.1134e-01 1.2390e-03
21193.46 3.9030e-04 6.9506e-01 3.0130e-01 3.2439e-03
22528.72 1.9374e-04 5.8199e-01 4.0918e-01 8.6317e-03
23943.32 8.1028e-05 3.6739e-01 6.1639e-01 1.6143e-02
25446.74 4.4032e-05 6.1825e-01 3.6056e-01 2.1141e-02
27044.57 2.8285e-05 5.4439e-01 4.2771e-01 2.7878e-02
28744.18 7.6899e-06 3.7109e-01 5.5880e-01 7.0103e-02
30520.16 7.1228e-06 2.7138e-01 6.1280e-01 1.1582e-01
32243.50 1.0869e-06 4.0376e-02 7.7590e-01 1.8372e-01
33773.01 5.1116e-07 1.7880e-02 7.6578e-01 2.1634e-01
35108.48 5.2195e-07 1.9616e-02 7.0911e-01 2.7127e-01
36326.30 8.9879e-08 8.1607e-03 6.4484e-01 3.4700e-01
37486.70 6.8760e-08 4.6494e-03 5.6450e-01 4.3085e-01
38628.25 7.4262e-08 8.5551e-03 4.8419e-01 5.0725e-01
39768.62 9.7653e-08 2.2201e-02 3.9366e-01 5.8414e-01
40915.31 4.3239e-08 1.4113e-02 3.3212e-01 6.5377e-01
42074.51 1.8942e-08 9.5036e-03 2.8352e-01 7.0698e-01
43252.44 9.5686e-09 5.8244e-03 2.3041e-01 7.6376e-01
44454.05 8.2072e-09 3.4960e-03 1.8407e-01 8.1243e-01
45683.04 1.2635e-08 2.0649e-03 1.4489e-01 8.5305e-01
46941.68 8.2916e-09 1.2026e-03 1.1267e-01 8.8612e-01
48230.81 1.2764e-09 6.9311e-04 8.6739e-02 9.1257e-01
49550.29 1.0173e-09 3.9537e-04 6.6150e-02 9.3345e-01
50899.37 6.5637e-10 2.2377e-04 5.0115e-02 9.4966e-01
52276.86 6.8730e-10 1.2592e-04 3.7831e-02 9.6204e-01
53681.16 2.4021e-11 7.0733e-05 2.8514e-02 9.7142e-01
55110.21 7.1286e-12 3.9986e-05 2.1485e-02 9.7848e-01
56561.17 4.6561e-12 2.2570e-05 1.6170e-02 9.8381e-01
58030.00 7.1685e-12 1.2805e-05 1.2198e-02 9.8779e-01
59510.42 4.7401e-12 7.3176e-06 9.2287e-03 9.9076e-01
60993.45 1.9718e-12 4.2357e-06 7.0231e-03 9.9297e-01
62466.44 5.4551e-13 2.5318e-06 5.3821e-03 9.9462e-01
63912.69 4.4450e-15 3.3657e-08 6.7250e-04 9.9933e-01
65311.62 2.5633e-16 5.8235e-09 2.8321e-04 9.9972e-01
66639.26 1.1412e-16 3.0901e-09 2.0589e-04 9.9979e-01
67870.77 2.2942e-16 4.6770e-09 2.5193e-04 9.9975e-01
68864.47 1.8988e-16 4.0554e-09 2.3221e-04 9.9977e-01
69459.55 1.1883e-16 2.9019e-09 1.9585e-04 9.9980e-01
69744.99 4.9189e-17 1.4811e-09 1.4018e-04 9.9986e-01
69888.26 5.1505e-17 1.4210e-09 1.3725e-04 9.9986e-01
69959.62 4.1884e-17 1.3563e-09 1.3520e-04 9.9986e-01
69991.15 3.7957e-17 1.3425e-09 1.3450e-04 9.9987e-01
69999.53 4.1344e-17 1.3426e-09 1.3451e-04 9.9987e-01
#TIME: 261.20
#NVEL: 115
#vel_mid[km/s] c0 c1 c2 c3
425.78 2.3847e-02 9.4306e-01 3.3009e-02 8.8502e-05
857.79 5.5774e-02 9.1674e-01 2.7414e-02 6.7100e-05
878.44 8.1653e-02 8.8350e-01 3.4737e-02 1.0681e-04
917.72 2.0156e-02 9.4872e-01 3.1045e-02 8.2797e-05
973.04 1.6642e-02 9.4888e-01 3.4386e-02 9.4909e-05
1034.98 2.1399e-02 9.4583e-01 3.2686e-02 8.7998e-05
1099.97 1.4282e-02 9.5182e-01 3.3804e-02 9.3713e-05
1169.04 1.6947e-02 9.4843e-01 3.4525e-02 1.0253e-04
1242.44 2.1039e-02 9.4607e-01 3.2795e-02 9.2854e-05
1320.45 2.3571e-02 9.4460e-01 3.1749e-02 8.5230e-05
1403.37 2.7165e-02 9.4180e-01 3.0955e-02 7.8727e-05
1491.49 3.2395e-02 9.3810e-01 2.9434e-02 7.2862e-05
1585.14 2.8459e-02 9.4181e-01 2.9657e-02 7.4083e-05
1684.67 3.0426e-02 9.3970e-01 2.9800e-02 7.4832e-05
1790.45 2.3347e-02 9.4617e-01 3.0402e-02 7.7295e-05
1902.87 1.4807e-02 9.5024e-01 3.4856e-02 9.8169e-05
2022.36 1.4524e-02 9.5246e-01 3.2924e-02 8.9162e-05
2149.34 1.1562e-02 9.5170e-01 3.6625e-02 1.0979e-04
2284.30 8.3730e-03 9.4966e-01 4.1828e-02 1.4384e-04
2427.74 2.4755e-03 9.5386e-01 4.3519e-02 1.4951e-04
2580.18 9.5210e-03 9.4079e-01 4.9487e-02 2.0453e-04
2742.19 1.2243e-03 9.4557e-01 5.2992e-02 2.0948e-04
2914.37 1.3683e-03 9.3977e-01 5.8624e-02 2.4070e-04
3097.37 1.4780e-03 9.3066e-01 6.7584e-02 2.7722e-04
3291.85 1.6817e-03 9.1608e-01 8.1891e-02 3.4483e-04
3498.55 2.7854e-03 9.0911e-01 8.7785e-02 3.2184e-04
3718.23 3.1431e-02 9.0559e-01 6.2810e-02 1.7106e-04
3951.70 1.4681e-01 8.0561e-01 4.7468e-02 1.1161e-04
4199.83 1.2527e-01 8.1621e-01 5.8352e-02 1.6779e-04
4463.54 1.3688e-01 8.0033e-01 6.2580e-02 2.0918e-04
4743.81 1.6691e-01 7.7908e-01 5.3829e-02 1.8698e-04
5041.68 1.8641e-01 7.6936e-01 4.4079e-02 1.4987e-04
5358.25 2.1333e-01 7.4905e-01 3.7485e-02 1.3277e-04
5694.70 2.0770e-01 7.5612e-01 3.6055e-02 1.2373e-04
6052.28 2.1688e-01 7.4681e-01 3.6189e-02 1.2630e-04
6432.31 2.1737e-01 7.4614e-01 3.6365e-02 1.2806e-04
6836.20 2.2878e-01 7.3907e-01 3.2041e-02 1.0359e-04
7265.45 2.3274e-01 7.3609e-01 3.1066e-02 1.0102e-04
7721.65 2.2481e-01 7.4222e-01 3.2863e-02 1.0779e-04
8206.56 2.4170e-01 7.2916e-01 2.9058e-02 8.5860e-05
8717.73 2.6555e-01 7.0785e-01 2.6524e-02 7.3728e-05
9214.74 2.7776e-01 6.9741e-01 2.4775e-02 5.9530e-05
9629.11 3.1307e-01 6.6352e-01 2.3363e-02 5.0828e-05
9954.11 3.2715e-01 6.5078e-01 2.2032e-02 4.2466e-05
10245.64 3.0908e-01 6.6368e-01 2.7194e-02 5.1821e-05
10541.49 3.0929e-01 6.6831e-01 2.2355e-02 3.9413e-05
10839.94 3.0224e-01 6.7002e-01 2.7697e-02 4.3070e-05
11119.11 3.4154e-01 6.3455e-01 2.3872e-02 3.1503e-05
11355.83 3.3294e-01 6.4958e-01 1.7466e-02 1.9779e-05
11539.81 3.6188e-01 6.2350e-01 1.4603e-02 1.4565e-05
11677.16 3.5700e-01 6.3131e-01 1.1683e-02 9.2670e-06
11784.05 3.2217e-01 6.6423e-01 1.3586e-02 1.0586e-05
11875.85 3.5390e-01 6.3711e-01 8.9766e-03 6.5193e-06
11963.37 2.5897e-01 7.2830e-01 1.2725e-02 9.8275e-06
12055.39 1.9234e-01 7.8977e-01 1.7872e-02 1.5411e-05
12170.41 2.6658e-01 7.1166e-01 2.1733e-02 2.2162e-05
12360.89 1.7298e-02 9.5345e-01 2.9224e-02 3.1100e-05
12670.46 2.1942e-03 9.2675e-01 7.0969e-02 8.6707e-05
13075.34 1.0517e-03 9.1266e-01 8.6159e-02 1.2894e-04
13530.52 8.6579e-04 8.6378e-01 1.3513e-01 2.2171e-04
14012.75 8.4161e-04 8.3931e-01 1.5956e-01 2.8852e-04
14508.81 6.6921e-04 9.1829e-01 8.0844e-02 1.9537e-04
15002.30 6.3535e-04 7.7373e-01 1.9849e-01 2.7147e-02
15475.29 4.5885e-04 7.1654e-01 2.3997e-01 4.3031e-02
15923.68 5.6768e-04 8.7389e-01 1.0541e-01 2.0131e-02
16355.64 5.0381e-04 7.9313e-01 1.7257e-01 3.3793e-02
16776.27 9.0603e-04 9.0789e-01 9.0959e-02 2.4596e-04
17183.14 1.0429e-03 9.1569e-01 8.3037e-02 2.3463e-04
17580.45 7.7350e-04 9.1486e-01 8.4131e-02 2.3632e-04
17990.34 9.1529e-04 9.3046e-01 6.8400e-02 2.2596e-04
18458.06 8.2995e-04 9.0781e-01 9.1007e-02 3.5265e-04
19084.69 9.7589e-04 9.2126e-01 7.7451e-02 3.1672e-04
19999.79 5.2949e-04 7.8488e-01 2.1327e-01 1.3194e-03
21193.46 4.9483e-04 8.2785e-01 1.6963e-01 2.0229e-03
22528.72 2.0968e-04 7.2619e-01 2.6874e-01 4.8590e-03
23943.32 1.4625e-04 6.0449e-01 3.8402e-01 1.1338e-02
25446.74 8.8131e-05 6.4979e-01 3.3577e-01 1.4349e-02
27044.57 3.1527e-05 5.2562e-01 4.4335e-01 3.0989e-02
28744.18 1.0907e-05 3.7897e-01 5.5365e-01 6.7367e-02
30520.16 5.6389e-06 2.6564e-01 6.1520e-01 1.1915e-01
32243.50 3.5335e-06 2.1338e-01 6.3073e-01 1.5589e-01
33773.01 3.3179e-06 1.6934e-01 6.3284e-01 1.9781e-01
35108.48 8.9632e-07 2.7668e-02 7.0323e-01 2.6910e-01
36326.30 1.6362e-07 8.0714e-03 6.4412e-01 3.4781e-01
37486.70 4.6811e-08 4.9172e-03 5.6349e-01 4.3159e-01
38628.25 4.8620e-08 3.1832e-03 4.9858e-01 4.9823e-01
39768.62 2.1325e-08 1.8996e-03 4.2573e-01 5.7237e-01
40915.31 1.0059e-08 1.3164e-03 3.5773e-01 6.4096e-01
42074.51 2.7969e-08 1.0176e-02 2.9142e-01 6.9840e-01
43252.44 1.1388e-08 6.2512e-03 2.3754e-01 7.5621e-01
44454.05 4.5302e-09 3.7638e-03 1.9027e-01 8.0597e-01
45683.04 2.0832e-09 2.2251e-03 1.4987e-01 8.4790e-01
46941.68 1.2712e-09 1.2964e-03 1.1659e-01 8.8211e-01
48230.81 8.8758e-10 7.4373e-04 8.9709e-02 9.0955e-01
49550.29 8.7133e-10 4.2434e-04 6.8465e-02 9.3111e-01
50899.37 4.0436e-10 2.4055e-04 5.1958e-02 9.4780e-01
52276.86 2.1803e-10 1.3608e-04 3.9263e-02 9.6060e-01
53681.16 8.7898e-11 7.6248e-05 2.9557e-02 9.7037e-01
55110.21 1.0109e-10 4.2993e-05 2.2236e-02 9.7772e-01
56561.17 5.6469e-12 2.4443e-05 1.6739e-02 9.8324e-01
58030.00 1.4224e-12 1.3770e-05 1.2625e-02 9.8736e-01
59510.42 7.3652e-13 7.8671e-06 9.5501e-03 9.9044e-01
60993.45 1.4898e-12 4.5426e-06 7.2592e-03 9.9274e-01
62466.44 7.9990e-13 2.6629e-06 5.5585e-03 9.9444e-01
63912.69 2.5702e-14 1.2328e-07 1.2789e-03 9.9872e-01
65311.62 4.8422e-15 3.6892e-08 7.0406e-04 9.9930e-01
66639.26 4.7842e-15 3.4127e-08 6.7300e-04 9.9933e-01
