#NTIMES: 145 
#NSTAGES: 5 
#TIMES[d]: 4.14 4.22 4.31 4.40 4.49 4.58 4.68 4.77 4.87 4.97 5.08 5.18 5.29 5.40 5.51 5.62 5.74 5.86 5.98 6.10 6.23 6.36 6.49 6.62 6.76 6.90 7.04 7.19 7.34 7.49 7.64 7.80 7.96 8.13 8.30 8.47 8.64 8.82 9.01 9.19 9.38 9.58 9.77 9.98 10.18 10.39 10.61 10.83 11.05 11.28 11.51 11.75 11.99 12.24 12.50 12.75 13.02 13.29 13.56 13.84 14.13 14.42 14.72 15.02 15.33 15.65 15.98 16.31 16.64 16.99 17.34 17.70 18.06 18.44 18.82 19.21 19.60 20.01 20.42 20.85 21.28 21.72 22.17 22.62 23.09 23.57 24.06 24.56 25.06 25.58 26.11 26.65 27.20 27.76 28.34 28.93 29.52 30.13 30.76 31.39 32.04 32.71 33.38 34.07 34.78 35.50 36.23 36.98 37.74 38.53 39.32 40.14 40.97 41.81 42.68 43.56 44.46 45.38 46.32 47.28 48.26 49.25 50.27 51.31 52.37 53.46 54.56 55.69 56.84 58.02 59.22 60.44 61.69 62.97 64.27 65.60 66.96 68.34 69.76 71.20 72.67 74.17 75.71 77.27 78.87 
#
#TIME: 4.14 
#NVEL: 67 
#vel_mid[km/s] cl0 cl1 cl2 cl3 cl4 
14194.74 3.75e-08 6.21e-02 9.38e-01 7.74e-07 4.10e-19 
14757.77 4.50e-07 2.95e-01 7.05e-01 1.70e-08 9.40e-23 
15240.48 2.64e-06 6.97e-01 3.03e-01 5.91e-10 9.58e-26 
15646.99 1.06e-05 9.32e-01 6.79e-02 5.53e-12 1.01e-29 
15960.30 3.81e-05 9.88e-01 1.16e-02 5.29e-14 2.41e-33 
16187.41 9.03e-05 9.97e-01 2.47e-03 1.33e-15 2.17e-35 
16354.17 1.76e-04 9.99e-01 1.07e-03 1.37e-16 2.79e-35 
16484.18 2.43e-04 9.99e-01 4.15e-04 1.01e-17 1.40e-35 
16593.12 3.07e-04 9.99e-01 2.21e-04 1.63e-18 8.58e-36 
16691.99 4.10e-04 9.99e-01 1.51e-04 5.41e-19 1.12e-35 
16788.59 5.38e-04 9.99e-01 6.88e-05 8.17e-20 2.17e-36 
16888.37 7.71e-04 9.99e-01 5.36e-05 2.68e-20 1.79e-35 
16998.79 9.09e-04 9.99e-01 2.53e-05 3.03e-21 4.48e-36 
17146.37 1.04e-03 9.99e-01 1.52e-05 1.00e-21 5.88e-36 
17415.23 2.62e-03 9.97e-01 3.65e-06 1.59e-23 5.09e-36 
17888.12 5.05e-03 9.95e-01 5.72e-07 7.27e-26 8.26e-36 
18532.37 2.23e-02 9.78e-01 5.92e-08 1.11e-28 1.19e-35 
19260.76 6.66e-02 9.33e-01 4.38e-09 1.93e-31 1.57e-35 
20034.10 1.60e-01 8.40e-01 4.85e-10 1.48e-31 1.77e-35 
20838.00 2.77e-01 7.23e-01 7.31e-11 1.70e-31 1.45e-35 
21647.97 4.09e-01 5.91e-01 1.31e-11 7.02e-32 1.04e-35 
22447.94 5.27e-01 4.73e-01 3.80e-12 2.47e-31 1.03e-35 
23245.88 6.88e-01 3.12e-01 1.60e-12 8.94e-31 1.29e-35 
24052.47 7.85e-01 2.15e-01 5.08e-14 1.25e-31 1.77e-35 
24867.72 8.75e-01 1.25e-01 6.89e-15 2.13e-31 2.50e-35 
25698.86 9.21e-01 7.94e-02 1.19e-15 1.12e-31 3.64e-35 
26587.16 9.58e-01 4.18e-02 1.59e-16 2.07e-31 5.73e-35 
27637.54 9.82e-01 1.83e-02 1.99e-17 1.15e-30 1.05e-34 
28986.97 9.92e-01 8.21e-03 1.00e-18 2.04e-30 2.58e-34 
#TIME: 5.98 
#NVEL: 67 
#vel_mid[km/s] cl0 cl1 cl2 cl3 cl4 
440.10 5.17e-21 7.29e-13 3.92e-06 1.58e-02 9.84e-01 
999.11 6.38e-22 1.00e-13 7.91e-07 6.35e-03 9.94e-01 
1267.34 9.62e-23 1.58e-14 1.70e-07 2.57e-03 9.97e-01 
1514.05 3.06e-23 5.02e-15 6.55e-08 1.46e-03 9.99e-01 
1808.80 8.75e-24 1.58e-15 2.65e-08 8.85e-04 9.99e-01 
1919.29 2.88e-24 5.26e-16 1.05e-08 5.00e-04 9.99e-01 
2160.92 1.07e-24 2.09e-16 5.04e-09 3.24e-04 1.00e+00 
2292.92 5.38e-25 1.10e-16 3.02e-09 2.47e-04 1.00e+00 
2432.98 2.31e-25 4.68e-17 1.46e-09 1.61e-04 1.00e+00 
2581.60 1.32e-25 2.89e-17 1.02e-09 1.32e-04 1.00e+00 
2739.29 7.00e-26 1.62e-17 6.51e-10 9.88e-05 1.00e+00 
2906.62 5.73e-26 1.41e-17 5.98e-10 9.60e-05 1.00e+00 
3084.17 4.43e-26 1.18e-17 5.39e-10 9.24e-05 1.00e+00 
3272.56 3.35e-26 9.85e-18 4.91e-10 8.99e-05 1.00e+00 
3472.46 2.84e-26 9.11e-18 4.81e-10 9.09e-05 1.00e+00 
3684.57 2.57e-26 9.02e-18 4.99e-10 9.48e-05 1.00e+00 
3909.64 1.93e-26 7.79e-18 4.72e-10 9.39e-05 1.00e+00 
4148.46 1.90e-26 7.99e-18 4.83e-10 9.45e-05 1.00e+00 
4401.86 3.02e-26 1.22e-17 6.71e-10 1.13e-04 1.00e+00 
4670.75 4.48e-26 1.79e-17 9.13e-10 1.35e-04 1.00e+00 
4956.05 4.19e-26 1.86e-17 9.96e-10 1.45e-04 1.00e+00 
5258.79 3.71e-26 1.85e-17 1.05e-09 1.52e-04 1.00e+00 
5580.02 5.14e-26 2.66e-17 1.45e-09 1.87e-04 1.00e+00 
5920.87 6.85e-26 3.79e-17 2.02e-09 2.30e-04 1.00e+00 
6282.54 1.03e-25 5.95e-17 2.98e-09 2.90e-04 1.00e+00 
6666.30 1.79e-25 1.07e-16 4.93e-09 3.90e-04 1.00e+00 
7073.50 4.20e-25 2.50e-16 9.69e-09 5.70e-04 9.99e-01 
7505.58 9.85e-25 6.13e-16 2.05e-08 8.69e-04 9.99e-01 
7964.05 3.58e-24 2.23e-15 5.76e-08 1.54e-03 9.98e-01 
8450.53 2.68e-23 1.57e-14 2.77e-07 3.78e-03 9.96e-01 
8966.72 3.05e-22 1.63e-13 1.78e-06 1.09e-02 9.89e-01 
9514.44 8.10e-21 3.88e-12 2.29e-05 4.75e-02 9.53e-01 
10095.62 7.66e-19 2.89e-10 6.82e-04 2.97e-01 7.02e-01 
10712.30 1.05e-16 2.58e-08 1.68e-02 8.72e-01 1.11e-01 
11366.65 1.27e-14 1.73e-06 2.29e-01 7.68e-01 2.09e-03 
12061.10 7.19e-13 4.32e-05 8.80e-01 1.20e-01 3.22e-06 
12793.43 2.41e-11 4.85e-04 9.97e-01 2.98e-03 3.88e-10 
13528.61 1.10e-09 6.28e-03 9.94e-01 3.86e-05 5.58e-15 
14194.74 4.37e-08 6.93e-02 9.31e-01 4.32e-07 1.62e-19 
14757.77 5.23e-07 3.25e-01 6.75e-01 1.27e-08 4.47e-23 
15240.48 2.87e-06 7.29e-01 2.71e-01 3.30e-10 2.16e-26 
15646.99 1.15e-05 9.41e-01 5.88e-02 3.33e-12 3.53e-30 
15960.30 3.95e-05 9.88e-01 1.18e-02 4.13e-14 1.62e-33 
16187.41 9.95e-05 9.98e-01 2.00e-03 6.51e-16 7.59e-36 
16354.17 1.72e-04 9.98e-01 1.50e-03 9.59e-17 1.07e-35 
16484.18 2.10e-04 9.99e-01 3.96e-04 8.63e-18 9.27e-36 
16593.12 2.92e-04 1.00e+00 2.01e-04 1.15e-18 7.66e-36 
16691.99 3.48e-04 9.99e-01 1.67e-04 6.38e-19 5.58e-36 
16788.59 4.76e-04 9.99e-01 7.92e-05 7.91e-20 2.64e-36 
16888.37 7.14e-04 9.99e-01 5.58e-05 3.34e-20 5.65e-36 
16998.79 9.99e-04 9.99e-01 2.70e-05 4.06e-21 8.21e-36 
17146.37 1.05e-03 9.99e-01 1.39e-05 6.38e-22 4.12e-36 
17415.23 2.26e-03 9.98e-01 3.90e-06 1.56e-23 5.41e-36 
17888.12 5.18e-03 9.95e-01 5.99e-07 7.37e-26 8.78e-36 
18532.37 1.50e-02 9.85e-01 4.62e-08 7.22e-29 1.27e-35 
19260.76 5.16e-02 9.48e-01 4.97e-09 8.40e-31 1.67e-35 
20034.10 1.61e-01 8.39e-01 6.66e-10 2.38e-31 1.89e-35 
20838.00 2.51e-01 7.49e-01 7.31e-11 9.62e-32 1.54e-35 
21647.97 4.15e-01 5.85e-01 2.26e-11 1.61e-31 1.11e-35 
22447.94 5.47e-01 4.53e-01 1.35e-12 1.42e-32 1.10e-35 
23245.88 6.59e-01 3.41e-01 2.78e-13 9.39e-33 1.37e-35 
24052.47 7.81e-01 2.19e-01 4.34e-14 4.33e-32 1.88e-35 
24867.72 8.64e-01 1.36e-01 4.34e-15 1.76e-32 2.66e-35 
25698.86 9.15e-01 8.49e-02 7.89e-16 2.70e-32 3.88e-35 
26587.16 9.51e-01 4.90e-02 1.59e-16 5.24e-33 6.09e-35 
27637.54 9.72e-01 2.85e-02 2.97e-17 5.81e-31 1.12e-34 
28986.97 9.93e-01 6.65e-03 8.96e-18 4.00e-29 2.75e-34 
#TIME: 6.10 
#NVEL: 67 
#vel_mid[km/s] cl0 cl1 cl2 cl3 cl4 
440.10 4.11e-21 6.09e-13 3.41e-06 1.48e-02 9.85e-01 
999.11 5.44e-22 8.79e-14 7.12e-07 5.97e-03 9.94e-01 
1267.34 9.25e-23 1.55e-14 1.67e-07 2.52e-03 9.97e-01 
1514.05 2.95e-23 5.02e-15 6.65e-08 1.48e-03 9.99e-01 
1808.80 9.00e-24 1.67e-15 2.79e-08 9.13e-04 9.99e-01 
1919.29 3.03e-24 5.71e-16 1.14e-08 5.27e-04 9.99e-01 
2160.92 1.18e-24 2.36e-16 5.62e-09 3.47e-04 1.00e+00 
2292.92 5.50e-25 1.20e-16 3.36e-09 2.66e-04 1.00e+00 
2432.98 2.69e-25 5.80e-17 1.81e-09 1.86e-04 1.00e+00 
2581.60 1.62e-25 3.65e-17 1.26e-09 1.51e-04 1.00e+00 
2739.29 9.35e-26 2.22e-17 8.56e-10 1.19e-04 1.00e+00 
2906.62 6.01e-26 1.54e-17 6.64e-10 1.02e-04 1.00e+00 
3084.17 4.72e-26 1.31e-17 6.03e-10 9.90e-05 1.00e+00 
3272.56 3.73e-26 1.14e-17 5.61e-10 9.74e-05 1.00e+00 
3472.46 3.06e-26 1.02e-17 5.42e-10 9.76e-05 1.00e+00 
3684.57 2.81e-26 1.03e-17 5.67e-10 1.02e-04 1.00e+00 
3909.64 2.20e-26 9.20e-18 5.47e-10 1.03e-04 1.00e+00 
4148.46 2.13e-26 9.33e-18 5.59e-10 1.03e-04 1.00e+00 
4401.86 3.45e-26 1.45e-17 7.83e-10 1.24e-04 1.00e+00 
4670.75 5.02e-26 2.10e-17 1.07e-09 1.49e-04 1.00e+00 
4956.05 4.63e-26 2.16e-17 1.15e-09 1.58e-04 1.00e+00 
5258.79 4.55e-26 2.33e-17 1.29e-09 1.73e-04 1.00e+00 
5580.02 6.05e-26 3.27e-17 1.76e-09 2.11e-04 1.00e+00 
5920.87 8.31e-26 4.76e-17 2.47e-09 2.60e-04 1.00e+00 
6282.54 1.25e-25 7.47e-17 3.65e-09 3.29e-04 1.00e+00 
6666.30 2.22e-25 1.37e-16 6.09e-09 4.41e-04 1.00e+00 
7073.50 5.03e-25 3.15e-16 1.21e-08 6.53e-04 9.99e-01 
7505.58 1.23e-24 7.95e-16 2.57e-08 9.93e-04 9.99e-01 
7964.05 4.73e-24 3.07e-15 7.64e-08 1.83e-03 9.98e-01 
8450.53 3.78e-23 2.27e-14 3.74e-07 4.50e-03 9.96e-01 
8966.72 4.43e-22 2.46e-13 2.56e-06 1.37e-02 9.86e-01 
9514.44 1.21e-20 6.01e-12 3.35e-05 5.96e-02 9.40e-01 
10095.62 1.21e-18 4.57e-10 9.82e-04 3.56e-01 6.43e-01 
10712.30 1.56e-16 3.77e-08 2.19e-02 8.98e-01 7.99e-02 
11366.65 1.75e-14 2.33e-06 2.74e-01 7.25e-01 1.43e-03 
12061.10 8.86e-13 5.06e-05 9.00e-01 9.95e-02 3.66e-06 
12793.43 2.88e-11 5.51e-04 9.97e-01 2.42e-03 3.36e-10 
13528.61 1.36e-09 7.30e-03 9.93e-01 2.61e-05 2.46e-15 
14194.74 5.32e-08 8.02e-02 9.20e-01 3.36e-07 9.02e-20 
14757.77 6.02e-07 3.55e-01 6.45e-01 9.76e-09 4.25e-23 
15240.48 3.15e-06 7.45e-01 2.55e-01 2.14e-10 8.45e-27 
15646.99 1.13e-05 9.47e-01 5.29e-02 3.23e-12 3.50e-30 
15960.30 4.11e-05 9.91e-01 8.95e-03 3.32e-14 8.71e-34 
16187.41 9.13e-05 9.98e-01 2.37e-03 1.10e-14 9.02e-34 
16354.17 1.78e-04 9.99e-01 6.09e-04 2.62e-17 3.16e-36 
16484.18 2.59e-04 9.98e-01 1.31e-03 1.24e-16 1.58e-34 
16593.12 4.21e-04 9.99e-01 1.79e-04 7.36e-19 4.72e-36 
16691.99 3.36e-04 1.00e+00 1.36e-04 4.00e-19 6.73e-36 
16788.59 6.28e-04 9.99e-01 7.11e-05 5.28e-20 3.28e-36 
16888.37 7.01e-04 9.99e-01 4.69e-05 1.70e-20 2.89e-36 
16998.79 9.12e-04 9.99e-01 2.91e-05 3.23e-21 3.47e-36 
17146.37 1.43e-03 9.99e-01 1.29e-05 4.90e-22 4.62e-36 
17415.23 2.39e-03 9.98e-01 4.79e-06 2.17e-23 5.76e-36 
17888.12 5.73e-03 9.94e-01 6.62e-07 9.78e-26 9.33e-36 
18532.37 2.11e-02 9.79e-01 6.10e-08 1.61e-28 1.35e-35 
19260.76 6.10e-02 9.39e-01 6.33e-09 4.72e-31 1.77e-35 
20034.10 1.23e-01 8.77e-01 8.15e-10 2.44e-31 2.01e-35 
20838.00 2.49e-01 7.51e-01 7.80e-11 2.00e-31 1.64e-35 
21647.97 3.22e-01 6.78e-01 2.67e-11 8.66e-32 1.18e-35 
22447.94 5.13e-01 4.87e-01 1.66e-12 5.70e-32 1.17e-35 
23245.88 7.16e-01 2.84e-01 1.18e-12 2.13e-31 1.46e-35 
24052.47 7.60e-01 2.40e-01 6.14e-14 1.18e-31 2.00e-35 
24867.72 8.47e-01 1.53e-01 1.27e-14 3.11e-31 2.83e-35 
25698.86 9.03e-01 9.67e-02 1.70e-15 2.10e-31 4.12e-35 
26587.16 9.48e-01 5.25e-02 8.09e-16 3.42e-30 6.48e-35 
27637.54 9.69e-01 3.07e-02 1.86e-17 7.95e-34 1.19e-34 
28986.97 9.85e-01 1.52e-02 7.83e-19 1.93e-33 2.92e-34 
#TIME: 6.23 
#NVEL: 67 
#vel_mid[km/s] cl0 cl1 cl2 cl3 cl4 
440.10 3.43e-21 5.35e-13 3.12e-06 1.42e-02 9.86e-01 
999.11 4.57e-22 7.74e-14 6.50e-07 5.69e-03 9.94e-01 
1267.34 8.57e-23 1.49e-14 1.65e-07 2.52e-03 9.97e-01 
1514.05 2.83e-23 4.96e-15 6.67e-08 1.49e-03 9.99e-01 
1808.80 9.26e-24 1.76e-15 2.95e-08 9.42e-04 9.99e-01 
1919.29 3.58e-24 6.88e-16 1.33e-08 5.81e-04 9.99e-01 
2160.92 1.25e-24 2.58e-16 6.18e-09 3.70e-04 1.00e+00 
2292.92 6.23e-25 1.38e-16 3.78e-09 2.84e-04 1.00e+00 
2432.98 3.09e-25 7.00e-17 2.19e-09 2.10e-04 1.00e+00 
2581.60 1.94e-25 4.54e-17 1.54e-09 1.71e-04 1.00e+00 
2739.29 1.19e-25 2.89e-17 1.08e-09 1.38e-04 1.00e+00 
2906.62 6.62e-26 1.75e-17 7.43e-10 1.09e-04 1.00e+00 
3084.17 5.23e-26 1.50e-17 6.81e-10 1.06e-04 1.00e+00 
3272.56 4.24e-26 1.33e-17 6.46e-10 1.06e-04 1.00e+00 
3472.46 3.49e-26 1.20e-17 6.23e-10 1.06e-04 1.00e+00 
3684.57 3.11e-26 1.18e-17 6.45e-10 1.11e-04 1.00e+00 
3909.64 2.21e-26 9.78e-18 5.95e-10 1.08e-04 1.00e+00 
4148.46 2.49e-26 1.12e-17 6.56e-10 1.14e-04 1.00e+00 
4401.86 3.99e-26 1.73e-17 9.21e-10 1.37e-04 1.00e+00 
4670.75 5.47e-26 2.40e-17 1.22e-09 1.62e-04 1.00e+00 
4956.05 5.73e-26 2.74e-17 1.42e-09 1.80e-04 1.00e+00 
5258.79 5.61e-26 2.95e-17 1.58e-09 1.97e-04 1.00e+00 
5580.02 6.96e-26 3.95e-17 2.11e-09 2.36e-04 1.00e+00 
5920.87 1.01e-25 5.98e-17 3.02e-09 2.94e-04 1.00e+00 
6282.54 1.44e-25 9.12e-17 4.42e-09 3.69e-04 1.00e+00 
6666.30 2.84e-25 1.80e-16 7.64e-09 5.03e-04 9.99e-01 
7073.50 6.37e-25 4.09e-16 1.50e-08 7.33e-04 9.99e-01 
7505.58 1.54e-24 1.03e-15 3.22e-08 1.13e-03 9.99e-01 
7964.05 6.43e-24 4.27e-15 1.01e-07 2.14e-03 9.98e-01 
8450.53 5.65e-23 3.45e-14 5.29e-07 5.52e-03 9.94e-01 
8966.72 6.53e-22 3.70e-13 3.60e-06 1.67e-02 9.83e-01 
9514.44 1.88e-20 9.42e-12 4.82e-05 7.32e-02 9.27e-01 
10095.62 1.90e-18 7.20e-10 1.41e-03 4.24e-01 5.75e-01 
10712.30 2.25e-16 5.39e-08 2.80e-02 9.14e-01 5.81e-02 
11366.65 2.49e-14 3.20e-06 3.29e-01 6.70e-01 9.34e-04 
12061.10 1.08e-12 5.92e-05 9.22e-01 7.78e-02 2.78e-06 
12793.43 3.56e-11 6.45e-04 9.98e-01 1.71e-03 8.18e-11 
13528.61 1.69e-09 8.56e-03 9.91e-01 2.54e-05 1.07e-14 
14194.74 6.38e-08 9.06e-02 9.09e-01 2.45e-07 3.45e-20 
14757.77 6.42e-07 3.68e-01 6.32e-01 7.30e-09 1.72e-23 
15240.48 3.63e-06 7.74e-01 2.26e-01 1.48e-10 4.33e-27 
15646.99 1.25e-05 9.52e-01 4.80e-02 1.92e-12 9.91e-31 
15960.30 4.43e-05 9.91e-01 8.98e-03 2.42e-14 9.69e-34 
16187.41 9.61e-05 9.98e-01 1.91e-03 5.31e-16 1.04e-36 
16354.17 2.00e-04 9.99e-01 6.85e-04 2.96e-17 6.06e-36 
16484.18 2.23e-04 9.99e-01 3.18e-04 5.01e-18 1.37e-36 
16593.12 3.23e-04 1.00e+00 1.70e-04 8.93e-19 1.44e-35 
16691.99 3.83e-04 9.99e-01 1.29e-04 2.80e-19 5.32e-36 
16788.59 4.06e-04 9.99e-01 2.25e-04 8.31e-19 1.58e-34 
16888.37 6.42e-04 9.99e-01 4.89e-05 1.72e-20 6.02e-36 
16998.79 7.70e-04 9.99e-01 2.73e-05 2.50e-21 3.69e-36 
17146.37 1.32e-03 9.99e-01 1.37e-05 5.54e-22 7.70e-36 
17415.23 2.20e-03 9.98e-01 3.67e-06 1.71e-23 6.12e-36 
17888.12 5.59e-03 9.94e-01 7.25e-07 1.45e-25 9.93e-36 
18532.37 1.85e-02 9.81e-01 6.58e-08 1.67e-28 1.44e-35 
19260.76 5.09e-02 9.49e-01 6.58e-09 4.40e-31 1.88e-35 
20034.10 1.27e-01 8.73e-01 7.06e-10 1.81e-31 2.13e-35 
20838.00 3.00e-01 7.00e-01 1.76e-10 3.48e-31 1.74e-35 
21647.97 3.59e-01 6.41e-01 1.05e-11 2.20e-32 1.25e-35 
22447.94 5.01e-01 4.99e-01 2.74e-12 4.80e-32 1.24e-35 
23245.88 6.10e-01 3.90e-01 6.87e-13 6.36e-32 1.55e-35 
24052.47 7.35e-01 2.65e-01 5.95e-14 1.56e-32 2.13e-35 
24867.72 8.19e-01 1.81e-01 3.45e-14 1.10e-30 3.01e-35 
25698.86 8.94e-01 1.06e-01 3.47e-15 4.23e-31 4.38e-35 
26587.16 9.35e-01 6.54e-02 2.65e-16 1.05e-32 6.89e-35 
27637.54 9.65e-01 3.49e-02 2.25e-17 1.06e-32 1.26e-34 
28986.97 9.84e-01 1.62e-02 9.39e-19 2.06e-33 3.11e-34 
#TIME: 6.36 
#NVEL: 67 
#vel_mid[km/s] cl0 cl1 cl2 cl3 cl4 
440.10 3.01e-21 4.79e-13 2.86e-06 1.35e-02 9.87e-01 
999.11 4.07e-22 7.11e-14 6.10e-07 5.48e-03 9.95e-01 
1267.34 8.73e-23 1.54e-14 1.67e-07 2.52e-03 9.97e-01 
1514.05 2.76e-23 5.00e-15 6.76e-08 1.50e-03 9.99e-01 
1808.80 9.43e-24 1.85e-15 3.10e-08 9.70e-04 9.99e-01 
1919.29 3.91e-24 7.74e-16 1.51e-08 6.34e-04 9.99e-01 
2160.92 1.42e-24 3.00e-16 6.99e-09 4.00e-04 1.00e+00 
2292.92 6.56e-25 1.52e-16 4.22e-09 3.03e-04 1.00e+00 
2432.98 3.48e-25 8.26e-17 2.57e-09 2.31e-04 1.00e+00 
2581.60 2.14e-25 5.34e-17 1.84e-09 1.92e-04 1.00e+00 
2739.29 1.44e-25 3.62e-17 1.32e-09 1.58e-04 1.00e+00 
2906.62 8.72e-26 2.35e-17 9.53e-10 1.29e-04 1.00e+00 
3084.17 5.85e-26 1.72e-17 7.73e-10 1.15e-04 1.00e+00 
3272.56 4.62e-26 1.50e-17 7.29e-10 1.14e-04 1.00e+00 
3472.46 3.96e-26 1.40e-17 7.19e-10 1.15e-04 1.00e+00 
3684.57 3.48e-26 1.37e-17 7.39e-10 1.20e-04 1.00e+00 
3909.64 2.73e-26 1.20e-17 6.92e-10 1.17e-04 1.00e+00 
4148.46 2.93e-26 1.36e-17 7.78e-10 1.26e-04 1.00e+00 
4401.86 4.39e-26 2.00e-17 1.07e-09 1.51e-04 1.00e+00 
4670.75 6.30e-26 2.85e-17 1.42e-09 1.76e-04 1.00e+00 
4956.05 7.04e-26 3.46e-17 1.74e-09 2.05e-04 1.00e+00 
5258.79 6.36e-26 3.54e-17 1.90e-09 2.21e-04 1.00e+00 
5580.02 8.56e-26 5.01e-17 2.59e-09 2.67e-04 1.00e+00 
5920.87 1.21e-25 7.47e-17 3.69e-09 3.32e-04 1.00e+00 
6282.54 1.82e-25 1.18e-16 5.51e-09 4.19e-04 1.00e+00 
6666.30 3.48e-25 2.29e-16 9.53e-09 5.74e-04 9.99e-01 
7073.50 8.27e-25 5.46e-16 1.90e-08 8.41e-04 9.99e-01 
7505.58 2.04e-24 1.40e-15 4.13e-08 1.30e-03 9.99e-01 
7964.05 9.36e-24 6.30e-15 1.38e-07 2.57e-03 9.97e-01 
8450.53 8.08e-23 5.10e-14 7.47e-07 6.81e-03 9.93e-01 
8966.72 1.01e-21 5.81e-13 5.22e-06 2.07e-02 9.79e-01 
9514.44 3.05e-20 1.54e-11 7.27e-05 9.28e-02 9.07e-01 
10095.62 2.86e-18 1.09e-09 1.94e-03 4.85e-01 5.13e-01 
10712.30 3.25e-16 7.64e-08 3.52e-02 9.22e-01 4.25e-02 
11366.65 3.34e-14 4.18e-06 3.82e-01 6.17e-01 5.64e-04 
12061.10 1.33e-12 6.94e-05 9.38e-01 6.15e-02 5.06e-07 
12793.43 4.40e-11 7.53e-04 9.98e-01 1.24e-03 2.99e-11 
13528.61 2.11e-09 9.98e-03 9.90e-01 1.42e-05 5.42e-16 
14194.74 7.62e-08 1.03e-01 8.97e-01 1.82e-07 2.07e-20 
14757.77 7.16e-07 3.99e-01 6.01e-01 5.78e-09 1.14e-23 
15240.48 3.59e-06 7.87e-01 2.13e-01 1.21e-10 2.63e-27 
15646.99 1.25e-05 9.55e-01 4.48e-02 1.34e-12 6.24e-31 
15960.30 4.36e-05 9.92e-01 8.43e-03 2.18e-14 3.59e-34 
16187.41 1.05e-04 9.98e-01 1.45e-03 2.71e-16 1.26e-35 
16354.17 1.62e-04 9.99e-01 5.57e-04 2.27e-17 1.05e-35 
16484.18 2.30e-04 9.99e-01 2.93e-04 3.33e-18 6.92e-36 
16593.12 3.15e-04 9.99e-01 1.97e-04 7.93e-19 9.91e-36 
16691.99 4.06e-04 9.99e-01 9.87e-05 1.53e-19 4.65e-36 
16788.59 4.59e-04 9.99e-01 6.08e-05 4.16e-20 2.77e-36 
16888.37 8.77e-04 9.99e-01 3.58e-05 6.44e-21 3.27e-36 
16998.79 9.07e-04 9.99e-01 2.47e-05 2.84e-21 1.21e-35 
17146.37 1.46e-03 9.99e-01 1.09e-05 1.99e-22 4.81e-36 
17415.23 2.26e-03 9.98e-01 3.78e-06 1.40e-23 6.51e-36 
17888.12 5.02e-03 9.95e-01 6.50e-07 1.09e-25 1.06e-35 
18532.37 1.82e-02 9.82e-01 7.25e-08 1.40e-28 1.53e-35 
19260.76 1.73e-02 9.83e-01 8.91e-09 8.28e-31 2.00e-35 
20034.10 1.17e-01 8.83e-01 6.78e-10 1.83e-31 2.27e-35 
20838.00 2.05e-01 7.95e-01 1.09e-10 8.49e-32 1.85e-35 
21647.97 3.17e-01 6.83e-01 2.99e-11 4.68e-31 1.33e-35 
22447.94 4.60e-01 5.40e-01 3.49e-12 1.16e-31 1.32e-35 
23245.88 5.59e-01 4.41e-01 1.06e-12 6.26e-32 1.65e-35 
24052.47 6.92e-01 3.08e-01 1.24e-13 1.56e-31 2.26e-35 
24867.72 8.11e-01 1.89e-01 2.73e-14 2.44e-31 3.20e-35 
25698.86 8.85e-01 1.15e-01 2.89e-15 6.95e-32 4.66e-35 
26587.16 9.36e-01 6.44e-02 4.72e-16 3.49e-31 7.33e-35 
27637.54 9.66e-01 3.36e-02 2.88e-17 9.01e-34 1.34e-34 
28986.97 9.90e-01 1.03e-02 1.61e-17 1.08e-28 3.30e-34 
#TIME: 6.49 
#NVEL: 67 
#vel_mid[km/s] cl0 cl1 cl2 cl3 cl4 
440.10 2.25e-21 3.85e-13 2.48e-06 1.26e-02 9.87e-01 
999.11 3.66e-22 6.63e-14 5.80e-07 5.32e-03 9.95e-01 
1267.34 8.43e-23 1.54e-14 1.72e-07 2.59e-03 9.97e-01 
1514.05 2.81e-23 5.26e-15 7.10e-08 1.55e-03 9.98e-01 
1808.80 9.48e-24 1.93e-15 3.26e-08 1.00e-03 9.99e-01 
1919.29 4.13e-24 8.46e-16 1.64e-08 6.66e-04 9.99e-01 
2160.92 1.67e-24 3.63e-16 8.37e-09 4.53e-04 1.00e+00 
2292.92 7.37e-25 1.74e-16 4.76e-09 3.25e-04 1.00e+00 
2432.98 3.66e-25 9.20e-17 2.90e-09 2.50e-04 1.00e+00 
2581.60 2.47e-25 6.41e-17 2.17e-09 2.13e-04 1.00e+00 
2739.29 1.70e-25 4.47e-17 1.61e-09 1.79e-04 1.00e+00 
2906.62 1.08e-25 2.98e-17 1.18e-09 1.48e-04 1.00e+00 
3084.17 7.40e-26 2.23e-17 9.70e-10 1.33e-04 1.00e+00 
3272.56 5.06e-26 1.70e-17 8.16e-10 1.22e-04 1.00e+00 
3472.46 4.49e-26 1.64e-17 8.26e-10 1.25e-04 1.00e+00 
3684.57 3.96e-26 1.60e-17 8.54e-10 1.31e-04 1.00e+00 
3909.64 3.17e-26 1.44e-17 8.17e-10 1.29e-04 1.00e+00 
4148.46 3.18e-26 1.57e-17 9.05e-10 1.39e-04 1.00e+00 
4401.86 5.07e-26 2.39e-17 1.25e-09 1.65e-04 1.00e+00 
4670.75 7.83e-26 3.65e-17 1.76e-09 2.02e-04 1.00e+00 
4956.05 8.12e-26 4.18e-17 2.10e-09 2.30e-04 1.00e+00 
