#NTIMES: 200
#NSTAGES: 7
#TIMES[d]: 1.3135 1.3409 1.3688 1.3973 1.4263 1.4560 1.4863 1.5173 1.5488 1.5811 1.6140 1.6476 1.6819 1.7169 1.7526 1.7891 1.8263 1.8643 1.9031 1.9427 1.9831 2.0244 2.0665 2.1096 2.1535 2.1983 2.2440 2.2907 2.3384 2.3871 2.4368 2.4875 2.5392 2.5921 2.6460 2.7011 2.7573 2.8147 2.8733 2.9331 2.9941 3.0564 3.1200 3.1850 3.2513 3.3189 3.3880 3.4585 3.5305 3.6040 3.6790 3.7555 3.8337 3.9135 3.9949 4.0781 4.1629 4.2496 4.3380 4.4283 4.5205 4.6145 4.7106 4.8086 4.9087 5.0109 5.1151 5.2216 5.3303 5.4412 5.5544 5.6700 5.7880 5.9085 6.0315 6.1570 6.2851 6.4159 6.5495 6.6858 6.8249 6.9670 7.1120 7.2600 7.4111 7.5653 7.7228 7.8835 8.0476 8.2150 8.3860 8.5605 8.7387 8.9206 9.1062 9.2957 9.4892 9.6867 9.8883 10.0941 10.3042 10.5186 10.7375 10.9610 11.1891 11.4220 11.6597 11.9023 12.1501 12.4029 12.6611 12.9246 13.1935 13.4681 13.7484 14.0346 14.3266 14.6248 14.9292 15.2399 15.5570 15.8808 16.2113 16.5487 16.8931 17.2447 17.6036 17.9700 18.3440 18.7257 19.1155 19.5133 19.9194 20.3340 20.7571 21.1891 21.6301 22.0803 22.5398 23.0089 23.4878 23.9766 24.4756 24.9850 25.5050 26.0358 26.5776 27.1308 27.6954 28.2718 28.8602 29.4608 30.0740 30.6999 31.3388 31.9910 32.6568 33.3365 34.0302 34.7385 35.4615 36.1995 36.9529 37.7219 38.5070 39.3084 40.1265 40.9616 41.8141 42.6843 43.5726 44.4795 45.4052 46.3501 47.3148 48.2995 49.3047 50.3308 51.3783 52.4476 53.5391 54.6534 55.7908 56.9519 58.1372 59.3472 60.5823 61.8431 63.1302 64.4440 65.7853 67.1544 68.5520 69.9787 71.4351 72.9218 74.4394 75.9886 77.5701 79.1845
#
#TIME: 1.3135
#NVEL: 115
#vel_mid[km/s] o0 o1 o2 o3 o4 o5 o6
1.1876e+04 9.4924e-01 5.0756e-02 9.8560e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1964e+04 9.8313e-01 1.6865e-02 1.3746e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2056e+04 9.9256e-01 7.4385e-03 4.5504e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2170e+04 9.9677e-01 3.2347e-03 1.5740e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2360e+04 9.9900e-01 1.0023e-03 1.5893e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2670e+04 9.9985e-01 1.5230e-04 1.0740e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3075e+04 9.9998e-01 1.6481e-05 2.1880e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3530e+04 1.0000e+00 1.9513e-06 6.0193e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4013e+04 1.0000e+00 1.5227e-07 3.3990e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4509e+04 1.0000e+00 2.1886e-08 1.7796e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5002e+04 1.0000e+00 3.0704e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5476e+04 1.0000e+00 5.2246e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5924e+04 1.0000e+00 1.3459e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6356e+04 1.0000e+00 4.1217e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6776e+04 1.0000e+00 1.6207e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7184e+04 1.0000e+00 7.1133e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7580e+04 1.0000e+00 3.5538e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7990e+04 1.0000e+00 1.7228e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8458e+04 1.0000e+00 9.4023e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9085e+04 1.0000e+00 4.3994e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0000e+04 1.0000e+00 3.2566e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1194e+04 1.0000e+00 4.3691e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2528e+04 1.0000e+00 3.4678e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3943e+04 1.0000e+00 2.0712e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5446e+04 1.0000e+00 1.6773e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7044e+04 1.0000e+00 1.9304e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8744e+04 1.0000e+00 9.1101e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0520e+04 1.0000e+00 1.0314e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2244e+04 1.0000e+00 4.2690e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3773e+04 1.0000e+00 1.1200e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5108e+04 1.0000e+00 7.4790e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6326e+04 1.0000e+00 1.2412e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7486e+04 1.0000e+00 9.6035e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8628e+04 1.0000e+00 1.0776e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9769e+04 1.0000e+00 2.1128e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0916e+04 1.0000e+00 4.0869e-06 4.9045e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2074e+04 1.0000e+00 4.6596e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3252e+04 1.0000e+00 4.8210e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4454e+04 9.9952e-01 4.8097e-04 1.7725e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.5683e+04 1.0000e+00 1.1540e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6942e+04 1.0000e+00 2.9203e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8231e+04 1.0000e+00 1.0148e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9550e+04 9.9998e-01 1.9571e-05 1.2780e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.0900e+04 1.0000e+00 2.0561e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2277e+04 1.0000e+00 5.4737e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3682e+04 1.0000e+00 6.0054e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.5110e+04 1.0000e+00 2.0697e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6562e+04 1.0000e+00 2.7209e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8030e+04 1.0000e+00 3.1892e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.9510e+04 1.0000e+00 6.0605e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0994e+04 1.0000e+00 4.3728e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2466e+04 1.0000e+00 3.2838e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.3912e+04 9.9850e-01 1.4953e-03 7.7537e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5312e+04 1.0000e+00 2.8697e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6639e+04 1.0000e+00 2.9238e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7870e+04 1.0000e+00 1.9549e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8864e+04 1.0000e+00 4.3011e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9460e+04 1.0000e+00 1.7256e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9745e+04 1.0000e+00 2.0185e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9888e+04 1.0000e+00 4.4605e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9960e+04 1.0000e+00 5.3251e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9991e+04 1.0000e+00 5.0063e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 1.0000e+00 9.3516e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 1.3688
#NVEL: 115
#vel_mid[km/s] o0 o1 o2 o3 o4 o5 o6
4.2577e+02 5.7022e-33 7.5630e-24 1.2096e-15 5.3944e-09 3.8967e-04 2.0870e-01 7.9091e-01
8.5779e+02 4.3449e-23 7.4443e-16 1.5766e-09 9.8142e-05 1.0287e-01 8.4557e-01 5.1464e-02
8.7843e+02 5.0553e-23 8.5754e-16 1.7864e-09 1.0785e-04 1.0851e-01 8.4342e-01 4.7958e-02
9.1772e+02 4.9335e-23 8.3809e-16 1.7504e-09 1.0620e-04 1.0756e-01 8.4381e-01 4.8523e-02
9.7304e+02 4.6826e-23 7.9853e-16 1.6778e-09 1.0287e-04 1.0566e-01 8.4456e-01 4.9682e-02
1.0350e+03 4.4758e-23 7.6546e-16 1.6161e-09 1.0000e-04 1.0397e-01 8.4518e-01 5.0747e-02
1.1000e+03 3.5936e-23 6.2390e-16 1.3495e-09 8.7275e-05 9.6245e-02 8.4758e-01 5.6088e-02
1.1690e+03 2.0032e-23 3.6196e-16 8.3443e-10 6.0624e-05 7.8085e-02 8.4924e-01 7.2616e-02
1.2425e+03 5.6688e-24 1.1060e-16 2.8951e-10 2.6873e-05 4.8252e-02 8.2813e-01 1.2359e-01
1.3205e+03 7.2880e-25 1.5741e-17 4.9185e-11 6.6492e-06 2.0146e-02 7.1716e-01 2.6269e-01
1.4033e+03 5.3190e-26 1.2999e-18 4.9576e-12 1.0363e-06 5.7928e-03 4.8488e-01 5.0933e-01
1.4915e+03 3.6573e-27 1.0191e-19 4.6907e-13 1.4674e-07 1.4454e-03 2.6551e-01 7.3304e-01
1.5852e+03 2.9218e-28 9.3302e-21 5.1231e-14 2.2926e-08 3.7183e-04 1.3543e-01 8.6420e-01
1.6847e+03 2.0748e-29 7.7303e-22 5.1186e-15 3.2924e-09 8.8244e-05 6.3701e-02 9.3621e-01
1.7904e+03 1.2931e-30 5.7747e-23 4.7101e-16 4.4160e-10 1.9799e-05 2.8555e-02 9.7143e-01
1.9028e+03 7.3321e-32 4.0435e-24 4.1666e-17 5.7731e-11 4.3675e-06 1.2598e-02 9.8740e-01
2.0223e+03 4.2915e-33 2.9267e-25 3.8066e-18 7.7326e-12 9.7771e-07 5.5769e-03 9.9442e-01
2.1493e+03 2.6404e-34 2.2323e-26 3.6693e-19 1.0836e-12 2.2612e-07 2.5078e-03 9.9749e-01
2.2843e+03 2.1512e-35 2.2045e-27 4.4719e-20 1.8435e-13 6.0218e-08 1.2153e-03 9.9878e-01
2.4277e+03 2.8180e-36 3.3980e-28 8.2342e-21 4.4535e-14 2.0861e-08 6.8004e-04 9.9932e-01
2.5802e+03 6.9228e-37 9.4426e-29 2.6150e-21 1.7125e-14 1.0266e-08 4.6185e-04 9.9954e-01
2.7422e+03 3.8955e-37 5.6988e-29 1.6969e-21 1.2109e-14 8.0120e-09 4.0490e-04 9.9960e-01
2.9144e+03 5.9460e-37 8.7326e-29 2.5921e-21 1.7741e-14 1.0848e-08 4.8161e-04 9.9952e-01
3.0973e+03 3.0394e-36 4.1664e-28 1.1338e-20 6.3908e-14 2.9057e-08 8.3585e-04 9.9916e-01
3.2918e+03 6.6617e-35 8.0906e-27 1.8909e-19 7.3755e-13 1.9004e-07 2.3849e-03 9.9761e-01
3.4986e+03 8.9827e-33 8.2488e-25 1.3968e-17 2.8994e-11 3.0371e-06 1.0965e-02 9.8903e-01
3.7182e+03 3.9184e-30 2.2707e-22 2.2983e-15 2.0537e-09 7.0845e-05 5.9600e-02 9.4033e-01
3.9517e+03 2.6379e-27 1.0359e-19 6.4211e-13 2.2699e-07 2.2111e-03 3.3586e-01 6.6192e-01
4.1999e+03 4.7509e-24 1.6556e-16 6.5414e-10 6.3702e-05 9.1715e-02 8.5730e-01 5.0927e-02
4.4636e+03 1.4155e-21 4.2492e-14 9.3310e-08 2.5055e-03 5.8892e-01 4.0763e-01 9.5146e-04
4.7438e+03 1.4542e-20 3.9439e-13 6.1532e-07 8.5964e-03 8.2915e-01 1.6217e-01 7.9595e-05
5.0416e+03 2.5074e-20 6.7503e-13 9.7125e-07 1.1441e-02 8.6868e-01 1.1984e-01 3.8050e-05
5.3582e+03 2.0806e-20 5.8960e-13 8.8980e-07 1.0948e-02 8.6537e-01 1.2364e-01 4.0492e-05
5.6947e+03 1.9221e-20 5.7320e-13 8.9312e-07 1.1090e-02 8.6915e-01 1.1972e-01 3.6968e-05
6.0522e+03 2.6866e-20 8.1349e-13 1.2131e-06 1.3445e-02 8.9130e-01 9.5236e-02 2.1314e-05
6.4323e+03 6.1851e-20 1.8592e-12 2.4305e-06 2.0472e-02 9.2339e-01 5.6125e-02 6.2093e-06
6.8362e+03 2.2121e-19 6.4813e-12 6.8258e-06 3.7534e-02 9.3829e-01 2.4165e-02 9.1874e-07
7.2654e+03 1.0576e-18 2.9376e-11 2.3275e-05 7.5387e-02 9.1625e-01 8.3369e-03 8.7440e-08
7.7216e+03 7.2626e-18 1.8651e-10 1.0189e-04 1.6882e-01 8.2903e-01 2.0452e-03 4.2800e-09
8.2065e+03 1.0395e-16 2.3408e-09 7.2233e-04 4.3882e-01 5.6026e-01 1.9846e-04 3.7991e-11
8.7177e+03 5.9965e-15 1.0182e-07 1.0214e-02 9.0209e-01 8.7694e-02 7.4925e-07 1.4708e-15
9.2147e+03 2.4611e-12 2.1579e-05 2.6687e-01 7.3239e-01 7.1564e-04 7.7102e-12 4.3055e-24
9.6291e+03 3.4932e-10 1.1682e-03 9.6793e-01 3.0898e-02 7.8679e-08 1.3565e-19 1.7802e-36
9.9539e+03 2.1037e-08 2.3204e-02 9.7657e-01 2.2357e-04 6.8267e-13 5.3593e-29 0.0000e+00
1.0246e+04 1.6014e-06 4.4288e-01 5.5712e-01 4.1168e-07 4.5495e-19 2.7481e-40 0.0000e+00
1.0542e+04 2.0328e-05 9.8576e-01 1.4222e-02 7.5452e-12 3.2844e-28 0.0000e+00 0.0000e+00
1.0840e+04 2.1994e-04 9.9973e-01 5.3078e-05 4.3422e-18 9.0848e-40 0.0000e+00 0.0000e+00
1.1119e+04 2.9038e-03 9.9710e-01 1.1091e-07 6.2323e-25 0.0000e+00 0.0000e+00 0.0000e+00
1.1356e+04 3.0255e-02 9.6975e-01 3.7466e-10 3.3351e-31 0.0000e+00 0.0000e+00 0.0000e+00
1.1540e+04 2.2800e-01 7.7200e-01 1.2935e-12 2.5638e-37 0.0000e+00 0.0000e+00 0.0000e+00
1.1677e+04 6.5771e-01 3.4229e-01 3.7037e-15 2.5223e-43 0.0000e+00 0.0000e+00 0.0000e+00
1.1784e+04 9.0543e-01 9.4574e-02 1.0890e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1876e+04 9.7477e-01 2.5232e-02 6.5678e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1964e+04 9.9286e-01 7.1417e-03 5.6785e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2056e+04 9.9677e-01 3.2277e-03 2.0999e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2170e+04 9.9858e-01 1.4154e-03 7.5169e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2360e+04 9.9958e-01 4.1869e-04 6.4270e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2670e+04 9.9994e-01 6.2869e-05 4.1650e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3075e+04 9.9999e-01 6.3460e-06 6.4139e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3530e+04 1.0000e+00 5.2363e-07 4.5053e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4013e+04 1.0000e+00 2.4191e-08 3.6154e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4509e+04 1.0000e+00 3.5418e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5002e+04 1.0000e+00 5.4981e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5476e+04 1.0000e+00 9.5604e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5924e+04 1.0000e+00 2.5069e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6356e+04 1.0000e+00 8.8233e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6776e+04 1.0000e+00 4.0856e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7184e+04 1.0000e+00 1.8857e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7580e+04 1.0000e+00 1.0060e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7990e+04 1.0000e+00 5.9553e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8458e+04 1.0000e+00 4.5425e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9085e+04 1.0000e+00 2.1772e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0000e+04 1.0000e+00 1.1181e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1194e+04 1.0000e+00 8.1244e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2528e+04 1.0000e+00 1.3931e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3943e+04 1.0000e+00 1.5558e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5446e+04 1.0000e+00 1.5818e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7044e+04 1.0000e+00 5.7812e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8744e+04 1.0000e+00 4.3607e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0520e+04 1.0000e+00 7.2730e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2244e+04 1.0000e+00 4.5060e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3773e+04 1.0000e+00 1.4892e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5108e+04 1.0000e+00 7.6072e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6326e+04 1.0000e+00 6.9863e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7486e+04 1.0000e+00 2.2845e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8628e+04 1.0000e+00 1.0390e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9769e+04 1.0000e+00 3.3628e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0916e+04 1.0000e+00 2.2785e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2074e+04 1.0000e+00 1.8761e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3252e+04 1.0000e+00 7.6914e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4454e+04 9.9995e-01 5.0367e-05 7.4805e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.5683e+04 1.0000e+00 2.8268e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6942e+04 9.9997e-01 3.2696e-05 3.5617e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8231e+04 1.0000e+00 2.2079e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9550e+04 1.0000e+00 1.1764e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.0900e+04 1.0000e+00 6.3667e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2277e+04 1.0000e+00 8.4752e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3682e+04 1.3484e-05 9.9999e-01 2.0982e-12 6.3308e-41 0.0000e+00 0.0000e+00 0.0000e+00
5.5110e+04 1.0000e+00 9.1371e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6562e+04 9.9868e-01 1.3189e-03 6.3243e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8030e+04 1.0000e+00 2.8266e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.9510e+04 1.0000e+00 3.9137e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0994e+04 1.0000e+00 2.9743e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2466e+04 1.0000e+00 2.8397e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.3912e+04 9.9993e-01 7.2710e-05 2.5349e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5312e+04 1.0000e+00 4.7821e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6639e+04 1.0000e+00 6.1534e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7870e+04 1.0000e+00 1.0592e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8864e+04 1.0000e+00 9.5217e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9460e+04 1.0000e+00 1.8956e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9745e+04 1.0000e+00 4.0261e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9888e+04 1.0000e+00 3.1166e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9960e+04 1.0000e+00 3.9855e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9991e+04 1.0000e+00 4.8297e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 1.0000e+00 6.8637e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 1.3973
#NVEL: 115
#vel_mid[km/s] o0 o1 o2 o3 o4 o5 o6
4.2577e+02 1.6107e-32 2.1355e-23 3.2539e-15 1.2548e-08 7.2956e-04 2.8338e-01 7.1589e-01
8.5779e+02 7.3928e-23 1.2732e-15 2.6132e-09 1.4598e-04 1.2974e-01 8.3305e-01 3.7060e-02
8.7843e+02 7.8446e-23 1.3458e-15 2.7441e-09 1.5144e-04 1.3241e-01 8.3144e-01 3.5997e-02
9.1772e+02 7.6759e-23 1.3186e-15 2.6948e-09 1.4938e-04 1.3141e-01 8.3205e-01 3.6392e-02
9.7304e+02 7.4089e-23 1.2762e-15 2.6193e-09 1.4625e-04 1.2989e-01 8.3297e-01 3.6998e-02
1.0350e+03 7.0573e-23 1.2194e-15 2.5162e-09 1.4191e-04 1.2772e-01 8.3424e-01 3.7892e-02
1.1000e+03 5.6095e-23 9.8464e-16 2.0850e-09 1.2324e-04 1.1807e-01 8.3953e-01 4.2274e-02
1.1690e+03 3.1817e-23 5.8069e-16 1.3100e-09 8.6838e-05 9.6917e-02 8.4806e-01 5.4938e-02
1.2425e+03 9.0641e-24 1.7865e-16 4.5882e-10 3.8974e-05 6.0822e-02 8.4332e-01 9.5814e-02
1.3205e+03 1.1542e-24 2.5225e-17 7.7866e-11 9.7298e-06 2.5936e-02 7.5835e-01 2.1571e-01
1.4033e+03 8.5254e-26 2.1089e-18 7.9907e-12 1.5584e-06 7.7530e-03 5.4167e-01 4.5057e-01
1.4915e+03 5.8899e-27 1.6611e-19 7.6272e-13 2.2445e-07 1.9883e-03 3.0936e-01 6.8865e-01
1.5852e+03 4.7031e-28 1.5187e-20 8.3355e-14 3.5263e-08 5.1762e-04 1.6115e-01 8.3834e-01
1.6847e+03 3.2906e-29 1.2380e-21 8.2013e-15 5.0101e-09 1.2231e-04 7.6183e-02 9.2369e-01
1.7904e+03 2.0266e-30 9.1156e-23 7.4327e-16 6.6364e-10 2.7221e-05 3.4108e-02 9.6586e-01
1.9028e+03 1.1182e-31 6.2037e-24 6.3911e-17 8.4688e-11 5.8990e-06 1.4924e-02 9.8507e-01
2.0223e+03 6.4182e-33 4.4002e-25 5.7214e-18 1.1150e-11 1.3040e-06 6.5649e-03 9.9343e-01
2.1493e+03 3.7755e-34 3.2159e-26 5.2981e-19 1.5109e-12 2.9426e-07 2.9139e-03 9.9709e-01
2.2843e+03 2.9115e-35 3.0168e-27 6.1566e-20 2.4699e-13 7.6103e-08 1.3901e-03 9.9861e-01
2.4277e+03 3.7077e-36 4.5262e-28 1.1048e-20 5.8367e-14 2.5937e-08 7.7114e-04 9.9923e-01
2.5802e+03 8.8991e-37 1.2298e-28 3.4327e-21 2.2020e-14 1.2581e-08 5.1960e-04 9.9948e-01
2.7422e+03 4.9869e-37 7.3903e-29 2.2177e-21 1.5508e-14 9.7880e-09 4.5474e-04 9.9955e-01
