#NTIMES: 200
#NSTAGES: 5
#TIMES[d]: 1.31352774879 1.34086478482 1.36877075709 1.39725750625 1.4263371194 1.45602193516 1.48632454897 1.51725781839 1.54883486857 1.58106909784 1.61397418335 1.6475640869 1.68185306088 1.71685565429 1.75258671891 1.78906141564 1.82629522088 1.86430393314 1.90310367972 1.94271092358 1.98314247027 2.02441547513 2.06654745052 2.10955627325 2.15346019222 2.19827783609 2.24402822123 2.29073075979 2.3384052679 2.38707197411 2.43675152798 2.48746500882 2.53923393462 2.59208027122 2.64602644162 2.70109533547 2.7573103188 2.81469524393 2.87327445961 2.9330728213 2.99411570179 3.0564290019 3.1200391615 3.18497317073 3.25125858145 3.31892351891 3.38799669372 3.458507414 3.53048559784 3.60396178597 3.67896715474 3.75553352933 3.83369339728 3.91347992225 3.99492695808 4.07806906321 4.16294151528 4.24958032614 4.33802225711 4.42830483457 4.52046636593 4.61454595581 4.71058352271 4.80861981588 4.90869643266 5.01085583611 5.11514137302 5.2215972923 5.33026876379 5.44120189738 5.55444376261 5.67004240861 5.78804688453 5.90850726031 6.03147464794 6.15700122315 6.28514024756 6.41594609124 6.54947425584 6.68578139809 6.82492535384 6.96696516263 7.11196109274 7.25997466672 7.41106868754 7.56530726521 7.72275584402 7.88348123025 8.04755162055 8.21503663089 8.38600732606 8.56053624988 8.73869745591 8.92056653893 9.10622066697 9.2957386141 9.48920079382 9.68668929318 9.88828790763 10.0940821766 10.3041594196 10.5186087737 10.7375212308 10.9609896768 11.1891089304 11.421975784 11.6596890442 11.902349574 12.1500603357 12.4029264342 12.661055162 12.9245560446 13.1935408868 13.4681238204 13.7484213523 14.0345524144 14.3266384136 14.6248032836 14.9291735374 15.2398783209 15.5570494679 15.8808215559 16.211331963 16.5487209267 16.8931316029 17.244710127 17.6036056756 17.9699705301 18.3439601411 18.7257331944 19.1154516784 19.5132809528 19.9193898187 20.3339505904 20.7571391682 21.1891351133 21.630121724 22.0802861133 22.5398192884 23.0089162317 23.4877759837 23.9766017271 24.4756008733 24.9849851505 25.5049706931 26.0357781339 26.5776326973 27.1307642952 27.6954076244 28.271802266 28.8601927875 29.4608288462 30.0739652952 30.6998622917 31.3387854071 31.9910057402 32.6568000314 33.3364507809 34.0302463683 34.7384811748 35.4614557083 36.1994767308 36.9528573888 37.7219173456 38.5069829176 39.3083872125 40.1264702705 40.9615792085 41.8140683681 42.6842994648 43.5726417426 44.4794721299 45.4051753997 46.3501443331 47.3147798855 48.299491357 49.3046965661 50.3308220268 51.3783031297 52.4475843269 53.53911932 54.6533712535 55.7908129104 56.9519269135 58.1372059297 59.3471528795 60.5822811498 61.8431148124 63.1301888459 64.4440493627 65.7852538411 67.1543713615 68.5519828478 69.9786813143 71.4350721169 72.9217732101 74.4394154093 75.9886426585 77.5701123031 79.1844953693
#
#TIME: 1.31352774879
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] c0 c1 c2 c3 c4
9.7304e+02 2.1958e+04 2.0690e+11 1.8536e-13 7.9394e-06 4.1758e-01 5.8237e-01 3.8661e-05
1.0350e+03 2.2550e+04 2.1195e+11 7.0865e-14 3.4242e-06 2.6170e-01 7.3817e-01 1.2809e-04
1.1000e+03 2.3232e+04 2.1979e+11 2.4571e-14 1.3249e-06 1.4756e-01 8.5204e-01 3.9473e-04
1.1690e+03 2.4005e+04 2.3057e+11 7.7461e-15 4.6261e-07 7.5986e-02 9.2282e-01 1.1895e-03
1.2425e+03 2.4876e+04 2.4544e+11 2.2375e-15 1.4684e-07 3.6180e-02 9.6017e-01 3.6473e-03
1.3205e+03 2.5874e+04 2.6724e+11 6.2339e-16 4.4178e-08 1.6408e-02 9.7229e-01 1.1301e-02
1.4033e+03 2.6964e+04 2.8871e+11 1.6494e-16 1.2696e-08 7.1860e-03 9.5844e-01 3.4375e-02
1.4915e+03 2.8105e+04 3.0392e+11 3.9700e-17 3.3903e-09 2.9754e-03 8.9787e-01 9.9157e-02
1.5852e+03 2.9277e+04 3.1132e+11 8.2533e-18 7.9916e-10 1.1008e-03 7.4836e-01 2.5054e-01
1.6847e+03 3.0557e+04 3.1630e+11 1.3188e-18 1.4620e-10 3.1959e-04 4.9391e-01 5.0577e-01
1.7904e+03 3.2086e+04 3.2139e+11 1.2494e-19 1.6133e-11 5.8686e-05 2.2309e-01 7.7685e-01
1.9028e+03 3.3782e+04 3.2999e+11 9.4557e-21 1.4147e-12 8.4947e-06 7.8647e-02 9.2134e-01
2.0223e+03 3.5548e+04 3.4677e+11 8.4427e-22 1.4223e-13 1.3302e-06 2.7525e-02 9.7247e-01
2.1493e+03 3.7221e+04 3.5616e+11 9.4666e-23 1.8079e-14 2.5211e-07 1.0625e-02 9.8937e-01
2.2843e+03 3.8665e+04 3.5950e+11 1.5548e-23 3.3400e-15 6.4814e-08 4.8771e-03 9.9512e-01
2.4277e+03 3.9795e+04 3.5673e+11 3.7350e-24 8.9328e-16 2.2561e-08 2.6673e-03 9.9733e-01
2.5802e+03 4.0455e+04 3.4960e+11 1.5413e-24 3.9899e-16 1.1910e-08 1.8551e-03 9.9814e-01
2.7422e+03 4.0408e+04 3.3589e+11 1.3277e-24 3.5742e-16 1.1083e-08 1.7906e-03 9.9821e-01
2.9144e+03 3.9454e+04 3.1481e+11 3.0270e-24 8.0335e-16 2.1805e-08 2.6644e-03 9.9734e-01
3.0973e+03 3.7535e+04 2.8185e+11 2.0702e-23 5.1990e-15 1.0208e-07 6.5574e-03 9.9344e-01
3.2918e+03 3.4891e+04 2.2141e+11 2.9468e-22 7.4156e-14 9.4780e-07 2.4256e-02 9.7574e-01
3.4986e+03 3.2240e+04 1.8663e+11 9.3996e-21 2.1591e-12 1.4948e-05 1.1644e-01 8.8354e-01
3.7182e+03 2.9695e+04 2.0285e+11 8.9547e-19 1.4184e-10 3.6703e-04 5.4601e-01 4.5362e-01
3.9517e+03 2.6156e+04 1.9515e+11 1.3451e-16 1.3871e-08 8.5161e-03 9.6721e-01 2.4278e-02
4.1999e+03 2.2758e+04 1.1273e+11 7.0017e-15 6.8014e-07 1.1795e-01 8.8160e-01 4.5753e-04
4.4636e+03 2.0734e+04 7.9698e+10 1.0685e-13 8.7951e-06 5.4348e-01 4.5650e-01 1.0930e-05
4.7438e+03 1.9492e+04 6.9993e+10 4.9731e-13 3.1723e-05 8.6015e-01 1.3982e-01 3.4895e-07
5.0416e+03 1.8318e+04 6.4881e+10 2.0432e-12 9.1198e-05 9.7404e-01 2.5867e-02 5.4768e-09
5.3582e+03 1.7066e+04 5.9528e+10 1.0026e-11 2.8299e-04 9.9670e-01 3.0207e-03 3.3502e-11
5.6947e+03 1.5889e+04 5.2519e+10 5.0910e-11 8.8916e-04 9.9880e-01 3.0854e-04 1.5263e-13
6.0522e+03 1.4806e+04 4.5307e+10 2.7064e-10 2.8623e-03 9.9711e-01 2.8816e-05 5.6472e-16
6.4323e+03 1.3765e+04 3.7093e+10 1.6474e-09 1.0162e-02 9.8984e-01 2.0734e-06 1.1269e-18
6.8362e+03 1.2816e+04 3.1695e+10 1.2236e-08 4.0149e-02 9.5985e-01 1.1720e-07 1.3425e-21
7.2654e+03 1.1987e+04 2.8829e+10 9.9719e-08 1.5973e-01 8.4027e-01 5.1115e-09 1.0234e-24
7.7216e+03 1.1183e+04 2.6285e+10 6.9842e-07 5.0438e-01 4.9562e-01 1.0954e-10 2.5165e-28
8.2065e+03 1.0420e+04 2.3099e+10 2.7582e-06 8.6153e-01 1.3847e-01 8.3060e-13 1.4640e-32
8.7177e+03 9.6312e+03 1.8678e+10 7.9414e-06 9.8057e-01 1.9427e-02 1.6961e-15 9.6786e-38
9.2147e+03 8.8339e+03 1.6122e+10 2.6524e-05 9.9847e-01 1.5067e-03 8.0299e-19 4.7644e-44
9.6291e+03 8.1541e+03 1.4271e+10 8.8894e-05 9.9980e-01 1.1095e-04 3.4458e-22 0.0000e+00
9.9539e+03 7.5726e+03 1.1624e+10 2.6359e-04 9.9973e-01 9.4415e-06 2.0902e-25 0.0000e+00
1.0246e+04 7.0343e+03 8.4471e+09 7.6735e-04 9.9923e-01 7.2878e-07 8.5465e-29 0.0000e+00
1.0542e+04 6.5360e+03 6.5388e+09 2.6153e-03 9.9738e-01 4.2748e-08 1.6545e-32 0.0000e+00
1.0840e+04 6.0698e+03 5.4281e+09 1.0972e-02 9.8903e-01 1.7016e-09 1.1049e-36 0.0000e+00
1.1119e+04 5.7088e+03 4.1104e+09 3.4930e-02 9.6507e-01 1.0300e-10 2.3771e-40 0.0000e+00
1.1356e+04 5.4451e+03 3.4713e+09 9.2851e-02 9.0715e-01 9.0878e-12 1.8357e-43 0.0000e+00
1.1540e+04 5.2447e+03 3.6791e+09 2.3750e-01 7.6250e-01 7.8649e-13 0.0000e+00 0.0000e+00
1.1677e+04 5.0766e+03 3.9775e+09 4.4543e-01 5.5457e-01 8.5083e-14 0.0000e+00 0.0000e+00
1.1784e+04 4.9547e+03 4.0203e+09 6.2746e-01 3.7254e-01 1.2178e-14 0.0000e+00 0.0000e+00
1.1876e+04 4.8198e+03 3.7951e+09 7.6870e-01 2.3130e-01 1.6961e-15 0.0000e+00 0.0000e+00
1.1964e+04 4.7018e+03 3.2853e+09 8.5027e-01 1.4973e-01 3.0275e-16 0.0000e+00 0.0000e+00
1.2056e+04 4.5997e+03 2.3775e+09 8.9081e-01 1.0919e-01 7.1880e-17 0.0000e+00 0.0000e+00
1.2170e+04 4.5133e+03 1.8022e+09 9.2303e-01 7.6966e-02 1.6535e-17 0.0000e+00 0.0000e+00
1.2360e+04 4.3963e+03 1.3339e+09 9.5300e-01 4.6999e-02 2.3865e-18 0.0000e+00 0.0000e+00
1.2670e+04 4.2572e+03 8.8235e+08 9.7387e-01 2.6125e-02 2.3161e-19 0.0000e+00 0.0000e+00
1.3075e+04 4.1247e+03 5.9430e+08 9.8386e-01 1.6137e-02 3.2578e-20 0.0000e+00 0.0000e+00
1.3530e+04 4.0267e+03 4.1239e+08 9.9058e-01 9.4159e-03 3.9919e-21 0.0000e+00 0.0000e+00
1.4013e+04 3.9302e+03 2.8640e+08 9.9462e-01 5.3793e-03 4.6054e-22 0.0000e+00 0.0000e+00
1.4509e+04 3.8564e+03 2.0184e+08 9.9587e-01 4.1303e-03 1.3640e-22 0.0000e+00 0.0000e+00
1.5002e+04 3.7881e+03 1.5031e+08 9.9717e-01 2.8266e-03 2.9992e-23 0.0000e+00 0.0000e+00
1.5476e+04 3.7184e+03 1.1576e+08 9.9792e-01 2.0846e-03 8.6528e-24 0.0000e+00 0.0000e+00
1.5924e+04 3.6733e+03 8.2573e+07 9.9850e-01 1.4973e-03 2.1097e-24 0.0000e+00 0.0000e+00
1.6356e+04 3.6094e+03 5.7013e+07 9.9870e-01 1.3036e-03 9.0406e-25 0.0000e+00 0.0000e+00
1.6776e+04 3.5660e+03 4.1495e+07 9.9899e-01 1.0082e-03 2.8390e-25 0.0000e+00 0.0000e+00
1.7184e+04 3.5256e+03 3.0275e+07 9.9906e-01 9.3573e-04 1.5795e-25 0.0000e+00 0.0000e+00
1.7580e+04 3.4892e+03 2.0286e+07 9.9926e-01 7.3731e-04 4.7896e-26 0.0000e+00 0.0000e+00
1.7990e+04 3.4158e+03 1.2346e+07 9.9934e-01 6.5811e-04 1.9239e-26 0.0000e+00 0.0000e+00
1.8458e+04 3.3443e+03 7.2843e+06 9.9955e-01 4.4945e-04 3.2323e-27 0.0000e+00 0.0000e+00
1.9085e+04 3.2535e+03 3.7893e+06 9.9975e-01 2.4760e-04 2.4071e-28 0.0000e+00 0.0000e+00
2.0000e+04 3.0961e+03 1.1883e+06 9.9989e-01 1.0775e-04 4.8458e-30 0.0000e+00 0.0000e+00
2.1194e+04 2.9382e+03 2.6195e+05 9.9994e-01 5.7392e-05 1.2294e-31 0.0000e+00 0.0000e+00
2.2528e+04 2.8716e+03 8.0591e+04 9.9991e-01 8.8281e-05 1.2507e-31 0.0000e+00 0.0000e+00
2.3943e+04 2.8429e+03 3.1118e+04 9.9986e-01 1.4056e-04 1.8311e-31 0.0000e+00 0.0000e+00
2.5446e+04 2.7698e+03 1.5405e+04 9.9991e-01 9.1495e-05 2.1593e-32 0.0000e+00 0.0000e+00
2.7044e+04 2.7490e+03 7.6940e+03 9.9993e-01 6.5052e-05 3.3873e-33 0.0000e+00 0.0000e+00
2.8744e+04 2.6106e+03 3.4266e+03 9.9995e-01 4.9065e-05 5.6117e-34 0.0000e+00 0.0000e+00
3.0520e+04 2.5601e+03 1.6079e+03 9.9999e-01 1.3057e-05 3.7710e-36 0.0000e+00 0.0000e+00
3.2244e+04 2.4419e+03 9.7601e+02 1.0000e+00 4.7818e-06 9.2059e-38 0.0000e+00 0.0000e+00
3.3773e+04 2.4565e+03 6.2915e+02 1.0000e+00 1.1291e-06 6.0713e-40 0.0000e+00 0.0000e+00
3.5108e+04 2.3883e+03 4.1744e+02 1.0000e+00 3.2441e-06 1.0419e-38 0.0000e+00 0.0000e+00
3.6326e+04 2.4051e+03 2.3669e+02 1.0000e+00 8.2390e-07 7.4534e-41 0.0000e+00 0.0000e+00
3.7486e+04 2.3260e+03 1.3203e+02 1.0000e+00 2.2248e-07 6.3339e-43 0.0000e+00 0.0000e+00
3.8628e+04 2.2590e+03 8.2369e+01 1.0000e+00 1.7178e-07 1.6395e-43 0.0000e+00 0.0000e+00
3.9769e+04 2.2950e+03 6.3501e+01 9.9999e-01 1.3212e-05 1.0040e-37 0.0000e+00 0.0000e+00
4.0916e+04 2.2933e+03 3.6670e+01 1.0000e+00 2.5993e-07 2.4102e-43 0.0000e+00 0.0000e+00
4.2074e+04 2.3110e+03 2.4540e+01 1.0000e+00 2.9194e-07 2.1860e-43 0.0000e+00 0.0000e+00
4.3252e+04 2.2818e+03 1.5166e+01 1.0000e+00 9.3804e-08 4.2039e-45 0.0000e+00 0.0000e+00
4.4454e+04 2.2527e+03 1.0594e+01 1.0000e+00 1.6615e-07 1.4013e-44 0.0000e+00 0.0000e+00
4.5683e+04 2.2200e+03 7.1959e+00 1.0000e+00 2.0906e-07 1.9618e-44 0.0000e+00 0.0000e+00
4.6942e+04 2.1992e+03 4.7737e+00 1.0000e+00 1.7011e-07 5.6052e-45 0.0000e+00 0.0000e+00
4.8231e+04 2.1878e+03 3.3390e+00 1.0000e+00 4.1176e-07 6.7262e-44 0.0000e+00 0.0000e+00
4.9550e+04 2.1811e+03 2.3390e+00 1.0000e+00 4.0919e-06 5.9886e-41 0.0000e+00 0.0000e+00
5.0900e+04 2.2603e+03 1.5410e+00 1.0000e+00 1.1494e-06 6.9364e-43 0.0000e+00 0.0000e+00
5.2277e+04 2.1333e+03 1.0018e+00 1.0000e+00 3.0799e-07 7.0065e-45 0.0000e+00 0.0000e+00
5.3682e+04 2.1353e+03 6.6435e-01 1.0000e+00 1.8491e-07 1.4013e-45 0.0000e+00 0.0000e+00
5.5110e+04 2.0694e+03 4.4574e-01 1.0000e+00 1.4243e-07 0.0000e+00 0.0000e+00 0.0000e+00
5.6562e+04 2.0241e+03 2.8844e-01 1.0000e+00 5.1179e-08 0.0000e+00 0.0000e+00 0.0000e+00
5.8030e+04 2.0269e+03 2.0606e-01 1.0000e+00 1.1456e-07 0.0000e+00 0.0000e+00 0.0000e+00
5.9510e+04 1.9462e+03 1.3089e-01 1.0000e+00 2.5536e-08 0.0000e+00 0.0000e+00 0.0000e+00
6.0994e+04 2.0266e+03 8.5650e-02 1.0000e+00 1.0402e-08 0.0000e+00 0.0000e+00 0.0000e+00
6.2466e+04 1.9456e+03 6.7178e-02 1.0000e+00 5.6526e-08 0.0000e+00 0.0000e+00 0.0000e+00
6.3912e+04 1.9756e+03 4.1990e-02 1.0000e+00 7.1449e-09 0.0000e+00 0.0000e+00 0.0000e+00
6.5312e+04 1.9053e+03 3.4648e-02 1.0000e+00 5.2903e-08 0.0000e+00 0.0000e+00 0.0000e+00
6.6639e+04 1.9243e+03 2.3560e-02 1.0000e+00 1.1167e-08 0.0000e+00 0.0000e+00 0.0000e+00
6.7870e+04 1.9076e+03 1.8827e-02 1.0000e+00 2.2828e-08 0.0000e+00 0.0000e+00 0.0000e+00
6.8864e+04 1.8784e+03 1.4409e-02 1.0000e+00 1.4368e-08 0.0000e+00 0.0000e+00 0.0000e+00
6.9460e+04 1.8188e+03 1.1355e-02 1.0000e+00 2.4122e-09 0.0000e+00 0.0000e+00 0.0000e+00
6.9745e+04 1.7750e+03 1.0462e-02 1.0000e+00 1.6086e-09 0.0000e+00 0.0000e+00 0.0000e+00
6.9888e+04 1.7749e+03 1.0541e-02 1.0000e+00 2.6843e-09 0.0000e+00 0.0000e+00 0.0000e+00
6.9960e+04 1.7742e+03 1.0662e-02 1.0000e+00 3.4202e-09 0.0000e+00 0.0000e+00 0.0000e+00
6.9991e+04 1.7693e+03 1.0533e-02 1.0000e+00 3.3297e-09 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 1.7766e+03 4.7091e-03 1.0000e+00 1.1220e-08 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 9.2957386141
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] c0 c1 c2 c3 c4
4.2577e+02 1.9612e+04 2.1912e+09 8.0729e-17 1.6738e-07 1.5117e-01 8.4875e-01 7.5181e-05
8.5779e+02 2.0581e+04 1.8999e+11 1.1744e-12 3.7577e-05 8.0247e-01 1.9749e-01 1.2219e-06
8.7843e+02 2.0935e+04 1.9063e+11 7.3303e-13 2.5895e-05 7.1547e-01 2.8450e-01 3.3681e-06
9.1772e+02 2.1365e+04 1.9196e+11 3.9400e-13 1.5597e-05 5.8620e-01 4.1378e-01 1.0660e-05
9.7304e+02 2.1869e+04 1.9425e+11 1.8201e-13 8.1235e-06 4.2882e-01 5.7114e-01 3.4846e-05
1.0350e+03 2.2446e+04 1.9852e+11 7.3827e-14 3.6985e-06 2.7816e-01 7.2173e-01 1.0931e-04
1.1000e+03 2.3107e+04 2.0550e+11 2.5885e-14 1.4494e-06 1.5872e-01 8.4094e-01 3.3866e-04
1.1690e+03 2.3871e+04 2.1544e+11 8.1076e-15 5.0411e-07 8.1719e-02 9.1724e-01 1.0375e-03
1.2425e+03 2.4722e+04 2.2934e+11 2.3712e-15 1.6194e-07 3.9245e-02 9.5759e-01 3.1690e-03
1.3205e+03 2.5711e+04 2.5020e+11 6.6144e-16 4.8746e-08 1.7805e-02 9.7231e-01 9.8831e-03
1.4033e+03 2.6784e+04 2.7085e+11 1.7334e-16 1.3878e-08 7.7540e-03 9.6169e-01 3.0555e-02
1.4915e+03 2.7903e+04 2.8540e+11 4.2159e-17 3.7416e-09 3.2375e-03 9.0797e-01 8.8794e-02
1.5852e+03 2.9064e+04 2.9241e+11 9.2043e-18 9.2355e-10 1.2431e-03 7.7387e-01 2.2489e-01
1.6847e+03 3.0320e+04 2.9688e+11 1.5618e-18 1.7913e-10 3.8033e-04 5.3273e-01 4.6689e-01
1.7904e+03 3.1784e+04 3.0069e+11 1.5902e-19 2.1240e-11 7.4637e-05 2.5427e-01 7.4565e-01
1.9028e+03 3.3410e+04 3.0700e+11 1.2455e-20 1.9327e-12 1.1208e-05 9.2628e-02 9.0736e-01
2.0223e+03 3.5139e+04 3.2240e+11 1.1225e-21 1.9595e-13 1.7705e-06 3.2719e-02 9.6728e-01
2.1493e+03 3.6768e+04 3.3233e+11 1.2916e-22 2.5412e-14 3.4069e-07 1.2750e-02 9.8725e-01
2.2843e+03 3.8157e+04 3.3641e+11 2.1784e-23 4.7952e-15 8.9010e-08 5.9063e-03 9.9409e-01
2.4277e+03 3.9228e+04 3.3408e+11 5.5144e-24 1.3437e-15 3.2161e-08 3.3000e-03 9.9670e-01
2.5802e+03 3.9826e+04 3.2732e+11 2.3915e-24 6.2797e-16 1.7611e-08 2.3438e-03 9.9766e-01
2.7422e+03 3.9748e+04 3.1437e+11 2.1441e-24 5.8397e-16 1.6889e-08 2.3020e-03 9.9770e-01
2.9144e+03 3.8811e+04 2.9437e+11 4.9539e-24 1.3317e-15 3.3623e-08 3.4489e-03 9.9655e-01
3.0973e+03 3.6923e+04 2.6235e+11 3.3421e-23 8.5611e-15 1.5680e-07 8.4727e-03 9.9153e-01
3.2918e+03 3.4343e+04 2.0500e+11 4.8087e-22 1.2421e-13 1.4778e-06 3.1569e-02 9.6843e-01
3.4986e+03 3.1768e+04 1.7415e+11 1.5583e-20 3.6522e-12 2.3289e-05 1.4940e-01 8.5058e-01
3.7182e+03 2.9344e+04 1.9020e+11 1.2203e-18 1.9785e-10 4.7944e-04 6.0556e-01 3.9396e-01
3.9517e+03 2.5860e+04 1.8191e+11 1.6717e-16 1.7697e-08 1.0169e-02 9.7104e-01 1.8794e-02
4.1999e+03 2.2508e+04 1.0536e+11 8.7690e-15 8.6643e-07 1.3944e-01 8.6022e-01 3.3622e-04
4.4636e+03 2.0581e+04 7.4454e+10 1.1406e-13 9.6453e-06 5.7452e-01 4.2546e-01 8.3917e-06
4.7438e+03 1.9377e+04 6.5537e+10 5.1180e-13 3.3419e-05 8.7437e-01 1.2560e-01 2.5932e-07
5.0416e+03 1.8202e+04 6.0877e+10 2.0929e-12 9.5124e-05 9.7711e-01 2.2797e-02 3.9661e-09
5.3582e+03 1.6948e+04 5.5778e+10 1.0608e-11 3.0112e-04 9.9716e-01 2.5370e-03 2.1749e-11
5.6947e+03 1.5741e+04 4.8995e+10 5.7173e-11 9.8461e-04 9.9878e-01 2.3855e-04 8.1596e-14
6.0522e+03 1.4625e+04 4.1874e+10 3.3034e-10 3.3563e-03 9.9662e-01 1.9746e-05 2.2710e-16
6.4323e+03 1.3583e+04 3.4285e+10 2.1854e-09 1.2575e-02 9.8742e-01 1.2725e-06 3.5129e-19
6.8362e+03 1.2654e+04 2.9647e+10 1.7586e-08 5.2005e-02 9.4799e-01 6.4617e-08 3.3159e-22
7.2654e+03 1.1830e+04 2.7040e+10 1.3852e-07 1.9972e-01 8.0028e-01 2.7173e-09 2.4397e-25
7.7216e+03 1.1044e+04 2.4613e+10 8.8700e-07 5.7457e-01 4.2543e-01 5.1301e-11 5.1242e-29
8.2065e+03 1.0293e+04 2.1526e+10 3.1675e-06 8.9176e-01 1.0823e-01 3.5408e-13 2.7072e-33
8.7177e+03 9.5092e+03 1.7412e+10 8.9390e-06 9.8556e-01 1.4430e-02 6.5904e-16 1.5429e-38
9.2147e+03 8.7209e+03 1.5117e+10 3.0529e-05 9.9891e-01 1.0574e-03 2.6801e-19 5.6052e-45
9.6291e+03 8.0486e+03 1.3321e+10 1.0417e-04 9.9982e-01 7.4380e-05 1.0020e-22 0.0000e+00
9.9539e+03 7.4650e+03 1.0655e+10 3.1809e-04 9.9968e-01 5.8267e-06 4.6874e-26 0.0000e+00
1.0246e+04 6.9245e+03 7.6752e+09 9.5552e-04 9.9904e-01 4.1626e-07 1.5143e-29 0.0000e+00
1.0542e+04 6.4198e+03 5.9830e+09 3.4079e-03 9.9659e-01 2.2288e-08 2.2587e-33 0.0000e+00
1.0840e+04 5.9793e+03 4.8377e+09 1.4101e-02 9.8590e-01 8.7907e-10 1.4372e-37 0.0000e+00
1.1119e+04 5.6419e+03 3.6414e+09 4.3907e-02 9.5609e-01 5.4241e-11 3.2886e-41 0.0000e+00
1.1356e+04 5.3890e+03 3.1489e+09 1.1418e-01 8.8582e-01 4.9130e-12 2.9427e-44 0.0000e+00
1.1540e+04 5.1952e+03 3.4176e+09 2.6993e-01 7.3007e-01 4.8425e-13 0.0000e+00 0.0000e+00
1.1677e+04 5.0432e+03 3.7142e+09 4.9029e-01 5.0971e-01 4.9622e-14 0.0000e+00 0.0000e+00
1.1784e+04 4.9134e+03 3.7652e+09 6.5554e-01 3.4446e-01 8.0992e-15 0.0000e+00 0.0000e+00
1.1876e+04 4.7996e+03 3.5483e+09 7.9624e-01 2.0376e-01 9.8605e-16 0.0000e+00 0.0000e+00
1.1964e+04 4.6759e+03 3.0653e+09 8.7362e-01 1.2638e-01 1.5636e-16 0.0000e+00 0.0000e+00
1.2056e+04 4.5731e+03 2.2206e+09 9.0551e-01 9.4494e-02 4.1078e-17 0.0000e+00 0.0000e+00
1.2170e+04 4.4820e+03 1.6892e+09 9.2811e-01 7.1888e-02 1.2303e-17 0.0000e+00 0.0000e+00
1.2360e+04 4.3647e+03 1.2512e+09 9.5552e-01 4.4479e-02 1.8621e-18 0.0000e+00 0.0000e+00
1.2670e+04 4.2512e+03 8.2807e+08 9.7522e-01 2.4776e-02 1.8244e-19 0.0000e+00 0.0000e+00
1.3075e+04 4.1149e+03 5.5581e+08 9.8671e-01 1.3295e-02 1.6440e-20 0.0000e+00 0.0000e+00
1.3530e+04 4.0108e+03 3.8700e+08 9.9143e-01 8.5660e-03 2.7647e-21 0.0000e+00 0.0000e+00
1.4013e+04 3.9103e+03 2.6929e+08 9.9463e-01 5.3694e-03 4.2746e-22 0.0000e+00 0.0000e+00
1.4509e+04 3.8478e+03 1.8964e+08 9.9607e-01 3.9280e-03 1.0874e-22 0.0000e+00 0.0000e+00
1.5002e+04 3.7790e+03 1.4131e+08 9.9721e-01 2.7919e-03 2.6934e-23 0.0000e+00 0.0000e+00
1.5476e+04 3.7166e+03 1.0867e+08 9.9815e-01 1.8506e-03 5.5586e-24 0.0000e+00 0.0000e+00
1.5924e+04 3.6583e+03 7.7750e+07 9.9835e-01 1.6512e-03 2.6770e-24 0.0000e+00 0.0000e+00
1.6356e+04 3.6040e+03 5.3573e+07 9.9876e-01 1.2441e-03 7.2874e-25 0.0000e+00 0.0000e+00
1.6776e+04 3.5489e+03 3.9061e+07 9.9892e-01 1.0786e-03 3.2755e-25 0.0000e+00 0.0000e+00
1.7184e+04 3.5073e+03 2.8479e+07 9.9904e-01 9.5634e-04 1.5787e-25 0.0000e+00 0.0000e+00
1.7580e+04 3.4519e+03 1.9171e+07 9.9905e-01 9.5055e-04 9.9390e-26 0.0000e+00 0.0000e+00
1.7990e+04 3.4144e+03 1.1617e+07 9.9932e-01 6.8009e-04 1.9911e-26 0.0000e+00 0.0000e+00
1.8458e+04 3.3275e+03 6.8638e+06 9.9951e-01 4.9202e-04 4.0115e-27 0.0000e+00 0.0000e+00
1.9085e+04 3.2176e+03 3.5806e+06 9.9970e-01 3.0459e-04 4.3149e-28 0.0000e+00 0.0000e+00
2.0000e+04 3.0738e+03 1.1195e+06 9.9988e-01 1.1737e-04 5.9199e-30 0.0000e+00 0.0000e+00
2.1194e+04 2.9374e+03 2.4566e+05 9.9995e-01 5.1227e-05 8.0141e-32 0.0000e+00 0.0000e+00
2.2528e+04 2.8852e+03 7.4728e+04 9.9994e-01 5.8026e-05 3.0896e-32 0.0000e+00 0.0000e+00
2.3943e+04 2.8722e+03 2.8630e+04 9.9991e-01 9.4337e-05 4.7853e-32 0.0000e+00 0.0000e+00
2.5446e+04 2.8296e+03 1.4164e+04 9.9995e-01 5.4481e-05 3.8756e-33 0.0000e+00 0.0000e+00
2.7044e+04 2.7236e+03 7.2717e+03 9.9993e-01 7.3438e-05 4.6452e-33 0.0000e+00 0.0000e+00
2.8744e+04 2.7546e+03 3.1019e+03 9.9999e-01 1.2846e-05 7.5420e-36 0.0000e+00 0.0000e+00
3.0520e+04 2.5480e+03 1.5001e+03 9.9999e-01 9.6086e-06 1.3340e-36 0.0000e+00 0.0000e+00
3.2244e+04 2.4193e+03 8.6739e+02 1.0000e+00 1.3101e-06 1.3925e-39 0.0000e+00 0.0000e+00
3.3773e+04 2.4336e+03 6.1603e+02 1.0000e+00 2.5540e-06 7.6552e-39 0.0000e+00 0.0000e+00
3.5108e+04 2.3870e+03 3.7063e+02 1.0000e+00 8.9227e-07 1.5921e-40 0.0000e+00 0.0000e+00
