#NTIMES: 50
#NSTAGES: 3
#TIMES[d]: 199.16 202.03 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.50 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.55 328.19 332.91 337.70 342.55 347.48 352.47 357.54 362.68 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL: 115
#vel_mid[km/s] ne0 ne1 ne2
1684.67 3.3472e-01 5.8473e-01 8.0554e-02
1790.45 3.1988e-01 5.9494e-01 8.5173e-02
1902.87 2.9901e-01 6.0566e-01 9.5328e-02
2022.36 2.7893e-01 6.1370e-01 1.0737e-01
2149.34 2.6722e-01 6.1781e-01 1.1497e-01
2284.30 2.3798e-01 6.2967e-01 1.3235e-01
2427.74 2.1521e-01 6.3446e-01 1.5033e-01
2580.18 2.0077e-01 6.3632e-01 1.6291e-01
2742.19 1.7519e-01 6.3901e-01 1.8580e-01
2914.37 1.5947e-01 6.3859e-01 2.0194e-01
3097.37 1.4924e-01 6.4827e-01 2.0250e-01
3291.85 1.3612e-01 6.7372e-01 1.9016e-01
3498.55 1.3909e-01 6.8944e-01 1.7147e-01
3718.23 1.7409e-01 6.9196e-01 1.3395e-01
3951.70 1.9221e-01 6.8896e-01 1.1884e-01
4199.83 1.5759e-01 7.0063e-01 1.4179e-01
4463.54 1.3910e-01 7.0460e-01 1.5630e-01
4743.81 1.6512e-01 6.8329e-01 1.5159e-01
5041.68 1.7236e-01 6.7929e-01 1.4835e-01
5358.25 2.0253e-01 6.6082e-01 1.3665e-01
5694.70 1.8831e-01 6.6553e-01 1.4616e-01
6052.28 1.9377e-01 6.6600e-01 1.4023e-01
6432.31 2.0218e-01 6.6348e-01 1.3434e-01
6836.20 1.8870e-01 6.6904e-01 1.4226e-01
7265.45 1.9408e-01 6.6679e-01 1.3913e-01
7721.65 2.1005e-01 6.6269e-01 1.2726e-01
8206.56 2.3284e-01 6.5300e-01 1.1416e-01
8717.73 2.4417e-01 6.4998e-01 1.0585e-01
9214.74 2.5119e-01 6.5551e-01 9.3298e-02
9629.11 3.1081e-01 6.1929e-01 6.9900e-02
9954.11 3.0825e-01 6.2478e-01 6.6964e-02
10245.64 3.1541e-01 6.1676e-01 6.7833e-02
10541.49 2.8720e-01 6.5204e-01 6.0758e-02
10839.94 3.1648e-01 6.1860e-01 6.4914e-02
11119.11 3.4882e-01 5.9801e-01 5.3177e-02
11355.83 4.0830e-01 5.4774e-01 4.3954e-02
11539.81 4.3276e-01 5.3714e-01 3.0103e-02
11677.16 5.0756e-01 4.6322e-01 2.9225e-02
11784.05 5.6440e-01 4.1286e-01 2.2737e-02
11875.85 5.7429e-01 4.0750e-01 1.8216e-02
11963.37 5.3247e-01 4.4028e-01 2.7244e-02
12055.39 4.1366e-01 5.4373e-01 4.2613e-02
12170.41 4.2451e-01 5.3550e-01 3.9985e-02
12360.89 3.6680e-01 5.9488e-01 3.8318e-02
12670.46 3.2142e-01 6.2898e-01 4.9604e-02
13075.34 2.7970e-01 6.6078e-01 5.9513e-02
13530.52 2.2756e-01 7.0964e-01 6.2796e-02
14012.75 1.7378e-01 7.6025e-01 6.5962e-02
14508.81 9.2218e-02 4.6851e-01 4.3928e-01
15002.30 9.8769e-02 4.4593e-01 4.5530e-01
15475.29 3.6154e-01 5.7170e-01 6.6757e-02
15923.68 1.8034e-01 7.4256e-01 7.7095e-02
16355.64 1.6316e-01 4.6727e-01 3.6956e-01
16776.27 9.9773e-02 8.2899e-01 7.1241e-02
17183.14 1.5786e-01 7.2171e-01 1.2043e-01
17580.45 6.6180e-02 6.8004e-01 2.5378e-01
17990.34 1.2669e-01 7.6156e-01 1.1175e-01
18458.06 6.1037e-02 7.9530e-01 1.4366e-01
19084.69 7.9331e-02 7.6225e-01 1.5842e-01
19999.79 2.4610e-02 7.5157e-01 2.2382e-01
21193.46 9.2287e-03 6.3223e-01 3.5854e-01
22528.72 1.4508e-02 5.4674e-01 4.3875e-01
23943.32 1.0222e-03 4.8802e-01 5.1096e-01
25446.74 5.3861e-04 4.6334e-01 5.3612e-01
27044.57 1.0046e-03 3.2344e-01 6.7556e-01
28744.18 1.7194e-04 8.6524e-02 9.1330e-01
30520.16 7.1642e-05 6.4796e-02 9.3513e-01
32243.50 9.2096e-04 1.0510e-01 8.9397e-01
33773.01 6.6157e-04 9.0416e-02 9.0892e-01
35108.48 4.5312e-04 7.5734e-02 9.2381e-01
36326.30 6.6982e-06 1.1596e-02 9.8840e-01
37486.70 1.3608e-06 8.6874e-03 9.9131e-01
38628.25 4.4231e-07 3.4896e-03 9.9651e-01
39768.62 2.3192e-07 2.4488e-03 9.9755e-01
40915.31 6.2723e-08 1.5440e-03 9.9846e-01
42074.51 3.3780e-08 1.0059e-03 9.9899e-01
43252.44 1.1056e-07 1.4775e-03 9.9852e-01
44454.05 1.8304e-07 1.7170e-03 9.9828e-01
45683.04 2.2823e-08 7.5359e-04 9.9925e-01
46941.68 3.5206e-09 2.9252e-04 9.9971e-01
48230.81 6.3715e-09 2.7976e-04 9.9972e-01
49550.29 7.0793e-09 3.4200e-04 9.9966e-01
50899.37 5.9498e-09 3.1329e-04 9.9969e-01
52276.86 4.6939e-09 2.7733e-04 9.9972e-01
53681.16 2.0524e-09 1.8315e-04 9.9982e-01
55110.21 1.0937e-09 1.3283e-04 9.9987e-01
56561.17 2.5244e-10 5.8728e-05 9.9994e-01
58030.00 3.7795e-11 2.2789e-05 9.9998e-01
59510.42 1.8339e-11 1.6052e-05 9.9998e-01
60993.45 1.3195e-10 4.3471e-05 9.9996e-01
62466.44 1.0937e-08 3.7241e-04 9.9963e-01
63912.69 2.0615e-09 1.6921e-04 9.9983e-01
65311.62 4.4850e-11 2.5734e-05 9.9997e-01
66639.26 3.1031e-11 1.6627e-05 9.9998e-01
67870.77 5.5228e-12 1.1587e-05 9.9999e-01
68864.47 3.1028e-12 7.7494e-06 9.9999e-01
69459.55 2.5441e-12 7.0602e-06 9.9999e-01
69744.99 2.4720e-12 6.9297e-06 9.9999e-01
69888.26 2.4259e-12 6.8864e-06 9.9999e-01
69959.62 2.3814e-12 6.8063e-06 9.9999e-01
69991.15 2.3545e-12 6.7645e-06 9.9999e-01
69999.53 2.3290e-12 6.7681e-06 9.9999e-01
#TIME: 367.89
#NVEL: 115
#vel_mid[km/s] ne0 ne1 ne2
425.78 3.4465e-01 5.8066e-01 7.4698e-02
857.79 3.3013e-01 5.8720e-01 8.2674e-02
878.44 3.5761e-01 5.7248e-01 6.9905e-02
917.72 3.3255e-01 5.9284e-01 7.4611e-02
973.04 3.1060e-01 5.9816e-01 9.1240e-02
1034.98 3.2669e-01 5.9109e-01 8.2219e-02
1099.97 3.1445e-01 5.7705e-01 1.0850e-01
1169.04 3.2156e-01 5.9780e-01 8.0645e-02
1242.44 3.4411e-01 5.8054e-01 7.5360e-02
1320.45 3.4910e-01 5.7645e-01 7.4450e-02
1403.37 3.1603e-01 6.0028e-01 8.3682e-02
1491.49 3.3175e-01 5.8831e-01 7.9943e-02
1585.14 3.3418e-01 5.8615e-01 7.9664e-02
1684.67 3.2893e-01 5.8978e-01 8.1298e-02
1790.45 3.1427e-01 5.9729e-01 8.8444e-02
1902.87 3.1010e-01 5.9855e-01 9.1350e-02
2022.36 2.9572e-01 6.0538e-01 9.8908e-02
2149.34 2.6085e-01 6.2186e-01 1.1729e-01
2284.30 2.4657e-01 6.2507e-01 1.2836e-01
2427.74 2.3330e-01 6.3082e-01 1.3588e-01
2580.18 1.9634e-01 6.3780e-01 1.6586e-01
2742.19 1.7888e-01 6.4337e-01 1.7775e-01
2914.37 1.6183e-01 6.4386e-01 1.9431e-01
3097.37 1.5314e-01 6.5169e-01 1.9517e-01
3291.85 1.3898e-01 6.7501e-01 1.8601e-01
3498.55 1.4356e-01 6.8927e-01 1.6717e-01
3718.23 1.7335e-01 6.9463e-01 1.3202e-01
3951.70 2.0633e-01 6.8304e-01 1.1062e-01
4199.83 1.6343e-01 7.0251e-01 1.3406e-01
4463.54 1.4633e-01 7.0231e-01 1.5136e-01
4743.81 1.6986e-01 6.8090e-01 1.4924e-01
5041.68 1.8142e-01 6.8238e-01 1.3620e-01
5358.25 1.8736e-01 6.7002e-01 1.4262e-01
5694.70 1.9452e-01 6.6875e-01 1.3673e-01
6052.28 2.0853e-01 6.6177e-01 1.2970e-01
6432.31 1.9108e-01 6.6705e-01 1.4187e-01
6836.20 1.9853e-01 6.6200e-01 1.3946e-01
7265.45 2.0603e-01 6.6388e-01 1.3009e-01
7721.65 2.0347e-01 6.6539e-01 1.3114e-01
8206.56 2.2107e-01 6.5715e-01 1.2178e-01
8717.73 2.6232e-01 6.3743e-01 1.0025e-01
9214.74 2.9402e-01 6.2126e-01 8.4728e-02
9629.11 3.1278e-01 6.1431e-01 7.2913e-02
9954.11 3.1988e-01 6.1406e-01 6.6065e-02
10245.64 3.1409e-01 6.2587e-01 6.0043e-02
10541.49 3.0404e-01 6.3609e-01 5.9864e-02
10839.94 3.8583e-01 5.6703e-01 4.7140e-02
11119.11 3.6235e-01 5.9414e-01 4.3504e-02
11355.83 4.1827e-01 5.3996e-01 4.1775e-02
11539.81 5.0061e-01 4.7351e-01 2.5884e-02
11677.16 5.2084e-01 4.5751e-01 2.1651e-02
11784.05 4.7707e-01 4.9422e-01 2.8710e-02
11875.85 5.0731e-01 4.6768e-01 2.5011e-02
11963.37 4.8037e-01 4.9073e-01 2.8900e-02
12055.39 4.3343e-01 5.2607e-01 4.0502e-02
12170.41 4.2239e-01 5.4329e-01 3.4321e-02
12360.89 3.8792e-01 5.5385e-01 5.8226e-02
12670.46 2.2132e-01 6.5269e-01 1.2598e-01
13075.34 2.5394e-01 5.7692e-01 1.6914e-01
13530.52 2.2884e-01 7.0322e-01 6.7948e-02
14012.75 1.8021e-01 7.2693e-01 9.2863e-02
14508.81 1.2950e-01 7.5692e-01 1.1358e-01
15002.30 1.8335e-01 7.0006e-01 1.1659e-01
15475.29 1.2568e-01 5.3954e-01 3.3478e-01
15923.68 1.9550e-01 4.9910e-01 3.0540e-01
16355.64 6.1307e-02 5.3623e-01 4.0246e-01
16776.27 1.2623e-01 4.7369e-01 4.0008e-01
17183.14 2.6500e-01 6.5735e-01 7.7648e-02
17580.45 1.7752e-01 7.0529e-01 1.1719e-01
17990.34 8.8835e-02 6.8306e-01 2.2810e-01
18458.06 2.3879e-01 6.4918e-01 1.1204e-01
19084.69 4.4451e-02 8.0225e-01 1.5330e-01
19999.79 3.5990e-02 7.5722e-01 2.0679e-01
21193.46 7.0339e-02 5.8399e-01 3.4567e-01
22528.72 3.9083e-02 4.8467e-01 4.7625e-01
23943.32 6.7654e-04 4.7965e-01 5.1967e-01
25446.74 3.0898e-04 4.0886e-01 5.9084e-01
27044.57 1.0465e-04 7.3049e-02 9.2685e-01
28744.18 4.0197e-05 7.4964e-02 9.2500e-01
30520.16 2.9050e-05 1.8299e-02 9.8167e-01
32243.50 9.7584e-04 1.0842e-01 8.9061e-01
33773.01 2.1264e-05 1.9435e-02 9.8054e-01
35108.48 2.5794e-06 1.1835e-02 9.8816e-01
36326.30 1.5693e-05 1.7646e-02 9.8234e-01
37486.70 2.6335e-06 6.5930e-03 9.9340e-01
38628.25 1.2618e-06 4.5719e-03 9.9543e-01
39768.62 2.7119e-07 1.8002e-03 9.9820e-01
40915.31 2.1237e-07 2.7107e-03 9.9729e-01
42074.51 2.1733e-07 2.9883e-03 9.9701e-01
43252.44 2.9430e-08 9.9494e-04 9.9901e-01
44454.05 8.7499e-09 5.4044e-04 9.9946e-01
45683.04 7.6282e-09 4.3850e-04 9.9956e-01
46941.68 5.4614e-08 9.4107e-04 9.9906e-01
48230.81 1.1117e-08 7.5891e-04 9.9924e-01
49550.29 2.4056e-09 3.4134e-04 9.9966e-01
50899.37 4.4948e-09 2.6515e-04 9.9973e-01
52276.86 2.4957e-09 2.0317e-04 9.9980e-01
53681.16 1.2701e-09 1.4445e-04 9.9986e-01
55110.21 9.6076e-10 1.2434e-04 9.9988e-01
56561.17 9.3776e-10 1.2115e-04 9.9988e-01
58030.00 1.0387e-08 3.6909e-04 9.9963e-01
59510.42 2.3885e-10 5.6637e-05 9.9994e-01
60993.45 2.7342e-11 1.9314e-05 9.9998e-01
62466.44 1.6044e-11 1.4839e-05 9.9999e-01
63912.69 6.3499e-11 3.0357e-05 9.9997e-01
65311.62 4.9740e-09 2.4722e-04 9.9975e-01
66639.26 3.5228e-09 2.0773e-04 9.9979e-01
67870.77 2.6092e-09 1.7888e-04 9.9982e-01
68864.47 2.0358e-09 1.5812e-04 9.9984e-01
69459.55 1.6807e-09 1.4447e-04 9.9986e-01
69744.99 1.7233e-09 1.4559e-04 9.9985e-01
69888.26 1.7441e-09 1.4678e-04 9.9985e-01
69959.62 1.7135e-09 1.4516e-04 9.9985e-01
69991.15 1.6948e-09 1.4441e-04 9.9986e-01
69999.53 1.6774e-09 1.4443e-04 9.9986e-01
#TIME: 373.18
#NVEL: 115
#vel_mid[km/s] ne0 ne1 ne2
425.78 3.3132e-01 5.9004e-01 7.8644e-02
857.79 3.4726e-01 5.7844e-01 7.4306e-02
878.44 3.5696e-01 5.7533e-01 6.7706e-02
917.72 3.2145e-01 5.9338e-01 8.5167e-02
973.04 3.3712e-01 5.8870e-01 7.4178e-02
1034.98 3.2679e-01 5.9123e-01 8.1979e-02
1099.97 3.3495e-01 5.8465e-01 8.0392e-02
1169.04 3.2021e-01 5.9522e-01 8.4573e-02
1242.44 3.2167e-01 5.9313e-01 8.5207e-02
1320.45 3.1952e-01 5.9483e-01 8.5657e-02
1403.37 3.3210e-01 5.8648e-01 8.1427e-02
1491.49 3.4228e-01 5.8086e-01 7.6858e-02
1585.14 3.3000e-01 5.8814e-01 8.1861e-02
1684.67 3.3133e-01 5.8866e-01 8.0011e-02
1790.45 3.2748e-01 5.8868e-01 8.3833e-02
1902.87 3.1211e-01 5.9804e-01 8.9854e-02
2022.36 3.0030e-01 6.0250e-01 9.7197e-02
2149.34 2.7981e-01 6.1266e-01 1.0753e-01
2284.30 2.4306e-01 6.2642e-01 1.3052e-01
2427.74 2.2045e-01 6.3382e-01 1.4573e-01
2580.18 1.9623e-01 6.3888e-01 1.6489e-01
2742.19 1.8583e-01 6.4263e-01 1.7154e-01
2914.37 1.6873e-01 6.4513e-01 1.8613e-01
3097.37 1.5637e-01 6.5589e-01 1.8774e-01
3291.85 1.4389e-01 6.7183e-01 1.8428e-01
3498.55 1.4382e-01 6.8971e-01 1.6647e-01
3718.23 1.7830e-01 6.9493e-01 1.2677e-01
3951.70 2.1566e-01 6.7709e-01 1.0725e-01
4199.83 1.7453e-01 6.9000e-01 1.3547e-01
4463.54 1.5778e-01 6.9366e-01 1.4856e-01
4743.81 1.7935e-01 6.7805e-01 1.4261e-01
5041.68 2.0475e-01 6.6466e-01 1.3059e-01
5358.25 2.0579e-01 6.6165e-01 1.3256e-01
5694.70 1.9534e-01 6.6831e-01 1.3635e-01
6052.28 2.0062e-01 6.6336e-01 1.3602e-01
6432.31 2.0077e-01 6.6275e-01 1.3647e-01
6836.20 2.0337e-01 6.6214e-01 1.3449e-01
7265.45 2.0670e-01 6.5899e-01 1.3431e-01
7721.65 2.1656e-01 6.5967e-01 1.2377e-01
8206.56 2.2440e-01 6.5815e-01 1.1745e-01
8717.73 2.4686e-01 6.4858e-01 1.0457e-01
9214.74 2.9903e-01 6.1484e-01 8.6131e-02
9629.11 3.3095e-01 6.0229e-01 6.6754e-02
9954.11 3.5239e-01 5.8297e-01 6.4638e-02
10245.64 3.3642e-01 6.0217e-01 6.1403e-02
10541.49 3.3056e-01 6.0569e-01 6.3753e-02
10839.94 3.0746e-01 6.2945e-01 6.3086e-02
11119.11 3.8246e-01 5.6939e-01 4.8151e-02
11355.83 4.2518e-01 5.3376e-01 4.1066e-02
11539.81 4.8058e-01 4.8867e-01 3.0750e-02
11677.16 5.2603e-01 4.4886e-01 2.5116e-02
11784.05 5.4329e-01 4.3332e-01 2.3393e-02
11875.85 5.5897e-01 4.1842e-01 2.2607e-02
11963.37 4.9002e-01 4.8012e-01 2.9861e-02
12055.39 5.3780e-01 4.4002e-01 2.2182e-02
12170.41 4.3403e-01 5.2768e-01 3.8289e-02
12360.89 3.9226e-01 5.7147e-01 3.6262e-02
12670.46 2.9816e-01 6.5284e-01 4.9004e-02
13075.34 2.5754e-01 6.8492e-01 5.7541e-02
13530.52 2.8454e-01 6.4118e-01 7.4282e-02
14012.75 2.5707e-01 6.7849e-01 6.4440e-02
14508.81 2.6024e-01 6.6744e-01 7.2329e-02
15002.30 1.8518e-01 7.3514e-01 7.9686e-02
15475.29 2.1351e-01 7.1044e-01 7.6050e-02
15923.68 1.2250e-01 7.5224e-01 1.2526e-01
16355.64 1.1680e-01 7.8999e-01 9.3208e-02
16776.27 4.5539e-02 8.6098e-01 9.3486e-02
17183.14 1.8685e-01 5.5436e-01 2.5879e-01
17580.45 2.9745e-01 6.1588e-01 8.6673e-02
17990.34 2.3118e-01 6.5784e-01 1.1098e-01
18458.06 1.3369e-01 7.3431e-01 1.3200e-01
19084.69 2.9947e-02 8.2870e-01 1.4136e-01
19999.79 8.8964e-03 7.6920e-01 2.2191e-01
21193.46 1.2865e-02 6.2599e-01 3.6115e-01
22528.72 4.8933e-03 5.3724e-01 4.5786e-01
23943.32 2.0648e-03 4.9272e-01 5.0522e-01
25446.74 5.6783e-04 3.8984e-01 6.0960e-01
27044.57 3.2336e-04 3.9803e-01 6.0164e-01
28744.18 3.1803e-03 1.9799e-01 7.9883e-01
30520.16 2.0980e-05 1.5700e-02 9.8428e-01
32243.50 6.9427e-06 1.0117e-02 9.8988e-01
33773.01 5.0434e-05 2.8118e-02 9.7183e-01
35108.48 1.8206e-06 8.3211e-03 9.9168e-01
36326.30 1.4699e-05 1.5437e-02 9.8455e-01
37486.70 1.5980e-04 4.6032e-02 9.5381e-01
38628.25 8.6612e-05 3.4092e-02 9.6582e-01
39768.62 1.7173e-06 5.2895e-03 9.9471e-01
40915.31 1.3010e-07 1.4740e-03 9.9853e-01
42074.51 1.3132e-07 1.0295e-03 9.9897e-01
43252.44 6.0115e-08 1.3372e-03 9.9866e-01
44454.05 7.3390e-08 1.8472e-03 9.9815e-01
45683.04 4.3360e-08 1.2463e-03 9.9875e-01
46941.68 4.0190e-09 4.5142e-04 9.9955e-01
48230.81 1.5552e-09 2.4021e-04 9.9976e-01
49550.29 5.3745e-08 1.3721e-03 9.9863e-01
50899.37 2.8959e-09 3.8775e-04 9.9961e-01
52276.86 8.7963e-10 2.1707e-04 9.9978e-01
53681.16 2.5115e-09 1.8373e-04 9.9982e-01
55110.21 1.0814e-09 1.3129e-04 9.9987e-01
56561.17 2.6222e-10 6.4366e-05 9.9994e-01
58030.00 7.8246e-10 1.1021e-04 9.9989e-01
59510.42 7.3269e-09 3.2375e-04 9.9968e-01
60993.45 2.5174e-08 5.6256e-04 9.9944e-01
62466.44 1.0671e-10 3.6607e-05 9.9996e-01
63912.69 1.0566e-11 1.1849e-05 9.9999e-01
65311.62 5.4297e-12 8.6921e-06 9.9999e-01
66639.26 2.0176e-11 1.7514e-05 9.9998e-01
67870.77 3.2243e-09 1.9878e-04 9.9980e-01
68864.47 2.5127e-09 1.7563e-04 9.9982e-01
69459.55 2.0742e-09 1.6043e-04 9.9984e-01
69744.99 2.1250e-09 1.6159e-04 9.9984e-01
69888.26 2.1530e-09 1.6303e-04 9.9984e-01
69959.62 2.1147e-09 1.6125e-04 9.9984e-01
69991.15 2.0910e-09 1.6030e-04 9.9984e-01
69999.53 2.0695e-09 1.6034e-04 9.9984e-01
#TIME: 378.54
#NVEL: 115
#vel_mid[km/s] ne0 ne1 ne2
425.78 3.4184e-01 5.8075e-01 7.7413e-02
857.79 3.3522e-01 5.6956e-01 9.5221e-02
878.44 3.4775e-01 5.7656e-01 7.5689e-02
917.72 3.3629e-01 5.8461e-01 7.9108e-02
973.04 3.1367e-01 5.8197e-01 1.0435e-01
1034.98 3.4388e-01 5.8229e-01 7.3829e-02
1099.97 3.4534e-01 5.7817e-01 7.6482e-02
1169.04 3.5658e-01 5.7264e-01 7.0776e-02
1242.44 3.3144e-01 5.8902e-01 7.9545e-02
1320.45 3.2702e-01 5.9000e-01 8.2985e-02
1403.37 3.4110e-01 5.8184e-01 7.7061e-02
1491.49 3.2944e-01 5.9048e-01 8.0082e-02
1585.14 3.5051e-01 5.7605e-01 7.3439e-02
1684.67 3.5427e-01 5.7470e-01 7.1031e-02
1790.45 3.3922e-01 5.8364e-01 7.7136e-02
1902.87 3.1172e-01 5.9892e-01 8.9357e-02
2022.36 3.0527e-01 6.0083e-01 9.3897e-02
2149.34 2.8186e-01 6.1200e-01 1.0615e-01
2284.30 2.5339e-01 6.2354e-01 1.2307e-01
2427.74 2.2736e-01 6.3121e-01 1.4143e-01
2580.18 2.0558e-01 6.3685e-01 1.5757e-01
2742.19 1.7971e-01 6.3990e-01 1.8039e-01
2914.37 1.7139e-01 6.4742e-01 1.8119e-01
3097.37 1.6319e-01 6.5444e-01 1.8237e-01
3291.85 1.4548e-01 6.7078e-01 1.8374e-01
3498.55 1.4565e-01 6.9063e-01 1.6372e-01
3718.23 1.8283e-01 6.9015e-01 1.2702e-01
3951.70 2.0719e-01 6.8357e-01 1.0924e-01
4199.83 1.7410e-01 6.9211e-01 1.3379e-01
4463.54 1.4834e-01 6.9929e-01 1.5237e-01
4743.81 1.7256e-01 6.8465e-01 1.4279e-01
5041.68 2.0068e-01 6.6675e-01 1.3256e-01
5358.25 1.9998e-01 6.6781e-01 1.3221e-01
5694.70 2.0728e-01 6.6031e-01 1.3240e-01
6052.28 2.1545e-01 6.5700e-01 1.2755e-01
6432.31 2.1053e-01 6.6110e-01 1.2838e-01
6836.20 2.0648e-01 6.6530e-01 1.2822e-01
7265.45 2.1628e-01 6.5886e-01 1.2486e-01
7721.65 2.1547e-01 6.6185e-01 1.2269e-01
8206.56 2.2829e-01 6.5425e-01 1.1746e-01
8717.73 2.6731e-01 6.3854e-01 9.4157e-02
9214.74 3.0028e-01 6.1995e-01 7.9762e-02
9629.11 3.4209e-01 5.9489e-01 6.3021e-02
9954.11 2.9664e-01 6.2834e-01 7.5024e-02
10245.64 3.5252e-01 5.8446e-01 6.3019e-02
10541.49 3.6444e-01 5.7827e-01 5.7291e-02
10839.94 3.8904e-01 5.6451e-01 4.6447e-02
11119.11 4.0130e-01 5.5788e-01 4.0818e-02
11355.83 5.0063e-01 4.6453e-01 3.4840e-02
11539.81 4.6952e-01 4.9804e-01 3.2436e-02
11677.16 5.4713e-01 4.2812e-01 2.4751e-02
11784.05 5.8756e-01 3.9260e-01 1.9837e-02
11875.85 5.3171e-01 4.4426e-01 2.4036e-02
11963.37 5.3737e-01 4.3615e-01 2.6483e-02
12055.39 4.8464e-01 4.8128e-01 3.4083e-02
12170.41 4.5501e-01 5.0684e-01 3.8151e-02
12360.89 3.5390e-01 6.0975e-01 3.6349e-02
12670.46 3.2907e-01 6.2441e-01 4.6515e-02
13075.34 2.8530e-01 6.6079e-01 5.3910e-02
13530.52 2.4615e-01 6.9702e-01 5.6828e-02
14012.75 1.6034e-01 7.4952e-01 9.0144e-02
14508.81 1.4350e-01 7.6204e-01 9.4461e-02
15002.30 2.8231e-01 5.8205e-01 1.3564e-01
15475.29 1.5879e-01 7.7053e-01 7.0682e-02
15923.68 1.8905e-01 7.3566e-01 7.5295e-02
16355.64 2.6981e-01 5.5658e-01 1.7361e-01
16776.27 2.9311e-01 6.1337e-01 9.3514e-02
17183.14 2.6642e-01 6.6233e-01 7.1245e-02
17580.45 1.8206e-01 6.2676e-01 1.9118e-01
17990.34 1.1917e-01 7.6850e-01 1.1233e-01
18458.06 1.2432e-01 7.5984e-01 1.1584e-01
19084.69 7.0376e-02 7.8613e-01 1.4350e-01
19999.79 1.7946e-02 7.5956e-01 2.2249e-01
21193.46 5.8364e-03 6.3521e-01 3.5895e-01
22528.72 7.3098e-03 5.7653e-01 4.1616e-01
23943.32 3.4998e-03 4.5498e-01 5.4152e-01
25446.74 1.9448e-03 4.3385e-01 5.6420e-01
27044.57 4.4213e-04 3.5676e-01 6.4280e-01
28744.18 1.0305e-04 2.6732e-01 7.3258e-01
30520.16 1.4277e-05 3.8753e-02 9.6123e-01
32243.50 1.5583e-05 1.0392e-02 9.8959e-01
33773.01 3.8061e-05 4.2458e-02 9.5750e-01
35108.48 2.5163e-06 8.5136e-03 9.9148e-01
36326.30 1.4771e-06 8.2929e-03 9.9171e-01
37486.70 1.5381e-04 4.5225e-02 9.5462e-01
38628.25 8.5777e-05 3.4010e-02 9.6590e-01
39768.62 5.3613e-05 2.6888e-02 9.7306e-01
40915.31 3.0573e-05 2.0363e-02 9.7961e-01
42074.51 1.2818e-06 4.5236e-03 9.9548e-01
43252.44 5.7391e-08 9.7688e-04 9.9902e-01
44454.05 1.2504e-07 7.8281e-04 9.9922e-01
45683.04 1.2213e-08 4.7624e-04 9.9952e-01
46941.68 1.2017e-08 6.4453e-04 9.9936e-01
48230.81 2.8791e-07 2.6454e-03 9.9735e-01
49550.29 1.5151e-09 2.8066e-04 9.9972e-01
50899.37 6.5619e-10 1.8596e-04 9.9981e-01
52276.86 1.6827e-09 2.8396e-04 9.9972e-01
53681.16 7.5746e-10 1.9539e-04 9.9980e-01
55110.21 2.8592e-10 1.1980e-04 9.9988e-01
56561.17 6.3534e-09 2.6301e-04 9.9974e-01
58030.00 8.0342e-08 1.0114e-03 9.9899e-01
59510.42 6.8238e-10 1.0111e-04 9.9990e-01
60993.45 2.9036e-10 6.6216e-05 9.9993e-01
62466.44 1.2693e-09 1.3564e-04 9.9986e-01
63912.69 1.2941e-08 4.0367e-04 9.9960e-01
65311.62 6.5579e-11 2.9005e-05 9.9997e-01
66639.26 5.0934e-12 8.3274e-06 9.9999e-01
67870.77 1.7037e-12 4.9596e-06 1.0000e+00
68864.47 5.3487e-12 9.3860e-06 9.9999e-01
69459.55 4.4906e-12 8.7390e-06 9.9999e-01
69744.99 2.0312e-11 1.8430e-05 9.9998e-01
69888.26 2.6668e-09 1.8134e-04 9.9982e-01
69959.62 2.6187e-09 1.7933e-04 9.9982e-01
69991.15 2.5891e-09 1.7829e-04 9.9982e-01
69999.53 2.5627e-09 1.7828e-04 9.9982e-01
#TIME: 383.98
#NVEL: 115
#vel_mid[km/s] ne0 ne1 ne2
425.78 3.3411e-01 5.8654e-01 7.9345e-02
857.79 3.3812e-01 5.8212e-01 7.9762e-02
878.44 3.3243e-01 5.8072e-01 8.6855e-02
917.72 3.3855e-01 5.7917e-01 8.2271e-02
973.04 3.6099e-01 5.4738e-01 9.1634e-02
1034.98 3.3374e-01 5.9036e-01 7.5899e-02
1099.97 3.3117e-01 5.9141e-01 7.7412e-02
1169.04 3.3850e-01 5.8246e-01 7.9044e-02
1242.44 3.1926e-01 5.9817e-01 8.2570e-02
1320.45 3.4497e-01 5.7945e-01 7.5573e-02
1403.37 3.5570e-01 5.7346e-01 7.0844e-02
1491.49 3.5055e-01 5.7792e-01 7.1530e-02
1585.14 3.5365e-01 5.7374e-01 7.2613e-02
1684.67 3.5832e-01 5.7109e-01 7.0581e-02
1790.45 3.4186e-01 5.8230e-01 7.5845e-02
1902.87 3.2699e-01 5.9014e-01 8.2866e-02
2022.36 3.0431e-01 6.0135e-01 9.4335e-02
2149.34 2.7799e-01 6.1376e-01 1.0825e-01
2284.30 2.5741e-01 6.2144e-01 1.2114e-01
2427.74 2.2817e-01 6.3298e-01 1.3885e-01
2580.18 2.0623e-01 6.3668e-01 1.5709e-01
