#NTIMES: 145 
#NSTAGES: 5 
#TIMES[d]: 4.14 4.22 4.31 4.40 4.49 4.58 4.68 4.77 4.87 4.97 5.08 5.18 5.29 5.40 5.51 5.62 5.74 5.86 5.98 6.10 6.23 6.36 6.49 6.62 6.76 6.90 7.04 7.19 7.34 7.49 7.64 7.80 7.96 8.13 8.30 8.47 8.64 8.82 9.01 9.19 9.38 9.58 9.77 9.98 10.18 10.39 10.61 10.83 11.05 11.28 11.51 11.75 11.99 12.24 12.50 12.75 13.02 13.29 13.56 13.84 14.13 14.42 14.72 15.02 15.33 15.65 15.98 16.31 16.64 16.99 17.34 17.70 18.06 18.44 18.82 19.21 19.60 20.01 20.42 20.85 21.28 21.72 22.17 22.62 23.09 23.57 24.06 24.56 25.06 25.58 26.11 26.65 27.20 27.76 28.34 28.93 29.52 30.13 30.76 31.39 32.04 32.71 33.38 34.07 34.78 35.50 36.23 36.98 37.74 38.53 39.32 40.14 40.97 41.81 42.68 43.56 44.46 45.38 46.32 47.28 48.26 49.25 50.27 51.31 52.37 53.46 54.56 55.69 56.84 58.02 59.22 60.44 61.69 62.97 64.27 65.60 66.96 68.34 69.76 71.20 72.67 74.17 75.71 77.27 78.87 
#
#TIME: 4.14 
#NVEL: 67 
#vel_mid[km/s] al0 al1 al2 al3 al4 
12793.43 2.79e-11 9.14e-03 9.91e-01 6.46e-05 2.12e-29 
13528.61 1.61e-10 4.05e-02 9.60e-01 6.04e-06 2.87e-30 
14194.74 7.10e-10 1.44e-01 8.56e-01 5.62e-07 5.17e-31 
14757.77 1.93e-09 3.36e-01 6.64e-01 8.38e-08 2.02e-31 
15240.48 5.06e-09 6.32e-01 3.68e-01 6.78e-09 3.55e-32 
15646.99 1.17e-08 8.70e-01 1.30e-01 3.42e-10 4.41e-33 
15960.30 2.63e-08 9.69e-01 3.12e-02 1.03e-11 1.15e-33 
16187.41 4.10e-08 9.89e-01 1.10e-02 6.81e-13 3.08e-34 
16354.17 5.32e-08 9.95e-01 5.10e-03 1.06e-13 9.55e-35 
16484.18 5.68e-08 9.97e-01 3.23e-03 2.94e-14 3.61e-35 
16593.12 5.41e-08 9.98e-01 2.41e-03 1.31e-14 9.55e-35 
16691.99 5.65e-08 9.98e-01 1.75e-03 6.02e-15 2.59e-34 
16788.59 5.65e-08 9.99e-01 1.30e-03 2.57e-15 1.35e-34 
16888.37 5.66e-08 9.99e-01 1.11e-03 1.55e-15 7.89e-35 
16998.79 5.14e-08 9.99e-01 8.60e-04 7.74e-16 1.69e-35 
17146.37 5.42e-08 9.99e-01 6.15e-04 2.72e-16 1.99e-34 
17415.23 5.99e-08 1.00e+00 3.29e-04 5.45e-17 4.26e-35 
17888.12 6.57e-08 1.00e+00 1.41e-04 6.85e-18 3.31e-34 
18532.37 4.90e-08 1.00e+00 7.49e-05 6.79e-19 6.41e-36 
19260.76 4.38e-08 1.00e+00 3.09e-05 5.30e-20 3.37e-35 
20034.10 4.30e-08 1.00e+00 1.12e-05 4.17e-21 7.26e-36 
20838.00 3.17e-08 1.00e+00 6.92e-06 6.71e-22 8.77e-36 
21647.97 3.10e-08 1.00e+00 3.24e-06 6.68e-23 9.96e-36 
22447.94 2.54e-08 1.00e+00 1.65e-06 1.05e-23 3.29e-34 
23245.88 2.49e-08 1.00e+00 1.26e-06 5.27e-24 5.06e-33 
24052.47 1.99e-08 1.00e+00 4.05e-07 2.90e-24 2.08e-35 
24867.72 2.22e-08 1.00e+00 1.81e-07 5.18e-24 2.71e-35 
25698.86 2.37e-08 1.00e+00 7.65e-08 8.30e-24 3.67e-35 
26587.16 2.73e-08 1.00e+00 2.91e-08 1.27e-23 5.47e-35 
27637.54 3.19e-08 1.00e+00 1.04e-08 3.12e-23 9.67e-35 
28986.97 3.49e-08 1.00e+00 2.44e-09 8.91e-23 2.31e-34 
#TIME: 17.70 
#NVEL: 67 
#vel_mid[km/s] al0 al1 al2 al3 al4 
440.10 2.81e-22 1.40e-13 6.34e-06 1.00e+00 6.73e-15 
999.11 3.08e-22 1.51e-13 6.60e-06 1.00e+00 6.20e-15 
1267.34 3.25e-22 1.56e-13 6.71e-06 1.00e+00 6.46e-15 
1514.05 3.58e-22 1.66e-13 6.92e-06 1.00e+00 6.10e-15 
1808.80 3.12e-22 1.52e-13 6.62e-06 1.00e+00 6.39e-15 
1919.29 3.03e-22 1.50e-13 6.63e-06 1.00e+00 5.94e-15 
2160.92 2.90e-22 1.47e-13 6.56e-06 1.00e+00 6.06e-15 
2292.92 2.58e-22 1.38e-13 6.41e-06 1.00e+00 5.56e-15 
2432.98 2.35e-22 1.31e-13 6.26e-06 1.00e+00 5.97e-15 
2581.60 2.26e-22 1.32e-13 6.38e-06 1.00e+00 4.48e-15 
2739.29 2.22e-22 1.34e-13 6.47e-06 1.00e+00 3.83e-15 
2906.62 2.26e-22 1.44e-13 6.89e-06 1.00e+00 2.39e-15 
3084.17 2.18e-22 1.50e-13 7.23e-06 1.00e+00 1.50e-15 
3272.56 1.95e-22 1.48e-13 7.39e-06 1.00e+00 1.02e-15 
3472.46 1.96e-22 1.64e-13 8.12e-06 1.00e+00 4.73e-16 
3684.57 2.06e-22 1.90e-13 9.21e-06 1.00e+00 1.84e-16 
3909.64 2.10e-22 2.21e-13 1.05e-05 1.00e+00 6.67e-17 
4148.46 2.66e-22 2.93e-13 1.28e-05 1.00e+00 2.24e-17 
4401.86 4.65e-22 4.87e-13 1.74e-05 1.00e+00 6.79e-18 
4670.75 7.37e-22 7.74e-13 2.33e-05 1.00e+00 1.84e-18 
4956.05 8.47e-22 9.98e-13 2.83e-05 1.00e+00 5.26e-19 
5258.79 8.81e-22 1.20e-12 3.30e-05 1.00e+00 1.66e-19 
5580.02 1.33e-21 1.94e-12 4.57e-05 1.00e+00 3.49e-20 
5920.87 2.13e-21 3.30e-12 6.50e-05 1.00e+00 1.77e-20 
6282.54 3.70e-21 6.01e-12 9.61e-05 1.00e+00 1.95e-20 
6666.30 7.90e-21 1.29e-11 1.56e-04 1.00e+00 1.81e-20 
7073.50 2.09e-20 3.37e-11 2.84e-04 1.00e+00 1.11e-20 
7505.58 5.66e-20 9.34e-11 5.41e-04 9.99e-01 5.06e-21 
7964.05 2.27e-19 3.73e-10 1.28e-03 9.99e-01 1.60e-21 
8450.53 1.37e-18 2.14e-09 3.78e-03 9.96e-01 3.63e-22 
8966.72 1.04e-17 1.56e-08 1.29e-02 9.87e-01 7.03e-23 
9514.44 1.79e-16 2.39e-07 6.73e-02 9.33e-01 1.00e-23 
10095.62 6.77e-15 6.81e-06 4.26e-01 5.74e-01 7.91e-25 
10712.30 1.07e-13 7.59e-05 9.04e-01 9.63e-02 4.81e-26 
11366.65 8.43e-13 4.48e-04 9.92e-01 7.75e-03 3.58e-27 
12061.10 5.75e-12 2.39e-03 9.97e-01 5.29e-04 2.23e-28 
12793.43 3.54e-11 1.14e-02 9.89e-01 4.48e-05 2.11e-29 
13528.61 2.14e-10 5.22e-02 9.48e-01 3.63e-06 2.18e-30 
14194.74 9.38e-10 1.83e-01 8.17e-01 3.62e-07 5.72e-31 
14757.77 2.39e-09 4.07e-01 5.93e-01 4.41e-08 1.65e-31 
15240.48 5.69e-09 6.96e-01 3.04e-01 1.20e-08 1.17e-31 
15646.99 1.26e-08 9.02e-01 9.79e-02 1.49e-10 5.37e-33 
15960.30 2.72e-08 9.76e-01 2.42e-02 4.74e-12 8.19e-34 
16187.41 4.36e-08 9.92e-01 7.89e-03 2.96e-13 3.17e-34 
16354.17 5.39e-08 9.96e-01 3.53e-03 3.86e-14 1.25e-34 
16484.18 5.82e-08 9.98e-01 2.32e-03 1.27e-14 1.49e-34 
16593.12 5.98e-08 9.98e-01 1.74e-03 6.23e-15 3.78e-34 
16691.99 5.33e-08 9.99e-01 1.41e-03 2.79e-15 4.57e-34 
16788.59 5.54e-08 9.99e-01 1.09e-03 1.33e-15 5.58e-34 
16888.37 5.93e-08 9.99e-01 7.83e-04 6.12e-16 1.69e-34 
16998.79 5.46e-08 9.99e-01 6.00e-04 2.88e-16 3.35e-35 
17146.37 5.93e-08 1.00e+00 4.22e-04 1.16e-16 6.95e-35 
17415.23 6.69e-08 1.00e+00 2.31e-04 2.26e-17 2.20e-34 
17888.12 6.66e-08 1.00e+00 1.04e-04 2.60e-18 2.03e-34 
18532.37 6.21e-08 1.00e+00 4.36e-05 2.35e-19 6.92e-35 
19260.76 7.71e-08 1.00e+00 1.35e-05 1.72e-20 4.72e-35 
20034.10 3.62e-08 1.00e+00 1.10e-05 2.34e-21 2.06e-34 
20838.00 3.24e-08 1.00e+00 5.11e-06 2.76e-22 9.32e-36 
21647.97 2.75e-08 1.00e+00 2.41e-06 3.77e-23 1.06e-35 
22447.94 7.14e-08 1.00e+00 4.41e-07 6.77e-25 3.54e-35 
23245.88 4.28e-08 1.00e+00 3.00e-07 4.39e-25 2.19e-35 
24052.47 3.39e-08 1.00e+00 1.64e-07 1.22e-24 1.16e-34 
24867.72 1.69e-08 1.00e+00 1.48e-07 6.06e-24 2.88e-35 
25698.86 1.81e-08 1.00e+00 6.06e-08 8.98e-24 3.90e-35 
26587.16 2.52e-08 1.00e+00 2.18e-08 1.40e-23 5.82e-35 
27637.54 2.98e-08 1.00e+00 8.00e-09 3.25e-23 1.03e-34 
28986.97 3.22e-08 1.00e+00 2.23e-09 1.22e-22 2.46e-34 
#TIME: 18.06 
#NVEL: 67 
#vel_mid[km/s] al0 al1 al2 al3 al4 
440.10 3.54e-22 1.82e-13 7.60e-06 1.00e+00 2.97e-15 
999.11 3.83e-22 1.96e-13 7.91e-06 1.00e+00 2.46e-15 
1267.34 4.08e-22 2.06e-13 8.12e-06 1.00e+00 2.28e-15 
1514.05 4.60e-22 2.23e-13 8.49e-06 1.00e+00 2.12e-15 
1808.80 3.97e-22 2.02e-13 8.11e-06 1.00e+00 2.17e-15 
1919.29 4.15e-22 2.11e-13 8.36e-06 1.00e+00 1.89e-15 
2160.92 3.66e-22 1.95e-13 8.06e-06 1.00e+00 1.95e-15 
2292.92 3.36e-22 1.89e-13 8.00e-06 1.00e+00 1.69e-15 
2432.98 3.08e-22 1.83e-13 7.92e-06 1.00e+00 1.53e-15 
2581.60 2.89e-22 1.79e-13 7.94e-06 1.00e+00 1.35e-15 
2739.29 2.92e-22 1.85e-13 8.17e-06 1.00e+00 1.12e-15 
2906.62 3.15e-22 2.08e-13 8.88e-06 1.00e+00 7.05e-16 
3084.17 3.00e-22 2.15e-13 9.23e-06 1.00e+00 4.48e-16 
3272.56 2.74e-22 2.17e-13 9.56e-06 1.00e+00 2.83e-16 
3472.46 2.74e-22 2.39e-13 1.05e-05 1.00e+00 1.28e-16 
3684.57 3.06e-22 2.90e-13 1.22e-05 1.00e+00 5.12e-17 
3909.64 3.06e-22 3.32e-13 1.38e-05 1.00e+00 1.78e-17 
4148.46 4.03e-22 4.58e-13 1.71e-05 1.00e+00 5.79e-18 
4401.86 6.82e-22 7.42e-13 2.30e-05 1.00e+00 1.76e-18 
4670.75 1.07e-21 1.17e-12 3.07e-05 1.00e+00 4.64e-19 
4956.05 1.25e-21 1.53e-12 3.76e-05 1.00e+00 1.32e-19 
5258.79 1.33e-21 1.86e-12 4.41e-05 1.00e+00 4.09e-20 
5580.02 2.03e-21 3.05e-12 6.14e-05 1.00e+00 1.37e-20 
5920.87 3.35e-21 5.29e-12 8.82e-05 1.00e+00 1.32e-20 
6282.54 5.82e-21 9.63e-12 1.30e-04 1.00e+00 1.82e-20 
6666.30 1.28e-20 2.14e-11 2.14e-04 1.00e+00 1.74e-20 
7073.50 3.40e-20 5.59e-11 3.91e-04 1.00e+00 1.07e-20 
7505.58 9.62e-20 1.61e-10 7.63e-04 9.99e-01 4.81e-21 
7964.05 3.90e-19 6.53e-10 1.83e-03 9.98e-01 1.53e-21 
8450.53 2.43e-18 3.87e-09 5.49e-03 9.95e-01 3.46e-22 
8966.72 1.97e-17 2.98e-08 1.93e-02 9.81e-01 6.63e-23 
9514.44 3.65e-16 4.85e-07 1.03e-01 8.97e-01 9.17e-24 
10095.62 1.20e-14 1.17e-05 5.44e-01 4.56e-01 6.88e-25 
10712.30 1.51e-13 1.05e-04 9.38e-01 6.21e-02 4.31e-26 
11366.65 1.12e-12 5.85e-04 9.94e-01 4.97e-03 3.28e-27 
12061.10 7.65e-12 3.11e-03 9.97e-01 3.42e-04 2.43e-28 
12793.43 4.81e-11 1.50e-02 9.85e-01 2.93e-05 1.86e-29 
13528.61 2.90e-10 6.85e-02 9.31e-01 2.38e-06 2.38e-30 
14194.74 1.20e-09 2.29e-01 7.71e-01 1.96e-07 4.31e-31 
14757.77 2.84e-09 4.74e-01 5.26e-01 2.43e-08 1.63e-31 
15240.48 6.38e-09 7.59e-01 2.41e-01 1.69e-09 9.76e-33 
15646.99 1.32e-08 9.20e-01 8.00e-02 3.71e-09 3.28e-31 
15960.30 2.90e-08 9.84e-01 1.61e-02 1.65e-12 9.21e-34 
16187.41 4.47e-08 9.94e-01 5.61e-03 1.21e-13 1.55e-34 
16354.17 5.79e-08 9.97e-01 2.58e-03 1.79e-14 1.37e-34 
16484.18 6.30e-08 9.98e-01 1.61e-03 5.10e-15 1.46e-34 
16593.12 6.14e-08 9.99e-01 1.25e-03 2.15e-15 2.63e-34 
16691.99 5.38e-08 9.99e-01 9.70e-04 1.06e-15 3.21e-35 
16788.59 5.35e-08 9.99e-01 8.15e-04 6.10e-16 2.09e-34 
16888.37 5.96e-08 9.99e-01 5.61e-04 2.56e-16 6.36e-35 
16998.79 6.26e-08 1.00e+00 4.31e-04 1.32e-16 2.70e-35 
17146.37 5.59e-08 1.00e+00 3.48e-04 6.04e-17 8.10e-36 
17415.23 6.92e-08 1.00e+00 1.61e-04 1.10e-17 1.35e-34 
17888.12 7.00e-08 1.00e+00 7.35e-05 1.01e-18 6.63e-35 
18532.37 6.57e-08 1.00e+00 3.10e-05 1.00e-19 4.23e-35 
19260.76 4.34e-08 1.00e+00 1.83e-05 1.35e-20 6.88e-36 
20034.10 3.68e-08 1.00e+00 8.34e-06 1.19e-21 8.20e-36 
20838.00 3.08e-08 1.00e+00 4.12e-06 1.53e-22 2.07e-35 
21647.97 2.85e-08 1.00e+00 1.88e-06 1.32e-23 1.13e-35 
22447.94 2.54e-08 1.00e+00 9.37e-07 5.64e-24 1.40e-35 
23245.88 2.09e-08 1.00e+00 4.99e-07 5.45e-24 1.81e-35 
24052.47 2.19e-08 1.00e+00 2.34e-07 7.49e-24 2.36e-35 
24867.72 2.13e-08 1.00e+00 1.06e-07 5.90e-24 3.07e-35 
25698.86 2.28e-08 1.00e+00 4.41e-08 9.55e-24 4.15e-35 
26587.16 2.23e-08 1.00e+00 1.71e-08 1.80e-23 6.19e-35 
27637.54 2.36e-08 1.00e+00 5.79e-09 3.45e-23 1.09e-34 
28986.97 2.56e-08 1.00e+00 1.51e-09 9.23e-23 2.61e-34 
#TIME: 18.44 
#NVEL: 67 
#vel_mid[km/s] al0 al1 al2 al3 al4 
440.10 5.20e-22 2.70e-13 9.83e-06 1.00e+00 9.30e-16 
999.11 5.15e-22 2.69e-13 9.84e-06 1.00e+00 8.89e-16 
1267.34 5.41e-22 2.80e-13 1.01e-05 1.00e+00 8.18e-16 
1514.05 6.18e-22 3.07e-13 1.06e-05 1.00e+00 7.26e-16 
1808.80 5.52e-22 2.87e-13 1.02e-05 1.00e+00 7.58e-16 
1919.29 5.87e-22 3.07e-13 1.07e-05 1.00e+00 5.93e-16 
2160.92 5.43e-22 2.94e-13 1.05e-05 1.00e+00 5.74e-16 
2292.92 4.97e-22 2.84e-13 1.05e-05 1.00e+00 4.82e-16 
2432.98 4.36e-22 2.65e-13 1.02e-05 1.00e+00 4.52e-16 
2581.60 4.15e-22 2.65e-13 1.03e-05 1.00e+00 3.62e-16 
2739.29 4.07e-22 2.70e-13 1.06e-05 1.00e+00 2.95e-16 
2906.62 4.41e-22 3.05e-13 1.16e-05 1.00e+00 1.73e-16 
3084.17 4.21e-22 3.13e-13 1.20e-05 1.00e+00 1.22e-16 
3272.56 3.90e-22 3.21e-13 1.25e-05 1.00e+00 7.20e-17 
3472.46 4.14e-22 3.68e-13 1.39e-05 1.00e+00 3.45e-17 
3684.57 4.54e-22 4.44e-13 1.61e-05 1.00e+00 1.24e-17 
3909.64 4.55e-22 5.09e-13 1.82e-05 1.00e+00 4.56e-18 
4148.46 5.86e-22 6.91e-13 2.25e-05 1.00e+00 1.46e-18 
4401.86 1.03e-21 1.16e-12 3.07e-05 1.00e+00 4.28e-19 
4670.75 1.64e-21 1.86e-12 4.16e-05 1.00e+00 1.09e-19 
4956.05 1.85e-21 2.35e-12 4.99e-05 1.00e+00 3.35e-20 
5258.79 2.07e-21 2.98e-12 5.98e-05 1.00e+00 1.25e-20 
5580.02 3.24e-21 4.97e-12 8.40e-05 1.00e+00 7.98e-21 
5920.87 5.44e-21 8.76e-12 1.21e-04 1.00e+00 1.17e-20 
6282.54 9.40e-21 1.59e-11 1.79e-04 1.00e+00 1.74e-20 
6666.30 2.07e-20 3.50e-11 2.94e-04 1.00e+00 1.67e-20 
7073.50 5.55e-20 9.27e-11 5.40e-04 9.99e-01 1.01e-20 
7505.58 1.65e-19 2.81e-10 1.08e-03 9.99e-01 4.59e-21 
7964.05 6.85e-19 1.16e-09 2.64e-03 9.97e-01 1.45e-21 
8450.53 4.40e-18 7.20e-09 8.12e-03 9.92e-01 3.29e-22 
8966.72 3.84e-17 5.90e-08 2.95e-02 9.70e-01 6.20e-23 
9514.44 7.54e-16 9.87e-07 1.56e-01 8.44e-01 8.17e-24 
10095.62 2.05e-14 1.94e-05 6.62e-01 3.38e-01 5.83e-25 
10712.30 2.15e-13 1.45e-04 9.60e-01 4.02e-02 3.96e-26 
11366.65 1.51e-12 7.68e-04 9.96e-01 3.26e-03 3.17e-27 
12061.10 1.03e-11 4.10e-03 9.96e-01 2.28e-04 2.37e-28 
12793.43 6.57e-11 1.97e-02 9.80e-01 1.82e-05 1.72e-29 
13528.61 3.92e-10 8.90e-02 9.11e-01 1.47e-06 2.14e-30 
14194.74 1.55e-09 2.88e-01 7.12e-01 1.12e-07 4.45e-31 
14757.77 3.39e-09 5.53e-01 4.47e-01 1.27e-08 1.30e-31 
15240.48 6.97e-09 8.11e-01 1.89e-01 8.63e-10 3.38e-32 
15646.99 1.41e-08 9.47e-01 5.28e-02 2.76e-11 9.16e-35 
15960.30 3.06e-08 9.89e-01 1.14e-02 6.86e-13 1.04e-33 
16187.41 4.83e-08 9.96e-01 3.66e-03 4.22e-14 1.23e-34 
16354.17 5.91e-08 9.98e-01 1.75e-03 6.75e-15 7.29e-35 
16484.18 6.74e-08 9.99e-01 1.06e-03 1.81e-15 1.52e-34 
16593.12 6.10e-08 9.99e-01 8.16e-04 7.97e-16 7.21e-35 
16691.99 5.36e-08 9.99e-01 7.51e-04 5.26e-16 1.56e-34 
16788.59 6.05e-08 1.00e+00 4.85e-04 2.11e-16 8.65e-36 
16888.37 6.09e-08 1.00e+00 4.09e-04 1.28e-16 1.31e-35 
16998.79 5.62e-08 1.00e+00 3.32e-04 5.68e-17 5.01e-35 
17146.37 5.27e-08 1.00e+00 2.55e-04 2.44e-17 1.54e-34 
17415.23 6.20e-08 1.00e+00 1.27e-04 5.89e-18 4.31e-35 
17888.12 4.90e-08 1.00e+00 8.01e-05 9.18e-19 9.00e-34 
18532.37 5.32e-08 1.00e+00 3.01e-05 6.35e-20 1.66e-34 
19260.76 7.81e-08 1.00e+00 7.72e-06 3.94e-21 3.74e-35 
20034.10 3.37e-08 1.00e+00 6.43e-06 6.82e-22 8.72e-36 
20838.00 2.91e-08 1.00e+00 3.05e-06 6.71e-23 1.05e-35 
21647.97 3.61e-08 1.00e+00 1.00e-06 8.72e-24 2.39e-34 
22447.94 2.41e-08 1.00e+00 6.81e-07 2.33e-24 1.49e-35 
23245.88 2.33e-08 1.00e+00 3.49e-07 2.62e-24 1.93e-35 
24052.47 2.10e-08 1.00e+00 1.71e-07 4.32e-24 2.51e-35 
24867.72 2.22e-08 1.00e+00 7.81e-08 6.80e-24 3.26e-35 
25698.86 2.21e-08 1.00e+00 3.30e-08 1.08e-23 4.41e-35 
26587.16 2.23e-08 1.00e+00 1.34e-08 2.00e-23 6.58e-35 
27637.54 2.54e-08 1.00e+00 4.69e-09 4.48e-23 1.16e-34 
28986.97 3.31e-08 1.00e+00 1.28e-09 1.55e-22 2.78e-34 
#TIME: 18.82 
#NVEL: 67 
#vel_mid[km/s] al0 al1 al2 al3 al4 
440.10 7.06e-22 3.82e-13 1.25e-05 1.00e+00 2.50e-16 
999.11 6.86e-22 3.73e-13 1.23e-05 1.00e+00 2.62e-16 
1267.34 7.30e-22 3.91e-13 1.27e-05 1.00e+00 2.43e-16 
1514.05 8.49e-22 4.36e-13 1.34e-05 1.00e+00 2.16e-16 
1808.80 7.88e-22 4.19e-13 1.32e-05 1.00e+00 2.29e-16 
1919.29 7.96e-22 4.33e-13 1.35e-05 1.00e+00 1.83e-16 
2160.92 7.60e-22 4.27e-13 1.36e-05 1.00e+00 1.59e-16 
2292.92 6.97e-22 4.14e-13 1.35e-05 1.00e+00 1.33e-16 
2432.98 6.27e-22 3.97e-13 1.34e-05 1.00e+00 1.15e-16 
2581.60 5.78e-22 3.85e-13 1.33e-05 1.00e+00 9.85e-17 
2739.29 5.90e-22 4.04e-13 1.38e-05 1.00e+00 7.79e-17 
2906.62 6.73e-22 4.75e-13 1.55e-05 1.00e+00 4.34e-17 
3084.17 6.25e-22 4.78e-13 1.59e-05 1.00e+00 3.07e-17 
3272.56 5.92e-22 4.99e-13 1.67e-05 1.00e+00 1.74e-17 
3472.46 6.29e-22 5.76e-13 1.88e-05 1.00e+00 7.94e-18 
3684.57 6.88e-22 6.94e-13 2.16e-05 1.00e+00 3.04e-18 
3909.64 6.95e-22 8.02e-13 2.46e-05 1.00e+00 1.06e-18 
4148.46 8.78e-22 1.07e-12 3.01e-05 1.00e+00 3.55e-19 
4401.86 1.53e-21 1.79e-12 4.11e-05 1.00e+00 9.83e-20 
4670.75 2.47e-21 2.89e-12 5.57e-05 1.00e+00 2.55e-20 
4956.05 2.94e-21 3.82e-12 6.82e-05 1.00e+00 8.75e-21 
5258.79 3.28e-21 4.83e-12 8.17e-05 1.00e+00 5.35e-21 
5580.02 5.19e-21 8.13e-12 1.15e-04 1.00e+00 6.47e-21 
5920.87 8.84e-21 1.45e-11 1.67e-04 1.00e+00 1.11e-20 
6282.54 1.57e-20 2.70e-11 2.50e-04 1.00e+00 1.65e-20 
6666.30 3.52e-20 6.03e-11 4.14e-04 1.00e+00 1.58e-20 
7073.50 9.76e-20 1.65e-10 7.75e-04 9.99e-01 9.62e-21 
7505.58 2.85e-19 4.93e-10 1.55e-03 9.98e-01 4.35e-21 
7964.05 1.20e-18 2.09e-09 3.82e-03 9.96e-01 1.39e-21 
8450.53 8.21e-18 1.37e-08 1.22e-02 9.88e-01 3.13e-22 
8966.72 7.70e-17 1.19e-07 4.53e-02 9.55e-01 5.73e-23 
9514.44 1.58e-15 2.02e-06 2.35e-01 7.65e-01 7.12e-24 
10095.62 3.36e-14 3.08e-05 7.64e-01 2.36e-01 5.00e-25 
10712.30 3.02e-13 1.97e-04 9.74e-01 2.57e-02 3.65e-26 
11366.65 2.09e-12 1.04e-03 9.97e-01 1.96e-03 2.78e-27 
12061.10 1.37e-11 5.27e-03 9.95e-01 1.48e-04 2.26e-28 
12793.43 8.91e-11 2.59e-02 9.74e-01 1.18e-05 1.72e-29 
13528.61 5.18e-10 1.15e-01 8.85e-01 9.48e-07 2.13e-30 
14194.74 1.84e-09 3.34e-01 6.66e-01 7.24e-08 5.51e-31 
14757.77 3.96e-09 6.22e-01 3.78e-01 6.91e-09 1.46e-31 
15240.48 7.64e-09 8.58e-01 1.42e-01 4.63e-10 3.66e-32 
15646.99 1.50e-08 9.64e-01 3.61e-02 1.06e-11 4.77e-33 
15960.30 3.28e-08 9.92e-01 7.54e-03 2.37e-13 7.14e-34 
16187.41 5.27e-08 9.98e-01 2.39e-03 1.43e-14 2.55e-34 
16354.17 6.26e-08 9.99e-01 1.25e-03 2.50e-15 1.05e-34 
16484.18 6.81e-08 9.99e-01 7.27e-04 6.36e-16 6.07e-35 
16593.12 6.69e-08 9.99e-01 5.32e-04 2.73e-16 2.06e-34 
16691.99 5.47e-08 1.00e+00 4.76e-04 1.74e-16 4.68e-36 
16788.59 6.35e-08 1.00e+00 3.27e-04 6.54e-17 2.95e-35 
16888.37 6.65e-08 1.00e+00 2.67e-04 3.54e-17 2.09e-34 
16998.79 6.29e-08 1.00e+00 1.98e-04 1.62e-17 6.84e-36 
17146.37 5.85e-08 1.00e+00 1.58e-04 8.32e-18 5.24e-36 
17415.23 6.60e-08 1.00e+00 8.06e-05 1.31e-18 8.30e-35 
17888.12 4.49e-08 1.00e+00 5.72e-05 3.68e-19 1.16e-34 
18532.37 4.19e-08 1.00e+00 2.56e-05 3.38e-20 3.70e-34 
19260.76 3.83e-08 1.00e+00 1.09e-05 3.32e-21 1.30e-34 
20034.10 3.26e-08 1.00e+00 5.06e-06 3.29e-22 9.28e-36 
20838.00 7.45e-08 1.00e+00 9.84e-07 5.09e-24 5.46e-35 
21647.97 2.35e-08 1.00e+00 1.52e-06 8.47e-24 3.22e-33 
22447.94 2.30e-08 1.00e+00 5.24e-07 2.30e-24 1.58e-35 
23245.88 1.88e-08 1.00e+00 2.66e-07 3.10e-24 2.05e-35 
24052.47 1.89e-08 1.00e+00 1.24e-07 4.78e-24 2.67e-35 
24867.72 1.86e-08 1.00e+00 5.40e-08 7.10e-24 3.47e-35 
25698.86 2.21e-08 1.00e+00 2.16e-08 1.01e-23 4.69e-35 
26587.16 2.09e-08 1.00e+00 8.92e-09 1.81e-23 7.00e-35 
27637.54 3.81e-08 1.00e+00 2.62e-09 2.72e-23 3.00e-34 
28986.97 5.88e-08 1.00e+00 6.66e-10 6.09e-23 9.06e-34 
#TIME: 19.21 
#NVEL: 67 
#vel_mid[km/s] al0 al1 al2 al3 al4 
440.10 1.05e-21 5.68e-13 1.62e-05 1.00e+00 7.64e-17 
999.11 9.96e-22 5.47e-13 1.59e-05 1.00e+00 8.06e-17 
1267.34 1.08e-21 5.85e-13 1.65e-05 1.00e+00 6.86e-17 
1514.05 1.35e-21 6.94e-13 1.81e-05 1.00e+00 6.01e-17 
1808.80 1.20e-21 6.44e-13 1.75e-05 1.00e+00 6.13e-17 
1919.29 1.25e-21 6.78e-13 1.81e-05 1.00e+00 5.04e-17 
2160.92 1.18e-21 6.69e-13 1.81e-05 1.00e+00 4.33e-17 
2292.92 1.08e-21 6.51e-13 1.81e-05 1.00e+00 3.66e-17 
2432.98 9.84e-22 6.29e-13 1.80e-05 1.00e+00 3.01e-17 
2581.60 8.97e-22 6.05e-13 1.79e-05 1.00e+00 2.59e-17 
2739.29 9.39e-22 6.53e-13 1.89e-05 1.00e+00 1.83e-17 
2906.62 1.03e-21 7.49e-13 2.09e-05 1.00e+00 1.02e-17 
3084.17 1.01e-21 7.84e-13 2.19e-05 1.00e+00 6.45e-18 
3272.56 9.32e-22 8.03e-13 2.29e-05 1.00e+00 3.96e-18 
3472.46 9.93e-22 9.30e-13 2.56e-05 1.00e+00 1.78e-18 
3684.57 1.07e-21 1.11e-12 2.94e-05 1.00e+00 6.82e-19 
3909.64 1.05e-21 1.26e-12 3.31e-05 1.00e+00 2.55e-19 
4148.46 1.33e-21 1.69e-12 4.05e-05 1.00e+00 8.32e-20 
4401.86 2.37e-21 2.86e-12 5.58e-05 1.00e+00 2.24e-20 
4670.75 3.84e-21 4.64e-12 7.57e-05 1.00e+00 6.67e-21 
