#NTIMES: 145 
#NSTAGES: 5 
#TIMES[d]: 4.14 4.22 4.31 4.40 4.49 4.58 4.68 4.77 4.87 4.97 5.08 5.18 5.29 5.40 5.51 5.62 5.74 5.86 5.98 6.10 6.23 6.36 6.49 6.62 6.76 6.90 7.04 7.19 7.34 7.49 7.64 7.80 7.96 8.13 8.30 8.47 8.64 8.82 9.01 9.19 9.38 9.58 9.77 9.98 10.18 10.39 10.61 10.83 11.05 11.28 11.51 11.75 11.99 12.24 12.50 12.75 13.02 13.29 13.56 13.84 14.13 14.42 14.72 15.02 15.33 15.65 15.98 16.31 16.64 16.99 17.34 17.70 18.06 18.44 18.82 19.21 19.60 20.01 20.42 20.85 21.28 21.72 22.17 22.62 23.09 23.57 24.06 24.56 25.06 25.58 26.11 26.65 27.20 27.76 28.34 28.93 29.52 30.13 30.76 31.39 32.04 32.71 33.38 34.07 34.78 35.50 36.23 36.98 37.74 38.53 39.32 40.14 40.97 41.81 42.68 43.56 44.46 45.38 46.32 47.28 48.26 49.25 50.27 51.31 52.37 53.46 54.56 55.69 56.84 58.02 59.22 60.44 61.69 62.97 64.27 65.60 66.96 68.34 69.76 71.20 72.67 74.17 75.71 77.27 78.87 
#
#TIME: 4.14 
#NVEL: 67 
#vel_mid[km/s] k0 k1 k2 k3 k4 
25698.86 4.81e-09 1.00e+00 4.94e-23 9.85e-34 6.81e-34 
26587.16 5.24e-09 1.00e+00 4.33e-23 5.78e-29 1.06e-33 
27637.54 5.57e-09 1.00e+00 2.93e-25 2.67e-33 1.87e-33 
28986.97 8.05e-09 1.00e+00 6.46e-24 1.38e-26 4.12e-33 
#TIME: 6.49 
#NVEL: 67 
#vel_mid[km/s] k0 k1 k2 k3 k4 
440.10 6.41e-21 1.09e-12 8.68e-06 7.39e-02 9.26e-01 
999.11 7.91e-22 1.39e-13 1.71e-06 3.01e-02 9.70e-01 
1267.34 1.44e-22 2.53e-14 4.42e-07 1.43e-02 9.86e-01 
1514.05 3.69e-23 6.59e-15 1.55e-07 7.94e-03 9.92e-01 
1808.80 1.09e-23 2.04e-15 6.43e-08 4.97e-03 9.95e-01 
1919.29 3.83e-24 7.56e-16 2.94e-08 3.20e-03 9.97e-01 
2160.92 1.38e-24 2.94e-16 1.42e-08 2.15e-03 9.98e-01 
2292.92 5.61e-25 1.26e-16 7.47e-09 1.46e-03 9.99e-01 
2432.98 2.41e-25 6.13e-17 4.36e-09 1.10e-03 9.99e-01 
2581.60 1.48e-25 4.08e-17 3.18e-09 9.20e-04 9.99e-01 
2739.29 9.08e-26 2.72e-17 2.29e-09 7.59e-04 9.99e-01 
2906.62 5.49e-26 1.73e-17 1.60e-09 6.03e-04 9.99e-01 
3084.17 3.86e-26 1.30e-17 1.32e-09 5.34e-04 9.99e-01 
3272.56 2.66e-26 1.00e-17 1.12e-09 4.72e-04 1.00e+00 
3472.46 2.48e-26 1.05e-17 1.19e-09 5.04e-04 9.99e-01 
3684.57 2.38e-26 1.14e-17 1.31e-09 5.44e-04 9.99e-01 
3909.64 2.05e-26 1.14e-17 1.34e-09 5.50e-04 9.99e-01 
4148.46 2.32e-26 1.37e-17 1.59e-09 6.10e-04 9.99e-01 
4401.86 4.03e-26 2.27e-17 2.31e-09 7.37e-04 9.99e-01 
4670.75 7.01e-26 3.91e-17 3.49e-09 9.56e-04 9.99e-01 
4956.05 8.40e-26 5.10e-17 4.52e-09 1.14e-03 9.99e-01 
5258.79 8.52e-26 5.77e-17 5.17e-09 1.24e-03 9.99e-01 
5580.02 1.39e-25 9.89e-17 7.99e-09 1.63e-03 9.98e-01 
5920.87 2.24e-25 1.67e-16 1.23e-08 2.08e-03 9.98e-01 
6282.54 4.26e-25 3.30e-16 2.09e-08 2.82e-03 9.97e-01 
6666.30 9.68e-25 7.61e-16 4.03e-08 4.05e-03 9.96e-01 
7073.50 3.07e-24 2.41e-15 9.70e-08 6.54e-03 9.93e-01 
7505.58 1.09e-23 8.79e-15 2.61e-07 1.12e-02 9.89e-01 
7964.05 7.04e-23 5.81e-14 1.13e-06 2.55e-02 9.75e-01 
8450.53 9.59e-22 7.51e-13 7.86e-06 7.33e-02 9.27e-01 
8966.72 1.68e-20 1.31e-11 6.88e-05 2.33e-01 7.67e-01 
9514.44 4.75e-19 3.72e-10 7.65e-04 6.43e-01 3.57e-01 
10095.62 2.23e-17 1.67e-08 8.48e-03 9.50e-01 4.11e-02 
10712.30 2.09e-15 1.55e-06 1.21e-01 8.78e-01 1.00e-03 
11366.65 1.20e-13 9.73e-05 7.91e-01 2.09e-01 1.58e-06 
12061.10 1.92e-12 1.70e-03 9.91e-01 6.84e-03 3.03e-10 
12793.43 3.87e-11 3.73e-02 9.62e-01 2.56e-04 6.22e-14 
13528.61 5.34e-10 5.59e-01 4.41e-01 1.00e-07 6.38e-21 
14194.74 9.36e-10 9.78e-01 2.19e-02 3.72e-11 2.73e-27 
14757.77 9.33e-10 9.98e-01 1.93e-03 8.62e-14 1.15e-32 
15240.48 1.14e-09 1.00e+00 2.19e-04 3.54e-16 2.22e-36 
15646.99 1.75e-09 1.00e+00 2.31e-05 1.72e-18 1.77e-36 
15960.30 3.12e-09 1.00e+00 2.48e-06 9.82e-21 1.44e-36 
16187.41 4.25e-09 1.00e+00 4.39e-07 1.63e-22 1.58e-36 
16354.17 5.02e-09 1.00e+00 1.01e-07 2.65e-24 1.92e-36 
16484.18 5.31e-09 1.00e+00 3.73e-08 1.93e-25 2.55e-36 
16593.12 4.80e-09 1.00e+00 1.74e-08 3.07e-26 3.53e-36 
16691.99 4.65e-09 1.00e+00 1.05e-08 9.84e-27 4.72e-36 
16788.59 4.37e-09 1.00e+00 5.52e-09 1.81e-26 6.13e-36 
16888.37 4.49e-09 1.00e+00 2.67e-09 2.49e-28 8.01e-36 
16998.79 4.66e-09 1.00e+00 1.17e-09 1.83e-29 1.10e-35 
17146.37 4.43e-09 1.00e+00 5.27e-10 6.34e-30 1.61e-35 
17415.23 4.83e-09 1.00e+00 1.52e-10 4.97e-30 2.82e-35 
17888.12 5.12e-09 1.00e+00 9.84e-12 9.30e-30 7.66e-35 
18532.37 5.88e-09 1.00e+00 3.69e-13 1.13e-29 2.04e-34 
19260.76 6.28e-09 1.00e+00 3.63e-14 8.93e-30 4.11e-34 
20034.10 6.23e-09 1.00e+00 2.90e-15 1.01e-28 4.77e-34 
20838.00 5.67e-09 1.00e+00 1.34e-16 3.05e-29 3.24e-34 
21647.97 4.70e-09 1.00e+00 1.17e-17 5.50e-30 2.10e-34 
22447.94 4.42e-09 1.00e+00 5.76e-19 2.16e-30 2.03e-34 
23245.88 4.20e-09 1.00e+00 3.96e-20 3.93e-31 2.54e-34 
24052.47 3.76e-09 1.00e+00 1.41e-20 1.69e-30 3.50e-34 
24867.72 4.27e-09 1.00e+00 1.78e-21 3.38e-30 4.97e-34 
25698.86 4.11e-09 1.00e+00 8.49e-23 1.05e-33 7.24e-34 
26587.16 4.44e-09 1.00e+00 6.87e-24 1.62e-33 1.13e-33 
27637.54 7.58e-09 1.00e+00 1.33e-22 7.66e-27 1.98e-33 
28986.97 4.50e-09 1.00e+00 1.34e-24 8.06e-30 4.38e-33 
#TIME: 6.62 
#NVEL: 67 
#vel_mid[km/s] k0 k1 k2 k3 k4 
440.10 5.35e-21 9.81e-13 7.82e-06 6.89e-02 9.31e-01 
999.11 7.55e-22 1.40e-13 1.70e-06 3.00e-02 9.70e-01 
1267.34 1.43e-22 2.69e-14 4.58e-07 1.44e-02 9.86e-01 
1514.05 4.06e-23 7.56e-15 1.73e-07 8.46e-03 9.92e-01 
1808.80 1.15e-23 2.30e-15 7.03e-08 5.20e-03 9.95e-01 
1919.29 4.34e-24 9.07e-16 3.45e-08 3.57e-03 9.96e-01 
2160.92 1.67e-24 3.76e-16 1.74e-08 2.43e-03 9.98e-01 
2292.92 6.74e-25 1.62e-16 9.18e-09 1.68e-03 9.98e-01 
2432.98 2.81e-25 7.57e-17 5.14e-09 1.21e-03 9.99e-01 
2581.60 1.83e-25 5.24e-17 3.91e-09 1.04e-03 9.99e-01 
2739.29 1.22e-25 3.70e-17 2.97e-09 8.85e-04 9.99e-01 
2906.62 7.37e-26 2.44e-17 2.11e-09 7.14e-04 9.99e-01 
3084.17 4.98e-26 1.78e-17 1.70e-09 6.28e-04 9.99e-01 
3272.56 3.15e-26 1.25e-17 1.34e-09 5.21e-04 9.99e-01 
3472.46 3.04e-26 1.34e-17 1.45e-09 5.61e-04 9.99e-01 
3684.57 2.90e-26 1.42e-17 1.58e-09 6.03e-04 9.99e-01 
3909.64 2.48e-26 1.40e-17 1.61e-09 6.08e-04 9.99e-01 
4148.46 2.90e-26 1.77e-17 1.95e-09 6.80e-04 9.99e-01 
4401.86 5.56e-26 3.24e-17 3.06e-09 8.91e-04 9.99e-01 
4670.75 9.41e-26 5.40e-17 4.56e-09 1.12e-03 9.99e-01 
4956.05 1.05e-25 6.62e-17 5.60e-09 1.28e-03 9.99e-01 
5258.79 1.15e-25 8.08e-17 6.76e-09 1.46e-03 9.99e-01 
5580.02 1.82e-25 1.34e-16 1.03e-08 1.89e-03 9.98e-01 
5920.87 3.09e-25 2.38e-16 1.62e-08 2.44e-03 9.98e-01 
6282.54 5.74e-25 4.61e-16 2.76e-08 3.32e-03 9.97e-01 
6666.30 1.35e-24 1.10e-15 5.34e-08 4.71e-03 9.95e-01 
7073.50 4.31e-24 3.50e-15 1.30e-07 7.66e-03 9.92e-01 
7505.58 1.61e-23 1.35e-14 3.70e-07 1.37e-02 9.86e-01 
7964.05 1.10e-22 9.31e-14 1.62e-06 3.09e-02 9.69e-01 
8450.53 1.59e-21 1.28e-12 1.20e-05 9.30e-02 9.07e-01 
8966.72 2.62e-20 2.11e-11 9.87e-05 2.76e-01 7.24e-01 
9514.44 7.05e-19 5.74e-10 1.03e-03 7.01e-01 2.98e-01 
10095.62 3.25e-17 2.54e-08 1.10e-02 9.60e-01 2.89e-02 
10712.30 3.07e-15 2.38e-06 1.55e-01 8.44e-01 6.44e-04 
11366.65 1.44e-13 1.23e-04 8.34e-01 1.66e-01 3.51e-06 
12061.10 2.30e-12 2.13e-03 9.94e-01 3.87e-03 9.57e-11 
12793.43 4.59e-11 4.64e-02 9.54e-01 2.73e-05 8.90e-16 
13528.61 5.79e-10 6.23e-01 3.77e-01 5.73e-08 1.59e-21 
14194.74 9.02e-10 9.74e-01 2.57e-02 2.99e-11 5.50e-27 
14757.77 8.87e-10 9.98e-01 1.65e-03 5.71e-14 6.52e-33 
15240.48 1.09e-09 1.00e+00 1.84e-04 2.71e-16 2.36e-36 
15646.99 1.68e-09 1.00e+00 2.12e-05 1.33e-18 1.88e-36 
15960.30 3.01e-09 1.00e+00 2.28e-06 5.57e-21 1.53e-36 
16187.41 4.17e-09 1.00e+00 4.37e-07 1.02e-22 1.68e-36 
16354.17 4.67e-09 1.00e+00 1.02e-07 5.67e-24 2.04e-36 
16484.18 4.89e-09 1.00e+00 3.89e-08 2.88e-25 2.71e-36 
16593.12 4.56e-09 1.00e+00 2.14e-08 3.81e-26 3.76e-36 
16691.99 4.21e-09 1.00e+00 8.51e-09 6.56e-27 5.02e-36 
16788.59 4.04e-09 1.00e+00 5.49e-09 1.20e-27 6.52e-36 
16888.37 4.24e-09 1.00e+00 3.26e-09 2.84e-28 8.52e-36 
16998.79 4.27e-09 1.00e+00 1.28e-09 3.78e-29 1.17e-35 
17146.37 4.30e-09 1.00e+00 4.03e-10 3.84e-30 1.71e-35 
17415.23 4.66e-09 1.00e+00 1.08e-10 2.53e-30 3.00e-35 
17888.12 4.90e-09 1.00e+00 1.05e-11 7.23e-30 8.14e-35 
18532.37 5.64e-09 1.00e+00 4.20e-13 1.51e-29 2.17e-34 
19260.76 6.30e-09 1.00e+00 1.45e-14 5.89e-30 4.37e-34 
20034.10 6.01e-09 1.00e+00 1.79e-15 1.21e-29 5.07e-34 
20838.00 4.97e-09 1.00e+00 4.95e-17 1.71e-30 3.45e-34 
21647.97 5.14e-09 1.00e+00 5.83e-18 9.70e-31 2.23e-34 
22447.94 4.24e-09 1.00e+00 9.74e-19 5.16e-30 2.16e-34 
23245.88 3.84e-09 1.00e+00 7.76e-20 3.26e-30 2.70e-34 
24052.47 3.70e-09 1.00e+00 3.92e-20 2.08e-29 3.72e-34 
24867.72 3.64e-09 1.00e+00 2.70e-21 4.52e-30 5.28e-34 
25698.86 3.97e-09 1.00e+00 5.86e-23 1.11e-33 7.70e-34 
26587.16 4.33e-09 1.00e+00 1.15e-23 1.72e-33 1.20e-33 
27637.54 4.05e-09 1.00e+00 6.49e-25 3.02e-33 2.11e-33 
28986.97 3.69e-09 1.00e+00 1.34e-25 6.61e-33 4.66e-33 
#TIME: 6.76 
#NVEL: 67 
#vel_mid[km/s] k0 k1 k2 k3 k4 
440.10 5.09e-21 9.91e-13 7.99e-06 7.18e-02 9.28e-01 
999.11 7.10e-22 1.38e-13 1.69e-06 3.01e-02 9.70e-01 
1267.34 1.50e-22 2.89e-14 4.96e-07 1.53e-02 9.85e-01 
1514.05 4.45e-23 8.79e-15 1.93e-07 8.99e-03 9.91e-01 
1808.80 1.25e-23 2.59e-15 7.80e-08 5.53e-03 9.94e-01 
1919.29 4.95e-24 1.10e-15 4.01e-08 3.89e-03 9.96e-01 
2160.92 2.02e-24 4.79e-16 2.14e-08 2.80e-03 9.97e-01 
2292.92 8.32e-25 2.13e-16 1.15e-08 1.95e-03 9.98e-01 
2432.98 3.69e-25 1.01e-16 6.57e-09 1.41e-03 9.99e-01 
2581.60 2.52e-25 7.66e-17 5.24e-09 1.25e-03 9.99e-01 
2739.29 1.73e-25 5.52e-17 4.09e-09 1.09e-03 9.99e-01 
2906.62 1.09e-25 3.70e-17 3.01e-09 9.18e-04 9.99e-01 
3084.17 7.67e-26 2.86e-17 2.49e-09 8.20e-04 9.99e-01 
3272.56 4.46e-26 1.82e-17 1.80e-09 6.49e-04 9.99e-01 
3472.46 4.32e-26 1.96e-17 1.98e-09 6.97e-04 9.99e-01 
3684.57 4.10e-26 2.10e-17 2.15e-09 7.45e-04 9.99e-01 
3909.64 3.35e-26 1.97e-17 2.10e-09 7.26e-04 9.99e-01 
4148.46 3.95e-26 2.49e-17 2.56e-09 8.18e-04 9.99e-01 
4401.86 7.38e-26 4.44e-17 3.96e-09 1.04e-03 9.99e-01 
4670.75 1.21e-25 7.14e-17 5.79e-09 1.28e-03 9.99e-01 
4956.05 1.40e-25 9.12e-17 7.23e-09 1.49e-03 9.99e-01 
5258.79 1.53e-25 1.11e-16 8.78e-09 1.71e-03 9.98e-01 
5580.02 2.41e-25 1.83e-16 1.33e-08 2.16e-03 9.98e-01 
5920.87 4.36e-25 3.45e-16 2.18e-08 2.89e-03 9.97e-01 
6282.54 7.75e-25 6.43e-16 3.59e-08 3.81e-03 9.96e-01 
6666.30 1.94e-24 1.61e-15 7.24e-08 5.59e-03 9.94e-01 
7073.50 6.38e-24 5.32e-15 1.79e-07 9.14e-03 9.91e-01 
7505.58 2.43e-23 2.10e-14 5.19e-07 1.64e-02 9.84e-01 
7964.05 1.84e-22 1.59e-13 2.46e-06 3.93e-02 9.61e-01 
8450.53 2.62e-21 2.20e-12 1.84e-05 1.19e-01 8.81e-01 
8966.72 4.26e-20 3.55e-11 1.46e-04 3.35e-01 6.65e-01 
9514.44 1.07e-18 9.05e-10 1.41e-03 7.63e-01 2.36e-01 
10095.62 4.66e-17 3.79e-08 1.41e-02 9.64e-01 2.14e-02 
10712.30 4.53e-15 3.66e-06 1.98e-01 8.01e-01 4.18e-04 
11366.65 1.74e-13 1.55e-04 8.71e-01 1.29e-01 3.90e-07 
12061.10 2.72e-12 2.62e-03 9.95e-01 2.82e-03 4.73e-11 
12793.43 5.38e-11 5.70e-02 9.43e-01 1.92e-05 4.54e-16 
13528.61 5.74e-10 6.39e-01 3.61e-01 3.65e-08 8.93e-22 
14194.74 8.86e-10 9.79e-01 2.10e-02 1.84e-11 1.03e-27 
14757.77 8.68e-10 9.99e-01 1.37e-03 3.42e-14 7.20e-33 
15240.48 1.04e-09 1.00e+00 1.67e-04 1.73e-16 2.51e-36 
15646.99 1.62e-09 1.00e+00 1.73e-05 7.85e-19 2.00e-36 
15960.30 2.79e-09 1.00e+00 2.16e-06 5.49e-21 1.63e-36 
16187.41 3.83e-09 1.00e+00 3.63e-07 6.01e-23 1.79e-36 
16354.17 4.40e-09 1.00e+00 1.00e-07 3.78e-24 2.17e-36 
16484.18 4.42e-09 1.00e+00 4.53e-08 8.17e-25 2.88e-36 
16593.12 4.22e-09 1.00e+00 1.75e-08 2.53e-26 3.99e-36 
16691.99 4.24e-09 1.00e+00 8.36e-09 2.96e-27 5.34e-36 
16788.59 4.08e-09 1.00e+00 5.20e-09 1.01e-27 6.93e-36 
16888.37 3.84e-09 1.00e+00 3.36e-09 2.74e-28 9.06e-36 
16998.79 3.95e-09 1.00e+00 1.30e-09 6.43e-29 1.24e-35 
17146.37 4.27e-09 1.00e+00 4.27e-10 4.56e-30 1.82e-35 
17415.23 4.23e-09 1.00e+00 1.08e-10 3.95e-30 3.19e-35 
17888.12 4.52e-09 1.00e+00 1.05e-11 7.19e-30 8.66e-35 
18532.37 5.35e-09 1.00e+00 4.49e-13 1.55e-29 2.31e-34 
19260.76 5.72e-09 1.00e+00 2.37e-14 3.96e-29 4.64e-34 
20034.10 5.24e-09 1.00e+00 1.70e-15 2.55e-29 5.39e-34 
20838.00 5.24e-09 1.00e+00 1.32e-16 3.06e-29 3.67e-34 
21647.97 4.94e-09 1.00e+00 5.94e-18 1.82e-30 2.37e-34 
22447.94 3.88e-09 1.00e+00 1.23e-18 5.46e-30 2.29e-34 
23245.88 3.41e-09 1.00e+00 2.59e-20 4.22e-34 2.87e-34 
24052.47 3.50e-09 1.00e+00 4.10e-21 5.79e-34 3.96e-34 
24867.72 3.64e-09 1.00e+00 6.29e-22 8.17e-34 5.61e-34 
25698.86 3.84e-09 1.00e+00 8.02e-23 1.19e-33 8.19e-34 
26587.16 3.90e-09 1.00e+00 5.42e-24 1.83e-33 1.27e-33 
27637.54 4.34e-09 1.00e+00 6.07e-25 3.21e-33 2.24e-33 
28986.97 3.35e-09 1.00e+00 1.44e-25 7.03e-33 4.95e-33 
#TIME: 6.90 
#NVEL: 67 
#vel_mid[km/s] k0 k1 k2 k3 k4 
440.10 5.02e-21 1.00e-12 8.01e-06 7.13e-02 9.29e-01 
999.11 6.92e-22 1.43e-13 1.73e-06 3.05e-02 9.70e-01 
1267.34 1.39e-22 2.87e-14 4.92e-07 1.51e-02 9.85e-01 
1514.05 4.92e-23 1.00e-14 2.18e-07 9.70e-03 9.90e-01 
1808.80 1.33e-23 2.96e-15 8.60e-08 5.83e-03 9.94e-01 
1919.29 5.90e-24 1.37e-15 4.78e-08 4.31e-03 9.96e-01 
2160.92 2.47e-24 6.04e-16 2.61e-08 3.12e-03 9.97e-01 
2292.92 1.04e-24 2.83e-16 1.45e-08 2.26e-03 9.98e-01 
2432.98 4.67e-25 1.35e-16 8.29e-09 1.64e-03 9.98e-01 
2581.60 3.38e-25 1.04e-16 6.97e-09 1.53e-03 9.98e-01 
2739.29 2.27e-25 7.51e-17 5.38e-09 1.32e-03 9.99e-01 
2906.62 1.49e-25 5.26e-17 4.08e-09 1.12e-03 9.99e-01 
3084.17 1.07e-25 4.13e-17 3.43e-09 1.01e-03 9.99e-01 
3272.56 6.81e-26 2.90e-17 2.61e-09 8.42e-04 9.99e-01 
3472.46 6.15e-26 2.90e-17 2.73e-09 8.80e-04 9.99e-01 
3684.57 5.44e-26 2.87e-17 2.80e-09 8.78e-04 9.99e-01 
3909.64 4.31e-26 2.62e-17 2.66e-09 8.37e-04 9.99e-01 
4148.46 5.19e-26 3.39e-17 3.29e-09 9.47e-04 9.99e-01 
4401.86 9.50e-26 5.87e-17 5.03e-09 1.19e-03 9.99e-01 
4670.75 1.58e-25 9.64e-17 7.34e-09 1.46e-03 9.99e-01 
4956.05 1.91e-25 1.28e-16 9.48e-09 1.75e-03 9.98e-01 
5258.79 2.01e-25 1.51e-16 1.13e-08 1.97e-03 9.98e-01 
5580.02 3.30e-25 2.59e-16 1.74e-08 2.54e-03 9.97e-01 
5920.87 5.86e-25 4.81e-16 2.88e-08 3.40e-03 9.97e-01 
6282.54 1.09e-24 9.31e-16 4.79e-08 4.47e-03 9.96e-01 
6666.30 2.73e-24 2.37e-15 9.87e-08 6.67e-03 9.93e-01 
7073.50 9.48e-24 8.17e-15 2.53e-07 1.12e-02 9.89e-01 
7505.58 3.86e-23 3.43e-14 7.66e-07 2.06e-02 9.79e-01 
7964.05 2.95e-22 2.68e-13 3.76e-06 5.04e-02 9.50e-01 
8450.53 4.29e-21 3.72e-12 2.75e-05 1.47e-01 8.53e-01 
8966.72 6.65e-20 5.84e-11 2.15e-04 4.02e-01 5.98e-01 
9514.44 1.59e-18 1.41e-09 1.90e-03 8.16e-01 1.82e-01 
10095.62 6.93e-17 5.84e-08 1.85e-02 9.66e-01 1.53e-02 
10712.30 6.49e-15 5.53e-06 2.48e-01 7.52e-01 2.78e-04 
11366.65 2.09e-13 1.95e-04 9.01e-01 9.89e-02 2.02e-07 
12061.10 3.16e-12 3.20e-03 9.94e-01 2.54e-03 3.19e-11 
12793.43 6.23e-11 6.96e-02 9.30e-01 1.35e-05 1.83e-16 
13528.61 6.36e-10 7.39e-01 2.61e-01 1.99e-08 2.17e-22 
14194.74 8.72e-10 9.88e-01 1.23e-02 7.20e-12 1.59e-28 
14757.77 8.54e-10 9.94e-01 5.58e-03 1.04e-13 6.86e-32 
15240.48 1.03e-09 1.00e+00 1.45e-04 1.81e-16 2.67e-36 
15646.99 1.55e-09 1.00e+00 1.51e-05 4.54e-19 2.13e-36 
15960.30 2.76e-09 1.00e+00 1.68e-06 2.49e-21 1.73e-36 
16187.41 3.80e-09 1.00e+00 3.07e-07 3.52e-23 1.90e-36 
16354.17 4.51e-09 1.00e+00 7.08e-08 1.14e-24 2.31e-36 
16484.18 4.52e-09 1.00e+00 3.25e-08 2.30e-25 3.06e-36 
16593.12 4.46e-09 1.00e+00 1.47e-08 2.23e-26 4.25e-36 
16691.99 4.16e-09 1.00e+00 6.45e-09 2.99e-27 5.68e-36 
16788.59 4.06e-09 1.00e+00 4.34e-09 6.06e-28 7.37e-36 
16888.37 3.95e-09 1.00e+00 2.57e-09 1.35e-28 9.63e-36 
16998.79 3.93e-09 1.00e+00 1.12e-09 2.39e-29 1.32e-35 
17146.37 4.12e-09 1.00e+00 3.86e-10 4.58e-30 1.94e-35 
17415.23 4.05e-09 1.00e+00 9.86e-11 3.97e-30 3.39e-35 
17888.12 4.31e-09 1.00e+00 7.31e-12 6.42e-30 9.21e-35 
18532.37 4.85e-09 1.00e+00 6.15e-13 2.01e-29 2.46e-34 
19260.76 5.31e-09 1.00e+00 2.28e-14 1.82e-29 4.94e-34 
20034.10 6.09e-09 1.00e+00 2.13e-15 2.43e-29 5.74e-34 
20838.00 4.72e-09 1.00e+00 1.02e-16 6.06e-30 3.90e-34 
21647.97 3.99e-09 1.00e+00 1.80e-17 2.51e-29 2.52e-34 
22447.94 6.28e-09 1.00e+00 3.03e-18 2.35e-29 2.44e-34 
23245.88 3.22e-09 1.00e+00 8.82e-19 7.43e-28 3.05e-34 
24052.47 2.92e-09 1.00e+00 6.00e-20 1.53e-28 4.21e-34 
24867.72 3.32e-09 1.00e+00 3.15e-21 1.89e-29 5.97e-34 
25698.86 3.43e-09 1.00e+00 1.20e-22 1.26e-33 8.70e-34 
26587.16 3.58e-09 1.00e+00 9.01e-23 1.17e-28 1.35e-33 
27637.54 3.55e-09 1.00e+00 6.18e-25 3.41e-33 2.39e-33 
28986.97 5.76e-09 1.00e+00 8.45e-25 1.57e-31 5.26e-33 
#TIME: 7.04 
#NVEL: 67 
#vel_mid[km/s] k0 k1 k2 k3 k4 
440.10 4.86e-21 1.04e-12 8.13e-06 7.20e-02 9.28e-01 
999.11 7.18e-22 1.52e-13 1.84e-06 3.18e-02 9.68e-01 
1267.34 1.44e-22 3.12e-14 5.29e-07 1.59e-02 9.84e-01 
1514.05 5.13e-23 1.10e-14 2.35e-07 1.01e-02 9.90e-01 
1808.80 1.58e-23 3.64e-15 1.01e-07 6.42e-03 9.94e-01 
1919.29 6.93e-24 1.68e-15 5.66e-08 4.76e-03 9.95e-01 
2160.92 2.88e-24 7.52e-16 3.11e-08 3.46e-03 9.97e-01 
2292.92 1.34e-24 3.78e-16 1.85e-08 2.63e-03 9.97e-01 
2432.98 6.16e-25 1.93e-16 1.10e-08 1.96e-03 9.98e-01 
2581.60 4.14e-25 1.35e-16 8.59e-09 1.73e-03 9.98e-01 
2739.29 2.96e-25 1.00e-16 6.94e-09 1.55e-03 9.98e-01 
2906.62 1.99e-25 7.29e-17 5.37e-09 1.32e-03 9.99e-01 
3084.17 1.45e-25 5.80e-17 4.55e-09 1.21e-03 9.99e-01 
3272.56 9.51e-26 4.22e-17 3.59e-09 1.04e-03 9.99e-01 
3472.46 8.55e-26 4.19e-17 3.67e-09 1.06e-03 9.99e-01 
3684.57 7.63e-26 4.19e-17 3.79e-09 1.07e-03 9.99e-01 
3909.64 5.61e-26 3.54e-17 3.39e-09 9.61e-04 9.99e-01 
4148.46 6.61e-26 4.43e-17 4.16e-09 1.09e-03 9.99e-01 
4401.86 1.21e-25 7.74e-17 6.29e-09 1.35e-03 9.99e-01 
4670.75 2.19e-25 1.38e-16 9.78e-09 1.74e-03 9.98e-01 
4956.05 2.60e-25 1.80e-16 1.27e-08 2.10e-03 9.98e-01 
5258.79 2.76e-25 2.14e-16 1.49e-08 2.31e-03 9.98e-01 
5580.02 4.56e-25 3.71e-16 2.32e-08 2.99e-03 9.97e-01 
5920.87 7.85e-25 6.67e-16 3.71e-08 3.88e-03 9.96e-01 
6282.54 1.57e-24 1.38e-15 6.54e-08 5.33e-03 9.95e-01 
6666.30 3.97e-24 3.53e-15 1.34e-07 7.84e-03 9.92e-01 
7073.50 1.39e-23 1.24e-14 3.52e-07 1.34e-02 9.87e-01 
7505.58 6.11e-23 5.63e-14 1.14e-06 2.59e-02 9.74e-01 
7964.05 4.72e-22 4.40e-13 5.52e-06 6.18e-02 9.38e-01 
8450.53 7.00e-21 6.34e-12 4.20e-05 1.85e-01 8.15e-01 
8966.72 1.02e-19 9.26e-11 3.01e-04 4.62e-01 5.38e-01 
9514.44 2.31e-18 2.14e-09 2.50e-03 8.52e-01 1.45e-01 
10095.62 1.08e-16 9.50e-08 2.47e-02 9.65e-01 1.02e-02 
10712.30 9.36e-15 8.38e-06 3.09e-01 6.90e-01 1.41e-04 
11366.65 2.54e-13 2.46e-04 9.24e-01 7.57e-02 9.87e-08 
12061.10 3.74e-12 3.94e-03 9.95e-01 1.50e-03 8.99e-12 
12793.43 7.45e-11 8.69e-02 9.13e-01 9.27e-06 7.34e-17 
13528.61 6.56e-10 7.78e-01 2.22e-01 1.09e-08 6.23e-23 
14194.74 8.44e-10 9.90e-01 1.02e-02 4.27e-12 3.80e-29 
14757.77 8.20e-10 9.99e-01 9.68e-04 1.30e-14 8.89e-34 
15240.48 9.83e-10 1.00e+00 1.20e-04 9.21e-17 2.84e-36 
15646.99 1.50e-09 1.00e+00 1.43e-05 5.25e-19 2.26e-36 
15960.30 2.67e-09 1.00e+00 1.53e-06 2.17e-21 1.84e-36 
16187.41 3.60e-09 1.00e+00 2.87e-07 3.91e-23 2.02e-36 
16354.17 4.16e-09 1.00e+00 7.53e-08 1.26e-24 2.45e-36 
16484.18 4.26e-09 1.00e+00 3.17e-08 1.26e-25 3.26e-36 
16593.12 4.02e-09 1.00e+00 1.67e-08 1.74e-26 4.51e-36 
