#NTIMES: 200
#NSTAGES: 6
#TIMES[d]: 1.3135 1.3409 1.3688 1.3973 1.4263 1.4560 1.4863 1.5173 1.5488 1.5811 1.6140 1.6476 1.6819 1.7169 1.7526 1.7891 1.8263 1.8643 1.9031 1.9427 1.9831 2.0244 2.0665 2.1096 2.1535 2.1983 2.2440 2.2907 2.3384 2.3871 2.4368 2.4875 2.5392 2.5921 2.6460 2.7011 2.7573 2.8147 2.8733 2.9331 2.9941 3.0564 3.1200 3.1850 3.2513 3.3189 3.3880 3.4585 3.5305 3.6040 3.6790 3.7555 3.8337 3.9135 3.9949 4.0781 4.1629 4.2496 4.3380 4.4283 4.5205 4.6145 4.7106 4.8086 4.9087 5.0109 5.1151 5.2216 5.3303 5.4412 5.5544 5.6700 5.7880 5.9085 6.0315 6.1570 6.2851 6.4159 6.5495 6.6858 6.8249 6.9670 7.1120 7.2600 7.4111 7.5653 7.7228 7.8835 8.0476 8.2150 8.3860 8.5605 8.7387 8.9206 9.1062 9.2957 9.4892 9.6867 9.8883 10.0941 10.3042 10.5186 10.7375 10.9610 11.1891 11.4220 11.6597 11.9023 12.1501 12.4029 12.6611 12.9246 13.1935 13.4681 13.7484 14.0346 14.3266 14.6248 14.9292 15.2399 15.5570 15.8808 16.2113 16.5487 16.8931 17.2447 17.6036 17.9700 18.3440 18.7257 19.1155 19.5133 19.9194 20.3340 20.7571 21.1891 21.6301 22.0803 22.5398 23.0089 23.4878 23.9766 24.4756 24.9850 25.5050 26.0358 26.5776 27.1308 27.6954 28.2718 28.8602 29.4608 30.0740 30.6999 31.3388 31.9910 32.6568 33.3365 34.0302 34.7385 35.4615 36.1995 36.9529 37.7219 38.5070 39.3084 40.1265 40.9616 41.8141 42.6843 43.5726 44.4795 45.4052 46.3501 47.3148 48.2995 49.3047 50.3308 51.3783 52.4476 53.5391 54.6534 55.7908 56.9519 58.1372 59.3472 60.5823 61.8431 63.1302 64.4440 65.7853 67.1544 68.5520 69.9787 71.4351 72.9218 74.4394 75.9886 77.5701 79.1845
#
#TIME: 1.3135
#NVEL: 115
#vel_mid[km/s] k0 k1 k2 k3 k4 k5
2.4277e+03 1.5588e-09 1.0000e+00 7.1155e-10 3.0287e-29 0.0000e+00 0.0000e+00
2.5802e+03 1.6731e-09 1.0000e+00 2.1067e-10 1.4903e-30 0.0000e+00 0.0000e+00
2.7422e+03 1.8483e-09 1.0000e+00 3.4355e-11 1.6660e-32 0.0000e+00 0.0000e+00
2.9144e+03 2.2168e-09 1.0000e+00 2.4669e-12 2.4712e-35 0.0000e+00 0.0000e+00
3.0973e+03 2.9678e-09 1.0000e+00 1.0602e-13 1.0612e-38 0.0000e+00 0.0000e+00
3.2918e+03 3.6137e-09 1.0000e+00 6.6044e-15 1.0958e-41 0.0000e+00 0.0000e+00
3.4986e+03 4.2359e-09 1.0000e+00 6.9341e-16 4.0638e-44 0.0000e+00 0.0000e+00
3.7182e+03 5.7703e-09 1.0000e+00 6.8078e-17 0.0000e+00 0.0000e+00 0.0000e+00
3.9517e+03 7.9622e-09 1.0000e+00 5.1655e-18 0.0000e+00 0.0000e+00 0.0000e+00
4.1999e+03 7.9388e-09 1.0000e+00 4.3249e-19 0.0000e+00 0.0000e+00 0.0000e+00
4.4636e+03 9.3621e-09 1.0000e+00 4.6092e-20 0.0000e+00 0.0000e+00 0.0000e+00
4.7438e+03 1.3208e-08 1.0000e+00 4.5868e-21 0.0000e+00 0.0000e+00 0.0000e+00
5.0416e+03 1.8874e-08 1.0000e+00 4.0219e-22 0.0000e+00 0.0000e+00 0.0000e+00
5.3582e+03 2.6109e-08 1.0000e+00 3.3523e-23 0.0000e+00 0.0000e+00 0.0000e+00
5.6947e+03 3.3936e-08 1.0000e+00 3.4191e-24 0.0000e+00 0.0000e+00 0.0000e+00
6.0522e+03 4.4340e-08 1.0000e+00 3.0500e-25 0.0000e+00 0.0000e+00 0.0000e+00
6.4323e+03 5.7579e-08 1.0000e+00 2.3356e-26 0.0000e+00 0.0000e+00 0.0000e+00
6.8362e+03 7.3983e-08 1.0000e+00 1.8157e-27 0.0000e+00 0.0000e+00 0.0000e+00
7.2654e+03 9.9852e-08 1.0000e+00 1.1760e-28 0.0000e+00 0.0000e+00 0.0000e+00
7.7216e+03 1.4667e-07 1.0000e+00 4.4152e-30 0.0000e+00 0.0000e+00 0.0000e+00
8.2065e+03 2.2255e-07 1.0000e+00 1.0627e-31 0.0000e+00 0.0000e+00 0.0000e+00
8.7177e+03 3.2358e-07 1.0000e+00 1.7175e-33 0.0000e+00 0.0000e+00 0.0000e+00
9.2147e+03 4.4469e-07 1.0000e+00 2.3410e-35 0.0000e+00 0.0000e+00 0.0000e+00
9.6291e+03 5.2816e-07 1.0000e+00 6.9695e-37 0.0000e+00 0.0000e+00 0.0000e+00
9.9539e+03 5.5629e-07 1.0000e+00 5.1979e-38 0.0000e+00 0.0000e+00 0.0000e+00
1.0246e+04 5.4298e-07 1.0000e+00 6.7611e-39 0.0000e+00 0.0000e+00 0.0000e+00
1.0542e+04 5.2406e-07 1.0000e+00 1.3319e-39 0.0000e+00 0.0000e+00 0.0000e+00
1.0840e+04 5.3532e-07 1.0000e+00 4.3862e-40 0.0000e+00 0.0000e+00 0.0000e+00
1.1119e+04 5.8524e-07 1.0000e+00 1.4093e-40 0.0000e+00 0.0000e+00 0.0000e+00
1.1356e+04 6.8566e-07 1.0000e+00 6.8533e-41 0.0000e+00 0.0000e+00 0.0000e+00
1.1540e+04 9.2933e-07 1.0000e+00 2.4363e-41 0.0000e+00 0.0000e+00 0.0000e+00
1.1677e+04 1.1585e-06 1.0000e+00 1.3723e-41 0.0000e+00 0.0000e+00 0.0000e+00
1.1784e+04 1.3673e-06 1.0000e+00 5.8700e-42 0.0000e+00 0.0000e+00 0.0000e+00
1.1876e+04 1.5069e-06 1.0000e+00 2.5293e-42 0.0000e+00 0.0000e+00 0.0000e+00
1.1964e+04 1.5132e-06 1.0000e+00 1.3060e-42 0.0000e+00 0.0000e+00 0.0000e+00
1.2056e+04 1.3663e-06 1.0000e+00 4.9186e-43 0.0000e+00 0.0000e+00 0.0000e+00
1.2170e+04 1.2680e-06 1.0000e+00 1.9758e-43 0.0000e+00 0.0000e+00 0.0000e+00
1.2360e+04 1.2400e-06 1.0000e+00 4.6243e-44 0.0000e+00 0.0000e+00 0.0000e+00
1.2670e+04 1.2141e-06 1.0000e+00 7.0065e-45 0.0000e+00 0.0000e+00 0.0000e+00
1.3075e+04 1.1837e-06 1.0000e+00 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00
1.3530e+04 1.0744e-06 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4013e+04 9.2354e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4509e+04 7.4268e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5002e+04 6.5029e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5476e+04 5.4511e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5924e+04 4.6716e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6356e+04 3.4785e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6776e+04 2.6510e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7184e+04 2.0481e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7580e+04 1.4896e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7990e+04 9.8941e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8458e+04 7.0601e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9085e+04 5.3451e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0000e+04 3.5955e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1194e+04 1.5300e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2528e+04 7.3781e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3943e+04 5.5093e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5446e+04 3.3463e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7044e+04 2.6239e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8744e+04 2.4365e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0520e+04 1.0827e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2244e+04 1.5436e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3773e+04 6.3219e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5108e+04 8.0573e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6326e+04 7.3736e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7486e+04 4.9283e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8628e+04 4.0160e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9769e+04 2.9845e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0916e+04 2.1631e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2074e+04 1.3221e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3252e+04 1.0367e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4454e+04 7.9937e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.5683e+04 5.1017e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6942e+04 3.5351e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8231e+04 4.0100e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9550e+04 2.6953e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.0900e+04 2.5246e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2277e+04 1.8728e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3682e+04 1.3902e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.5110e+04 1.4145e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6562e+04 9.2158e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8030e+04 6.8936e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.9510e+04 6.1016e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0994e+04 4.3425e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2466e+04 3.1984e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.3912e+04 2.1597e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5312e+04 3.5810e-13 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6639e+04 1.8414e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7870e+04 2.0280e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8864e+04 1.6958e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9460e+04 1.9826e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9745e+04 2.1804e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9888e+04 2.2088e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9960e+04 2.3150e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9991e+04 2.3623e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 9.8343e-13 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 41.8141
#NVEL: 115
#vel_mid[km/s] k0 k1 k2 k3 k4 k5
4.2577e+02 9.4004e-12 9.9999e-01 1.0405e-05 6.0682e-20 2.8026e-44 0.0000e+00
8.5779e+02 1.2249e-09 1.0000e+00 4.8041e-09 3.1888e-27 0.0000e+00 0.0000e+00
8.7843e+02 1.2317e-09 1.0000e+00 4.5551e-09 2.7992e-27 0.0000e+00 0.0000e+00
9.1772e+02 1.2326e-09 1.0000e+00 4.5344e-09 2.7686e-27 0.0000e+00 0.0000e+00
9.7304e+02 1.2401e-09 1.0000e+00 4.2675e-09 2.3860e-27 0.0000e+00 0.0000e+00
1.0350e+03 1.2456e-09 1.0000e+00 4.1018e-09 2.1659e-27 0.0000e+00 0.0000e+00
1.1000e+03 1.2360e-09 1.0000e+00 4.3858e-09 2.5507e-27 0.0000e+00 0.0000e+00
1.1690e+03 1.2325e-09 1.0000e+00 4.4253e-09 2.6049e-27 0.0000e+00 0.0000e+00
1.2425e+03 1.2524e-09 1.0000e+00 4.0470e-09 2.0999e-27 0.0000e+00 0.0000e+00
1.3205e+03 1.3066e-09 1.0000e+00 3.7371e-09 1.7576e-27 0.0000e+00 0.0000e+00
1.4033e+03 1.3740e-09 1.0000e+00 3.4040e-09 1.4271e-27 0.0000e+00 0.0000e+00
1.4915e+03 1.4320e-09 1.0000e+00 3.0083e-09 1.0697e-27 0.0000e+00 0.0000e+00
1.5852e+03 1.4663e-09 1.0000e+00 2.6411e-09 7.8164e-28 0.0000e+00 0.0000e+00
1.6847e+03 1.4993e-09 1.0000e+00 2.1506e-09 4.7278e-28 0.0000e+00 0.0000e+00
1.7904e+03 1.5049e-09 1.0000e+00 1.8555e-09 3.2744e-28 0.0000e+00 0.0000e+00
1.9028e+03 1.4969e-09 1.0000e+00 1.4683e-09 1.8182e-28 0.0000e+00 0.0000e+00
2.0223e+03 1.5069e-09 1.0000e+00 1.1054e-09 8.9660e-29 0.0000e+00 0.0000e+00
2.1493e+03 1.5380e-09 1.0000e+00 6.8865e-10 2.7717e-29 0.0000e+00 0.0000e+00
2.2843e+03 1.5939e-09 1.0000e+00 3.7039e-10 5.9746e-30 0.0000e+00 0.0000e+00
2.4277e+03 1.6831e-09 1.0000e+00 1.4074e-10 5.4427e-31 0.0000e+00 0.0000e+00
2.5802e+03 1.8188e-09 1.0000e+00 3.5033e-11 1.7356e-32 0.0000e+00 0.0000e+00
2.7422e+03 2.0842e-09 1.0000e+00 4.3090e-12 9.7063e-35 0.0000e+00 0.0000e+00
2.9144e+03 2.6576e-09 1.0000e+00 2.8379e-13 1.1894e-37 0.0000e+00 0.0000e+00
3.0973e+03 3.5172e-09 1.0000e+00 1.6976e-14 1.1599e-40 0.0000e+00 0.0000e+00
3.2918e+03 4.0920e-09 1.0000e+00 1.3804e-15 2.2841e-43 0.0000e+00 0.0000e+00
3.4986e+03 4.6237e-09 1.0000e+00 1.7477e-16 1.4013e-45 0.0000e+00 0.0000e+00
3.7182e+03 6.2675e-09 1.0000e+00 1.8863e-17 0.0000e+00 0.0000e+00 0.0000e+00
3.9517e+03 8.8380e-09 1.0000e+00 1.4887e-18 0.0000e+00 0.0000e+00 0.0000e+00
4.1999e+03 9.0570e-09 1.0000e+00 1.1504e-19 0.0000e+00 0.0000e+00 0.0000e+00
4.4636e+03 1.0460e-08 1.0000e+00 1.4804e-20 0.0000e+00 0.0000e+00 0.0000e+00
4.7438e+03 1.4827e-08 1.0000e+00 1.4286e-21 0.0000e+00 0.0000e+00 0.0000e+00
5.0416e+03 2.1255e-08 1.0000e+00 1.2029e-22 0.0000e+00 0.0000e+00 0.0000e+00
5.3582e+03 2.8483e-08 1.0000e+00 1.2170e-23 0.0000e+00 0.0000e+00 0.0000e+00
5.6947e+03 3.6917e-08 1.0000e+00 1.2158e-24 0.0000e+00 0.0000e+00 0.0000e+00
6.0522e+03 4.8294e-08 1.0000e+00 1.0350e-25 0.0000e+00 0.0000e+00 0.0000e+00
6.4323e+03 6.2509e-08 1.0000e+00 8.1476e-27 0.0000e+00 0.0000e+00 0.0000e+00
6.8362e+03 8.1430e-08 1.0000e+00 5.8985e-28 0.0000e+00 0.0000e+00 0.0000e+00
7.2654e+03 1.1229e-07 1.0000e+00 3.3819e-29 0.0000e+00 0.0000e+00 0.0000e+00
7.7216e+03 1.6543e-07 1.0000e+00 1.2441e-30 0.0000e+00 0.0000e+00 0.0000e+00
8.2065e+03 2.5372e-07 1.0000e+00 2.5228e-32 0.0000e+00 0.0000e+00 0.0000e+00
8.7177e+03 3.6666e-07 1.0000e+00 3.3616e-34 0.0000e+00 0.0000e+00 0.0000e+00
9.2147e+03 4.8688e-07 1.0000e+00 4.4508e-36 0.0000e+00 0.0000e+00 0.0000e+00
9.6291e+03 5.6286e-07 1.0000e+00 1.3900e-37 0.0000e+00 0.0000e+00 0.0000e+00
9.9539e+03 5.8026e-07 1.0000e+00 1.2623e-38 0.0000e+00 0.0000e+00 0.0000e+00
1.0246e+04 5.6080e-07 1.0000e+00 1.8625e-39 0.0000e+00 0.0000e+00 0.0000e+00
1.0542e+04 5.3826e-07 1.0000e+00 4.1938e-40 0.0000e+00 0.0000e+00 0.0000e+00
1.0840e+04 5.6106e-07 1.0000e+00 1.0964e-40 0.0000e+00 0.0000e+00 0.0000e+00
1.1119e+04 6.1232e-07 1.0000e+00 4.2967e-41 0.0000e+00 0.0000e+00 0.0000e+00
1.1356e+04 7.2920e-07 1.0000e+00 1.9649e-41 0.0000e+00 0.0000e+00 0.0000e+00
1.1540e+04 1.0047e-06 1.0000e+00 6.5090e-42 0.0000e+00 0.0000e+00 0.0000e+00
1.1677e+04 1.2527e-06 1.0000e+00 3.8340e-42 0.0000e+00 0.0000e+00 0.0000e+00
1.1784e+04 1.4742e-06 1.0000e+00 1.7054e-42 0.0000e+00 0.0000e+00 0.0000e+00
1.1876e+04 1.6274e-06 1.0000e+00 7.1466e-43 0.0000e+00 0.0000e+00 0.0000e+00
1.1964e+04 1.6354e-06 1.0000e+00 3.6434e-43 0.0000e+00 0.0000e+00 0.0000e+00
1.2056e+04 1.4443e-06 1.0000e+00 1.7376e-43 0.0000e+00 0.0000e+00 0.0000e+00
1.2170e+04 1.3656e-06 1.0000e+00 5.7453e-44 0.0000e+00 0.0000e+00 0.0000e+00
1.2360e+04 1.3288e-06 1.0000e+00 1.4013e-44 0.0000e+00 0.0000e+00 0.0000e+00
1.2670e+04 1.2742e-06 1.0000e+00 2.8026e-45 0.0000e+00 0.0000e+00 0.0000e+00
1.3075e+04 1.2242e-06 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3530e+04 1.1337e-06 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4013e+04 9.4706e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4509e+04 7.9814e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5002e+04 6.5493e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5476e+04 5.8596e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5924e+04 4.8451e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6356e+04 3.7367e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6776e+04 2.9227e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7184e+04 2.2630e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7580e+04 1.6056e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7990e+04 1.1020e-07 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8458e+04 7.9010e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9085e+04 5.8697e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0000e+04 3.8498e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1194e+04 1.5453e-08 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2528e+04 8.8923e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3943e+04 4.2966e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5446e+04 4.4173e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7044e+04 3.2249e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8744e+04 2.5701e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0520e+04 2.2023e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2244e+04 1.6833e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3773e+04 1.6423e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5108e+04 1.5256e-09 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6326e+04 9.7939e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7486e+04 5.0157e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8628e+04 4.0853e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9769e+04 2.6432e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0916e+04 1.6114e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2074e+04 1.3374e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3252e+04 1.1745e-10 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4454e+04 9.2138e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.5683e+04 6.7128e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6942e+04 4.9120e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8231e+04 4.9319e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9550e+04 3.7643e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.0900e+04 3.0196e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2277e+04 2.8189e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3682e+04 1.7034e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.5110e+04 1.4341e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6562e+04 1.0207e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8030e+04 7.8687e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.9510e+04 5.4063e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0994e+04 3.0654e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2466e+04 3.0506e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.3912e+04 2.9878e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5312e+04 1.1488e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6639e+04 3.2660e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7870e+04 2.3444e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8864e+04 2.1314e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9460e+04 1.7684e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9745e+04 1.3508e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9888e+04 1.4100e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9960e+04 1.1808e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9991e+04 1.1536e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 4.8193e-13 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 42.6843
#NVEL: 115
#vel_mid[km/s] k0 k1 k2 k3 k4 k5
4.2577e+02 9.7000e-12 9.9999e-01 5.0536e-06 1.0157e-20 1.4013e-45 0.0000e+00
8.5779e+02 1.2942e-09 1.0000e+00 1.7337e-09 2.5615e-28 0.0000e+00 0.0000e+00
8.7843e+02 1.3104e-09 1.0000e+00 1.5357e-09 1.9030e-28 0.0000e+00 0.0000e+00
9.1772e+02 1.3061e-09 1.0000e+00 1.5892e-09 2.0700e-28 0.0000e+00 0.0000e+00
9.7304e+02 1.3109e-09 1.0000e+00 1.5257e-09 1.8725e-28 0.0000e+00 0.0000e+00
1.0350e+03 1.3085e-09 1.0000e+00 1.5566e-09 1.9670e-28 0.0000e+00 0.0000e+00
1.1000e+03 1.3118e-09 1.0000e+00 1.5105e-09 1.8269e-28 0.0000e+00 0.0000e+00
1.1690e+03 1.3088e-09 1.0000e+00 1.5172e-09 1.8451e-28 0.0000e+00 0.0000e+00
1.2425e+03 1.3289e-09 1.0000e+00 1.3895e-09 1.4921e-28 0.0000e+00 0.0000e+00
1.3205e+03 1.3907e-09 1.0000e+00 1.2276e-09 1.1197e-28 0.0000e+00 0.0000e+00
1.4033e+03 1.4641e-09 1.0000e+00 1.0819e-09 8.3757e-29 0.0000e+00 0.0000e+00
1.4915e+03 1.5293e-09 1.0000e+00 9.1123e-10 5.5710e-29 0.0000e+00 0.0000e+00
1.5852e+03 1.5660e-09 1.0000e+00 7.8036e-10 3.8248e-29 0.0000e+00 0.0000e+00
1.6847e+03 1.6011e-09 1.0000e+00 6.1524e-10 2.1331e-29 0.0000e+00 0.0000e+00
1.7904e+03 1.6102e-09 1.0000e+00 5.0185e-10 1.2847e-29 0.0000e+00 0.0000e+00
1.9028e+03 1.5990e-09 1.0000e+00 3.8858e-10 6.7473e-30 0.0000e+00 0.0000e+00
2.0223e+03 1.6195e-09 1.0000e+00 2.5848e-10 2.4468e-30 0.0000e+00 0.0000e+00
