#NTIMES: 50
#NSTAGES 2
#TIMES[d]: 199.16 202.03 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.50 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.55 328.19 332.91 337.70 342.55 347.48 352.47 357.54 362.68 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL 115
#vel_mid[km/s] mg0 mg1
44454.05 7.2893e-07 1.0000e+00
45683.04 4.1173e-07 1.0000e+00
46941.68 3.7097e-07 1.0000e+00
48230.81 2.3167e-07 1.0000e+00
49550.29 1.5950e-07 1.0000e+00
50899.37 1.1774e-07 1.0000e+00
52276.86 9.9386e-08 1.0000e+00
53681.16 5.8254e-08 1.0000e+00
55110.21 4.5585e-08 1.0000e+00
56561.17 3.5929e-08 1.0000e+00
58030.00 3.8985e-08 1.0000e+00
59510.42 3.6190e-08 1.0000e+00
60993.45 2.8002e-08 1.0000e+00
62466.44 2.6927e-08 1.0000e+00
63912.69 2.3186e-08 1.0000e+00
65311.62 1.7957e-08 1.0000e+00
66639.26 3.3304e-08 1.0000e+00
67870.77 2.2421e-08 1.0000e+00
68864.47 1.5709e-08 1.0000e+00
69459.55 1.3719e-08 1.0000e+00
69744.99 1.7561e-08 1.0000e+00
69888.26 1.6659e-08 1.0000e+00
69959.62 1.6971e-08 1.0000e+00
69991.15 1.6959e-08 1.0000e+00
69999.53 1.6933e-08 1.0000e+00
#TIME: 272.62
#NVEL 115
#vel_mid[km/s] mg0 mg1
425.78 2.6303e-01 7.3697e-01
857.79 3.3231e-01 6.6769e-01
878.44 2.5434e-01 7.4566e-01
917.72 2.6350e-01 7.3650e-01
973.04 3.8340e-01 6.1660e-01
1034.98 2.5962e-01 7.4038e-01
1099.97 9.9545e-02 9.0045e-01
1169.04 7.9414e-02 9.2059e-01
1242.44 3.5687e-01 6.4313e-01
1320.45 2.8539e-01 7.1461e-01
1403.37 2.4290e-01 7.5710e-01
1491.49 3.1420e-01 6.8580e-01
1585.14 2.3502e-01 7.6498e-01
1684.67 2.1702e-01 7.8298e-01
1790.45 2.0014e-01 7.9986e-01
1902.87 1.7155e-01 8.2845e-01
2022.36 1.0127e-01 8.9873e-01
2149.34 4.4384e-02 9.5562e-01
2284.30 5.5887e-02 9.4411e-01
2427.74 7.4271e-03 9.9257e-01
2580.18 1.4870e-02 9.8513e-01
2742.19 4.6436e-03 9.9536e-01
2914.37 3.9871e-03 9.9601e-01
3097.37 4.1406e-03 9.9586e-01
3291.85 4.8757e-03 9.9512e-01
3498.55 7.4042e-03 9.9260e-01
3718.23 9.8011e-02 9.0199e-01
3951.70 3.3604e-01 6.6396e-01
4199.83 2.9156e-01 7.0844e-01
4463.54 2.9290e-01 7.0710e-01
4743.81 3.2710e-01 6.7290e-01
5041.68 3.6951e-01 6.3049e-01
5358.25 3.8558e-01 6.1442e-01
5694.70 4.0415e-01 5.9585e-01
6052.28 3.8967e-01 6.1033e-01
6432.31 3.8011e-01 6.1989e-01
6836.20 3.9232e-01 6.0768e-01
7265.45 4.1844e-01 5.8156e-01
7721.65 4.2309e-01 5.7691e-01
8206.56 4.2347e-01 5.7653e-01
8717.73 4.5461e-01 5.4539e-01
9214.74 4.7077e-01 5.2923e-01
9629.11 5.2533e-01 4.7467e-01
9954.11 5.3527e-01 4.6473e-01
10245.64 5.0907e-01 4.9093e-01
10541.49 5.9670e-01 4.0330e-01
10839.94 5.9576e-01 4.0424e-01
11119.11 6.2120e-01 3.7880e-01
11355.83 6.4380e-01 3.5620e-01
11539.81 6.9489e-01 3.0511e-01
11677.16 7.0418e-01 2.9582e-01
11784.05 7.3230e-01 2.6770e-01
11875.85 7.4482e-01 2.5518e-01
11963.37 7.2713e-01 2.7287e-01
12055.39 5.8247e-01 4.1753e-01
12170.41 6.6012e-01 3.3988e-01
12360.89 1.9055e-01 8.0945e-01
12670.46 8.6445e-02 9.1356e-01
13075.34 4.0790e-02 9.5921e-01
13530.52 1.7736e-02 9.8226e-01
14012.75 1.7385e-02 9.8261e-01
14508.81 8.9385e-03 9.9106e-01
15002.30 1.6740e-02 9.8326e-01
15475.29 2.3261e-02 9.7674e-01
15923.68 1.8125e-02 9.8187e-01
16355.64 8.8619e-03 9.9114e-01
16776.27 8.2617e-03 9.9174e-01
17183.14 6.3263e-03 9.9367e-01
17580.45 6.1307e-03 9.9387e-01
17990.34 5.8147e-03 9.9419e-01
18458.06 4.3353e-03 9.9566e-01
19084.69 3.5062e-03 9.9649e-01
19999.79 2.5838e-03 9.9742e-01
21193.46 8.2527e-04 9.9917e-01
22528.72 5.8042e-04 9.9942e-01
23943.32 3.2173e-04 9.9968e-01
25446.74 2.2274e-04 9.9978e-01
27044.57 1.3848e-04 9.9986e-01
28744.18 7.4951e-05 9.9993e-01
30520.16 4.1143e-05 9.9996e-01
32243.50 2.2048e-05 9.9998e-01
33773.01 1.4077e-05 9.9999e-01
35108.48 1.1083e-05 9.9999e-01
36326.30 7.7928e-06 9.9999e-01
37486.70 4.3730e-06 1.0000e+00
38628.25 3.2091e-06 1.0000e+00
39768.62 2.2426e-06 1.0000e+00
40915.31 1.5684e-06 1.0000e+00
42074.51 1.3028e-06 1.0000e+00
43252.44 1.0341e-06 1.0000e+00
44454.05 7.8888e-07 1.0000e+00
45683.04 4.9121e-07 1.0000e+00
46941.68 4.0602e-07 1.0000e+00
48230.81 2.2786e-07 1.0000e+00
49550.29 1.9631e-07 1.0000e+00
50899.37 1.1845e-07 1.0000e+00
52276.86 1.0609e-07 1.0000e+00
53681.16 7.6699e-08 1.0000e+00
55110.21 5.9232e-08 1.0000e+00
56561.17 3.8725e-08 1.0000e+00
58030.00 3.1144e-08 1.0000e+00
59510.42 2.7112e-08 1.0000e+00
60993.45 2.7062e-08 1.0000e+00
62466.44 2.9804e-08 1.0000e+00
63912.69 2.2823e-08 1.0000e+00
65311.62 1.5847e-08 1.0000e+00
66639.26 2.9982e-08 1.0000e+00
67870.77 2.3347e-08 1.0000e+00
68864.47 1.4847e-08 1.0000e+00
69459.55 1.1057e-08 1.0000e+00
69744.99 1.6803e-08 1.0000e+00
69888.26 1.6336e-08 1.0000e+00
69959.62 1.5022e-08 1.0000e+00
69991.15 1.4882e-08 1.0000e+00
69999.53 1.4853e-08 1.0000e+00
#TIME: 276.54
#NVEL 115
#vel_mid[km/s] mg0 mg1
425.78 2.1230e-01 7.8770e-01
857.79 4.1821e-01 5.8179e-01
878.44 4.3480e-01 5.6520e-01
917.72 2.7029e-01 7.2971e-01
973.04 2.5343e-01 7.4657e-01
1034.98 1.2303e-01 8.7697e-01
1099.97 1.8778e-01 8.1222e-01
1169.04 3.8979e-01 6.1021e-01
1242.44 3.1587e-01 6.8413e-01
1320.45 2.2398e-01 7.7602e-01
1403.37 2.5343e-01 7.4657e-01
1491.49 2.3114e-01 7.6886e-01
1585.14 3.1680e-01 6.8320e-01
1684.67 2.1028e-01 7.8972e-01
1790.45 2.2856e-01 7.7144e-01
1902.87 1.9026e-01 8.0974e-01
2022.36 1.4201e-01 8.5799e-01
2149.34 9.8218e-02 9.0178e-01
2284.30 6.1780e-02 9.3822e-01
2427.74 2.8655e-02 9.7135e-01
2580.18 1.3090e-02 9.8691e-01
2742.19 4.9193e-03 9.9508e-01
2914.37 3.9125e-03 9.9609e-01
3097.37 4.3854e-03 9.9561e-01
3291.85 5.1387e-03 9.9486e-01
3498.55 8.7679e-03 9.9123e-01
3718.23 9.2283e-02 9.0772e-01
3951.70 3.4255e-01 6.5745e-01
4199.83 3.0215e-01 6.9785e-01
4463.54 3.0261e-01 6.9739e-01
4743.81 3.6021e-01 6.3979e-01
5041.68 3.6616e-01 6.3384e-01
5358.25 3.9011e-01 6.0989e-01
5694.70 3.7930e-01 6.2070e-01
6052.28 3.9206e-01 6.0794e-01
6432.31 3.9147e-01 6.0853e-01
6836.20 4.1363e-01 5.8637e-01
7265.45 4.2959e-01 5.7041e-01
7721.65 4.2555e-01 5.7445e-01
8206.56 4.4658e-01 5.5342e-01
8717.73 4.3834e-01 5.6166e-01
9214.74 4.8297e-01 5.1703e-01
9629.11 5.4558e-01 4.5442e-01
9954.11 5.0937e-01 4.9063e-01
10245.64 5.5621e-01 4.4379e-01
10541.49 5.6261e-01 4.3739e-01
10839.94 6.1888e-01 3.8112e-01
11119.11 6.3479e-01 3.6521e-01
11355.83 6.1275e-01 3.8725e-01
11539.81 7.1794e-01 2.8206e-01
11677.16 7.0915e-01 2.9085e-01
11784.05 7.4266e-01 2.5734e-01
11875.85 7.3349e-01 2.6651e-01
11963.37 7.0024e-01 2.9976e-01
12055.39 6.9801e-01 3.0199e-01
12170.41 6.2577e-01 3.7423e-01
12360.89 2.6539e-01 7.3461e-01
12670.46 6.7679e-02 9.3232e-01
13075.34 4.3945e-02 9.5606e-01
13530.52 2.9783e-02 9.7022e-01
14012.75 2.6267e-02 9.7373e-01
14508.81 2.6329e-02 9.7367e-01
15002.30 8.7621e-03 9.9124e-01
15475.29 9.2915e-03 9.9071e-01
15923.68 1.0661e-02 9.8934e-01
16355.64 1.2306e-02 9.8769e-01
16776.27 1.0656e-02 9.8934e-01
17183.14 6.6195e-03 9.9338e-01
17580.45 6.1823e-03 9.9382e-01
17990.34 5.7445e-03 9.9426e-01
18458.06 3.2091e-03 9.9679e-01
19084.69 5.2771e-03 9.9472e-01
19999.79 2.9556e-03 9.9704e-01
21193.46 1.0513e-03 9.9895e-01
22528.72 7.7634e-04 9.9922e-01
23943.32 3.6774e-04 9.9963e-01
25446.74 3.0257e-04 9.9970e-01
27044.57 1.5777e-04 9.9984e-01
28744.18 7.0749e-05 9.9993e-01
30520.16 4.4306e-05 9.9996e-01
32243.50 2.7904e-05 9.9997e-01
33773.01 1.5706e-05 9.9998e-01
35108.48 1.2443e-05 9.9999e-01
36326.30 8.5405e-06 9.9999e-01
37486.70 3.9078e-06 1.0000e+00
38628.25 2.7943e-06 1.0000e+00
39768.62 2.2490e-06 1.0000e+00
40915.31 1.9139e-06 1.0000e+00
42074.51 1.4828e-06 1.0000e+00
43252.44 1.1846e-06 1.0000e+00
44454.05 7.8031e-07 1.0000e+00
45683.04 4.8264e-07 1.0000e+00
46941.68 4.8246e-07 1.0000e+00
48230.81 3.1727e-07 1.0000e+00
49550.29 2.1456e-07 1.0000e+00
50899.37 1.3421e-07 1.0000e+00
52276.86 9.3227e-08 1.0000e+00
53681.16 7.5915e-08 1.0000e+00
55110.21 5.9147e-08 1.0000e+00
56561.17 4.1424e-08 1.0000e+00
58030.00 4.6894e-08 1.0000e+00
59510.42 4.1937e-08 1.0000e+00
60993.45 2.8476e-08 1.0000e+00
62466.44 2.3669e-08 1.0000e+00
63912.69 1.9665e-08 1.0000e+00
65311.62 2.1386e-08 1.0000e+00
66639.26 2.8927e-08 1.0000e+00
67870.77 1.6859e-08 1.0000e+00
68864.47 1.4232e-08 1.0000e+00
69459.55 1.3703e-08 1.0000e+00
69744.99 1.9548e-08 1.0000e+00
69888.26 1.9732e-08 1.0000e+00
69959.62 2.0027e-08 1.0000e+00
69991.15 2.0815e-08 1.0000e+00
69999.53 2.0782e-08 1.0000e+00
#TIME: 280.51
#NVEL 115
#vel_mid[km/s] mg0 mg1
425.78 2.1374e-01 7.8626e-01
857.79 4.7554e-01 5.2446e-01
878.44 4.3899e-01 5.6101e-01
917.72 3.9662e-01 6.0338e-01
973.04 3.3695e-01 6.6305e-01
1034.98 2.9498e-01 7.0502e-01
1099.97 3.9113e-01 6.0887e-01
1169.04 3.8385e-01 6.1615e-01
1242.44 3.1457e-01 6.8543e-01
1320.45 2.8822e-01 7.1178e-01
1403.37 2.7385e-01 7.2615e-01
1491.49 2.3062e-01 7.6938e-01
1585.14 2.9628e-01 7.0372e-01
1684.67 2.5618e-01 7.4382e-01
1790.45 2.0875e-01 7.9125e-01
1902.87 2.3346e-01 7.6654e-01
2022.36 1.2062e-01 8.7938e-01
2149.34 1.1291e-01 8.8709e-01
2284.30 3.4094e-02 9.6591e-01
2427.74 3.7894e-02 9.6211e-01
2580.18 1.4087e-02 9.8591e-01
2742.19 4.9011e-03 9.9510e-01
2914.37 4.1734e-03 9.9583e-01
3097.37 4.4343e-03 9.9557e-01
3291.85 4.5118e-03 9.9549e-01
3498.55 8.8053e-03 9.9119e-01
3718.23 1.0968e-01 8.9032e-01
3951.70 3.5174e-01 6.4826e-01
4199.83 2.9811e-01 7.0189e-01
4463.54 3.2300e-01 6.7700e-01
4743.81 3.5159e-01 6.4841e-01
5041.68 3.7697e-01 6.2303e-01
5358.25 4.0424e-01 5.9576e-01
5694.70 4.0473e-01 5.9527e-01
6052.28 3.8994e-01 6.1006e-01
6432.31 4.0110e-01 5.9890e-01
6836.20 4.0918e-01 5.9082e-01
7265.45 4.1654e-01 5.8346e-01
7721.65 4.2972e-01 5.7028e-01
8206.56 4.4381e-01 5.5619e-01
8717.73 4.5795e-01 5.4205e-01
9214.74 4.8099e-01 5.1901e-01
9629.11 5.0863e-01 4.9137e-01
9954.11 5.4234e-01 4.5766e-01
10245.64 5.4279e-01 4.5721e-01
10541.49 6.0731e-01 3.9269e-01
10839.94 6.4409e-01 3.5591e-01
11119.11 5.7656e-01 4.2344e-01
11355.83 6.6037e-01 3.3963e-01
11539.81 6.5092e-01 3.4908e-01
11677.16 7.3467e-01 2.6533e-01
11784.05 7.6752e-01 2.3248e-01
11875.85 7.2166e-01 2.7834e-01
11963.37 6.8210e-01 3.1790e-01
12055.39 6.3468e-01 3.6532e-01
12170.41 6.1057e-01 3.8943e-01
12360.89 3.6986e-01 6.3014e-01
12670.46 9.1372e-02 9.0863e-01
13075.34 4.1691e-02 9.5831e-01
13530.52 2.5966e-02 9.7403e-01
14012.75 1.3911e-02 9.8609e-01
14508.81 1.4829e-02 9.8517e-01
15002.30 2.4083e-02 9.7592e-01
15475.29 3.6794e-02 9.6321e-01
15923.68 4.5876e-02 9.5412e-01
16355.64 7.6059e-03 9.9239e-01
16776.27 9.8113e-03 9.9019e-01
17183.14 8.8848e-03 9.9112e-01
17580.45 7.7760e-03 9.9222e-01
17990.34 5.5429e-03 9.9446e-01
18458.06 4.3968e-03 9.9560e-01
19084.69 4.1742e-03 9.9583e-01
19999.79 3.1935e-03 9.9681e-01
21193.46 1.2879e-03 9.9871e-01
22528.72 9.2161e-04 9.9908e-01
23943.32 4.4418e-04 9.9956e-01
25446.74 4.4187e-04 9.9956e-01
27044.57 1.5868e-04 9.9984e-01
28744.18 7.2143e-05 9.9993e-01
30520.16 3.4066e-05 9.9997e-01
32243.50 2.7018e-05 9.9997e-01
33773.01 2.3625e-05 9.9998e-01
35108.48 1.5697e-05 9.9998e-01
36326.30 1.1491e-05 9.9999e-01
37486.70 5.1424e-06 9.9999e-01
38628.25 3.1755e-06 1.0000e+00
39768.62 2.0382e-06 1.0000e+00
40915.31 1.7743e-06 1.0000e+00
42074.51 1.4237e-06 1.0000e+00
43252.44 1.0920e-06 1.0000e+00
44454.05 8.3205e-07 1.0000e+00
45683.04 5.6943e-07 1.0000e+00
46941.68 5.4815e-07 1.0000e+00
48230.81 3.4002e-07 1.0000e+00
49550.29 2.5117e-07 1.0000e+00
50899.37 1.7855e-07 1.0000e+00
52276.86 1.3918e-07 1.0000e+00
53681.16 9.1115e-08 1.0000e+00
55110.21 5.4085e-08 1.0000e+00
56561.17 5.0811e-08 1.0000e+00
58030.00 4.6215e-08 1.0000e+00
59510.42 3.3671e-08 1.0000e+00
60993.45 3.7887e-08 1.0000e+00
62466.44 3.7052e-08 1.0000e+00
63912.69 2.2808e-08 1.0000e+00
65311.62 2.0376e-08 1.0000e+00
66639.26 2.6635e-08 1.0000e+00
67870.77 2.0791e-08 1.0000e+00
68864.47 1.5843e-08 1.0000e+00
69459.55 1.8313e-08 1.0000e+00
69744.99 2.4215e-08 1.0000e+00
69888.26 2.3566e-08 1.0000e+00
69959.62 2.2742e-08 1.0000e+00
69991.15 2.2782e-08 1.0000e+00
69999.53 2.2852e-08 1.0000e+00
#TIME: 284.55
#NVEL 115
#vel_mid[km/s] mg0 mg1
425.78 1.6474e-01 8.3526e-01
857.79 5.0107e-01 4.9893e-01
878.44 2.4790e-01 7.5210e-01
917.72 2.4172e-01 7.5828e-01
973.04 4.4630e-01 5.5370e-01
1034.98 2.7152e-01 7.2848e-01
1099.97 3.8204e-01 6.1796e-01
1169.04 2.8128e-01 7.1872e-01
1242.44 2.9869e-01 7.0131e-01
1320.45 2.8029e-01 7.1971e-01
1403.37 4.1342e-01 5.8658e-01
1491.49 3.9205e-01 6.0795e-01
1585.14 2.9318e-01 7.0682e-01
1684.67 2.0597e-01 7.9403e-01
1790.45 3.7120e-01 6.2880e-01
1902.87 1.9615e-01 8.0385e-01
2022.36 1.8162e-01 8.1838e-01
2149.34 1.6257e-01 8.3743e-01
2284.30 6.7037e-02 9.3296e-01
2427.74 4.9925e-02 9.5008e-01
2580.18 1.1962e-02 9.8804e-01
2742.19 4.9072e-03 9.9509e-01
2914.37 4.3382e-03 9.9566e-01
3097.37 4.7465e-03 9.9525e-01
3291.85 5.1708e-03 9.9483e-01
3498.55 8.0524e-03 9.9195e-01
3718.23 1.0971e-01 8.9029e-01
3951.70 3.6516e-01 6.3484e-01
4199.83 3.1492e-01 6.8508e-01
4463.54 3.2599e-01 6.7401e-01
4743.81 3.4855e-01 6.5145e-01
5041.68 3.8595e-01 6.1405e-01
5358.25 3.9073e-01 6.0927e-01
5694.70 3.9254e-01 6.0746e-01
6052.28 4.1561e-01 5.8439e-01
6432.31 4.1051e-01 5.8949e-01
6836.20 3.9530e-01 6.0470e-01
7265.45 4.2604e-01 5.7396e-01
7721.65 4.2917e-01 5.7083e-01
8206.56 4.3297e-01 5.6703e-01
8717.73 4.8524e-01 5.1476e-01
9214.74 4.6757e-01 5.3243e-01
9629.11 4.8191e-01 5.1809e-01
9954.11 5.5252e-01 4.4748e-01
10245.64 5.5989e-01 4.4011e-01
10541.49 6.1984e-01 3.8016e-01
10839.94 6.2585e-01 3.7415e-01
11119.11 6.0555e-01 3.9445e-01
11355.83 6.5265e-01 3.4735e-01
11539.81 6.8307e-01 3.1693e-01
11677.16 6.8333e-01 3.1667e-01
11784.05 6.6625e-01 3.3375e-01
11875.85 7.6190e-01 2.3810e-01
11963.37 6.7638e-01 3.2362e-01
12055.39 6.2672e-01 3.7328e-01
12170.41 5.1688e-01 4.8312e-01
12360.89 2.7994e-01 7.2006e-01
12670.46 1.3773e-01 8.6227e-01
13075.34 4.5987e-02 9.5401e-01
13530.52 2.8629e-02 9.7137e-01
14012.75 2.1946e-02 9.7805e-01
14508.81 2.9713e-02 9.7029e-01
15002.30 1.0363e-02 9.8964e-01
15475.29 1.1279e-02 9.8872e-01
15923.68 7.7901e-03 9.9221e-01
16355.64 1.6297e-02 9.8370e-01
16776.27 2.0354e-02 9.7965e-01
17183.14 1.0620e-02 9.8938e-01
17580.45 7.7178e-03 9.9228e-01
17990.34 9.8378e-03 9.9016e-01
18458.06 7.4356e-03 9.9256e-01
19084.69 5.3559e-03 9.9464e-01
19999.79 3.5707e-03 9.9643e-01
21193.46 2.1249e-03 9.9788e-01
22528.72 8.6506e-04 9.9913e-01
23943.32 3.3762e-04 9.9966e-01
25446.74 3.4476e-04 9.9966e-01
27044.57 1.9201e-04 9.9981e-01
28744.18 9.0614e-05 9.9991e-01
30520.16 3.9189e-05 9.9996e-01
32243.50 2.8112e-05 9.9997e-01
33773.01 2.6341e-05 9.9997e-01
35108.48 1.5889e-05 9.9998e-01
36326.30 9.8638e-06 9.9999e-01
37486.70 5.4253e-06 9.9999e-01
38628.25 3.5887e-06 1.0000e+00
39768.62 2.2194e-06 1.0000e+00
40915.31 2.1713e-06 1.0000e+00
42074.51 1.4179e-06 1.0000e+00
43252.44 1.0743e-06 1.0000e+00
44454.05 9.2154e-07 1.0000e+00
45683.04 5.2867e-07 1.0000e+00
46941.68 5.0389e-07 1.0000e+00
48230.81 3.7993e-07 1.0000e+00
49550.29 2.9042e-07 1.0000e+00
50899.37 1.7547e-07 1.0000e+00
52276.86 1.3470e-07 1.0000e+00
53681.16 1.1078e-07 1.0000e+00
55110.21 8.3890e-08 1.0000e+00
56561.17 5.2288e-08 1.0000e+00
58030.00 4.1907e-08 1.0000e+00
59510.42 3.7481e-08 1.0000e+00
60993.45 3.2251e-08 1.0000e+00
62466.44 3.2844e-08 1.0000e+00
63912.69 2.9195e-08 1.0000e+00
65311.62 2.3771e-08 1.0000e+00
66639.26 4.0189e-08 1.0000e+00
67870.77 1.9446e-08 1.0000e+00
68864.47 1.3763e-08 1.0000e+00
69459.55 1.5131e-08 1.0000e+00
69744.99 1.9362e-08 1.0000e+00
69888.26 1.8531e-08 1.0000e+00
69959.62 1.6594e-08 1.0000e+00
69991.15 1.6718e-08 1.0000e+00
69999.53 1.6892e-08 1.0000e+00
#TIME: 288.64
#NVEL 115
#vel_mid[km/s] mg0 mg1
425.78 2.8156e-01 7.1844e-01
857.79 4.3383e-01 5.6617e-01
878.44 4.4472e-01 5.5528e-01
917.72 4.7400e-01 5.2600e-01
973.04 4.5859e-01 5.4141e-01
1034.98 1.5185e-01 8.4815e-01
1099.97 2.5340e-01 7.4660e-01
1169.04 1.4332e-01 8.5668e-01
1242.44 3.2097e-01 6.7903e-01
1320.45 2.4021e-01 7.5979e-01
1403.37 3.6194e-01 6.3806e-01
1491.49 3.3304e-01 6.6696e-01
1585.14 1.8662e-01 8.1338e-01
1684.67 2.1577e-01 7.8423e-01
1790.45 2.4406e-01 7.5594e-01
1902.87 2.0330e-01 7.9670e-01
2022.36 1.8065e-01 8.1935e-01
2149.34 1.8410e-01 8.1590e-01
2284.30 7.8478e-02 9.2152e-01
2427.74 4.9845e-02 9.5016e-01
2580.18 1.1102e-02 9.8890e-01
2742.19 3.5355e-03 9.9646e-01
2914.37 4.4921e-03 9.9551e-01
3097.37 4.9698e-03 9.9503e-01
3291.85 5.3891e-03 9.9461e-01
3498.55 9.6386e-03 9.9036e-01
3718.23 1.2123e-01 8.7877e-01
3951.70 3.8058e-01 6.1942e-01
4199.83 3.0400e-01 6.9600e-01
4463.54 3.3728e-01 6.6272e-01
4743.81 3.7785e-01 6.2215e-01
5041.68 3.8668e-01 6.1332e-01
5358.25 4.1161e-01 5.8839e-01
5694.70 3.9218e-01 6.0782e-01
6052.28 3.9013e-01 6.0987e-01
6432.31 4.0672e-01 5.9328e-01
6836.20 4.0816e-01 5.9184e-01
7265.45 4.2777e-01 5.7223e-01
7721.65 4.3552e-01 5.6448e-01
8206.56 4.5888e-01 5.4112e-01
8717.73 4.7477e-01 5.2523e-01
9214.74 5.1414e-01 4.8586e-01
9629.11 4.9494e-01 5.0506e-01
9954.11 5.4372e-01 4.5628e-01
10245.64 5.1158e-01 4.8842e-01
10541.49 5.9602e-01 4.0398e-01
10839.94 6.0656e-01 3.9344e-01
11119.11 6.3837e-01 3.6163e-01
11355.83 5.6071e-01 4.3929e-01
11539.81 6.8631e-01 3.1369e-01
11677.16 6.9627e-01 3.0373e-01
11784.05 7.0211e-01 2.9789e-01
11875.85 6.8428e-01 3.1572e-01
11963.37 7.2398e-01 2.7602e-01
12055.39 6.7845e-01 3.2155e-01
12170.41 6.0521e-01 3.9479e-01
12360.89 4.5604e-01 5.4396e-01
12670.46 1.1702e-01 8.8298e-01
13075.34 5.5696e-02 9.4430e-01
13530.52 4.9335e-02 9.5067e-01
14012.75 2.9384e-02 9.7062e-01
14508.81 1.9568e-02 9.8043e-01
15002.30 3.7400e-02 9.6260e-01
15475.29 4.9119e-02 9.5088e-01
15923.68 2.8090e-02 9.7191e-01
16355.64 8.3297e-03 9.9167e-01
16776.27 3.7021e-02 9.6298e-01
17183.14 1.2304e-02 9.8770e-01
17580.45 9.9217e-03 9.9008e-01
17990.34 7.6810e-03 9.9232e-01
18458.06 8.1871e-03 9.9181e-01
19084.69 6.8370e-03 9.9316e-01
19999.79 3.8049e-03 9.9620e-01
21193.46 1.1909e-03 9.9881e-01
22528.72 9.5177e-04 9.9905e-01
23943.32 4.9388e-04 9.9951e-01
25446.74 3.8128e-04 9.9962e-01
27044.57 2.1199e-04 9.9979e-01
28744.18 1.3321e-04 9.9987e-01
30520.16 5.6753e-05 9.9994e-01
32243.50 3.7479e-05 9.9996e-01
33773.01 2.1719e-05 9.9998e-01
35108.48 1.4272e-05 9.9999e-01
36326.30 1.2200e-05 9.9999e-01
37486.70 5.6009e-06 9.9999e-01
38628.25 4.0118e-06 1.0000e+00
39768.62 2.6740e-06 1.0000e+00
40915.31 1.8457e-06 1.0000e+00
42074.51 1.5586e-06 1.0000e+00
43252.44 1.5158e-06 1.0000e+00
44454.05 1.1345e-06 1.0000e+00
45683.04 7.1441e-07 1.0000e+00
46941.68 5.2136e-07 1.0000e+00
48230.81 3.4346e-07 1.0000e+00
49550.29 2.7647e-07 1.0000e+00
50899.37 1.8083e-07 1.0000e+00
52276.86 1.4411e-07 1.0000e+00
53681.16 1.0471e-07 1.0000e+00
55110.21 7.6113e-08 1.0000e+00
56561.17 6.3070e-08 1.0000e+00
58030.00 5.7722e-08 1.0000e+00
59510.42 4.1810e-08 1.0000e+00
60993.45 3.3526e-08 1.0000e+00
62466.44 3.0970e-08 1.0000e+00
63912.69 2.6328e-08 1.0000e+00
65311.62 2.2609e-08 1.0000e+00
66639.26 4.4761e-08 1.0000e+00
67870.77 2.8628e-08 1.0000e+00
68864.47 1.8433e-08 1.0000e+00
69459.55 1.9026e-08 1.0000e+00
69744.99 2.1535e-08 1.0000e+00
69888.26 2.1206e-08 1.0000e+00
69959.62 2.0762e-08 1.0000e+00
69991.15 2.0311e-08 1.0000e+00
69999.53 2.0205e-08 1.0000e+00
#TIME: 292.79
#NVEL 115
#vel_mid[km/s] mg0 mg1
425.78 3.3814e-01 6.6186e-01
857.79 3.9425e-01 6.0575e-01
878.44 4.3692e-01 5.6308e-01
917.72 4.1039e-01 5.8961e-01
973.04 4.2457e-01 5.7543e-01
1034.98 1.5395e-01 8.4605e-01
1099.97 4.1900e-01 5.8100e-01
1169.04 2.7974e-01 7.2026e-01
1242.44 1.5903e-01 8.4097e-01
1320.45 3.8190e-01 6.1810e-01
1403.37 3.7368e-01 6.2632e-01
1491.49 3.8646e-01 6.1354e-01
1585.14 2.7991e-01 7.2009e-01
1684.67 2.1909e-01 7.8091e-01
1790.45 2.0371e-01 7.9629e-01
1902.87 2.0081e-01 7.9919e-01
2022.36 1.8225e-01 8.1775e-01
2149.34 1.8510e-01 8.1490e-01
2284.30 9.4523e-02 9.0548e-01
2427.74 3.6671e-02 9.6333e-01
2580.18 7.8490e-03 9.9215e-01
2742.19 1.2414e-02 9.8759e-01
2914.37 5.0551e-03 9.9494e-01
3097.37 4.8235e-03 9.9518e-01
3291.85 5.6926e-03 9.9431e-01
3498.55 1.0562e-02 9.8944e-01
3718.23 1.2568e-01 8.7432e-01
3951.70 3.5133e-01 6.4867e-01
4199.83 3.4807e-01 6.5193e-01
4463.54 3.1917e-01 6.8083e-01
4743.81 3.6762e-01 6.3238e-01
5041.68 3.8645e-01 6.1355e-01
5358.25 4.0244e-01 5.9756e-01
5694.70 4.0236e-01 5.9764e-01
6052.28 4.0878e-01 5.9122e-01
6432.31 4.0626e-01 5.9374e-01
6836.20 4.2143e-01 5.7857e-01
7265.45 4.3271e-01 5.6729e-01
7721.65 4.3209e-01 5.6791e-01
8206.56 4.5106e-01 5.4894e-01
8717.73 4.7518e-01 5.2482e-01
9214.74 5.0967e-01 4.9033e-01
9629.11 5.7917e-01 4.2083e-01
9954.11 5.1250e-01 4.8750e-01
