#NTIMES:    67
#NSTAGES:     4
#TIMES[d]:     0.550    0.605    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.160   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800  270.400  297.400  320.000
#
#TIME:     0.550
#NVEL: 115
#vel_mid[km/s]           ne0           ne1           ne2           ne3
    4.672340E+04   1.0000E+000   3.0042E-008   1.7304E-032   4.6673E-060
    4.800748E+04   1.0000E+000   3.1008E-008   1.9390E-032   5.1153E-060
    4.932825E+04   1.0000E+000   3.2247E-008   2.1698E-032   5.6562E-060
    5.068335E+04   1.0000E+000   3.3720E-008   2.4258E-032   6.2535E-060
    5.207013E+04   1.0000E+000   3.5311E-008   2.6971E-032   6.8760E-060
    5.348629E+04   1.0000E+000   3.6782E-008   2.9507E-032   7.4914E-060
    5.492827E+04   1.0000E+000   3.7924E-008   3.1509E-032   8.0880E-060
    5.639439E+04   1.0000E+000   3.8624E-008   3.2749E-032   8.6825E-060
    5.787868E+04   1.0000E+000   3.8853E-008   3.3146E-032   9.3099E-060
    5.937786E+04   1.0000E+000   3.8681E-008   3.2805E-032   1.0032E-059
    6.087934E+04   1.0000E+000   3.8150E-008   3.1810E-032   1.0901E-059
    6.237552E+04   1.0000E+000   3.7275E-008   3.0210E-032   1.1957E-059
    6.384322E+04   1.0000E+000   3.6113E-008   2.8144E-032   1.3218E-059
    6.526864E+04   1.0000E+000   3.4727E-008   2.5762E-032   1.4700E-059
    6.661842E+04   1.0000E+000   3.3271E-008   2.3342E-032   1.6398E-059
    6.787517E+04   1.0000E+000   3.1665E-008   2.0831E-032   1.8222E-059
    6.900452E+04   1.0000E+000   2.9137E-008   1.7281E-032   1.9471E-059
    6.951650E+04   1.0000E+000   2.6039E-008   1.3586E-032   1.8718E-059
    6.977391E+04   1.0000E+000   2.3104E-008   1.0607E-032   1.7252E-059
    6.990298E+04   1.0000E+000   2.0224E-008   8.1158E-033   1.5412E-059
    6.996760E+04   1.0000E+000   1.7980E-008   6.4423E-033   1.3852E-059
    6.999832E+04   1.0000E+000   1.6367E-008   5.3835E-033   1.2693E-059
    6.999993E+04   1.0000E+000   1.6195E-008   5.2775E-033   1.2567E-059
#TIME:     0.806
#NVEL: 115
#vel_mid[km/s]           ne0           ne1           ne2           ne3
    8.484664E+02   4.2622E-018   1.8664E-011   3.2096E-005   9.9997E-001
    8.540175E+02   4.2622E-018   1.8664E-011   3.2096E-005   9.9997E-001
    8.708899E+02   4.2622E-018   1.8664E-011   3.2096E-005   9.9997E-001
    9.056412E+02   4.2624E-018   1.8665E-011   3.2097E-005   9.9997E-001
    9.639886E+02   4.2634E-018   1.8668E-011   3.2101E-005   9.9997E-001
    1.024912E+03   4.2658E-018   1.8677E-011   3.2111E-005   9.9997E-001
    1.089687E+03   4.2477E-018   1.8623E-011   3.2063E-005   9.9997E-001
    1.158556E+03   4.1270E-018   1.8226E-011   3.1636E-005   9.9997E-001
    1.231778E+03   3.5680E-018   1.6276E-011   2.9340E-005   9.9997E-001
    1.309627E+03   2.1301E-018   1.0858E-011   2.2225E-005   9.9998E-001
    1.392396E+03   7.7668E-019   5.0266E-012   1.3181E-005   9.9999E-001
    1.480396E+03   3.4923E-019   2.7687E-012   8.8223E-006   9.9999E-001
    1.573958E+03   2.1887E-019   1.9697E-012   7.0689E-006   9.9999E-001
    1.673433E+03   1.1879E-019   1.2684E-012   5.3360E-006   9.9999E-001
    1.779195E+03   5.7103E-020   7.5422E-013   3.8671E-006   1.0000E+000
    1.891642E+03   2.7624E-020   4.5448E-013   2.8695E-006   1.0000E+000
    2.011195E+03   1.3525E-020   2.7649E-013   2.1465E-006   1.0000E+000
    2.138303E+03   6.3775E-021   1.6468E-013   1.6037E-006   1.0000E+000
    2.273445E+03   3.0408E-021   9.9061E-014   1.2135E-006   1.0000E+000
    2.417128E+03   1.5706E-021   6.3133E-014   9.5550E-007   1.0000E+000
    2.569892E+03   9.5209E-022   4.4958E-014   8.0150E-007   1.0000E+000
    2.732311E+03   7.0325E-022   3.6669E-014   7.2280E-007   1.0000E+000
    2.904995E+03   6.4791E-022   3.4811E-014   7.0589E-007   1.0000E+000
    3.088592E+03   7.8255E-022   3.9818E-014   7.6246E-007   1.0000E+000
    3.283793E+03   1.3169E-021   5.7560E-014   9.4972E-007   1.0000E+000
    3.491331E+03   4.3693E-021   1.3521E-013   1.6219E-006   1.0000E+000
    3.711985E+03   2.2099E-020   4.2119E-013   3.1892E-006   1.0000E+000
    3.946585E+03   8.5198E-020   1.0886E-012   5.6025E-006   9.9999E-001
    4.196011E+03   5.9576E-019   5.7155E-012   2.0337E-005   9.9998E-001
    4.461202E+03   2.5259E-018   2.0519E-011   4.9891E-005   9.9995E-001
    4.743153E+03   3.5768E-018   2.8757E-011   6.3424E-005   9.9994E-001
    5.042923E+03   2.6378E-018   2.2943E-011   5.5812E-005   9.9994E-001
    5.361639E+03   1.8366E-018   1.7465E-011   4.7683E-005   9.9995E-001
    5.700497E+03   1.5368E-018   1.5622E-011   4.5323E-005   9.9995E-001
    6.060772E+03   1.6114E-018   1.6679E-011   4.7889E-005   9.9995E-001
    6.443817E+03   2.2476E-018   2.2940E-011   5.9708E-005   9.9994E-001
    6.851070E+03   3.9393E-018   3.8954E-011   8.5160E-005   9.9991E-001
    7.284062E+03   7.8559E-018   7.3562E-011   1.2842E-004   9.9987E-001
    7.744419E+03   1.9030E-017   1.6715E-010   2.1633E-004   9.9978E-001
    8.233871E+03   6.9802E-017   5.5720E-010   4.5742E-004   9.9954E-001
    8.754256E+03   1.2697E-015   8.4725E-009   2.4114E-003   9.9759E-001
    9.307531E+03   9.1754E-013   3.5580E-006   8.5486E-002   9.1451E-001
    9.857056E+03   3.9688E-009   3.6032E-003   9.8264E-001   1.3753E-002
    1.026219E+04   3.5958E-006   3.3431E-001   6.6568E-001   5.1204E-006
    1.066046E+04   2.3874E-004   9.9522E-001   4.5419E-003   3.0246E-012
    1.108456E+04   7.6528E-002   9.2347E-001   7.9967E-008   3.3886E-024
    1.145920E+04   9.2965E-001   7.0355E-002   5.7252E-013   1.8460E-035
    1.170019E+04   9.9031E-001   9.6885E-003   2.4880E-015   4.9931E-040
    1.184807E+04   9.9670E-001   3.2995E-003   1.1087E-016   9.7382E-043
    1.194895E+04   9.9907E-001   9.2984E-004   2.4200E-018   3.7222E-046
    1.202846E+04   9.9982E-001   1.8180E-004   1.5022E-020   9.0039E-051
    1.209713E+04   9.9996E-001   3.8616E-005   1.1814E-022   3.5129E-055
    1.216131E+04   9.9999E-001   1.1136E-005   2.4736E-024   9.3237E-058
    1.222467E+04   1.0000E+000   4.0673E-006   1.1123E-025   3.4542E-058
    1.229131E+04   1.0000E+000   1.6763E-006   7.4215E-027   1.5608E-058
    1.236339E+04   1.0000E+000   7.4205E-007   6.2588E-028   7.3587E-059
    1.245100E+04   1.0000E+000   3.1686E-007   4.7918E-029   3.2931E-059
    1.259630E+04   1.0000E+000   9.6662E-008   1.3615E-030   1.0472E-059
    1.288977E+04   1.0000E+000   1.4258E-008   6.9188E-033   1.6055E-060
    1.326716E+04   1.0000E+000   1.8992E-009   5.6564E-034   2.2098E-061
    1.368028E+04   1.0000E+000   2.8759E-010   2.8630E-034   3.4886E-062
    1.412000E+04   1.0000E+000   4.9852E-011   1.2459E-034   6.3867E-063
    1.458947E+04   1.0000E+000   8.6876E-012   1.0252E-035   1.2030E-063
    1.507487E+04   1.0000E+000   1.2939E-012   4.9120E-037   2.0052E-064
    1.554368E+04   1.0000E+000   2.2010E-013   1.6745E-038   3.9775E-065
    1.599734E+04   1.0000E+000   6.6403E-014   3.9031E-040   1.4907E-065
    1.645628E+04   1.0000E+000   2.5771E-014   8.7225E-042   7.8275E-066
    1.692588E+04   1.0000E+000   1.0523E-014   3.6742E-043   4.7689E-066
    1.740008E+04   1.0000E+000   6.1773E-015   3.8601E-044   4.5704E-066
    1.790650E+04   1.0000E+000   6.6050E-015   7.7578E-045   8.5862E-066
    1.855795E+04   1.0000E+000   9.4507E-015   4.1601E-045   2.3662E-065
    1.953644E+04   1.0000E+000   1.9059E-014   4.8819E-044   8.6874E-065
    2.077905E+04   1.0000E+000   1.0285E-013   3.0488E-042   3.8510E-064
    2.209229E+04   1.0000E+000   3.3922E-013   3.2493E-041   8.7794E-064
    2.348854E+04   1.0000E+000   1.2163E-012   1.8589E-040   2.0474E-063
    2.497303E+04   1.0000E+000   4.2960E-012   8.9315E-040   4.5743E-063
    2.655134E+04   1.0000E+000   1.0596E-011   2.5934E-039   8.3940E-063
    2.823401E+04   1.0000E+000   5.2623E-011   2.0946E-038   2.5611E-062
    2.993365E+04   1.0000E+000   2.5701E-010   2.0093E-037   8.3565E-062
    3.153760E+04   1.0000E+000   7.2361E-010   9.8814E-037   1.8869E-061
    3.299099E+04   1.0000E+000   1.3000E-009   2.6089E-036   3.0166E-061
    3.426462E+04   1.0000E+000   2.3643E-009   7.8328E-036   4.8749E-061
    3.540831E+04   1.0000E+000   4.7092E-009   3.2203E-035   8.5128E-061
    3.648732E+04   1.0000E+000   8.7509E-009   1.3739E-034   1.4086E-060
    3.755144E+04   1.0000E+000   1.3902E-008   4.9318E-034   2.0502E-060
    3.862706E+04   1.0000E+000   1.8676E-008   1.3271E-033   2.5962E-060
    3.971922E+04   1.0000E+000   2.2405E-008   2.7776E-033   2.9981E-060
    4.082638E+04   1.0000E+000   2.5087E-008   4.9094E-033   3.2824E-060
    4.195195E+04   1.0000E+000   2.6841E-008   7.4386E-033   3.4785E-060
    4.310219E+04   1.0000E+000   2.7893E-008   1.0003E-032   3.6233E-060
    4.428215E+04   1.0000E+000   2.8515E-008   1.2327E-032   3.7664E-060
    4.549618E+04   1.0000E+000   2.9044E-008   1.4426E-032   3.9747E-060
    4.674647E+04   1.0000E+000   2.9796E-008   1.6544E-032   4.3197E-060
    4.803285E+04   1.0000E+000   3.0848E-008   1.8824E-032   4.8032E-060
    4.935417E+04   1.0000E+000   3.2146E-008   2.1283E-032   5.3855E-060
    5.070872E+04   1.0000E+000   3.3659E-008   2.3958E-032   6.0289E-060
    5.209387E+04   1.0000E+000   3.5274E-008   2.6753E-032   6.6972E-060
    5.350827E+04   1.0000E+000   3.6758E-008   2.9348E-032   7.3548E-060
    5.494800E+04   1.0000E+000   3.7906E-008   3.1391E-032   7.9873E-060
    5.641221E+04   1.0000E+000   3.8608E-008   3.2660E-032   8.6111E-060
    5.789415E+04   1.0000E+000   3.8839E-008   3.3079E-032   9.2611E-060
    5.939153E+04   1.0000E+000   3.8668E-008   3.2754E-032   1.0000E-059
    6.089052E+04   1.0000E+000   3.8138E-008   3.1770E-032   1.0881E-059
    6.238510E+04   1.0000E+000   3.7264E-008   3.0178E-032   1.1945E-059
    6.385045E+04   1.0000E+000   3.6104E-008   2.8119E-032   1.3212E-059
    6.527461E+04   1.0000E+000   3.4719E-008   2.5743E-032   1.4697E-059
    6.662249E+04   1.0000E+000   3.3265E-008   2.3328E-032   1.6397E-059
    6.787764E+04   1.0000E+000   3.1660E-008   2.0820E-032   1.8220E-059
    6.900561E+04   1.0000E+000   2.9130E-008   1.7272E-032   1.9466E-059
    6.951703E+04   1.0000E+000   2.6033E-008   1.3578E-032   1.8713E-059
    6.977416E+04   1.0000E+000   2.3099E-008   1.0601E-032   1.7246E-059
    6.990309E+04   1.0000E+000   2.0220E-008   8.1121E-033   1.5408E-059
    6.996763E+04   1.0000E+000   1.7978E-008   6.4404E-033   1.3849E-059
    6.999832E+04   1.0000E+000   1.6366E-008   5.3828E-033   1.2691E-059
    6.999993E+04   1.0000E+000   1.6195E-008   5.2769E-033   1.2566E-059
#TIME:     0.887
#NVEL: 115
#vel_mid[km/s]           ne0           ne1           ne2           ne3
    8.484664E+02   4.5586E-018   2.1611E-011   3.8516E-005   9.9996E-001
    8.550285E+02   4.5586E-018   2.1611E-011   3.8516E-005   9.9996E-001
    8.750210E+02   4.5586E-018   2.1611E-011   3.8516E-005   9.9996E-001
    9.164194E+02   4.5587E-018   2.1611E-011   3.8516E-005   9.9996E-001
    9.788524E+02   4.5586E-018   2.1611E-011   3.8516E-005   9.9996E-001
    1.040712E+03   4.5509E-018   2.1584E-011   3.8486E-005   9.9996E-001
    1.106486E+03   4.4761E-018   2.1317E-011   3.8196E-005   9.9996E-001
    1.176417E+03   4.1450E-018   2.0077E-011   3.6744E-005   9.9996E-001
    1.250767E+03   3.1079E-018   1.5969E-011   3.1540E-005   9.9997E-001
    1.329816E+03   1.5626E-018   9.2394E-012   2.1696E-005   9.9998E-001
    1.413861E+03   6.0382E-019   4.4256E-012   1.3134E-005   9.9999E-001
    1.503218E+03   2.9490E-019   2.5765E-012   9.1096E-006   9.9999E-001
    1.598223E+03   1.7087E-019   1.7244E-012   7.0020E-006   9.9999E-001
    1.699231E+03   8.7306E-020   1.0593E-012   5.1146E-006   9.9999E-001
    1.806624E+03   4.1793E-020   6.2592E-013   3.6787E-006   1.0000E+000
    1.920803E+03   1.9507E-020   3.6664E-013   2.6694E-006   1.0000E+000
    2.042199E+03   9.2815E-021   2.1811E-013   1.9607E-006   1.0000E+000
    2.171268E+03   4.2563E-021   1.2713E-013   1.4386E-006   1.0000E+000
    2.308493E+03   2.0390E-021   7.6587E-014   1.0837E-006   1.0000E+000
    2.454391E+03   1.0831E-021   4.9697E-014   8.5776E-007   1.0000E+000
    2.609510E+03   6.8656E-022   3.6459E-014   7.2873E-007   1.0000E+000
    2.774433E+03   5.4151E-022   3.1101E-014   6.7246E-007   1.0000E+000
    2.949779E+03   5.3144E-022   3.0859E-014   6.7421E-007   1.0000E+000
    3.136206E+03   7.0460E-022   3.7744E-014   7.6216E-007   1.0000E+000
    3.334417E+03   1.3628E-021   6.0587E-014   1.0302E-006   1.0000E+000
    3.545154E+03   5.6850E-021   1.6835E-013   1.9720E-006   1.0000E+000
    3.769210E+03   2.8976E-020   5.3328E-013   3.9585E-006   1.0000E+000
    4.007426E+03   1.2171E-019   1.5307E-012   7.7943E-006   9.9999E-001
    4.260698E+03   1.0340E-018   1.0399E-011   3.3402E-005   9.9997E-001
    4.529976E+03   3.6309E-018   3.2621E-011   7.2603E-005   9.9993E-001
    4.816274E+03   5.0329E-018   4.5016E-011   9.0596E-005   9.9991E-001
    5.120665E+03   3.5769E-018   3.4669E-011   7.8013E-005   9.9992E-001
    5.444294E+03   2.6092E-018   2.7430E-011   6.8445E-005   9.9993E-001
    5.788377E+03   2.3213E-018   2.5821E-011   6.7080E-005   9.9993E-001
    6.154206E+03   2.6681E-018   2.9983E-011   7.4632E-005   9.9993E-001
    6.543156E+03   4.0415E-018   4.4949E-011   9.7872E-005   9.9990E-001
    6.956687E+03   7.6983E-018   8.3237E-011   1.4611E-004   9.9985E-001
    7.396354E+03   1.6839E-017   1.7330E-010   2.3226E-004   9.9977E-001
    7.863808E+03   4.7210E-017   4.5659E-010   4.2467E-004   9.9958E-001
    8.360805E+03   2.4764E-016   2.1708E-009   1.1048E-003   9.9890E-001
    8.889213E+03   1.0642E-014   7.3405E-008   9.2071E-003   9.9079E-001
    9.452613E+03   2.2003E-011   7.1816E-005   4.4095E-001   5.5898E-001
    9.911633E+03   1.6010E-008   1.0615E-002   9.8700E-001   2.3810E-003
    1.025666E+04   7.3018E-006   5.1655E-001   4.8344E-001   1.0401E-006
    1.063251E+04   2.6348E-004   9.9678E-001   2.9597E-003   8.8288E-013
    1.104178E+04   6.7712E-002   9.3229E-001   8.0944E-008   2.9672E-024
    1.140357E+04   9.2041E-001   7.9592E-002   6.2302E-013   1.5851E-035
    1.166212E+04   9.9323E-001   6.7692E-003   6.6385E-016   2.5453E-041
    1.181968E+04   9.9791E-001   2.0866E-003   2.2777E-017   3.0196E-044
    1.192439E+04   9.9944E-001   5.5909E-004   4.3957E-019   9.2359E-048
    1.200433E+04   9.9992E-001   8.2960E-005   1.1978E-021   4.2064E-053
    1.207252E+04   9.9999E-001   1.3609E-005   4.3175E-024   1.3232E-057
    1.213615E+04   1.0000E+000   3.5898E-006   7.0611E-026   3.0216E-058
    1.219834E+04   1.0000E+000   1.2257E-006   2.6734E-027   1.1431E-058
    1.226330E+04   1.0000E+000   4.6238E-007   1.4153E-028   4.5887E-059
    1.233279E+04   1.0000E+000   1.8198E-007   8.6899E-030   1.8757E-059
    1.241499E+04   1.0000E+000   6.6947E-008   4.4394E-031   7.0732E-060
    1.254315E+04   1.0000E+000   1.6469E-008   7.1077E-033   1.7708E-060
    1.282934E+04   1.0000E+000   1.1112E-009   4.2289E-036   1.2102E-061
    1.322638E+04   1.0000E+000   4.5714E-011   1.0712E-037   5.0407E-063
    1.367464E+04   1.0000E+000   2.1266E-012   6.5886E-038   2.4098E-064
    1.415777E+04   1.0000E+000   1.5776E-013   3.4559E-038   1.8832E-065
    1.466368E+04   1.0000E+000   2.0810E-014   2.9303E-039   2.7009E-066
    1.516469E+04   1.0000E+000   3.1811E-015   1.4849E-040   4.6498E-067
    1.563737E+04   1.0000E+000   7.1831E-016   5.7483E-042   1.2373E-067
    1.608825E+04   1.0000E+000   3.3665E-016   1.9185E-043   7.2909E-068
    1.653823E+04   1.0000E+000   1.9064E-016   7.1071E-045   5.6326E-068
    1.698531E+04   1.0000E+000   1.1432E-016   5.4115E-046   5.0028E-068
    1.742613E+04   1.0000E+000   1.0679E-016   1.0651E-046   7.4439E-068
    1.788818E+04   1.0000E+000   1.9912E-016   4.3518E-047   2.3538E-067
    1.844225E+04   1.0000E+000   5.0390E-016   4.0394E-047   1.0707E-066
    1.926325E+04   1.0000E+000   1.8980E-015   5.5354E-046   7.9436E-066
    2.043795E+04   1.0000E+000   1.7980E-014   6.7112E-044   8.9813E-065
    2.172964E+04   1.0000E+000   8.3581E-014   1.5550E-042   2.8939E-064
    2.310297E+04   1.0000E+000   3.2666E-013   1.1692E-041   7.2399E-064
    2.456309E+04   1.0000E+000   1.3124E-012   6.8859E-041   1.7700E-063
    2.611549E+04   1.0000E+000   3.6271E-012   2.3571E-040   3.4869E-063
    2.776601E+04   1.0000E+000   1.6847E-011   1.7354E-039   1.0131E-062
    2.952346E+04   1.0000E+000   1.0538E-010   2.3596E-038   3.9182E-062
    3.122049E+04   1.0000E+000   3.9219E-010   1.8105E-037   1.0967E-061
    3.275279E+04   1.0000E+000   8.0795E-010   6.0915E-037   1.9603E-061
    3.409247E+04   1.0000E+000   1.5708E-009   2.1013E-036   3.3376E-061
    3.528646E+04   1.0000E+000   3.4036E-009   1.0495E-035   6.2049E-061
    3.639950E+04   1.0000E+000   6.9589E-009   5.6576E-035   1.1013E-060
    3.748639E+04   1.0000E+000   1.1803E-008   2.5269E-034   1.6764E-060
    3.857972E+04   1.0000E+000   1.6753E-008   8.1085E-034   2.2044E-060
    3.968577E+04   1.0000E+000   2.0793E-008   1.9399E-033   2.6047E-060
    4.080468E+04   1.0000E+000   2.3834E-008   3.8020E-033   2.9006E-060
    4.194034E+04   1.0000E+000   2.5915E-008   6.2049E-033   3.1160E-060
    4.309962E+04   1.0000E+000   2.7240E-008   8.8351E-033   3.3093E-060
    4.428749E+04   1.0000E+000   2.8065E-008   1.1333E-032   3.4955E-060
    4.550822E+04   1.0000E+000   2.8739E-008   1.3635E-032   3.7300E-060
    4.676360E+04   1.0000E+000   2.9593E-008   1.5937E-032   4.0869E-060
    4.805325E+04   1.0000E+000   3.0717E-008   1.8369E-032   4.5826E-060
    4.937576E+04   1.0000E+000   3.2064E-008   2.0948E-032   5.1857E-060
    5.073015E+04   1.0000E+000   3.3610E-008   2.3714E-032   5.8580E-060
    5.211421E+04   1.0000E+000   3.5244E-008   2.6576E-032   6.5586E-060
    5.352718E+04   1.0000E+000   3.6739E-008   2.9219E-032   7.2479E-060
    5.496538E+04   1.0000E+000   3.7892E-008   3.1295E-032   7.9088E-060
    5.642805E+04   1.0000E+000   3.8596E-008   3.2588E-032   8.5563E-060
    5.790849E+04   1.0000E+000   3.8827E-008   3.3023E-032   9.2250E-060
    5.940433E+04   1.0000E+000   3.8657E-008   3.2710E-032   9.9784E-060
    6.090177E+04   1.0000E+000   3.8127E-008   3.1734E-032   1.0869E-059
    6.239468E+04   1.0000E+000   3.7253E-008   3.0149E-032   1.1940E-059
    6.385834E+04   1.0000E+000   3.6094E-008   2.8096E-032   1.3211E-059
    6.528071E+04   1.0000E+000   3.4711E-008   2.5725E-032   1.4699E-059
    6.662686E+04   1.0000E+000   3.3258E-008   2.3315E-032   1.6399E-059
    6.788038E+04   1.0000E+000   3.1654E-008   2.0810E-032   1.8222E-059
    6.900688E+04   1.0000E+000   2.9123E-008   1.7261E-032   1.9464E-059
    6.951765E+04   1.0000E+000   2.6026E-008   1.3570E-032   1.8709E-059
    6.977445E+04   1.0000E+000   2.3093E-008   1.0595E-032   1.7242E-059
    6.990321E+04   1.0000E+000   2.0215E-008   8.1082E-033   1.5405E-059
    6.996768E+04   1.0000E+000   1.7975E-008   6.4384E-033   1.3848E-059
    6.999832E+04   1.0000E+000   1.6366E-008   5.3821E-033   1.2691E-059
    6.999993E+04   1.0000E+000   1.6195E-008   5.2764E-033   1.2566E-059
#TIME:     0.976
#NVEL: 115
#vel_mid[km/s]           ne0           ne1           ne2           ne3
    8.484664E+02   5.0158E-018   2.6013E-011   4.7324E-005   9.9995E-001
    8.545551E+02   5.0158E-018   2.6013E-011   4.7324E-005   9.9995E-001
    8.730848E+02   5.0157E-018   2.6013E-011   4.7324E-005   9.9995E-001
    9.113582E+02   5.0152E-018   2.6011E-011   4.7321E-005   9.9995E-001
    9.718663E+02   5.0114E-018   2.5995E-011   4.7302E-005   9.9995E-001
    1.033286E+03   4.9889E-018   2.5903E-011   4.7195E-005   9.9995E-001
    1.098591E+03   4.8667E-018   2.5407E-011   4.6628E-005   9.9995E-001
    1.168022E+03   4.4222E-018   2.3535E-011   4.4382E-005   9.9996E-001
    1.241842E+03   3.2556E-018   1.8358E-011   3.7660E-005   9.9996E-001
    1.320327E+03   1.6761E-018   1.0683E-011   2.6062E-005   9.9997E-001
    1.403772E+03   6.6956E-019   5.1542E-012   1.5841E-005   9.9998E-001
    1.492492E+03   3.1387E-019   2.8719E-012   1.0639E-005   9.9999E-001
    1.586818E+03   1.7121E-019   1.8238E-012   7.8740E-006   9.9999E-001
    1.687106E+03   8.6554E-020   1.1032E-012   5.6664E-006   9.9999E-001
    1.793732E+03   4.0752E-020   6.3955E-013   3.9998E-006   1.0000E+000
    1.907097E+03   1.8584E-020   3.6635E-013   2.8410E-006   1.0000E+000
    2.027627E+03   8.6280E-021   2.1317E-013   2.0426E-006   1.0000E+000
    2.155774E+03   3.8742E-021   1.2192E-013   1.4690E-006   1.0000E+000
    2.292020E+03   1.8145E-021   7.2064E-014   1.0851E-006   1.0000E+000
    2.436877E+03   9.4084E-022   4.5878E-014   8.4380E-007   1.0000E+000
    2.590889E+03   5.8198E-022   3.3054E-014   7.0682E-007   1.0000E+000
    2.754635E+03   4.4657E-022   2.7659E-014   6.4490E-007   1.0000E+000
    2.928730E+03   4.3598E-022   2.7363E-014   6.4714E-007   1.0000E+000
    3.113827E+03   5.7257E-022   3.3312E-014   7.3420E-007   1.0000E+000
    3.310623E+03   1.0716E-021   5.2521E-014   9.9356E-007   1.0000E+000
    3.519856E+03   3.9245E-021   1.3467E-013   1.8441E-006   1.0000E+000
    3.742314E+03   2.2499E-020   4.6910E-013   3.9643E-006   1.0000E+000
    3.978830E+03   1.0639E-019   1.4865E-012   8.3287E-006   9.9999E-001
    4.230294E+03   8.9239E-019   1.0235E-011   3.5189E-005   9.9996E-001
    4.497652E+03   4.4857E-018   4.5356E-011   9.5231E-005   9.9990E-001
    4.781906E+03   7.4069E-018   7.3712E-011   1.3124E-004   9.9987E-001
    5.084125E+03   5.9884E-018   6.3363E-011   1.2110E-004   9.9988E-001
    5.405445E+03   4.3946E-018   5.0256E-011   1.0648E-004   9.9989E-001
    5.747073E+03   3.8605E-018   4.6875E-011   1.0371E-004   9.9990E-001
    6.110291E+03   4.3852E-018   5.4151E-011   1.1478E-004   9.9989E-001
