#NTIMES: 128
#NSTAGES: 9
#TIMES[d]: 2.037028e+00 2.112455e+00 2.190675e+00 2.271792e+00 2.355913e+00 2.443148e+00 2.533613e+00 2.627428e+00 2.724717e+00 2.825608e+00 2.930235e+00 3.038736e+00 3.151255e+00 3.267940e+00 3.388946e+00 3.514432e+00 3.644565e+00 3.779516e+00 3.919465e+00 4.064595e+00 4.215100e+00 4.371177e+00 4.533034e+00 4.700883e+00 4.874948e+00 5.055458e+00 5.242653e+00 5.436778e+00 5.638092e+00 5.846861e+00 6.063359e+00 6.287873e+00 6.520702e+00 6.762152e+00 7.012541e+00 7.272203e+00 7.541479e+00 7.820726e+00 8.110313e+00 8.410623e+00 8.722052e+00 9.045013e+00 9.379933e+00 9.727255e+00 1.008744e+01 1.046096e+01 1.084831e+01 1.125000e+01 1.166656e+01 1.209856e+01 1.254655e+01 1.301112e+01 1.349289e+01 1.399251e+01 1.451063e+01 1.504793e+01 1.560513e+01 1.618296e+01 1.678218e+01 1.740360e+01 1.804802e+01 1.871630e+01 1.940933e+01 2.012802e+01 2.087333e+01 2.164623e+01 2.244774e+01 2.327894e+01 2.414092e+01 2.503481e+01 2.596181e+01 2.692312e+01 2.792004e+01 2.895387e+01 3.002597e+01 3.113778e+01 3.229075e+01 3.348642e+01 3.472636e+01 3.601222e+01 3.734568e+01 3.872852e+01 4.016256e+01 4.164970e+01 4.319192e+01 4.479123e+01 4.644977e+01 4.816972e+01 4.995336e+01 5.180304e+01 5.372120e+01 5.571040e+01 5.777325e+01 5.991249e+01 6.213094e+01 6.443153e+01 6.681731e+01 6.929144e+01 7.185717e+01 7.451791e+01 7.727716e+01 8.013859e+01 8.310597e+01 8.618323e+01 8.937444e+01 9.268381e+01 9.611572e+01 9.967470e+01 1.033655e+02 1.071929e+02 1.111621e+02 1.152782e+02 1.195467e+02 1.239733e+02 1.285638e+02 1.333243e+02 1.382611e+02 1.433806e+02 1.486897e+02 1.541954e+02 1.599050e+02 1.658260e+02 1.719662e+02 1.783338e+02 1.849372e+02 1.917850e+02 1.988865e+02 2.062509e+02 
#
#TIME: 2.037028e+00 
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] ar0 ar1 ar2 ar3 ar4 ar5 ar6 ar7 ar8
1.133306e+03 4.453174e+04 1.744522e+12 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.204932e+03 4.502811e+04 1.766970e+12 4.473463e-26 9.329273e-18 2.561727e-10 1.619241e-04 9.998381e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.281084e+03 4.555243e+04 1.853066e+12 3.517726e-26 7.336518e-18 2.059929e-10 1.419767e-04 9.998580e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.362050e+03 4.616052e+04 1.970167e+12 2.652505e-26 5.524129e-18 1.591503e-10 1.210926e-04 9.998789e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.448132e+03 4.681293e+04 2.066912e+12 1.846661e-26 3.909515e-18 1.180061e-10 1.008907e-04 9.998991e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.539655e+03 4.755126e+04 2.122302e+12 1.108438e-26 2.464918e-18 7.983852e-11 8.061366e-05 9.999194e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.636962e+03 4.825461e+04 2.174725e+12 6.814844e-27 1.592253e-18 5.515565e-11 6.496393e-05 9.999350e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.740419e+03 4.896589e+04 2.198867e+12 4.132438e-27 1.020355e-18 3.800823e-11 5.203811e-05 9.999480e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.850415e+03 4.974065e+04 2.165346e+12 2.189785e-27 5.906934e-19 2.442939e-11 4.042031e-05 9.999596e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.967362e+03 5.047285e+04 2.170102e+12 1.304011e-27 3.783660e-19 1.685756e-11 3.263407e-05 9.999674e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.091700e+03 5.107086e+04 2.145959e+12 7.727068e-28 2.411701e-19 1.173766e-11 2.646989e-05 9.999735e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.223897e+03 5.155124e+04 2.127245e+12 5.379753e-28 1.767926e-19 9.116833e-12 2.299742e-05 9.999770e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.364448e+03 5.182408e+04 2.077113e+12 4.121220e-28 1.422987e-19 7.698129e-12 2.083938e-05 9.999792e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.513883e+03 5.173034e+04 1.999719e+12 3.736827e-28 1.327097e-19 7.403806e-12 2.048852e-05 9.999795e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.672762e+03 5.121078e+04 1.878940e+12 4.208601e-28 1.513009e-19 8.512852e-12 2.252123e-05 9.999775e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.841682e+03 5.018484e+04 1.708757e+12 5.967578e-28 2.141876e-19 1.180613e-11 2.754763e-05 9.999725e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.021278e+03 4.864665e+04 1.509779e+12 1.160149e-27 4.048384e-19 2.121276e-11 3.936738e-05 9.999606e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.212225e+03 4.674421e+04 1.245299e+12 2.485561e-27 8.734156e-19 4.326264e-11 6.162885e-05 9.999384e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.415240e+03 4.464230e+04 1.090556e+12 9.070385e-27 2.956803e-18 1.242714e-10 1.149868e-04 9.998850e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.631085e+03 4.213781e+04 1.243675e+12 1.688173e-25 3.774162e-17 9.180395e-10 3.570154e-04 9.996430e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.860572e+03 3.896391e+04 1.236271e+12 4.943962e-24 8.194520e-16 1.078329e-08 1.475403e-03 9.985246e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.104562e+03 3.587608e+04 6.295592e+11 1.539637e-23 3.735884e-15 4.613251e-08 3.764186e-03 9.962358e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.363973e+03 3.346973e+04 5.010791e+11 1.952198e-22 4.713164e-14 3.625511e-07 1.274507e-02 9.872546e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.639779e+03 3.128535e+04 4.611143e+11 4.822967e-21 1.005640e-12 4.027690e-06 5.079508e-02 9.492009e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.933016e+03 2.926068e+04 4.371986e+11 1.582865e-19 2.719783e-11 5.096530e-05 2.060664e-01 7.938826e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.244785e+03 2.728328e+04 4.093073e+11 4.360575e-18 6.026413e-10 4.973016e-04 5.879428e-01 4.115599e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.576259e+03 2.531155e+04 3.730832e+11 9.122878e-17 9.607054e-09 3.108914e-03 9.071913e-01 8.969981e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.928682e+03 2.338571e+04 3.329750e+11 1.904306e-15 1.404292e-07 1.598447e-02 9.734300e-01 1.058539e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.303378e+03 2.162769e+04 2.790860e+11 3.927356e-14 1.960769e-06 7.680164e-02 9.222015e-01 9.949303e-04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.701756e+03 2.006631e+04 2.350504e+11 7.504177e-13 2.322722e-05 3.047151e-01 6.951922e-01 6.951922e-05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
7.125310e+03 1.865489e+04 2.107822e+11 1.124786e-11 1.881785e-04 7.284328e-01 2.713769e-01 2.063893e-06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
7.575635e+03 1.724224e+04 1.872485e+11 1.267824e-10 1.001737e-03 9.547809e-01 4.421731e-02 1.713910e-08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.054419e+03 1.569334e+04 1.512768e+11 1.942588e-09 5.970537e-03 9.907630e-01 3.266489e-03 2.829515e-11 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.563463e+03 1.403605e+04 1.083562e+11 5.932027e-08 5.479584e-02 9.451026e-01 1.015483e-04 5.982298e-15 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.105475e+03 1.242758e+04 8.013001e+10 2.525966e-06 4.935049e-01 5.064918e-01 7.922052e-07 9.805162e-20 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.611971e+03 1.115277e+04 6.464364e+10 2.487900e-05 9.470069e-01 5.296818e-02 1.099491e-09 2.544078e-25 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.001075e+04 1.022843e+04 5.623312e+10 1.152430e-04 9.956991e-01 4.185624e-03 1.889984e-12 1.668718e-30 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.035413e+04 9.501871e+03 4.766787e+10 4.399228e-04 9.991672e-01 3.929174e-04 5.254968e-15 2.663642e-35 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.071873e+04 8.782618e+03 4.124926e+10 1.995953e-03 9.979766e-01 2.742104e-05 7.200355e-18 1.160264e-40 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.109526e+04 8.037808e+03 3.790095e+10 1.479306e-02 9.852061e-01 8.324842e-07 1.320595e-21 1.239743e-47 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.142152e+04 7.183538e+03 4.470281e+10 2.458101e-01 7.541899e-01 3.805866e-09 3.770950e-27 8.275140e-58 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.165575e+04 6.419203e+03 3.430568e+10 8.594918e-01 1.405082e-01 4.035874e-12 1.853513e-33 5.082212e-69 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.180634e+04 5.930446e+03 2.159949e+10 9.783770e-01 2.162295e-02 1.463455e-14 2.310285e-38 1.299022e-77 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.190922e+04 5.698774e+03 1.695721e+10 9.929607e-01 7.039299e-03 5.827234e-16 3.827327e-41 1.846068e-82 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.198841e+04 5.569869e+03 1.349298e+10 9.960783e-01 3.921703e-03 1.013154e-16 1.087148e-42 3.358207e-85 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.205647e+04 5.488548e+03 1.103818e+10 9.975028e-01 2.497197e-03 2.572869e-17 6.590398e-44 2.290817e-87 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.212064e+04 5.438559e+03 9.700541e+09 9.977669e-01 2.233097e-03 1.726295e-17 2.739900e-44 4.466195e-88 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.218540e+04 5.339793e+03 8.504731e+09 9.986684e-01 1.331558e-03 3.850722e-18 1.367546e-45 2.366214e-90 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.225395e+04 5.236812e+03 7.828289e+09 9.991771e-01 8.228518e-04 9.991771e-19 9.492183e-47 2.311822e-92 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.233084e+04 5.114043e+03 8.551310e+09 9.997028e-01 2.972089e-04 6.610647e-20 5.529888e-49 3.998811e-96 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.244353e+04 4.951618e+03 8.540101e+09 9.999055e-01 9.448648e-05 2.981370e-21 1.431057e-51 1.587006e-100 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.267901e+04 4.855030e+03 4.275054e+09 9.999386e-01 6.143690e-05 5.656432e-22 3.241326e-53 1.173657e-103 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.305675e+04 4.670926e+03 2.704310e+09 9.999728e-01 2.721918e-05 4.481206e-23 1.680452e-55 9.128382e-108 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.350389e+04 4.550267e+03 1.836268e+09 9.999893e-01 1.070855e-05 2.708632e-24 5.433013e-58 3.425160e-112 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.398480e+04 4.433526e+03 1.240154e+09 9.999958e-01 4.179314e-06 1.595738e-25 1.671726e-60 1.183886e-116 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.448732e+04 4.294626e+03 8.616419e+08 9.999969e-01 3.144466e-06 5.722362e-26 1.702544e-61 1.609060e-118 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.499069e+04 4.255426e+03 6.500470e+08 9.999987e-01 1.305163e-06 4.295769e-27 9.201866e-64 1.624411e-122 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.547181e+04 4.226133e+03 4.925357e+08 9.999987e-01 1.335998e-06 3.703995e-27 5.431993e-64 4.863994e-123 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.592644e+04 4.193772e+03 3.544005e+08 9.999987e-01 1.293864e-06 2.696145e-27 2.225389e-64 7.432230e-124 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.636833e+04 4.129084e+03 2.597358e+08 9.999990e-01 1.027430e-06 1.154612e-27 3.341642e-65 2.084786e-125 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.680466e+04 4.095554e+03 2.003102e+08 9.999992e-01 7.874994e-07 4.624996e-28 4.624996e-66 5.374996e-127 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.723140e+04 4.068660e+03 1.526249e+08 9.999994e-01 6.151720e-07 1.958619e-28 6.965513e-67 1.593102e-128 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.765772e+04 4.004335e+03 1.174872e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.812132e+04 3.965771e+03 9.571593e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.871331e+04 3.873818e+03 4.711827e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.961604e+04 3.735349e+03 1.462565e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.081222e+04 3.603736e+03 4.700086e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.212756e+04 3.524622e+03 2.483612e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.352604e+04 3.339832e+03 6.200697e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.501290e+04 3.213537e+03 6.771916e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.659373e+04 3.366855e+03 8.765781e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.827472e+04 3.111533e+03 8.917458e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.003347e+04 3.052488e+03 3.622557e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.173513e+04 2.350819e+03 1.204466e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.324450e+04 2.982491e+03 2.156944e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.456401e+04 2.396080e+03 7.529202e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.575519e+04 3.706147e+03 3.263038e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.688039e+04 3.736651e+03 2.474536e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.798804e+04 3.747164e+03 1.786031e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.910117e+04 3.742941e+03 1.248686e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.022485e+04 3.728268e+03 8.565209e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.136251e+04 3.706515e+03 1.454342e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.251989e+04 2.601024e+03 1.113546e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.370225e+04 2.634438e+03 9.553980e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.491318e+04 2.675144e+03 9.439784e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.615537e+04 2.727872e+03 1.101332e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.743001e+04 3.575620e+03 8.052809e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.873699e+04 3.526877e+03 5.302951e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.007561e+04 3.439733e+03 3.321027e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.144454e+04 3.309081e+03 1.804255e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.284239e+04 3.362239e+03 1.466518e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.426701e+04 3.446103e+03 1.108361e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.571625e+04 3.535669e+03 7.834582e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.718639e+04 3.629252e+03 5.646407e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.867295e+04 3.728788e+03 4.414702e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.016784e+04 3.835735e+03 3.651702e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.166111e+04 3.972947e+03 2.846555e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.313735e+04 4.893351e+03 2.089560e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.457821e+04 5.313431e+03 1.481722e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.596028e+04 4.855867e+03 1.081516e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.725801e+04 4.935928e+03 8.028210e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.844609e+04 5.081259e+03 4.828620e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.926341e+04 7.564461e+03 4.398787e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.964660e+04 6.137136e+03 6.544733e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.983908e+04 7.567746e+03 4.028898e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.993554e+04 6.147569e+03 6.158079e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.998302e+04 6.215333e+03 4.364297e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.999912e+04 6.226398e+03 4.143934e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
#
#TIME: 5.638092e+00 
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] ar0 ar1 ar2 ar3 ar4 ar5 ar6 ar7 ar8
4.242332e+02 4.157429e+04 1.413602e+12 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.515108e+02 4.231563e+04 2.856421e+12 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.638199e+02 4.242486e+04 2.215972e+12 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.922215e+02 4.259911e+04 1.913871e+12 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.416122e+02 4.288455e+04 1.515590e+12 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.002576e+03 4.318544e+04 1.552726e+12 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.065938e+03 4.354150e+04 1.554187e+12 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.133306e+03 4.387646e+04 1.557082e+12 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.204932e+03 4.432429e+04 1.575723e+12 5.116324e-26 1.121328e-17 3.133748e-10 1.850404e-04 9.998150e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.281084e+03 4.483465e+04 1.651010e+12 4.034742e-26 8.848118e-18 2.530562e-10 1.626284e-04 9.998374e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.362050e+03 4.539153e+04 1.752182e+12 3.178443e-26 6.910219e-18 2.020306e-10 1.415501e-04 9.998584e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.448132e+03 4.597768e+04 1.833902e+12 2.311281e-26 5.074770e-18 1.537505e-10 1.195837e-04 9.998804e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.539655e+03 4.661457e+04 1.877154e+12 1.448135e-26 3.318642e-18 1.068861e-10 9.740430e-05 9.999026e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.636962e+03 4.729858e+04 1.918758e+12 9.148210e-27 2.191315e-18 7.588050e-11 7.942632e-05 9.999206e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.740419e+03 4.798987e+04 1.938011e+12 5.508219e-27 1.394196e-18 5.222523e-11 6.399590e-05 9.999360e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.850415e+03 4.864511e+04 1.906745e+12 2.957399e-27 8.159969e-19 3.386623e-11 4.999750e-05 9.999500e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.967362e+03 4.927249e+04 1.910010e+12 1.815716e-27 5.338129e-19 2.383362e-11 4.059986e-05 9.999594e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.091700e+03 4.982390e+04 1.887506e+12 1.146230e-27 3.611817e-19 1.734269e-11 3.402869e-05 9.999660e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.223897e+03 5.022662e+04 1.871304e+12 8.191976e-28 2.700149e-19 1.372957e-11 2.974740e-05 9.999703e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.364448e+03 5.043508e+04 1.826808e+12 6.458157e-28 2.222162e-19 1.183996e-11 2.725620e-05 9.999727e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.513883e+03 5.034506e+04 1.757816e+12 5.921918e-28 2.090853e-19 1.148021e-11 2.701226e-05 9.999730e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.672762e+03 4.985501e+04 1.650661e+12 6.698830e-28 2.407695e-19 1.320349e-11 2.970786e-05 9.999703e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.841682e+03 4.884917e+04 1.501451e+12 9.711875e-28 3.467499e-19 1.870435e-11 3.661736e-05 9.999634e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
