#NTIMES:    67
#NSTAGES:     4
#TIMES[d]:     0.550    0.605    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.160   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800  270.400  297.400  320.000
#
#TIME:     0.550
#NVEL: 115
#vel_mid[km/s]           al0           al1           al2           al3
    1.160208E+04   1.0000E-099   9.6225E-001   3.7354E-002   3.9460E-004
    1.188035E+04   1.0000E-099   9.6609E-001   3.3594E-002   3.1958E-004
    1.212685E+04   1.0000E-099   9.6141E-001   3.8167E-002   4.2145E-004
    1.236426E+04   1.0000E-099   9.3939E-001   5.9534E-002   1.0790E-003
    1.262334E+04   1.0000E-099   8.9582E-001   1.0093E-001   3.2524E-003
    1.293545E+04   1.0000E-099   8.3332E-001   1.5833E-001   8.3442E-003
    1.331681E+04   1.0000E-099   7.7422E-001   2.1088E-001   1.4904E-002
    1.375826E+04   1.0000E-099   7.0667E-001   2.6959E-001   2.3742E-002
    1.423677E+04   1.0000E-099   6.7411E-001   2.9924E-001   2.6650E-002
    1.473954E+04   1.0000E-099   6.3929E-001   3.3236E-001   2.8352E-002
    1.525686E+04   1.0000E-099   6.1651E-001   3.5650E-001   2.6995E-002
    1.577619E+04   1.0000E-099   6.2050E-001   3.5732E-001   2.2183E-002
    1.628977E+04   1.0000E-099   6.2901E-001   3.5284E-001   1.8151E-002
    1.678164E+04   1.0000E-099   6.4520E-001   3.4016E-001   1.4644E-002
    1.723914E+04   1.0000E-099   6.6424E-001   3.2400E-001   1.1756E-002
    1.766852E+04   1.0000E-099   6.5999E-001   3.2918E-001   1.0829E-002
    1.806755E+04   1.0000E-099   6.1586E-001   3.7136E-001   1.2780E-002
    1.844454E+04   1.0000E-099   5.5964E-001   4.2447E-001   1.5897E-002
    1.880494E+04   1.0000E-099   5.0361E-001   4.7682E-001   1.9566E-002
    1.915588E+04   1.0000E-099   4.4797E-001   5.2775E-001   2.4280E-002
    1.950074E+04   1.0000E-099   3.9136E-001   5.7724E-001   3.1397E-002
    1.984404E+04   1.0000E-099   3.4283E-001   6.1824E-001   3.8924E-002
    2.019041E+04   1.0000E-099   3.0012E-001   6.5258E-001   4.7298E-002
    2.054405E+04   1.0000E-099   2.5891E-001   6.8116E-001   5.9925E-002
    2.090451E+04   1.0000E-099   2.2446E-001   7.0147E-001   7.4073E-002
    2.127129E+04   1.0000E-099   1.9839E-001   7.1517E-001   8.6437E-002
    2.164815E+04   1.0000E-099   1.7762E-001   7.2440E-001   9.7981E-002
    2.204095E+04   1.0000E-099   1.5995E-001   7.3169E-001   1.0836E-001
    2.245186E+04   1.0000E-099   1.4523E-001   7.3927E-001   1.1550E-001
    2.287849E+04   1.0000E-099   1.3367E-001   7.4683E-001   1.1950E-001
    2.332045E+04   1.0000E-099   1.2508E-001   7.5305E-001   1.2187E-001
    2.377714E+04   1.0000E-099   1.1940E-001   7.5740E-001   1.2320E-001
    2.424896E+04   1.0000E-099   1.1716E-001   7.6054E-001   1.2230E-001
    2.473732E+04   1.0000E-099   1.2050E-001   7.6372E-001   1.1579E-001
    2.524531E+04   1.0000E-099   1.3079E-001   7.6380E-001   1.0541E-001
    2.577734E+04   1.0000E-099   1.4775E-001   7.5617E-001   9.6077E-002
    2.633972E+04   1.0000E-099   1.7261E-001   7.4086E-001   8.6537E-002
    2.694116E+04   1.0000E-099   2.0560E-001   7.1690E-001   7.7504E-002
    2.759638E+04   1.0000E-099   2.4669E-001   6.8414E-001   6.9164E-002
    2.833677E+04   1.0000E-099   2.9641E-001   6.4249E-001   6.1100E-002
    2.919158E+04   1.0000E-099   3.5468E-001   5.9256E-001   5.2759E-002
    3.025875E+04   1.0000E-099   4.2755E-001   5.2989E-001   4.2567E-002
    3.172101E+04   1.0000E-099   5.2830E-001   4.4302E-001   2.8688E-002
    3.358317E+04   1.0000E-099   6.4213E-001   3.4201E-001   1.5860E-002
    3.559967E+04   1.0000E-099   7.1073E-001   2.7819E-001   1.1081E-002
    3.773575E+04   1.0000E-099   7.3761E-001   2.5159E-001   1.0797E-002
    3.888792E+04   1.0000E-099   7.4762E-001   2.4183E-001   1.0550E-002
    3.947712E+04   1.0000E-099   7.5421E-001   2.3542E-001   1.0367E-002
    3.977507E+04   1.0000E-099   7.5621E-001   2.3347E-001   1.0321E-002
    3.992488E+04   1.0000E-099   7.5750E-001   2.3218E-001   1.0321E-002
    3.999624E+04   1.0000E-099   7.5747E-001   2.3215E-001   1.0381E-002
    4.000000E+04   1.0000E-099   7.5721E-001   2.3237E-001   1.0414E-002
#TIME:   126.000
#NVEL: 100
#vel_mid[km/s]           al0           al1           al2           al3
    8.484662E+02   1.0000E-099   9.1586E-001   8.2302E-002   1.8399E-003
    8.521432E+02   1.0000E-099   8.8708E-001   1.0955E-001   3.3740E-003
    8.632700E+02   1.0000E-099   8.7438E-001   1.2138E-001   4.2374E-003
    8.859614E+02   1.0000E-099   8.7304E-001   1.2263E-001   4.3376E-003
    9.334402E+02   1.0000E-099   8.7515E-001   1.2066E-001   4.1815E-003
    9.896405E+02   1.0000E-099   8.8041E-001   1.1578E-001   3.8084E-003
    1.049022E+03   1.0000E-099   8.8147E-001   1.1480E-001   3.7356E-003
    1.111966E+03   1.0000E-099   8.8105E-001   1.1519E-001   3.7646E-003
    1.178687E+03   1.0000E-099   8.7945E-001   1.1667E-001   3.8764E-003
    1.249411E+03   1.0000E-099   8.7700E-001   1.1895E-001   4.0525E-003
    1.324380E+03   1.0000E-099   8.7663E-001   1.1928E-001   4.0858E-003
    1.403846E+03   1.0000E-099   8.7800E-001   1.1801E-001   3.9967E-003
    1.488081E+03   1.0000E-099   8.8012E-001   1.1603E-001   3.8546E-003
    1.577370E+03   1.0000E-099   8.7946E-001   1.1663E-001   3.9041E-003
    1.672016E+03   1.0000E-099   8.7590E-001   1.1994E-001   4.1600E-003
    1.772342E+03   1.0000E-099   8.7244E-001   1.2314E-001   4.4183E-003
    1.878687E+03   1.0000E-099   8.6903E-001   1.2629E-001   4.6818E-003
    1.991414E+03   1.0000E-099   8.6398E-001   1.3093E-001   5.0877E-003
    2.110904E+03   1.0000E-099   8.5956E-001   1.3497E-001   5.4636E-003
    2.237564E+03   1.0000E-099   8.5722E-001   1.3710E-001   5.6790E-003
    2.371824E+03   1.0000E-099   8.5674E-001   1.3752E-001   5.7433E-003
    2.514140E+03   1.0000E-099   8.5940E-001   1.3506E-001   5.5412E-003
    2.664995E+03   1.0000E-099   8.6336E-001   1.3140E-001   5.2381E-003
    2.824903E+03   1.0000E-099   8.6543E-001   1.2947E-001   5.0981E-003
    2.994405E+03   1.0000E-099   8.6487E-001   1.2996E-001   5.1735E-003
    3.174077E+03   1.0000E-099   8.6314E-001   1.3151E-001   5.3451E-003
    3.364530E+03   1.0000E-099   8.6557E-001   1.2927E-001   5.1629E-003
    3.566412E+03   1.0000E-099   8.7463E-001   1.2092E-001   4.4506E-003
    3.780406E+03   1.0000E-099   8.8283E-001   1.1333E-001   3.8389E-003
    4.007241E+03   1.0000E-099   8.8097E-001   1.1511E-001   3.9188E-003
    4.247687E+03   1.0000E-099   8.7087E-001   1.2459E-001   4.5448E-003
    4.502560E+03   1.0000E-099   8.6534E-001   1.2982E-001   4.8332E-003
    4.772726E+03   1.0000E-099   8.6920E-001   1.2636E-001   4.4415E-003
    5.059102E+03   1.0000E-099   8.7788E-001   1.1835E-001   3.7703E-003
    5.362663E+03   1.0000E-099   8.8691E-001   1.0994E-001   3.1560E-003
    5.684437E+03   1.0000E-099   8.9442E-001   1.0289E-001   2.6925E-003
    6.025519E+03   1.0000E-099   8.9854E-001   9.9010E-002   2.4472E-003
    6.387067E+03   1.0000E-099   9.0104E-001   9.6663E-002   2.3007E-003
    6.770309E+03   1.0000E-099   9.0413E-001   9.3730E-002   2.1354E-003
    7.176546E+03   1.0000E-099   9.0747E-001   9.0558E-002   1.9695E-003
    7.607159E+03   1.0000E-099   9.1105E-001   8.7149E-002   1.8036E-003
    8.063609E+03   1.0000E-099   9.1457E-001   8.3784E-002   1.6491E-003
    8.548218E+03   1.0000E-099   9.1929E-001   7.9256E-002   1.4585E-003
    9.048495E+03   1.0000E-099   9.2270E-001   7.5968E-002   1.3350E-003
    9.549011E+03   1.0000E-099   9.1940E-001   7.9121E-002   1.4756E-003
    1.004817E+04   1.0000E-099   9.1113E-001   8.7011E-002   1.8563E-003
    1.053597E+04   1.0000E-099   9.1695E-001   8.1344E-002   1.7100E-003
    1.097188E+04   1.0000E-099   9.3242E-001   6.6377E-002   1.2063E-003
    1.133315E+04   1.0000E-099   9.5114E-001   4.8203E-002   6.5738E-004
    1.163438E+04   1.0000E-099   9.5993E-001   3.9621E-002   4.4785E-004
    1.188623E+04   1.0000E-099   9.6323E-001   3.6387E-002   3.7854E-004
    1.211034E+04   1.0000E-099   9.5914E-001   4.0388E-002   4.7491E-004
    1.232532E+04   1.0000E-099   9.4080E-001   5.8175E-002   1.0263E-003
    1.255000E+04   1.0000E-099   9.0671E-001   9.0690E-002   2.5979E-003
    1.280780E+04   1.0000E-099   8.5747E-001   1.3643E-001   6.0967E-003
    1.311714E+04   1.0000E-099   8.0067E-001   1.8750E-001   1.1832E-002
    1.347432E+04   1.0000E-099   7.4544E-001   2.3586E-001   1.8702E-002
    1.386384E+04   1.0000E-099   6.9343E-001   2.8108E-001   2.5492E-002
    1.427727E+04   1.0000E-099   6.5620E-001   3.1441E-001   2.9391E-002
    1.470645E+04   1.0000E-099   6.3049E-001   3.3934E-001   3.0175E-002
    1.514588E+04   1.0000E-099   6.2345E-001   3.4924E-001   2.7304E-002
    1.559006E+04   1.0000E-099   6.3274E-001   3.4465E-001   2.2611E-002
    1.603663E+04   1.0000E-099   6.4827E-001   3.3339E-001   1.8332E-002
    1.648131E+04   1.0000E-099   6.6829E-001   3.1698E-001   1.4728E-002
    1.691846E+04   1.0000E-099   6.9279E-001   2.9559E-001   1.1614E-002
    1.733893E+04   1.0000E-099   7.1167E-001   2.7888E-001   9.4461E-003
    1.774117E+04   1.0000E-099   7.0549E-001   2.8550E-001   9.0123E-003
    1.812250E+04   1.0000E-099   6.6583E-001   3.2350E-001   1.0675E-002
    1.848707E+04   1.0000E-099   6.1248E-001   3.7414E-001   1.3381E-002
    1.883823E+04   1.0000E-099   5.5561E-001   4.2760E-001   1.6783E-002
    1.917993E+04   1.0000E-099   4.9731E-001   4.8141E-001   2.1274E-002
    1.951672E+04   1.0000E-099   4.3781E-001   5.3430E-001   2.7894E-002
    1.985293E+04   1.0000E-099   3.8438E-001   5.8029E-001   3.5322E-002
    2.019331E+04   1.0000E-099   3.3620E-001   6.1988E-001   4.3920E-002
    2.054296E+04   1.0000E-099   2.9061E-001   6.5298E-001   5.6414E-002
    2.090565E+04   1.0000E-099   2.5133E-001   6.7785E-001   7.0826E-002
    2.128326E+04   1.0000E-099   2.1985E-001   6.9591E-001   8.4244E-002
    2.167881E+04   1.0000E-099   1.9400E-001   7.0883E-001   9.7171E-002
    2.209539E+04   1.0000E-099   1.7210E-001   7.1906E-001   1.0884E-001
    2.253394E+04   1.0000E-099   1.5400E-001   7.2905E-001   1.1695E-001
    2.299693E+04   1.0000E-099   1.3967E-001   7.3854E-001   1.2180E-001
    2.348743E+04   1.0000E-099   1.2887E-001   7.4624E-001   1.2489E-001
    2.400805E+04   1.0000E-099   1.2180E-001   7.5194E-001   1.2626E-001
    2.456191E+04   1.0000E-099   1.2034E-001   7.5745E-001   1.2221E-001
    2.515851E+04   1.0000E-099   1.2768E-001   7.6112E-001   1.1120E-001
    2.581202E+04   1.0000E-099   1.4514E-001   7.5507E-001   9.9787E-002
    2.654467E+04   1.0000E-099   1.7586E-001   7.3640E-001   8.7743E-002
    2.739742E+04   1.0000E-099   2.2303E-001   7.0103E-001   7.5940E-002
    2.845584E+04   1.0000E-099   2.9025E-001   6.4566E-001   6.4089E-002
    2.988662E+04   1.0000E-099   3.8459E-001   5.6540E-001   5.0006E-002
    3.168342E+04   1.0000E-099   5.0740E-001   4.6075E-001   3.1849E-002
    3.358451E+04   1.0000E-099   6.2436E-001   3.5791E-001   1.7730E-002
    3.559967E+04   1.0000E-099   6.9341E-001   2.9396E-001   1.2627E-002
    3.773575E+04   1.0000E-099   7.1983E-001   2.6764E-001   1.2527E-002
    3.888792E+04   1.0000E-099   7.2919E-001   2.5841E-001   1.2401E-002
    3.947712E+04   1.0000E-099   7.3565E-001   2.5209E-001   1.2253E-002
    3.977507E+04   1.0000E-099   7.3752E-001   2.5025E-001   1.2232E-002
    3.992488E+04   1.0000E-099   7.3880E-001   2.4896E-001   1.2242E-002
    3.999624E+04   1.0000E-099   7.3876E-001   2.4893E-001   1.2311E-002
    4.000000E+04   1.0000E-099   7.3850E-001   2.4915E-001   1.2349E-002
#TIME:   138.600
#NVEL: 100
#vel_mid[km/s]           al0           al1           al2           al3
    8.484662E+02   1.0000E-099   8.9282E-001   1.0422E-001   2.9596E-003
    8.540110E+02   1.0000E-099   8.8577E-001   1.1085E-001   3.3789E-003
    8.708637E+02   1.0000E-099   8.7866E-001   1.1749E-001   3.8497E-003
    9.055733E+02   1.0000E-099   8.8072E-001   1.1557E-001   3.7102E-003
    9.624178E+02   1.0000E-099   8.8494E-001   1.1163E-001   3.4305E-003
    1.019587E+03   1.0000E-099   8.8246E-001   1.1394E-001   3.5926E-003
    1.080273E+03   1.0000E-099   8.7815E-001   1.1796E-001   3.8858E-003
    1.144572E+03   1.0000E-099   8.7795E-001   1.1815E-001   3.9010E-003
    1.212697E+03   1.0000E-099   8.7848E-001   1.1765E-001   3.8666E-003
    1.284877E+03   1.0000E-099   8.7923E-001   1.1695E-001   3.8209E-003
    1.361353E+03   1.0000E-099   8.8062E-001   1.1565E-001   3.7346E-003
    1.442381E+03   1.0000E-099   8.8072E-001   1.1554E-001   3.7362E-003
    1.528233E+03   1.0000E-099   8.8064E-001   1.1561E-001   3.7485E-003
    1.619193E+03   1.0000E-099   8.7977E-001   1.1642E-001   3.8112E-003
    1.715568E+03   1.0000E-099   8.7673E-001   1.1924E-001   4.0266E-003
    1.817679E+03   1.0000E-099   8.7117E-001   1.2440E-001   4.4366E-003
    1.925868E+03   1.0000E-099   8.6539E-001   1.2972E-001   4.8858E-003
    2.040497E+03   1.0000E-099   8.6158E-001   1.3322E-001   5.1998E-003
    2.161948E+03   1.0000E-099   8.5837E-001   1.3615E-001   5.4797E-003
    2.290628E+03   1.0000E-099   8.5585E-001   1.3843E-001   5.7143E-003
    2.426966E+03   1.0000E-099   8.5604E-001   1.3824E-001   5.7254E-003
    2.571420E+03   1.0000E-099   8.5872E-001   1.3575E-001   5.5276E-003
    2.724472E+03   1.0000E-099   8.6215E-001   1.3258E-001   5.2730E-003
    2.886633E+03   1.0000E-099   8.6372E-001   1.3111E-001   5.1761E-003
    3.058447E+03   1.0000E-099   8.6115E-001   1.3342E-001   5.4233E-003
    3.240486E+03   1.0000E-099   8.5980E-001   1.3463E-001   5.5682E-003
    3.433361E+03   1.0000E-099   8.6621E-001   1.2874E-001   5.0493E-003
    3.637716E+03   1.0000E-099   8.7560E-001   1.2008E-001   4.3205E-003
    3.854234E+03   1.0000E-099   8.8057E-001   1.1549E-001   3.9364E-003
    4.083639E+03   1.0000E-099   8.7724E-001   1.1866E-001   4.1035E-003
    4.326699E+03   1.0000E-099   8.6661E-001   1.2863E-001   4.7607E-003
    4.584225E+03   1.0000E-099   8.6051E-001   1.3440E-001   5.0886E-003
    4.857080E+03   1.0000E-099   8.6660E-001   1.2887E-001   4.5250E-003
    5.146175E+03   1.0000E-099   8.7724E-001   1.1903E-001   3.7262E-003
    5.452477E+03   1.0000E-099   8.8526E-001   1.1156E-001   3.1810E-003
    5.777010E+03   1.0000E-099   8.9216E-001   1.0509E-001   2.7532E-003
    6.120859E+03   1.0000E-099   8.9684E-001   1.0069E-001   2.4787E-003
    6.485175E+03   1.0000E-099   8.9931E-001   9.8356E-002   2.3344E-003
    6.871175E+03   1.0000E-099   9.0328E-001   9.4592E-002   2.1282E-003
    7.280149E+03   1.0000E-099   9.0597E-001   9.2032E-002   1.9944E-003
    7.713466E+03   1.0000E-099   9.0852E-001   8.9611E-002   1.8731E-003
    8.172574E+03   1.0000E-099   9.1281E-001   8.5510E-002   1.6844E-003
    8.656119E+03   1.0000E-099   9.1876E-001   7.9796E-002   1.4453E-003
    9.131719E+03   1.0000E-099   9.2217E-001   7.6502E-002   1.3243E-003
    9.606861E+03   1.0000E-099   9.2006E-001   7.8519E-002   1.4245E-003
    1.008285E+04   1.0000E-099   9.1344E-001   8.4822E-002   1.7366E-003
    1.054608E+04   1.0000E-099   9.2001E-001   7.8417E-002   1.5728E-003
    1.096511E+04   1.0000E-099   9.3229E-001   6.6507E-002   1.2008E-003
    1.131587E+04   1.0000E-099   9.4943E-001   4.9867E-002   6.9947E-004
    1.160938E+04   1.0000E-099   9.6015E-001   3.9407E-002   4.4029E-004
    1.185285E+04   1.0000E-099   9.6315E-001   3.6472E-002   3.7906E-004
    1.206889E+04   1.0000E-099   9.6117E-001   3.8401E-002   4.2551E-004
    1.227271E+04   1.0000E-099   9.4824E-001   5.0981E-002   7.7752E-004
    1.248127E+04   1.0000E-099   9.1830E-001   7.9715E-002   1.9814E-003
    1.271500E+04   1.0000E-099   8.7391E-001   1.2133E-001   4.7638E-003
    1.299442E+04   1.0000E-099   8.2391E-001   1.6684E-001   9.2493E-003
    1.332361E+04   1.0000E-099   7.7138E-001   2.1333E-001   1.5299E-002
    1.369448E+04   1.0000E-099   7.1666E-001   2.6091E-001   2.2434E-002
    1.409165E+04   1.0000E-099   6.7375E-001   2.9853E-001   2.7721E-002
    1.450579E+04   1.0000E-099   6.4167E-001   3.2805E-001   3.0275E-002
    1.493117E+04   1.0000E-099   6.2717E-001   3.4397E-001   2.8867E-002
    1.536473E+04   1.0000E-099   6.3764E-001   3.3851E-001   2.3844E-002
    1.580257E+04   1.0000E-099   6.5578E-001   3.2517E-001   1.9049E-002
    1.623956E+04   1.0000E-099   6.7817E-001   3.0674E-001   1.5088E-002
    1.667041E+04   1.0000E-099   7.0486E-001   2.8337E-001   1.1763E-002
    1.708413E+04   1.0000E-099   7.3103E-001   2.5979E-001   9.1853E-003
    1.747960E+04   1.0000E-099   7.4453E-001   2.4770E-001   7.7747E-003
    1.785246E+04   1.0000E-099   7.3253E-001   2.5959E-001   7.8826E-003
    1.820796E+04   1.0000E-099   6.9484E-001   2.9569E-001   9.4691E-003
    1.854887E+04   1.0000E-099   6.4523E-001   3.4287E-001   1.1897E-002
    1.887951E+04   1.0000E-099   5.9076E-001   3.9422E-001   1.5024E-002
    1.920503E+04   1.0000E-099   5.3328E-001   4.4748E-001   1.9236E-002
    1.952826E+04   1.0000E-099   4.7397E-001   5.0069E-001   2.5343E-002
    1.985364E+04   1.0000E-099   4.1870E-001   5.4881E-001   3.2487E-002
    2.018590E+04   1.0000E-099   3.6755E-001   5.9145E-001   4.1003E-002
    2.052943E+04   1.0000E-099   3.1911E-001   6.2776E-001   5.3133E-002
    2.088824E+04   1.0000E-099   2.7642E-001   6.5613E-001   6.7447E-002
    2.126624E+04   1.0000E-099   2.4087E-001   6.7771E-001   8.1420E-002
    2.166531E+04   1.0000E-099   2.1110E-001   6.9373E-001   9.5170E-002
    2.208948E+04   1.0000E-099   1.8568E-001   7.0644E-001   1.0788E-001
    2.254248E+04   1.0000E-099   1.6437E-001   7.1845E-001   1.1718E-001
    2.302706E+04   1.0000E-099   1.4721E-001   7.2974E-001   1.2305E-001
    2.354832E+04   1.0000E-099   1.3403E-001   7.3905E-001   1.2692E-001
    2.411194E+04   1.0000E-099   1.2525E-001   7.4647E-001   1.2827E-001
    2.472597E+04   1.0000E-099   1.2356E-001   7.5393E-001   1.2250E-001
    2.540790E+04   1.0000E-099   1.3281E-001   7.5710E-001   1.1009E-001
    2.619048E+04   1.0000E-099   1.5647E-001   7.4662E-001   9.6911E-002
    2.712439E+04   1.0000E-099   2.0057E-001   7.1639E-001   8.3043E-002
    2.831777E+04   1.0000E-099   2.7145E-001   6.5954E-001   6.9010E-002
    2.995804E+04   1.0000E-099   3.7685E-001   5.7082E-001   5.2326E-002
    3.174116E+04   1.0000E-099   4.9754E-001   4.6881E-001   3.3647E-002
    3.363041E+04   1.0000E-099   6.1299E-001   3.6793E-001   1.9089E-002
    3.563210E+04   1.0000E-099   6.8088E-001   3.0523E-001   1.3888E-002
    3.775293E+04   1.0000E-099   7.0628E-001   2.7974E-001   1.3979E-002
    3.889648E+04   1.0000E-099   7.1506E-001   2.7098E-001   1.3959E-002
    3.948118E+04   1.0000E-099   7.2134E-001   2.6482E-001   1.3845E-002
    3.977682E+04   1.0000E-099   7.2309E-001   2.6307E-001   1.3847E-002
    3.992547E+04   1.0000E-099   7.2433E-001   2.6180E-001   1.3866E-002
    3.999627E+04   1.0000E-099   7.2429E-001   2.6177E-001   1.3943E-002
    4.000000E+04   1.0000E-099   7.2402E-001   2.6199E-001   1.3984E-002
#TIME:   152.500
#NVEL: 100
#vel_mid[km/s]           al0           al1           al2           al3
    8.484662E+02   1.0000E-099   8.5259E-001   1.4172E-001   5.6881E-003
    8.539927E+02   1.0000E-099   8.7509E-001   1.2089E-001   4.0171E-003
    8.707889E+02   1.0000E-099   8.7960E-001   1.1670E-001   3.7086E-003
    9.053790E+02   1.0000E-099   8.8367E-001   1.1289E-001   3.4402E-003
    9.621249E+02   1.0000E-099   8.8227E-001   1.1420E-001   3.5301E-003
    1.019280E+03   1.0000E-099   8.8477E-001   1.1186E-001   3.3698E-003
    1.079948E+03   1.0000E-099   8.8261E-001   1.1388E-001   3.5100E-003
    1.144227E+03   1.0000E-099   8.7547E-001   1.2053E-001   3.9943E-003
    1.212332E+03   1.0000E-099   8.7673E-001   1.1936E-001   3.9097E-003
    1.284490E+03   1.0000E-099   8.7781E-001   1.1835E-001   3.8410E-003
    1.360944E+03   1.0000E-099   8.8190E-001   1.1452E-001   3.5750E-003
    1.441947E+03   1.0000E-099   8.8314E-001   1.1336E-001   3.5039E-003
    1.527772E+03   1.0000E-099   8.8283E-001   1.1364E-001   3.5319E-003
    1.618706E+03   1.0000E-099   8.7870E-001   1.1749E-001   3.8126E-003
    1.715052E+03   1.0000E-099   8.7478E-001   1.2113E-001   4.0904E-003
    1.817132E+03   1.0000E-099   8.7118E-001   1.2446E-001   4.3562E-003
    1.925289E+03   1.0000E-099   8.6549E-001   1.2972E-001   4.7932E-003
    2.039882E+03   1.0000E-099   8.6164E-001   1.3325E-001   5.1057E-003
    2.161297E+03   1.0000E-099   8.5812E-001   1.3647E-001   5.4076E-003
    2.289938E+03   1.0000E-099   8.5512E-001   1.3920E-001   5.6836E-003
    2.426236E+03   1.0000E-099   8.5504E-001   1.3924E-001   5.7192E-003
    2.570646E+03   1.0000E-099   8.5733E-001   1.3711E-001   5.5590E-003
    2.723652E+03   1.0000E-099   8.6036E-001   1.3430E-001   5.3418E-003
    2.885764E+03   1.0000E-099   8.6069E-001   1.3396E-001   5.3516E-003
    3.057526E+03   1.0000E-099   8.5956E-001   1.3495E-001   5.4825E-003
    3.239511E+03   1.0000E-099   8.5934E-001   1.3513E-001   5.5350E-003
    3.432327E+03   1.0000E-099   8.6397E-001   1.3086E-001   5.1698E-003
    3.636621E+03   1.0000E-099   8.7365E-001   1.2194E-001   4.4130E-003
