#NTIMES: 128
#NSTAGES: 9
#TIMES[d]: 2.037028e+00 2.112455e+00 2.190675e+00 2.271792e+00 2.355913e+00 2.443148e+00 2.533613e+00 2.627428e+00 2.724717e+00 2.825608e+00 2.930235e+00 3.038736e+00 3.151255e+00 3.267940e+00 3.388946e+00 3.514432e+00 3.644565e+00 3.779516e+00 3.919465e+00 4.064595e+00 4.215100e+00 4.371177e+00 4.533034e+00 4.700883e+00 4.874948e+00 5.055458e+00 5.242653e+00 5.436778e+00 5.638092e+00 5.846861e+00 6.063359e+00 6.287873e+00 6.520702e+00 6.762152e+00 7.012541e+00 7.272203e+00 7.541479e+00 7.820726e+00 8.110313e+00 8.410623e+00 8.722052e+00 9.045013e+00 9.379933e+00 9.727255e+00 1.008744e+01 1.046096e+01 1.084831e+01 1.125000e+01 1.166656e+01 1.209856e+01 1.254655e+01 1.301112e+01 1.349289e+01 1.399251e+01 1.451063e+01 1.504793e+01 1.560513e+01 1.618296e+01 1.678218e+01 1.740360e+01 1.804802e+01 1.871630e+01 1.940933e+01 2.012802e+01 2.087333e+01 2.164623e+01 2.244774e+01 2.327894e+01 2.414092e+01 2.503481e+01 2.596181e+01 2.692312e+01 2.792004e+01 2.895387e+01 3.002597e+01 3.113778e+01 3.229075e+01 3.348642e+01 3.472636e+01 3.601222e+01 3.734568e+01 3.872852e+01 4.016256e+01 4.164970e+01 4.319192e+01 4.479123e+01 4.644977e+01 4.816972e+01 4.995336e+01 5.180304e+01 5.372120e+01 5.571040e+01 5.777325e+01 5.991249e+01 6.213094e+01 6.443153e+01 6.681731e+01 6.929144e+01 7.185717e+01 7.451791e+01 7.727716e+01 8.013859e+01 8.310597e+01 8.618323e+01 8.937444e+01 9.268381e+01 9.611572e+01 9.967470e+01 1.033655e+02 1.071929e+02 1.111621e+02 1.152782e+02 1.195467e+02 1.239733e+02 1.285638e+02 1.333243e+02 1.382611e+02 1.433806e+02 1.486897e+02 1.541954e+02 1.599050e+02 1.658260e+02 1.719662e+02 1.783338e+02 1.849372e+02 1.917850e+02 1.988865e+02 2.062509e+02 
#
#TIME: 2.037028e+00 
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] mg0 mg1 mg2 mg3 mg4 mg5 mg6 mg7 mg8
5.576259e+03 2.070935e+03 1.090404e+05 9.978076e-01 2.192366e-03 1.331581e-24 6.288999e-203 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.928682e+03 2.043407e+03 9.830780e+04 9.989119e-01 1.088100e-03 1.560800e-25 2.390253e-207 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.303378e+03 2.011191e+03 8.477604e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.701756e+03 1.979758e+03 6.858424e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
7.125310e+03 1.941412e+03 5.532524e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
7.575635e+03 1.906000e+03 4.063052e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.054419e+03 1.856694e+03 2.668645e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.563463e+03 1.807394e+03 1.731249e+04 9.999734e-01 2.656934e-05 5.668126e-31 3.816324e-236 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.105475e+03 1.721076e+03 6.029108e+03 9.999943e-01 5.707038e-06 2.247462e-33 1.303023e-249 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.611971e+03 1.678738e+03 3.358120e+03 9.999971e-01 2.863526e-06 1.711404e-34 3.937349e-256 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.001075e+04 1.641692e+03 1.957324e+03 9.999987e-01 1.311109e-06 1.047776e-35 5.844437e-263 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.035413e+04 1.617146e+03 1.272826e+03 9.999991e-01 8.870960e-07 2.209675e-36 4.193545e-267 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.071873e+04 1.592240e+03 7.489672e+02 9.999993e-01 6.781910e-07 6.063826e-37 5.531911e-271 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.109526e+04 1.679682e+03 1.142685e+03 9.999959e-01 4.146713e-06 1.850072e-34 9.186565e-259 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.142152e+04 1.785957e+03 2.806324e+03 9.999647e-01 3.534963e-05 2.350794e-31 1.482404e-242 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.165575e+04 1.897075e+03 7.735787e+03 9.994895e-01 5.105177e-04 1.562076e-27 7.720607e-223 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.180634e+04 1.914682e+03 8.722905e+03 9.992984e-01 7.016350e-04 4.443688e-27 1.674356e-220 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.190922e+04 1.936936e+03 9.419391e+03 9.988647e-01 1.135322e-03 1.937688e-26 1.894022e-217 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.198841e+04 1.979743e+03 9.930279e+03 9.969964e-01 3.003609e-03 3.577829e-25 1.198920e-211 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.205647e+04 2.019851e+03 1.003055e+04 9.924281e-01 7.571859e-03 5.425274e-24 2.411233e-206 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.212064e+04 2.048382e+03 1.022991e+04 9.860647e-01 1.393529e-02 3.390107e-23 9.942140e-203 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.218540e+04 2.072805e+03 1.063861e+04 9.773434e-01 2.265660e-02 1.483785e-22 9.418036e-200 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.225395e+04 2.088386e+03 1.116281e+04 9.701561e-01 2.984385e-02 3.557239e-22 6.384551e-198 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.233084e+04 2.067484e+03 1.145350e+04 9.811742e-01 1.882578e-02 9.173580e-23 1.715061e-200 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.244353e+04 2.067526e+03 1.227042e+04 9.824199e-01 1.758014e-02 8.051411e-23 1.447777e-200 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.267901e+04 2.201960e+03 1.790769e+04 8.435013e-01 1.564987e-01 9.336870e-20 1.059682e-185 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.305675e+04 2.263950e+03 2.175666e+04 6.886447e-01 3.113553e-01 1.254579e-18 7.307692e-180 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.350389e+04 2.324392e+03 2.560635e+04 4.844869e-01 5.155131e-01 1.260143e-17 1.890215e-174 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.398480e+04 2.399645e+03 2.732141e+04 2.429124e-01 7.570876e-01 1.556057e-16 2.197165e-168 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.448732e+04 2.592566e+03 2.875404e+04 3.718753e-02 9.628125e-01 1.218974e-14 5.167388e-157 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.499069e+04 3.191896e+03 2.790098e+04 4.050683e-05 9.999595e-01 6.666397e-09 2.033816e-121 6.157943e-282 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.547181e+04 3.188240e+03 2.141837e+04 1.753701e-05 9.999824e-01 2.567119e-08 3.029798e-118 2.761146e-275 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.592644e+04 3.025482e+03 1.610555e+04 9.474159e-06 9.999905e-01 6.491354e-08 2.864780e-116 3.283230e-271 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.636833e+04 2.973371e+03 2.517056e+04 1.700147e-06 9.999957e-01 2.612044e-06 1.761971e-105 7.465192e-248 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.680466e+04 2.972793e+03 3.432193e+04 9.760762e-07 9.999889e-01 1.008684e-05 2.826056e-101 1.126074e-238 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.723140e+04 2.974867e+03 4.217001e+04 6.838542e-07 9.999754e-01 2.390264e-05 1.419320e-98 8.999779e-233 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.765772e+04 3.719967e+03 3.730013e+03 1.941139e-05 9.999806e-01 4.256602e-09 2.625617e-126 1.556120e-293 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.812132e+04 3.745141e+03 4.916696e+04 4.326984e-07 9.999332e-01 6.635920e-05 1.490810e-95 3.227057e-226 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.871331e+04 3.032586e+03 2.731245e+03 8.562919e-06 9.999914e-01 1.543294e-08 2.125966e-123 1.769670e-287 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.961604e+04 3.169999e+03 3.608835e+03 2.988496e-06 9.999969e-01 1.507020e-07 9.808398e-117 4.814800e-273 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.081222e+04 3.436967e+03 6.972283e+03 5.828727e-07 9.999931e-01 6.280779e-06 1.835604e-105 1.575332e-248 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.212756e+04 3.528940e+03 4.420613e+03 1.817907e-07 9.999612e-01 3.865018e-05 2.116772e-101 4.381852e-240 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.352604e+04 3.598356e+03 2.325025e+03 5.713166e-08 9.998040e-01 1.959616e-04 3.382194e-98 1.405439e-233 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.501290e+04 3.650881e+03 1.399200e+03 2.367120e-08 9.993316e-01 6.683633e-04 8.086767e-96 9.050753e-229 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.659373e+04 3.727823e+03 7.878170e+02 7.788229e-09 9.967207e-01 3.279254e-03 1.391526e-92 3.689161e-222 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.827472e+04 3.869630e+03 4.529578e+02 1.732268e-09 9.678860e-01 3.211396e-02 2.193875e-87 2.526431e-211 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.003347e+04 4.252616e+03 2.506690e+02 6.663223e-11 3.801653e-01 6.198347e-01 2.128099e-78 5.971074e-192 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.173513e+04 5.602139e+03 1.651235e+02 1.751583e-18 5.477677e-06 9.999945e-01 6.990408e-53 4.538192e-132 2.149670e-240 0.000000e+00 0.000000e+00 0.000000e+00 
3.324450e+04 7.218859e+03 1.805693e+02 6.332574e-24 1.400911e-09 1.000000e+00 2.234624e-34 2.125285e-88 3.029613e-164 0.000000e+00 0.000000e+00 0.000000e+00 
3.456401e+04 7.085435e+03 1.167436e+02 1.031579e-23 2.231579e-09 1.000000e+00 3.543860e-36 1.038596e-92 7.508772e-172 0.000000e+00 0.000000e+00 0.000000e+00 
3.575519e+04 7.193065e+03 7.268135e+01 7.752809e-24 2.151685e-09 1.000000e+00 6.123595e-37 1.398876e-94 3.286517e-175 0.000000e+00 0.000000e+00 0.000000e+00 
3.688039e+04 7.493320e+03 4.532108e+01 3.603604e-24 1.504505e-09 1.000000e+00 5.333333e-37 8.495495e-95 1.099099e-175 0.000000e+00 0.000000e+00 0.000000e+00 
3.798804e+04 5.813849e+03 1.869870e+01 3.664772e-21 1.889204e-07 9.999998e-01 2.741477e-49 6.221590e-124 1.151988e-226 0.000000e+00 0.000000e+00 0.000000e+00 
3.910117e+04 5.929226e+03 1.242596e+01 6.506550e-22 6.921397e-08 9.999999e-01 8.777292e-48 1.917030e-120 1.139738e-220 0.000000e+00 0.000000e+00 0.000000e+00 
4.022485e+04 6.282717e+03 9.478746e+00 5.614618e-23 1.504983e-08 1.000000e+00 7.076412e-45 1.262458e-113 7.707641e-209 0.000000e+00 0.000000e+00 0.000000e+00 
4.136251e+04 7.507489e+03 8.217246e+00 1.482412e-26 6.934673e-11 1.000000e+00 3.281407e-33 3.959799e-86 6.130653e-161 0.000000e+00 0.000000e+00 0.000000e+00 
4.251989e+04 9.851586e+03 5.433082e+00 1.189394e-25 3.143939e-10 1.000000e+00 2.727273e-37 8.106061e-96 6.469697e-178 0.000000e+00 0.000000e+00 0.000000e+00 
4.370225e+04 1.011346e+04 3.612069e+00 3.899658e-26 1.710376e-10 1.000000e+00 1.116306e-36 1.949829e-94 1.356899e-175 0.000000e+00 0.000000e+00 0.000000e+00 
4.491318e+04 7.307869e+03 1.811396e+00 1.113208e-23 8.747856e-09 1.000000e+00 1.240137e-46 4.974271e-118 7.221269e-217 0.000000e+00 0.000000e+00 0.000000e+00 
4.615537e+04 8.289698e+03 1.647921e+00 9.948320e-29 4.237726e-12 1.000000e+00 6.640827e-30 1.397933e-78 4.005168e-148 0.000000e+00 0.000000e+00 0.000000e+00 
4.743001e+04 7.972843e+03 1.157542e+00 2.575875e-29 1.937743e-12 1.000000e+00 8.287938e-29 4.747082e-76 8.677043e-144 0.000000e+00 0.000000e+00 0.000000e+00 
4.873699e+04 7.147825e+03 8.943677e-01 4.988304e-31 1.479532e-13 1.000000e+00 1.269006e-23 7.309942e-64 1.333333e-122 0.000000e+00 0.000000e+00 0.000000e+00 
5.007561e+04 9.114707e+03 4.744027e-01 4.219298e-29 3.587719e-12 1.000000e+00 9.561404e-32 4.035088e-83 2.692982e-156 0.000000e+00 0.000000e+00 0.000000e+00 
5.144454e+04 8.985804e+03 3.413220e-01 5.223684e-30 1.001316e-12 1.000000e+00 1.631579e-29 6.618421e-78 2.815789e-147 0.000000e+00 0.000000e+00 0.000000e+00 
5.284239e+04 8.414696e+03 2.655262e-01 1.246063e-31 8.877953e-14 1.000000e+00 1.242126e-24 1.968504e-66 2.440945e-127 0.000000e+00 0.000000e+00 0.000000e+00 
5.426701e+04 8.756481e+03 1.787944e-01 2.739003e-32 3.665689e-14 1.000000e+00 2.173021e-23 1.457478e-63 2.020528e-122 0.000000e+00 0.000000e+00 0.000000e+00 
5.571625e+04 9.079967e+03 1.206608e-01 4.200000e-33 1.173913e-14 1.000000e+00 1.347826e-21 2.134783e-59 3.026087e-115 0.000000e+00 0.000000e+00 0.000000e+00 
5.718639e+04 9.394776e+03 8.199248e-02 6.987179e-34 3.935897e-15 1.000000e+00 6.923077e-20 2.038462e-55 2.160256e-108 0.000000e+00 0.000000e+00 0.000000e+00 
5.867295e+04 9.563007e+03 5.610151e-02 1.320755e-34 1.433962e-15 1.000000e+00 2.424528e-18 7.679245e-52 3.047170e-102 0.000000e+00 0.000000e+00 0.000000e+00 
6.016784e+04 8.569059e+03 4.410796e-02 1.666667e-35 3.608815e-16 1.000000e+00 9.325069e-16 8.746556e-46 9.600551e-92 0.000000e+00 0.000000e+00 0.000000e+00 
6.166111e+04 8.501613e+03 3.345106e-02 3.020000e-36 1.194000e-16 1.000000e+00 7.920000e-14 2.780000e-41 5.860000e-84 0.000000e+00 0.000000e+00 0.000000e+00 
6.313735e+04 8.767097e+03 2.382208e-02 7.556818e-37 5.028409e-17 1.000000e+00 1.519886e-12 2.613636e-38 7.471591e-79 0.000000e+00 0.000000e+00 0.000000e+00 
6.457821e+04 9.087872e+03 1.731262e-02 2.104418e-37 2.253012e-17 1.000000e+00 2.373494e-11 1.510040e-35 4.136546e-74 0.000000e+00 0.000000e+00 0.000000e+00 
6.596028e+04 9.433048e+03 1.325072e-02 7.692308e-38 1.214286e-17 1.000000e+00 1.769231e-10 1.571429e-33 1.181319e-70 0.000000e+00 0.000000e+00 0.000000e+00 
6.725801e+04 9.722291e+03 9.664506e-03 5.570370e-38 1.111111e-17 1.000000e+00 7.777778e-11 2.037037e-34 2.896296e-72 0.000000e+00 0.000000e+00 0.000000e+00 
6.844609e+04 1.031744e+04 5.380422e-03 1.618929e-37 3.237858e-17 1.000000e+00 3.561644e-14 2.204234e-42 2.914072e-86 0.000000e+00 0.000000e+00 0.000000e+00 
6.926341e+04 1.041874e+04 4.948391e-03 1.434371e-37 3.098782e-17 1.000000e+00 3.220568e-14 1.677943e-42 1.759134e-86 0.000000e+00 0.000000e+00 0.000000e+00 
6.964660e+04 1.048329e+04 4.671937e-03 1.224138e-37 2.816092e-17 1.000000e+00 4.080460e-14 2.887931e-42 4.367816e-86 0.000000e+00 0.000000e+00 0.000000e+00 
6.983908e+04 1.051474e+04 4.540608e-03 1.106509e-37 2.662722e-17 1.000000e+00 4.911243e-14 4.423077e-42 9.053254e-86 0.000000e+00 0.000000e+00 0.000000e+00 
6.993554e+04 1.054852e+04 4.404203e-03 9.847328e-38 2.473282e-17 1.000000e+00 6.198473e-14 7.572519e-42 2.274809e-85 0.000000e+00 0.000000e+00 0.000000e+00 
6.998302e+04 1.096072e+04 3.164076e-03 2.150862e-38 9.568966e-18 1.000000e+00 1.900862e-12 2.150862e-38 2.004310e-79 0.000000e+00 0.000000e+00 0.000000e+00 
6.999912e+04 1.103049e+04 3.018199e-03 1.696145e-38 8.208617e-18 1.000000e+00 3.378685e-12 8.163265e-38 2.000000e-78 0.000000e+00 0.000000e+00 0.000000e+00 
#
#TIME: 1.599050e+02 
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] mg0 mg1 mg2 mg3 mg4 mg5 mg6 mg7 mg8
4.242332e+02 2.131975e+03 3.058720e+05 9.981100e-01 1.890038e-03 2.258779e-24 3.031011e-199 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.515108e+02 2.113166e+03 4.770935e+05 9.985545e-01 1.445526e-03 1.569157e-24 8.302267e-199 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.638199e+02 2.112473e+03 3.903087e+05 9.984838e-01 1.516216e-03 1.491562e-24 1.972314e-199 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.922215e+02 2.109273e+03 3.327625e+05 9.985244e-01 1.475581e-03 1.167572e-24 2.607338e-200 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.416122e+02 2.103386e+03 2.698097e+05 9.985177e-01 1.482317e-03 9.839673e-25 3.510272e-201 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.002576e+03 2.112868e+03 2.911997e+05 9.984001e-01 1.599932e-03 1.320522e-24 2.046631e-200 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.065938e+03 2.103604e+03 2.892242e+05 9.984115e-01 1.588544e-03 1.285455e-24 1.738306e-200 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.133306e+03 2.108110e+03 2.725867e+05 9.985307e-01 1.469267e-03 9.700013e-25 3.459196e-201 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.204932e+03 2.117226e+03 2.979703e+05 9.983338e-01 1.666185e-03 1.519877e-24 4.372014e-200 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.281084e+03 2.122268e+03 3.593065e+05 9.977875e-01 2.212547e-03 4.125330e-24 1.153379e-197 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.362050e+03 2.138669e+03 3.717087e+05 9.973225e-01 2.677515e-03 7.492891e-24 2.013325e-196 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.448132e+03 2.163935e+03 4.126583e+05 9.962015e-01 3.798524e-03 2.324470e-23 5.847622e-194 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.539655e+03 2.178076e+03 4.316809e+05 9.952049e-01 4.795078e-03 4.815957e-23 1.983450e-192 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.636962e+03 2.204456e+03 4.513602e+05 9.934909e-01 6.509078e-03 1.221880e-22 1.667238e-190 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.740419e+03 2.227294e+03 4.658915e+05 9.899622e-01 1.003776e-02 4.549222e-22 7.044848e-188 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.850415e+03 2.250039e+03 4.804662e+05 9.830341e-01 1.696588e-02 2.208980e-21 1.002012e-184 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.967362e+03 2.275439e+03 4.706438e+05 9.742625e-01 2.573753e-02 7.466311e-21 2.072963e-182 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.091700e+03 2.304277e+03 4.741384e+05 9.582133e-01 4.178674e-02 3.242075e-20 1.577810e-179 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.223897e+03 2.332874e+03 4.974660e+05 9.333579e-01 6.664212e-02 1.388071e-19 1.520619e-176 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.364448e+03 2.376721e+03 5.562093e+05 8.966862e-01 1.033138e-01 6.015038e-19 2.325258e-173 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.513883e+03 2.390044e+03 5.347497e+05 8.810755e-01 1.189245e-01 9.017580e-19 1.189245e-172 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.672762e+03 2.386179e+03 4.944816e+05 8.708938e-01 1.291062e-01 1.084798e-18 1.741788e-172 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.841682e+03 2.373957e+03 4.167513e+05 8.724832e-01 1.275168e-01 8.948546e-19 2.718121e-173 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.021278e+03 2.349822e+03 3.164644e+05 8.856549e-01 1.143451e-01 4.864865e-19 3.388773e-175 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.212225e+03 2.318241e+03 2.160476e+05 9.056733e-01 9.432673e-02 1.869446e-19 4.613807e-178 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.415240e+03 2.283327e+03 1.607015e+05 9.257616e-01 7.423839e-02 6.713990e-20 7.719610e-181 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.631085e+03 2.267089e+03 1.622412e+05 9.481380e-01 5.186201e-02 2.268677e-20 5.962988e-183 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.860572e+03 2.243617e+03 1.674798e+05 9.636232e-01 3.637678e-02 8.094435e-21 6.865815e-185 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.104562e+03 2.211484e+03 1.011383e+05 9.694933e-01 3.050672e-02 2.947260e-21 3.709928e-188 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.363973e+03 2.163799e+03 9.382410e+04 9.857221e-01 1.427787e-02 2.910489e-22 7.399780e-193 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.639779e+03 2.129629e+03 9.916974e+04 9.925193e-01 7.480709e-03 4.535548e-23 2.512222e-196 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.933016e+03 2.092934e+03 1.023968e+05 9.961681e-01 3.831927e-03 6.501657e-24 5.193356e-200 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.244785e+03 2.059266e+03 1.000722e+05 9.979380e-01 2.061985e-03 1.027845e-24 1.193118e-203 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.576259e+03 2.037979e+03 9.185073e+04 9.989423e-01 1.057704e-03 1.331923e-25 7.795667e-208 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.928682e+03 2.003741e+03 8.309435e+04 9.993384e-01 6.615620e-04 3.047982e-26 5.886103e-211 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.303378e+03 1.977430e+03 7.005622e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.701756e+03 1.942266e+03 5.515838e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
7.125310e+03 1.910243e+03 4.162396e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
7.575635e+03 1.867496e+03 3.073694e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.054419e+03 1.824529e+03 1.901318e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.563463e+03 1.757613e+03 9.940967e+03 9.999890e-01 1.102506e-05 2.517958e-32 1.240994e-243 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.105475e+03 1.682545e+03 3.830279e+03 9.999970e-01 3.045188e-06 2.327677e-34 3.384170e-255 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.611971e+03 1.636572e+03 2.002614e+03 9.999987e-01 1.321694e-06 1.094762e-35 8.204478e-263 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.001075e+04 1.602399e+03 1.332663e+03 9.999993e-01 7.311023e-07 1.313506e-36 5.353156e-268 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.035413e+04 1.596998e+03 9.849673e+02 9.999994e-01 6.227541e-07 6.167661e-37 2.952094e-270 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.071873e+04 1.554506e+03 4.751966e+02 9.999997e-01 2.721068e-07 2.712165e-38 3.264094e-278 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.109526e+04 1.741277e+03 1.823804e+03 9.999874e-01 1.261085e-05 7.619797e-33 2.504409e-250 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.142152e+04 1.851178e+03 4.376404e+03 9.998588e-01 1.411565e-04 2.058533e-29 1.009661e-232 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.165575e+04 1.921406e+03 8.080728e+03 9.990948e-01 9.052201e-04 8.716934e-27 2.118886e-219 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
