#NTIMES: 145 
#NSTAGES: 7 
#TIMES[d]: 4.14 4.22 4.31 4.40 4.49 4.58 4.68 4.77 4.87 4.97 5.08 5.18 5.29 5.40 5.51 5.62 5.74 5.86 5.98 6.10 6.23 6.36 6.49 6.62 6.76 6.90 7.04 7.19 7.34 7.49 7.64 7.80 7.96 8.13 8.30 8.47 8.64 8.82 9.01 9.19 9.38 9.58 9.77 9.98 10.18 10.39 10.61 10.83 11.05 11.28 11.51 11.75 11.99 12.24 12.50 12.75 13.02 13.29 13.56 13.84 14.13 14.42 14.72 15.02 15.33 15.65 15.98 16.31 16.64 16.99 17.34 17.70 18.06 18.44 18.82 19.21 19.60 20.01 20.42 20.85 21.28 21.72 22.17 22.62 23.09 23.57 24.06 24.56 25.06 25.58 26.11 26.65 27.20 27.76 28.34 28.93 29.52 30.13 30.76 31.39 32.04 32.71 33.38 34.07 34.78 35.50 36.23 36.98 37.74 38.53 39.32 40.14 40.97 41.81 42.68 43.56 44.46 45.38 46.32 47.28 48.26 49.25 50.27 51.31 52.37 53.46 54.56 55.69 56.84 58.02 59.22 60.44 61.69 62.97 64.27 65.60 66.96 68.34 69.76 71.20 72.67 74.17 75.71 77.27 78.87 
#
#TIME: 4.14 
#NVEL: 67 
#vel_mid[km/s] sc0 sc1 sc2 sc3 sc4 sc5 sc6 
#TIME: 19.21 
#NVEL: 67 
#vel_mid[km/s] sc0 sc1 sc2 sc3 sc4 sc5 sc6 
440.10 6.93e-22 2.29e-13 1.11e-05 1.00e+00 9.91e-06 5.65e-16 1.09e-29 
999.11 6.91e-22 2.27e-13 1.10e-05 1.00e+00 1.02e-05 6.24e-16 1.20e-29 
1267.34 7.46e-22 2.41e-13 1.14e-05 1.00e+00 9.26e-06 4.85e-16 9.49e-30 
1514.05 8.92e-22 2.75e-13 1.23e-05 1.00e+00 8.40e-06 4.13e-16 1.71e-29 
1808.80 7.84e-22 2.50e-13 1.15e-05 1.00e+00 8.75e-06 4.60e-16 6.59e-29 
1919.29 8.09e-22 2.59e-13 1.18e-05 1.00e+00 7.60e-06 3.23e-16 8.10e-29 
2160.92 7.75e-22 2.51e-13 1.16e-05 1.00e+00 7.18e-06 2.82e-16 1.79e-28 
2292.92 7.20e-22 2.44e-13 1.17e-05 1.00e+00 6.53e-06 2.27e-16 2.52e-28 
2432.98 6.66e-22 2.35e-13 1.16e-05 1.00e+00 5.87e-06 2.66e-16 5.02e-28 
2581.60 6.33e-22 2.30e-13 1.16e-05 1.00e+00 5.64e-06 1.66e-16 6.15e-28 
2739.29 6.71e-22 2.46e-13 1.22e-05 1.00e+00 4.48e-06 9.72e-17 6.66e-28 
2906.62 7.41e-22 2.72e-13 1.32e-05 1.00e+00 3.19e-06 4.44e-17 9.29e-28 
3084.17 6.97e-22 2.70e-13 1.35e-05 1.00e+00 2.47e-06 2.49e-17 1.20e-27 
3272.56 6.31e-22 2.64e-13 1.37e-05 1.00e+00 1.93e-06 2.43e-17 4.00e-27 
3472.46 6.28e-22 2.82e-13 1.49e-05 1.00e+00 1.23e-06 5.19e-18 1.99e-27 
3684.57 6.51e-22 3.13e-13 1.67e-05 1.00e+00 7.18e-07 1.48e-18 1.26e-27 
3909.64 5.95e-22 3.21e-13 1.79e-05 1.00e+00 4.12e-07 4.06e-19 3.54e-27 
4148.46 6.96e-22 3.84e-13 2.07e-05 1.00e+00 2.02e-07 7.61e-20 2.30e-27 
4401.86 1.21e-21 6.15e-13 2.85e-05 1.00e+00 9.21e-08 1.35e-20 1.56e-27 
4670.75 1.88e-21 9.18e-13 3.77e-05 1.00e+00 4.12e-08 2.27e-21 1.29e-27 
4956.05 2.14e-21 1.11e-12 4.47e-05 1.00e+00 2.01e-08 4.38e-22 1.11e-27 
5258.79 2.30e-21 1.28e-12 5.17e-05 1.00e+00 1.01e-08 8.68e-23 1.08e-27 
5580.02 3.51e-21 1.94e-12 6.98e-05 1.00e+00 3.83e-09 1.03e-23 1.11e-27 
5920.87 5.52e-21 2.98e-12 9.47e-05 1.00e+00 1.37e-09 1.04e-24 1.04e-27 
6282.54 9.60e-21 5.06e-12 1.39e-04 1.00e+00 4.31e-10 1.12e-25 6.52e-28 
6666.30 1.90e-20 9.50e-12 2.15e-04 1.00e+00 1.16e-10 4.13e-26 1.75e-27 
7073.50 4.51e-20 2.12e-11 3.80e-04 1.00e+00 2.18e-11 2.04e-26 1.18e-27 
7505.58 1.05e-19 4.83e-11 6.89e-04 9.99e-01 3.46e-12 1.09e-26 5.83e-28 
7964.05 3.26e-19 1.42e-10 1.49e-03 9.99e-01 2.22e-13 5.20e-27 3.19e-28 
8450.53 1.49e-18 5.77e-10 3.92e-03 9.96e-01 6.91e-15 2.32e-27 3.22e-28 
8966.72 1.00e-17 3.26e-09 1.31e-02 9.87e-01 1.10e-16 3.28e-28 2.18e-29 
9514.44 1.30e-16 3.17e-08 5.97e-02 9.40e-01 5.20e-19 8.52e-29 5.49e-29 
10095.62 2.50e-15 3.94e-07 2.81e-01 7.19e-01 1.32e-20 5.96e-29 1.08e-29 
10712.30 2.79e-14 2.91e-06 7.78e-01 2.22e-01 9.36e-21 2.15e-29 1.42e-29 
11366.65 1.33e-13 9.64e-06 9.59e-01 4.12e-02 1.53e-20 3.22e-29 2.17e-29 
12061.10 5.03e-13 2.54e-05 9.92e-01 7.91e-03 1.38e-20 4.38e-29 3.01e-29 
12793.43 1.89e-12 6.56e-05 1.00e+00 2.50e-04 5.21e-21 2.15e-29 1.50e-29 
13528.61 6.63e-12 1.58e-04 1.00e+00 4.66e-05 2.72e-21 6.18e-30 4.39e-30 
14194.74 1.93e-11 3.34e-04 1.00e+00 5.47e-06 8.94e-22 2.75e-30 1.98e-30 
14757.77 4.41e-11 6.08e-04 9.99e-01 5.84e-07 3.85e-22 1.81e-30 1.32e-30 
15240.48 1.22e-10 1.12e-03 9.99e-01 1.66e-07 1.84e-22 1.19e-30 8.72e-31 
15646.99 5.66e-10 2.96e-03 9.97e-01 8.04e-08 3.15e-22 7.56e-31 5.61e-31 
15960.30 2.99e-09 8.86e-03 9.91e-01 1.34e-09 8.92e-24 4.77e-31 3.57e-31 
16187.41 9.81e-09 1.95e-02 9.81e-01 2.14e-10 1.41e-24 4.18e-31 3.15e-31 
16354.17 2.76e-08 4.80e-02 9.52e-01 9.62e-11 9.67e-25 4.32e-31 3.27e-31 
16484.18 4.65e-08 7.67e-02 9.23e-01 4.52e-11 2.55e-23 5.13e-31 3.89e-31 
16593.12 2.17e-08 3.35e-02 9.67e-01 2.87e-11 3.30e-23 6.52e-31 4.96e-31 
16691.99 3.85e-08 6.10e-02 9.39e-01 1.99e-11 4.15e-23 7.96e-31 6.08e-31 
16788.59 6.24e-08 1.06e-01 8.94e-01 1.48e-11 7.00e-23 9.28e-31 7.09e-31 
16888.37 2.96e-08 4.50e-02 9.55e-01 1.11e-11 7.33e-23 1.06e-30 8.10e-31 
16998.79 3.17e-08 3.96e-02 9.60e-01 5.43e-12 5.78e-23 1.21e-30 9.27e-31 
17146.37 1.53e-08 2.46e-02 9.75e-01 4.81e-12 1.33e-22 1.37e-30 1.05e-30 
17415.23 9.38e-08 1.20e-01 8.80e-01 1.69e-12 1.11e-22 1.51e-30 1.16e-30 
17888.12 6.58e-08 6.90e-02 9.31e-01 5.17e-13 7.73e-23 1.49e-30 1.16e-30 
18532.37 6.20e-08 9.09e-02 9.09e-01 2.27e-13 2.00e-22 1.22e-30 9.55e-31 
19260.76 3.29e-07 4.43e-01 5.57e-01 3.80e-14 1.70e-22 1.04e-30 8.21e-31 
20034.10 4.28e-07 5.42e-01 4.58e-01 9.80e-15 2.93e-22 1.03e-30 8.22e-31 
20838.00 1.23e-07 7.46e-02 9.25e-01 2.53e-15 2.28e-22 1.15e-30 9.18e-31 
21647.97 7.14e-07 7.44e-01 2.56e-01 4.77e-16 1.68e-22 1.29e-30 1.04e-30 
22447.94 8.52e-07 8.14e-01 1.86e-01 1.19e-16 7.95e-22 1.56e-30 1.27e-30 
23245.88 9.08e-07 8.56e-01 1.44e-01 3.20e-17 1.05e-21 1.59e-30 1.29e-30 
24052.47 1.09e-06 9.07e-01 9.33e-02 7.07e-18 8.33e-22 1.14e-30 9.31e-31 
24867.72 1.16e-06 9.34e-01 6.58e-02 1.55e-18 8.30e-22 7.61e-31 6.26e-31 
25698.86 1.35e-06 9.56e-01 4.39e-02 3.15e-19 8.92e-22 5.79e-31 4.78e-31 
26587.16 2.13e-06 9.76e-01 2.35e-02 5.96e-20 9.54e-22 5.37e-31 4.46e-31 
27637.54 2.99e-06 9.89e-01 1.10e-02 9.35e-21 1.44e-22 6.42e-31 5.36e-31 
28986.97 4.34e-06 9.97e-01 3.14e-03 9.99e-22 2.28e-24 1.13e-30 9.52e-31 
#TIME: 19.60 
#NVEL: 67 
#vel_mid[km/s] sc0 sc1 sc2 sc3 sc4 sc5 sc6 
440.10 9.43e-22 3.04e-13 1.37e-05 1.00e+00 4.43e-06 8.54e-17 7.40e-30 
999.11 9.76e-22 3.21e-13 1.43e-05 1.00e+00 4.36e-06 8.59e-17 6.52e-30 
1267.34 1.03e-21 3.33e-13 1.46e-05 1.00e+00 4.09e-06 7.58e-17 7.21e-30 
1514.05 1.31e-21 4.00e-13 1.63e-05 1.00e+00 3.30e-06 4.72e-17 8.77e-30 
1808.80 1.13e-21 3.55e-13 1.50e-05 1.00e+00 3.62e-06 6.04e-17 3.84e-29 
1919.29 1.21e-21 3.80e-13 1.58e-05 1.00e+00 3.24e-06 4.65e-17 5.41e-29 
2160.92 1.13e-21 3.61e-13 1.52e-05 1.00e+00 3.00e-06 3.79e-17 1.08e-28 
2292.92 1.03e-21 3.45e-13 1.50e-05 1.00e+00 2.82e-06 3.26e-17 1.74e-28 
2432.98 9.45e-22 3.29e-13 1.48e-05 1.00e+00 2.62e-06 2.81e-17 1.93e-28 
2581.60 9.17e-22 3.28e-13 1.50e-05 1.00e+00 2.37e-06 2.23e-17 3.77e-28 
2739.29 9.88e-22 3.54e-13 1.59e-05 1.00e+00 1.86e-06 1.84e-17 7.59e-28 
2906.62 1.07e-21 3.89e-13 1.71e-05 1.00e+00 1.38e-06 6.88e-18 8.76e-28 
3084.17 1.03e-21 3.93e-13 1.77e-05 1.00e+00 1.09e-06 3.99e-18 1.38e-27 
3272.56 9.68e-22 3.97e-13 1.85e-05 1.00e+00 7.58e-07 1.74e-18 9.28e-28 
3472.46 9.44e-22 4.15e-13 1.97e-05 1.00e+00 5.02e-07 6.61e-19 2.21e-27 
3684.57 9.48e-22 4.47e-13 2.16e-05 1.00e+00 2.97e-07 1.98e-19 2.55e-27 
3909.64 8.90e-22 4.70e-13 2.36e-05 1.00e+00 1.57e-07 4.62e-20 2.18e-27 
4148.46 1.05e-21 5.74e-13 2.80e-05 1.00e+00 8.83e-08 1.25e-20 2.45e-27 
4401.86 1.80e-21 9.04e-13 3.79e-05 1.00e+00 3.55e-08 1.55e-21 1.09e-27 
4670.75 2.85e-21 1.36e-12 5.03e-05 1.00e+00 1.72e-08 3.04e-22 9.16e-28 
4956.05 3.25e-21 1.65e-12 5.94e-05 1.00e+00 8.81e-09 7.34e-23 1.09e-27 
5258.79 3.50e-21 1.91e-12 6.86e-05 1.00e+00 4.51e-09 1.78e-23 1.41e-27 
5580.02 5.40e-21 2.91e-12 9.34e-05 1.00e+00 1.50e-09 1.09e-24 6.24e-28 
5920.87 8.65e-21 4.57e-12 1.28e-04 1.00e+00 5.33e-10 1.64e-25 7.79e-28 
6282.54 1.50e-20 7.66e-12 1.85e-04 1.00e+00 1.85e-10 6.30e-26 2.15e-27 
6666.30 3.05e-20 1.49e-11 2.96e-04 1.00e+00 4.46e-11 3.01e-26 1.75e-27 
7073.50 7.13e-20 3.27e-11 5.16e-04 9.99e-01 6.73e-12 1.36e-26 9.02e-28 
7505.58 1.61e-19 7.27e-11 9.14e-04 9.99e-01 1.41e-12 1.07e-26 7.42e-28 
7964.05 4.98e-19 2.14e-10 1.98e-03 9.98e-01 7.25e-14 4.13e-27 2.74e-28 
8450.53 2.54e-18 9.53e-10 5.55e-03 9.94e-01 2.96e-15 2.05e-27 1.05e-28 
8966.72 1.73e-17 5.37e-09 1.79e-02 9.82e-01 4.07e-17 5.30e-28 6.04e-29 
9514.44 2.55e-16 5.79e-08 8.94e-02 9.11e-01 1.19e-19 6.07e-29 9.91e-30 
10095.62 4.46e-15 6.58e-07 3.87e-01 6.13e-01 1.18e-20 4.20e-29 1.15e-29 
10712.30 3.78e-14 3.72e-06 8.33e-01 1.67e-01 1.05e-20 2.28e-29 1.51e-29 
11366.65 1.69e-13 1.15e-05 9.74e-01 2.63e-02 1.14e-20 3.41e-29 2.30e-29 
12061.10 6.31e-13 3.01e-05 9.98e-01 2.37e-03 6.53e-21 4.64e-29 3.20e-29 
12793.43 2.30e-12 7.54e-05 1.00e+00 1.46e-04 5.63e-21 2.28e-29 1.60e-29 
13528.61 7.93e-12 1.78e-04 1.00e+00 1.91e-05 1.02e-21 6.55e-30 4.66e-30 
14194.74 2.44e-11 3.97e-04 1.00e+00 5.55e-05 1.08e-20 2.91e-30 2.10e-30 
14757.77 5.13e-11 6.63e-04 9.99e-01 2.41e-07 2.92e-22 1.92e-30 1.40e-30 
15240.48 1.79e-10 1.56e-03 9.98e-01 1.40e-07 3.22e-22 1.26e-30 9.27e-31 
15646.99 7.63e-10 3.70e-03 9.96e-01 3.83e-08 7.34e-23 8.01e-31 5.96e-31 
15960.30 4.25e-09 1.16e-02 9.88e-01 5.85e-10 2.34e-23 5.05e-31 3.79e-31 
16187.41 1.81e-08 3.41e-02 9.66e-01 2.78e-10 4.45e-23 4.43e-31 3.34e-31 
16354.17 3.69e-08 5.97e-02 9.40e-01 4.94e-11 1.73e-23 4.58e-31 3.47e-31 
16484.18 3.36e-08 4.86e-02 9.51e-01 2.66e-11 2.26e-23 5.44e-31 4.14e-31 
16593.12 6.03e-08 9.57e-02 9.04e-01 1.91e-11 4.10e-23 6.90e-31 5.27e-31 
16691.99 7.77e-08 1.14e-01 8.86e-01 1.04e-11 4.02e-23 8.44e-31 6.46e-31 
16788.59 5.03e-08 7.38e-02 9.26e-01 8.60e-12 5.41e-23 9.83e-31 7.54e-31 
16888.37 6.10e-08 9.96e-02 9.00e-01 6.17e-12 7.17e-23 1.12e-30 8.61e-31 
16998.79 4.00e-08 5.06e-02 9.49e-01 4.01e-12 9.31e-23 1.28e-30 9.85e-31 
17146.37 1.17e-07 1.56e-01 8.44e-01 2.23e-12 7.50e-23 1.45e-30 1.12e-30 
17415.23 1.36e-07 1.54e-01 8.46e-01 9.66e-13 1.05e-22 1.60e-30 1.24e-30 
17888.12 1.22e-07 1.20e-01 8.80e-01 2.96e-13 1.13e-22 1.58e-30 1.23e-30 
18532.37 1.54e-07 1.18e-01 8.82e-01 7.11e-14 5.66e-23 1.29e-30 1.02e-30 
19260.76 3.64e-07 4.59e-01 5.41e-01 2.37e-14 2.48e-22 1.10e-30 8.73e-31 
20034.10 4.73e-07 5.84e-01 4.16e-01 5.45e-15 3.15e-22 1.10e-30 8.74e-31 
20838.00 5.28e-07 6.20e-01 3.80e-01 1.51e-15 5.07e-22 1.22e-30 9.76e-31 
21647.97 2.82e-07 3.33e-01 6.67e-01 8.38e-16 2.10e-21 1.37e-30 1.11e-30 
22447.94 2.09e-07 2.02e-01 7.98e-01 3.13e-16 4.85e-21 1.66e-30 1.35e-30 
23245.88 9.96e-07 8.88e-01 1.12e-01 1.50e-17 1.14e-21 1.69e-30 1.37e-30 
24052.47 1.19e-06 9.23e-01 7.71e-02 3.76e-18 1.14e-21 1.21e-30 9.90e-31 
24867.72 9.99e-08 2.17e-02 9.78e-01 3.16e-18 7.96e-22 8.08e-31 6.66e-31 
25698.86 1.86e-06 9.72e-01 2.83e-02 1.14e-19 5.14e-22 6.14e-31 5.09e-31 
26587.16 2.45e-06 9.85e-01 1.53e-02 2.96e-20 7.42e-22 5.70e-31 4.75e-31 
27637.54 3.13e-06 9.92e-01 8.03e-03 3.24e-20 7.50e-21 6.81e-31 5.70e-31 
28986.97 4.40e-06 9.97e-01 3.32e-03 1.06e-19 5.04e-19 1.20e-30 1.01e-30 
#TIME: 20.01 
#NVEL: 67 
#vel_mid[km/s] sc0 sc1 sc2 sc3 sc4 sc5 sc6 
440.10 1.20e-21 3.95e-13 1.68e-05 1.00e+00 2.41e-06 2.35e-17 1.16e-29 
999.11 1.42e-21 4.66e-13 1.91e-05 1.00e+00 1.83e-06 1.20e-17 5.17e-30 
1267.34 1.54e-21 4.98e-13 2.00e-05 1.00e+00 1.60e-06 9.17e-18 4.28e-30 
1514.05 1.90e-21 5.78e-13 2.17e-05 1.00e+00 1.43e-06 7.01e-18 8.95e-30 
1808.80 1.68e-21 5.32e-13 2.06e-05 1.00e+00 1.54e-06 8.83e-18 3.21e-29 
1919.29 1.76e-21 5.53e-13 2.10e-05 1.00e+00 1.31e-06 6.20e-18 3.88e-29 
2160.92 1.69e-21 5.39e-13 2.07e-05 1.00e+00 1.30e-06 5.96e-18 9.49e-29 
2292.92 1.55e-21 5.13e-13 2.03e-05 1.00e+00 1.14e-06 4.39e-18 1.24e-28 
2432.98 1.37e-21 4.72e-13 1.94e-05 1.00e+00 1.09e-06 3.97e-18 2.14e-28 
2581.60 1.40e-21 4.91e-13 2.01e-05 1.00e+00 9.83e-07 3.30e-18 3.24e-28 
2739.29 1.45e-21 5.12e-13 2.08e-05 1.00e+00 8.10e-07 2.05e-18 3.60e-28 
2906.62 1.63e-21 5.78e-13 2.29e-05 1.00e+00 5.39e-07 8.01e-19 5.12e-28 
3084.17 1.58e-21 5.87e-13 2.37e-05 1.00e+00 4.40e-07 5.10e-19 8.58e-28 
3272.56 1.44e-21 5.78e-13 2.41e-05 1.00e+00 3.04e-07 2.20e-19 1.31e-27 
3472.46 1.43e-21 6.15e-13 2.61e-05 1.00e+00 1.97e-07 8.23e-20 1.71e-27 
3684.57 1.45e-21 6.72e-13 2.90e-05 1.00e+00 1.18e-07 2.47e-20 1.86e-27 
3909.64 1.37e-21 7.09e-13 3.19e-05 1.00e+00 6.13e-08 5.57e-21 1.73e-27 
4148.46 1.64e-21 8.78e-13 3.82e-05 1.00e+00 3.14e-08 1.14e-21 1.03e-27 
4401.86 2.71e-21 1.34e-12 5.00e-05 1.00e+00 1.55e-08 2.40e-22 1.17e-27 
4670.75 4.28e-21 2.00e-12 6.60e-05 1.00e+00 6.63e-09 3.77e-23 6.80e-28 
4956.05 4.97e-21 2.47e-12 7.97e-05 1.00e+00 3.57e-09 9.15e-24 6.30e-28 
5258.79 5.50e-21 2.93e-12 9.33e-05 1.00e+00 1.73e-09 1.74e-24 5.11e-28 
5580.02 8.55e-21 4.50e-12 1.28e-04 1.00e+00 5.83e-10 2.04e-25 8.44e-28 
5920.87 1.39e-20 7.14e-12 1.77e-04 1.00e+00 2.45e-10 7.13e-26 1.63e-27 
6282.54 2.39e-20 1.20e-11 2.56e-04 1.00e+00 7.38e-11 3.75e-26 1.70e-27 
6666.30 4.80e-20 2.28e-11 4.00e-04 1.00e+00 1.62e-11 2.21e-26 1.38e-27 
7073.50 1.14e-19 5.16e-11 7.18e-04 9.99e-01 2.64e-12 1.32e-26 9.79e-28 
7505.58 2.69e-19 1.19e-10 1.32e-03 9.99e-01 4.68e-13 6.36e-27 3.28e-28 
7964.05 8.55e-19 3.61e-10 2.90e-03 9.97e-01 2.33e-14 3.06e-27 1.85e-28 
8450.53 4.59e-18 1.66e-09 8.15e-03 9.92e-01 5.16e-16 6.05e-28 2.61e-29 
8966.72 3.55e-17 1.03e-08 2.83e-02 9.72e-01 2.50e-17 5.70e-28 2.61e-29 
9514.44 4.94e-16 1.04e-07 1.29e-01 8.71e-01 3.67e-20 5.41e-29 1.05e-29 
10095.62 7.09e-15 9.78e-07 4.77e-01 5.23e-01 1.21e-20 3.48e-29 1.22e-29 
10712.30 5.04e-14 4.69e-06 8.86e-01 1.14e-01 1.00e-20 2.41e-29 1.60e-29 
11366.65 2.16e-13 1.38e-05 9.79e-01 2.12e-02 1.51e-20 3.61e-29 2.45e-29 
12061.10 8.17e-13 3.64e-05 9.96e-01 3.53e-03 3.40e-20 4.92e-29 3.40e-29 
12793.43 2.89e-12 8.86e-05 1.00e+00 1.28e-04 8.86e-21 2.42e-29 1.70e-29 
13528.61 9.69e-12 2.03e-04 1.00e+00 4.94e-05 6.80e-21 6.94e-30 4.96e-30 
14194.74 2.91e-11 4.40e-04 9.97e-01 2.81e-03 5.69e-20 3.09e-30 2.24e-30 
14757.77 6.30e-11 7.49e-04 9.99e-01 2.19e-07 6.79e-22 2.04e-30 1.49e-30 
15240.48 2.06e-10 1.61e-03 9.98e-01 5.58e-08 1.58e-22 1.33e-30 9.86e-31 
15646.99 1.04e-09 4.49e-03 9.96e-01 2.15e-08 8.99e-23 8.48e-31 6.34e-31 
15960.30 7.38e-09 1.82e-02 9.82e-01 1.18e-09 1.13e-22 5.35e-31 4.03e-31 
16187.41 1.65e-08 2.74e-02 9.73e-01 1.53e-10 1.91e-23 4.69e-31 3.56e-31 
16354.17 6.21e-08 9.23e-02 9.08e-01 2.73e-11 2.05e-23 4.85e-31 3.69e-31 
16484.18 7.35e-08 1.02e-01 8.98e-01 1.50e-11 2.57e-23 5.77e-31 4.40e-31 
16593.12 6.39e-08 8.44e-02 9.16e-01 9.12e-12 2.85e-23 7.32e-31 5.61e-31 
16691.99 5.55e-08 7.69e-02 9.23e-01 6.72e-12 5.29e-23 8.95e-31 6.87e-31 
16788.59 3.49e-08 3.91e-02 9.61e-01 3.66e-12 3.57e-23 1.04e-30 8.02e-31 
16888.37 6.91e-08 8.84e-02 9.12e-01 3.05e-12 5.76e-23 1.19e-30 9.16e-31 
16998.79 1.23e-07 1.85e-01 8.15e-01 2.54e-12 1.13e-22 1.36e-30 1.05e-30 
17146.37 1.29e-07 1.35e-01 8.65e-01 1.12e-12 7.49e-23 1.54e-30 1.19e-30 
17415.23 1.26e-07 1.43e-01 8.57e-01 6.32e-13 1.45e-22 1.69e-30 1.32e-30 
17888.12 1.30e-07 1.19e-01 8.81e-01 1.80e-13 1.36e-22 1.68e-30 1.31e-30 
18532.37 2.42e-07 1.98e-01 8.02e-01 4.28e-14 1.33e-22 1.37e-30 1.08e-30 
19260.76 4.35e-07 2.50e-01 7.50e-01 6.89e-11 4.97e-19 1.17e-30 9.28e-31 
20034.10 5.81e-08 5.19e-02 9.48e-01 5.38e-15 4.34e-22 1.16e-30 9.29e-31 
20838.00 6.28e-07 7.24e-01 2.76e-01 7.17e-16 4.54e-22 1.29e-30 1.04e-30 
21647.97 6.65e-07 6.58e-01 3.42e-01 2.68e-16 4.26e-22 1.45e-30 1.18e-30 
22447.94 4.74e-07 4.51e-01 5.49e-01 1.35e-16 8.91e-22 1.76e-30 1.43e-30 
23245.88 1.08e-06 9.09e-01 9.08e-02 7.28e-18 1.29e-21 1.79e-30 1.46e-30 
24052.47 1.31e-06 9.38e-01 6.20e-02 1.64e-18 1.01e-21 1.28e-30 1.05e-30 
24867.72 1.69e-06 9.62e-01 3.76e-02 3.13e-19 1.82e-22 8.57e-31 7.08e-31 
25698.86 2.13e-06 9.78e-01 2.20e-02 6.48e-20 8.99e-22 6.52e-31 5.41e-31 
26587.16 3.06e-06 9.89e-01 1.08e-02 2.24e-20 1.07e-21 6.05e-31 5.05e-31 
27637.54 3.32e-06 9.93e-01 6.63e-03 4.28e-20 3.36e-21 7.23e-31 6.06e-31 
28986.97 4.42e-06 9.97e-01 3.15e-03 1.20e-19 6.88e-21 1.27e-30 1.08e-30 
#TIME: 20.42 
#NVEL: 67 
#vel_mid[km/s] sc0 sc1 sc2 sc3 sc4 sc5 sc6 
440.10 1.76e-21 5.92e-13 2.32e-05 1.00e+00 1.02e-06 3.25e-18 4.55e-30 
999.11 2.10e-21 6.76e-13 2.51e-05 1.00e+00 7.67e-07 1.62e-18 3.89e-30 
1267.34 2.32e-21 7.37e-13 2.66e-05 1.00e+00 6.52e-07 1.17e-18 3.49e-30 
1514.05 2.77e-21 8.29e-13 2.82e-05 1.00e+00 6.17e-07 1.05e-18 7.24e-30 
1808.80 2.63e-21 8.07e-13 2.80e-05 1.00e+00 5.83e-07 9.09e-19 1.71e-29 
1919.29 2.68e-21 8.27e-13 2.83e-05 1.00e+00 5.25e-07 7.64e-19 2.76e-29 
2160.92 2.64e-21 8.19e-13 2.82e-05 1.00e+00 4.86e-07 6.30e-19 4.77e-29 
2292.92 2.40e-21 7.75e-13 2.75e-05 1.00e+00 4.56e-07 5.44e-19 8.70e-29 
2432.98 2.13e-21 7.21e-13 2.63e-05 1.00e+00 4.27e-07 4.39e-19 1.26e-28 
2581.60 2.16e-21 7.40e-13 2.71e-05 1.00e+00 3.95e-07 4.08e-19 2.09e-28 
2739.29 2.22e-21 7.66e-13 2.78e-05 1.00e+00 3.31e-07 2.77e-19 3.39e-28 
2906.62 2.49e-21 8.60e-13 3.04e-05 1.00e+00 2.18e-07 1.04e-19 4.51e-28 
3084.17 2.43e-21 8.82e-13 3.17e-05 1.00e+00 1.69e-07 5.99e-20 6.19e-28 
3272.56 2.24e-21 8.73e-13 3.25e-05 1.00e+00 1.30e-07 3.19e-20 1.16e-27 
3472.46 2.30e-21 9.56e-13 3.61e-05 1.00e+00 7.56e-08 9.42e-21 1.17e-27 
3684.57 2.27e-21 1.02e-12 3.92e-05 1.00e+00 4.26e-08 2.45e-21 1.13e-27 
3909.64 2.10e-21 1.06e-12 4.27e-05 1.00e+00 2.71e-08 8.68e-22 1.75e-27 
4148.46 2.55e-21 1.33e-12 5.14e-05 1.00e+00 1.16e-08 1.14e-22 8.81e-28 
4401.86 4.12e-21 1.99e-12 6.63e-05 1.00e+00 6.34e-09 3.03e-23 7.59e-28 
4670.75 6.60e-21 3.03e-12 8.90e-05 1.00e+00 2.48e-09 4.31e-24 4.90e-28 
4956.05 7.98e-21 3.86e-12 1.10e-04 1.00e+00 1.32e-09 9.06e-25 3.84e-28 
5258.79 8.63e-21 4.49e-12 1.26e-04 1.00e+00 5.59e-10 1.67e-25 3.97e-28 
5580.02 1.37e-20 6.99e-12 1.74e-04 1.00e+00 2.30e-10 5.53e-26 9.55e-28 
5920.87 2.21e-20 1.11e-11 2.41e-04 1.00e+00 7.55e-11 2.85e-26 1.15e-27 
6282.54 3.87e-20 1.88e-11 3.51e-04 1.00e+00 2.26e-11 2.18e-26 1.28e-27 
6666.30 7.80e-20 3.63e-11 5.59e-04 9.99e-01 5.30e-12 1.55e-26 9.91e-28 
7073.50 1.82e-19 8.10e-11 9.92e-04 9.99e-01 1.09e-12 1.10e-26 6.44e-28 
7505.58 4.26e-19 1.87e-10 1.81e-03 9.98e-01 2.02e-13 6.56e-27 4.33e-28 
7964.05 1.43e-18 5.86e-10 4.03e-03 9.96e-01 1.12e-14 3.49e-27 2.25e-28 
8450.53 8.54e-18 2.94e-09 1.20e-02 9.88e-01 2.95e-16 1.44e-27 1.50e-28 
8966.72 7.86e-17 2.13e-08 4.73e-02 9.53e-01 1.09e-18 2.51e-29 1.03e-29 
9514.44 9.58e-16 1.86e-07 1.89e-01 8.11e-01 2.12e-20 7.67e-29 1.12e-29 
10095.62 1.09e-14 1.40e-06 5.55e-01 4.45e-01 1.25e-20 2.62e-29 1.30e-29 
10712.30 6.59e-14 5.77e-06 9.08e-01 9.24e-02 1.25e-20 2.55e-29 1.71e-29 
11366.65 2.77e-13 1.66e-05 9.88e-01 1.18e-02 1.09e-20 3.82e-29 2.60e-29 
12061.10 1.02e-12 4.27e-05 9.99e-01 9.50e-04 6.46e-21 5.21e-29 3.62e-29 
