#NTIMES: 200
#NSTAGES: 5
#TIMES[d]: 2.01861554579 2.05619317592 2.09447033414 2.13346004255 2.17317556566 2.21363041491 2.25483835327 2.29681339988 2.3395698349 2.38312220429 2.42748532481 2.47267428903 2.51870447048 2.56559152888 2.61335141547 2.66200037841 2.71155496835 2.76203204402 2.81344877801 2.86582266257 2.91917151557 2.97351348659 3.02886706306 3.08525107656 3.14268470925 3.20118750036 3.26077935286 3.32148054021 3.3833117133 3.44629390742 3.51044854946 3.57579746518 3.64236288663 3.71016745973 3.77923425197 3.84958676024 3.92124891885 3.99424510765 4.06860016035 4.14433937294 4.22148851231 4.30007382501 4.3801220462 4.46166040872 4.54471665236 4.62931903331 4.71549633375 4.80327787168 4.89269351084 4.98377367093 5.07654933791 5.17105207457 5.26731403124 5.36536795678 5.46524720967 5.56698576935 5.67061824786 5.77617990151 5.88370664296 5.99323505339 6.10480239496 6.21844662348 6.33420640135 6.45212111066 6.57223086664 6.69457653128 6.81919972724 6.94614285202 7.07544909235 7.20716243891 7.34132770131 7.4779905233 7.61719739831 7.75899568527 7.90343362473 8.05056035528 8.20042593021 8.35308133461 8.50857850269 8.66697033542 8.82831071856 8.99265454099 9.16005771338 9.33057718718 9.50427097406 9.68119816558 9.86141895334 10.0449946494 10.2319877073 10.422461743 10.6164815568 10.8141131554 11.015423774 11.2204818996 11.4293572942 11.6421210183 11.8588454552 12.0796043358 12.3044727634 12.5335272396 12.7668456898 13.0045074904 13.246593495 13.4931860628 13.7443690858 14.0002280179 14.2608499037 14.526323408 14.7967388466 15.0721882162 15.3527652261 15.6385653301 15.9296857591 16.2262255538 16.5282855986 16.835968656 17.1493794014 17.468624459 17.7938124375 18.1250539677 18.4624617398 18.8061505417 19.1562372982 19.5128411108 19.876083298 20.2460874368 20.6229794046 21.006887422 21.3979420967 21.7962764676 22.2020260503 22.6153288829 23.0363255732 23.4651593468 23.9019760951 24.3469244256 24.8001557121 25.2618241463 25.7320867905 26.2111036304 26.6990376303 27.1960547878 27.702324191 28.2180180755 28.7433118831 29.2783843216 29.8234174257 30.3785966184 30.9441107748 31.5201522858 32.106917124 32.7046049099 33.3134189802 33.9335664566 34.5652583169 35.2087094658 35.8641388091 36.5317693273 37.211828152 37.9045466429 38.6101604666 39.3289096768 40.0610387957 40.8067968979 41.5664376941 42.3402196183 43.1284059154 43.9312647306 44.7490692008 45.5820975476 46.4306331717 47.2949647496 48.1753863315 49.0721974417 49.9857031802 50.9162143267 51.8640474459 52.829524996 53.8129754377 54.8147333461 55.8351395246 56.8745411212 57.9332917457 59.011751591 60.1102875549 61.2292733654 62.3690897074 63.5301243528 64.7127722917 65.9174358675 67.1445249133 68.3944568914 69.6676570355 70.9645584951 72.2856024833 73.6312384263 75.0019241168 76.3981258696 77.82031868 79.2689863858
#
#TIME: 2.01861554579
#NVEL: 202
#vel_mid[km/s] temp[K] ne[/cm^3] c0 c1 c2 c3 c4
2.9875e+04 5.0179e+03 4.2977e+08 1.4441e-01 8.5559e-01 2.9976e-13 0.0000e+00 0.0000e+00
3.0075e+04 5.0011e+03 4.0163e+08 1.3624e-01 8.6376e-01 3.2382e-13 0.0000e+00 0.0000e+00
3.0275e+04 5.0168e+03 3.7532e+08 1.2846e-01 8.7154e-01 3.4964e-13 0.0000e+00 0.0000e+00
3.0475e+04 4.9548e+03 3.5070e+08 1.2106e-01 8.7894e-01 3.7737e-13 0.0000e+00 0.0000e+00
3.0675e+04 5.0130e+03 3.2770e+08 1.1402e-01 8.8598e-01 4.0708e-13 0.0000e+00 0.0000e+00
3.0875e+04 5.0000e+03 3.0619e+08 1.0734e-01 8.9266e-01 4.3897e-13 0.0000e+00 0.0000e+00
3.1075e+04 4.9970e+03 2.8607e+08 1.0100e-01 8.9900e-01 4.7319e-13 0.0000e+00 0.0000e+00
3.1275e+04 5.0464e+03 2.6728e+08 9.4994e-02 9.0501e-01 5.0984e-13 0.0000e+00 0.0000e+00
3.1475e+04 5.0489e+03 2.4969e+08 8.9302e-02 9.1070e-01 5.4918e-13 0.0000e+00 0.0000e+00
3.1675e+04 4.9805e+03 2.3326e+08 8.3919e-02 9.1608e-01 5.9133e-13 0.0000e+00 0.0000e+00
3.1875e+04 5.0348e+03 2.1789e+08 7.8825e-02 9.2117e-01 6.3657e-13 0.0000e+00 0.0000e+00
3.2075e+04 5.0624e+03 2.0354e+08 7.4019e-02 9.2598e-01 6.8500e-13 0.0000e+00 0.0000e+00
3.2275e+04 4.9824e+03 1.9013e+08 6.9479e-02 9.3052e-01 7.3693e-13 0.0000e+00 0.0000e+00
3.2475e+04 4.9769e+03 1.7758e+08 6.5194e-02 9.3481e-01 7.9261e-13 0.0000e+00 0.0000e+00
3.2675e+04 5.1044e+03 1.6586e+08 6.1153e-02 9.3885e-01 8.5232e-13 0.0000e+00 0.0000e+00
3.2875e+04 5.0441e+03 1.5491e+08 5.7347e-02 9.4265e-01 9.1626e-13 0.0000e+00 0.0000e+00
3.3075e+04 5.0565e+03 1.4467e+08 5.3762e-02 9.4624e-01 9.8482e-13 0.0000e+00 0.0000e+00
3.3275e+04 4.9857e+03 1.3511e+08 5.0387e-02 9.4961e-01 1.0583e-12 0.0000e+00 0.0000e+00
3.3475e+04 4.9525e+03 1.2617e+08 4.7211e-02 9.5279e-01 1.1370e-12 0.0000e+00 0.0000e+00
3.3675e+04 4.9839e+03 1.1782e+08 4.4225e-02 9.5578e-01 1.2214e-12 0.0000e+00 0.0000e+00
3.3875e+04 4.9980e+03 1.1002e+08 4.1418e-02 9.5858e-01 1.3119e-12 0.0000e+00 0.0000e+00
3.4075e+04 4.9895e+03 1.0273e+08 3.8781e-02 9.6122e-01 1.4088e-12 0.0000e+00 0.0000e+00
3.4275e+04 4.9074e+03 9.5927e+07 3.6305e-02 9.6370e-01 1.5127e-12 0.0000e+00 0.0000e+00
3.4475e+04 4.9732e+03 8.9569e+07 3.3980e-02 9.6602e-01 1.6239e-12 0.0000e+00 0.0000e+00
3.4675e+04 4.9420e+03 8.3631e+07 3.1799e-02 9.6820e-01 1.7432e-12 0.0000e+00 0.0000e+00
3.4875e+04 5.0110e+03 7.8082e+07 2.9752e-02 9.7025e-01 1.8710e-12 0.0000e+00 0.0000e+00
3.5075e+04 5.0152e+03 7.2901e+07 2.7833e-02 9.7217e-01 2.0079e-12 0.0000e+00 0.0000e+00
3.5275e+04 4.9689e+03 6.8061e+07 2.6033e-02 9.7397e-01 2.1547e-12 0.0000e+00 0.0000e+00
3.5475e+04 4.9651e+03 6.3542e+07 2.4347e-02 9.7565e-01 2.3119e-12 0.0000e+00 0.0000e+00
3.5675e+04 5.0146e+03 5.9321e+07 2.2766e-02 9.7723e-01 2.4805e-12 0.0000e+00 0.0000e+00
3.5875e+04 5.0251e+03 5.5381e+07 2.1286e-02 9.7871e-01 2.6610e-12 0.0000e+00 0.0000e+00
3.6075e+04 5.0599e+03 5.1700e+07 1.9900e-02 9.8010e-01 2.8544e-12 0.0000e+00 0.0000e+00
3.6275e+04 5.0236e+03 4.8264e+07 1.8602e-02 9.8140e-01 3.0617e-12 0.0000e+00 0.0000e+00
3.6475e+04 4.9825e+03 4.5055e+07 1.7386e-02 9.8261e-01 3.2839e-12 0.0000e+00 0.0000e+00
3.6675e+04 5.0018e+03 4.2058e+07 1.6249e-02 9.8375e-01 3.5219e-12 0.0000e+00 0.0000e+00
3.6875e+04 4.9696e+03 3.9261e+07 1.5185e-02 9.8482e-01 3.7769e-12 0.0000e+00 0.0000e+00
3.7075e+04 5.0137e+03 3.6649e+07 1.4189e-02 9.8581e-01 4.0502e-12 0.0000e+00 0.0000e+00
3.7275e+04 4.9775e+03 3.4211e+07 1.3257e-02 9.8674e-01 4.3429e-12 0.0000e+00 0.0000e+00
3.7475e+04 4.9521e+03 3.1935e+07 1.2386e-02 9.8761e-01 4.6566e-12 0.0000e+00 0.0000e+00
3.7675e+04 4.8602e+03 2.9809e+07 1.1571e-02 9.8843e-01 4.9928e-12 0.0000e+00 0.0000e+00
3.7875e+04 4.8918e+03 2.7825e+07 1.0809e-02 9.8919e-01 5.3529e-12 0.0000e+00 0.0000e+00
3.8075e+04 4.9142e+03 2.5972e+07 1.0097e-02 9.8990e-01 5.7389e-12 0.0000e+00 0.0000e+00
3.8275e+04 4.8909e+03 2.4243e+07 9.4309e-03 9.9057e-01 6.1524e-12 0.0000e+00 0.0000e+00
3.8475e+04 4.8501e+03 2.2629e+07 8.8084e-03 9.9119e-01 6.5954e-12 0.0000e+00 0.0000e+00
3.8675e+04 4.7893e+03 2.1122e+07 8.2267e-03 9.9177e-01 7.0701e-12 0.0000e+00 0.0000e+00
3.8875e+04 4.7740e+03 1.9715e+07 7.6829e-03 9.9232e-01 7.5788e-12 1.4013e-45 0.0000e+00
3.9075e+04 4.7348e+03 1.8402e+07 7.1749e-03 9.9283e-01 8.1238e-12 1.4013e-45 0.0000e+00
3.9275e+04 4.7555e+03 1.7177e+07 6.7005e-03 9.9330e-01 8.7072e-12 1.4013e-45 0.0000e+00
3.9475e+04 4.7436e+03 1.6033e+07 6.2569e-03 9.9374e-01 9.3328e-12 1.4013e-45 0.0000e+00
3.9675e+04 4.6185e+03 1.4965e+07 5.8425e-03 9.9416e-01 1.0003e-11 1.4013e-45 0.0000e+00
3.9875e+04 4.4489e+03 1.3967e+07 5.4554e-03 9.9454e-01 1.0721e-11 1.4013e-45 0.0000e+00
4.0075e+04 4.2612e+03 1.3037e+07 5.0940e-03 9.9491e-01 1.1490e-11 1.4013e-45 0.0000e+00
4.0225e+04 4.1000e+03 1.2380e+07 4.8382e-03 9.9516e-01 1.2104e-11 1.4013e-45 0.0000e+00
#
#TIME: 2.05619317592
#NVEL: 202
#vel_mid[km/s] temp[K] ne[/cm^3] c0 c1 c2 c3 c4
8.7500e+01 1.2382e+05 7.9410e+13 2.3076e-29 1.5495e-21 7.6495e-14 8.6743e-07 1.0000e+00
2.7500e+02 1.2156e+05 5.9233e+13 9.8678e-30 8.3898e-22 5.1745e-14 7.2113e-07 1.0000e+00
4.7500e+02 1.1953e+05 5.1682e+13 7.9073e-30 7.2782e-22 4.7958e-14 7.0215e-07 1.0000e+00
6.7500e+02 1.1749e+05 4.6680e+13 7.3322e-30 7.0504e-22 4.7894e-14 7.1024e-07 1.0000e+00
8.7500e+02 1.1541e+05 4.2668e+13 7.1898e-30 7.1287e-22 4.9274e-14 7.2981e-07 1.0000e+00
1.0750e+03 1.1348e+05 3.9224e+13 7.2756e-30 7.3872e-22 5.1597e-14 7.5720e-07 1.0000e+00
1.2750e+03 1.1132e+05 3.6178e+13 7.6092e-30 7.8615e-22 5.5109e-14 7.9450e-07 1.0000e+00
1.4750e+03 1.0919e+05 3.3453e+13 8.2158e-30 8.5864e-22 6.0029e-14 8.4308e-07 1.0000e+00
1.6750e+03 1.0697e+05 3.0999e+13 9.3076e-30 9.7575e-22 6.7393e-14 9.1035e-07 1.0000e+00
1.8750e+03 1.0448e+05 2.8783e+13 1.1169e-29 1.1630e-21 7.8484e-14 1.0040e-06 1.0000e+00
2.0750e+03 1.0184e+05 2.6775e+13 1.4562e-29 1.4855e-21 9.6410e-14 1.1421e-06 1.0000e+00
2.2750e+03 9.8830e+04 2.4960e+13 2.0943e-29 2.0598e-21 1.2624e-13 1.3481e-06 1.0000e+00
2.4750e+03 9.5475e+04 2.3322e+13 3.4414e-29 3.1946e-21 1.8045e-13 1.6745e-06 1.0000e+00
2.6750e+03 9.1591e+04 2.1818e+13 6.7983e-29 5.7913e-21 2.9187e-13 2.2350e-06 1.0000e+00
2.8750e+03 8.7206e+04 2.0378e+13 1.6476e-28 1.2518e-20 5.4427e-13 3.2417e-06 1.0000e+00
3.0750e+03 8.2123e+04 1.8903e+13 5.3328e-28 3.4830e-20 1.2487e-12 5.3087e-06 9.9999e-01
3.2750e+03 7.6359e+04 1.7368e+13 2.4896e-27 1.3405e-19 3.7520e-12 1.0172e-05 9.9999e-01
3.4750e+03 6.9668e+04 1.6039e+13 2.2402e-26 9.1851e-19 1.8044e-11 2.5505e-05 9.9997e-01
3.6750e+03 6.1986e+04 1.5013e+13 5.7091e-25 1.5924e-17 1.8451e-10 9.8169e-05 9.9990e-01
3.8750e+03 5.2915e+04 1.4062e+13 8.7742e-23 1.4395e-15 7.2128e-09 8.1131e-04 9.9919e-01
4.0750e+03 4.1884e+04 1.2362e+13 5.4021e-19 4.4160e-12 4.8634e-06 3.4046e-02 9.6595e-01
4.2750e+03 2.6707e+04 9.8127e+12 6.8582e-12 1.5095e-05 2.2988e-01 7.6946e-01 6.5456e-04
4.4750e+03 9.0651e+03 2.7977e+12 1.9666e-02 9.8033e-01 4.1540e-07 3.7646e-27 0.0000e+00
4.6750e+03 5.1559e+03 1.3462e+12 9.9425e-01 5.7491e-03 6.7460e-18 0.0000e+00 0.0000e+00
4.8750e+03 4.9489e+03 1.2095e+12 9.9559e-01 4.4076e-03 2.6211e-18 0.0000e+00 0.0000e+00
5.0750e+03 4.9492e+03 1.1376e+12 9.9546e-01 4.5421e-03 2.6901e-18 0.0000e+00 0.0000e+00
5.2750e+03 4.9478e+03 1.0696e+12 9.9533e-01 4.6746e-03 2.7486e-18 0.0000e+00 0.0000e+00
5.4750e+03 4.9466e+03 1.0062e+12 9.9517e-01 4.8338e-03 2.8518e-18 0.0000e+00 0.0000e+00
5.6750e+03 4.9475e+03 9.4535e+11 9.9504e-01 4.9580e-03 2.8809e-18 0.0000e+00 0.0000e+00
5.8750e+03 4.9417e+03 8.9084e+11 9.9480e-01 5.1992e-03 3.1282e-18 0.0000e+00 0.0000e+00
6.0750e+03 4.9501e+03 8.3774e+11 9.9462e-01 5.3811e-03 3.2537e-18 0.0000e+00 0.0000e+00
6.2750e+03 4.9513e+03 7.9003e+11 9.9431e-01 5.6924e-03 3.6339e-18 0.0000e+00 0.0000e+00
6.4750e+03 4.9468e+03 7.3979e+11 9.9427e-01 5.7260e-03 3.4422e-18 0.0000e+00 0.0000e+00
6.6750e+03 4.9454e+03 6.9765e+11 9.9392e-01 6.0767e-03 3.8831e-18 0.0000e+00 0.0000e+00
6.8750e+03 4.9493e+03 6.5769e+11 9.9355e-01 6.4468e-03 4.3746e-18 0.0000e+00 0.0000e+00
7.0750e+03 4.9447e+03 6.1672e+11 9.9343e-01 6.5708e-03 4.3240e-18 0.0000e+00 0.0000e+00
7.2750e+03 4.9486e+03 5.7975e+11 9.9316e-01 6.8380e-03 4.5733e-18 0.0000e+00 0.0000e+00
7.4750e+03 4.9437e+03 5.4597e+11 9.9277e-01 7.2314e-03 5.0959e-18 0.0000e+00 0.0000e+00
7.6750e+03 4.9412e+03 5.1222e+11 9.9258e-01 7.4220e-03 5.1507e-18 0.0000e+00 0.0000e+00
7.8750e+03 4.9511e+03 4.8237e+11 9.9212e-01 7.8764e-03 5.8026e-18 0.0000e+00 0.0000e+00
8.0750e+03 4.9468e+03 4.5340e+11 9.9176e-01 8.2351e-03 6.2270e-18 0.0000e+00 0.0000e+00
8.2750e+03 4.9532e+03 4.2928e+11 9.9080e-01 9.1999e-03 8.2850e-18 0.0000e+00 0.0000e+00
8.4750e+03 4.9503e+03 3.9981e+11 9.9111e-01 8.8883e-03 6.8781e-18 0.0000e+00 0.0000e+00
8.6750e+03 4.9354e+03 3.7664e+11 9.9048e-01 9.5248e-03 7.9923e-18 0.0000e+00 0.0000e+00
8.8750e+03 4.9455e+03 3.5414e+11 9.8995e-01 1.0046e-02 8.8183e-18 0.0000e+00 0.0000e+00
9.0750e+03 4.9527e+03 3.3309e+11 9.8936e-01 1.0644e-02 9.8747e-18 0.0000e+00 0.0000e+00
9.2750e+03 4.9368e+03 3.1251e+11 9.8898e-01 1.1024e-02 1.0270e-17 0.0000e+00 0.0000e+00
9.4750e+03 4.9445e+03 2.9544e+11 9.8771e-01 1.2294e-02 1.3579e-17 0.0000e+00 0.0000e+00
9.6750e+03 4.9435e+03 2.7517e+11 9.8811e-01 1.1892e-02 1.1314e-17 0.0000e+00 0.0000e+00
9.8750e+03 4.9405e+03 2.5989e+11 9.8682e-01 1.3180e-02 1.4657e-17 0.0000e+00 0.0000e+00
1.0075e+04 4.9358e+03 2.4333e+11 9.8657e-01 1.3426e-02 1.4441e-17 0.0000e+00 0.0000e+00
1.0275e+04 4.9452e+03 2.2926e+11 9.8544e-01 1.4558e-02 1.7427e-17 0.0000e+00 0.0000e+00
1.0475e+04 4.9518e+03 2.1594e+11 9.8424e-01 1.5762e-02 2.0930e-17 0.0000e+00 0.0000e+00
1.0675e+04 4.9415e+03 2.0251e+11 9.8365e-01 1.6346e-02 2.1856e-17 0.0000e+00 0.0000e+00
1.0875e+04 4.9335e+03 1.9013e+11 9.8284e-01 1.7157e-02 2.3734e-17 0.0000e+00 0.0000e+00
1.1075e+04 4.9372e+03 1.7766e+11 9.8283e-01 1.7169e-02 2.2068e-17 0.0000e+00 0.0000e+00
1.1275e+04 4.9237e+03 1.6741e+11 9.8131e-01 1.8692e-02 2.6994e-17 0.0000e+00 0.0000e+00
1.1475e+04 4.9369e+03 1.5700e+11 9.8059e-01 1.9412e-02 2.8317e-17 0.0000e+00 0.0000e+00
1.1675e+04 4.9370e+03 1.4850e+11 9.7804e-01 2.1959e-02 3.9261e-17 0.0000e+00 0.0000e+00
1.1875e+04 4.9425e+03 1.3904e+11 9.7755e-01 2.2452e-02 3.9160e-17 0.0000e+00 0.0000e+00
1.2075e+04 4.9432e+03 1.3082e+11 9.7591e-01 2.4093e-02 4.5733e-17 0.0000e+00 0.0000e+00
1.2275e+04 4.9327e+03 1.2246e+11 9.7539e-01 2.4605e-02 4.5438e-17 0.0000e+00 0.0000e+00
1.2475e+04 4.9273e+03 1.1455e+11 9.7507e-01 2.4930e-02 4.3993e-17 0.0000e+00 0.0000e+00
1.2675e+04 4.9208e+03 1.0783e+11 9.7311e-01 2.6887e-02 5.2252e-17 0.0000e+00 0.0000e+00
1.2875e+04 4.9144e+03 1.0203e+11 9.6956e-01 3.0442e-02 7.2830e-17 0.0000e+00 0.0000e+00
1.3075e+04 4.9326e+03 9.5552e+10 9.6879e-01 3.1212e-02 7.3325e-17 0.0000e+00 0.0000e+00
1.3275e+04 4.9266e+03 8.9796e+10 9.6692e-01 3.3082e-02 8.2356e-17 0.0000e+00 0.0000e+00
1.3475e+04 4.9180e+03 8.4162e+10 9.6582e-01 3.4180e-02 8.5051e-17 0.0000e+00 0.0000e+00
1.3675e+04 4.9293e+03 7.8997e+10 9.6420e-01 3.5801e-02 9.1892e-17 0.0000e+00 0.0000e+00
1.3875e+04 4.9309e+03 7.4592e+10 9.6035e-01 3.9649e-02 1.1941e-16 0.0000e+00 0.0000e+00
1.4075e+04 4.9363e+03 6.9976e+10 9.5871e-01 4.1287e-02 1.2664e-16 0.0000e+00 0.0000e+00
1.4275e+04 4.9308e+03 6.5563e+10 9.5746e-01 4.2544e-02 1.2971e-16 0.0000e+00 0.0000e+00
1.4475e+04 4.9324e+03 6.1665e+10 9.5463e-01 4.5370e-02 1.4893e-16 0.0000e+00 0.0000e+00
1.4675e+04 4.9287e+03 5.8215e+10 9.4994e-01 5.0060e-02 1.9164e-16 0.0000e+00 0.0000e+00
1.4875e+04 4.9314e+03 5.4712e+10 9.4697e-01 5.3026e-02 2.1536e-16 0.0000e+00 0.0000e+00
1.5075e+04 4.9267e+03 5.1478e+10 9.4326e-01 5.6739e-02 2.5049e-16 0.0000e+00 0.0000e+00
1.5275e+04 4.9257e+03 4.8079e+10 9.4322e-01 5.6779e-02 2.3282e-16 0.0000e+00 0.0000e+00
1.5475e+04 4.9371e+03 4.5282e+10 9.3871e-01 6.1290e-02 2.7907e-16 0.0000e+00 0.0000e+00
1.5675e+04 4.9395e+03 4.2475e+10 9.3621e-01 6.3793e-02 2.9610e-16 0.0000e+00 0.0000e+00
1.5875e+04 4.9408e+03 4.0030e+10 9.3070e-01 6.9296e-02 3.6302e-16 0.0000e+00 0.0000e+00
1.6075e+04 4.9414e+03 3.7697e+10 9.2521e-01 7.4785e-02 4.3583e-16 0.0000e+00 0.0000e+00
1.6275e+04 4.9453e+03 3.5482e+10 9.1963e-01 8.0367e-02 5.1625e-16 0.0000e+00 0.0000e+00
1.6475e+04 4.9578e+03 3.3385e+10 9.1389e-01 8.6112e-02 6.0597e-16 0.0000e+00 0.0000e+00
1.6675e+04 4.9501e+03 3.1160e+10 9.1426e-01 8.5736e-02 5.5349e-16 0.0000e+00 0.0000e+00
1.6875e+04 4.9585e+03 2.9453e+10 9.0406e-01 9.5937e-02 7.5490e-16 0.0000e+00 0.0000e+00
1.7075e+04 4.9599e+03 2.7705e+10 8.9723e-01 1.0277e-01 8.8774e-16 0.0000e+00 0.0000e+00
1.7275e+04 4.9542e+03 2.6021e+10 8.9141e-01 1.0859e-01 9.9641e-16 0.0000e+00 0.0000e+00
1.7475e+04 4.9555e+03 2.4435e+10 8.8538e-01 1.1462e-01 1.1150e-15 0.0000e+00 0.0000e+00
1.7675e+04 4.9606e+03 2.2986e+10 8.7687e-01 1.2313e-01 1.3283e-15 0.0000e+00 0.0000e+00
1.7875e+04 4.9677e+03 2.1520e+10 8.7358e-01 1.2642e-01 1.3512e-15 0.0000e+00 0.0000e+00
1.8075e+04 4.9749e+03 2.0365e+10 8.5558e-01 1.4442e-01 2.0077e-15 0.0000e+00 0.0000e+00
1.8275e+04 4.9753e+03 1.9049e+10 8.5287e-01 1.4713e-01 1.9892e-15 0.0000e+00 0.0000e+00
1.8475e+04 4.9794e+03 1.7820e+10 8.4989e-01 1.5011e-01 1.9813e-15 0.0000e+00 0.0000e+00
1.8675e+04 4.9828e+03 1.6745e+10 8.3958e-01 1.6042e-01 2.3326e-15 0.0000e+00 0.0000e+00
1.8875e+04 4.9916e+03 1.5801e+10 8.2056e-01 1.7944e-01 3.2507e-15 0.0000e+00 0.0000e+00
1.9075e+04 4.9934e+03 1.4767e+10 8.1850e-01 1.8150e-01 3.1419e-15 0.0000e+00 0.0000e+00
1.9275e+04 5.0071e+03 1.3911e+10 7.9973e-01 2.0027e-01 4.1918e-15 0.0000e+00 0.0000e+00
1.9475e+04 5.0128e+03 1.3031e+10 7.9204e-01 2.0796e-01 4.4744e-15 0.0000e+00 0.0000e+00
1.9675e+04 5.0015e+03 1.2185e+10 7.8804e-01 2.1196e-01 4.4551e-15 0.0000e+00 0.0000e+00
1.9875e+04 5.0118e+03 1.1412e+10 7.8006e-01 2.1994e-01 4.7483e-15 0.0000e+00 0.0000e+00
2.0075e+04 5.0035e+03 1.0760e+10 7.5313e-01 2.4687e-01 6.8568e-15 0.0000e+00 0.0000e+00
2.0275e+04 5.0252e+03 1.0067e+10 7.4618e-01 2.5382e-01 7.0817e-15 0.0000e+00 0.0000e+00
2.0475e+04 5.0192e+03 9.4158e+09 7.4032e-01 2.5968e-01 7.1790e-15 0.0000e+00 0.0000e+00
2.0675e+04 5.0231e+03 8.8564e+09 7.1495e-01 2.8505e-01 9.6424e-15 0.0000e+00 0.0000e+00
2.0875e+04 5.0113e+03 8.2817e+09 7.0865e-01 2.9135e-01 9.7622e-15 0.0000e+00 0.0000e+00
2.1075e+04 5.0168e+03 7.7424e+09 7.0292e-01 2.9708e-01 9.7938e-15 0.0000e+00 0.0000e+00
2.1275e+04 5.0246e+03 7.2839e+09 6.7169e-01 3.2831e-01 1.3739e-14 0.0000e+00 0.0000e+00
2.1475e+04 5.0514e+03 6.8032e+09 6.6896e-01 3.3104e-01 1.3187e-14 0.0000e+00 0.0000e+00
2.1675e+04 5.0260e+03 6.3787e+09 6.4904e-01 3.5096e-01 1.5689e-14 0.0000e+00 0.0000e+00
2.1875e+04 5.0328e+03 5.9634e+09 6.4167e-01 3.5833e-01 1.5915e-14 0.0000e+00 0.0000e+00
2.2075e+04 5.0566e+03 5.5824e+09 6.2771e-01 3.7229e-01 1.7449e-14 0.0000e+00 0.0000e+00
2.2275e+04 5.0434e+03 5.2283e+09 6.1051e-01 3.8949e-01 1.9797e-14 0.0000e+00 0.0000e+00
2.2475e+04 5.0413e+03 4.8931e+09 5.9621e-01 4.0379e-01 2.1632e-14 0.0000e+00 0.0000e+00
2.2675e+04 5.0336e+03 4.5947e+09 5.6207e-01 4.3793e-01 2.9391e-14 0.0000e+00 0.0000e+00
2.2875e+04 5.0084e+03 4.3077e+09 5.3528e-01 4.6472e-01 3.6471e-14 0.0000e+00 0.0000e+00
2.3075e+04 5.0125e+03 4.0047e+09 5.5895e-01 4.4105e-01 2.6121e-14 0.0000e+00 0.0000e+00
2.3275e+04 5.0350e+03 3.7508e+09 5.3770e-01 4.6230e-01 3.0508e-14 0.0000e+00 0.0000e+00
2.3475e+04 5.0644e+03 3.5241e+09 4.9533e-01 5.0467e-01 4.4440e-14 0.0000e+00 0.0000e+00
2.3675e+04 5.0443e+03 3.2932e+09 4.8711e-01 5.1289e-01 4.4910e-14 0.0000e+00 0.0000e+00
2.3875e+04 5.0250e+03 3.0663e+09 5.0267e-01 4.9733e-01 3.5306e-14 0.0000e+00 0.0000e+00
2.4075e+04 5.0588e+03 2.8731e+09 4.7686e-01 5.2314e-01 4.2956e-14 0.0000e+00 0.0000e+00
2.4275e+04 5.0320e+03 2.6917e+09 4.5051e-01 5.4949e-01 5.2471e-14 0.0000e+00 0.0000e+00
2.4475e+04 5.0113e+03 2.5170e+09 4.3719e-01 5.6281e-01 5.5907e-14 0.0000e+00 0.0000e+00
2.4675e+04 5.0173e+03 2.3489e+09 4.3714e-01 5.6286e-01 5.1826e-14 0.0000e+00 0.0000e+00
2.4875e+04 5.0367e+03 2.2029e+09 4.0233e-01 5.9767e-01 6.9266e-14 0.0000e+00 0.0000e+00
2.5075e+04 5.0087e+03 2.0484e+09 4.2858e-01 5.7142e-01 4.8676e-14 0.0000e+00 0.0000e+00
2.5275e+04 5.0407e+03 1.9188e+09 4.0242e-01 5.9758e-01 5.9409e-14 0.0000e+00 0.0000e+00
2.5475e+04 5.0392e+03 1.8007e+09 3.6213e-01 6.3787e-01 8.4683e-14 0.0000e+00 0.0000e+00
2.5675e+04 5.0547e+03 1.6791e+09 3.6827e-01 6.3173e-01 7.3427e-14 0.0000e+00 0.0000e+00
2.5875e+04 5.0363e+03 1.5676e+09 3.6551e-01 6.3449e-01 7.0092e-14 0.0000e+00 0.0000e+00
2.6075e+04 5.0520e+03 1.4644e+09 3.5877e-01 6.4123e-01 6.9859e-14 0.0000e+00 0.0000e+00
2.6275e+04 5.0371e+03 1.3700e+09 3.4077e-01 6.5923e-01 7.8819e-14 0.0000e+00 0.0000e+00
2.6475e+04 5.0058e+03 1.2900e+09 2.7685e-01 7.2315e-01 1.5220e-13 0.0000e+00 0.0000e+00
2.6675e+04 4.9883e+03 1.2019e+09 2.8845e-01 7.1155e-01 1.2279e-13 0.0000e+00 0.0000e+00
2.6875e+04 4.9667e+03 1.1289e+09 2.4398e-01 7.5602e-01 1.9671e-13 0.0000e+00 0.0000e+00
2.7075e+04 4.9817e+03 1.0544e+09 2.3823e-01 7.6177e-01 1.9640e-13 0.0000e+00 0.0000e+00
2.7275e+04 5.0096e+03 9.8356e+08 2.4105e-01 7.5895e-01 1.7539e-13 0.0000e+00 0.0000e+00
2.7475e+04 5.0041e+03 9.1809e+08 2.3960e-01 7.6040e-01 1.6561e-13 0.0000e+00 0.0000e+00
2.7675e+04 4.9510e+03 8.5803e+08 2.2975e-01 7.7025e-01 1.7473e-13 0.0000e+00 0.0000e+00
2.7875e+04 4.9758e+03 7.9975e+08 2.3798e-01 7.6202e-01 1.4520e-13 0.0000e+00 0.0000e+00
2.8075e+04 5.0060e+03 7.5162e+08 1.9176e-01 8.0824e-01 2.5640e-13 0.0000e+00 0.0000e+00
