#NTIMES: 257
#NSTAGES: 6
#TIMES[d]: 2.200 2.420 2.662 2.928 3.221 3.543 3.897 4.287 4.716 5.187 5.706 6.277 6.905 7.595 8.354 9.190 10.109 11.109 12.109 13.109 14.109 15.109 16.109 17.109 18.109 19.109 20.109 21.109 22.109 23.109 24.109 25.109 26.109 27.109 28.109 29.109 30.109 31.109 32.109 33.109 34.109 35.109 36.109 37.109 38.109 39.109 40.109 41.109 42.109 43.109 44.109 45.109 46.109 47.109 48.109 49.109 50.109 51.109 52.109 53.109 54.109 55.109 56.109 57.109 58.109 59.109 60.109 61.109 62.109 63.109 64.109 65.109 66.109 67.109 68.109 69.109 70.109 71.109 72.109 73.109 74.109 75.109 76.109 77.109 78.109 79.109 80.109 81.109 82.109 83.109 84.109 85.109 86.109 87.109 88.109 89.109 90.109 91.109 92.109 93.109 94.109 95.109 96.109 97.109 98.109 99.109 100.109 101.109 102.109 103.109 104.109 105.109 106.109 107.109 108.109 109.109 110.109 111.109 112.109 113.109 114.109 115.109 116.109 117.109 118.109 119.109 120.109 121.109 122.109 123.109 124.109 125.109 126.109 127.109 128.109 129.109 130.109 131.109 132.109 133.109 134.109 135.109 136.109 137.109 138.109 139.109 140.109 141.109 142.109 143.109 144.109 145.109 146.109 147.109 148.109 149.109 150.109 151.109 152.109 153.109 154.109 155.109 156.109 157.109 158.109 159.109 160.109 161.109 162.109 163.109 164.109 165.109 166.109 167.109 168.109 169.109 170.109 171.109 172.109 173.109 174.109 175.109 176.109 177.109 178.109 179.109 180.109 181.109 182.109 183.109 184.109 185.109 186.109 187.109 188.109 189.109 190.109 191.109 192.109 193.109 194.109 195.109 196.109 197.109 198.109 199.109 200.109 201.109 202.109 203.109 204.109 205.109 206.109 207.109 208.109 209.109 210.109 211.109 212.109 213.109 214.109 215.109 216.109 217.109 218.109 219.109 220.109 221.109 222.109 223.109 224.109 225.109 226.109 227.109 228.109 229.109 230.109 231.109 232.109 233.109 234.109 235.109 236.109 237.109 238.109 239.109 240.109 241.109 242.109 243.109 244.109 245.109 246.109 247.109 248.109 249.109 250.109 
#
#TIME: 2.200000
#NVEL: 81
#vel_mid[km/s] Ca0 Ca1 Ca2 Ca3 Ca4 Ca5
9.250e+08 9.999997e-01 3.103798e-07 9.956493e-42 6.001092e-261 0.000000e+00 0.000000e+00
9.750e+08 9.999998e-01 2.016535e-07 1.910115e-42 1.620551e-264 0.000000e+00 0.000000e+00
1.025e+09 9.999998e-01 1.980901e-07 1.542276e-42 3.212248e-265 0.000000e+00 0.000000e+00
1.075e+09 9.999999e-01 8.039413e-08 2.945447e-44 1.308373e-274 0.000000e+00 0.000000e+00
1.125e+09 9.999999e-01 9.035498e-08 3.683608e-44 1.701655e-274 0.000000e+00 0.000000e+00
1.175e+09 9.999999e-01 5.184931e-08 6.380764e-45 1.142778e-277 0.000000e+00 0.000000e+00
1.225e+09 9.999999e-01 5.240291e-08 6.517747e-45 1.179775e-277 0.000000e+00 0.000000e+00
1.275e+09 9.999999e-01 5.287903e-08 6.636723e-45 1.212225e-277 0.000000e+00 0.000000e+00
1.325e+09 9.999999e-01 5.328720e-08 6.739574e-45 1.240514e-277 0.000000e+00 0.000000e+00
1.375e+09 9.999999e-01 1.084544e-07 4.977930e-44 1.677100e-274 0.000000e+00 0.000000e+00
1.425e+09 9.999999e-01 1.092802e-07 6.081718e-44 8.713816e-274 0.000000e+00 0.000000e+00
1.475e+09 9.999999e-01 6.292717e-08 9.398599e-45 2.042902e-277 0.000000e+00 0.000000e+00
1.525e+09 9.999999e-01 5.452647e-08 7.843408e-45 3.361678e-277 0.000000e+00 0.000000e+00
1.575e+09 9.999999e-01 6.309784e-08 9.449649e-45 2.059569e-277 0.000000e+00 0.000000e+00
1.625e+09 9.999999e-01 1.101387e-07 5.791916e-44 5.064912e-274 0.000000e+00 0.000000e+00
1.675e+09 9.999999e-01 6.321937e-08 9.486085e-45 2.071493e-277 0.000000e+00 0.000000e+00
1.725e+09 9.999996e-01 4.427773e-07 3.027664e-42 9.839623e-268 0.000000e+00 0.000000e+00
1.775e+09 9.999994e-01 6.284547e-07 1.665607e-41 1.903643e-263 0.000000e+00 0.000000e+00
1.825e+09 9.999992e-01 8.228486e-07 1.760786e-41 6.129396e-265 0.000000e+00 0.000000e+00
1.875e+09 9.999978e-01 2.245408e-06 7.651522e-40 6.624822e-257 0.000000e+00 0.000000e+00
1.925e+09 9.999987e-01 1.331189e-06 1.708365e-40 2.570194e-259 0.000000e+00 0.000000e+00
1.975e+09 9.999971e-01 2.927753e-06 2.303185e-39 2.213589e-254 0.000000e+00 0.000000e+00
2.025e+09 9.999982e-01 1.779354e-06 1.891826e-40 9.207731e-261 0.000000e+00 0.000000e+00
2.075e+09 9.999936e-01 6.437883e-06 3.299852e-38 3.261527e-249 0.000000e+00 0.000000e+00
2.125e+09 9.999968e-01 3.231680e-06 7.755243e-40 3.717647e-259 0.000000e+00 0.000000e+00
2.175e+09 9.999996e-01 4.443432e-07 2.518666e-42 1.857203e-268 0.000000e+00 0.000000e+00
2.225e+09 9.999999e-01 6.347628e-08 9.563340e-45 2.096850e-277 0.000000e+00 0.000000e+00
2.275e+09 9.999999e-01 6.348454e-08 9.565829e-45 2.097668e-277 0.000000e+00 0.000000e+00
2.325e+09 9.999999e-01 6.349191e-08 9.568051e-45 2.098399e-277 0.000000e+00 0.000000e+00
2.375e+09 9.999999e-01 6.349862e-08 9.570072e-45 2.099064e-277 0.000000e+00 0.000000e+00
2.425e+09 9.999999e-01 6.350486e-08 9.571952e-45 2.099683e-277 0.000000e+00 0.000000e+00
2.475e+09 9.999999e-01 6.351081e-08 9.573749e-45 2.100274e-277 0.000000e+00 0.000000e+00
2.525e+09 9.999999e-01 6.351667e-08 9.575514e-45 2.100855e-277 0.000000e+00 0.000000e+00
2.575e+09 9.999999e-01 6.352260e-08 9.577301e-45 2.101443e-277 0.000000e+00 0.000000e+00
2.625e+09 9.999999e-01 6.352877e-08 9.579163e-45 2.102056e-277 0.000000e+00 0.000000e+00
2.675e+09 9.999999e-01 6.353538e-08 9.581157e-45 2.102712e-277 0.000000e+00 0.000000e+00
2.725e+09 9.999991e-01 8.963371e-07 2.214777e-41 1.321819e-264 0.000000e+00 0.000000e+00
2.775e+09 9.999991e-01 8.951745e-07 1.608705e-41 8.134455e-266 0.000000e+00 0.000000e+00
2.825e+09 9.999982e-01 1.825092e-06 1.967296e-40 8.970724e-261 0.000000e+00 0.000000e+00
2.875e+09 9.999996e-01 4.473303e-07 2.671590e-42 2.826450e-268 0.000000e+00 0.000000e+00
2.925e+09 9.999962e-01 3.823802e-06 1.650363e-39 2.432255e-257 0.000000e+00 0.000000e+00
2.975e+09 9.999996e-01 4.490497e-07 3.044702e-42 8.422392e-268 0.000000e+00 0.000000e+00
3.025e+09 9.999962e-01 3.795145e-06 1.065257e-39 5.812766e-259 0.000000e+00 0.000000e+00
3.075e+09 9.999999e-01 1.115581e-07 5.482133e-44 2.594309e-274 0.000000e+00 0.000000e+00
3.125e+09 9.999999e-01 6.365666e-08 9.617769e-45 2.114776e-277 0.000000e+00 0.000000e+00
3.175e+09 9.999999e-01 6.368419e-08 9.626092e-45 2.117522e-277 0.000000e+00 0.000000e+00
3.225e+09 9.999999e-01 1.116099e-07 3.785590e-44 9.982251e-276 0.000000e+00 0.000000e+00
3.275e+09 9.999999e-01 6.375547e-08 9.647652e-45 2.124640e-277 0.000000e+00 0.000000e+00
3.325e+09 9.999999e-01 6.380136e-08 9.661544e-45 2.129231e-277 0.000000e+00 0.000000e+00
3.375e+09 9.999999e-01 6.385583e-08 9.678048e-45 2.134689e-277 0.000000e+00 0.000000e+00
3.425e+09 9.999999e-01 6.392052e-08 9.697666e-45 2.141183e-277 0.000000e+00 0.000000e+00
3.475e+09 9.999999e-01 6.399736e-08 9.720996e-45 2.148914e-277 0.000000e+00 0.000000e+00
3.525e+09 9.999999e-01 6.408865e-08 9.748750e-45 2.158123e-277 0.000000e+00 0.000000e+00
3.575e+09 9.999999e-01 6.419710e-08 9.781769e-45 2.169097e-277 0.000000e+00 0.000000e+00
3.625e+09 9.999999e-01 6.432600e-08 9.821091e-45 2.182190e-277 0.000000e+00 0.000000e+00
3.675e+09 9.999999e-01 6.447917e-08 9.867917e-45 2.197815e-277 0.000000e+00 0.000000e+00
3.725e+09 9.999999e-01 6.466113e-08 9.923692e-45 2.216475e-277 0.000000e+00 0.000000e+00
3.775e+09 9.999999e-01 6.487746e-08 9.990204e-45 2.238796e-277 0.000000e+00 0.000000e+00
3.825e+09 9.999999e-01 6.513453e-08 1.006953e-44 2.265514e-277 0.000000e+00 0.000000e+00
3.875e+09 9.999999e-01 6.544012e-08 1.016424e-44 2.297551e-277 0.000000e+00 0.000000e+00
3.925e+09 9.999999e-01 6.580326e-08 1.027736e-44 2.336013e-277 0.000000e+00 0.000000e+00
3.975e+09 9.999999e-01 6.623487e-08 1.041262e-44 2.382280e-277 0.000000e+00 0.000000e+00
4.025e+09 9.999999e-01 6.674783e-08 1.057453e-44 2.438060e-277 0.000000e+00 0.000000e+00
#TIME: 215.108935
#NVEL: 81
#vel_mid[km/s] Ca0 Ca1 Ca2 Ca3 Ca4 Ca5
2.500e+07 7.091374e-03 9.929086e-01 9.694980e-13 1.052463e-115 2.822584e-257 0.000000e+00
7.500e+07 7.986640e-03 9.920134e-01 5.414789e-13 1.432602e-117 2.556840e-261 0.000000e+00
1.250e+08 1.188846e-02 9.881115e-01 1.634624e-13 6.081910e-121 1.647233e-268 0.000000e+00
1.750e+08 7.449347e-02 9.255065e-01 5.157943e-15 2.637536e-128 1.489232e-283 0.000000e+00
2.250e+08 5.220849e-01 4.779151e-01 2.426224e-17 7.861838e-139 7.888044e-305 0.000000e+00
2.750e+08 8.037227e-01 1.962773e-01 6.685722e-19 1.250052e-145 1.493842e-318 0.000000e+00
3.250e+08 9.657789e-01 3.422106e-02 8.966343e-22 2.883301e-159 0.000000e+00 0.000000e+00
3.750e+08 9.985161e-01 1.483903e-03 6.369322e-27 1.569217e-184 0.000000e+00 0.000000e+00
4.250e+08 9.998402e-01 1.598467e-04 1.272595e-30 6.427722e-203 0.000000e+00 0.000000e+00
4.750e+08 9.999268e-01 7.319735e-05 5.572822e-32 6.584277e-210 0.000000e+00 0.000000e+00
5.250e+08 9.999658e-01 3.424599e-05 2.585331e-33 8.187423e-217 0.000000e+00 0.000000e+00
5.750e+08 9.999772e-01 2.275058e-05 4.595240e-34 8.175473e-221 0.000000e+00 0.000000e+00
6.250e+08 9.999877e-01 1.228183e-05 3.687994e-35 1.556493e-226 0.000000e+00 0.000000e+00
6.750e+08 9.999919e-01 8.063717e-06 6.247225e-36 1.209196e-230 0.000000e+00 0.000000e+00
7.250e+08 9.999947e-01 5.293634e-06 1.064403e-36 9.903406e-235 0.000000e+00 0.000000e+00
7.750e+08 9.999971e-01 2.872294e-06 8.661461e-38 1.977397e-240 0.000000e+00 0.000000e+00
8.250e+08 9.999985e-01 1.475771e-06 5.693536e-39 1.341060e-246 0.000000e+00 0.000000e+00
8.750e+08 9.999990e-01 1.027164e-06 1.193147e-39 2.885223e-250 0.000000e+00 0.000000e+00
9.250e+08 9.999995e-01 4.591986e-07 4.509605e-41 1.151486e-257 0.000000e+00 0.000000e+00
9.750e+08 9.999998e-01 1.795237e-07 1.171319e-42 1.202374e-265 0.000000e+00 0.000000e+00
1.025e+09 9.999998e-01 1.678807e-07 7.845972e-43 9.465482e-267 0.000000e+00 0.000000e+00
1.075e+09 9.999999e-01 8.012353e-08 4.655106e-44 7.641782e-273 0.000000e+00 0.000000e+00
1.125e+09 9.999999e-01 9.038011e-08 3.639720e-44 1.525502e-274 0.000000e+00 0.000000e+00
1.175e+09 9.999999e-01 8.453361e-08 2.466769e-44 1.327608e-275 0.000000e+00 0.000000e+00
1.225e+09 9.999999e-01 5.244420e-08 6.528023e-45 1.182566e-277 0.000000e+00 0.000000e+00
1.275e+09 9.999999e-01 5.291448e-08 6.645623e-45 1.214665e-277 0.000000e+00 0.000000e+00
1.325e+09 9.999999e-01 5.331753e-08 6.747250e-45 1.242634e-277 0.000000e+00 0.000000e+00
1.375e+09 9.999998e-01 2.037552e-07 2.272590e-43 1.064711e-272 0.000000e+00 0.000000e+00
1.425e+09 9.999999e-01 1.092663e-07 5.960983e-44 7.320728e-274 0.000000e+00 0.000000e+00
1.475e+09 9.999999e-01 1.093314e-07 5.259866e-44 2.419307e-274 0.000000e+00 0.000000e+00
1.525e+09 9.999999e-01 6.302654e-08 9.428305e-45 2.052595e-277 0.000000e+00 0.000000e+00
1.575e+09 9.999999e-01 6.310360e-08 9.451375e-45 2.060134e-277 0.000000e+00 0.000000e+00
1.625e+09 9.999998e-01 2.203654e-07 3.341402e-43 1.003365e-271 0.000000e+00 0.000000e+00
1.675e+09 9.999996e-01 4.425132e-07 3.109696e-42 1.255111e-267 0.000000e+00 0.000000e+00
1.725e+09 9.999993e-01 6.891787e-07 1.365031e-41 8.661365e-265 0.000000e+00 0.000000e+00
1.775e+09 9.999994e-01 6.095424e-07 1.428316e-41 7.705005e-264 0.000000e+00 0.000000e+00
1.825e+09 9.999987e-01 1.282153e-06 9.117574e-41 1.791063e-261 0.000000e+00 0.000000e+00
1.875e+09 9.999991e-01 8.772922e-07 1.811430e-41 3.093480e-265 0.000000e+00 0.000000e+00
1.925e+09 9.999985e-01 1.473658e-06 9.504978e-41 3.400882e-262 0.000000e+00 0.000000e+00
1.975e+09 9.999982e-01 1.779020e-06 2.057877e-40 1.932527e-260 0.000000e+00 0.000000e+00
2.025e+09 9.999948e-01 5.237971e-06 1.762210e-38 2.665383e-250 0.000000e+00 0.000000e+00
2.075e+09 9.999942e-01 5.844069e-06 2.311176e-38 5.854013e-250 0.000000e+00 0.000000e+00
2.125e+09 9.999972e-01 2.789335e-06 7.073106e-40 1.412326e-258 0.000000e+00 0.000000e+00
2.175e+09 9.999998e-01 2.221676e-07 4.514406e-43 1.250770e-270 0.000000e+00 0.000000e+00
2.225e+09 9.999991e-01 8.895353e-07 1.839377e-41 2.891984e-265 0.000000e+00 0.000000e+00
2.275e+09 9.999999e-01 6.348517e-08 9.566018e-45 2.097730e-277 0.000000e+00 0.000000e+00
2.325e+09 9.999999e-01 6.349248e-08 9.568221e-45 2.098455e-277 0.000000e+00 0.000000e+00
2.375e+09 9.999999e-01 6.349914e-08 9.570229e-45 2.099116e-277 0.000000e+00 0.000000e+00
2.425e+09 9.999999e-01 6.350535e-08 9.572100e-45 2.099732e-277 0.000000e+00 0.000000e+00
2.475e+09 9.999999e-01 6.351129e-08 9.573892e-45 2.100321e-277 0.000000e+00 0.000000e+00
2.525e+09 9.999999e-01 6.351715e-08 9.575658e-45 2.100902e-277 0.000000e+00 0.000000e+00
2.575e+09 9.999999e-01 6.352308e-08 9.577448e-45 2.101491e-277 0.000000e+00 0.000000e+00
2.625e+09 9.999999e-01 6.352929e-08 9.579319e-45 2.102107e-277 0.000000e+00 0.000000e+00
2.675e+09 9.999999e-01 6.353594e-08 9.581326e-45 2.102768e-277 0.000000e+00 0.000000e+00
2.725e+09 9.999999e-01 1.112102e-07 4.141655e-44 2.315587e-275 0.000000e+00 0.000000e+00
2.775e+09 9.999996e-01 4.459783e-07 1.993241e-42 2.257133e-269 0.000000e+00 0.000000e+00
2.825e+09 9.999991e-01 8.988710e-07 2.102225e-41 8.025301e-265 0.000000e+00 0.000000e+00
2.875e+09 9.999999e-01 1.113314e-07 5.125903e-44 1.481518e-274 0.000000e+00 0.000000e+00
2.925e+09 9.999991e-01 9.070314e-07 2.720806e-41 6.772891e-264 0.000000e+00 0.000000e+00
2.975e+09 9.999982e-01 1.843027e-06 1.655438e-40 1.709705e-261 0.000000e+00 0.000000e+00
3.025e+09 9.999995e-01 4.501760e-07 3.165681e-42 1.143311e-267 0.000000e+00 0.000000e+00
3.075e+09 9.999999e-01 6.363512e-08 9.611263e-45 2.112631e-277 0.000000e+00 0.000000e+00
3.125e+09 9.999998e-01 2.235447e-07 2.717788e-43 1.328212e-272 0.000000e+00 0.000000e+00
3.175e+09 9.999999e-01 6.368663e-08 9.626829e-45 2.117765e-277 0.000000e+00 0.000000e+00
3.225e+09 9.999999e-01 1.115689e-07 3.435531e-44 4.281445e-276 0.000000e+00 0.000000e+00
3.275e+09 9.999999e-01 6.375890e-08 9.648690e-45 2.124983e-277 0.000000e+00 0.000000e+00
3.325e+09 9.999999e-01 6.380543e-08 9.662777e-45 2.129638e-277 0.000000e+00 0.000000e+00
3.375e+09 9.999999e-01 6.386066e-08 9.679513e-45 2.135173e-277 0.000000e+00 0.000000e+00
3.425e+09 9.999999e-01 6.392625e-08 9.699407e-45 2.141759e-277 0.000000e+00 0.000000e+00
3.475e+09 9.999999e-01 6.400418e-08 9.723067e-45 2.149601e-277 0.000000e+00 0.000000e+00
3.525e+09 9.999999e-01 6.409675e-08 9.751214e-45 2.158942e-277 0.000000e+00 0.000000e+00
3.575e+09 9.999999e-01 6.420672e-08 9.784702e-45 2.170073e-277 0.000000e+00 0.000000e+00
3.625e+09 9.999999e-01 6.433743e-08 9.824583e-45 2.183354e-277 0.000000e+00 0.000000e+00
3.675e+09 9.999999e-01 6.449276e-08 9.872078e-45 2.199205e-277 0.000000e+00 0.000000e+00
3.725e+09 9.999999e-01 6.467728e-08 9.928651e-45 2.218136e-277 0.000000e+00 0.000000e+00
3.775e+09 9.999999e-01 6.489666e-08 9.996117e-45 2.240784e-277 0.000000e+00 0.000000e+00
3.825e+09 9.999999e-01 6.515734e-08 1.007658e-44 2.267895e-277 0.000000e+00 0.000000e+00
3.875e+09 9.999999e-01 6.546723e-08 1.017266e-44 2.300408e-277 0.000000e+00 0.000000e+00
3.925e+09 9.999999e-01 6.583549e-08 1.028743e-44 2.339446e-277 0.000000e+00 0.000000e+00
3.975e+09 9.999999e-01 6.627317e-08 1.042467e-44 2.386416e-277 0.000000e+00 0.000000e+00
4.025e+09 9.999999e-01 6.679335e-08 1.058895e-44 2.443051e-277 0.000000e+00 0.000000e+00
#TIME: 216.108935
#NVEL: 81
#vel_mid[km/s] Ca0 Ca1 Ca2 Ca3 Ca4 Ca5
2.500e+07 7.154491e-03 9.928455e-01 9.239377e-13 7.329749e-116 1.286846e-257 0.000000e+00
7.500e+07 8.220928e-03 9.917791e-01 4.812008e-13 6.202704e-118 4.204009e-262 0.000000e+00
1.250e+08 1.193108e-02 9.880689e-01 1.593117e-13 4.974407e-121 1.062678e-268 0.000000e+00
1.750e+08 8.008104e-02 9.199190e-01 4.321318e-15 9.942878e-129 1.947483e-284 0.000000e+00
2.250e+08 5.360968e-01 4.639032e-01 2.033430e-17 3.077139e-139 1.117599e-305 0.000000e+00
2.750e+08 8.194215e-01 1.805785e-01 4.629037e-19 1.901440e-146 2.996508e-320 0.000000e+00
3.250e+08 9.714329e-01 2.856712e-02 4.391725e-22 7.891679e-161 0.000000e+00 0.000000e+00
3.750e+08 9.984003e-01 1.599741e-03 8.387284e-27 5.882057e-184 0.000000e+00 0.000000e+00
4.250e+08 9.998332e-01 1.667806e-04 1.478511e-30 1.292433e-202 0.000000e+00 0.000000e+00
4.750e+08 9.999399e-01 6.011255e-05 2.586071e-32 1.368713e-211 0.000000e+00 0.000000e+00
5.250e+08 9.999548e-01 4.516472e-05 7.377100e-33 1.449703e-214 0.000000e+00 0.000000e+00
5.750e+08 9.999771e-01 2.292645e-05 4.672991e-34 8.468351e-221 0.000000e+00 0.000000e+00
6.250e+08 9.999859e-01 1.411152e-05 6.203138e-35 1.980181e-225 0.000000e+00 0.000000e+00
6.750e+08 9.999936e-01 6.397878e-06 2.546409e-36 1.329668e-232 0.000000e+00 0.000000e+00
7.250e+08 9.999955e-01 4.469839e-06 5.460234e-37 3.312561e-236 0.000000e+00 0.000000e+00
7.750e+08 9.999971e-01 2.860620e-06 8.418644e-38 1.634648e-240 0.000000e+00 0.000000e+00
8.250e+08 9.999987e-01 1.315987e-06 3.604904e-39 1.286417e-247 0.000000e+00 0.000000e+00
8.750e+08 9.999992e-01 7.808989e-07 4.069352e-40 1.235505e-252 0.000000e+00 0.000000e+00
9.250e+08 9.999995e-01 4.819327e-07 5.617656e-41 3.921339e-257 0.000000e+00 0.000000e+00
9.750e+08 9.999998e-01 2.484092e-07 3.900752e-42 4.107587e-263 0.000000e+00 0.000000e+00
1.025e+09 9.999999e-01 1.319587e-07 3.154590e-43 1.057819e-268 0.000000e+00 0.000000e+00
1.075e+09 9.999999e-01 8.324334e-08 5.732067e-44 2.723751e-272 0.000000e+00 0.000000e+00
1.125e+09 9.999999e-01 9.505504e-08 4.234775e-44 2.766271e-274 0.000000e+00 0.000000e+00
1.175e+09 9.999999e-01 5.194440e-08 6.404188e-45 1.149077e-277 0.000000e+00 0.000000e+00
1.225e+09 9.999999e-01 5.248481e-08 6.538135e-45 1.185315e-277 0.000000e+00 0.000000e+00
1.275e+09 9.999999e-01 5.294932e-08 6.654379e-45 1.217066e-277 0.000000e+00 0.000000e+00
1.325e+09 9.999999e-01 1.042825e-07 3.023952e-44 3.733182e-276 0.000000e+00 0.000000e+00
1.375e+09 9.999999e-01 1.085740e-07 5.075269e-44 1.956277e-274 0.000000e+00 0.000000e+00
1.425e+09 9.999999e-01 1.089160e-07 4.981347e-44 1.586085e-274 0.000000e+00 0.000000e+00
1.475e+09 9.999999e-01 1.091847e-07 4.815425e-44 1.136528e-274 0.000000e+00 0.000000e+00
1.525e+09 9.999999e-01 1.098164e-07 5.969075e-44 6.886123e-274 0.000000e+00 0.000000e+00
1.575e+09 9.999999e-01 6.310926e-08 9.453070e-45 2.060688e-277 0.000000e+00 0.000000e+00
1.625e+09 9.999999e-01 5.487108e-08 8.177342e-45 4.422743e-277 0.000000e+00 0.000000e+00
1.675e+09 9.999999e-01 6.322750e-08 9.488524e-45 2.072292e-277 0.000000e+00 0.000000e+00
1.725e+09 9.999987e-01 1.319910e-06 1.684012e-40 2.564625e-259 0.000000e+00 0.000000e+00
1.775e+09 9.999993e-01 7.023381e-07 1.220588e-41 2.463483e-265 0.000000e+00 0.000000e+00
1.825e+09 9.999996e-01 4.435232e-07 3.333095e-42 2.232482e-267 0.000000e+00 0.000000e+00
1.875e+09 9.999991e-01 8.876799e-07 2.291944e-41 2.056469e-264 0.000000e+00 0.000000e+00
1.925e+09 9.999991e-01 8.876137e-07 1.904745e-41 4.055244e-265 0.000000e+00 0.000000e+00
1.975e+09 9.999977e-01 2.347302e-06 7.275953e-40 2.231864e-257 0.000000e+00 0.000000e+00
2.025e+09 9.999983e-01 1.685173e-06 1.401761e-40 1.461696e-261 0.000000e+00 0.000000e+00
2.075e+09 9.999971e-01 2.879075e-06 7.155921e-40 9.865101e-259 0.000000e+00 0.000000e+00
2.125e+09 9.999951e-01 4.887435e-06 5.495972e-39 2.637494e-254 0.000000e+00 0.000000e+00
2.175e+09 9.999996e-01 4.442905e-07 2.297099e-42 8.289233e-269 0.000000e+00 0.000000e+00
2.225e+09 9.999999e-01 6.347768e-08 9.563763e-45 2.096989e-277 0.000000e+00 0.000000e+00
2.275e+09 9.999999e-01 6.348578e-08 9.566204e-45 2.097792e-277 0.000000e+00 0.000000e+00
2.325e+09 9.999999e-01 6.349303e-08 9.568389e-45 2.098511e-277 0.000000e+00 0.000000e+00
2.375e+09 9.999999e-01 6.349965e-08 9.570384e-45 2.099167e-277 0.000000e+00 0.000000e+00
2.425e+09 9.999999e-01 6.350583e-08 9.572247e-45 2.099780e-277 0.000000e+00 0.000000e+00
2.475e+09 9.999999e-01 6.351176e-08 9.574035e-45 2.100368e-277 0.000000e+00 0.000000e+00
2.525e+09 9.999999e-01 6.351762e-08 9.575800e-45 2.100949e-277 0.000000e+00 0.000000e+00
2.575e+09 9.999999e-01 6.352357e-08 9.577595e-45 2.101540e-277 0.000000e+00 0.000000e+00
2.625e+09 9.999999e-01 6.352980e-08 9.579475e-45 2.102159e-277 0.000000e+00 0.000000e+00
2.675e+09 9.999999e-01 6.353650e-08 9.581495e-45 2.102824e-277 0.000000e+00 0.000000e+00
2.725e+09 9.999996e-01 4.463326e-07 2.803005e-42 4.450873e-268 0.000000e+00 0.000000e+00
2.775e+09 9.999999e-01 6.355211e-08 9.586204e-45 2.104374e-277 0.000000e+00 0.000000e+00
2.825e+09 9.999998e-01 2.230960e-07 4.669710e-43 1.584063e-270 0.000000e+00 0.000000e+00
2.875e+09 9.999999e-01 6.357229e-08 9.592290e-45 2.106378e-277 0.000000e+00 0.000000e+00
2.925e+09 9.999982e-01 1.827842e-06 1.474082e-40 6.963503e-262 0.000000e+00 0.000000e+00
2.975e+09 9.999991e-01 9.074545e-07 2.342733e-41 1.808781e-264 0.000000e+00 0.000000e+00
3.025e+09 9.999999e-01 1.115320e-07 5.905609e-44 5.002747e-274 0.000000e+00 0.000000e+00
3.075e+09 9.999991e-01 9.092472e-07 1.864133e-41 2.363680e-265 0.000000e+00 0.000000e+00
3.125e+09 9.999998e-01 2.237437e-07 3.073723e-43 3.862689e-272 0.000000e+00 0.000000e+00
3.175e+09 9.999999e-01 6.368909e-08 9.627573e-45 2.118011e-277 0.000000e+00 0.000000e+00
3.225e+09 9.999999e-01 6.372261e-08 9.637709e-45 2.121356e-277 0.000000e+00 0.000000e+00
3.275e+09 9.999999e-01 6.376236e-08 9.649737e-45 2.125329e-277 0.000000e+00 0.000000e+00
3.325e+09 9.999999e-01 6.380954e-08 9.664021e-45 2.130049e-277 0.000000e+00 0.000000e+00
3.375e+09 9.999999e-01 6.386554e-08 9.680991e-45 2.135663e-277 0.000000e+00 0.000000e+00
3.425e+09 9.999999e-01 6.393205e-08 9.701165e-45 2.142342e-277 0.000000e+00 0.000000e+00
3.475e+09 9.999999e-01 6.401106e-08 9.725158e-45 2.150294e-277 0.000000e+00 0.000000e+00
3.525e+09 9.999999e-01 6.410492e-08 9.753701e-45 2.159768e-277 0.000000e+00 0.000000e+00
3.575e+09 9.999999e-01 6.421643e-08 9.787663e-45 2.171058e-277 0.000000e+00 0.000000e+00
3.625e+09 9.999999e-01 6.434898e-08 9.828109e-45 2.184529e-277 0.000000e+00 0.000000e+00
3.675e+09 9.999999e-01 6.450648e-08 9.876278e-45 2.200609e-277 0.000000e+00 0.000000e+00
3.725e+09 9.999999e-01 6.469359e-08 9.933656e-45 2.219814e-277 0.000000e+00 0.000000e+00
3.775e+09 9.999999e-01 6.491603e-08 1.000209e-44 2.242791e-277 0.000000e+00 0.000000e+00
3.825e+09 9.999999e-01 6.518037e-08 1.008371e-44 2.270300e-277 0.000000e+00 0.000000e+00
3.875e+09 9.999999e-01 6.549460e-08 1.018117e-44 2.303294e-277 0.000000e+00 0.000000e+00
3.925e+09 9.999999e-01 6.586802e-08 1.029760e-44 2.342916e-277 0.000000e+00 0.000000e+00
3.975e+09 9.999999e-01 6.631182e-08 1.043683e-44 2.390594e-277 0.000000e+00 0.000000e+00
4.025e+09 9.999999e-01 6.683930e-08 1.060353e-44 2.448096e-277 0.000000e+00 0.000000e+00
#TIME: 217.108935
#NVEL: 81
#vel_mid[km/s] Ca0 Ca1 Ca2 Ca3 Ca4 Ca5
2.500e+07 6.749711e-03 9.932503e-01 1.116946e-12 2.598034e-115 1.930864e-256 0.000000e+00
7.500e+07 8.089732e-03 9.919103e-01 5.007725e-13 7.878306e-118 6.962431e-262 0.000000e+00
1.250e+08 1.194442e-02 9.880556e-01 1.564112e-13 4.266044e-121 7.584274e-269 0.000000e+00
1.750e+08 8.877114e-02 9.112289e-01 3.367469e-15 2.568850e-129 1.166028e-285 0.000000e+00
2.250e+08 5.511389e-01 4.488611e-01 1.679800e-17 1.120672e-139 1.364391e-306 0.000000e+00
