#NTIMES:     60
#NSTAGES:     6
#TIMES[d]:     2.000    2.001    2.002    2.003    2.005    2.010    2.020    2.050    2.100    2.200    2.400    2.640    2.900    3.190    3.510    3.860    4.250    4.670    5.140    5.650    6.210    6.830    7.510    8.260    9.090   10.000   11.000   12.100   13.310   14.640   16.100   17.710   19.480   21.430   23.570   25.930   28.520   31.370   34.510   37.960   41.760   45.940   50.530   55.580   61.140   67.250   73.970   81.370   89.510   98.460  108.300  118.000  128.000  138.000  148.000  158.000  168.000  180.000  190.000  200.000
#
#TIME:     2.000
#NVEL: 100
#vel_mid[km/s]           fe0           fe1           fe2           fe3           fe4           fe5
    2.606754E+03    2.4034E-39    6.1541E-29    1.0710E-20    8.0188E-13    5.3615E-06    9.9999E-01
    2.858101E+03    1.1062E-38    2.3910E-28    3.5175E-20    1.9725E-12    9.1073E-06    9.9999E-01
    3.109243E+03    9.2538E-38    1.5718E-27    1.8328E-19    6.9506E-12    1.9052E-05    9.9998E-01
    3.316877E+03    1.0494E-36    1.3537E-26    1.2117E-18    2.9554E-11    4.4358E-05    9.9996E-01
    3.485311E+03    1.4441E-35    1.3877E-25    9.3935E-18    1.4390E-10    1.1134E-04    9.9989E-01
    3.622380E+03    2.2840E-34    1.6169E-24    8.2238E-17    7.7868E-10    2.9619E-04    9.9970E-01
    3.733454E+03    3.8696E-33    2.0143E-23    7.7084E-16    4.4871E-09    8.1455E-04    9.9919E-01
    3.831415E+03    8.7445E-32    3.2657E-22    9.2196E-15    3.1546E-08    2.5039E-03    9.9750E-01
    3.916769E+03    2.5804E-30    6.7736E-21    1.3880E-13    2.6727E-07    8.5295E-03    9.9147E-01
    3.987480E+03    8.2628E-29    1.5238E-19    2.2673E-12    2.4172E-06    2.9895E-02    9.7010E-01
    4.048227E+03    3.0842E-27    3.9531E-18    4.2248E-11    2.4002E-05    1.0748E-01    8.9249E-01
    4.101072E+03    1.2183E-25    1.0686E-16    8.0551E-10    2.3156E-04    3.4463E-01    6.5513E-01
    4.146681E+03    3.6599E-24    2.1734E-15    1.1350E-08    1.5704E-03    7.1721E-01    2.8122E-01
    4.185285E+03    7.3455E-23    2.9672E-14    1.0656E-07    6.8952E-03    9.2290E-01    7.0201E-02
    4.219120E+03    1.4017E-21    3.8386E-13    9.2941E-07    2.6672E-02    9.6070E-01    1.2629E-02
    4.249228E+03    3.0560E-20    5.6054E-12    8.8335E-06    1.0415E-01    8.9412E-01    1.7248E-03
    4.275678E+03    6.3489E-19    7.8126E-11    7.7894E-05    3.5306E-01    6.4670E-01    1.5706E-04
    4.299131E+03    8.8037E-18    7.3878E-10    4.5618E-04    7.4335E-01    2.5619E-01    6.5383E-06
    4.318709E+03    7.1139E-17    4.2384E-09    1.6263E-03    9.3994E-01    5.8434E-02    1.4625E-07
    4.336485E+03    5.6068E-16    2.3499E-08    5.2981E-03    9.8529E-01    9.4078E-03    1.8588E-09
    4.351981E+03    5.1233E-15    1.4604E-07    1.7967E-02    9.8077E-01    1.2624E-03    1.6743E-11
    4.364624E+03    5.0277E-14    9.7057E-07    6.2442E-02    9.3741E-01    1.4525E-04    1.1120E-13
    4.374888E+03    4.6398E-13    6.1942E-06    2.0430E-01    7.9568E-01    1.3006E-05    4.7589E-16
    4.383476E+03    3.1428E-12    2.9878E-05    5.0367E-01    4.9630E-01    7.8854E-07    1.2224E-18
    4.391667E+03    1.5495E-11    1.0213E-04    8.1870E-01    1.8120E-01    2.2536E-08    1.1125E-21
    4.399102E+03    6.1368E-11    2.6719E-04    9.5497E-01    4.4766E-02    4.0067E-10    1.0005E-24
    4.405747E+03    2.4096E-10    6.6576E-04    9.9040E-01    8.9330E-03    4.8671E-12    8.4525E-26
    4.412008E+03    1.1177E-09    1.8465E-03    9.9681E-01    1.3398E-03    2.7822E-14    1.2552E-26
    4.417791E+03    5.6355E-09    5.4888E-03    9.9434E-01    1.6797E-04    9.3683E-17    1.6128E-27
    4.423266E+03    2.9610E-08    1.6850E-02    9.8313E-01    1.9258E-05    2.4109E-19    1.9189E-28
    4.428324E+03    1.5810E-07    5.1782E-02    9.4822E-01    2.0834E-06    5.6365E-22    2.1288E-29
    4.433005E+03    7.7920E-07    1.4924E-01    8.5076E-01    2.0141E-07    1.8671E-23    2.1763E-30
    4.438537E+03    3.4872E-06    3.8284E-01    6.1715E-01    1.2616E-08    1.3623E-23    1.5177E-31
    4.445733E+03    1.1360E-05    6.9340E-01    3.0659E-01    5.2401E-10    7.1299E-24    6.8448E-33
    4.453796E+03    2.5775E-05    8.8324E-01    1.1674E-01    2.0637E-11    2.7290E-24    2.7562E-34
    4.464985E+03    6.0572E-05    9.7233E-01    2.7614E-02    2.7925E-13    6.3175E-25    3.7025E-36
    4.502280E+03    2.5913E-04    9.9810E-01    1.6447E-03    8.1934E-17    3.6632E-26    1.0770E-39
    4.556641E+03    8.0194E-04    9.9902E-01    1.7388E-04    1.2846E-19    3.9081E-27    1.7227E-42
    4.651283E+03    2.4632E-03    9.9752E-01    1.7471E-05    1.8208E-22    4.0177E-28    2.5263E-45
    4.784543E+03    1.0038E-02    9.8996E-01    8.4563E-07    1.2575E-23    1.9826E-29    1.8034E-46
    5.048234E+03    4.4455E-02    9.5554E-01    3.8558E-08    1.3494E-23    9.9515E-31    2.1621E-46
    5.523686E+03    6.1998E-02    9.3800E-01    2.0409E-08    1.6806E-23    6.6828E-31    3.4611E-46
    6.057531E+03    5.5773E-02    9.4423E-01    2.1689E-08    2.1355E-23    8.9841E-31    5.6292E-46
    6.638758E+03    4.6989E-02    9.5301E-01    2.5673E-08    2.6736E-23    1.3225E-30    8.8631E-46
    7.275754E+03    3.8859E-02    9.6114E-01    3.1024E-08    3.2925E-23    1.9566E-30    1.3512E-45
    7.973871E+03    3.1634E-02    9.6837E-01    3.7873E-08    3.9912E-23    2.8816E-30    1.9981E-45
    8.738973E+03    2.5431E-02    9.7457E-01    4.6353E-08    4.7665E-23    4.1964E-30    2.8707E-45
    9.580535E+03    2.0302E-02    9.7970E-01    5.6238E-08    5.6159E-23    5.9825E-30    4.0181E-45
    1.047748E+04    1.6401E-02    9.8360E-01    6.5927E-08    6.5038E-23    8.1072E-30    5.4354E-45
    1.137398E+04    1.3822E-02    9.8618E-01    7.2255E-08    7.3625E-23    1.0048E-29    7.0200E-45
    1.226934E+04    1.2169E-02    9.8783E-01    7.4150E-08    8.1858E-23    1.1456E-29    8.7351E-45
    1.316433E+04    1.1179E-02    9.8882E-01    7.1608E-08    8.9706E-23    1.2119E-29    1.0546E-44
    1.405930E+04    1.0521E-02    9.8948E-01    6.6314E-08    9.7172E-23    1.2155E-29    1.2425E-44
    1.495410E+04    9.9962E-03    9.9000E-01    6.0505E-08    1.0426E-22    1.1902E-29    1.4348E-44
    1.584866E+04    9.4101E-03    9.9059E-01    5.6119E-08    1.1101E-22    1.1759E-29    1.6299E-44
    1.674306E+04    8.6506E-03    9.9135E-01    5.4282E-08    1.1743E-22    1.2040E-29    1.8266E-44
    1.763735E+04    7.7302E-03    9.9227E-01    5.5110E-08    1.2355E-22    1.2870E-29    2.0238E-44
    1.853138E+04    6.7525E-03    9.9325E-01    5.8474E-08    1.2934E-22    1.4309E-29    2.2200E-44
    1.942514E+04    5.8779E-03    9.9412E-01    6.3018E-08    1.3480E-22    1.6089E-29    2.4130E-44
    2.031876E+04    5.1483E-03    9.9485E-01    6.7744E-08    1.3995E-22    1.7982E-29    2.6032E-44
    2.121237E+04    4.5438E-03    9.9546E-01    7.1942E-08    1.4485E-22    1.9797E-29    2.7915E-44
    2.210613E+04    4.0804E-03    9.9592E-01    7.5521E-08    1.4951E-22    2.1492E-29    2.9775E-44
    2.300022E+04    3.6532E-03    9.9635E-01    7.9640E-08    1.5398E-22    2.3390E-29    3.1625E-44
    2.389468E+04    3.2327E-03    9.9677E-01    8.4741E-08    1.5826E-22    2.5631E-29    3.3460E-44
    2.478957E+04    2.8023E-03    9.9720E-01    9.1368E-08    1.6235E-22    2.8394E-29    3.5280E-44
    2.568494E+04    2.3773E-03    9.9762E-01    9.9546E-08    1.6621E-22    3.1705E-29    3.7071E-44
    2.658078E+04    1.9906E-03    9.9801E-01    1.0839E-07    1.6982E-22    3.5288E-29    3.8818E-44
    2.747714E+04    1.6547E-03    9.9835E-01    1.1613E-07    1.7299E-22    3.8510E-29    4.0459E-44
    2.837410E+04    1.3896E-03    9.9861E-01    1.2057E-07    1.7573E-22    4.0624E-29    4.2015E-44
    2.927179E+04    1.1844E-03    9.9882E-01    1.2019E-07    1.7816E-22    4.1078E-29    4.3555E-44
    3.017033E+04    1.0369E-03    9.9896E-01    1.1450E-07    1.8037E-22    3.9654E-29    4.5117E-44
    3.106992E+04    9.3129E-04    9.9907E-01    1.0460E-07    1.8294E-22    3.6776E-29    4.6874E-44
    3.197079E+04    8.4956E-04    9.9915E-01    9.2177E-08    1.8627E-22    3.3001E-29    4.8856E-44
    3.287327E+04    7.9035E-04    9.9921E-01    7.8347E-08    1.9008E-22    2.8598E-29    5.0913E-44
    3.377780E+04    7.4297E-04    9.9926E-01    6.4451E-08    1.9400E-22    2.3971E-29    5.2923E-44
    3.468506E+04    6.9622E-04    9.9930E-01    5.2132E-08    1.9783E-22    1.9731E-29    5.4818E-44
    3.559597E+04    6.3351E-04    9.9937E-01    4.2180E-08    2.0156E-22    1.6226E-29    5.6620E-44
    3.651180E+04    5.5606E-04    9.9944E-01    3.4354E-08    2.0505E-22    1.3413E-29    5.8301E-44
    3.743432E+04    4.7251E-04    9.9953E-01    2.8090E-08    2.0827E-22    1.1117E-29    5.9883E-44
    3.836602E+04    4.1153E-04    9.9959E-01    2.2005E-08    2.1114E-22    8.8164E-30    6.1373E-44
    3.931092E+04    3.3675E-04    9.9966E-01    1.8583E-08    2.1407E-22    7.5330E-30    6.2909E-44
    4.027398E+04    3.9065E-04    9.9961E-01    1.6268E-08    2.0039E-22    6.0759E-30    5.4423E-44
    4.029356E+04    4.2702E-04    9.9957E-01    1.5935E-08    1.7135E-22    5.0745E-30    4.0164E-44
    4.030662E+04    4.4358E-04    9.9956E-01    1.5570E-08    1.4714E-22    4.2573E-30    2.9919E-44
    4.031533E+04    4.4874E-04    9.9955E-01    1.5240E-08    1.3007E-22    3.6889E-30    2.3576E-44
    4.032113E+04    4.4836E-04    9.9955E-01    1.4978E-08    1.1864E-22    3.3127E-30    1.9737E-44
    4.032496E+04    4.4637E-04    9.9955E-01    1.4765E-08    1.0910E-22    3.0008E-30    1.6719E-44
    4.032500E+04    4.4636E-04    9.9955E-01    1.4761E-08    1.0891E-22    2.9947E-30    1.6660E-44
#TIME:     2.003
#NVEL: 100
#vel_mid[km/s]           fe0           fe1           fe2           fe3           fe4           fe5
    1.025000E+03    1.0420E-40    3.3524E-30    7.3360E-22    1.0131E-13    1.5045E-06    1.0000E+00
    1.038006E+03    1.0195E-40    3.2944E-30    7.2407E-22    1.0043E-13    1.4979E-06    1.0000E+00
    1.064018E+03    9.9324E-41    3.2306E-30    7.1467E-22    9.9674E-14    1.4934E-06    1.0000E+00
    1.116042E+03    9.9072E-41    3.2440E-30    7.2232E-22    1.0085E-13    1.5075E-06    1.0000E+00
    1.229119E+03    1.0593E-40    3.4868E-30    7.8006E-22    1.0746E-13    1.5730E-06    1.0000E+00
    1.353652E+03    1.1699E-40    3.8603E-30    8.6519E-22    1.1678E-13    1.6611E-06    1.0000E+00
    1.490804E+03    1.3329E-40    4.3967E-30    9.8458E-22    1.2940E-13    1.7752E-06    1.0000E+00
    1.641851E+03    1.5878E-40    5.2133E-30    1.1613E-21    1.4736E-13    1.9282E-06    1.0000E+00
    1.808202E+03    2.0234E-40    6.5635E-30    1.4438E-21    1.7460E-13    2.1443E-06    1.0000E+00
    1.991408E+03    2.8654E-40    9.0690E-30    1.9459E-21    2.1975E-13    2.4705E-06    1.0000E+00
    2.193176E+03    4.7705E-40    1.4443E-29    2.9642E-21    3.0309E-13    3.0020E-06    1.0000E+00
    2.415388E+03    1.0208E-39    2.8655E-29    5.4563E-21    4.8217E-13    3.9635E-06    1.0000E+00
    2.660113E+03    3.2164E-39    7.9766E-29    1.3447E-20    9.5060E-13    5.9285E-06    9.9999E-01
    2.929634E+03    1.8982E-38    3.8601E-28    5.3503E-20    2.7193E-12    1.0995E-05    9.9999E-01
    3.161279E+03    1.5893E-37    2.5395E-27    2.7929E-19    9.5892E-12    2.3002E-05    9.9998E-01
    3.350151E+03    1.6675E-36    2.0428E-26    1.7404E-18    3.9067E-11    5.2196E-05    9.9995E-01
    3.503070E+03    1.9884E-35    1.8450E-25    1.2085E-17    1.7503E-10    1.2476E-04    9.9988E-01
    3.628229E+03    2.6076E-34    1.8206E-24    9.1419E-17    8.4613E-10    3.1084E-04    9.9969E-01
    3.730910E+03    3.5920E-33    1.8862E-23    7.2767E-16    4.2908E-09    7.9399E-04    9.9921E-01
    3.823157E+03    6.5072E-32    2.5089E-22    7.2931E-15    2.6244E-08    2.2531E-03    9.9775E-01
    3.904584E+03    1.5033E-30    4.1756E-21    9.0072E-14    1.9015E-07    7.0210E-03    9.9298E-01
    3.973600E+03    3.8851E-29    7.7386E-20    1.2349E-12    1.4985E-06    2.2803E-02    9.7720E-01
    4.030556E+03    9.8328E-28    1.4149E-18    1.6806E-11    1.1678E-05    7.2346E-02    9.2764E-01
    4.084837E+03    3.6840E-26    3.6692E-17    3.1114E-10    1.1256E-04    2.4272E-01    7.5717E-01
    4.129675E+03    1.0026E-24    6.9573E-16    4.2119E-09    7.8246E-04    5.7457E-01    4.2465E-01
    4.169571E+03    2.0840E-23    9.9357E-15    4.1991E-08    3.7817E-03    8.6253E-01    1.3368E-01
    4.204231E+03    3.5772E-22    1.1732E-13    3.4188E-07    1.4368E-02    9.5702E-01    2.8616E-02
    4.235017E+03    6.5586E-21    1.4697E-12    2.8794E-06    5.3219E-02    9.4199E-01    4.7839E-03
    4.262184E+03    1.2743E-19    1.9429E-11    2.4872E-05    1.9001E-01    8.0935E-01    6.1006E-04
    4.285756E+03    1.9427E-18    2.0469E-10    1.6894E-04    5.1227E-01    4.8751E-01    4.9015E-05
    4.306524E+03    1.8634E-17    1.3878E-09    7.2969E-04    8.3741E-01    1.6186E-01    1.8867E-06
    4.323624E+03    1.1541E-16    6.3417E-09    2.1581E-03    9.5929E-01    3.8550E-02    5.3332E-08
    4.339690E+03    7.9191E-16    3.1283E-08    6.4305E-03    9.8670E-01    6.8658E-03    8.8431E-10
    4.354706E+03    7.2837E-15    1.9553E-07    2.1806E-02    9.7728E-01    9.1062E-04    7.8132E-12
    4.366914E+03    6.9137E-14    1.2667E-06    7.4308E-02    9.2559E-01    1.0522E-04    5.3004E-14
    4.376769E+03    5.7861E-13    7.4505E-06    2.2902E-01    7.7096E-01    9.8474E-06    2.5779E-16
    4.385949E+03    4.0938E-12    3.6947E-05    5.5901E-01    4.4095E-01    4.7861E-07    4.4220E-19
    4.394085E+03    1.8312E-11    1.1536E-04    8.4391E-01    1.5598E-01    1.4263E-08    4.6548E-22
    4.402079E+03    7.6675E-11    3.1065E-04    9.6502E-01    3.4673E-02    1.9748E-10    4.8517E-25
    4.408844E+03    3.0635E-10    7.8122E-04    9.9257E-01    6.6533E-03    2.1811E-12    6.2822E-26
    4.415076E+03    1.4094E-09    2.1578E-03    9.9685E-01    9.9686E-04    1.2388E-14    9.3664E-27
    4.420512E+03    6.2827E-09    5.9125E-03    9.9394E-01    1.4525E-04    6.2690E-17    1.4011E-27
    4.426176E+03    3.2823E-08    1.8073E-02    9.8191E-01    1.6764E-05    1.6437E-19    1.6764E-28
    4.431587E+03    1.8071E-07    5.6674E-02    9.4332E-01    1.7252E-06    3.4408E-22    1.7714E-29
    4.436933E+03    9.4100E-07    1.6892E-01    8.3108E-01    1.4771E-07    1.7823E-23    1.6175E-30
    4.443840E+03    4.3515E-06    4.3404E-01    5.6596E-01    7.6712E-09    1.2674E-23    9.4217E-32
    4.453884E+03    1.4696E-05    7.6044E-01    2.3955E-01    2.1594E-10    5.6230E-24    2.8635E-33
    4.468218E+03    3.9424E-05    9.3967E-01    6.0290E-02    2.7786E-12    1.4068E-24    3.7325E-35
    4.486815E+03    9.7385E-05    9.8843E-01    1.1472E-02    2.1926E-14    2.6136E-25    2.9149E-37
    4.511682E+03    2.4469E-04    9.9788E-01    1.8774E-03    1.1987E-16    4.2165E-26    1.5882E-39
    4.548833E+03    5.9361E-04    9.9908E-01    3.2149E-04    7.4859E-19    7.2476E-27    1.0044E-41
    4.622319E+03    1.6219E-03    9.9834E-01    4.2918E-05    2.2967E-21    9.8543E-28    3.1681E-44
    4.730526E+03    5.3404E-03    9.9466E-01    3.7894E-06    1.4639E-23    8.8953E-29    2.0873E-46
    4.890083E+03    2.1030E-02    9.7897E-01    2.0427E-07    1.2953E-23    4.9722E-30    1.9401E-46
    5.246516E+03    5.3996E-02    9.4600E-01    2.7125E-08    1.4812E-23    7.7601E-31    2.6460E-46
    5.778090E+03    6.1103E-02    9.3890E-01    1.9428E-08    1.8870E-23    7.1416E-31    4.3887E-46
    6.363523E+03    5.1948E-02    9.4805E-01    2.2378E-08    2.4101E-23    1.0430E-30    7.1931E-46
    7.008271E+03    4.2793E-02    9.5721E-01    2.7093E-08    3.0243E-23    1.5737E-30    1.1382E-45
    7.718344E+03    3.4687E-02    9.6531E-01    3.3174E-08    3.7272E-23    2.3614E-30    1.7392E-45
    8.500362E+03    2.7689E-02    9.7231E-01    4.0816E-08    4.5162E-23    3.5050E-30    2.5721E-45
    9.308525E+03    2.2206E-02    9.7779E-01    4.9257E-08    5.3321E-23    4.9785E-30    3.6138E-45
    1.011812E+04    1.8161E-02    9.8184E-01    5.7236E-08    6.1377E-23    6.6452E-30    4.8257E-45
    1.092922E+04    1.5317E-02    9.8468E-01    6.2960E-08    6.9233E-23    8.2339E-30    6.1856E-45
    1.174083E+04    1.3416E-02    9.8658E-01    6.5229E-08    7.6816E-23    9.4557E-30    7.6651E-45
    1.255296E+04    1.2178E-02    9.8782E-01    6.3965E-08    8.4096E-23    1.0143E-29    9.2378E-45
    1.336553E+04    1.1387E-02    9.8861E-01    5.9695E-08    9.1052E-23    1.0243E-29    1.0878E-44
    1.417407E+04    1.0856E-02    9.8914E-01    5.4068E-08    9.7648E-23    9.9452E-30    1.2554E-44
    1.498297E+04    1.0406E-02    9.8959E-01    4.8589E-08    1.0394E-22    9.5103E-30    1.4261E-44
    1.579264E+04    9.8859E-03    9.9011E-01    4.4462E-08    1.0995E-22    9.2047E-30    1.5988E-44
    1.660294E+04    9.2070E-03    9.9079E-01    4.2348E-08    1.1571E-22    9.2272E-30    1.7732E-44
    1.741299E+04    8.3687E-03    9.9163E-01    4.2201E-08    1.2123E-22    9.6358E-30    1.9479E-44
    1.822222E+04    7.4513E-03    9.9255E-01    4.3997E-08    1.2649E-22    1.0488E-29    2.1220E-44
    1.903107E+04    6.5683E-03    9.9343E-01    4.7150E-08    1.3147E-22    1.1693E-29    2.2937E-44
    1.984017E+04    5.8218E-03    9.9418E-01    5.0845E-08    1.3617E-22    1.3079E-29    2.4620E-44
    2.064948E+04    5.1661E-03    9.9483E-01    5.4872E-08    1.4064E-22    1.4604E-29    2.6282E-44
    2.145904E+04    4.6411E-03    9.9536E-01    5.8900E-08    1.4491E-22    1.6187E-29    2.7921E-44
    2.226892E+04    4.2209E-03    9.9578E-01    6.2969E-08    1.4899E-22    1.7837E-29    2.9541E-44
    2.307649E+04    3.8219E-03    9.9618E-01    6.7814E-08    1.5291E-22    1.9765E-29    3.1148E-44
    2.388432E+04    3.4254E-03    9.9657E-01    7.3579E-08    1.5667E-22    2.2028E-29    3.2741E-44
    2.469281E+04    3.0181E-03    9.9698E-01    8.0665E-08    1.6029E-22    2.4761E-29    3.4324E-44
    2.550192E+04    2.6051E-03    9.9739E-01    8.9082E-08    1.6375E-22    2.7979E-29    3.5887E-44
    2.631161E+04    2.2237E-03    9.9778E-01    9.8273E-08    1.6701E-22    3.1509E-29    3.7419E-44
    2.712188E+04    1.8777E-03    9.9812E-01    1.0703E-07    1.6993E-22    3.4928E-29    3.8864E-44
    2.793276E+04    1.5906E-03    9.9841E-01    1.1374E-07    1.7242E-22    3.7653E-29    4.0193E-44
    2.874431E+04    1.3597E-03    9.9864E-01    1.1692E-07    1.7460E-22    3.9194E-29    4.1474E-44
    2.955661E+04    1.1832E-03    9.9882E-01    1.1572E-07    1.7639E-22    3.9204E-29    4.2717E-44
    3.036977E+04    1.0527E-03    9.9895E-01    1.1022E-07    1.7810E-22    3.7739E-29    4.4049E-44
    3.118393E+04    9.4570E-04    9.9905E-01    1.0150E-07    1.8071E-22    3.5288E-29    4.5755E-44
    3.199710E+04    8.6392E-04    9.9914E-01    9.0710E-08    1.8377E-22    3.2095E-29    4.7670E-44
    3.281167E+04    8.0723E-04    9.9919E-01    7.8613E-08    1.8715E-22    2.8336E-29    4.9670E-44
    3.362798E+04    7.6236E-04    9.9924E-01    6.6228E-08    1.9070E-22    2.4312E-29    5.1655E-44
    3.444647E+04    7.1947E-04    9.9928E-01    5.4878E-08    1.9431E-22    2.0501E-29    5.3553E-44
    3.526775E+04    6.6802E-04    9.9933E-01    4.5339E-08    1.9793E-22    1.7217E-29    5.5362E-44
    3.609258E+04    6.0177E-04    9.9940E-01    3.7613E-08    2.0145E-22    1.4502E-29    5.7056E-44
    3.692204E+04    5.2615E-04    9.9947E-01    3.1413E-08    2.0476E-22    1.2282E-29    5.8630E-44
    3.775759E+04    4.5720E-04    9.9954E-01    2.5771E-08    2.0787E-22    1.0205E-29    6.0119E-44
    3.860127E+04    3.9596E-04    9.9960E-01    2.0956E-08    2.1115E-22    8.4134E-30    6.1797E-44
    3.945593E+04    3.3996E-04    9.9966E-01    1.8349E-08    2.1378E-22    7.3799E-30    6.2596E-44
    4.031052E+04    4.8258E-04    9.9952E-01    1.5413E-08    1.4242E-22    4.0430E-30    2.7235E-44
    4.032500E+04    4.8103E-04    9.9952E-01    1.4744E-08    1.1320E-22    3.0518E-30    1.6939E-44
#TIME:     2.005
#NVEL: 100
#vel_mid[km/s]           fe0           fe1           fe2           fe3           fe4           fe5
    1.025000E+03    1.0542E-40    3.3897E-30    7.4136E-22    1.0223E-13    1.5130E-06    1.0000E+00
    1.045448E+03    1.0184E-40    3.2973E-30    7.2616E-22    1.0083E-13    1.5025E-06    1.0000E+00
    1.086345E+03    9.9100E-41    3.2361E-30    7.1871E-22    1.0037E-13    1.5018E-06    1.0000E+00
    1.168137E+03    1.0161E-40    3.3409E-30    7.4679E-22    1.0380E-13    1.5376E-06    1.0000E+00
    1.286492E+03    1.1067E-40    3.6514E-30    8.1862E-22    1.1181E-13    1.6150E-06    1.0000E+00
    1.416839E+03    1.2398E-40    4.0955E-30    9.1872E-22    1.2259E-13    1.7147E-06    1.0000E+00
    1.560392E+03    1.4403E-40    4.7476E-30    1.0621E-21    1.3749E-13    1.8457E-06    1.0000E+00
    1.718490E+03    1.7666E-40    5.7773E-30    1.2817E-21    1.5928E-13    2.0253E-06    1.0000E+00
    1.892606E+03    2.3561E-40    7.5716E-30    1.6499E-21    1.9370E-13    2.2870E-06    1.0000E+00
    2.084364E+03    3.5790E-40    1.1126E-29    2.3447E-21    2.5363E-13    2.6960E-06    1.0000E+00
    2.295550E+03    6.6398E-40    1.9482E-29    3.8755E-21    3.7192E-13    3.3948E-06    1.0000E+00
    2.528134E+03    1.6778E-39    4.4696E-29    8.0847E-21    6.4930E-13    4.7308E-06    1.0000E+00
    2.784283E+03    6.8611E-39    1.5652E-28    2.4288E-20    1.4871E-12    7.7177E-06    9.9999E-01
    3.036934E+03    4.7036E-38    8.6364E-28    1.0851E-19    4.6641E-12    1.5091E-05    9.9998E-01
    3.247604E+03    4.3001E-37    6.1449E-27    6.0684E-19    1.7388E-11    3.2576E-05    9.9997E-01
    3.405607E+03    3.8248E-36    4.2730E-26    3.3352E-18    6.4605E-11    6.9967E-05    9.9993E-01
    3.546292E+03    4.5298E-35    3.8406E-25    2.3119E-17    2.9005E-10    1.6730E-04    9.9983E-01
    3.660405E+03    5.5820E-34    3.5911E-24    1.6716E-16    1.3573E-09    4.0871E-04    9.9959E-01
    3.762801E+03    9.0752E-33    4.3201E-23    1.5234E-15    7.6706E-09    1.1104E-03    9.9889E-01
    3.853190E+03    1.8949E-31    6.5384E-22    1.7183E-14    5.1589E-08    3.3240E-03    9.9668E-01
    3.931066E+03    4.7332E-30    1.1701E-20    2.2715E-13    3.9482E-07    1.0669E-02    9.8933E-01
    3.994904E+03    1.1727E-28    2.0926E-19    3.0233E-12    3.0372E-06    3.4037E-02    9.6596E-01
    4.050603E+03    3.3638E-27    4.2842E-18    4.5542E-11    2.5494E-05    1.1114E-01    8.8883E-01
    4.098975E+03    9.8240E-26    8.8386E-17    6.8235E-10    2.0468E-04    3.2538E-01    6.7441E-01
    4.143486E+03    2.7518E-24    1.6958E-15    9.1761E-09    1.3573E-03    6.8852E-01    3.1012E-01
    4.180264E+03    4.7345E-23    2.0307E-14    7.7383E-08    5.6256E-03    9.0621E-01    8.8161E-02
    4.212661E+03    7.3616E-22    2.1986E-13    5.8219E-07    2.0009E-02    9.6144E-01    1.8554E-02
    4.241747E+03    1.2544E-20    2.5879E-12    4.6371E-06    7.0992E-02    9.2588E-01    3.1213E-03
    4.267541E+03    2.1985E-19    3.1249E-11    3.6887E-05    2.3710E-01    7.6247E-01    3.9377E-04
    4.290241E+03    2.9749E-18    2.9509E-10    2.2570E-04    5.7974E-01    4.2000E-01    2.9199E-05
    4.310585E+03    2.6244E-17    1.8505E-09    9.0130E-04    8.7217E-01    1.2693E-01    1.0061E-06
    4.327509E+03    1.5961E-16    8.3144E-09    2.6077E-03    9.6855E-01    2.8847E-02    2.6550E-08
    4.343489E+03    1.1343E-15    4.2159E-08    7.8676E-03    9.8720E-01    4.9314E-03    4.0568E-10
    4.358425E+03    1.0967E-14    2.7487E-07    2.7339E-02    9.7204E-01    6.1906E-04    3.1785E-12
    4.370531E+03    1.0474E-13    1.7943E-06    9.3239E-02    9.0669E-01    6.8220E-05    1.9659E-14
    4.380346E+03    8.2684E-13    1.0039E-05    2.7461E-01    7.2538E-01    6.1388E-06    9.1867E-17
    4.389595E+03    5.1672E-12    4.4491E-05    6.0914E-01    3.9082E-01    2.9737E-07    1.6951E-19
    4.398771E+03    2.4484E-11    1.4212E-04    8.8178E-01    1.1808E-01    6.2323E-09    9.7694E-23
    4.406836E+03    9.7570E-11    3.6559E-04    9.7354E-01    2.6094E-02    9.0181E-11    2.8552E-25
    4.414383E+03    4.3868E-10    9.9281E-04    9.9475E-01    4.2589E-03    6.4656E-13    4.0199E-26
    4.420708E+03    1.9423E-09    2.6798E-03    9.9666E-01    6.5868E-04    3.9745E-15    6.2294E-27
