#NTIMES: 128
#NSTAGES: 9
#TIMES[d]: 2.037028e+00 2.112455e+00 2.190675e+00 2.271792e+00 2.355913e+00 2.443148e+00 2.533613e+00 2.627428e+00 2.724717e+00 2.825608e+00 2.930235e+00 3.038736e+00 3.151255e+00 3.267940e+00 3.388946e+00 3.514432e+00 3.644565e+00 3.779516e+00 3.919465e+00 4.064595e+00 4.215100e+00 4.371177e+00 4.533034e+00 4.700883e+00 4.874948e+00 5.055458e+00 5.242653e+00 5.436778e+00 5.638092e+00 5.846861e+00 6.063359e+00 6.287873e+00 6.520702e+00 6.762152e+00 7.012541e+00 7.272203e+00 7.541479e+00 7.820726e+00 8.110313e+00 8.410623e+00 8.722052e+00 9.045013e+00 9.379933e+00 9.727255e+00 1.008744e+01 1.046096e+01 1.084831e+01 1.125000e+01 1.166656e+01 1.209856e+01 1.254655e+01 1.301112e+01 1.349289e+01 1.399251e+01 1.451063e+01 1.504793e+01 1.560513e+01 1.618296e+01 1.678218e+01 1.740360e+01 1.804802e+01 1.871630e+01 1.940933e+01 2.012802e+01 2.087333e+01 2.164623e+01 2.244774e+01 2.327894e+01 2.414092e+01 2.503481e+01 2.596181e+01 2.692312e+01 2.792004e+01 2.895387e+01 3.002597e+01 3.113778e+01 3.229075e+01 3.348642e+01 3.472636e+01 3.601222e+01 3.734568e+01 3.872852e+01 4.016256e+01 4.164970e+01 4.319192e+01 4.479123e+01 4.644977e+01 4.816972e+01 4.995336e+01 5.180304e+01 5.372120e+01 5.571040e+01 5.777325e+01 5.991249e+01 6.213094e+01 6.443153e+01 6.681731e+01 6.929144e+01 7.185717e+01 7.451791e+01 7.727716e+01 8.013859e+01 8.310597e+01 8.618323e+01 8.937444e+01 9.268381e+01 9.611572e+01 9.967470e+01 1.033655e+02 1.071929e+02 1.111621e+02 1.152782e+02 1.195467e+02 1.239733e+02 1.285638e+02 1.333243e+02 1.382611e+02 1.433806e+02 1.486897e+02 1.541954e+02 1.599050e+02 1.658260e+02 1.719662e+02 1.783338e+02 1.849372e+02 1.917850e+02 1.988865e+02 2.062509e+02 
#
#TIME: 2.037028e+00 
#NVEL: 162
#vel_mid[km/s] temp[K] ne[/cm^3] s0 s1 s2 s3 s4 s5 s6 s7 s8
2.462499e+04 4.585171e+03 2.984412e+06 1.411050e-03 9.985890e-01 1.345924e-11 1.107131e-35 5.763595e-74 2.409639e-139 0.000000e+00 0.000000e+00 0.000000e+00 
2.487499e+04 4.562801e+03 2.737404e+06 1.419782e-03 9.985802e-01 1.206815e-11 8.021770e-36 3.076195e-74 7.666824e-140 0.000000e+00 0.000000e+00 0.000000e+00 
2.512498e+04 4.556668e+03 2.508856e+06 1.638139e-03 9.983619e-01 7.868227e-12 2.670038e-36 4.011506e-75 2.270177e-141 0.000000e+00 0.000000e+00 0.000000e+00 
2.537498e+04 4.541013e+03 2.302631e+06 1.448603e-03 9.985514e-01 9.324501e-12 3.909821e-36 7.566488e-75 6.019437e-141 0.000000e+00 0.000000e+00 0.000000e+00 
2.562498e+04 4.512125e+03 2.111671e+06 1.496988e-03 9.985030e-01 7.868388e-12 2.454078e-36 3.098274e-75 1.225505e-141 0.000000e+00 0.000000e+00 0.000000e+00 
2.587498e+04 4.488870e+03 1.936726e+06 1.518628e-03 9.984814e-01 6.873967e-12 1.689223e-36 1.500231e-75 3.294821e-142 0.000000e+00 0.000000e+00 0.000000e+00 
2.612497e+04 4.465376e+03 1.773081e+06 2.039627e-03 9.979604e-01 3.205128e-12 2.440268e-37 4.352418e-77 7.757867e-145 0.000000e+00 0.000000e+00 0.000000e+00 
2.637497e+04 4.448321e+03 1.626796e+06 1.956325e-03 9.980437e-01 3.200897e-12 2.326118e-37 3.797337e-77 5.626422e-145 0.000000e+00 0.000000e+00 0.000000e+00 
2.662497e+04 4.439673e+03 1.492456e+06 1.887969e-03 9.981120e-01 3.117747e-12 2.091489e-37 2.966190e-77 3.399210e-145 0.000000e+00 0.000000e+00 0.000000e+00 
2.687497e+04 4.432911e+03 1.369512e+06 1.760489e-03 9.982395e-01 3.280267e-12 2.270228e-37 3.256668e-77 3.634253e-145 0.000000e+00 0.000000e+00 0.000000e+00 
2.712497e+04 4.413363e+03 1.256351e+06 1.710985e-03 9.982890e-01 3.138950e-12 1.983713e-37 2.426254e-77 2.024880e-145 0.000000e+00 0.000000e+00 0.000000e+00 
2.737497e+04 4.395196e+03 1.151596e+06 1.884084e-03 9.981159e-01 2.287816e-12 8.635385e-38 5.130764e-78 1.348578e-146 0.000000e+00 0.000000e+00 0.000000e+00 
2.762497e+04 4.394432e+03 1.058180e+06 1.399878e-03 9.986001e-01 4.012780e-12 3.308246e-37 5.452479e-77 6.616492e-145 0.000000e+00 0.000000e+00 0.000000e+00 
2.787497e+04 4.402938e+03 9.711216e+05 1.252610e-03 9.987474e-01 4.609603e-12 4.475992e-37 9.018789e-77 1.409603e-144 0.000000e+00 0.000000e+00 0.000000e+00 
2.812497e+04 4.361151e+03 8.894090e+05 1.637315e-03 9.983627e-01 2.283528e-12 7.587556e-38 3.467041e-78 5.336702e-147 0.000000e+00 0.000000e+00 0.000000e+00 
2.837497e+04 4.341048e+03 8.147385e+05 1.972293e-03 9.980277e-01 1.366347e-12 2.043581e-38 3.093094e-79 8.316898e-149 0.000000e+00 0.000000e+00 0.000000e+00 
2.862497e+04 4.330079e+03 7.474755e+05 1.905453e-03 9.980945e-01 1.339434e-12 1.853604e-38 2.454189e-79 5.141699e-149 0.000000e+00 0.000000e+00 0.000000e+00 
2.887497e+04 4.339630e+03 6.868178e+05 1.436612e-03 9.985634e-01 2.246768e-12 6.405878e-38 2.194955e-78 1.879372e-147 0.000000e+00 0.000000e+00 0.000000e+00 
2.912498e+04 4.313409e+03 6.291511e+05 1.775194e-03 9.982248e-01 1.281227e-12 1.533356e-38 1.564229e-79 2.006741e-149 0.000000e+00 0.000000e+00 0.000000e+00 
2.937498e+04 4.276546e+03 5.775170e+05 1.576163e-03 9.984238e-01 1.503245e-12 2.181949e-38 2.810170e-79 4.924810e-149 0.000000e+00 0.000000e+00 0.000000e+00 
2.962498e+04 4.273629e+03 5.299911e+05 1.424796e-03 9.985752e-01 1.662262e-12 2.715637e-38 3.969945e-79 8.037313e-149 0.000000e+00 0.000000e+00 0.000000e+00 
2.987498e+04 4.289031e+03 4.867005e+05 1.132050e-03 9.988679e-01 2.530465e-12 7.325032e-38 2.257442e-78 1.371779e-147 0.000000e+00 0.000000e+00 0.000000e+00 
3.012498e+04 4.272587e+03 4.461805e+05 1.252054e-03 9.987479e-01 1.794851e-12 3.003481e-38 4.291721e-79 7.671542e-149 0.000000e+00 0.000000e+00 0.000000e+00 
3.037497e+04 4.276554e+03 4.094517e+05 1.149471e-03 9.988505e-01 2.005628e-12 3.781363e-38 6.151651e-79 1.284236e-148 0.000000e+00 0.000000e+00 0.000000e+00 
3.062497e+04 4.260237e+03 3.754401e+05 1.214042e-03 9.987860e-01 1.575671e-12 2.014792e-38 1.877029e-79 1.592891e-149 0.000000e+00 0.000000e+00 0.000000e+00 
3.087497e+04 4.224564e+03 3.440790e+05 1.403687e-03 9.985963e-01 1.036279e-12 6.792339e-39 2.505912e-80 4.870512e-151 0.000000e+00 0.000000e+00 0.000000e+00 
3.112498e+04 4.230701e+03 3.157282e+05 1.312444e-03 9.986876e-01 1.086867e-12 7.279961e-39 2.696661e-80 5.044705e-151 0.000000e+00 0.000000e+00 0.000000e+00 
3.137498e+04 4.191576e+03 2.894493e+05 1.418566e-03 9.985814e-01 8.232153e-13 3.529661e-39 6.902945e-81 4.657813e-152 0.000000e+00 0.000000e+00 0.000000e+00 
3.162498e+04 4.159895e+03 2.649104e+05 1.925467e-03 9.980745e-01 3.777816e-13 4.923347e-40 1.876721e-82 9.785761e-155 0.000000e+00 0.000000e+00 0.000000e+00 
3.187499e+04 4.142358e+03 2.427073e+05 2.178997e-03 9.978210e-01 2.577594e-13 1.833546e-40 2.989477e-83 4.052402e-156 0.000000e+00 0.000000e+00 0.000000e+00 
3.212499e+04 4.147627e+03 2.231292e+05 1.635004e-03 9.983650e-01 4.369655e-13 6.482138e-40 2.778059e-82 1.577127e-154 0.000000e+00 0.000000e+00 0.000000e+00 
3.237499e+04 4.129519e+03 2.044969e+05 1.816315e-03 9.981837e-01 3.158809e-13 2.763958e-40 5.670062e-83 9.950249e-156 0.000000e+00 0.000000e+00 0.000000e+00 
3.262499e+04 4.121695e+03 1.876255e+05 1.738352e-03 9.982616e-01 3.132476e-13 2.598923e-40 4.784771e-83 6.850140e-156 0.000000e+00 0.000000e+00 0.000000e+00 
3.287499e+04 4.119439e+03 1.722624e+05 1.516494e-03 9.984835e-01 3.828771e-13 4.091530e-40 1.036020e-82 2.289755e-155 0.000000e+00 0.000000e+00 0.000000e+00 
3.312499e+04 4.097367e+03 1.578417e+05 1.736733e-03 9.982633e-01 2.557027e-13 1.446254e-40 1.501486e-83 8.100661e-157 0.000000e+00 0.000000e+00 0.000000e+00 
3.337499e+04 4.084071e+03 1.447753e+05 1.731372e-03 9.982686e-01 2.317409e-13 1.087400e-40 8.512023e-84 2.852196e-157 0.000000e+00 0.000000e+00 0.000000e+00 
3.362499e+04 4.098252e+03 1.330047e+05 1.372809e-03 9.986272e-01 3.474542e-13 2.867105e-40 4.665120e-83 4.567930e-156 0.000000e+00 0.000000e+00 0.000000e+00 
3.387499e+04 4.128996e+03 1.221520e+05 1.099585e-03 9.989004e-01 5.140230e-13 7.286409e-40 2.368745e-82 6.438536e-155 0.000000e+00 0.000000e+00 0.000000e+00 
3.412499e+04 4.157722e+03 1.122506e+05 7.018192e-04 9.992982e-01 1.241902e-12 6.209512e-39 1.080166e-80 3.639063e-152 0.000000e+00 0.000000e+00 0.000000e+00 
3.437499e+04 4.184378e+03 1.030735e+05 4.698107e-04 9.995302e-01 2.727425e-12 4.162082e-38 3.184623e-79 9.932240e-150 0.000000e+00 0.000000e+00 0.000000e+00 
3.462499e+04 4.179270e+03 9.456853e+04 4.122012e-04 9.995878e-01 3.242649e-12 6.183017e-38 6.114317e-79 2.717093e-149 0.000000e+00 0.000000e+00 0.000000e+00 
3.487500e+04 4.201512e+03 8.683520e+04 1.947186e-04 9.998053e-01 1.535282e-11 2.789719e-36 5.616884e-76 2.426494e-144 0.000000e+00 0.000000e+00 0.000000e+00 
3.512500e+04 4.222847e+03 7.966193e+04 1.669109e-04 9.998331e-01 1.938452e-11 4.774713e-36 1.412009e-75 1.044724e-143 0.000000e+00 0.000000e+00 0.000000e+00 
3.537500e+04 4.240744e+03 7.308581e+04 1.333156e-04 9.998667e-01 2.848509e-11 1.190952e-35 6.932409e-75 1.390926e-142 0.000000e+00 0.000000e+00 0.000000e+00 
3.562500e+04 4.279711e+03 6.704306e+04 1.218298e-04 9.998782e-01 3.150102e-11 1.465841e-35 9.561942e-75 2.179346e-142 0.000000e+00 0.000000e+00 0.000000e+00 
3.587500e+04 4.308296e+03 6.150583e+04 9.734502e-05 9.999027e-01 4.655631e-11 3.698053e-35 4.819637e-74 3.031451e-141 0.000000e+00 0.000000e+00 0.000000e+00 
3.612499e+04 4.337180e+03 5.642916e+04 7.456091e-05 9.999254e-01 7.629489e-11 1.202222e-34 3.832084e-73 9.074468e-140 0.000000e+00 0.000000e+00 0.000000e+00 
3.637499e+04 4.374000e+03 5.177281e+04 5.817272e-05 9.999418e-01 1.176032e-10 3.377162e-34 2.345775e-72 1.754615e-138 0.000000e+00 0.000000e+00 0.000000e+00 
3.662499e+04 4.402579e+03 4.750943e+04 4.088874e-05 9.999591e-01 2.287578e-10 1.698561e-33 4.102572e-71 1.979371e-136 0.000000e+00 0.000000e+00 0.000000e+00 
3.687499e+04 4.440689e+03 4.360209e+04 3.059608e-05 9.999694e-01 3.887941e-10 6.052054e-33 3.858091e-70 7.835581e-135 0.000000e+00 0.000000e+00 0.000000e+00 
3.712499e+04 4.473971e+03 4.003048e+04 2.186944e-05 9.999781e-01 7.333173e-10 2.796687e-32 5.812881e-69 6.910418e-133 0.000000e+00 0.000000e+00 0.000000e+00 
3.737499e+04 4.504356e+03 3.677417e+04 1.530950e-05 9.999847e-01 1.442456e-09 1.451305e-31 1.070780e-67 8.513144e-131 0.000000e+00 0.000000e+00 0.000000e+00 
3.762499e+04 4.542284e+03 3.379549e+04 1.145618e-05 9.999885e-01 2.524243e-09 5.495083e-31 1.116492e-66 4.048497e-129 0.000000e+00 0.000000e+00 0.000000e+00 
3.787499e+04 4.579842e+03 3.108990e+04 8.449296e-06 9.999915e-01 4.377600e-09 2.067493e-30 1.170876e-65 1.919815e-127 0.000000e+00 0.000000e+00 0.000000e+00 
3.812499e+04 4.616872e+03 2.864245e+04 6.271537e-06 9.999937e-01 7.652426e-09 7.940111e-30 1.254307e-64 9.597178e-126 0.000000e+00 0.000000e+00 0.000000e+00 
3.837499e+04 4.654914e+03 2.643698e+04 4.667481e-06 9.999953e-01 1.329981e-08 2.986184e-29 1.304887e-63 4.504370e-124 0.000000e+00 0.000000e+00 0.000000e+00 
3.862500e+04 4.696709e+03 2.444950e+04 3.556759e-06 9.999964e-01 2.188775e-08 9.931565e-29 1.084811e-62 1.477423e-122 0.000000e+00 0.000000e+00 0.000000e+00 
3.887500e+04 4.740633e+03 2.267658e+04 2.727265e-06 9.999972e-01 3.561838e-08 3.204164e-28 8.554373e-62 4.396411e-121 0.000000e+00 0.000000e+00 0.000000e+00 
3.912500e+04 4.787053e+03 2.110887e+04 2.113817e-06 9.999978e-01 5.772345e-08 1.024388e-27 6.666652e-61 1.292680e-119 0.000000e+00 0.000000e+00 0.000000e+00 
3.937501e+04 4.836394e+03 1.975204e+04 1.620565e-06 9.999983e-01 9.521260e-08 3.421980e-27 5.620558e-60 4.361695e-118 0.000000e+00 0.000000e+00 0.000000e+00 
3.962501e+04 4.890308e+03 1.862513e+04 1.223937e-06 9.999986e-01 1.633202e-07 1.270269e-26 5.791498e-59 2.065634e-116 0.000000e+00 0.000000e+00 0.000000e+00 
3.987501e+04 4.952771e+03 1.776048e+04 8.989463e-07 9.999988e-01 3.031575e-07 5.726309e-26 8.484200e-58 1.806314e-114 0.000000e+00 0.000000e+00 0.000000e+00 
4.012501e+04 5.031487e+03 1.720175e+04 6.307331e-07 9.999987e-01 6.330267e-07 3.509170e-25 2.192658e-56 4.151371e-112 0.000000e+00 0.000000e+00 0.000000e+00 
4.037501e+04 5.139536e+03 1.697330e+04 4.049992e-07 9.999980e-01 1.634997e-06 3.649993e-24 1.489997e-54 4.974990e-109 0.000000e+00 0.000000e+00 0.000000e+00 
#
#TIME: 2.012802e+01 
#NVEL: 162
#vel_mid[km/s] temp[K] ne[/cm^3] s0 s1 s2 s3 s4 s5 s6 s7 s8
1.249994e+02 1.961370e+04 1.884449e+10 2.747355e-18 2.308110e-09 2.167220e-03 9.116412e-01 8.619153e-02 2.726636e-08 0.000000e+00 0.000000e+00 0.000000e+00 
3.749991e+02 1.952595e+04 1.750785e+10 2.209358e-18 2.003836e-09 2.020963e-03 9.060081e-01 9.197095e-02 3.117079e-08 0.000000e+00 0.000000e+00 0.000000e+00 
6.249988e+02 1.931940e+04 1.610260e+10 2.806750e-18 2.546866e-09 2.390935e-03 9.234554e-01 7.415364e-02 1.703108e-08 0.000000e+00 0.000000e+00 0.000000e+00 
8.749978e+02 1.904183e+04 1.478861e+10 4.086457e-18 3.681189e-09 3.039514e-03 9.422492e-01 5.471125e-02 7.328605e-09 0.000000e+00 0.000000e+00 0.000000e+00 
1.125000e+03 1.870093e+04 1.359450e+10 7.574779e-18 6.411722e-09 4.344066e-03 9.612613e-01 3.439466e-02 2.147181e-09 0.000000e+00 0.000000e+00 0.000000e+00 
1.375003e+03 1.827978e+04 1.253603e+10 1.699076e-17 1.311702e-08 6.826986e-03 9.741878e-01 1.898516e-02 4.525755e-10 0.000000e+00 0.000000e+00 0.000000e+00 
1.625005e+03 1.781701e+04 1.162289e+10 4.575803e-17 3.115819e-08 1.160865e-02 9.792575e-01 9.133802e-03 6.943826e-11 0.000000e+00 0.000000e+00 0.000000e+00 
1.875006e+03 1.728636e+04 1.086179e+10 1.604186e-16 9.147680e-08 2.234402e-02 9.739701e-01 3.685808e-03 6.913278e-12 0.000000e+00 0.000000e+00 0.000000e+00 
2.125006e+03 1.669966e+04 1.025139e+10 7.189152e-16 3.271913e-07 4.777672e-02 9.510059e-01 1.217061e-03 4.341795e-13 0.000000e+00 0.000000e+00 0.000000e+00 
2.375008e+03 1.604886e+04 9.760152e+09 4.349677e-15 1.478153e-06 1.150084e-01 8.846801e-01 3.100067e-04 1.522387e-14 0.000000e+00 0.000000e+00 0.000000e+00 
2.625010e+03 1.531855e+04 9.273342e+09 3.471297e-14 8.134234e-06 2.953193e-01 7.046215e-01 5.103325e-05 2.235619e-16 0.000000e+00 0.000000e+00 0.000000e+00 
2.875008e+03 1.448886e+04 8.520653e+09 2.990145e-13 4.524050e-05 6.368620e-01 3.630890e-01 3.689140e-06 7.921942e-19 0.000000e+00 0.000000e+00 0.000000e+00 
3.125008e+03 1.357411e+04 7.380840e+09 2.285594e-12 2.069389e-04 9.126933e-01 8.709967e-02 7.706158e-08 3.737255e-22 0.000000e+00 0.000000e+00 0.000000e+00 
3.375011e+03 1.262010e+04 6.506844e+09 2.094562e-11 9.588152e-04 9.887375e-01 1.030369e-02 4.449319e-10 2.055533e-26 0.000000e+00 0.000000e+00 0.000000e+00 
3.625012e+03 1.170436e+04 6.237326e+09 2.853977e-10 5.546190e-03 9.936924e-01 7.614457e-04 9.694278e-13 2.056712e-31 0.000000e+00 0.000000e+00 0.000000e+00 
3.875015e+03 1.082824e+04 6.038266e+09 4.886281e-09 3.675521e-02 9.632027e-01 4.205229e-05 1.124277e-15 6.540265e-37 0.000000e+00 0.000000e+00 0.000000e+00 
4.125020e+03 9.990283e+03 5.590082e+09 8.611098e-08 2.382475e-01 7.617510e-01 1.431622e-06 5.427342e-19 4.572643e-43 0.000000e+00 0.000000e+00 0.000000e+00 
4.375025e+03 9.192409e+03 4.755931e+09 7.703450e-07 7.547374e-01 2.452618e-01 1.449274e-08 4.938681e-23 2.887400e-50 0.000000e+00 0.000000e+00 0.000000e+00 
4.625029e+03 8.809436e+03 4.215678e+09 1.765841e-06 9.264618e-01 7.353640e-02 5.091912e-10 9.288808e-26 5.853884e-55 0.000000e+00 0.000000e+00 0.000000e+00 
4.875029e+03 8.528017e+03 3.814811e+09 2.875223e-06 9.720362e-01 2.796088e-02 4.101808e-11 8.994962e-28 2.110255e-58 0.000000e+00 0.000000e+00 0.000000e+00 
5.125029e+03 8.250380e+03 3.456766e+09 4.457910e-06 9.893685e-01 1.062708e-02 3.494426e-12 9.821783e-30 9.505415e-62 0.000000e+00 0.000000e+00 0.000000e+00 
5.375030e+03 8.034713e+03 3.120696e+09 6.601600e-06 9.957282e-01 4.265167e-03 3.434086e-13 1.403428e-31 6.758407e-65 0.000000e+00 0.000000e+00 0.000000e+00 
5.625029e+03 7.837708e+03 2.803186e+09 9.126094e-06 9.980597e-01 1.931177e-03 4.580137e-14 3.486373e-33 1.215104e-67 0.000000e+00 0.000000e+00 0.000000e+00 
5.875027e+03 7.660775e+03 2.505061e+09 1.200318e-05 9.990225e-01 9.654733e-04 7.753608e-15 1.321468e-34 4.398681e-70 0.000000e+00 0.000000e+00 0.000000e+00 
6.125024e+03 7.497297e+03 2.222907e+09 1.550023e-05 9.994908e-01 4.936510e-04 1.387505e-15 5.525640e-36 1.873030e-72 0.000000e+00 0.000000e+00 0.000000e+00 
6.375019e+03 7.349488e+03 1.969551e+09 1.915363e-05 9.997044e-01 2.764669e-04 3.096429e-16 3.428190e-37 1.543791e-74 0.000000e+00 0.000000e+00 0.000000e+00 
6.625017e+03 7.201108e+03 1.738319e+09 2.359482e-05 9.998214e-01 1.550448e-04 7.003580e-17 2.185600e-38 1.325850e-76 0.000000e+00 0.000000e+00 0.000000e+00 
6.875017e+03 7.059604e+03 1.528925e+09 2.920717e-05 9.998850e-01 8.577961e-05 1.515615e-17 1.281432e-39 9.840974e-79 0.000000e+00 0.000000e+00 0.000000e+00 
7.125017e+03 6.929673e+03 1.346519e+09 3.581362e-05 9.999163e-01 4.784700e-05 3.380806e-18 7.878997e-41 7.936299e-81 0.000000e+00 0.000000e+00 0.000000e+00 
7.375020e+03 6.794769e+03 1.185732e+09 4.499683e-05 9.999296e-01 2.537321e-05 6.593286e-19 3.874727e-42 4.374692e-83 0.000000e+00 0.000000e+00 0.000000e+00 
7.625021e+03 6.673566e+03 1.052012e+09 5.631004e-05 9.999298e-01 1.385568e-05 1.388981e-19 2.160258e-43 3.023679e-85 0.000000e+00 0.000000e+00 0.000000e+00 
7.875023e+03 6.550266e+03 9.383547e+08 7.136985e-05 9.999213e-01 7.322844e-06 2.732127e-20 1.077982e-44 1.735923e-87 0.000000e+00 0.000000e+00 0.000000e+00 
8.125025e+03 6.446711e+03 8.438168e+08 8.865575e-05 9.999073e-01 4.048208e-06 6.031829e-21 6.598579e-46 1.424969e-89 0.000000e+00 0.000000e+00 0.000000e+00 
8.375030e+03 6.339113e+03 7.621526e+08 1.123765e-04 9.998854e-01 2.190015e-06 1.238796e-21 3.592509e-47 9.556427e-92 0.000000e+00 0.000000e+00 0.000000e+00 
8.625034e+03 6.249222e+03 6.926035e+08 1.355584e-04 9.998631e-01 1.302706e-06 3.278397e-22 3.095730e-48 1.403654e-93 0.000000e+00 0.000000e+00 0.000000e+00 
8.875032e+03 6.160304e+03 6.307198e+08 1.668141e-04 9.998324e-01 7.577677e-07 8.156528e-23 2.383811e-49 1.699715e-95 0.000000e+00 0.000000e+00 0.000000e+00 
9.125029e+03 6.077065e+03 5.753977e+08 2.056719e-04 9.997939e-01 4.313397e-07 1.942457e-23 1.691080e-50 1.805342e-97 0.000000e+00 0.000000e+00 0.000000e+00 
9.375026e+03 5.996193e+03 5.255747e+08 2.624311e-04 9.997373e-01 2.318141e-07 3.980204e-24 9.185087e-52 1.218430e-99 0.000000e+00 0.000000e+00 0.000000e+00 
9.625020e+03 5.924390e+03 4.809724e+08 3.141869e-04 9.996857e-01 1.414521e-07 1.122096e-24 8.840758e-53 2.182987e-101 0.000000e+00 0.000000e+00 0.000000e+00 
9.875013e+03 5.862564e+03 4.404064e+08 3.754145e-04 9.996245e-01 8.663412e-08 3.191394e-25 8.737459e-54 4.057735e-103 0.000000e+00 0.000000e+00 0.000000e+00 
1.012500e+04 5.814484e+03 4.036997e+08 4.022575e-04 9.995977e-01 6.698917e-08 1.628377e-25 2.474810e-54 4.449822e-104 0.000000e+00 0.000000e+00 0.000000e+00 
1.037500e+04 5.753219e+03 3.698614e+08 4.864889e-04 9.995135e-01 4.086506e-08 4.564150e-26 2.343992e-55 7.695369e-106 0.000000e+00 0.000000e+00 0.000000e+00 
1.062501e+04 5.711465e+03 3.391287e+08 5.083952e-04 9.994916e-01 3.325232e-08 2.652497e-26 8.380352e-56 1.249364e-106 0.000000e+00 0.000000e+00 0.000000e+00 
1.087502e+04 5.660242e+03 3.108815e+08 5.719997e-04 9.994280e-01 2.325713e-08 1.047618e-26 1.498094e-56 6.317139e-108 0.000000e+00 0.000000e+00 0.000000e+00 
1.112502e+04 5.611217e+03 2.850110e+08 6.395907e-04 9.993604e-01 1.644662e-08 4.294394e-27 2.832473e-57 3.483485e-109 0.000000e+00 0.000000e+00 0.000000e+00 
1.137501e+04 5.575794e+03 2.613795e+08 6.732699e-04 9.993267e-01 1.331606e-08 2.426759e-27 9.595030e-58 5.152195e-110 0.000000e+00 0.000000e+00 0.000000e+00 
1.162501e+04 5.548437e+03 2.396655e+08 7.209472e-04 9.992790e-01 1.038653e-08 1.258603e-27 2.796895e-58 5.906065e-111 0.000000e+00 0.000000e+00 0.000000e+00 
1.187501e+04 5.509086e+03 2.197967e+08 7.490681e-04 9.992509e-01 8.660175e-09 7.683129e-28 1.088073e-58 1.104357e-111 0.000000e+00 0.000000e+00 0.000000e+00 
1.212501e+04 5.468260e+03 2.015353e+08 8.412272e-04 9.991588e-01 6.059414e-09 3.045823e-28 1.949971e-59 5.592066e-113 0.000000e+00 0.000000e+00 0.000000e+00 
1.237501e+04 5.425909e+03 1.848208e+08 8.918096e-04 9.991082e-01 4.837232e-09 1.667526e-28 6.244426e-60 7.510901e-114 0.000000e+00 0.000000e+00 0.000000e+00 
1.262501e+04 5.385053e+03 1.694829e+08 9.626042e-04 9.990374e-01 3.700849e-09 8.245414e-29 1.664423e-60 7.440048e-115 0.000000e+00 0.000000e+00 0.000000e+00 
1.287501e+04 5.344878e+03 1.554080e+08 1.061633e-03 9.989384e-01 2.695880e-09 3.657201e-29 3.636303e-61 5.266370e-116 0.000000e+00 0.000000e+00 0.000000e+00 
1.312501e+04 5.301319e+03 1.424885e+08 1.199473e-03 9.988005e-01 1.876742e-09 1.416108e-29 6.225401e-62 2.462796e-117 0.000000e+00 0.000000e+00 0.000000e+00 
1.337501e+04 5.256449e+03 1.306190e+08 1.415903e-03 9.985841e-01 1.174951e-09 4.272549e-30 6.831110e-63 5.464888e-119 0.000000e+00 0.000000e+00 0.000000e+00 
1.362501e+04 5.234454e+03 1.197993e+08 1.445063e-03 9.985549e-01 1.014792e-09 2.868478e-30 3.139089e-63 1.350349e-119 0.000000e+00 0.000000e+00 0.000000e+00 
1.387500e+04 5.206441e+03 1.098719e+08 1.488904e-03 9.985111e-01 8.655732e-10 1.834543e-30 1.335287e-63 2.924633e-120 0.000000e+00 0.000000e+00 0.000000e+00 
1.412500e+04 5.174951e+03 1.007491e+08 1.594229e-03 9.984058e-01 6.731187e-10 9.500958e-31 3.864797e-64 3.317284e-121 0.000000e+00 0.000000e+00 0.000000e+00 
1.437500e+04 5.143257e+03 9.237928e+07 1.723341e-03 9.982767e-01 5.078951e-10 4.553543e-31 9.772603e-65 2.991327e-122 0.000000e+00 0.000000e+00 0.000000e+00 
1.462500e+04 5.121573e+03 8.473850e+07 1.702079e-03 9.982979e-01 4.742871e-10 3.656601e-31 6.234581e-65 1.281340e-122 0.000000e+00 0.000000e+00 0.000000e+00 
1.487500e+04 5.105591e+03 7.771162e+07 1.766748e-03 9.982333e-01 3.963696e-10 2.251246e-31 2.464258e-65 2.455904e-123 0.000000e+00 0.000000e+00 0.000000e+00 
1.512500e+04 5.089533e+03 7.125643e+07 1.887340e-03 9.981127e-01 3.076002e-10 1.156903e-31 7.077526e-66 2.744810e-124 0.000000e+00 0.000000e+00 0.000000e+00 
1.537500e+04 5.068202e+03 6.536138e+07 1.872111e-03 9.981279e-01 2.855341e-10 9.186749e-32 4.399708e-66 1.127239e-124 0.000000e+00 0.000000e+00 0.000000e+00 
1.562501e+04 5.046451e+03 5.994754e+07 1.888319e-03 9.981117e-01 2.497977e-10 6.366334e-32 2.168870e-66 3.145401e-125 0.000000e+00 0.000000e+00 0.000000e+00 
1.587500e+04 5.039695e+03 5.500954e+07 1.730727e-03 9.982693e-01 2.770345e-10 7.856202e-32 2.965273e-66 4.855487e-125 0.000000e+00 0.000000e+00 0.000000e+00 
1.612500e+04 5.032566e+03 5.044690e+07 1.796766e-03 9.982032e-01 2.311967e-10 4.810696e-32 1.172084e-66 9.273630e-126 0.000000e+00 0.000000e+00 0.000000e+00 
1.637500e+04 5.015163e+03 4.627519e+07 1.766106e-03 9.982339e-01 2.129100e-10 3.804458e-32 7.259883e-67 3.832380e-126 0.000000e+00 0.000000e+00 0.000000e+00 
1.662500e+04 4.993055e+03 4.242763e+07 1.919971e-03 9.980800e-01 1.607595e-10 1.820925e-32 1.828544e-67 3.405662e-127 0.000000e+00 0.000000e+00 0.000000e+00 
