#NTIMES: 200
#NSTAGES: 6
#TIMES[d]: 2.01861554579 2.05619317592 2.09447033414 2.13346004255 2.17317556566 2.21363041491 2.25483835327 2.29681339988 2.3395698349 2.38312220429 2.42748532481 2.47267428903 2.51870447048 2.56559152888 2.61335141547 2.66200037841 2.71155496835 2.76203204402 2.81344877801 2.86582266257 2.91917151557 2.97351348659 3.02886706306 3.08525107656 3.14268470925 3.20118750036 3.26077935286 3.32148054021 3.3833117133 3.44629390742 3.51044854946 3.57579746518 3.64236288663 3.71016745973 3.77923425197 3.84958676024 3.92124891885 3.99424510765 4.06860016035 4.14433937294 4.22148851231 4.30007382501 4.3801220462 4.46166040872 4.54471665236 4.62931903331 4.71549633375 4.80327787168 4.89269351084 4.98377367093 5.07654933791 5.17105207457 5.26731403124 5.36536795678 5.46524720967 5.56698576935 5.67061824786 5.77617990151 5.88370664296 5.99323505339 6.10480239496 6.21844662348 6.33420640135 6.45212111066 6.57223086664 6.69457653128 6.81919972724 6.94614285202 7.07544909235 7.20716243891 7.34132770131 7.4779905233 7.61719739831 7.75899568527 7.90343362473 8.05056035528 8.20042593021 8.35308133461 8.50857850269 8.66697033542 8.82831071856 8.99265454099 9.16005771338 9.33057718718 9.50427097406 9.68119816558 9.86141895334 10.0449946494 10.2319877073 10.422461743 10.6164815568 10.8141131554 11.015423774 11.2204818996 11.4293572942 11.6421210183 11.8588454552 12.0796043358 12.3044727634 12.5335272396 12.7668456898 13.0045074904 13.246593495 13.4931860628 13.7443690858 14.0002280179 14.2608499037 14.526323408 14.7967388466 15.0721882162 15.3527652261 15.6385653301 15.9296857591 16.2262255538 16.5282855986 16.835968656 17.1493794014 17.468624459 17.7938124375 18.1250539677 18.4624617398 18.8061505417 19.1562372982 19.5128411108 19.876083298 20.2460874368 20.6229794046 21.006887422 21.3979420967 21.7962764676 22.2020260503 22.6153288829 23.0363255732 23.4651593468 23.9019760951 24.3469244256 24.8001557121 25.2618241463 25.7320867905 26.2111036304 26.6990376303 27.1960547878 27.702324191 28.2180180755 28.7433118831 29.2783843216 29.8234174257 30.3785966184 30.9441107748 31.5201522858 32.106917124 32.7046049099 33.3134189802 33.9335664566 34.5652583169 35.2087094658 35.8641388091 36.5317693273 37.211828152 37.9045466429 38.6101604666 39.3289096768 40.0610387957 40.8067968979 41.5664376941 42.3402196183 43.1284059154 43.9312647306 44.7490692008 45.5820975476 46.4306331717 47.2949647496 48.1753863315 49.0721974417 49.9857031802 50.9162143267 51.8640474459 52.829524996 53.8129754377 54.8147333461 55.8351395246 56.8745411212 57.9332917457 59.011751591 60.1102875549 61.2292733654 62.3690897074 63.5301243528 64.7127722917 65.9174358675 67.1445249133 68.3944568914 69.6676570355 70.9645584951 72.2856024833 73.6312384263 75.0019241168 76.3981258696 77.82031868 79.2689863858
#
#TIME: 2.01861554579
#NVEL: 202
#vel_mid[km/s] temp[K] ne[/cm^3] ar0 ar1 ar2 ar3 ar4 ar5
7.6750e+03 7.7468e+03 2.5871e+10 7.4269e-02 9.2573e-01 4.0752e-07 5.9864e-23 0.0000e+00 0.0000e+00
7.8750e+03 7.4661e+03 2.1964e+10 1.5733e-01 8.4267e-01 7.7560e-08 1.0846e-24 0.0000e+00 0.0000e+00
8.0750e+03 7.2224e+03 1.9007e+10 2.9095e-01 7.0905e-01 1.5240e-08 2.4028e-26 0.0000e+00 0.0000e+00
8.2750e+03 7.0010e+03 1.6888e+10 4.7282e-01 5.2718e-01 2.7192e-09 5.0877e-28 0.0000e+00 0.0000e+00
8.4750e+03 6.7710e+03 1.5359e+10 6.5114e-01 3.4886e-01 4.7726e-10 1.2384e-29 0.0000e+00 0.0000e+00
8.6750e+03 6.5664e+03 1.4126e+10 8.0453e-01 1.9547e-01 6.4674e-11 2.0444e-31 0.0000e+00 0.0000e+00
8.8750e+03 6.3924e+03 1.3086e+10 8.9681e-01 1.0319e-01 8.9375e-12 3.8732e-33 0.0000e+00 0.0000e+00
9.0750e+03 6.2318e+03 1.2156e+10 9.4567e-01 5.4329e-02 1.3503e-12 9.1817e-35 0.0000e+00 0.0000e+00
9.2750e+03 6.0430e+03 1.1287e+10 9.7507e-01 2.4929e-02 1.4575e-13 1.1632e-36 0.0000e+00 0.0000e+00
9.4750e+03 5.9207e+03 1.0470e+10 9.8844e-01 1.1555e-02 1.6626e-14 1.6619e-38 0.0000e+00 0.0000e+00
9.6750e+03 5.7659e+03 9.6957e+09 9.9440e-01 5.5968e-03 2.1618e-15 3.0686e-40 0.0000e+00 0.0000e+00
9.8750e+03 5.6344e+03 8.9423e+09 9.9751e-01 2.4923e-03 2.2391e-16 3.6546e-42 0.0000e+00 0.0000e+00
1.0075e+04 5.4940e+03 8.2272e+09 9.9884e-01 1.1579e-03 2.6046e-17 5.4651e-44 0.0000e+00 0.0000e+00
1.0275e+04 5.3502e+03 7.5168e+09 9.9955e-01 4.5262e-04 1.8836e-18 0.0000e+00 0.0000e+00 0.0000e+00
1.0475e+04 5.1867e+03 6.8165e+09 9.9984e-01 1.5973e-04 1.0251e-19 0.0000e+00 0.0000e+00 0.0000e+00
1.0675e+04 5.0418e+03 6.1810e+09 9.9993e-01 6.9261e-05 9.7768e-21 0.0000e+00 0.0000e+00 0.0000e+00
1.0875e+04 4.9106e+03 5.4693e+09 9.9998e-01 2.2017e-05 3.9251e-22 0.0000e+00 0.0000e+00 0.0000e+00
1.1075e+04 4.8015e+03 4.7835e+09 9.9999e-01 7.5142e-06 1.8947e-23 0.0000e+00 0.0000e+00 0.0000e+00
1.1275e+04 4.6721e+03 4.2654e+09 1.0000e+00 3.7611e-06 2.6360e-24 0.0000e+00 0.0000e+00 0.0000e+00
1.1475e+04 4.5753e+03 3.7451e+09 1.0000e+00 1.4935e-06 1.9266e-25 0.0000e+00 0.0000e+00 0.0000e+00
1.1675e+04 4.4717e+03 3.3434e+09 1.0000e+00 7.0857e-07 2.3157e-26 0.0000e+00 0.0000e+00 0.0000e+00
1.1875e+04 4.3838e+03 2.9705e+09 1.0000e+00 2.7470e-07 1.5972e-27 0.0000e+00 0.0000e+00 0.0000e+00
1.2075e+04 4.2618e+03 2.6583e+09 1.0000e+00 1.0886e-07 1.1753e-28 0.0000e+00 0.0000e+00 0.0000e+00
1.2275e+04 4.1618e+03 2.3543e+09 1.0000e+00 3.4678e-08 4.7232e-30 0.0000e+00 0.0000e+00 0.0000e+00
1.2475e+04 4.0954e+03 2.0888e+09 1.0000e+00 1.3610e-08 3.3591e-31 0.0000e+00 0.0000e+00 0.0000e+00
1.2675e+04 4.0006e+03 1.8412e+09 1.0000e+00 5.8765e-09 3.0849e-32 0.0000e+00 0.0000e+00 0.0000e+00
1.2875e+04 3.9266e+03 1.5403e+09 1.0000e+00 1.8111e-09 1.0841e-33 0.0000e+00 0.0000e+00 0.0000e+00
1.3075e+04 3.8615e+03 1.3323e+09 1.0000e+00 9.2546e-10 1.5548e-34 0.0000e+00 0.0000e+00 0.0000e+00
1.3275e+04 3.7579e+03 1.1295e+09 1.0000e+00 4.4867e-10 1.9023e-35 0.0000e+00 0.0000e+00 0.0000e+00
1.3475e+04 3.7050e+03 9.4983e+08 1.0000e+00 2.2424e-10 2.5135e-36 0.0000e+00 0.0000e+00 0.0000e+00
1.3675e+04 3.6226e+03 8.2106e+08 1.0000e+00 1.3759e-10 5.9377e-37 0.0000e+00 0.0000e+00 0.0000e+00
1.3875e+04 3.5812e+03 6.8595e+08 1.0000e+00 7.2535e-11 9.0313e-38 0.0000e+00 0.0000e+00 0.0000e+00
1.4075e+04 3.5459e+03 5.6811e+08 1.0000e+00 3.7769e-11 1.3191e-38 0.0000e+00 0.0000e+00 0.0000e+00
1.4275e+04 3.4964e+03 4.8505e+08 1.0000e+00 2.3195e-11 3.0936e-39 0.0000e+00 0.0000e+00 0.0000e+00
1.4475e+04 3.4629e+03 4.0764e+08 1.0000e+00 1.3304e-11 5.9484e-40 0.0000e+00 0.0000e+00 0.0000e+00
1.4675e+04 3.4120e+03 3.3017e+08 1.0000e+00 6.4238e-12 6.9475e-41 0.0000e+00 0.0000e+00 0.0000e+00
1.4875e+04 3.3783e+03 2.8281e+08 1.0000e+00 4.0150e-12 1.7129e-41 0.0000e+00 0.0000e+00 0.0000e+00
1.5075e+04 3.3266e+03 2.3476e+08 1.0000e+00 2.1277e-12 2.6274e-42 0.0000e+00 0.0000e+00 0.0000e+00
1.5275e+04 3.3076e+03 2.2369e+08 1.0000e+00 2.2192e-12 2.8446e-42 0.0000e+00 0.0000e+00 0.0000e+00
1.5475e+04 3.2614e+03 2.1794e+08 1.0000e+00 2.5787e-12 4.2081e-42 0.0000e+00 0.0000e+00 0.0000e+00
1.5675e+04 3.2312e+03 1.6711e+08 1.0000e+00 8.9061e-13 1.8918e-43 0.0000e+00 0.0000e+00 0.0000e+00
1.5875e+04 3.2191e+03 1.5687e+08 1.0000e+00 8.6394e-13 1.6535e-43 0.0000e+00 0.0000e+00 0.0000e+00
1.6075e+04 3.1822e+03 1.3334e+08 1.0000e+00 4.8375e-13 2.9427e-44 0.0000e+00 0.0000e+00 0.0000e+00
1.6275e+04 3.1637e+03 1.1564e+08 1.0000e+00 2.9317e-13 7.0065e-45 0.0000e+00 0.0000e+00 0.0000e+00
1.6475e+04 3.1023e+03 1.0799e+08 1.0000e+00 2.7675e-13 5.6052e-45 0.0000e+00 0.0000e+00 0.0000e+00
1.6675e+04 3.1026e+03 9.3331e+07 1.0000e+00 1.5756e-13 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00
1.6875e+04 3.0765e+03 8.4469e+07 1.0000e+00 1.1928e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7075e+04 3.0782e+03 7.4738e+07 1.0000e+00 7.4763e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7275e+04 3.0554e+03 7.1708e+07 1.0000e+00 8.7232e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7475e+04 3.0132e+03 6.4164e+07 1.0000e+00 5.8792e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7675e+04 3.0005e+03 5.7464e+07 1.0000e+00 3.8639e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7875e+04 2.9726e+03 5.7196e+07 1.0000e+00 6.2658e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8075e+04 2.9490e+03 4.7654e+07 1.0000e+00 2.1083e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8275e+04 2.9549e+03 4.3761e+07 1.0000e+00 1.6610e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8475e+04 2.9281e+03 4.0227e+07 1.0000e+00 1.3104e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8675e+04 2.9258e+03 3.5418e+07 1.0000e+00 5.5204e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8875e+04 2.9014e+03 3.2370e+07 1.0000e+00 3.6168e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9075e+04 2.8826e+03 3.0973e+07 1.0000e+00 5.2068e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9275e+04 2.8631e+03 2.8293e+07 1.0000e+00 3.4130e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9475e+04 2.8294e+03 2.7685e+07 1.0000e+00 6.7130e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9675e+04 2.8511e+03 2.4372e+07 1.0000e+00 2.4494e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9875e+04 2.8807e+03 2.4622e+07 1.0000e+00 7.7818e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0075e+04 2.8421e+03 2.0754e+07 1.0000e+00 1.3268e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0275e+04 2.7983e+03 1.9057e+07 1.0000e+00 8.1218e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0475e+04 2.7696e+03 1.7685e+07 1.0000e+00 6.4499e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0675e+04 2.7371e+03 1.6171e+07 1.0000e+00 2.8699e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0875e+04 2.7293e+03 1.5076e+07 1.0000e+00 2.5755e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1075e+04 2.7000e+03 1.3978e+07 1.0000e+00 1.7815e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1275e+04 2.7093e+03 1.2940e+07 1.0000e+00 1.0673e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1475e+04 2.6814e+03 1.2027e+07 1.0000e+00 7.7216e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1675e+04 2.7580e+03 1.1315e+07 1.0000e+00 1.1872e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1875e+04 2.6972e+03 1.0504e+07 1.0000e+00 8.1002e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2075e+04 2.6454e+03 9.7973e+06 1.0000e+00 7.3245e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2275e+04 2.6210e+03 9.0757e+06 1.0000e+00 4.0360e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2475e+04 2.5914e+03 8.3690e+06 1.0000e+00 1.2082e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2675e+04 2.6320e+03 7.7752e+06 1.0000e+00 6.6286e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2875e+04 2.5950e+03 7.2270e+06 1.0000e+00 3.6919e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3075e+04 2.5491e+03 6.7741e+06 1.0000e+00 5.9233e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3275e+04 2.4896e+03 6.2694e+06 1.0000e+00 1.8940e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3475e+04 2.4984e+03 5.8239e+06 1.0000e+00 9.7827e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3675e+04 2.5834e+03 5.3812e+06 1.0000e+00 3.1352e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3875e+04 2.4383e+03 4.9952e+06 1.0000e+00 1.7968e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4075e+04 2.4216e+03 4.6926e+06 1.0000e+00 2.8856e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4275e+04 2.3903e+03 4.3433e+06 1.0000e+00 1.2835e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4475e+04 2.4066e+03 4.0349e+06 1.0000e+00 8.3049e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4675e+04 2.4653e+03 3.6046e+06 1.0000e+00 9.2733e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4875e+04 2.4114e+03 3.2928e+06 1.0000e+00 4.3280e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5075e+04 2.3700e+03 3.0474e+06 1.0000e+00 3.1203e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5275e+04 2.3118e+03 2.7034e+06 1.0000e+00 9.3318e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5475e+04 2.2929e+03 2.3636e+06 1.0000e+00 2.9592e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5675e+04 2.1912e+03 1.5786e+06 1.0000e+00 1.0391e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5875e+04 2.1910e+03 1.7632e+06 1.0000e+00 4.1505e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6075e+04 2.1140e+03 9.8349e+05 1.0000e+00 9.7445e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6275e+04 2.0934e+03 9.3967e+05 1.0000e+00 1.0061e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6475e+04 2.0634e+03 8.9456e+05 1.0000e+00 1.0186e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6675e+04 2.0370e+03 9.1406e+05 1.0000e+00 1.5896e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6875e+04 2.6148e+03 3.3040e+06 1.0000e+00 2.0735e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7075e+04 1.9818e+03 3.3490e+05 1.0000e+00 1.3985e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7275e+04 1.9563e+03 3.5479e+05 1.0000e+00 2.2860e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7475e+04 1.9558e+03 2.8303e+05 1.0000e+00 9.8657e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7675e+04 1.9354e+03 2.6774e+05 1.0000e+00 9.4602e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7875e+04 1.9581e+03 7.8704e+05 1.0000e+00 5.3825e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8075e+04 1.8677e+03 3.4305e+04 1.0000e+00 2.0838e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8275e+04 1.8881e+03 3.1325e+04 1.0000e+00 1.7148e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8475e+04 1.8900e+03 1.7156e+05 1.0000e+00 2.8723e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8675e+04 1.9218e+03 2.7917e+05 1.0000e+00 3.6182e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8875e+04 2.8321e+03 7.1904e+06 1.0000e+00 9.5734e-11 6.7357e-39 0.0000e+00 0.0000e+00 0.0000e+00
2.9075e+04 1.8843e+03 6.9905e+03 1.0000e+00 7.5553e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.9275e+04 1.8767e+03 1.7848e+04 1.0000e+00 4.1518e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.9475e+04 1.8013e+03 1.1745e+05 1.0000e+00 1.4618e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.9675e+04 1.7720e+03 8.3558e+03 1.0000e+00 2.6531e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.9875e+04 1.8678e+03 2.0779e+05 1.0000e+00 3.5576e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0075e+04 1.6346e+03 8.4562e+03 1.0000e+00 3.9674e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0275e+04 2.1332e+03 5.5109e+05 1.0000e+00 1.3438e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0475e+04 1.7767e+03 6.2295e+03 1.0000e+00 1.6222e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0675e+04 1.8281e+03 2.2137e+05 1.0000e+00 1.5716e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0875e+04 2.6355e+03 1.0831e+06 1.0000e+00 2.3860e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.1075e+04 1.7283e+03 8.7696e+03 1.0000e+00 1.1185e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.1275e+04 1.7254e+03 1.7363e+04 1.0000e+00 2.2434e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.1475e+04 2.2479e+03 3.7707e+05 1.0000e+00 1.4784e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.1675e+04 1.6877e+03 4.7466e+04 1.0000e+00 2.3993e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.1875e+04 1.5820e+03 4.6584e+03 1.0000e+00 1.7067e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2075e+04 1.5466e+03 4.4615e+03 1.0000e+00 1.7074e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2275e+04 1.6435e+03 1.7182e+04 1.0000e+00 5.3832e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2475e+04 1.7656e+03 9.0665e+02 1.0000e+00 3.6779e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2675e+04 1.8928e+03 2.3975e+03 1.0000e+00 2.2975e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2875e+04 1.8858e+03 1.5795e+03 1.0000e+00 5.0013e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3075e+04 1.5932e+03 1.0849e+03 1.0000e+00 1.2923e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3275e+04 1.5607e+03 2.7498e+03 1.0000e+00 6.8301e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3475e+04 1.6635e+03 3.6190e+04 1.0000e+00 4.5727e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3675e+04 1.5963e+03 2.8935e+03 1.0000e+00 1.1992e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.3875e+04 1.5838e+03 7.7303e+03 1.0000e+00 8.2797e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4075e+04 1.5442e+03 1.4809e+03 1.0000e+00 1.1062e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4275e+04 2.2842e+03 1.4260e+05 1.0000e+00 3.1466e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4475e+04 2.3979e+03 1.7094e+05 1.0000e+00 1.8513e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4675e+04 1.6771e+03 9.3148e+03 1.0000e+00 3.8129e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4875e+04 1.5532e+03 1.0007e+03 1.0000e+00 4.5266e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5075e+04 1.5855e+03 4.7414e+03 1.0000e+00 3.2303e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5275e+04 2.3471e+03 1.2265e+05 1.0000e+00 8.0742e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5475e+04 1.7796e+03 3.6994e+03 1.0000e+00 1.6562e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5675e+04 2.1654e+03 8.6794e+04 1.0000e+00 1.5469e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.5875e+04 1.5828e+03 5.1498e+03 1.0000e+00 9.5404e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6075e+04 2.2112e+03 7.7729e+04 1.0000e+00 8.0238e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6275e+04 1.5809e+03 1.1082e+03 1.0000e+00 2.3667e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6475e+04 1.6478e+03 4.5686e+03 1.0000e+00 1.0071e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6675e+04 1.5759e+03 4.6447e+02 1.0000e+00 9.6631e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6875e+04 1.7384e+03 1.2884e+04 1.0000e+00 1.4947e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7075e+04 1.8885e+03 4.7286e+04 1.0000e+00 3.7214e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7275e+04 2.2514e+03 5.3521e+04 1.0000e+00 3.7419e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7475e+04 1.6568e+03 7.7311e+03 1.0000e+00 2.6622e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7675e+04 1.5167e+03 4.1167e+02 1.0000e+00 1.4256e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.7875e+04 1.6137e+03 2.4013e+02 1.0000e+00 1.8878e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8075e+04 1.5185e+03 4.3748e+02 1.0000e+00 2.6015e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8275e+04 1.5108e+03 9.2472e+02 1.0000e+00 6.6901e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8475e+04 2.0180e+03 1.8347e+01 1.0000e+00 9.1079e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8675e+04 1.5457e+03 2.2195e+02 1.0000e+00 2.7683e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8875e+04 2.0736e+03 2.8790e+04 1.0000e+00 6.3956e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9075e+04 2.1137e+03 2.6604e+04 1.0000e+00 5.8708e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9275e+04 1.5756e+03 5.0609e+02 1.0000e+00 1.3696e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9475e+04 1.4791e+03 2.3971e+02 1.0000e+00 7.6715e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9675e+04 1.6755e+03 6.5788e+02 1.0000e+00 5.7722e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9875e+04 1.6324e+03 2.5047e+03 1.0000e+00 1.9907e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0075e+04 1.8061e+03 1.2834e+04 1.0000e+00 2.1125e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.0225e+04 1.4172e+03 2.0932e+02 1.0000e+00 8.5532e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 7.4779905233
#NVEL: 202
#vel_mid[km/s] temp[K] ne[/cm^3] ar0 ar1 ar2 ar3 ar4 ar5
8.7500e+01 5.7898e+04 1.1716e+12 5.0644e-34 5.0292e-25 9.3560e-17 1.5373e-09 6.2092e-04 9.9938e-01
2.7500e+02 5.6991e+04 8.7128e+11 2.5638e-34 3.1225e-25 7.2909e-17 1.3800e-09 6.0190e-04 9.9940e-01
4.7500e+02 5.6072e+04 7.5820e+11 2.8409e-34 3.6305e-25 9.0969e-17 1.6949e-09 6.8253e-04 9.9932e-01
6.7500e+02 5.5082e+04 6.8330e+11 4.2005e-34 5.3749e-25 1.3823e-16 2.3933e-09 8.3275e-04 9.9917e-01
8.7500e+02 5.4099e+04 6.2429e+11 6.5817e-34 8.3383e-25 2.1733e-16 3.4539e-09 1.0270e-03 9.9897e-01
1.0750e+03 5.3104e+04 5.7407e+11 1.1253e-33 1.3957e-24 3.6460e-16 5.2247e-09 1.2992e-03 9.9870e-01
1.2750e+03 5.2071e+04 5.2989e+11 2.0758e-33 2.4994e-24 6.4864e-16 8.2513e-09 1.6824e-03 9.9832e-01
1.4750e+03 5.0993e+04 4.9020e+11 4.2455e-33 4.9115e-24 1.2533e-15 1.3857e-08 2.2532e-03 9.9775e-01
