#NTIMES:           33
#TIMES[d]:    1.00000E-01   5.00000E-01   1.00000E+00   2.00000E+00   3.00000E+00   4.00000E+00   5.00000E+00   6.00000E+00   7.00000E+00   8.00000E+00   9.00000E+00   1.00000E+01   1.20000E+01   1.40000E+01   1.60000E+01   1.80000E+01   2.00000E+01   2.20000E+01   2.40000E+01   2.60000E+01   2.80000E+01   3.00000E+01   3.50000E+01   4.00000E+01   5.00000E+01   6.00000E+01   7.00000E+01   8.00000E+01   9.00000E+01   1.00000E+02   1.10000E+02   1.20000E+02   1.30000E+02
#
#TIME:    1.00000E-01
#NVEL:          209
#vel_mid[km/s] temp[K] rho[gcc]
 1.84220E+08 2.83139E+04 3.02691E-12
 1.96110E+08 2.83792E+04 3.04789E-12
 2.06860E+08 2.85102E+04 2.90402E-12
 2.17110E+08 2.85759E+04 2.81190E-12
 2.27100E+08 2.85759E+04 2.65461E-12
 2.36770E+08 2.86418E+04 2.55270E-12
 2.47090E+08 2.86418E+04 2.28034E-12
 2.56530E+08 2.86418E+04 2.25944E-12
 2.66220E+08 2.85759E+04 2.06538E-12
 2.76130E+08 2.85759E+04 1.88799E-12
 2.85920E+08 2.85102E+04 1.83654E-12
 2.95590E+08 2.84446E+04 1.71396E-12
 3.05220E+08 2.83792E+04 1.59956E-12
 3.14880E+08 2.82488E+04 1.49624E-12
 3.24560E+08 2.81838E+04 1.40605E-12
 3.34120E+08 2.80543E+04 1.34896E-12
 3.43820E+08 2.79254E+04 1.27644E-12
 3.53570E+08 2.77971E+04 1.19674E-12
 3.63240E+08 2.76694E+04 1.12720E-12
 3.73140E+08 2.75423E+04 1.05196E-12
 3.83310E+08 2.74157E+04 9.86279E-13
 3.93530E+08 2.72270E+04 9.44061E-13
 4.03600E+08 2.71019E+04 8.99498E-13
 4.13880E+08 2.69153E+04 8.37529E-13
 4.24090E+08 2.67917E+04 8.24138E-13
 4.34340E+08 2.66073E+04 8.33681E-13
 4.43500E+08 2.64850E+04 8.51138E-13
 4.51740E+08 2.63027E+04 8.41395E-13
 4.59630E+08 2.61818E+04 8.18465E-13
 4.67540E+08 2.61216E+04 7.97995E-13
 4.76050E+08 2.60016E+04 7.48170E-13
 4.85100E+08 2.58226E+04 7.03072E-13
 4.94460E+08 2.57040E+04 6.63743E-13
 5.03850E+08 2.55859E+04 6.32412E-13
 5.13140E+08 2.54683E+04 6.10942E-13
 5.22310E+08 2.53513E+04 5.94292E-13
 5.31440E+08 2.52348E+04 5.79429E-13
 5.40560E+08 2.51189E+04 5.63638E-13
 5.49550E+08 2.50035E+04 5.54626E-13
 5.58300E+08 2.48886E+04 5.49541E-13
 5.66920E+08 2.48313E+04 5.40754E-13
 5.75500E+08 2.47172E+04 5.29663E-13
 5.84030E+08 2.46037E+04 5.21195E-13
 5.92180E+08 2.43781E+04 5.16416E-13
 6.00410E+08 2.43781E+04 5.05825E-13
 6.08570E+08 2.42661E+04 4.97737E-13
 6.16650E+08 2.41546E+04 4.89779E-13
 6.24720E+08 2.40436E+04 4.83059E-13
 6.32790E+08 2.39332E+04 4.75335E-13
 6.40790E+08 2.38232E+04 4.67735E-13
 6.48580E+08 2.37137E+04 4.61318E-13
 6.56230E+08 2.36048E+04 4.53942E-13
 6.63790E+08 2.34963E+04 4.47713E-13
 6.71290E+08 2.33884E+04 4.41570E-13
 6.78740E+08 2.32809E+04 4.35512E-13
 6.86180E+08 2.31739E+04 4.29536E-13
 6.93570E+08 2.30675E+04 4.22669E-13
 7.00850E+08 2.29615E+04 4.15911E-13
 7.08000E+08 2.28560E+04 4.08319E-13
 7.15120E+08 2.27510E+04 4.00867E-13
 7.22350E+08 2.26464E+04 3.93550E-13
 7.29700E+08 2.25424E+04 3.86367E-13
 7.37140E+08 2.23872E+04 3.78443E-13
 7.44580E+08 2.22844E+04 3.70681E-13
 7.52010E+08 2.21820E+04 3.62243E-13
 7.59370E+08 2.20293E+04 3.55631E-13
 7.66740E+08 2.19280E+04 3.49140E-13
 7.74130E+08 2.18273E+04 3.41979E-13
 7.81490E+08 2.16770E+04 3.34965E-13
 7.88780E+08 2.15774E+04 3.28095E-13
 7.96120E+08 2.14289E+04 3.21366E-13
 8.03570E+08 2.13304E+04 3.14051E-13
 8.10920E+08 2.11836E+04 3.15500E-13
 8.18250E+08 2.10378E+04 3.09742E-13
 8.25560E+08 2.09411E+04 3.04089E-13
 8.32910E+08 2.07970E+04 2.97852E-13
 8.40240E+08 2.06538E+04 2.93089E-13
 8.47490E+08 2.05116E+04 2.90402E-13
 8.54730E+08 2.04174E+04 2.85102E-13
 8.62050E+08 2.02768E+04 2.78612E-13
 8.69360E+08 2.01372E+04 2.74789E-13
 8.76630E+08 1.99986E+04 2.72270E-13
 8.83900E+08 1.98609E+04 2.67917E-13
 8.91090E+08 1.96789E+04 2.61818E-13
 8.98230E+08 1.95884E+04 2.55859E-13
 9.05370E+08 1.94089E+04 2.51768E-13
 9.12750E+08 1.92752E+04 2.45471E-13
 9.20350E+08 1.91426E+04 2.37684E-13
 9.28010E+08 1.89671E+04 2.31206E-13
 9.35510E+08 1.88365E+04 2.28034E-13
 9.43040E+08 1.86638E+04 2.23357E-13
 9.50790E+08 1.85353E+04 2.16272E-13
 9.58670E+08 1.83654E+04 2.11349E-13
 9.66510E+08 1.81970E+04 2.08449E-13
 9.74360E+08 1.80302E+04 2.04174E-13
 9.82260E+08 1.78649E+04 1.99067E-13
 9.90150E+08 1.77011E+04 1.95884E-13
 9.98010E+08 1.75388E+04 1.94089E-13
 1.00583E+09 1.73780E+04 1.90546E-13
 1.01374E+09 1.72187E+04 1.85780E-13
 1.02167E+09 1.70608E+04 1.82810E-13
 1.02957E+09 1.68655E+04 1.80302E-13
 1.03755E+09 1.66725E+04 1.77011E-13
 1.04550E+09 1.65196E+04 1.73780E-13
 1.05327E+09 1.63305E+04 1.71002E-13
 1.06106E+09 1.61808E+04 1.66725E-13
 1.06923E+09 1.59956E+04 1.59588E-13
 1.07772E+09 1.58125E+04 1.54525E-13
 1.08634E+09 1.56315E+04 1.47571E-13
 1.09552E+09 1.54525E+04 1.43219E-13
 1.10444E+09 1.52405E+04 1.38038E-13
 1.11341E+09 1.50661E+04 1.35207E-13
 1.12251E+09 1.48594E+04 1.30918E-13
 1.13150E+09 1.46893E+04 1.24451E-13
 1.14103E+09 1.45211E+04 1.19674E-13
 1.14995E+09 1.43219E+04 1.14288E-13
 1.15763E+09 1.41579E+04 1.11686E-13
 1.16751E+09 1.39959E+04 1.07399E-13
 1.17801E+09 1.38038E+04 1.01158E-13
 1.18843E+09 1.35831E+04 9.74990E-14
 1.19879E+09 1.34276E+04 9.35406E-14
 1.21017E+09 1.32434E+04 8.53100E-14
 1.22293E+09 1.30617E+04 7.70903E-14
 1.23665E+09 1.28529E+04 7.12853E-14
 1.25052E+09 1.26474E+04 6.83912E-14
 1.26448E+09 1.24738E+04 6.56145E-14
 1.27864E+09 1.22744E+04 6.29506E-14
 1.29311E+09 1.21060E+04 5.98412E-14
 1.30825E+09 1.19124E+04 5.62341E-14
 1.32430E+09 1.17220E+04 5.28445E-14
 1.34015E+09 1.15080E+04 5.10505E-14
 1.35544E+09 1.13501E+04 4.98884E-14
 1.37239E+09 1.11686E+04 4.46684E-14
 1.39204E+09 1.09901E+04 3.89942E-14
 1.41320E+09 1.07895E+04 3.56451E-14
 1.43401E+09 1.05925E+04 3.41979E-14
 1.45531E+09 1.03992E+04 3.19890E-14
 1.47862E+09 1.01859E+04 2.89068E-14
 1.50325E+09 1.00000E+04 2.69153E-14
 1.52671E+09 9.81748E+03 2.60016E-14
 1.55237E+09 9.63829E+03 2.31206E-14
 1.58659E+09 9.46237E+03 2.10378E-14
 1.60721E+09 9.26830E+03 3.38844E-14
 1.61713E+09 9.12011E+03 4.43609E-14
 1.62773E+09 9.03649E+03 4.48745E-14
 1.63760E+09 8.95365E+03 4.56037E-14
 1.64874E+09 8.87156E+03 4.10204E-14
 1.65974E+09 8.79023E+03 3.66438E-14
 1.67367E+09 8.70964E+03 3.05492E-14
 1.69035E+09 8.62979E+03 2.41546E-14
 1.70877E+09 8.53100E+03 1.99526E-14
 1.72792E+09 8.45279E+03 1.71791E-14
 1.74820E+09 8.35603E+03 1.47911E-14
 1.77052E+09 8.24138E+03 1.24165E-14
 1.79490E+09 8.18465E+03 1.05439E-14
 1.81949E+09 8.10961E+03 9.54993E-15
 1.84285E+09 8.03526E+03 9.07821E-15
 1.86477E+09 7.97995E+03 8.55067E-15
 1.88742E+09 7.90679E+03 7.53356E-15
 1.91289E+09 7.79830E+03 6.23735E-15
 1.94068E+09 7.76247E+03 5.30884E-15
 1.96791E+09 7.69130E+03 4.90908E-15
 1.99350E+09 7.63836E+03 4.69894E-15
 2.01770E+09 7.56833E+03 4.40555E-15
 2.04342E+09 7.51623E+03 3.76704E-15
 2.07308E+09 7.41310E+03 3.05492E-15
 2.10489E+09 7.36207E+03 2.63027E-15
 2.13563E+09 7.29458E+03 2.47742E-15
 2.16386E+09 7.22770E+03 2.40991E-15
 2.19034E+09 7.17794E+03 2.25424E-15
 2.21958E+09 7.07946E+03 1.87068E-15
 2.25441E+09 7.03072E+03 1.47911E-15
 2.29109E+09 6.96627E+03 1.29122E-15
 2.32584E+09 6.88652E+03 1.22180E-15
 2.35804E+09 6.82339E+03 1.19399E-15
 2.38773E+09 6.76083E+03 1.12202E-15
 2.42140E+09 6.68344E+03 9.05733E-16
 2.46256E+09 6.62217E+03 7.01455E-16
 2.50541E+09 6.54636E+03 6.13762E-16
 2.54649E+09 6.44169E+03 5.74116E-16
 2.58423E+09 6.38263E+03 5.59758E-16
 2.62134E+09 6.30957E+03 4.89779E-16
 2.66839E+09 6.22300E+03 3.63078E-16
 2.72272E+09 6.13762E+03 2.91743E-16
 2.77623E+09 6.05341E+03 2.64850E-16
 2.81800E+09 5.98412E+03 3.06196E-16
 2.82310E+09 5.98412E+03 2.14289E-15
 2.82718E+09 5.94292E+03 2.61216E-15
 2.84171E+09 5.88844E+03 7.29458E-16
 2.85561E+09 5.82103E+03 6.32412E-16
 2.88833E+09 5.72796E+03 2.58821E-16
 2.92715E+09 5.63638E+03 1.91426E-16
 2.99655E+09 5.52077E+03 9.79490E-17
 3.10890E+09 5.38270E+03 5.11682E-17
 3.33827E+09 5.17607E+03 2.05589E-17
 4.27720E+09 4.75335E+03 2.01837E-18
 4.51969E+09 4.62381E+03 1.91426E-18
 4.72963E+09 4.57088E+03 1.47571E-18
 4.95434E+09 4.49780E+03 9.31108E-19
 5.21803E+09 4.42588E+03 5.28445E-19
 5.53899E+09 4.32514E+03 2.84446E-19
 5.94827E+09 4.19759E+03 1.42561E-19
 6.49373E+09 3.95367E+03 6.60693E-20
 7.17500E+09 3.78443E+03 3.16957E-20
 7.37922E+09 3.70681E+03 6.72977E-20
#TIME:    1.20000E+01
#NVEL:          209
#vel_mid[km/s] temp[K] rho[gcc]
 1.04920E+08 2.40991E+04 1.71396E-12
 1.35140E+08 2.43220E+04 1.80717E-12
 1.54320E+08 2.44343E+04 1.75388E-12
 1.70180E+08 2.44906E+04 1.81134E-12
 1.84150E+08 2.45471E+04 1.75388E-12
 1.96050E+08 2.46037E+04 1.77011E-12
 2.06810E+08 2.46604E+04 1.68267E-12
 2.17080E+08 2.46604E+04 1.62555E-12
 2.27090E+08 2.46604E+04 1.53815E-12
 2.36790E+08 2.46604E+04 1.47231E-12
 2.47150E+08 2.46604E+04 1.31522E-12
 2.56620E+08 2.46604E+04 1.30017E-12
 2.66350E+08 2.46037E+04 1.18577E-12
 2.76290E+08 2.45471E+04 1.08393E-12
 2.86130E+08 2.44906E+04 1.05439E-12
 2.95840E+08 2.44343E+04 9.84011E-13
 3.05500E+08 2.43220E+04 9.18333E-13
 3.15210E+08 2.42661E+04 8.59014E-13
 3.24920E+08 2.41546E+04 8.07235E-13
 3.34510E+08 2.40991E+04 7.72681E-13
 3.44250E+08 2.39883E+04 7.32825E-13
 3.54030E+08 2.38781E+04 6.87068E-13
 3.63740E+08 2.37684E+04 6.47143E-13
 3.73660E+08 2.36592E+04 6.03949E-13
 3.83850E+08 2.35505E+04 5.67545E-13
 3.94090E+08 2.33884E+04 5.43250E-13
 4.04180E+08 2.32809E+04 5.17607E-13
 4.14480E+08 2.31739E+04 4.83059E-13
 4.24700E+08 2.30675E+04 4.75335E-13
 4.34950E+08 2.29087E+04 4.83059E-13
 4.44110E+08 2.28034E+04 4.92040E-13
 4.52340E+08 2.26464E+04 4.86407E-13
 4.60230E+08 2.25944E+04 4.73151E-13
 4.68150E+08 2.24905E+04 4.61318E-13
 4.76670E+08 2.23872E+04 4.32514E-13
 4.85720E+08 2.22844E+04 4.06443E-13
 4.95090E+08 2.21820E+04 3.82825E-13
 5.04480E+08 2.20800E+04 3.64754E-13
 5.13780E+08 2.19786E+04 3.52371E-13
 5.22950E+08 2.18776E+04 3.43558E-13
 5.32090E+08 2.17771E+04 3.34195E-13
 5.41210E+08 2.16770E+04 3.25837E-13
 5.50200E+08 2.15774E+04 3.19890E-13
 5.58960E+08 2.14783E+04 3.16957E-13
 5.67590E+08 2.13796E+04 3.11889E-13
 5.76180E+08 2.12814E+04 3.05492E-13
 5.84740E+08 2.11349E+04 2.99916E-13
 5.92830E+08 2.09894E+04 2.98538E-13
 6.01080E+08 2.09411E+04 2.91743E-13
 6.09260E+08 2.08930E+04 2.86418E-13
 6.17350E+08 2.07970E+04 2.82488E-13
 6.25430E+08 2.07014E+04 2.77971E-13
 6.33510E+08 2.06063E+04 2.74157E-13
 6.41520E+08 2.05116E+04 2.69774E-13
 6.49330E+08 2.04174E+04 2.65461E-13
 6.56980E+08 2.03236E+04 2.61818E-13
 6.64550E+08 2.01837E+04 2.58226E-13
 6.72060E+08 2.00909E+04 2.54683E-13
 6.79520E+08 1.99986E+04 2.51189E-13
 6.86970E+08 1.99067E+04 2.47172E-13
 6.94370E+08 1.98153E+04 2.43781E-13
 7.01660E+08 1.97242E+04 2.39883E-13
 7.08820E+08 1.96336E+04 2.35505E-13
 7.15950E+08 1.94984E+04 2.31206E-13
 7.23190E+08 1.94089E+04 2.26986E-13
 7.30550E+08 1.93197E+04 2.22844E-13
 7.38000E+08 1.90985E+04 2.18273E-13
 7.45440E+08 1.90546E+04 2.13796E-13
 7.52880E+08 1.89671E+04 2.08930E-13
 7.60250E+08 1.88799E+04 2.05116E-13
 7.67630E+08 1.87499E+04 2.01372E-13
 7.75030E+08 1.86638E+04 1.96789E-13
 7.82400E+08 1.85353E+04 1.93197E-13
 7.89700E+08 1.84502E+04 1.89234E-13
 7.97050E+08 1.83231E+04 1.84927E-13
 8.04500E+08 1.81970E+04 1.81134E-13
 8.11850E+08 1.81134E+04 1.81970E-13
 8.19180E+08 1.79887E+04 1.78649E-13
 8.26500E+08 1.78649E+04 1.75388E-13
 8.33860E+08 1.77419E+04 1.71396E-13
 8.41200E+08 1.76198E+04 1.69044E-13
 8.48450E+08 1.74985E+04 1.67494E-13
 8.55700E+08 1.73780E+04 1.64437E-13
 8.63020E+08 1.72584E+04 1.60694E-13
 8.70340E+08 1.71396E+04 1.58489E-13
 8.77620E+08 1.70216E+04 1.57036E-13
 8.84880E+08 1.68267E+04 1.54525E-13
 8.92060E+08 1.67494E+04 1.51008E-13
 8.99200E+08 1.66341E+04 1.47571E-13
 9.06350E+08 1.65196E+04 1.45211E-13
 9.13730E+08 1.63682E+04 1.41579E-13
 9.21340E+08 1.62555E+04 1.37088E-13
 9.29000E+08 1.61065E+04 1.33352E-13
 9.36500E+08 1.59956E+04 1.31522E-13
 9.44040E+08 1.58489E+04 1.28825E-13
 9.51790E+08 1.57398E+04 1.24738E-13
 9.59650E+08 1.55955E+04 1.22180E-13
 9.67500E+08 1.54525E+04 1.20504E-13
 9.75340E+08 1.53109E+04 1.18032E-13
 9.83230E+08 1.51705E+04 1.15080E-13
 9.91120E+08 1.50314E+04 1.12980E-13
 9.98970E+08 1.48936E+04 1.11944E-13
 1.00679E+09 1.47571E+04 1.09901E-13
 1.01469E+09 1.46218E+04 1.07399E-13
 1.02261E+09 1.44877E+04 1.05439E-13
 1.03052E+09 1.43219E+04 1.03992E-13
 1.03847E+09 1.41579E+04 1.02329E-13
 1.04640E+09 1.40281E+04 1.00462E-13
 1.05416E+09 1.38995E+04 9.88553E-14
 1.06195E+09 1.37404E+04 9.63829E-14
 1.07012E+09 1.36144E+04 9.22571E-14
 1.07859E+09 1.34586E+04 8.93305E-14
 1.08720E+09 1.33352E+04 8.53100E-14
 1.09637E+09 1.31826E+04 8.26038E-14
 1.10528E+09 1.30317E+04 7.97995E-14
 1.11423E+09 1.28825E+04 7.83430E-14
 1.12331E+09 1.27350E+04 7.56833E-14
 1.13230E+09 1.25893E+04 7.19449E-14
 1.14182E+09 1.24451E+04 6.91831E-14
 1.15072E+09 1.23027E+04 6.62217E-14
 1.15838E+09 1.21619E+04 6.45654E-14
 1.16825E+09 1.20504E+04 6.20869E-14
 1.17874E+09 1.18850E+04 5.84790E-14
 1.18912E+09 1.17220E+04 5.64937E-14
 1.19946E+09 1.15878E+04 5.42001E-14
 1.21083E+09 1.14551E+04 4.93174E-14
 1.22358E+09 1.13240E+04 4.45656E-14
 1.23727E+09 1.11686E+04 4.12098E-14
 1.25110E+09 1.10408E+04 3.95367E-14
 1.26506E+09 1.08893E+04 3.79315E-14
 1.27920E+09 1.07647E+04 3.63915E-14
 1.29364E+09 1.06170E+04 3.45939E-14
 1.30876E+09 1.04713E+04 3.25087E-14
 1.32481E+09 1.02802E+04 3.05492E-14
 1.34063E+09 1.01859E+04 2.95121E-14
 1.35590E+09 1.00462E+04 2.88403E-14
 1.37284E+09 9.93116E+03 2.58821E-14
 1.39248E+09 9.79490E+03 2.25424E-14
 1.41362E+09 9.63829E+03 2.06063E-14
 1.43442E+09 9.50605E+03 1.97697E-14
 1.45570E+09 9.35406E+03 1.84927E-14
 1.47901E+09 9.18333E+03 1.67109E-14
 1.50364E+09 9.05733E+03 1.55597E-14
 1.52707E+09 8.91251E+03 1.50661E-14
 1.55269E+09 8.77001E+03 1.33968E-14
 1.58691E+09 8.62979E+03 1.21619E-14
 1.60753E+09 8.49180E+03 1.95884E-14
 1.61737E+09 8.35603E+03 2.57632E-14
 1.62793E+09 8.29851E+03 2.60016E-14
 1.63780E+09 8.24138E+03 2.63633E-14
 1.64895E+09 8.16582E+03 2.37137E-14
 1.65994E+09 8.10961E+03 2.11836E-14
 1.67387E+09 8.03526E+03 1.76604E-14
 1.69056E+09 7.96159E+03 1.39637E-14
 1.70899E+09 7.88860E+03 1.15345E-14
 1.72814E+09 7.81628E+03 9.93116E-15
 1.74842E+09 7.74462E+03 8.55067E-15
 1.77074E+09 7.63836E+03 7.17794E-15
 1.79512E+09 7.58578E+03 6.09537E-15
 1.81971E+09 7.53356E+03 5.52077E-15
 1.84307E+09 7.46449E+03 5.24807E-15
 1.86499E+09 7.39605E+03 4.94311E-15
 1.88765E+09 7.34514E+03 4.35512E-15
 1.91313E+09 7.24436E+03 3.60579E-15
 1.94093E+09 7.21107E+03 3.06902E-15
 1.96816E+09 7.14496E+03 2.83792E-15
 1.99376E+09 7.07946E+03 2.71644E-15
 2.01796E+09 7.03072E+03 2.54683E-15
 2.04370E+09 6.96627E+03 2.17771E-15
 2.07337E+09 6.88652E+03 1.76604E-15
 2.10519E+09 6.82339E+03 1.52055E-15
 2.13593E+09 6.76083E+03 1.43219E-15
 2.16417E+09 6.69885E+03 1.39316E-15
 2.19067E+09 6.63743E+03 1.30317E-15
 2.21993E+09 6.56145E+03 1.08143E-15
 2.25477E+09 6.50130E+03 8.55067E-16
 2.29145E+09 6.44169E+03 7.46449E-16
 2.32621E+09 6.36796E+03 7.06318E-16
 2.35841E+09 6.30957E+03 6.90240E-16
 2.38810E+09 6.23735E+03 6.48634E-16
 2.42176E+09 6.18016E+03 5.23600E-16
 2.46292E+09 6.10942E+03 4.05509E-16
 2.50576E+09 6.03949E+03 3.54813E-16
 2.54683E+09 5.95662E+03 3.31894E-16
 2.58456E+09 5.90201E+03 3.23594E-16
 2.62166E+09 5.84790E+03 2.83792E-16
 2.66870E+09 5.78096E+03 2.09894E-16
 2.72302E+09 5.71479E+03 1.68655E-16
 2.77652E+09 5.63638E+03 1.53109E-16
 2.81824E+09 5.58470E+03 1.77011E-16
 2.82334E+09 5.58470E+03 1.23880E-15
 2.82743E+09 5.55904E+03 1.51008E-15
 2.84200E+09 5.49541E+03 4.20727E-16
 2.85591E+09 5.43250E+03 3.65595E-16
 2.88866E+09 5.37032E+03 1.49624E-16
 2.92751E+09 5.28445E+03 1.10662E-16
 2.99693E+09 5.18800E+03 5.66239E-17
 3.10929E+09 5.09331E+03 2.95801E-17
 3.33867E+09 4.92040E+03 1.18850E-17
 4.27749E+09 4.56037E+03 1.16681E-18
 4.51996E+09 4.44631E+03 1.10662E-18
 4.72988E+09 4.38531E+03 8.55067E-19
 4.95458E+09 4.32514E+03 5.38270E-19
 5.21826E+09 4.25598E+03 3.05492E-19
 5.53922E+09 4.14000E+03 1.64437E-19
 5.94849E+09 3.95367E+03 8.24138E-20
 6.49392E+09 3.82825E+03 3.82825E-20
 7.17514E+09 3.67282E+03 1.83231E-20
 7.37935E+09 3.60579E+03 3.89045E-20
#TIME:    1.40000E+01
#NVEL:          209
#vel_mid[km/s] temp[K] rho[gcc]
 1.04900E+08 2.12814E+04 1.08393E-12
 1.35110E+08 2.13796E+04 1.14288E-12
 1.54290E+08 2.14289E+04 1.11173E-12
 1.70150E+08 2.14783E+04 1.14815E-12
 1.84130E+08 2.15278E+04 1.10917E-12
 1.96030E+08 2.15774E+04 1.11944E-12
 2.06810E+08 2.15774E+04 1.06414E-12
 2.17090E+08 2.15774E+04 1.02802E-12
 2.27120E+08 2.15774E+04 9.70510E-13
 2.36840E+08 2.15774E+04 9.28966E-13
 2.47220E+08 2.15774E+04 8.27942E-13
 2.56720E+08 2.15278E+04 8.18465E-13
 2.66470E+08 2.14783E+04 7.46449E-13
 2.76450E+08 2.14289E+04 6.80769E-13
 2.86310E+08 2.13796E+04 6.60693E-13
 2.96050E+08 2.13304E+04 6.16595E-13
 3.05720E+08 2.12324E+04 5.75440E-13
 3.15450E+08 2.11836E+04 5.38270E-13
 3.25200E+08 2.10863E+04 5.05825E-13
 3.34820E+08 2.10378E+04 4.84172E-13
 3.44580E+08 2.09411E+04 4.59198E-13
 3.54380E+08 2.08449E+04 4.30527E-13
 3.64110E+08 2.07491E+04 4.05509E-13
 3.74060E+08 2.06538E+04 3.78443E-13
 3.84270E+08 2.05589E+04 3.55631E-13
 3.94520E+08 2.04174E+04 3.41979E-13
 4.04630E+08 2.03236E+04 3.25837E-13
 4.14940E+08 2.02302E+04 3.04089E-13
 4.25160E+08 2.00909E+04 2.99916E-13
 4.35420E+08 1.99986E+04 3.04789E-13
 4.44600E+08 1.98609E+04 3.11172E-13
 4.52800E+08 1.97697E+04 3.06902E-13
 4.60700E+08 1.96789E+04 2.97852E-13
 4.68630E+08 1.95884E+04 2.90402E-13
 4.77160E+08 1.94984E+04 2.72270E-13
 4.86220E+08 1.94089E+04 2.56448E-13
 4.95600E+08 1.93197E+04 2.41546E-13
 5.04990E+08 1.92309E+04 2.30144E-13
 5.14300E+08 1.90985E+04 2.21820E-13
 5.23470E+08 1.90108E+04 2.16272E-13
 5.32610E+08 1.89234E+04 2.10863E-13
 5.41740E+08 1.88365E+04 2.05116E-13
 5.50740E+08 1.87499E+04 2.01372E-13
 5.59500E+08 1.86209E+04 1.99526E-13
 5.68140E+08 1.85353E+04 1.96336E-13
 5.76750E+08 1.84502E+04 1.92309E-13
 5.85330E+08 1.83654E+04 1.88799E-13
 5.93360E+08 1.81970E+04 1.88365E-13
 6.01610E+08 1.81552E+04 1.83231E-13
 6.09810E+08 1.80717E+04 1.80302E-13
 6.17910E+08 1.79887E+04 1.77828E-13
 6.26000E+08 1.79061E+04 1.74985E-13
 6.34080E+08 1.78238E+04 1.72584E-13
 6.42110E+08 1.77419E+04 1.69824E-13
 6.49920E+08 1.76604E+04 1.67109E-13
 6.57580E+08 1.75388E+04 1.64816E-13
 6.65160E+08 1.74582E+04 1.62181E-13
 6.72680E+08 1.73780E+04 1.60325E-13
 6.80140E+08 1.72982E+04 1.58125E-13
 6.87600E+08 1.71791E+04 1.55597E-13
 6.95010E+08 1.71002E+04 1.53462E-13
 7.02300E+08 1.70216E+04 1.51008E-13
 7.09470E+08 1.69044E+04 1.48252E-13
 7.16610E+08 1.68267E+04 1.45211E-13
 7.23870E+08 1.67109E+04 1.42561E-13
 7.31260E+08 1.66341E+04 1.40281E-13
 7.38660E+08 1.63682E+04 1.37404E-13
 7.46100E+08 1.64059E+04 1.34586E-13
 7.53540E+08 1.63305E+04 1.31220E-13
 7.60920E+08 1.62181E+04 1.29122E-13
 7.68310E+08 1.61436E+04 1.26765E-13
 7.75710E+08 1.60325E+04 1.23880E-13
 7.83090E+08 1.59221E+04 1.21619E-13
 7.90390E+08 1.58489E+04 1.19124E-13
 7.97740E+08 1.57398E+04 1.16413E-13
 8.05190E+08 1.56315E+04 1.14025E-13
 8.12540E+08 1.55597E+04 1.14551E-13
 8.19880E+08 1.54525E+04 1.12460E-13
 8.27210E+08 1.53462E+04 1.10408E-13
 8.34570E+08 1.52405E+04 1.07895E-13
 8.41910E+08 1.51356E+04 1.06414E-13
 8.49160E+08 1.50314E+04 1.05439E-13
 8.56410E+08 1.49279E+04 1.03514E-13
 8.63750E+08 1.48252E+04 1.01158E-13
 8.71070E+08 1.47231E+04 9.97700E-14
 8.78360E+08 1.46218E+04 9.88553E-14
 8.85580E+08 1.44212E+04 9.72747E-14
 8.92750E+08 1.43880E+04 9.50605E-14
 8.99900E+08 1.42889E+04 9.28966E-14
 9.07040E+08 1.41906E+04 9.16220E-14
 9.14430E+08 1.40929E+04 8.91251E-14
 9.22040E+08 1.39959E+04 8.62979E-14
 9.29700E+08 1.38995E+04 8.41395E-14
 9.37200E+08 1.37721E+04 8.29851E-14
 9.44730E+08 1.36773E+04 8.10961E-14
 9.52480E+08 1.35831E+04 7.87046E-14
 9.60340E+08 1.34586E+04 7.69130E-14
 9.68180E+08 1.33660E+04 7.58578E-14
 9.76030E+08 1.32434E+04 7.43019E-14
 9.83910E+08 1.31220E+04 7.24436E-14
 9.91790E+08 1.30317E+04 7.12853E-14
 9.99640E+08 1.29122E+04 7.06318E-14
 1.00745E+09 1.27938E+04 6.93426E-14
 1.01535E+09 1.27057E+04 6.77642E-14
 1.02327E+09 1.25893E+04 6.65273E-14
 1.03118E+09 1.24738E+04 6.56145E-14
 1.03910E+09 1.23310E+04 6.45654E-14
 1.04702E+09 1.22180E+04 6.33870E-14
 1.05477E+09 1.21060E+04 6.23735E-14
 1.06255E+09 1.19950E+04 6.06736E-14
 1.07072E+09 1.18850E+04 5.80764E-14
 1.07918E+09 1.17761E+04 5.63638E-14
 1.08778E+09 1.16681E+04 5.38270E-14
 1.09694E+09 1.15611E+04 5.21195E-14
 1.10584E+09 1.14551E+04 5.03501E-14
 1.11478E+09 1.13240E+04 4.94311E-14
 1.12384E+09 1.12202E+04 4.77529E-14
 1.13283E+09 1.11173E+04 4.52898E-14
 1.14234E+09 1.10154E+04 4.36516E-14
 1.15123E+09 1.08893E+04 4.18794E-14
 1.15887E+09 1.07895E+04 4.08319E-14
 1.16874E+09 1.06905E+04 3.91742E-14
 1.17921E+09 1.05439E+04 3.68978E-14
 1.18957E+09 1.04713E+04 3.57273E-14
 1.19989E+09 1.03753E+04 3.41979E-14
 1.21125E+09 1.02565E+04 3.11172E-14
 1.22400E+09 1.01625E+04 2.81190E-14
 1.23767E+09 1.00462E+04 2.60615E-14
