#NTIMES: 200
#NSTAGES: 6
#TIMES[d]: 0.9869 1.0089 1.0313 1.0543 1.0778 1.1018 1.1263 1.1514 1.1771 1.2033 1.2301 1.2575 1.2855 1.3142 1.3434 1.3734 1.4039 1.4352 1.4672 1.4999 1.5333 1.5674 1.6024 1.6381 1.6745 1.7118 1.7500 1.7890 1.8288 1.8696 1.9112 1.9538 1.9973 2.0418 2.0873 2.1338 2.1813 2.2299 2.2796 2.3303 2.3823 2.4353 2.4896 2.5450 2.6017 2.6597 2.7189 2.7795 2.8414 2.9047 2.9694 3.0356 3.1032 3.1723 3.2430 3.3152 3.3891 3.4646 3.5417 3.6206 3.7013 3.7837 3.8680 3.9542 4.0423 4.1323 4.2244 4.3185 4.4147 4.5130 4.6135 4.7163 4.8214 4.9288 5.0386 5.1508 5.2655 5.3828 5.5028 5.6253 5.7506 5.8787 6.0097 6.1436 6.2804 6.4203 6.5633 6.7096 6.8590 7.0118 7.1680 7.3277 7.4909 7.6578 7.8284 8.0028 8.1810 8.3633 8.5496 8.7400 8.9347 9.1337 9.3372 9.5452 9.7578 9.9752 10.1974 10.4246 10.6568 10.8942 11.1368 11.3849 11.6385 11.8978 12.1628 12.4338 12.7108 12.9939 13.2834 13.5793 13.8818 14.1910 14.5071 14.8303 15.1606 15.4983 15.8436 16.1965 16.5573 16.9261 17.3032 17.6886 18.0827 18.4855 18.8973 19.3182 19.7486 20.1885 20.6382 21.0979 21.5679 22.0484 22.5395 23.0416 23.5549 24.0796 24.6160 25.1644 25.7249 26.2980 26.8838 27.4826 28.0949 28.7207 29.3605 30.0145 30.6831 31.3666 32.0654 32.7796 33.5098 34.2563 35.0194 35.7995 36.5970 37.4122 38.2456 39.0976 39.9685 40.8589 41.7690 42.6995 43.6507 44.6230 45.6171 46.6332 47.6720 48.7340 49.8196 50.9294 52.0639 53.2236 54.4093 55.6213 56.8603 58.1269 59.4218 60.7455 62.0986 63.4819 64.8961 66.3417 67.8195 69.3303 70.8747 72.4535 74.0675 75.7174 77.4041 79.1284
#
#TIME: 0.9869
#NVEL: 115
#vel_mid[km/s] k0 k1 k2 k3 k4 k5
1.0712e+04 1.3987e-17 5.4472e-09 2.2921e-03 8.9006e-01 1.0765e-01 1.2349e-07
1.1367e+04 4.8368e-15 1.8970e-06 7.5437e-02 9.2349e-01 1.0676e-03 2.6584e-12
1.2062e+04 7.4432e-13 3.3608e-04 8.3549e-01 1.6418e-01 7.0618e-07 1.0089e-18
1.2794e+04 3.6369e-11 1.6779e-02 9.8245e-01 7.7569e-04 2.0337e-12 1.4728e-28
1.3528e+04 1.0505e-09 5.3460e-01 4.6540e-01 7.1712e-07 4.2622e-19 3.7578e-40
1.4194e+04 1.9369e-09 9.7156e-01 2.8435e-02 2.9651e-10 2.1934e-25 0.0000e+00
1.4758e+04 1.8513e-09 9.9602e-01 3.9799e-03 2.1182e-12 2.8342e-29 0.0000e+00
1.5240e+04 2.0941e-09 9.9930e-01 6.9753e-04 2.9753e-14 1.4042e-32 0.0000e+00
1.5647e+04 2.8687e-09 9.9988e-01 1.1941e-04 4.3311e-16 8.3281e-36 0.0000e+00
1.5960e+04 4.7775e-09 9.9999e-01 1.3629e-05 2.5260e-18 1.0658e-39 0.0000e+00
1.6187e+04 6.3110e-09 1.0000e+00 2.2636e-06 3.3313e-20 5.1428e-43 0.0000e+00
1.6354e+04 7.3203e-09 1.0000e+00 5.0863e-07 8.7172e-22 1.4013e-45 0.0000e+00
1.6484e+04 7.5558e-09 1.0000e+00 1.4618e-07 3.9651e-23 0.0000e+00 0.0000e+00
1.6593e+04 7.2457e-09 1.0000e+00 4.6005e-08 2.1760e-24 0.0000e+00 0.0000e+00
1.6692e+04 6.9574e-09 1.0000e+00 2.1897e-08 3.3471e-25 0.0000e+00 0.0000e+00
1.6788e+04 6.8950e-09 1.0000e+00 9.5204e-09 4.1676e-26 0.0000e+00 0.0000e+00
1.6888e+04 6.8860e-09 1.0000e+00 4.3540e-09 5.9039e-27 0.0000e+00 0.0000e+00
1.6999e+04 6.7990e-09 1.0000e+00 2.2414e-09 1.1166e-27 0.0000e+00 0.0000e+00
1.7146e+04 6.8087e-09 1.0000e+00 8.5389e-10 1.0013e-28 0.0000e+00 0.0000e+00
1.7416e+04 7.1311e-09 1.0000e+00 1.1699e-10 7.0941e-31 0.0000e+00 0.0000e+00
1.7888e+04 7.5591e-09 1.0000e+00 5.3246e-12 3.1762e-34 0.0000e+00 0.0000e+00
1.8532e+04 8.6963e-09 1.0000e+00 1.3924e-13 3.6477e-38 0.0000e+00 0.0000e+00
1.9260e+04 8.8764e-09 1.0000e+00 3.1039e-15 2.6064e-42 0.0000e+00 0.0000e+00
2.0034e+04 7.6279e-09 1.0000e+00 1.4266e-16 1.4013e-45 0.0000e+00 0.0000e+00
2.0838e+04 6.6579e-09 1.0000e+00 7.5592e-18 0.0000e+00 0.0000e+00 0.0000e+00
2.1648e+04 6.4566e-09 1.0000e+00 5.3744e-19 0.0000e+00 0.0000e+00 0.0000e+00
2.2448e+04 6.6283e-09 1.0000e+00 3.3006e-20 0.0000e+00 0.0000e+00 0.0000e+00
2.3246e+04 6.8436e-09 1.0000e+00 2.7088e-21 0.0000e+00 0.0000e+00 0.0000e+00
2.4052e+04 6.8689e-09 1.0000e+00 3.9544e-22 0.0000e+00 0.0000e+00 0.0000e+00
2.4868e+04 6.5719e-09 1.0000e+00 1.0520e-22 0.0000e+00 0.0000e+00 0.0000e+00
2.5699e+04 6.4854e-09 1.0000e+00 2.2057e-23 0.0000e+00 0.0000e+00 0.0000e+00
2.6588e+04 6.5539e-09 1.0000e+00 2.3825e-24 0.0000e+00 0.0000e+00 0.0000e+00
2.7638e+04 6.5443e-09 1.0000e+00 8.9277e-26 0.0000e+00 0.0000e+00 0.0000e+00
2.8987e+04 5.2093e-09 1.0000e+00 1.1243e-26 0.0000e+00 0.0000e+00 0.0000e+00
3.0652e+04 3.6300e-09 1.0000e+00 7.7781e-28 0.0000e+00 0.0000e+00 0.0000e+00
3.2516e+04 2.1582e-09 1.0000e+00 9.8073e-31 0.0000e+00 0.0000e+00 0.0000e+00
3.4459e+04 1.2864e-09 1.0000e+00 1.4176e-31 0.0000e+00 0.0000e+00 0.0000e+00
3.6371e+04 8.1665e-10 1.0000e+00 2.5607e-33 0.0000e+00 0.0000e+00 0.0000e+00
3.8150e+04 5.7461e-10 1.0000e+00 4.6925e-35 0.0000e+00 0.0000e+00 0.0000e+00
3.9750e+04 4.6569e-10 1.0000e+00 9.7377e-36 0.0000e+00 0.0000e+00 0.0000e+00
4.1174e+04 3.8643e-10 1.0000e+00 2.9533e-35 0.0000e+00 0.0000e+00 0.0000e+00
4.2468e+04 3.0946e-10 1.0000e+00 5.1668e-35 0.0000e+00 0.0000e+00 0.0000e+00
4.3688e+04 2.7462e-10 1.0000e+00 2.3832e-39 0.0000e+00 0.0000e+00 0.0000e+00
4.4884e+04 1.8036e-10 1.0000e+00 3.4596e-36 0.0000e+00 0.0000e+00 0.0000e+00
4.6084e+04 1.4154e-10 1.0000e+00 3.0745e-38 0.0000e+00 0.0000e+00 0.0000e+00
4.7294e+04 1.1684e-10 1.0000e+00 3.2119e-39 0.0000e+00 0.0000e+00 0.0000e+00
4.8516e+04 9.1243e-11 1.0000e+00 1.1811e-36 0.0000e+00 0.0000e+00 0.0000e+00
4.9754e+04 8.1994e-11 1.0000e+00 1.0946e-40 0.0000e+00 0.0000e+00 0.0000e+00
5.1012e+04 6.5942e-11 1.0000e+00 5.1828e-41 0.0000e+00 0.0000e+00 0.0000e+00
5.2292e+04 5.3683e-11 1.0000e+00 2.1286e-41 0.0000e+00 0.0000e+00 0.0000e+00
5.3596e+04 3.6798e-11 1.0000e+00 5.3182e-40 0.0000e+00 0.0000e+00 0.0000e+00
5.4921e+04 2.9320e-11 1.0000e+00 5.3869e-40 0.0000e+00 0.0000e+00 0.0000e+00
5.6265e+04 2.3495e-11 1.0000e+00 6.1425e-40 0.0000e+00 0.0000e+00 0.0000e+00
5.7622e+04 1.9016e-11 1.0000e+00 2.1581e-40 0.0000e+00 0.0000e+00 0.0000e+00
5.8985e+04 1.6959e-11 1.0000e+00 9.6835e-38 0.0000e+00 0.0000e+00 0.0000e+00
6.0341e+04 1.3158e-11 1.0000e+00 6.0340e-42 0.0000e+00 0.0000e+00 0.0000e+00
6.1676e+04 1.0598e-11 1.0000e+00 7.0177e-42 0.0000e+00 0.0000e+00 0.0000e+00
6.2975e+04 8.9117e-12 1.0000e+00 1.6892e-39 0.0000e+00 0.0000e+00 0.0000e+00
6.4219e+04 1.0174e-11 1.0000e+00 9.8091e-45 0.0000e+00 0.0000e+00 0.0000e+00
6.5388e+04 6.2529e-12 1.0000e+00 1.6886e-42 0.0000e+00 0.0000e+00 0.0000e+00
6.6461e+04 5.5832e-12 1.0000e+00 3.4752e-43 0.0000e+00 0.0000e+00 0.0000e+00
6.7422e+04 5.3400e-12 1.0000e+00 4.0638e-44 0.0000e+00 0.0000e+00 0.0000e+00
6.8257e+04 4.8964e-12 1.0000e+00 1.9618e-44 0.0000e+00 0.0000e+00 0.0000e+00
6.8960e+04 4.4301e-12 1.0000e+00 1.6816e-44 0.0000e+00 0.0000e+00 0.0000e+00
6.9475e+04 8.8285e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9758e+04 7.4081e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9886e+04 9.1934e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9950e+04 1.3738e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9982e+04 1.7207e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9996e+04 1.4604e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 5.8647e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 5.2655
#NVEL: 115
#vel_mid[km/s] k0 k1 k2 k3 k4 k5
4.4010e+02 3.4816e-16 9.9740e-07 7.4986e-02 9.2447e-01 5.4583e-04 2.9334e-13
8.8623e+02 1.1767e-11 3.8676e-04 7.0298e-01 2.9662e-01 8.7147e-06 3.7525e-16
9.0614e+02 1.5480e-12 5.6604e-05 3.2034e-01 6.7943e-01 1.6836e-04 1.1740e-13
9.4442e+02 3.4355e-14 1.3933e-06 4.1481e-02 9.5291e-01 5.6074e-03 2.4619e-10
9.9911e+02 3.8087e-15 1.5758e-07 1.1428e-02 9.5669e-01 3.1879e-02 1.3590e-08
1.0608e+03 1.6279e-15 6.8217e-08 6.8998e-03 9.3391e-01 5.9191e-02 5.8446e-08
1.1257e+03 1.1587e-15 4.8820e-08 5.6264e-03 9.1940e-01 7.4971e-02 1.0286e-07
1.1944e+03 8.4983e-16 3.5986e-08 4.6643e-03 9.0296e-01 9.2371e-02 1.7037e-07
1.2673e+03 4.9245e-16 2.1022e-08 3.3370e-03 8.6564e-01 1.3102e-01 4.0294e-07
1.3448e+03 1.5399e-16 6.7054e-09 1.6022e-03 7.4910e-01 2.4929e-01 2.1395e-06
1.4269e+03 2.0279e-17 9.2375e-10 4.1379e-04 4.7530e-01 5.2426e-01 2.1298e-05
1.5140e+03 1.3797e-18 6.8421e-11 6.2278e-05 1.9445e-01 8.0531e-01 1.7972e-04
1.6065e+03 9.7799e-20 5.3603e-12 9.2078e-06 6.9816e-02 9.2925e-01 9.2395e-04
1.7047e+03 8.4235e-21 4.9308e-13 1.4875e-06 2.5132e-02 9.7106e-01 3.8018e-03
1.8088e+03 7.6504e-22 4.6787e-14 2.4140e-07 8.8809e-03 9.7637e-01 1.4750e-02
1.9193e+03 5.8287e-23 3.8143e-15 3.4554e-08 2.8697e-03 9.3947e-01 5.7662e-02
2.0365e+03 3.8884e-24 2.8210e-16 4.4882e-09 8.3697e-04 8.0436e-01 1.9480e-01
2.1609e+03 1.9124e-25 1.5982e-17 4.4660e-10 1.8612e-04 5.1828e-01 4.8154e-01
2.2929e+03 6.5407e-27 6.4943e-19 3.1491e-11 2.8827e-05 2.2649e-01 7.7348e-01
2.4330e+03 2.3878e-28 2.7855e-20 2.1949e-12 4.0809e-06 8.2304e-02 9.1769e-01
2.5816e+03 1.1882e-29 1.6111e-21 1.9229e-13 6.6358e-07 3.0697e-02 9.6930e-01
2.7393e+03 9.3763e-31 1.4740e-22 2.4858e-14 1.4348e-07 1.3233e-02 9.8677e-01
2.9067e+03 1.3986e-31 2.5253e-23 5.5479e-15 4.6911e-08 7.1652e-03 9.9283e-01
3.0842e+03 4.4789e-32 9.1773e-24 2.4077e-15 2.5562e-08 5.1675e-03 9.9483e-01
3.2726e+03 3.5367e-32 7.9866e-24 2.2523e-15 2.5077e-08 5.1797e-03 9.9482e-01
3.4725e+03 7.1142e-32 1.6976e-23 4.5786e-15 4.4327e-08 7.2063e-03 9.9279e-01
3.6846e+03 4.3174e-31 1.0565e-22 2.3738e-14 1.5962e-07 1.4914e-02 9.8509e-01
3.9097e+03 5.2460e-30 1.3570e-21 2.3379e-13 9.4069e-07 4.0622e-02 9.5938e-01
4.1484e+03 6.2682e-29 1.6291e-20 2.0643e-12 4.9330e-06 1.0106e-01 8.9893e-01
4.4019e+03 3.4562e-28 8.3807e-20 8.2670e-12 1.3703e-05 1.7232e-01 8.2767e-01
4.6708e+03 4.6947e-28 1.1491e-19 1.0906e-11 1.6884e-05 1.9216e-01 8.0782e-01
4.9561e+03 2.1821e-28 6.1156e-20 6.7495e-12 1.2267e-05 1.6557e-01 8.3442e-01
5.2588e+03 8.4709e-29 2.7640e-20 3.6527e-12 8.0891e-06 1.3552e-01 8.6447e-01
5.5800e+03 4.5410e-29 1.6323e-20 2.4248e-12 6.1128e-06 1.1815e-01 8.8185e-01
5.9209e+03 4.1514e-29 1.6101e-20 2.4861e-12 6.3646e-06 1.2188e-01 8.7811e-01
6.2825e+03 5.9996e-29 2.4859e-20 3.7375e-12 8.8022e-06 1.4596e-01 8.5403e-01
6.6663e+03 1.3493e-28 5.7661e-20 7.8328e-12 1.5402e-05 1.9598e-01 8.0401e-01
7.0735e+03 4.8907e-28 2.1283e-19 2.4155e-11 3.5399e-05 2.9686e-01 7.0310e-01
7.5056e+03 2.8621e-27 1.2987e-18 1.1325e-10 1.0771e-04 4.8817e-01 5.1172e-01
7.9641e+03 2.0261e-26 9.4785e-18 5.9098e-10 3.3124e-04 7.1622e-01 2.8345e-01
8.4505e+03 1.9539e-25 9.0814e-17 3.6163e-09 1.0347e-03 8.9223e-01 1.0674e-01
8.9668e+03 4.1853e-24 1.9579e-15 4.0384e-08 4.3272e-03 9.7543e-01 2.0244e-02
9.5145e+03 3.3011e-22 1.5388e-13 1.1926e-06 3.0272e-02 9.6816e-01 1.5709e-03
1.0096e+04 7.5042e-20 3.2886e-11 6.9985e-05 2.7537e-01 7.2451e-01 4.5614e-05
1.0712e+04 1.9065e-17 7.7904e-09 2.8923e-03 9.1459e-01 8.2519e-02 6.3422e-08
1.1367e+04 6.6906e-15 2.7735e-06 9.4735e-02 9.0453e-01 7.3481e-04 1.1273e-12
1.2062e+04 8.2898e-13 3.9403e-04 8.6239e-01 1.3722e-01 4.3699e-07 4.1150e-19
1.2794e+04 3.9552e-11 1.9274e-02 9.8011e-01 6.1298e-04 1.1544e-12 5.2679e-29
1.3528e+04 1.0515e-09 5.6391e-01 4.3609e-01 5.5055e-07 2.4613e-19 1.4511e-40
1.4194e+04 1.8289e-09 9.7220e-01 2.7798e-02 2.7243e-10 1.8181e-25 0.0000e+00
1.4758e+04 1.7407e-09 9.9594e-01 4.0641e-03 2.1666e-12 2.8451e-29 0.0000e+00
1.5240e+04 1.9767e-09 9.9932e-01 6.8325e-04 2.7490e-14 1.1762e-32 0.0000e+00
1.5647e+04 2.7014e-09 9.9988e-01 1.2073e-04 4.3237e-16 8.0066e-36 0.0000e+00
1.5960e+04 4.4522e-09 9.9998e-01 1.5344e-05 3.2767e-18 1.6326e-39 0.0000e+00
1.6187e+04 5.8914e-09 1.0000e+00 2.4892e-06 4.0799e-20 7.1046e-43 0.0000e+00
1.6354e+04 6.9086e-09 1.0000e+00 5.0464e-07 8.3090e-22 0.0000e+00 0.0000e+00
1.6484e+04 7.0670e-09 1.0000e+00 1.5803e-07 4.6597e-23 0.0000e+00 0.0000e+00
1.6593e+04 6.5630e-09 1.0000e+00 6.6842e-08 5.2606e-24 0.0000e+00 0.0000e+00
1.6692e+04 6.3138e-09 1.0000e+00 3.1288e-08 7.7713e-25 0.0000e+00 0.0000e+00
1.6788e+04 6.2732e-09 1.0000e+00 1.3331e-08 9.2142e-26 0.0000e+00 0.0000e+00
1.6888e+04 6.2632e-09 1.0000e+00 6.1363e-09 1.3269e-26 0.0000e+00 0.0000e+00
1.6999e+04 6.2403e-09 1.0000e+00 2.9167e-09 2.0661e-27 0.0000e+00 0.0000e+00
1.7146e+04 6.2283e-09 1.0000e+00 1.1521e-09 2.0251e-28 0.0000e+00 0.0000e+00
1.7416e+04 6.4485e-09 1.0000e+00 1.7716e-10 1.9056e-30 0.0000e+00 0.0000e+00
1.7888e+04 6.6517e-09 1.0000e+00 1.0377e-11 1.5858e-33 0.0000e+00 0.0000e+00
1.8532e+04 7.5602e-09 1.0000e+00 3.5435e-13 3.5435e-37 0.0000e+00 0.0000e+00
1.9260e+04 8.0199e-09 1.0000e+00 8.5806e-15 3.1875e-41 0.0000e+00 0.0000e+00
2.0034e+04 7.1401e-09 1.0000e+00 2.6792e-16 5.6052e-45 0.0000e+00 0.0000e+00
2.0838e+04 6.1594e-09 1.0000e+00 1.4950e-17 0.0000e+00 0.0000e+00 0.0000e+00
2.1648e+04 5.7488e-09 1.0000e+00 1.2787e-18 0.0000e+00 0.0000e+00 0.0000e+00
2.2448e+04 5.7556e-09 1.0000e+00 7.3117e-20 0.0000e+00 0.0000e+00 0.0000e+00
2.3246e+04 5.5700e-09 1.0000e+00 8.9766e-21 0.0000e+00 0.0000e+00 0.0000e+00
2.4052e+04 5.4282e-09 1.0000e+00 1.5933e-21 0.0000e+00 0.0000e+00 0.0000e+00
2.4868e+04 5.9709e-09 1.0000e+00 1.4746e-22 0.0000e+00 0.0000e+00 0.0000e+00
2.5699e+04 5.8997e-09 1.0000e+00 3.2101e-23 0.0000e+00 0.0000e+00 0.0000e+00
2.6588e+04 6.1920e-09 1.0000e+00 2.5576e-24 0.0000e+00 0.0000e+00 0.0000e+00
2.7638e+04 5.0974e-09 1.0000e+00 1.5090e-24 0.0000e+00 0.0000e+00 0.0000e+00
2.8987e+04 4.7384e-09 1.0000e+00 3.8471e-26 0.0000e+00 0.0000e+00 0.0000e+00
3.0652e+04 3.5163e-09 1.0000e+00 3.5031e-28 0.0000e+00 0.0000e+00 0.0000e+00
3.2516e+04 2.1336e-09 1.0000e+00 2.0697e-29 0.0000e+00 0.0000e+00 0.0000e+00
3.4459e+04 1.3045e-09 1.0000e+00 1.0650e-30 0.0000e+00 0.0000e+00 0.0000e+00
3.6371e+04 8.5528e-10 1.0000e+00 6.2203e-32 0.0000e+00 0.0000e+00 0.0000e+00
3.8150e+04 5.5058e-10 1.0000e+00 2.5235e-35 0.0000e+00 0.0000e+00 0.0000e+00
3.9750e+04 4.5131e-10 1.0000e+00 1.5373e-36 0.0000e+00 0.0000e+00 0.0000e+00
4.1174e+04 3.6802e-10 1.0000e+00 1.0277e-36 0.0000e+00 0.0000e+00 0.0000e+00
4.2468e+04 2.9204e-10 1.0000e+00 1.5704e-35 0.0000e+00 0.0000e+00 0.0000e+00
4.3688e+04 2.6126e-10 1.0000e+00 3.0129e-33 0.0000e+00 0.0000e+00 0.0000e+00
4.4884e+04 1.7085e-10 1.0000e+00 1.6043e-37 0.0000e+00 0.0000e+00 0.0000e+00
4.6084e+04 1.3813e-10 1.0000e+00 3.1598e-36 0.0000e+00 0.0000e+00 0.0000e+00
4.7294e+04 1.0768e-10 1.0000e+00 5.0441e-37 0.0000e+00 0.0000e+00 0.0000e+00
4.8516e+04 8.9920e-11 1.0000e+00 1.2750e-39 0.0000e+00 0.0000e+00 0.0000e+00
4.9754e+04 7.0357e-11 1.0000e+00 1.2359e-39 0.0000e+00 0.0000e+00 0.0000e+00
5.1012e+04 5.4633e-11 1.0000e+00 5.0975e-38 0.0000e+00 0.0000e+00 0.0000e+00
5.2292e+04 4.3446e-11 1.0000e+00 4.9760e-39 0.0000e+00 0.0000e+00 0.0000e+00
5.3596e+04 3.4926e-11 1.0000e+00 1.4338e-39 0.0000e+00 0.0000e+00 0.0000e+00
5.4921e+04 2.9246e-11 1.0000e+00 7.6596e-41 0.0000e+00 0.0000e+00 0.0000e+00
5.6265e+04 2.4078e-11 1.0000e+00 2.1448e-41 0.0000e+00 0.0000e+00 0.0000e+00
5.7622e+04 1.8786e-11 1.0000e+00 3.3966e-41 0.0000e+00 0.0000e+00 0.0000e+00
5.8985e+04 1.4838e-11 1.0000e+00 9.4226e-41 0.0000e+00 0.0000e+00 0.0000e+00
6.0341e+04 1.3771e-11 1.0000e+00 8.0154e-43 0.0000e+00 0.0000e+00 0.0000e+00
6.1676e+04 1.0386e-11 1.0000e+00 3.1277e-42 0.0000e+00 0.0000e+00 0.0000e+00
6.2975e+04 8.9895e-12 1.0000e+00 5.9415e-43 0.0000e+00 0.0000e+00 0.0000e+00
6.4219e+04 7.0128e-12 1.0000e+00 3.5411e-42 0.0000e+00 0.0000e+00 0.0000e+00
6.5388e+04 8.8583e-12 1.0000e+00 2.8026e-45 0.0000e+00 0.0000e+00 0.0000e+00
6.6461e+04 8.8961e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7422e+04 6.6438e-12 1.0000e+00 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00
6.8257e+04 8.5102e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8960e+04 1.0058e-11 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9475e+04 9.3193e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9758e+04 6.4143e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9886e+04 5.7786e-12 1.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9950e+04 4.4787e-12 1.0000e+00 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00
6.9982e+04 4.1966e-12 1.0000e+00 4.2039e-45 0.0000e+00 0.0000e+00 0.0000e+00
6.9996e+04 3.6906e-12 1.0000e+00 4.2039e-45 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 1.8774e-12 1.0000e+00 7.0065e-45 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 5.3828
#NVEL: 115
#vel_mid[km/s] k0 k1 k2 k3 k4 k5
4.4010e+02 3.9943e-16 1.2112e-06 8.4713e-02 9.1484e-01 4.4348e-04 1.8014e-13
8.8623e+02 1.2297e-11 4.2636e-04 7.2705e-01 2.7251e-01 6.7055e-06 2.2441e-16
9.0614e+02 2.2134e-12 8.4380e-05 3.9140e-01 6.0841e-01 9.7891e-05 3.8076e-14
9.4442e+02 5.5926e-14 2.3928e-06 5.7433e-02 9.3913e-01 3.4340e-03 7.9243e-11
9.9911e+02 5.6277e-15 2.4635e-07 1.5101e-02 9.6308e-01 2.1817e-02 5.5034e-09
1.0608e+03 2.2447e-15 9.9332e-08 8.7656e-03 9.4769e-01 4.3543e-02 2.7711e-08
1.1257e+03 1.5293e-15 6.8011e-08 6.9698e-03 9.3559e-01 5.7440e-02 5.3397e-08
1.1944e+03 1.1087e-15 4.9514e-08 5.7434e-03 9.2227e-01 7.1984e-02 9.1574e-08
1.2673e+03 6.1888e-16 2.7846e-08 4.0268e-03 8.8953e-01 1.0645e-01 2.3665e-07
1.3448e+03 1.9958e-16 9.1326e-09 1.9855e-03 7.9011e-01 2.0790e-01 1.2917e-06
1.4269e+03 2.7703e-17 1.3227e-09 5.4085e-04 5.3181e-01 4.6763e-01 1.3919e-05
1.5140e+03 2.0061e-18 1.0415e-10 8.6640e-05 2.3200e-01 7.6779e-01 1.2604e-04
1.6065e+03 1.4524e-19 8.3445e-12 1.3137e-05 8.5665e-02 9.1365e-01 6.7058e-04
1.7047e+03 1.1990e-20 7.3910e-13 2.0712e-06 3.0597e-02 9.6654e-01 2.8641e-03
1.8088e+03 1.0443e-21 6.7387e-14 3.2684e-07 1.0674e-02 9.7787e-01 1.1458e-02
1.9193e+03 7.7644e-23 5.3354e-15 4.5817e-08 3.4212e-03 9.5020e-01 4.6377e-02
2.0365e+03 5.1914e-24 3.9340e-16 5.9700e-09 1.0104e-03 8.3506e-01 1.6393e-01
2.1609e+03 2.6688e-25 2.3228e-17 6.2158e-10 2.3613e-04 5.6841e-01 4.3136e-01
2.2929e+03 9.3727e-27 9.6972e-19 4.5396e-11 3.8188e-05 2.6171e-01 7.3825e-01
2.4330e+03 3.3704e-28 4.0980e-20 3.1462e-12 5.4301e-06 9.6645e-02 9.0335e-01
2.5816e+03 1.6723e-29 2.3506e-21 2.7410e-13 8.8121e-07 3.6144e-02 9.6386e-01
2.7393e+03 1.3483e-30 2.1827e-22 3.5888e-14 1.9244e-07 1.5678e-02 9.8432e-01
2.9067e+03 2.0122e-31 3.7294e-23 7.9944e-15 6.2850e-08 8.4855e-03 9.9151e-01
3.0842e+03 6.4380e-32 1.3529e-23 3.4656e-15 3.4229e-08 6.1184e-03 9.9388e-01
3.2726e+03 5.1387e-32 1.1900e-23 3.2714e-15 3.3806e-08 6.1561e-03 9.9384e-01
3.4725e+03 1.0592e-31 2.5937e-23 6.7910e-15 6.0683e-08 8.6380e-03 9.9136e-01
3.6846e+03 6.5426e-31 1.6501e-22 3.5860e-14 2.2146e-07 1.8008e-02 9.8199e-01
3.9097e+03 7.7637e-30 2.0866e-21 3.4808e-13 1.2896e-06 4.8648e-02 9.5135e-01
4.1484e+03 9.2129e-29 2.4933e-20 3.0496e-12 6.6973e-06 1.1973e-01 8.8027e-01
4.4019e+03 5.0303e-28 1.2707e-19 1.2074e-11 1.8367e-05 2.0138e-01 7.9860e-01
4.6708e+03 7.0496e-28 1.7961e-19 1.6328e-11 2.3017e-05 2.2599e-01 7.7398e-01
4.9561e+03 3.3936e-28 9.8933e-20 1.0415e-11 1.7126e-05 1.9766e-01 8.0232e-01
5.2588e+03 1.3470e-28 4.5723e-20 5.7536e-12 1.1489e-05 1.6380e-01 8.3619e-01
5.5800e+03 7.3326e-29 2.7429e-20 3.8752e-12 8.7876e-06 1.4400e-01 8.5599e-01
5.9209e+03 6.6821e-29 2.6986e-20 3.9635e-12 9.1313e-06 1.4834e-01 8.5165e-01
6.2825e+03 9.8515e-29 4.2482e-20 6.0475e-12 1.2743e-05 1.7795e-01 8.2203e-01
6.6663e+03 2.2384e-28 9.9485e-20 1.2737e-11 2.2291e-05 2.3735e-01 7.6263e-01
7.0735e+03 8.2281e-28 3.7208e-19 3.9492e-11 5.1014e-05 3.5373e-01 6.4621e-01
7.5056e+03 4.6636e-27 2.2018e-18 1.7871e-10 1.4904e-04 5.5498e-01 4.4488e-01
7.9641e+03 3.0955e-26 1.5119e-17 8.7749e-10 4.3156e-04 7.6731e-01 2.3226e-01
8.4505e+03 2.9787e-25 1.4508e-16 5.3264e-09 1.3185e-03 9.1697e-01 8.1707e-02
8.9668e+03 6.7734e-24 3.3311e-15 6.2123e-08 5.5996e-03 9.8000e-01 1.4397e-02
