#NTIMES:     65
#NSTAGES:     4
#TIMES[d]:     0.500    0.550    0.666    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.200   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800
#
#TIME:     0.500
#NVEL: 115
#vel_mid[km/s]           ne1           ne2           ne3           ne4
    1.600591E+03    1.1210E-01    6.6035E-01    2.2167E-01    5.8764E-03
    1.697307E+03    1.0622E-01    6.5639E-01    2.3097E-01    6.4259E-03
    1.799868E+03    1.0343E-01    6.5384E-01    2.3599E-01    6.7379E-03
    1.908626E+03    1.0261E-01    6.5261E-01    2.3792E-01    6.8632E-03
    2.023956E+03    9.8703E-02    6.4962E-01    2.4439E-01    7.2822E-03
    2.146254E+03    9.1463E-02    6.4409E-01    2.5635E-01    8.0954E-03
    2.275943E+03    8.6136E-02    6.3988E-01    2.6525E-01    8.7338E-03
    2.413468E+03    7.9881E-02    6.3479E-01    2.7580E-01    9.5331E-03
    2.559303E+03    7.2051E-02    6.2780E-01    2.8950E-01    1.0649E-02
    2.713950E+03    6.7646E-02    6.2524E-01    2.9592E-01    1.1194E-02
    2.877942E+03    6.2991E-02    6.2326E-01    3.0202E-01    1.1723E-02
    3.051843E+03    5.7666E-02    6.2173E-01    3.0833E-01    1.2276E-02
    3.236252E+03    4.8592E-02    6.1669E-01    3.2124E-01    1.3482E-02
    3.431804E+03    3.5757E-02    6.0489E-01    3.4356E-01    1.5796E-02
    3.639173E+03    2.4359E-02    5.8540E-01    3.7111E-01    1.9133E-02
    3.859072E+03    1.6208E-02    5.5833E-01    4.0185E-01    2.3613E-02
    4.092258E+03    1.2506E-02    5.4037E-01    4.2037E-01    2.6751E-02
    4.339535E+03    1.1643E-02    5.3911E-01    4.2220E-01    2.7049E-02
    4.601753E+03    1.0654E-02    5.3470E-01    4.2677E-01    2.7876E-02
    4.879817E+03    9.2830E-03    5.2416E-01    4.3678E-01    2.9778E-02
    5.174682E+03    8.0645E-03    5.1290E-01    4.4720E-01    3.1843E-02
    5.487365E+03    6.5357E-03    4.9379E-01    4.6413E-01    3.5550E-02
    5.818942E+03    5.4344E-03    4.7726E-01    4.7833E-01    3.8978E-02
    6.170555E+03    4.7884E-03    4.6652E-01    4.8740E-01    4.1298E-02
    6.543413E+03    4.4950E-03    4.6192E-01    4.9130E-01    4.2281E-02
    6.938803E+03    4.1738E-03    4.5523E-01    4.9680E-01    4.3796E-02
    7.358083E+03    4.0729E-03    4.5285E-01    4.9877E-01    4.4303E-02
    7.802699E+03    4.1016E-03    4.5258E-01    4.9898E-01    4.4339E-02
    8.274182E+03    4.5616E-03    4.6174E-01    4.9153E-01    4.2173E-02
    8.774153E+03    5.3179E-03    4.7466E-01    4.8075E-01    3.9280E-02
    9.304485E+03    6.3024E-03    4.8827E-01    4.6902E-01    3.6409E-02
    9.865232E+03    7.5827E-03    5.0295E-01    4.5600E-01    3.3463E-02
    1.040567E+04    8.9357E-03    5.1577E-01    4.4431E-01    3.0986E-02
    1.094371E+04    9.6419E-03    5.1874E-01    4.4121E-01    3.0401E-02
    1.148788E+04    9.5116E-03    5.1197E-01    4.4690E-01    3.1611E-02
    1.205038E+04    9.2946E-03    5.0784E-01    4.5060E-01    3.2271E-02
    1.264304E+04    7.9412E-03    4.9559E-01    4.6204E-01    3.4424E-02
    1.329090E+04    5.0372E-03    4.6436E-01    4.9042E-01    4.0179E-02
    1.400534E+04    2.4023E-03    4.3144E-01    5.1966E-01    4.6494E-02
    1.473677E+04    1.9969E-03    4.8638E-01    4.7726E-01    3.4364E-02
    1.537811E+04    1.8321E-03    5.5261E-01    4.2158E-01    2.3976E-02
    1.589570E+04    2.0623E-03    6.2532E-01    3.5723E-01    1.5383E-02
    1.632452E+04    1.6816E-03    6.5976E-01    3.2639E-01    1.2164E-02
    1.668963E+04    7.4406E-04    6.4197E-01    3.4388E-01    1.3406E-02
    1.704046E+04    1.4840E-04    5.4381E-01    4.3303E-01    2.3012E-02
    1.742379E+04    5.9960E-05    4.4826E-01    5.1660E-01    3.5081E-02
    1.788064E+04    3.5387E-05    3.8562E-01    5.6937E-01    4.4978E-02
    1.839497E+04    2.5933E-05    3.4434E-01    6.0324E-01    5.2401E-02
    1.893140E+04    1.9528E-05    2.9868E-01    6.3858E-01    6.2714E-02
    1.947264E+04    1.4924E-05    2.5417E-01    6.7186E-01    7.3961E-02
    2.001808E+04    1.1141E-05    2.0859E-01    7.0384E-01    8.7558E-02
    2.057329E+04    8.1106E-06    1.6654E-01    7.2837E-01    1.0508E-01
    2.114531E+04    6.6454E-06    1.4225E-01    7.4213E-01    1.1560E-01
    2.173298E+04    4.8907E-06    1.1147E-01    7.5430E-01    1.3423E-01
    2.233467E+04    3.9691E-06    9.3867E-02    7.6082E-01    1.4531E-01
    2.295357E+04    2.4224E-06    6.3906E-02    7.6160E-01    1.7449E-01
    2.359456E+04    1.4480E-06    4.3040E-02    7.5198E-01    2.0498E-01
    2.425752E+04    1.2465E-06    3.8728E-02    7.4835E-01    2.1292E-01
    2.493649E+04    1.1525E-06    3.6397E-02    7.4324E-01    2.2036E-01
    2.562198E+04    9.1558E-07    3.1560E-02    7.3314E-01    2.3530E-01
    2.630977E+04    7.6776E-07    2.9286E-02    7.2154E-01    2.4918E-01
    2.699617E+04    8.6746E-07    3.3803E-02    7.2245E-01    2.4375E-01
    2.768405E+04    1.2257E-06    4.7305E-02    7.2228E-01    2.3041E-01
    2.836837E+04    2.0398E-06    7.6899E-02    7.1055E-01    2.1255E-01
    2.904710E+04    3.3773E-06    1.2385E-01    6.8168E-01    1.9448E-01
    2.971856E+04    4.8101E-06    1.7350E-01    6.4513E-01    1.8136E-01
    3.038287E+04    5.9086E-06    2.1420E-01    6.1174E-01    1.7406E-01
    3.104289E+04    6.5146E-06    2.4377E-01    5.8534E-01    1.7088E-01
    3.169965E+04    6.7467E-06    2.6715E-01    5.6357E-01    1.6928E-01
    3.235380E+04    6.7948E-06    2.8852E-01    5.4428E-01    1.6720E-01
    3.300514E+04    6.7884E-06    3.0966E-01    5.2623E-01    1.6410E-01
    3.365283E+04    6.8676E-06    3.3260E-01    5.0886E-01    1.5853E-01
    3.429748E+04    7.0548E-06    3.5576E-01    4.9260E-01    1.5163E-01
    3.493899E+04    7.3466E-06    3.8023E-01    4.7681E-01    1.4295E-01
    3.557673E+04    7.6855E-06    4.0590E-01    4.6117E-01    1.3292E-01
    3.620746E+04    8.0719E-06    4.3503E-01    4.4433E-01    1.2062E-01
    3.682659E+04    8.4759E-06    4.6506E-01    4.2689E-01    1.0805E-01
    3.742890E+04    8.9385E-06    4.9462E-01    4.0922E-01    9.6154E-02
    3.800698E+04    9.5654E-06    5.2618E-01    3.8981E-01    8.3994E-02
    3.855709E+04    1.0614E-05    5.5886E-01    3.6892E-01    7.2215E-02
    3.907400E+04    1.2281E-05    5.8705E-01    3.5003E-01    6.2905E-02
    3.955544E+04    1.6113E-05    6.0870E-01    3.3489E-01    5.6393E-02
    3.978427E+04    1.9893E-05    6.1918E-01    3.2735E-01    5.3450E-02
    3.989918E+04    2.3231E-05    6.2492E-01    3.2312E-01    5.1939E-02
    3.995676E+04    2.5752E-05    6.2813E-01    3.2067E-01    5.1172E-02
    3.998558E+04    2.7479E-05    6.3002E-01    3.1916E-01    5.0791E-02
    3.999928E+04    2.8656E-05    6.3110E-01    3.1823E-01    5.0638E-02
    4.000000E+04    2.8815E-05    6.3115E-01    3.1818E-01    5.0641E-02
#TIME:   104.100
#NVEL: 100
#vel_mid[km/s]           ne1           ne2           ne3           ne4
    8.772127E+02    1.0874E-01    6.6315E-01    2.2225E-01    5.8484E-03
    8.812287E+02    1.0874E-01    6.6315E-01    2.2225E-01    5.8484E-03
    8.933873E+02    1.0875E-01    6.6315E-01    2.2225E-01    5.8480E-03
    9.182102E+02    1.0877E-01    6.6315E-01    2.2224E-01    5.8474E-03
    9.676510E+02    1.0874E-01    6.6312E-01    2.2229E-01    5.8490E-03
    1.024916E+03    1.0868E-01    6.6306E-01    2.2241E-01    5.8535E-03
    1.085376E+03    1.0830E-01    6.6277E-01    2.2305E-01    5.8899E-03
    1.149403E+03    1.0743E-01    6.6214E-01    2.2445E-01    5.9706E-03
    1.217207E+03    1.0779E-01    6.6190E-01    2.2434E-01    5.9667E-03
    1.289011E+03    1.1030E-01    6.6240E-01    2.2149E-01    5.8086E-03
    1.365051E+03    1.1292E-01    6.6273E-01    2.1869E-01    5.6569E-03
    1.445576E+03    1.1275E-01    6.6172E-01    2.1980E-01    5.7244E-03
    1.530852E+03    1.1039E-01    6.5963E-01    2.2401E-01    5.9679E-03
    1.621158E+03    1.0799E-01    6.5736E-01    2.2842E-01    6.2291E-03
    1.716792E+03    1.0522E-01    6.5482E-01    2.3343E-01    6.5324E-03
    1.818066E+03    1.0299E-01    6.5256E-01    2.3765E-01    6.7972E-03
    1.925315E+03    1.0008E-01    6.4997E-01    2.4282E-01    7.1308E-03
    2.038891E+03    9.4049E-02    6.4517E-01    2.5297E-01    7.8103E-03
    2.159167E+03    8.8350E-02    6.4034E-01    2.6281E-01    8.5038E-03
    2.286538E+03    8.1506E-02    6.3415E-01    2.7493E-01    9.4151E-03
    2.421423E+03    7.3308E-02    6.2595E-01    2.9009E-01    1.0647E-02
    2.564264E+03    6.8140E-02    6.2130E-01    2.9914E-01    1.1426E-02
    2.715532E+03    6.3280E-02    6.1757E-01    3.0702E-01    1.2135E-02
    2.875723E+03    5.8604E-02    6.1509E-01    3.1357E-01    1.2738E-02
    3.045364E+03    5.3536E-02    6.1366E-01    3.1951E-01    1.3287E-02
    3.225012E+03    4.5374E-02    6.0975E-01    3.3053E-01    1.4353E-02
    3.415258E+03    3.3474E-02    5.9829E-01    3.5161E-01    1.6625E-02
    3.616727E+03    2.2681E-02    5.7813E-01    3.7910E-01    2.0087E-02
    3.830080E+03    1.5117E-02    5.5126E-01    4.0902E-01    2.4602E-02
    4.056020E+03    1.1412E-02    5.3134E-01    4.2912E-01    2.8131E-02
    4.295287E+03    1.0061E-02    5.2455E-01    4.3595E-01    2.9432E-02
    4.548670E+03    9.3723E-03    5.2221E-01    4.3851E-01    2.9908E-02
    4.816999E+03    8.3276E-03    5.1407E-01    4.4617E-01    3.1425E-02
    5.101157E+03    7.2013E-03    5.0277E-01    4.5645E-01    3.3570E-02
    5.402078E+03    5.9125E-03    4.8570E-01    4.7142E-01    3.6974E-02
    5.720751E+03    4.9676E-03    4.7091E-01    4.8404E-01    4.0082E-02
    6.058223E+03    4.3100E-03    4.5910E-01    4.9390E-01    4.2683E-02
    6.415602E+03    3.8682E-03    4.5032E-01    5.0110E-01    4.4703E-02
    6.794063E+03    3.5763E-03    4.4369E-01    5.0648E-01    4.6253E-02
    7.194850E+03    3.3610E-03    4.3775E-01    5.1121E-01    4.7684E-02
    7.619753E+03    3.2964E-03    4.3504E-01    5.1333E-01    4.8333E-02
    8.062308E+03    3.4883E-03    4.3904E-01    5.1017E-01    4.7309E-02
    8.502194E+03    3.9283E-03    4.4848E-01    5.0259E-01    4.4995E-02
    8.929229E+03    4.5995E-03    4.6140E-01    4.9203E-01    4.1965E-02
    9.343491E+03    5.5349E-03    4.7721E-01    4.7881E-01    3.8444E-02
    9.739763E+03    6.2784E-03    4.8621E-01    4.7094E-01    3.6572E-02
    1.012952E+04    7.1466E-03    4.9606E-01    4.6221E-01    3.4584E-02
    1.051405E+04    8.0369E-03    5.0508E-01    4.5407E-01    3.2805E-02
    1.089684E+04    8.5238E-03    5.0750E-01    4.5165E-01    3.2330E-02
    1.128440E+04    8.3748E-03    5.0136E-01    4.5676E-01    3.3511E-02
    1.168042E+04    8.3356E-03    4.9836E-01    4.5927E-01    3.4036E-02
    1.208800E+04    8.4574E-03    5.0003E-01    4.5797E-01    3.3542E-02
    1.251127E+04    7.6555E-03    4.9283E-01    4.6478E-01    3.4734E-02
    1.295844E+04    5.8368E-03    4.7355E-01    4.8234E-01    3.8268E-02
    1.343886E+04    3.9578E-03    4.5173E-01    5.0206E-01    4.2251E-02
    1.396148E+04    2.3529E-03    4.3229E-01    5.1973E-01    4.5625E-02
    1.449716E+04    1.9577E-03    4.6680E-01    4.9362E-01    3.7616E-02
    1.500659E+04    1.7586E-03    5.1306E-01    4.5590E-01    2.9279E-02
    1.546017E+04    1.7071E-03    5.6292E-01    4.1320E-01    2.2173E-02
    1.584886E+04    1.8351E-03    6.1561E-01    3.6635E-01    1.6208E-02
    1.618132E+04    1.5618E-03    6.4137E-01    3.4326E-01    1.3803E-02
    1.647516E+04    1.2466E-03    6.5964E-01    3.2712E-01    1.1995E-02
    1.674448E+04    5.0931E-04    6.3104E-01    3.5426E-01    1.4192E-02
    1.700852E+04    1.5730E-04    5.5124E-01    4.2677E-01    2.1839E-02
    1.728719E+04    7.8002E-05    4.7593E-01    4.9306E-01    3.0933E-02
    1.760043E+04    4.8116E-05    4.1799E-01    5.4260E-01    3.9359E-02
    1.795942E+04    3.4762E-05    3.7762E-01    5.7634E-01    4.6003E-02
    1.835678E+04    2.7355E-05    3.4395E-01    6.0352E-01    5.2501E-02
    1.877397E+04    2.1703E-05    3.0542E-01    6.3362E-01    6.0936E-02
    1.920109E+04    1.8335E-05    2.7785E-01    6.5543E-01    6.6696E-02
    1.963574E+04    1.5716E-05    2.5229E-01    6.7565E-01    7.2042E-02
    2.008037E+04    1.2099E-05    2.1063E-01    7.0471E-01    8.4654E-02
    2.053766E+04    8.3342E-06    1.6077E-01    7.3430E-01    1.0492E-01
    2.100855E+04    5.8285E-06    1.2371E-01    7.5103E-01    1.2526E-01
    2.149310E+04    4.3478E-06    9.8255E-02    7.6036E-01    1.4138E-01
    2.199093E+04    3.5922E-06    8.4267E-02    7.6403E-01    1.5170E-01
    2.250391E+04    2.9835E-06    7.2638E-02    7.6534E-01    1.6202E-01
    2.303585E+04    2.0832E-06    5.3778E-02    7.6335E-01    1.8287E-01
    2.358623E+04    1.4623E-06    4.0257E-02    7.5506E-01    2.0468E-01
    2.415850E+04    1.2470E-06    3.6050E-02    7.5010E-01    2.1385E-01
    2.475837E+04    1.1756E-06    3.4647E-02    7.4518E-01    2.2017E-01
    2.538423E+04    1.0659E-06    3.1645E-02    7.4006E-01    2.2829E-01
    2.601851E+04    9.3918E-07    2.8244E-02    7.3087E-01    2.4089E-01
    2.665033E+04    9.3613E-07    2.8598E-02    7.2603E-01    2.4537E-01
    2.729238E+04    1.0879E-06    3.3564E-02    7.2842E-01    2.3801E-01
    2.796293E+04    1.5674E-06    4.8292E-02    7.2702E-01    2.2468E-01
    2.868018E+04    2.6896E-06    8.2090E-02    7.1153E-01    2.0638E-01
    2.945275E+04    4.3877E-06    1.3418E-01    6.7657E-01    1.8924E-01
    3.029936E+04    6.0910E-06    1.9303E-01    6.2912E-01    1.7785E-01
    3.125658E+04    6.7960E-06    2.3849E-01    5.8754E-01    1.7396E-01
    3.238174E+04    6.7084E-06    2.7834E-01    5.5041E-01    1.7124E-01
    3.378124E+04    6.3804E-06    3.2728E-01    5.1103E-01    1.6168E-01
    3.566261E+04    6.4167E-06    4.0065E-01    4.6393E-01    1.3542E-01
    3.777181E+04    7.4099E-06    5.0456E-01    4.0330E-01    9.2138E-02
    3.890589E+04    8.4269E-06    5.7036E-01    3.6145E-01    6.8186E-02
    3.948564E+04    9.8682E-06    5.9791E-01    3.4256E-01    5.9520E-02
    3.977875E+04    1.1204E-05    6.1142E-01    3.3295E-01    5.5618E-02
    3.992611E+04    1.2711E-05    6.1893E-01    3.2743E-01    5.3621E-02
    3.999630E+04    1.3929E-05    6.2345E-01    3.2388E-01    5.2664E-02
    4.000000E+04    1.4097E-05    6.2372E-01    3.2360E-01    5.2659E-02
#TIME:   114.500
#NVEL: 100
#vel_mid[km/s]           ne1           ne2           ne3           ne4
    8.772127E+02    1.4235E-01    6.8541E-01    1.6885E-01    3.3841E-03
    8.992436E+02    1.0702E-01    6.6357E-01    2.2323E-01    6.1825E-03
    9.333316E+02    1.1148E-01    6.6545E-01    2.1724E-01    5.8331E-03
    9.885582E+02    1.0583E-01    6.6296E-01    2.2492E-01    6.2840E-03
    1.043954E+03    1.0623E-01    6.6306E-01    2.2445E-01    6.2563E-03
    1.102540E+03    1.1234E-01    6.6549E-01    2.1639E-01    5.7847E-03
    1.164415E+03    1.0751E-01    6.6319E-01    2.2312E-01    6.1780E-03
    1.229761E+03    1.1213E-01    6.6474E-01    2.1729E-01    5.8400E-03
    1.298775E+03    1.1524E-01    6.6537E-01    2.1374E-01    5.6439E-03
    1.371662E+03    1.1334E-01    6.6392E-01    2.1691E-01    5.8303E-03
    1.448640E+03    1.1585E-01    6.6402E-01    2.1444E-01    5.6934E-03
    1.529937E+03    1.1537E-01    6.6288E-01    2.1597E-01    5.7841E-03
    1.615797E+03    1.0940E-01    6.5920E-01    2.2508E-01    6.3250E-03
    1.706475E+03    1.0283E-01    6.5457E-01    2.3561E-01    6.9897E-03
    1.802242E+03    1.0292E-01    6.5365E-01    2.3639E-01    7.0436E-03
    1.903384E+03    9.8517E-02    6.4997E-01    2.4396E-01    7.5519E-03
    2.010201E+03    9.6742E-02    6.4817E-01    2.4731E-01    7.7822E-03
    2.123013E+03    9.2271E-02    6.4444E-01    2.5497E-01    8.3245E-03
    2.242157E+03    8.4960E-02    6.3801E-01    2.6775E-01    9.2852E-03
    2.367986E+03    7.7074E-02    6.3029E-01    2.8218E-01    1.0456E-02
    2.500877E+03    7.0611E-02    6.2369E-01    2.9419E-01    1.1503E-02
    2.641226E+03    6.6801E-02    6.2075E-01    3.0039E-01    1.2063E-02
    2.789451E+03    6.3124E-02    6.1875E-01    3.0559E-01    1.2541E-02
    2.945994E+03    5.7157E-02    6.1442E-01    3.1498E-01    1.3445E-02
    3.111323E+03    4.9882E-02    6.0969E-01    3.2589E-01    1.4538E-02
    3.285929E+03    4.1033E-02    6.0397E-01    3.3907E-01    1.5921E-02
    3.470335E+03    2.9753E-02    5.9045E-01    3.6126E-01    1.8532E-02
    3.665090E+03    1.9959E-02    5.6825E-01    3.8937E-01    2.2420E-02
    3.870774E+03    1.4069E-02    5.4608E-01    4.1353E-01    2.6321E-02
    4.088001E+03    1.0899E-02    5.2943E-01    4.3028E-01    2.9393E-02
    4.317419E+03    9.4608E-03    5.2185E-01    4.3781E-01    3.0876E-02
    4.559711E+03    8.8098E-03    5.2008E-01    4.3985E-01    3.1261E-02
    4.815602E+03    8.0962E-03    5.1598E-01    4.4388E-01    3.2043E-02
    5.085852E+03    6.7614E-03    5.0135E-01    4.5699E-01    3.4898E-02
    5.371269E+03    5.5002E-03    4.8358E-01    4.7237E-01    3.8553E-02
    5.672704E+03    4.5557E-03    4.6740E-01    4.8595E-01    4.2094E-02
    5.991055E+03    3.8788E-03    4.5370E-01    4.9716E-01    4.5266E-02
    6.327272E+03    3.3630E-03    4.4124E-01    5.0710E-01    4.8299E-02
    6.682357E+03    3.0979E-03    4.3447E-01    5.1243E-01    4.9994E-02
    7.057370E+03    2.9823E-03    4.3139E-01    5.1489E-01    5.0740E-02
    7.453428E+03    2.8838E-03    4.2783E-01    5.1764E-01    5.1649E-02
    7.871713E+03    2.8970E-03    4.2708E-01    5.1818E-01    5.1848E-02
    8.314664E+03    3.1526E-03    4.3332E-01    5.1332E-01    5.0212E-02
    8.762489E+03    3.6839E-03    4.4588E-01    5.0340E-01    4.7032E-02
    9.197595E+03    4.4891E-03    4.6249E-01    4.8995E-01    4.3065E-02
    9.618624E+03    5.2950E-03    4.7537E-01    4.7916E-01    4.0174E-02
    1.002637E+04    6.1343E-03    4.8659E-01    4.6949E-01    3.7781E-02
    1.042621E+04    7.0911E-03    4.9828E-01    4.5924E-01    3.5390E-02
    1.082475E+04    7.4993E-03    5.0014E-01    4.5727E-01    3.5096E-02
    1.122704E+04    7.9125E-03    5.0223E-01    4.5521E-01    3.4643E-02
    1.163630E+04    8.1175E-03    5.0244E-01    4.5487E-01    3.4574E-02
    1.205917E+04    7.8854E-03    4.9820E-01    4.5841E-01    3.5499E-02
    1.250137E+04    7.2760E-03    4.9283E-01    4.6346E-01    3.6438E-02
    1.297030E+04    5.7743E-03    4.7859E-01    4.7665E-01    3.8983E-02
    1.348345E+04    3.9113E-03    4.5952E-01    4.9408E-01    4.2495E-02
    1.405030E+04    2.3450E-03    4.4737E-01    5.0591E-01    4.4370E-02
    1.463129E+04    2.1100E-03    4.9624E-01    4.6781E-01    3.3838E-02
    1.516633E+04    1.8386E-03    5.4251E-01    4.2940E-01    2.6254E-02
    1.561858E+04    1.9372E-03    5.9868E-01    3.8051E-01    1.8877E-02
    1.600176E+04    1.8377E-03    6.3834E-01    3.4511E-01    1.4715E-02
    1.632665E+04    1.3896E-03    6.5438E-01    3.3094E-01    1.3290E-02
    1.661539E+04    7.4036E-04    6.4648E-01    3.3889E-01    1.3887E-02
    1.688775E+04    2.6360E-04    5.9414E-01    3.8702E-01    1.8570E-02
    1.716852E+04    1.2474E-04    5.2165E-01    4.5189E-01    2.6337E-02
    1.748271E+04    7.2506E-05    4.5027E-01    5.1328E-01    3.6377E-02
    1.784328E+04    5.1341E-05    4.0233E-01    5.5339E-01    4.4224E-02
    1.824239E+04    4.2440E-05    3.7449E-01    5.7668E-01    4.8790E-02
    1.866088E+04    3.6570E-05    3.4641E-01    6.0003E-01    5.3527E-02
    1.908537E+04    3.2324E-05    3.2155E-01    6.2019E-01    5.8233E-02
    1.951529E+04    2.8578E-05    2.9697E-01    6.3931E-01    6.3686E-02
    1.995450E+04    2.3688E-05    2.6050E-01    6.6676E-01    7.2722E-02
    2.040256E+04    1.8116E-05    2.1338E-01    7.0017E-01    8.6429E-02
    2.085475E+04    1.3797E-05    1.7270E-01    7.2570E-01    1.0159E-01
    2.130529E+04    1.0880E-05    1.4259E-01    7.4173E-01    1.1567E-01
    2.175486E+04    8.8968E-06    1.2128E-01    7.5076E-01    1.2795E-01
    2.220669E+04    7.2791E-06    1.0379E-01    7.5622E-01    1.3998E-01
    2.266656E+04    5.6377E-06    8.5375E-02    7.5915E-01    1.5547E-01
    2.313811E+04    3.9312E-06    6.4345E-02    7.5851E-01    1.7714E-01
    2.362315E+04    2.7686E-06    4.9318E-02    7.5231E-01    1.9837E-01
    2.412174E+04    2.1911E-06    4.2007E-02    7.4725E-01    2.1075E-01
    2.463147E+04    1.8907E-06    3.8250E-02    7.4176E-01    2.1999E-01
    2.514859E+04    1.6656E-06    3.5033E-02    7.3761E-01    2.2735E-01
    2.567044E+04    1.4482E-06    3.1497E-02    7.3102E-01    2.3748E-01
    2.619397E+04    1.2854E-06    2.8914E-02    7.2328E-01    2.4781E-01
    2.671902E+04    1.2325E-06    2.8704E-02    7.2024E-01    2.5106E-01
    2.724624E+04    1.2890E-06    3.1025E-02    7.2185E-01    2.4712E-01
    2.777583E+04    1.5227E-06    3.7647E-02    7.2300E-01    2.3936E-01
    2.830861E+04    2.0636E-06    5.2007E-02    7.2006E-01    2.2793E-01
    2.884303E+04    2.9770E-06    7.6322E-02    7.0877E-01    2.1490E-01
    2.937845E+04    4.1678E-06    1.0937E-01    6.8768E-01    2.0294E-01
    2.991520E+04    5.2569E-06    1.4403E-01    6.6098E-01    1.9499E-01
    3.045498E+04    6.2690E-06    1.8166E-01    6.2989E-01    1.8845E-01
    3.099885E+04    6.6435E-06    2.0831E-01    6.0503E-01    1.8666E-01
