#NTIMES: 128
#NSTAGES: 9
#TIMES[d]: 2.037028e+00 2.112455e+00 2.190675e+00 2.271792e+00 2.355913e+00 2.443148e+00 2.533613e+00 2.627428e+00 2.724717e+00 2.825608e+00 2.930235e+00 3.038736e+00 3.151255e+00 3.267940e+00 3.388946e+00 3.514432e+00 3.644565e+00 3.779516e+00 3.919465e+00 4.064595e+00 4.215100e+00 4.371177e+00 4.533034e+00 4.700883e+00 4.874948e+00 5.055458e+00 5.242653e+00 5.436778e+00 5.638092e+00 5.846861e+00 6.063359e+00 6.287873e+00 6.520702e+00 6.762152e+00 7.012541e+00 7.272203e+00 7.541479e+00 7.820726e+00 8.110313e+00 8.410623e+00 8.722052e+00 9.045013e+00 9.379933e+00 9.727255e+00 1.008744e+01 1.046096e+01 1.084831e+01 1.125000e+01 1.166656e+01 1.209856e+01 1.254655e+01 1.301112e+01 1.349289e+01 1.399251e+01 1.451063e+01 1.504793e+01 1.560513e+01 1.618296e+01 1.678218e+01 1.740360e+01 1.804802e+01 1.871630e+01 1.940933e+01 2.012802e+01 2.087333e+01 2.164623e+01 2.244774e+01 2.327894e+01 2.414092e+01 2.503481e+01 2.596181e+01 2.692312e+01 2.792004e+01 2.895387e+01 3.002597e+01 3.113778e+01 3.229075e+01 3.348642e+01 3.472636e+01 3.601222e+01 3.734568e+01 3.872852e+01 4.016256e+01 4.164970e+01 4.319192e+01 4.479123e+01 4.644977e+01 4.816972e+01 4.995336e+01 5.180304e+01 5.372120e+01 5.571040e+01 5.777325e+01 5.991249e+01 6.213094e+01 6.443153e+01 6.681731e+01 6.929144e+01 7.185717e+01 7.451791e+01 7.727716e+01 8.013859e+01 8.310597e+01 8.618323e+01 8.937444e+01 9.268381e+01 9.611572e+01 9.967470e+01 1.033655e+02 1.071929e+02 1.111621e+02 1.152782e+02 1.195467e+02 1.239733e+02 1.285638e+02 1.333243e+02 1.382611e+02 1.433806e+02 1.486897e+02 1.541954e+02 1.599050e+02 1.658260e+02 1.719662e+02 1.783338e+02 1.849372e+02 1.917850e+02 1.988865e+02 2.062509e+02 
#
#TIME: 2.037028e+00 
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] mn0 mn1 mn2 mn3 mn4 mn5 mn6 mn7 mn8
6.595016e+04 6.149818e+03 7.025563e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.697182e+04 5.319922e+03 9.728066e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.787199e+04 6.969804e+03 6.259284e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.864160e+04 7.033930e+03 5.224252e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.927720e+04 7.175645e+03 3.587401e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.967325e+04 7.168904e+03 3.648171e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.984350e+04 7.179356e+03 3.554556e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.992880e+04 7.184632e+03 3.508596e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.997149e+04 7.194144e+03 3.427877e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.999249e+04 7.347975e+03 2.440363e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.999962e+04 7.375153e+03 2.318059e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
#
#TIME: 3.348642e+01 
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] mn0 mn1 mn2 mn3 mn4 mn5 mn6 mn7 mn8
4.386064e+02 9.391688e+03 2.281542e+09 8.646916e-13 1.902322e-04 9.997997e-01 1.010608e-05 1.480784e-20 8.160527e-47 1.480784e-85 2.015812e-137 3.815452e-228 
8.801961e+02 9.375636e+03 4.624818e+09 3.589014e-12 3.881453e-04 9.996070e-01 4.865108e-06 3.429503e-21 9.012414e-48 7.656564e-87 4.838523e-139 4.094135e-230 
8.922517e+02 9.368013e+03 3.565909e+09 2.061453e-12 2.919817e-04 9.997014e-01 6.653185e-06 6.549768e-21 2.478570e-47 3.136994e-86 3.061155e-138 4.446947e-229 
9.200313e+02 9.371035e+03 3.103241e+09 1.551183e-12 2.531086e-04 9.997392e-01 7.736077e-06 8.926242e-21 3.955317e-47 5.911156e-86 6.902961e-138 1.221903e-228 
9.688202e+02 9.388780e+03 2.418309e+09 8.526247e-13 1.847353e-04 9.998039e-01 1.131758e-05 2.050359e-20 1.552995e-46 4.354476e-85 1.035330e-136 5.064997e-227 
1.029396e+03 9.381370e+03 2.472382e+09 9.599988e-13 1.984661e-04 9.997915e-01 9.997915e-06 1.522071e-20 9.052839e-47 1.870257e-85 3.054090e-137 8.157503e-228 
1.092261e+03 9.361838e+03 2.473091e+09 9.301580e-13 1.939902e-04 9.997955e-01 1.054511e-05 1.735963e-20 1.153993e-46 2.750681e-85 5.372035e-137 1.934928e-227 
1.158981e+03 9.417942e+03 2.479220e+09 9.057585e-13 1.900608e-04 9.997990e-01 1.093840e-05 1.905558e-20 1.380911e-46 3.677479e-85 8.265665e-137 3.741822e-227 
1.229776e+03 9.404495e+03 2.494686e+09 9.062216e-13 1.901095e-04 9.997989e-01 1.103226e-05 1.965122e-20 1.467685e-46 4.068147e-85 9.653230e-137 4.762589e-227 
1.304896e+03 9.432798e+03 2.540874e+09 8.698299e-13 1.834641e-04 9.998044e-01 1.209763e-05 2.504510e-20 2.324545e-46 8.648308e-85 2.959421e-136 2.699472e-226 
1.384604e+03 9.457660e+03 2.614159e+09 8.672346e-13 1.817326e-04 9.998055e-01 1.281519e-05 2.927607e-20 3.159606e-46 1.441708e-84 6.407593e-136 9.224724e-226 
1.469181e+03 9.485713e+03 2.625741e+09 7.957703e-13 1.713967e-04 9.998140e-01 1.462313e-05 4.067270e-20 5.801642e-46 3.829220e-84 2.706979e-135 8.229761e-225 
1.558925e+03 9.523234e+03 2.567783e+09 6.332274e-13 1.478385e-04 9.998328e-01 1.939846e-05 8.169574e-20 2.076576e-45 2.896951e-83 5.178621e-134 7.084285e-223 
1.654150e+03 9.573049e+03 2.541457e+09 5.644254e-13 1.380827e-04 9.998393e-01 2.257702e-05 1.189325e-19 4.071926e-45 8.456302e-83 2.469361e-133 7.508874e-222 
1.755192e+03 9.609640e+03 2.536024e+09 5.039500e-13 1.277134e-04 9.998461e-01 2.623301e-05 1.737362e-19 8.272604e-45 2.623301e-82 1.300145e-132 9.354141e-221 
1.862406e+03 9.662086e+03 2.510941e+09 4.175062e-13 1.132266e-04 9.998530e-01 3.377882e-05 3.269790e-19 2.621236e-44 1.648406e-81 1.918637e-131 5.485680e-219 
1.976169e+03 9.723072e+03 2.484776e+09 3.425738e-13 9.965784e-05 9.998566e-01 4.376421e-05 6.212224e-19 8.523368e-44 1.081812e-80 2.999570e-130 3.556867e-217 
2.096881e+03 9.785049e+03 2.422417e+09 2.805504e-13 8.796205e-05 9.998563e-01 5.568820e-05 1.122202e-18 2.489094e-43 5.885230e-80 3.522701e-129 1.449159e-215 
2.224967e+03 9.853024e+03 2.285817e+09 2.140858e-13 7.498886e-05 9.998515e-01 7.351849e-05 2.187910e-18 8.175256e-43 3.793554e-79 5.116887e-128 7.734145e-214 
2.360877e+03 9.902828e+03 2.146766e+09 1.620429e-13 6.335188e-05 9.998392e-01 9.739813e-05 4.270865e-18 2.693532e-42 2.430644e-78 7.455698e-127 4.102789e-212 
2.505088e+03 9.958578e+03 2.047727e+09 1.304964e-13 5.576934e-05 9.998228e-01 1.214071e-04 7.336362e-18 7.011744e-42 1.090716e-77 6.479371e-126 1.019300e-210 
2.658109e+03 9.991279e+03 1.974128e+09 1.097825e-13 5.018628e-05 9.998047e-01 1.450697e-04 1.117429e-17 1.499707e-41 3.548327e-77 3.548327e-125 1.284063e-209 
2.820477e+03 9.998613e+03 1.877038e+09 9.982910e-14 4.802671e-05 9.998012e-01 1.507253e-04 1.203688e-17 1.661301e-41 4.017328e-77 4.077739e-125 1.455904e-209 
2.992763e+03 9.983526e+03 1.716478e+09 8.729959e-14 4.535677e-05 9.997998e-01 1.548470e-04 1.226584e-17 1.621626e-41 3.609033e-77 3.194482e-125 8.754345e-210 
3.175573e+03 9.946010e+03 1.522203e+09 7.712806e-14 4.325701e-05 9.998082e-01 1.485429e-04 1.040617e-17 1.097749e-41 1.750685e-77 1.003889e-125 1.232417e-210 
3.369550e+03 9.871460e+03 1.334680e+09 7.247092e-14 4.361676e-05 9.998302e-01 1.261531e-04 6.415018e-18 4.120106e-42 3.274612e-78 7.649708e-127 1.986240e-212 
3.575375e+03 9.779784e+03 1.142569e+09 7.202368e-14 4.565030e-05 9.998582e-01 9.617280e-05 3.008048e-18 9.161836e-43 2.605563e-79 1.620533e-128 4.406155e-215 
3.793773e+03 9.675395e+03 9.360180e+08 6.586876e-14 4.596597e-05 9.998784e-01 7.566220e-05 1.489550e-18 2.179830e-43 2.227217e-80 3.696233e-130 1.018833e-217 
4.025512e+03 9.575223e+03 8.389851e+08 7.198456e-14 5.048780e-05 9.998951e-01 5.443216e-05 6.172922e-19 3.983803e-44 1.339110e-81 5.423494e-132 1.390387e-220 
4.271406e+03 9.467554e+03 8.464370e+08 1.003902e-13 6.299385e-05 9.999024e-01 3.459662e-05 1.971808e-19 4.879524e-45 4.679543e-83 3.959614e-134 7.959223e-224 
4.532320e+03 9.366889e+03 8.204808e+08 1.292649e-13 7.527780e-05 9.999021e-01 2.262136e-05 6.767398e-20 6.672351e-46 1.878143e-84 3.459737e-136 5.569797e-227 
4.809172e+03 9.278892e+03 7.141256e+08 1.313561e-13 7.965009e-05 9.999032e-01 1.710861e-05 3.098559e-20 1.439024e-46 1.437123e-85 7.052549e-138 1.195702e-229 
5.102936e+03 9.191870e+03 6.144726e+08 1.281127e-13 8.241397e-05 9.999041e-01 1.343621e-05 1.566256e-20 3.671523e-47 1.425645e-86 2.089643e-139 4.413639e-232 
5.414644e+03 9.098438e+03 5.583110e+08 1.442084e-13 9.222169e-05 9.998983e-01 9.501025e-06 6.254344e-21 6.294180e-48 7.847807e-88 2.708888e-141 5.138919e-235 
5.745391e+03 8.990289e+03 5.100511e+08 1.767093e-13 1.087925e-04 9.998852e-01 5.995119e-06 1.882383e-21 6.477244e-49 1.905442e-89 1.069060e-143 9.789233e-239 
6.096342e+03 8.861819e+03 4.641316e+08 2.279599e-13 1.329390e-04 9.998636e-01 3.498394e-06 4.649478e-22 4.604338e-50 2.550442e-91 1.764996e-146 4.920322e-243 
6.468731e+03 8.706158e+03 4.326035e+08 3.475559e-13 1.799673e-04 9.998183e-01 1.685408e-06 7.165365e-23 1.397365e-51 8.950755e-94 4.118299e-150 1.314047e-248 
6.863867e+03 8.527742e+03 4.002463e+08 6.038996e-13 2.664263e-04 9.997329e-01 6.647970e-07 6.698718e-24 1.674679e-53 7.028579e-97 1.068243e-154 1.223024e-255 
7.283139e+03 8.327718e+03 3.521195e+08 1.025235e-12 3.958545e-04 9.996039e-01 2.454868e-07 5.154653e-25 1.355588e-55 2.822243e-100 9.882124e-160 2.190015e-263 
7.728022e+03 8.110376e+03 3.111333e+08 1.979441e-12 6.394622e-04 9.993605e-01 7.615705e-08 2.564275e-26 4.916468e-58 3.142683e-104 1.401033e-165 2.265431e-272 
8.200081e+03 7.872731e+03 2.855041e+08 4.744391e-12 1.180747e-03 9.988192e-01 1.840681e-08 7.027407e-28 6.064260e-61 6.456653e-109 1.712262e-172 5.992915e-283 
8.700974e+03 7.616996e+03 2.569269e+08 1.259765e-11 2.333525e-03 9.976665e-01 3.779296e-09 1.259765e-29 3.407285e-64 3.665156e-114 3.119821e-180 8.497075e-295 
9.232464e+03 7.339219e+03 2.249308e+08 3.743507e-11 5.029822e-03 9.949702e-01 6.211692e-10 1.286315e-31 6.596487e-68 3.721518e-120 4.436138e-189 2.374735e-308 
9.796417e+03 7.028269e+03 1.961371e+08 1.419206e-10 1.272657e-02 9.872734e-01 7.065175e-11 5.183185e-34 2.329348e-72 2.437331e-127 1.126109e-199 0.000000e+00 
1.039482e+04 6.680493e+03 1.578402e+08 6.634304e-10 3.783918e-02 9.621608e-01 4.966393e-12 6.211103e-37 8.352004e-78 3.895942e-136 1.153846e-212 0.000000e+00 
1.102978e+04 6.310911e+03 1.105784e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.170352e+04 5.948669e+03 7.228896e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.241868e+04 5.608199e+03 5.038812e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.316817e+04 5.295011e+03 3.479491e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.388905e+04 5.028655e+03 2.426014e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.450043e+04 4.859651e+03 1.884252e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.501511e+04 4.748705e+03 1.656863e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.546584e+04 4.651938e+03 1.614143e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.582815e+04 4.575408e+03 1.848450e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.609245e+04 4.526950e+03 1.777711e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.628237e+04 4.491419e+03 1.647339e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.642596e+04 4.460268e+03 1.410688e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.654240e+04 4.436094e+03 1.184467e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.664385e+04 4.412439e+03 1.028953e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.674015e+04 4.388111e+03 9.141282e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.683704e+04 4.383064e+03 8.397511e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.693972e+04 4.410696e+03 7.926380e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.705788e+04 4.411681e+03 8.513446e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.723487e+04 4.406690e+03 8.011919e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.759558e+04 4.374575e+03 4.240813e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.818065e+04 4.346179e+03 2.789279e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.888408e+04 4.282915e+03 1.961907e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.963744e+04 4.226922e+03 1.332871e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.043076e+04 4.166617e+03 9.155428e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.124524e+04 4.122380e+03 6.787329e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.205069e+04 4.035173e+03 4.854932e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.284519e+04 4.010000e+03 3.513791e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.364658e+04 3.960766e+03 2.578471e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.445835e+04 3.929543e+03 2.043916e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.527708e+04 3.857964e+03 1.694952e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.612065e+04 3.801834e+03 1.446650e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.705367e+04 3.775127e+03 1.307906e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.822140e+04 3.722257e+03 1.107226e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.975253e+04 3.642249e+03 6.774049e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.155178e+04 3.570192e+03 3.772867e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.347929e+04 3.504104e+03 1.794753e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.543911e+04 3.403216e+03 8.852238e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.730307e+04 3.446228e+03 6.313813e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.899822e+04 3.322917e+03 3.448112e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.050110e+04 3.319204e+03 2.719485e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.184592e+04 3.373093e+03 2.288258e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.308864e+04 3.425695e+03 1.710856e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.428714e+04 3.491407e+03 1.191809e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.548226e+04 3.563989e+03 8.302660e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.668639e+04 3.645348e+03 5.978756e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.790207e+04 3.733886e+03 4.668074e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.913111e+04 3.833403e+03 3.821722e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.037838e+04 3.959879e+03 2.979365e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.164686e+04 4.636260e+03 2.158406e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.293843e+04 7.573870e+03 1.612518e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.425290e+04 6.579869e+03 1.632040e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.558886e+04 6.589780e+03 1.131714e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.694142e+04 6.610879e+03 7.897676e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.830411e+04 9.528329e+03 5.520749e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.966620e+04 5.399935e+03 2.474023e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.101550e+04 5.503212e+03 1.781175e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.233719e+04 5.624514e+03 1.295214e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.361286e+04 5.764761e+03 9.618752e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.482466e+04 5.950929e+03 7.509073e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.595016e+04 7.033135e+03 7.866981e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.697182e+04 6.962889e+03 6.826880e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.787199e+04 7.014322e+03 5.616255e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.864160e+04 7.078546e+03 4.686179e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.927720e+04 7.224566e+03 3.217283e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.967325e+04 7.217528e+03 3.271787e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.984350e+04 7.228445e+03 3.187826e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.992880e+04 7.233965e+03 3.146609e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.997149e+04 7.243932e+03 3.074222e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.999249e+04 7.411473e+03 2.189271e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.999962e+04 7.444304e+03 2.079868e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
#
#TIME: 3.472636e+01 
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] mn0 mn1 mn2 mn3 mn4 mn5 mn6 mn7 mn8
4.386064e+02 8.942191e+03 2.045084e+09 2.866207e-12 4.389632e-04 9.995596e-01 1.481275e-06 1.138053e-22 9.574095e-51 6.804231e-92 9.212808e-147 1.969012e-242 
8.801961e+02 8.943927e+03 4.143921e+09 1.396233e-11 9.960390e-04 9.990034e-01 5.691651e-07 1.482201e-23 3.616570e-52 6.343820e-94 1.772712e-149 4.565179e-246 
8.922517e+02 8.933549e+03 3.195816e+09 7.187270e-12 6.995097e-04 9.992996e-01 9.070565e-07 4.150937e-23 2.040877e-51 8.225004e-93 6.072667e-148 6.495447e-244 
9.200313e+02 8.928122e+03 2.781368e+09 5.218139e-12 5.925684e-04 9.994063e-01 1.105538e-06 6.412120e-23 4.112601e-51 2.255297e-92 2.374696e-147 4.125868e-243 
