#NTIMES: 200
#NSTAGES: 7
#TIMES[d]: 0.9869 1.0089 1.0313 1.0543 1.0778 1.1018 1.1263 1.1514 1.1771 1.2033 1.2301 1.2575 1.2855 1.3142 1.3434 1.3734 1.4039 1.4352 1.4672 1.4999 1.5333 1.5674 1.6024 1.6381 1.6745 1.7118 1.7500 1.7890 1.8288 1.8696 1.9112 1.9538 1.9973 2.0418 2.0873 2.1338 2.1813 2.2299 2.2796 2.3303 2.3823 2.4353 2.4896 2.5450 2.6017 2.6597 2.7189 2.7795 2.8414 2.9047 2.9694 3.0356 3.1032 3.1723 3.2430 3.3152 3.3891 3.4646 3.5417 3.6206 3.7013 3.7837 3.8680 3.9542 4.0423 4.1323 4.2244 4.3185 4.4147 4.5130 4.6135 4.7163 4.8214 4.9288 5.0386 5.1508 5.2655 5.3828 5.5028 5.6253 5.7506 5.8787 6.0097 6.1436 6.2804 6.4203 6.5633 6.7096 6.8590 7.0118 7.1680 7.3277 7.4909 7.6578 7.8284 8.0028 8.1810 8.3633 8.5496 8.7400 8.9347 9.1337 9.3372 9.5452 9.7578 9.9752 10.1974 10.4246 10.6568 10.8942 11.1368 11.3849 11.6385 11.8978 12.1628 12.4338 12.7108 12.9939 13.2834 13.5793 13.8818 14.1910 14.5071 14.8303 15.1606 15.4983 15.8436 16.1965 16.5573 16.9261 17.3032 17.6886 18.0827 18.4855 18.8973 19.3182 19.7486 20.1885 20.6382 21.0979 21.5679 22.0484 22.5395 23.0416 23.5549 24.0796 24.6160 25.1644 25.7249 26.2980 26.8838 27.4826 28.0949 28.7207 29.3605 30.0145 30.6831 31.3666 32.0654 32.7796 33.5098 34.2563 35.0194 35.7995 36.5970 37.4122 38.2456 39.0976 39.9685 40.8589 41.7690 42.6995 43.6507 44.6230 45.6171 46.6332 47.6720 48.7340 49.8196 50.9294 52.0639 53.2236 54.4093 55.6213 56.8603 58.1269 59.4218 60.7455 62.0986 63.4819 64.8961 66.3417 67.8195 69.3303 70.8747 72.4535 74.0675 75.7174 77.4041 79.1284
#
#TIME: 0.9869
#NVEL: 115
#vel_mid[km/s] ne0 ne1 ne2 ne3 ne4 ne5 ne6
6.5388e+04 1.0000e+00 4.2527e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6461e+04 1.0000e+00 5.8627e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7422e+04 1.0000e+00 7.6159e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8257e+04 1.0000e+00 7.1810e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8960e+04 1.0000e+00 3.3311e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9475e+04 1.0000e+00 1.8736e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9758e+04 1.0000e+00 1.1570e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9886e+04 1.0000e+00 9.7531e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9950e+04 1.0000e+00 7.8614e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9982e+04 1.0000e+00 7.2303e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9996e+04 1.0000e+00 7.7258e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 1.0000e+00 3.2352e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 29.3605
#NVEL: 115
#vel_mid[km/s] ne0 ne1 ne2 ne3 ne4 ne5 ne6
4.4010e+02 2.3431e-07 9.1359e-01 8.6406e-02 5.2516e-12 2.5014e-34 0.0000e+00 0.0000e+00
8.8623e+02 6.0041e-05 9.9979e-01 1.5348e-04 4.9587e-18 2.3822e-44 0.0000e+00 0.0000e+00
9.0614e+02 6.4944e-05 9.9980e-01 1.3191e-04 3.3670e-18 1.1210e-44 0.0000e+00 0.0000e+00
9.4442e+02 6.8144e-05 9.9981e-01 1.2027e-04 2.6593e-18 7.0065e-45 0.0000e+00 0.0000e+00
9.9911e+02 7.0390e-05 9.9982e-01 1.1300e-04 2.2682e-18 5.6052e-45 0.0000e+00 0.0000e+00
1.0608e+03 7.2209e-05 9.9982e-01 1.0756e-04 1.9992e-18 4.2039e-45 0.0000e+00 0.0000e+00
1.1257e+03 7.6589e-05 9.9983e-01 9.6194e-05 1.5044e-18 2.8026e-45 0.0000e+00 0.0000e+00
1.1944e+03 7.8953e-05 9.9983e-01 9.0924e-05 1.3044e-18 1.4013e-45 0.0000e+00 0.0000e+00
1.2673e+03 8.1419e-05 9.9983e-01 8.6216e-05 1.1429e-18 1.4013e-45 0.0000e+00 0.0000e+00
1.3448e+03 8.4503e-05 9.9983e-01 8.1496e-05 9.9892e-19 1.4013e-45 0.0000e+00 0.0000e+00
1.4269e+03 8.7765e-05 9.9983e-01 7.7426e-05 8.8785e-19 1.4013e-45 0.0000e+00 0.0000e+00
1.5140e+03 9.2041e-05 9.9984e-01 7.0716e-05 7.0470e-19 0.0000e+00 0.0000e+00 0.0000e+00
1.6065e+03 9.2897e-05 9.9984e-01 6.7801e-05 6.2371e-19 0.0000e+00 0.0000e+00 0.0000e+00
1.7047e+03 9.4069e-05 9.9984e-01 6.5455e-05 5.6628e-19 0.0000e+00 0.0000e+00 0.0000e+00
1.8088e+03 9.7318e-05 9.9984e-01 6.1034e-05 4.7237e-19 0.0000e+00 0.0000e+00 0.0000e+00
1.9193e+03 9.9310e-05 9.9984e-01 5.8006e-05 4.1184e-19 0.0000e+00 0.0000e+00 0.0000e+00
2.0365e+03 1.0596e-04 9.9984e-01 5.0724e-05 2.9072e-19 0.0000e+00 0.0000e+00 0.0000e+00
2.1609e+03 1.1158e-04 9.9984e-01 4.4919e-05 2.1033e-19 0.0000e+00 0.0000e+00 0.0000e+00
2.2929e+03 1.1397e-04 9.9984e-01 4.1027e-05 1.6197e-19 0.0000e+00 0.0000e+00 0.0000e+00
2.4330e+03 1.1832e-04 9.9985e-01 3.6267e-05 1.1462e-19 0.0000e+00 0.0000e+00 0.0000e+00
2.5816e+03 1.2928e-04 9.9984e-01 2.9574e-05 6.6718e-20 0.0000e+00 0.0000e+00 0.0000e+00
2.7393e+03 1.4887e-04 9.9983e-01 2.2101e-05 3.1336e-20 0.0000e+00 0.0000e+00 0.0000e+00
2.9067e+03 1.8157e-04 9.9980e-01 1.4699e-05 1.0889e-20 0.0000e+00 0.0000e+00 0.0000e+00
3.0842e+03 2.2108e-04 9.9977e-01 9.4999e-06 3.4503e-21 0.0000e+00 0.0000e+00 0.0000e+00
3.2726e+03 2.6910e-04 9.9972e-01 5.9872e-06 1.0096e-21 0.0000e+00 0.0000e+00 0.0000e+00
3.4725e+03 3.3530e-04 9.9966e-01 3.5818e-06 2.5753e-22 0.0000e+00 0.0000e+00 0.0000e+00
3.6846e+03 4.1645e-04 9.9958e-01 2.1132e-06 6.2643e-23 0.0000e+00 0.0000e+00 0.0000e+00
3.9097e+03 4.9016e-04 9.9951e-01 1.3280e-06 1.7476e-23 0.0000e+00 0.0000e+00 0.0000e+00
4.1484e+03 6.1735e-04 9.9938e-01 7.9438e-07 4.5134e-24 0.0000e+00 0.0000e+00 0.0000e+00
4.4019e+03 9.0023e-04 9.9910e-01 4.0016e-07 8.0321e-25 0.0000e+00 0.0000e+00 0.0000e+00
4.6708e+03 1.2701e-03 9.9873e-01 2.0634e-07 1.4817e-25 0.0000e+00 0.0000e+00 0.0000e+00
4.9561e+03 1.6083e-03 9.9839e-01 1.1817e-07 3.3588e-26 0.0000e+00 0.0000e+00 0.0000e+00
5.2588e+03 1.9856e-03 9.9801e-01 7.0053e-08 8.2453e-27 0.0000e+00 0.0000e+00 0.0000e+00
5.5800e+03 2.6622e-03 9.9734e-01 3.7326e-08 1.5920e-27 0.0000e+00 0.0000e+00 0.0000e+00
5.9209e+03 3.6865e-03 9.9631e-01 1.8834e-08 2.6898e-28 0.0000e+00 0.0000e+00 0.0000e+00
6.2825e+03 5.3201e-03 9.9468e-01 8.7652e-09 3.7017e-29 0.0000e+00 0.0000e+00 0.0000e+00
6.6663e+03 8.6603e-03 9.9134e-01 3.3186e-09 3.0707e-30 0.0000e+00 0.0000e+00 0.0000e+00
7.0735e+03 1.5547e-02 9.8445e-01 1.0317e-09 1.5502e-31 0.0000e+00 0.0000e+00 0.0000e+00
7.5056e+03 2.8564e-02 9.7144e-01 2.8856e-10 5.8816e-33 0.0000e+00 0.0000e+00 0.0000e+00
7.9641e+03 5.5568e-02 9.4443e-01 6.9668e-11 1.5745e-34 0.0000e+00 0.0000e+00 0.0000e+00
8.4505e+03 1.2387e-01 8.7613e-01 1.1753e-11 1.8596e-36 0.0000e+00 0.0000e+00 0.0000e+00
8.9668e+03 2.7426e-01 7.2574e-01 1.4270e-12 1.1234e-38 0.0000e+00 0.0000e+00 0.0000e+00
9.5145e+03 5.5444e-01 4.4556e-01 8.5377e-14 1.7663e-41 0.0000e+00 0.0000e+00 0.0000e+00
1.0096e+04 8.2262e-01 1.7738e-01 2.6558e-15 9.8091e-45 0.0000e+00 0.0000e+00 0.0000e+00
1.0712e+04 9.5575e-01 4.4247e-02 3.3034e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1367e+04 9.9259e-01 7.4076e-03 1.4814e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2062e+04 9.9890e-01 1.0958e-03 4.3554e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2794e+04 9.9988e-01 1.2132e-04 5.3019e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3528e+04 9.9999e-01 1.3593e-05 7.1198e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4194e+04 1.0000e+00 1.7659e-06 1.5404e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4758e+04 1.0000e+00 2.9907e-07 7.3521e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5240e+04 1.0000e+00 6.4671e-08 8.3956e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5647e+04 1.0000e+00 1.6083e-08 1.6037e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5960e+04 1.0000e+00 4.0065e-09 3.3277e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6187e+04 1.0000e+00 1.2732e-09 1.1557e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6354e+04 1.0000e+00 4.8086e-10 6.2540e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6484e+04 1.0000e+00 2.6505e-10 9.5905e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6593e+04 1.0000e+00 1.7685e-10 2.4453e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6692e+04 1.0000e+00 1.2278e-10 7.3568e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6788e+04 1.0000e+00 7.5093e-11 1.5695e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6888e+04 1.0000e+00 4.1974e-11 2.6625e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6999e+04 1.0000e+00 3.0727e-11 9.8091e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7146e+04 1.0000e+00 2.0234e-11 2.8026e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7416e+04 1.0000e+00 7.4346e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7888e+04 1.0000e+00 1.7086e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8532e+04 1.0000e+00 3.9219e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9260e+04 1.0000e+00 1.0973e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0034e+04 1.0000e+00 3.5852e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0838e+04 1.0000e+00 1.0397e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1648e+04 1.0000e+00 3.6459e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2448e+04 1.0000e+00 1.5231e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3246e+04 1.0000e+00 1.3593e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4052e+04 1.0000e+00 1.9028e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4868e+04 1.0000e+00 3.8951e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5699e+04 1.0000e+00 5.8723e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6588e+04 1.0000e+00 5.6533e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7638e+04 1.0000e+00 2.7280e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8987e+04 1.0000e+00 9.7322e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0652e+04 1.0000e+00 3.0667e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2516e+04 1.0000e+00 3.5127e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4459e+04 1.0000e+00 4.4007e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6371e+04 1.0000e+00 4.7941e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8150e+04 1.0000e+00 5.1460e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9750e+04 1.0000e+00 5.4430e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.1174e+04 1.0000e+00 7.1326e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2468e+04 1.0000e+00 4.0624e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3688e+04 1.0000e+00 2.4124e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4884e+04 1.0000e+00 1.1241e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6084e+04 1.0000e+00 4.1073e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.7294e+04 1.0000e+00 2.8448e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8516e+04 1.0000e+00 2.5444e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9754e+04 1.0000e+00 1.3896e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.1012e+04 1.0000e+00 1.4175e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2292e+04 1.0000e+00 1.0694e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3596e+04 1.0000e+00 9.3642e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.4921e+04 1.0000e+00 8.2615e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6265e+04 1.0000e+00 4.2394e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.7622e+04 1.0000e+00 3.2541e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8985e+04 1.0000e+00 1.4510e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0341e+04 1.0000e+00 1.2103e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.1676e+04 1.0000e+00 1.1832e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2975e+04 1.0000e+00 7.2995e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.4219e+04 1.0000e+00 4.1881e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5388e+04 1.0000e+00 3.3787e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6461e+04 1.0000e+00 2.9266e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7422e+04 1.0000e+00 2.0747e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8257e+04 1.0000e+00 1.1729e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8960e+04 1.0000e+00 7.3820e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9475e+04 1.0000e+00 6.0664e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9758e+04 1.0000e+00 6.7839e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9886e+04 1.0000e+00 7.8151e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9950e+04 1.0000e+00 7.1132e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9982e+04 1.0000e+00 6.6774e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9996e+04 1.0000e+00 7.1977e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 1.0000e+00 1.1588e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 30.0145
#NVEL: 115
#vel_mid[km/s] ne0 ne1 ne2 ne3 ne4 ne5 ne6
4.4010e+02 3.7202e-07 9.5994e-01 4.0064e-02 6.7318e-13 4.3989e-36 0.0000e+00 0.0000e+00
8.8623e+02 1.1209e-04 9.9984e-01 4.3989e-05 1.9794e-19 0.0000e+00 0.0000e+00 0.0000e+00
9.0614e+02 1.3085e-04 9.9984e-01 3.2814e-05 9.3901e-20 0.0000e+00 0.0000e+00 0.0000e+00
9.4442e+02 1.3911e-04 9.9983e-01 2.9234e-05 7.0008e-20 0.0000e+00 0.0000e+00 0.0000e+00
9.9911e+02 1.4851e-04 9.9983e-01 2.5845e-05 5.1187e-20 0.0000e+00 0.0000e+00 0.0000e+00
1.0608e+03 1.5878e-04 9.9982e-01 2.2779e-05 3.7128e-20 0.0000e+00 0.0000e+00 0.0000e+00
1.1257e+03 1.6684e-04 9.9981e-01 2.0779e-05 2.9420e-20 0.0000e+00 0.0000e+00 0.0000e+00
1.1944e+03 1.7031e-04 9.9981e-01 2.0028e-05 2.6825e-20 0.0000e+00 0.0000e+00 0.0000e+00
1.2673e+03 1.7478e-04 9.9981e-01 1.9183e-05 2.4129e-20 0.0000e+00 0.0000e+00 0.0000e+00
1.3448e+03 1.8427e-04 9.9980e-01 1.7633e-05 1.9663e-20 0.0000e+00 0.0000e+00 0.0000e+00
1.4269e+03 1.9970e-04 9.9978e-01 1.5506e-05 1.4384e-20 0.0000e+00 0.0000e+00 0.0000e+00
1.5140e+03 2.0824e-04 9.9978e-01 1.4363e-05 1.1859e-20 0.0000e+00 0.0000e+00 0.0000e+00
1.6065e+03 2.1130e-04 9.9978e-01 1.3665e-05 1.0306e-20 0.0000e+00 0.0000e+00 0.0000e+00
1.7047e+03 2.1349e-04 9.9977e-01 1.3273e-05 9.5158e-21 0.0000e+00 0.0000e+00 0.0000e+00
1.8088e+03 2.2184e-04 9.9977e-01 1.2307e-05 7.8377e-21 0.0000e+00 0.0000e+00 0.0000e+00
1.9193e+03 2.2883e-04 9.9976e-01 1.1491e-05 6.5428e-21 0.0000e+00 0.0000e+00 0.0000e+00
2.0365e+03 2.4448e-04 9.9975e-01 1.0058e-05 4.6388e-21 0.0000e+00 0.0000e+00 0.0000e+00
2.1609e+03 2.5519e-04 9.9974e-01 9.0781e-06 3.5285e-21 0.0000e+00 0.0000e+00 0.0000e+00
2.2929e+03 2.5606e-04 9.9974e-01 8.5878e-06 2.9735e-21 0.0000e+00 0.0000e+00 0.0000e+00
2.4330e+03 2.6500e-04 9.9973e-01 7.6506e-06 2.1489e-21 0.0000e+00 0.0000e+00 0.0000e+00
2.5816e+03 2.9087e-04 9.9970e-01 6.2008e-06 1.2336e-21 0.0000e+00 0.0000e+00 0.0000e+00
2.7393e+03 3.2755e-04 9.9967e-01 4.8404e-06 6.4791e-22 0.0000e+00 0.0000e+00 0.0000e+00
2.9067e+03 3.8559e-04 9.9961e-01 3.4444e-06 2.6750e-22 0.0000e+00 0.0000e+00 0.0000e+00
3.0842e+03 4.5643e-04 9.9954e-01 2.3480e-06 9.7085e-23 0.0000e+00 0.0000e+00 0.0000e+00
3.2726e+03 5.4330e-04 9.9946e-01 1.5430e-06 3.1592e-23 0.0000e+00 0.0000e+00 0.0000e+00
3.4725e+03 6.6219e-04 9.9934e-01 9.6135e-07 8.9318e-24 0.0000e+00 0.0000e+00 0.0000e+00
3.6846e+03 8.0507e-04 9.9919e-01 5.8960e-07 2.3960e-24 0.0000e+00 0.0000e+00 0.0000e+00
3.9097e+03 9.3689e-04 9.9906e-01 3.7789e-07 7.0218e-25 0.0000e+00 0.0000e+00 0.0000e+00
4.1484e+03 1.1745e-03 9.9883e-01 2.2763e-07 1.8444e-25 0.0000e+00 0.0000e+00 0.0000e+00
4.4019e+03 1.6658e-03 9.9833e-01 1.2048e-07 3.7180e-26 0.0000e+00 0.0000e+00 0.0000e+00
4.6708e+03 2.3321e-03 9.9767e-01 6.2929e-08 7.0860e-27 0.0000e+00 0.0000e+00 0.0000e+00
4.9561e+03 2.8675e-03 9.9713e-01 3.8039e-08 1.8422e-27 0.0000e+00 0.0000e+00 0.0000e+00
5.2588e+03 3.4288e-03 9.9657e-01 2.3926e-08 5.2571e-28 0.0000e+00 0.0000e+00 0.0000e+00
5.5800e+03 4.4503e-03 9.9555e-01 1.3531e-08 1.1811e-28 0.0000e+00 0.0000e+00 0.0000e+00
5.9209e+03 6.1288e-03 9.9387e-01 6.8846e-09 2.0404e-29 0.0000e+00 0.0000e+00 0.0000e+00
6.2825e+03 8.8419e-03 9.9116e-01 3.1947e-09 2.7913e-30 0.0000e+00 0.0000e+00 0.0000e+00
6.6663e+03 1.4300e-02 9.8570e-01 1.2156e-09 2.3516e-31 0.0000e+00 0.0000e+00 0.0000e+00
7.0735e+03 2.5127e-02 9.7487e-01 3.8811e-10 1.2767e-32 0.0000e+00 0.0000e+00 0.0000e+00
7.5056e+03 4.6746e-02 9.5325e-01 1.0313e-10 4.3088e-34 0.0000e+00 0.0000e+00 0.0000e+00
7.9641e+03 8.9115e-02 9.1088e-01 2.4569e-11 1.1440e-35 0.0000e+00 0.0000e+00 0.0000e+00
8.4505e+03 1.9016e-01 8.0984e-01 3.9803e-12 1.3014e-37 0.0000e+00 0.0000e+00 0.0000e+00
8.9668e+03 4.1752e-01 5.8248e-01 3.2779e-13 3.6514e-40 0.0000e+00 0.0000e+00 0.0000e+00
9.5145e+03 6.9685e-01 3.0315e-01 1.7463e-14 5.5071e-43 0.0000e+00 0.0000e+00 0.0000e+00
1.0096e+04 8.9363e-01 1.0637e-01 4.9547e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.0712e+04 9.7697e-01 2.3032e-02 4.5677e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.1367e+04 9.9661e-01 3.3879e-03 1.4294e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2062e+04 9.9961e-01 3.8897e-04 1.9523e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2794e+04 9.9996e-01 4.0347e-05 1.9932e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3528e+04 1.0000e+00 4.6123e-06 2.9410e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4194e+04 1.0000e+00 5.2606e-07 4.4158e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4758e+04 1.0000e+00 8.1938e-08 1.6365e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5240e+04 1.0000e+00 1.6045e-08 1.3725e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5647e+04 1.0000e+00 3.8907e-09 2.4053e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5960e+04 1.0000e+00 8.6024e-10 3.5613e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6187e+04 1.0000e+00 2.9375e-10 1.5410e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6354e+04 1.0000e+00 1.3954e-10 1.6353e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6484e+04 1.0000e+00 6.0181e-11 1.2331e-43 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6593e+04 1.0000e+00 4.7060e-11 5.0447e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6692e+04 1.0000e+00 2.9713e-11 1.1210e-44 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6788e+04 1.0000e+00 2.0471e-11 2.8026e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6888e+04 1.0000e+00 1.5639e-11 1.4013e-45 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6999e+04 1.0000e+00 8.5336e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7146e+04 1.0000e+00 3.8131e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7416e+04 1.0000e+00 1.6929e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7888e+04 1.0000e+00 4.2158e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8532e+04 1.0000e+00 8.7141e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9260e+04 1.0000e+00 2.4030e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0034e+04 1.0000e+00 7.5745e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0838e+04 1.0000e+00 2.1728e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1648e+04 1.0000e+00 7.3962e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2448e+04 1.0000e+00 2.6208e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3246e+04 1.0000e+00 2.8124e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
