#NTIMES: 265
#NSTAGES: 3
#TIMES[d]: 1.074 1.181 1.299 1.429 1.572 1.729 1.902 2.092 2.301 2.531 2.785 3.063 3.369 3.706 4.077 4.485 4.933 5.426 5.969 6.566 7.223 7.945 8.739 9.613 10.575 11.575 12.575 13.575 14.575 15.575 16.575 17.575 18.575 19.575 20.575 21.575 22.575 23.575 24.575 25.575 26.575 27.575 28.575 29.575 30.575 31.575 32.575 33.575 34.575 35.575 36.575 37.575 38.575 39.575 40.575 41.575 42.575 43.575 44.575 45.575 46.575 47.575 48.575 49.575 50.575 51.575 52.575 53.575 54.575 55.575 56.575 57.575 58.575 59.575 60.575 61.575 62.575 63.575 64.575 65.575 66.575 67.575 68.575 69.575 70.575 71.575 72.575 73.575 74.575 75.575 76.575 77.575 78.575 79.575 80.575 81.575 82.575 83.575 84.575 85.575 86.575 87.575 88.575 89.575 90.575 91.575 92.575 93.575 94.575 95.575 96.575 97.575 98.575 99.575 100.575 101.575 102.575 103.575 104.575 105.575 106.575 107.575 108.575 109.575 110.575 111.575 112.575 113.575 114.575 115.575 116.575 117.575 118.575 119.575 120.575 121.575 122.575 123.575 124.575 125.575 126.575 127.575 128.575 129.575 130.575 131.575 132.575 133.575 134.575 135.575 136.575 137.575 138.575 139.575 140.575 141.575 142.575 143.575 144.575 145.575 146.575 147.575 148.575 149.575 150.575 151.575 152.575 153.575 154.575 155.575 156.575 157.575 158.575 159.575 160.575 161.575 162.575 163.575 164.575 165.575 166.575 167.575 168.575 169.575 170.575 171.575 172.575 173.575 174.575 175.575 176.575 177.575 178.575 179.575 180.575 181.575 182.575 183.575 184.575 185.575 186.575 187.575 188.575 189.575 190.575 191.575 192.575 193.575 194.575 195.575 196.575 197.575 198.575 199.575 200.575 201.575 202.575 203.575 204.575 205.575 206.575 207.575 208.575 209.575 210.575 211.575 212.575 213.575 214.575 215.575 216.575 217.575 218.575 219.575 220.575 221.575 222.575 223.575 224.575 225.575 226.575 227.575 228.575 229.575 230.575 231.575 232.575 233.575 234.575 235.575 236.575 237.575 238.575 239.575 240.575 241.575 242.575 243.575 244.575 245.575 246.575 247.575 248.575 249.575 250.575 
#
#TIME: 1.073600
#NVEL: 114
#vel_mid[km/s] Mg0 Mg1 Mg2
1.809e+08 3.662961e-01 6.337039e-01 7.250137e-15
1.919e+08 3.359231e-01 6.640769e-01 9.787577e-15
2.037e+08 3.280378e-01 6.719622e-01 1.013107e-14
2.161e+08 3.046754e-01 6.953246e-01 1.272560e-14
2.293e+08 2.862547e-01 7.137453e-01 1.484638e-14
2.433e+08 2.947243e-01 7.052757e-01 1.220198e-14
2.582e+08 2.833294e-01 7.166706e-01 1.348121e-14
2.739e+08 2.742442e-01 7.257558e-01 1.476211e-14
2.907e+08 2.859339e-01 7.140661e-01 1.201984e-14
3.084e+08 3.028345e-01 6.971655e-01 8.796349e-15
3.273e+08 3.249603e-01 6.750397e-01 5.820117e-15
3.472e+08 3.522990e-01 6.477010e-01 3.545336e-15
3.685e+08 3.882590e-01 6.117410e-01 1.883673e-15
3.910e+08 4.218217e-01 5.781783e-01 9.860946e-16
4.148e+08 4.614460e-01 5.385540e-01 5.296361e-16
4.402e+08 5.310023e-01 4.689977e-01 2.342506e-16
4.671e+08 6.100005e-01 3.899995e-01 9.151421e-17
4.956e+08 6.578333e-01 3.421667e-01 4.587515e-17
5.259e+08 7.046381e-01 2.953619e-01 2.142803e-17
5.580e+08 7.354942e-01 2.645058e-01 1.230335e-17
5.921e+08 7.848755e-01 2.151245e-01 4.806517e-18
6.282e+08 8.255950e-01 1.744050e-01 1.936862e-18
6.666e+08 8.776145e-01 1.223855e-01 5.017611e-19
7.074e+08 9.276060e-01 7.239397e-02 8.031742e-20
7.506e+08 9.631967e-01 3.680332e-02 8.521149e-21
7.964e+08 9.854121e-01 1.458789e-02 4.633347e-22
8.451e+08 9.955306e-01 4.469401e-03 1.289099e-23
8.967e+08 9.989762e-01 1.023799e-03 1.490748e-25
9.514e+08 9.997446e-01 2.554206e-04 1.938277e-27
1.010e+09 9.999345e-01 6.545871e-05 2.175349e-29
1.071e+09 9.999854e-01 1.456228e-05 1.124287e-31
1.137e+09 9.999970e-01 2.999203e-06 3.366240e-34
1.206e+09 9.999993e-01 7.409816e-07 1.601817e-36
1.279e+09 9.999998e-01 2.493371e-07 2.264862e-38
1.353e+09 9.999998e-01 1.567035e-07 3.120341e-39
1.419e+09 9.999999e-01 1.361879e-07 1.409783e-39
1.476e+09 9.999999e-01 1.025591e-07 3.901770e-40
1.524e+09 9.999999e-01 8.685882e-08 1.852816e-40
1.565e+09 9.999999e-01 1.087183e-07 3.736719e-40
1.596e+09 9.999999e-01 1.077804e-07 3.363245e-40
1.619e+09 9.999999e-01 1.061615e-07 2.376698e-40
1.635e+09 9.999998e-01 1.949435e-07 1.494012e-39
1.648e+09 9.999996e-01 4.008789e-07 1.396691e-38
1.659e+09 9.999995e-01 4.530909e-07 1.600410e-38
1.669e+09 9.999994e-01 5.984290e-07 3.368064e-38
1.679e+09 9.999995e-01 5.376571e-07 1.861704e-38
1.689e+09 9.999996e-01 4.099627e-07 5.720398e-39
1.700e+09 9.999997e-01 2.749444e-07 1.068687e-39
1.715e+09 9.999997e-01 2.870118e-07 9.071009e-40
1.742e+09 9.999998e-01 2.449367e-07 3.274711e-40
1.789e+09 9.999999e-01 8.567694e-08 3.581845e-42
1.853e+09 9.999999e-01 6.645906e-08 7.508751e-43
1.926e+09 1.000000e+00 4.550794e-08 1.317506e-43
2.003e+09 1.000000e+00 3.375278e-08 3.506561e-44
2.084e+09 1.000000e+00 3.369799e-08 2.716172e-44
2.165e+09 1.000000e+00 7.674359e-09 1.069720e-46
2.245e+09 1.000000e+00 1.522726e-08 9.020541e-46
2.325e+09 1.000000e+00 3.613159e-08 1.348661e-44
2.405e+09 9.999999e-01 5.835701e-08 4.918711e-44
2.487e+09 9.999999e-01 1.022100e-07 2.381756e-43
2.570e+09 9.999997e-01 3.064116e-07 7.259604e-42
2.659e+09 9.999951e-01 4.942965e-06 5.595013e-38
2.764e+09 9.999990e-01 9.871440e-07 1.404651e-40
2.899e+09 9.999716e-01 2.841990e-05 4.393715e-36
3.065e+09 9.984135e-01 1.586474e-03 1.114800e-30
3.252e+09 9.713497e-01 2.865027e-02 9.981934e-27
3.446e+09 9.654815e-01 3.451849e-02 4.708545e-27
3.637e+09 9.999703e-01 2.970151e-05 8.210469e-37
3.815e+09 9.999978e-01 2.159167e-06 1.457574e-40
3.975e+09 9.999997e-01 3.127911e-07 1.380012e-43
4.117e+09 9.999994e-01 6.117592e-07 9.202312e-43
4.247e+09 9.999999e-01 8.210490e-08 2.293357e-45
4.369e+09 9.573070e-01 4.269299e-02 4.479352e-28
4.488e+09 9.533990e-01 4.660104e-02 7.336232e-28
4.608e+09 1.000000e+00 1.570809e-08 1.879951e-47
4.729e+09 8.059711e-01 1.940289e-01 3.839969e-26
4.852e+09 9.999718e-01 2.822715e-05 6.444901e-38
4.975e+09 1.000000e+00 4.474245e-08 3.019820e-46
5.101e+09 9.622842e-01 3.771580e-02 9.771604e-29
5.229e+09 9.999978e-01 2.191325e-06 4.491459e-41
5.360e+09 9.999996e-01 3.792795e-07 1.808579e-43
5.492e+09 9.999998e-01 1.707056e-07 1.561105e-44
5.627e+09 9.999998e-01 1.996722e-07 2.477325e-44
5.762e+09 9.999998e-01 2.232308e-07 3.441029e-44
5.899e+09 1.000000e+00 7.965672e-09 1.867725e-48
6.034e+09 9.999985e-01 1.483041e-06 9.108197e-42
6.168e+09 9.999981e-01 1.885204e-06 1.846645e-41
6.297e+09 1.000000e+00 3.611376e-09 1.814717e-49
6.422e+09 1.000000e+00 2.561432e-09 6.593226e-50
6.539e+09 1.000000e+00 1.967180e-09 3.028391e-50
6.646e+09 1.000000e+00 1.277741e-09 8.488871e-51
6.742e+09 9.999999e-01 5.835254e-08 6.604532e-46
6.826e+09 1.000000e+00 3.327525e-08 1.261950e-46
6.896e+09 1.000000e+00 7.063401e-10 1.479282e-51
6.948e+09 1.000000e+00 3.858793e-10 2.489337e-52
6.976e+09 1.000000e+00 1.583381e-10 1.801496e-53
6.989e+09 1.000000e+00 1.733523e-11 2.650704e-56
6.995e+09 1.000000e+00 2.138351e-11 4.921689e-56
6.998e+09 1.000000e+00 1.255731e-11 1.024395e-56
7.000e+09 1.000000e+00 1.362806e-11 1.303924e-56
#TIME: 129.574676
#NVEL: 114
#vel_mid[km/s] Mg0 Mg1 Mg2
4.401e+07 5.622150e-01 4.377850e-01 1.080516e-15
8.862e+07 6.440097e-01 3.559903e-01 4.169522e-16
9.061e+07 6.779961e-01 3.220039e-01 2.716298e-16
9.444e+07 5.994188e-01 4.005812e-01 7.083850e-16
9.991e+07 5.622782e-01 4.377218e-01 1.079754e-15
1.061e+08 5.663471e-01 4.336529e-01 1.031782e-15
1.126e+08 5.655492e-01 4.344508e-01 1.041517e-15
1.194e+08 6.070803e-01 3.929197e-01 6.499037e-16
1.267e+08 5.784652e-01 4.215348e-01 9.077908e-16
1.345e+08 5.582424e-01 4.417576e-01 1.140993e-15
1.427e+08 5.299194e-01 4.700806e-01 1.521369e-15
1.514e+08 5.274231e-01 4.725769e-01 1.447269e-15
1.607e+08 4.801620e-01 5.198380e-01 2.216162e-15
1.705e+08 4.410323e-01 5.589677e-01 3.188270e-15
1.809e+08 4.382649e-01 5.617351e-01 3.077763e-15
1.919e+08 3.998929e-01 6.001071e-01 4.447020e-15
2.037e+08 3.435900e-01 6.564100e-01 8.166763e-15
2.161e+08 3.391393e-01 6.608607e-01 8.012708e-15
2.293e+08 3.217002e-01 6.782998e-01 9.102810e-15
2.433e+08 3.047377e-01 6.952623e-01 1.044592e-14
2.582e+08 3.020762e-01 6.979238e-01 1.023353e-14
2.739e+08 3.117355e-01 6.882645e-01 8.677161e-15
2.907e+08 3.144269e-01 6.855731e-01 8.008714e-15
3.084e+08 3.153345e-01 6.846655e-01 7.285489e-15
3.273e+08 3.524828e-01 6.475172e-01 3.984774e-15
3.472e+08 3.761528e-01 6.238472e-01 2.562293e-15
3.685e+08 4.113988e-01 5.886012e-01 1.383801e-15
3.910e+08 4.464386e-01 5.535614e-01 7.164647e-16
4.148e+08 5.019659e-01 4.980341e-01 3.207074e-16
4.402e+08 5.635781e-01 4.364219e-01 1.555323e-16
4.671e+08 6.488641e-01 3.511359e-01 5.454379e-17
4.956e+08 7.048700e-01 2.951300e-01 2.334222e-17
5.259e+08 7.299118e-01 2.700882e-01 1.431308e-17
5.580e+08 7.594134e-01 2.405866e-01 8.120448e-18
5.921e+08 8.052809e-01 1.947191e-01 3.175617e-18
6.282e+08 8.537952e-01 1.462048e-01 9.804014e-19
6.666e+08 8.956603e-01 1.043397e-01 2.800187e-19
7.074e+08 9.386860e-01 6.131403e-02 4.530567e-20
7.506e+08 9.719818e-01 2.801821e-02 3.503741e-21
7.964e+08 9.885804e-01 1.141963e-02 2.123081e-22
8.451e+08 9.968464e-01 3.153649e-03 4.359986e-24
8.967e+08 9.991829e-01 8.170725e-04 7.307548e-26
9.514e+08 9.997927e-01 2.073012e-04 9.781612e-28
1.010e+09 9.999434e-01 5.657408e-05 1.313365e-29
1.071e+09 9.999882e-01 1.177819e-05 5.298714e-32
1.137e+09 9.999977e-01 2.266414e-06 1.230173e-34
1.206e+09 9.999995e-01 5.035377e-07 3.982732e-37
1.279e+09 9.999998e-01 2.413318e-07 1.979488e-38
1.353e+09 9.999999e-01 1.400556e-07 2.052190e-39
1.419e+09 9.999999e-01 1.092516e-07 6.304573e-40
1.476e+09 9.999999e-01 7.973170e-08 1.559440e-40
1.524e+09 9.999999e-01 7.602922e-08 1.130810e-40
1.565e+09 9.999999e-01 7.625047e-08 1.034223e-40
1.596e+09 9.999999e-01 1.008629e-07 2.606066e-40
1.619e+09 9.999998e-01 2.456333e-07 4.641877e-39
1.635e+09 9.999998e-01 2.449138e-07 3.306002e-39
1.648e+09 9.999998e-01 2.233809e-07 1.713685e-39
1.659e+09 9.999996e-01 3.566320e-07 6.715824e-39
1.669e+09 9.999999e-01 1.006028e-07 5.827183e-41
1.679e+09 9.999998e-01 2.396172e-07 1.037175e-39
1.689e+09 9.999998e-01 2.324901e-07 7.489358e-40
1.700e+09 9.999998e-01 2.312390e-07 5.670312e-40
1.715e+09 9.999998e-01 1.861066e-07 1.909804e-40
1.742e+09 9.999999e-01 1.150953e-07 2.189658e-41
1.789e+09 9.999999e-01 9.426018e-08 4.941513e-42
1.853e+09 1.000000e+00 4.316601e-08 1.581955e-43
1.926e+09 1.000000e+00 2.592393e-08 1.729183e-44
2.003e+09 1.000000e+00 1.648848e-08 2.654672e-45
2.084e+09 1.000000e+00 1.210338e-08 6.876770e-46
2.165e+09 1.000000e+00 5.475113e-09 3.112964e-47
2.245e+09 1.000000e+00 7.677981e-09 7.547108e-47
2.325e+09 1.000000e+00 1.794814e-08 1.074329e-45
2.405e+09 1.000000e+00 3.179663e-08 5.520904e-45
2.487e+09 9.999999e-01 1.391148e-07 6.949375e-43
2.570e+09 9.999982e-01 1.806070e-06 3.297711e-39
2.659e+09 9.999996e-01 4.322112e-07 1.407173e-41
2.764e+09 9.999993e-01 6.878992e-07 4.067958e-41
2.899e+09 9.998771e-01 1.229371e-04 4.415594e-34
3.065e+09 9.995147e-01 4.852622e-04 2.055134e-32
3.252e+09 9.994830e-01 5.169586e-04 1.353495e-32
3.446e+09 8.482517e-01 1.517483e-01 1.248957e-24
3.637e+09 9.999020e-01 9.803865e-05 2.927065e-35
3.815e+09 9.999981e-01 1.936248e-06 9.585992e-41
3.975e+09 9.999998e-01 2.414371e-07 5.199161e-44
4.117e+09 9.999999e-01 1.212746e-07 8.715882e-45
4.247e+09 9.999998e-01 2.413152e-07 5.687912e-44
4.369e+09 1.000000e+00 3.678781e-08 2.649980e-46
4.488e+09 9.999999e-01 8.160348e-08 2.066494e-45
4.608e+09 9.999986e-01 1.374840e-06 1.040533e-41
4.729e+09 1.000000e+00 2.842780e-08 7.935075e-47
4.852e+09 9.984412e-01 1.558832e-03 7.295750e-33
4.975e+09 9.295317e-01 7.046831e-02 7.976216e-28
5.101e+09 1.000000e+00 9.363926e-10 3.396040e-51
5.229e+09 9.999984e-01 1.555948e-06 1.387735e-41
5.360e+09 9.999939e-01 6.135915e-06 8.814356e-40
5.492e+09 8.935882e-01 1.064118e-01 4.167037e-27
5.627e+09 9.999999e-01 9.990373e-08 3.220435e-45
5.762e+09 1.000000e+00 3.177221e-08 1.101260e-46
5.899e+09 1.000000e+00 9.385598e-09 3.028729e-48
6.034e+09 1.000000e+00 5.947356e-09 7.894553e-49
6.168e+09 9.999998e-01 1.546670e-07 1.167299e-44
6.297e+09 9.999999e-01 5.110223e-08 4.467452e-46
6.422e+09 1.000000e+00 2.141814e-09 3.891190e-50
6.539e+09 1.000000e+00 1.233602e-09 7.653275e-51
6.646e+09 1.000000e+00 4.604601e-10 4.190820e-52
6.742e+09 1.000000e+00 2.007900e-10 3.628598e-53
6.826e+09 1.000000e+00 7.376884e-10 1.681285e-51
6.896e+09 1.000000e+00 1.747784e-10 2.410516e-53
6.948e+09 1.000000e+00 3.404868e-10 1.721335e-52
6.976e+09 1.000000e+00 2.124981e-11 4.831509e-56
6.989e+09 1.000000e+00 1.077567e-11 6.524183e-57
6.995e+09 1.000000e+00 9.539815e-11 4.045032e-54
6.998e+09 1.000000e+00 7.215523e-12 1.999584e-57
7.000e+09 1.000000e+00 3.948050e-11 3.001124e-55
#TIME: 130.574676
#NVEL: 114
#vel_mid[km/s] Mg0 Mg1 Mg2
4.401e+07 5.771271e-01 4.228729e-01 8.945741e-16
8.862e+07 6.592926e-01 3.407074e-01 3.376632e-16
9.061e+07 6.187744e-01 3.812256e-01 5.530017e-16
9.444e+07 6.193489e-01 3.806511e-01 5.492554e-16
9.991e+07 5.745623e-01 4.254377e-01 9.208563e-16
1.061e+08 6.168603e-01 3.831397e-01 5.656758e-16
1.126e+08 6.407914e-01 3.592086e-01 4.247513e-16
1.194e+08 6.052600e-01 3.947400e-01 6.498092e-16
1.267e+08 5.965267e-01 4.034733e-01 7.230165e-16
1.345e+08 6.182558e-01 3.817442e-01 5.613255e-16
1.427e+08 5.971543e-01 4.028457e-01 6.967172e-16
1.514e+08 5.503063e-01 4.496937e-01 1.095473e-15
1.607e+08 4.932856e-01 5.067144e-01 1.873310e-15
1.705e+08 4.935181e-01 5.064819e-01 1.724590e-15
1.809e+08 4.606837e-01 5.393163e-01 2.330349e-15
1.919e+08 4.236046e-01 5.763954e-01 3.296938e-15
2.037e+08 3.940427e-01 6.059573e-01 4.331054e-15
2.161e+08 3.708318e-01 6.291682e-01 5.291150e-15
2.293e+08 3.609523e-01 6.390477e-01 5.413766e-15
2.433e+08 3.347881e-01 6.652119e-01 6.905911e-15
2.582e+08 3.206150e-01 6.793850e-01 7.835149e-15
2.739e+08 3.305355e-01 6.694645e-01 6.631941e-15
2.907e+08 3.419994e-01 6.580006e-01 5.463041e-15
3.084e+08 3.509795e-01 6.490205e-01 4.478169e-15
3.273e+08 3.764009e-01 6.235991e-01 2.875476e-15
3.472e+08 4.030964e-01 5.969036e-01 1.788477e-15
3.685e+08 4.499867e-01 5.500133e-01 8.422632e-16
3.910e+08 4.858845e-01 5.141155e-01 4.353057e-16
4.148e+08 5.299984e-01 4.700016e-01 2.246155e-16
4.402e+08 6.198244e-01 3.801756e-01 7.616150e-17
4.671e+08 6.738270e-01 3.261730e-01 3.827999e-17
4.956e+08 7.282066e-01 2.717934e-01 1.614376e-17
5.259e+08 7.728866e-01 2.271134e-01 6.906868e-18
5.580e+08 7.933210e-01 2.066790e-01 4.326993e-18
5.921e+08 8.234081e-01 1.765919e-01 2.134362e-18
6.282e+08 8.706173e-01 1.293827e-01 6.154003e-19
6.666e+08 9.131531e-01 8.684690e-02 1.456302e-19
7.074e+08 9.491803e-01 5.081973e-02 2.396878e-20
7.506e+08 9.762967e-01 2.370333e-02 2.022063e-21
7.964e+08 9.909579e-01 9.042134e-03 1.010481e-22
8.451e+08 9.975003e-01 2.499692e-03 2.103305e-24
8.967e+08 9.993746e-01 6.254172e-04 3.140345e-26
9.514e+08 9.998200e-01 1.799819e-04 6.101788e-28
1.010e+09 9.999542e-01 4.583160e-05 6.371338e-30
1.071e+09 9.999904e-01 9.598005e-06 2.556571e-32
1.137e+09 9.999982e-01 1.782887e-06 5.172229e-35
1.206e+09 9.999995e-01 5.224904e-07 4.460004e-37
1.279e+09 9.999998e-01 2.233203e-07 1.474228e-38
1.353e+09 9.999999e-01 1.221470e-07 1.236791e-39
1.419e+09 9.999999e-01 9.087223e-08 3.207790e-40
1.476e+09 9.999999e-01 1.148544e-07 5.634546e-40
1.524e+09 9.999999e-01 9.703317e-08 2.652506e-40
1.565e+09 9.999999e-01 5.518587e-08 3.200727e-41
1.596e+09 9.999999e-01 9.384975e-08 1.978635e-40
1.619e+09 9.999998e-01 1.683588e-07 1.186595e-39
1.635e+09 9.999999e-01 1.274859e-07 3.169491e-40
1.648e+09 9.999997e-01 2.696450e-07 3.287900e-39
1.659e+09 9.999998e-01 1.938645e-07 7.543204e-40
1.669e+09 9.999995e-01 4.873961e-07 1.568733e-38
1.679e+09 9.999998e-01 2.037707e-07 5.721566e-40
1.689e+09 9.999994e-01 5.517988e-07 1.580022e-38
1.700e+09 9.999995e-01 4.726299e-07 7.039416e-39
1.715e+09 9.999998e-01 2.160090e-07 3.185506e-40
1.742e+09 9.999997e-01 2.509608e-07 3.440714e-40
1.789e+09 9.999999e-01 1.268001e-07 1.395496e-41
1.853e+09 1.000000e+00 3.670840e-08 8.705341e-44
1.926e+09 1.000000e+00 2.455437e-08 1.398121e-44
2.003e+09 1.000000e+00 1.279106e-08 1.048260e-45
2.084e+09 1.000000e+00 1.336565e-08 9.582580e-46
2.165e+09 1.000000e+00 3.959419e-09 9.816793e-48
2.245e+09 1.000000e+00 4.104832e-09 8.243817e-48
2.325e+09 1.000000e+00 2.066864e-08 1.752916e-45
2.405e+09 1.000000e+00 3.705848e-08 9.379576e-45
2.487e+09 9.999999e-01 1.338623e-07 5.943670e-43
2.570e+09 9.999998e-01 1.984644e-07 1.556932e-42
2.659e+09 9.999997e-01 3.427200e-07 6.116484e-42
2.764e+09 9.999981e-01 1.929254e-06 1.295017e-39
2.899e+09 9.999979e-01 2.135218e-06 1.064826e-39
3.065e+09 9.985991e-01 1.400934e-03 6.929802e-31
3.252e+09 9.999591e-01 4.085625e-05 6.216140e-36
3.446e+09 9.768362e-01 2.316375e-02 1.134269e-27
3.637e+09 9.981264e-01 1.873579e-03 1.991372e-31
3.815e+09 9.577712e-01 4.222877e-02 2.483233e-27
3.975e+09 9.999997e-01 2.632314e-07 6.736560e-44
4.117e+09 9.999999e-01 1.038513e-07 5.210373e-45
4.247e+09 9.999998e-01 1.939143e-07 2.701177e-44
4.369e+09 9.999997e-01 2.949643e-07 8.266433e-44
4.488e+09 9.999971e-01 2.876853e-06 8.457538e-41
4.608e+09 9.999930e-01 6.992995e-06 1.162798e-39
4.729e+09 9.999995e-01 4.674209e-07 5.510009e-43
4.852e+09 9.999998e-01 1.633785e-07 1.958767e-44
4.975e+09 1.000000e+00 1.473233e-09 1.291491e-50
5.101e+09 9.999926e-01 7.441236e-06 1.393664e-39
5.229e+09 9.999999e-01 1.004435e-07 3.271971e-45
5.360e+09 9.999995e-01 4.622906e-07 3.697053e-43
5.492e+09 1.000000e+00 2.216511e-08 3.811357e-47
5.627e+09 9.999992e-01 8.305314e-07 1.650813e-42
5.762e+09 9.999998e-01 2.059088e-07 2.712298e-44
5.899e+09 1.000000e+00 6.305811e-09 9.380704e-49
6.034e+09 1.000000e+00 3.733392e-09 2.001431e-49
6.168e+09 1.000000e+00 1.995590e-09 3.159118e-50
6.297e+09 9.842256e-01 1.577437e-02 6.738956e-30
6.422e+09 1.000000e+00 2.032357e-09 3.333765e-50
6.539e+09 1.000000e+00 1.397040e-09 1.104368e-50
6.646e+09 1.000000e+00 3.988298e-10 2.743746e-52
6.742e+09 1.000000e+00 1.690162e-10 2.183678e-53
6.826e+09 1.000000e+00 6.494978e-10 1.155177e-51
6.896e+09 1.000000e+00 3.676301e-10 2.158045e-52
6.948e+09 1.000000e+00 1.491024e-10 1.508994e-53
6.976e+09 1.000000e+00 6.948191e-11 1.588738e-54
6.989e+09 1.000000e+00 1.132607e-11 7.556482e-57
6.995e+09 1.000000e+00 3.289613e-11 1.752521e-55
6.998e+09 1.000000e+00 2.505095e-11 7.848851e-56
7.000e+09 1.000000e+00 6.971740e-12 1.806863e-57
#TIME: 131.574676
#NVEL: 114
#vel_mid[km/s] Mg0 Mg1 Mg2
4.401e+07 6.051061e-01 3.948939e-01 6.355518e-16
8.862e+07 7.052149e-01 2.947851e-01 1.809882e-16
9.061e+07 7.484720e-01 2.515280e-01 9.658708e-17
9.444e+07 6.675522e-01 3.324478e-01 2.977953e-16
9.991e+07 6.367094e-01 3.632906e-01 4.367991e-16
1.061e+08 6.700712e-01 3.299288e-01 2.883793e-16
1.126e+08 6.345435e-01 3.654565e-01 4.486269e-16
1.194e+08 7.356393e-01 2.643607e-01 1.175719e-16
1.267e+08 6.834200e-01 3.165800e-01 2.445848e-16
1.345e+08 6.653580e-01 3.346420e-01 3.086068e-16
1.427e+08 6.286699e-01 3.713301e-01 4.695209e-16
1.514e+08 5.867877e-01 4.132123e-01 7.057641e-16
1.607e+08 5.632462e-01 4.367538e-01 8.295152e-16
1.705e+08 5.249335e-01 4.750665e-01 1.180642e-15
1.809e+08 4.773970e-01 5.226030e-01 1.883932e-15
1.919e+08 4.296124e-01 5.703876e-01 3.008728e-15
2.037e+08 4.036002e-01 5.963998e-01 3.781995e-15
2.161e+08 3.882465e-01 6.117535e-01 4.186572e-15
2.293e+08 3.722366e-01 6.277634e-01 4.604565e-15
2.433e+08 3.530425e-01 6.469575e-01 5.354730e-15
2.582e+08 3.642298e-01 6.357702e-01 4.375328e-15
2.739e+08 3.556062e-01 6.443938e-01 4.697546e-15
2.907e+08 3.670792e-01 6.329208e-01 3.877099e-15
3.084e+08 3.846677e-01 6.153323e-01 2.854666e-15
3.273e+08 3.979150e-01 6.020850e-01 2.146542e-15
3.472e+08 4.270934e-01 5.729066e-01 1.298638e-15
3.685e+08 4.590268e-01 5.409732e-01 7.379890e-16
3.910e+08 5.080481e-01 4.919519e-01 3.255862e-16
4.148e+08 5.632778e-01 4.367222e-01 1.469268e-16
4.402e+08 6.379684e-01 3.620316e-01 5.912132e-17
4.671e+08 7.152029e-01 2.847971e-01 2.089351e-17
4.956e+08 7.589175e-01 2.410825e-01 9.703313e-18
5.259e+08 7.985594e-01 2.014406e-01 4.232525e-18
5.580e+08 8.244362e-01 1.755638e-01 2.263675e-18
5.921e+08 8.543830e-01 1.456170e-01 1.017748e-18
6.282e+08 8.890134e-01 1.109866e-01 3.491822e-19
6.666e+08 9.281047e-01 7.189535e-02 7.527472e-20
7.074e+08 9.592557e-01 4.074434e-02 1.146381e-20
7.506e+08 9.813600e-01 1.863996e-02 9.297280e-22
7.964e+08 9.931075e-01 6.892478e-03 4.288090e-23
8.451e+08 9.980951e-01 1.904899e-03 9.000064e-25
8.967e+08 9.994816e-01 5.184063e-04 1.720494e-26
9.514e+08 9.998500e-01 1.499991e-04 3.329897e-28
1.010e+09 9.999644e-01 3.561497e-05 2.674407e-30
1.071e+09 9.999924e-01 7.613365e-06 1.120463e-32
1.137e+09 9.999984e-01 1.599134e-06 3.456432e-35
1.206e+09 9.999996e-01 4.215530e-07 2.040559e-37
1.279e+09 9.999998e-01 1.756869e-07 6.154734e-39
1.353e+09 9.999999e-01 1.030472e-07 6.620485e-40
1.419e+09 9.999999e-01 8.684381e-08 2.679489e-40
1.476e+09 1.000000e+00 4.293819e-08 1.648711e-41
1.524e+09 1.000000e+00 4.569715e-08 1.769905e-41
1.565e+09 9.999999e-01 5.476228e-08 3.058040e-41
1.596e+09 9.999999e-01 6.471778e-08 5.155193e-41
1.619e+09 9.999999e-01 1.401527e-07 6.060710e-40
1.635e+09 9.999998e-01 1.866254e-07 1.210855e-39
1.648e+09 9.999997e-01 3.414741e-07 7.477497e-39
1.659e+09 9.999999e-01 1.422835e-07 2.460665e-40
1.669e+09 9.999998e-01 2.141120e-07 8.288792e-40
1.679e+09 9.999997e-01 3.029521e-07 2.302026e-39
1.689e+09 9.999999e-01 8.018631e-08 1.627447e-41
1.700e+09 9.999999e-01 8.921563e-08 1.838974e-41
1.715e+09 9.999999e-01 9.915127e-08 1.954906e-41
1.742e+09 9.999998e-01 1.583667e-07 6.578581e-41
1.789e+09 9.999999e-01 5.504878e-08 7.000943e-43
1.853e+09 1.000000e+00 2.142570e-08 1.249777e-44
1.926e+09 1.000000e+00 1.117868e-08 8.236738e-46
2.003e+09 1.000000e+00 7.376340e-09 1.441393e-46
2.084e+09 1.000000e+00 4.551272e-09 2.017470e-47
2.165e+09 1.000000e+00 3.296085e-09 4.868292e-48
2.245e+09 1.000000e+00 3.976010e-09 7.338251e-48
2.325e+09 1.000000e+00 1.324266e-08 3.484306e-46
2.405e+09 1.000000e+00 2.852167e-08 3.601225e-45
2.487e+09 9.999996e-01 3.834894e-07 2.393224e-41
2.570e+09 9.999998e-01 1.578169e-07 6.605392e-43
2.659e+09 9.999998e-01 2.264199e-07 1.447077e-42
2.764e+09 9.999996e-01 3.736624e-07 4.691779e-42
2.899e+09 9.999755e-01 2.448006e-05 2.582930e-36
3.065e+09 9.978403e-01 2.159750e-03 3.106993e-30
3.252e+09 9.938043e-01 6.195723e-03 3.758723e-29
3.446e+09 9.075408e-01 9.245923e-02 1.662981e-25
3.637e+09 9.207773e-01 7.922267e-02 3.664028e-26
