#NTIMES: 200
#NSTAGES: 7
#TIMES[d]: 0.9869 1.0089 1.0313 1.0543 1.0778 1.1018 1.1263 1.1514 1.1771 1.2033 1.2301 1.2575 1.2855 1.3142 1.3434 1.3734 1.4039 1.4352 1.4672 1.4999 1.5333 1.5674 1.6024 1.6381 1.6745 1.7118 1.7500 1.7890 1.8288 1.8696 1.9112 1.9538 1.9973 2.0418 2.0873 2.1338 2.1813 2.2299 2.2796 2.3303 2.3823 2.4353 2.4896 2.5450 2.6017 2.6597 2.7189 2.7795 2.8414 2.9047 2.9694 3.0356 3.1032 3.1723 3.2430 3.3152 3.3891 3.4646 3.5417 3.6206 3.7013 3.7837 3.8680 3.9542 4.0423 4.1323 4.2244 4.3185 4.4147 4.5130 4.6135 4.7163 4.8214 4.9288 5.0386 5.1508 5.2655 5.3828 5.5028 5.6253 5.7506 5.8787 6.0097 6.1436 6.2804 6.4203 6.5633 6.7096 6.8590 7.0118 7.1680 7.3277 7.4909 7.6578 7.8284 8.0028 8.1810 8.3633 8.5496 8.7400 8.9347 9.1337 9.3372 9.5452 9.7578 9.9752 10.1974 10.4246 10.6568 10.8942 11.1368 11.3849 11.6385 11.8978 12.1628 12.4338 12.7108 12.9939 13.2834 13.5793 13.8818 14.1910 14.5071 14.8303 15.1606 15.4983 15.8436 16.1965 16.5573 16.9261 17.3032 17.6886 18.0827 18.4855 18.8973 19.3182 19.7486 20.1885 20.6382 21.0979 21.5679 22.0484 22.5395 23.0416 23.5549 24.0796 24.6160 25.1644 25.7249 26.2980 26.8838 27.4826 28.0949 28.7207 29.3605 30.0145 30.6831 31.3666 32.0654 32.7796 33.5098 34.2563 35.0194 35.7995 36.5970 37.4122 38.2456 39.0976 39.9685 40.8589 41.7690 42.6995 43.6507 44.6230 45.6171 46.6332 47.6720 48.7340 49.8196 50.9294 52.0639 53.2236 54.4093 55.6213 56.8603 58.1269 59.4218 60.7455 62.0986 63.4819 64.8961 66.3417 67.8195 69.3303 70.8747 72.4535 74.0675 75.7174 77.4041 79.1284
#
#TIME: 0.9869
#NVEL: 115
#vel_mid[km/s] mg0 mg1 mg2 mg3 mg4 mg5 mg6
2.1609e+03 6.2442e-28 1.9742e-20 3.5381e-14 3.6792e-08 9.7484e-04 6.1487e-01 3.8415e-01
2.2929e+03 2.8089e-29 1.0792e-21 2.5725e-15 4.0886e-09 2.2164e-04 3.4838e-01 6.5140e-01
2.4330e+03 1.1157e-30 5.1642e-23 1.6686e-16 3.8737e-10 4.1659e-05 1.5752e-01 8.4243e-01
2.5816e+03 5.9735e-32 3.2398e-24 1.3954e-17 4.3978e-11 8.5620e-06 6.9654e-02 9.3034e-01
2.7393e+03 6.0657e-33 3.7407e-25 2.0481e-18 8.0947e-12 2.4755e-06 3.6087e-02 9.6391e-01
2.9067e+03 1.2417e-33 8.5417e-26 5.6163e-19 2.6165e-12 1.0851e-06 2.3271e-02 9.7673e-01
3.0842e+03 5.1832e-34 3.9589e-26 2.9494e-19 1.5473e-12 7.5018e-07 1.9221e-02 9.8078e-01
3.2726e+03 4.6808e-34 3.9174e-26 3.0843e-19 1.7285e-12 8.3713e-07 2.0609e-02 9.7939e-01
3.4725e+03 8.1702e-34 7.3497e-26 5.7599e-19 3.2706e-12 1.3848e-06 2.7353e-02 9.7265e-01
3.6846e+03 2.6212e-33 2.5286e-25 1.8982e-18 1.0427e-11 3.3895e-06 4.4886e-02 9.5511e-01
3.9097e+03 1.1913e-32 1.2673e-24 9.2191e-18 4.7810e-11 1.0930e-05 8.5217e-02 9.1477e-01
4.1484e+03 5.3079e-32 5.8660e-24 4.0576e-17 1.8877e-10 3.0714e-05 1.4728e-01 8.5269e-01
4.4019e+03 1.2949e-31 1.3829e-23 8.9591e-17 3.7745e-10 5.0780e-05 1.8970e-01 8.1025e-01
4.6708e+03 8.8646e-32 9.7743e-24 6.5935e-17 2.9215e-10 4.2395e-05 1.7370e-01 8.2626e-01
4.9561e+03 2.9460e-32 3.6949e-24 2.8801e-17 1.4996e-10 2.6766e-05 1.3898e-01 8.6100e-01
5.2588e+03 1.1124e-32 1.5873e-24 1.4217e-17 8.5883e-11 1.8296e-05 1.1549e-01 8.8449e-01
5.5800e+03 7.0270e-33 1.0770e-24 1.0381e-17 6.7593e-11 1.5598e-05 1.0699e-01 8.9299e-01
5.9209e+03 7.0654e-33 1.1436e-24 1.1468e-17 7.6564e-11 1.7363e-05 1.1387e-01 8.8612e-01
6.2825e+03 9.5745e-33 1.6308e-24 1.6764e-17 1.1134e-10 2.3246e-05 1.3338e-01 8.6660e-01
6.6663e+03 1.6325e-32 2.8560e-24 2.9335e-17 1.8708e-10 3.4376e-05 1.6371e-01 8.3626e-01
7.0735e+03 3.6007e-32 6.4404e-24 6.5454e-17 3.8800e-10 5.9115e-05 2.1572e-01 7.8422e-01
7.5056e+03 1.0572e-31 1.9829e-23 2.0301e-16 1.0833e-09 1.2606e-04 3.1209e-01 6.8779e-01
7.9641e+03 4.0709e-31 7.8679e-23 8.0228e-16 3.6373e-09 2.9966e-04 4.5708e-01 5.4262e-01
8.4505e+03 2.0719e-30 3.9458e-22 3.8773e-15 1.3818e-08 7.4264e-04 6.3508e-01 3.6418e-01
8.9668e+03 1.7150e-29 3.1660e-21 2.9885e-14 7.3965e-08 2.1754e-03 8.2679e-01 1.7103e-01
9.5145e+03 3.1591e-28 5.4847e-20 4.9723e-13 6.8849e-07 8.2624e-03 9.4824e-01 4.3493e-02
1.0096e+04 1.9285e-26 2.9520e-18 2.5383e-11 1.4274e-05 4.6435e-02 9.4858e-01 4.9695e-03
1.0712e+04 6.1001e-24 7.7521e-16 6.4615e-09 8.8833e-04 3.9942e-01 5.9958e-01 1.1598e-04
1.1367e+04 4.9048e-21 4.4673e-13 3.4854e-06 4.8510e-02 9.2920e-01 2.2288e-02 2.2714e-08
1.2062e+04 5.1113e-18 2.8399e-10 1.9633e-03 8.5677e-01 1.4126e-01 6.8068e-06 2.4975e-15
1.2794e+04 6.8109e-16 2.2192e-08 1.2866e-01 8.7088e-01 4.6673e-04 1.2841e-11 3.1432e-25
1.3528e+04 1.0015e-14 2.0361e-07 9.1904e-01 8.0957e-02 1.1072e-07 1.2850e-18 1.3173e-36
1.4194e+04 2.5533e-14 3.3618e-07 9.9939e-01 6.0717e-04 8.9486e-13 1.4540e-27 0.0000e+00
1.4758e+04 6.9385e-14 6.5887e-07 1.0000e+00 1.2227e-06 3.5600e-19 8.9942e-39 0.0000e+00
1.5240e+04 3.4674e-13 2.1910e-06 1.0000e+00 7.2919e-10 8.6281e-27 0.0000e+00 0.0000e+00
1.5647e+04 2.6377e-12 1.0460e-05 9.9999e-01 2.3306e-13 5.0822e-35 0.0000e+00 0.0000e+00
1.5960e+04 2.9390e-11 6.7705e-05 9.9993e-01 2.9414e-17 3.5032e-44 0.0000e+00 0.0000e+00
1.6187e+04 4.5659e-10 5.7685e-04 9.9942e-01 8.6779e-22 0.0000e+00 0.0000e+00 0.0000e+00
1.6354e+04 8.6514e-09 5.5700e-03 9.9443e-01 8.3724e-27 0.0000e+00 0.0000e+00 0.0000e+00
1.6484e+04 2.3923e-07 6.3825e-02 9.3617e-01 1.4651e-32 0.0000e+00 0.0000e+00 0.0000e+00
1.6593e+04 3.8626e-06 4.2083e-01 5.7917e-01 1.3787e-38 0.0000e+00 0.0000e+00 0.0000e+00
1.6692e+04 1.7163e-05 8.4886e-01 1.5113e-01 1.8217e-44 0.0000e+00 0.0000e+00 0.0000e+00
1.6788e+04 2.7832e-05 9.4518e-01 5.4795e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6888e+04 3.6885e-05 9.7415e-01 2.5816e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6999e+04 4.3525e-05 9.8436e-01 1.5596e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7146e+04 5.3633e-05 9.9154e-01 8.4057e-03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7416e+04 8.2961e-05 9.9726e-01 2.6522e-03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7888e+04 1.9161e-04 9.9946e-01 3.5111e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8532e+04 5.0945e-04 9.9945e-01 3.8613e-05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9260e+04 1.1998e-03 9.9879e-01 5.2568e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0034e+04 2.5647e-03 9.9743e-01 8.2951e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0838e+04 5.0883e-03 9.9491e-01 1.5377e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1648e+04 9.3187e-03 9.9068e-01 3.4818e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2448e+04 1.7007e-02 9.8299e-01 7.3382e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3246e+04 2.4801e-02 9.7520e-01 2.4029e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4052e+04 3.5598e-02 9.6440e-01 8.2773e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4868e+04 5.1900e-02 9.4810e-01 2.7639e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5699e+04 7.1009e-02 9.2899e-01 1.0212e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6588e+04 9.5315e-02 9.0469e-01 3.5390e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7638e+04 1.1347e-01 8.8653e-01 1.3679e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8987e+04 1.1280e-01 8.8720e-01 6.2737e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0652e+04 9.8831e-02 9.0117e-01 2.4954e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2516e+04 2.5192e-02 9.7481e-01 9.7976e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4459e+04 4.1710e-03 9.9583e-01 7.4310e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6371e+04 2.7927e-03 9.9721e-01 6.1322e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8150e+04 1.9153e-03 9.9808e-01 7.5661e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9750e+04 1.1436e-03 9.9886e-01 1.5287e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.1174e+04 2.5111e-03 9.9749e-01 2.2676e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2468e+04 5.4256e-03 9.9457e-01 3.2983e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3688e+04 3.6003e-03 9.9640e-01 4.9950e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4884e+04 1.2758e-02 9.8724e-01 2.5433e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6084e+04 1.1774e-03 9.9882e-01 2.1158e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.7294e+04 1.2653e-03 9.9873e-01 1.2746e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8516e+04 2.9102e-02 9.7090e-01 1.4938e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9754e+04 4.7795e-03 9.9522e-01 4.4698e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.1012e+04 2.3902e-03 9.9761e-01 1.2596e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2292e+04 3.1125e-01 6.8875e-01 1.1165e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3596e+04 2.0112e-01 7.9888e-01 3.3781e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.4921e+04 7.4901e-01 2.5099e-01 2.4822e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6265e+04 4.6729e-01 5.3271e-01 6.7225e-19 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.7622e+04 1.5730e-02 9.8427e-01 4.9492e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8985e+04 4.0670e-05 9.9996e-01 8.7483e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0341e+04 2.6802e-02 9.7320e-01 8.3616e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.1676e+04 6.8309e-04 9.9932e-01 1.0453e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2975e+04 9.7065e-05 9.9990e-01 3.8369e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.4219e+04 2.4167e-04 9.9976e-01 4.5515e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5388e+04 1.4493e-05 9.9999e-01 2.9716e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6461e+04 1.9235e-05 9.9998e-01 8.5442e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7422e+04 5.8807e-06 9.9999e-01 4.5113e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8257e+04 2.7507e-05 9.9997e-01 1.9632e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8960e+04 6.5469e-06 9.9999e-01 1.7519e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9475e+04 1.5924e-02 9.8408e-01 3.4301e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9758e+04 4.0038e-02 9.5996e-01 4.5203e-17 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9886e+04 1.0491e-01 8.9509e-01 4.7394e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9950e+04 1.3663e-01 8.6337e-01 2.3475e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9982e+04 1.2896e-01 8.7104e-01 2.8658e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9996e+04 1.1224e-01 8.8776e-01 3.5008e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 5.5297e-02 9.4470e-01 8.0289e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 1.0313
#NVEL: 115
#vel_mid[km/s] mg0 mg1 mg2 mg3 mg4 mg5 mg6
4.4010e+02 2.9698e-27 2.4390e-18 1.3723e-10 8.8490e-05 1.6162e-01 8.3782e-01 4.6723e-04
8.8623e+02 6.5013e-19 6.3962e-12 4.2582e-06 3.6000e-02 8.9752e-01 6.6473e-02 5.5728e-07
9.0614e+02 6.2790e-19 6.1969e-12 4.1333e-06 3.5379e-02 8.9677e-01 6.7844e-02 5.8402e-07
9.4442e+02 6.2809e-19 6.1986e-12 4.1343e-06 3.5384e-02 8.9678e-01 6.7832e-02 5.8379e-07
9.9911e+02 6.3216e-19 6.2357e-12 4.1581e-06 3.5504e-02 8.9693e-01 6.7563e-02 5.7846e-07
1.0608e+03 6.2116e-19 6.1379e-12 4.0976e-06 3.5203e-02 8.9656e-01 6.8235e-02 5.9172e-07
1.1257e+03 6.1937e-19 6.1163e-12 4.0793e-06 3.5103e-02 8.9641e-01 6.8485e-02 5.9693e-07
1.1944e+03 5.8111e-19 5.7602e-12 3.8457e-06 3.3897e-02 8.9472e-01 7.1382e-02 6.5718e-07
1.2673e+03 4.6709e-19 4.6918e-12 3.1449e-06 3.0073e-02 8.8790e-01 8.2023e-02 9.0861e-07
1.3448e+03 1.7567e-19 1.8811e-12 1.2933e-06 1.7560e-02 8.3777e-01 1.4466e-01 3.5197e-06
1.4269e+03 2.2346e-20 2.7082e-13 1.9612e-07 5.2250e-03 6.3001e-01 3.6472e-01 4.0538e-05
1.5140e+03 1.8443e-21 2.5751e-14 2.0120e-08 1.0677e-03 3.3331e-01 6.6528e-01 3.4715e-04
1.6065e+03 1.9295e-22 3.0845e-15 2.6458e-09 2.4162e-04 1.5960e-01 8.3870e-01 1.4529e-03
1.7047e+03 2.4658e-23 4.4043e-16 4.1033e-10 5.9418e-05 7.5264e-02 9.2014e-01 4.5389e-03
1.8088e+03 2.6980e-24 5.4107e-17 5.5624e-11 1.2888e-05 3.2238e-02 9.5371e-01 1.4034e-02
1.9193e+03 2.4016e-25 5.5375e-18 6.5450e-12 2.4636e-06 1.2628e-02 9.4398e-01 4.3387e-02
2.0365e+03 1.7842e-26 4.8103e-19 6.8110e-13 4.1565e-07 4.4680e-03 8.6755e-01 1.2799e-01
2.1609e+03 1.0661e-27 3.4309e-20 6.1152e-14 5.9540e-08 1.3473e-03 6.7960e-01 3.1906e-01
2.2929e+03 4.8616e-29 1.9088e-21 4.5030e-15 6.8234e-09 3.2061e-04 4.1023e-01 5.8945e-01
2.4330e+03 1.9196e-30 9.1097e-23 2.8995e-16 6.5194e-10 6.1583e-05 1.9257e-01 8.0737e-01
2.5816e+03 1.0109e-31 5.6194e-24 2.3701e-17 7.3050e-11 1.2614e-05 8.5898e-02 9.1409e-01
2.7393e+03 1.0111e-32 6.3820e-25 3.4058e-18 1.3232e-11 3.6115e-06 4.4418e-02 9.5558e-01
2.9067e+03 2.0302e-33 1.4290e-25 9.1441e-19 4.2016e-12 1.5636e-06 2.8483e-02 9.7152e-01
3.0842e+03 8.4176e-34 6.5781e-26 4.7684e-19 2.4696e-12 1.0764e-06 2.3480e-02 9.7652e-01
3.2726e+03 7.6698e-34 6.5665e-26 5.0335e-19 2.7802e-12 1.2078e-06 2.5250e-02 9.7475e-01
3.4725e+03 1.3425e-33 1.2363e-25 9.4638e-19 5.2849e-12 2.0036e-06 3.3551e-02 9.6645e-01
3.6846e+03 4.4376e-33 4.3824e-25 3.2241e-18 1.7301e-11 4.9951e-06 5.5518e-02 9.4448e-01
3.9097e+03 2.1033e-32 2.2900e-24 1.6410e-17 8.2200e-11 1.6488e-05 1.0625e-01 8.9373e-01
4.1484e+03 9.6627e-32 1.0922e-23 7.4772e-17 3.3222e-10 4.6906e-05 1.8331e-01 8.1664e-01
4.4019e+03 2.3734e-31 2.5912e-23 1.6649e-16 6.6658e-10 7.7473e-05 2.3456e-01 7.6536e-01
4.6708e+03 1.6289e-31 1.8360e-23 1.2272e-16 5.1728e-10 6.4887e-05 2.1562e-01 7.8432e-01
4.9561e+03 5.4430e-32 6.9785e-24 5.3823e-17 2.6709e-10 4.1258e-05 1.7400e-01 8.2596e-01
5.2588e+03 2.0618e-32 3.0075e-24 2.6634e-17 1.5353e-10 2.8332e-05 1.4541e-01 8.5456e-01
5.5800e+03 1.2919e-32 2.0254e-24 1.9314e-17 1.2017e-10 2.4074e-05 1.3464e-01 8.6533e-01
5.9209e+03 1.3042e-32 2.1594e-24 2.1450e-17 1.3660e-10 2.6853e-05 1.4332e-01 8.5665e-01
6.2825e+03 1.7755e-32 3.0935e-24 3.1574e-17 1.9933e-10 3.5986e-05 1.6752e-01 8.3245e-01
6.6663e+03 3.0488e-32 5.4541e-24 5.5749e-17 3.3640e-10 5.3248e-05 2.0478e-01 7.9517e-01
7.0735e+03 6.7622e-32 1.2359e-23 1.2535e-16 6.9857e-10 9.1237e-05 2.6723e-01 7.3268e-01
7.5056e+03 2.0001e-31 3.8269e-23 3.9243e-16 1.9479e-09 1.9264e-04 3.7875e-01 6.2105e-01
7.9641e+03 7.6983e-31 1.5143e-22 1.5525e-15 6.4625e-09 4.4760e-04 5.3499e-01 4.6456e-01
8.4505e+03 3.8656e-30 7.4766e-22 7.4184e-15 2.3952e-08 1.0703e-03 7.0740e-01 2.9153e-01
8.9668e+03 3.1617e-29 5.9164e-21 5.6723e-14 1.2511e-07 3.0168e-03 8.7052e-01 1.2646e-01
9.5145e+03 5.9109e-28 1.0394e-19 9.6511e-13 1.1672e-06 1.1273e-02 9.5882e-01 2.9911e-02
1.0096e+04 3.7536e-26 5.8256e-18 5.1807e-11 2.4884e-05 6.3618e-02 9.3317e-01 3.1863e-03
1.0712e+04 1.1689e-23 1.4956e-15 1.2898e-08 1.4606e-03 4.9422e-01 5.0426e-01 5.9212e-05
1.1367e+04 8.6967e-21 7.8803e-13 6.3208e-06 6.8501e-02 9.1785e-01 1.3641e-02 7.4859e-09
1.2062e+04 7.2660e-18 3.9983e-10 2.8347e-03 9.0216e-01 9.5002e-02 2.5208e-06 4.2566e-16
1.2794e+04 9.5172e-16 3.0568e-08 1.7996e-01 8.1978e-01 2.5131e-04 3.3035e-12 3.0779e-26
1.3528e+04 1.0546e-14 2.1080e-07 9.4913e-01 5.0872e-02 3.4693e-08 1.6126e-19 4.9710e-38
1.4194e+04 2.6572e-14 3.4592e-07 9.9967e-01 3.3413e-04 2.1413e-13 1.1688e-28 0.0000e+00
1.4758e+04 7.1089e-14 6.8848e-07 1.0000e+00 6.2110e-07 7.0116e-20 5.1126e-40 0.0000e+00
1.5240e+04 3.7138e-13 2.3943e-06 1.0000e+00 3.3118e-10 1.3104e-27 0.0000e+00 0.0000e+00
1.5647e+04 2.8144e-12 1.1694e-05 9.9999e-01 8.7388e-14 4.8620e-36 0.0000e+00 0.0000e+00
1.5960e+04 3.5116e-11 8.1539e-05 9.9992e-01 8.7420e-18 1.4013e-45 0.0000e+00 0.0000e+00
1.6187e+04 5.7990e-10 7.2311e-04 9.9928e-01 2.1232e-22 0.0000e+00 0.0000e+00 0.0000e+00
1.6354e+04 1.1302e-08 7.0065e-03 9.9299e-01 2.0046e-27 0.0000e+00 0.0000e+00 0.0000e+00
1.6484e+04 3.3252e-07 8.2313e-02 9.1769e-01 2.6221e-33 0.0000e+00 0.0000e+00 0.0000e+00
1.6593e+04 6.2676e-06 5.5713e-01 4.4286e-01 3.9350e-40 0.0000e+00 0.0000e+00 0.0000e+00
1.6692e+04 2.3574e-05 9.1844e-01 8.1534e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6788e+04 3.6702e-05 9.7256e-01 2.7406e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6888e+04 4.7614e-05 9.8656e-01 1.3388e-02 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6999e+04 5.8369e-05 9.9241e-01 7.5362e-03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7146e+04 7.3085e-05 9.9589e-01 4.0333e-03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7416e+04 1.1792e-04 9.9866e-01 1.2211e-03 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7888e+04 2.5895e-04 9.9956e-01 1.8313e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8532e+04 6.8895e-04 9.9929e-01 2.0052e-05 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9260e+04 1.7702e-03 9.9823e-01 2.2988e-06 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0034e+04 3.8062e-03 9.9619e-01 3.5687e-07 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0838e+04 8.2599e-03 9.9174e-01 5.4063e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1648e+04 1.5576e-02 9.8442e-01 1.1125e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2448e+04 2.7456e-02 9.7254e-01 2.4327e-09 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3246e+04 3.9495e-02 9.6050e-01 8.0636e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4052e+04 5.5603e-02 9.4440e-01 2.8579e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4868e+04 7.6714e-02 9.2329e-01 1.0610e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5699e+04 1.0243e-01 8.9757e-01 4.0440e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6588e+04 1.2452e-01 8.7548e-01 1.7310e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7638e+04 1.4812e-01 8.5188e-01 6.5524e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8987e+04 1.5145e-01 8.4855e-01 2.8009e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0652e+04 1.2574e-01 8.7426e-01 1.3087e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2516e+04 6.0222e-02 9.3978e-01 1.4386e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4459e+04 1.0914e-02 9.8909e-01 1.0177e-11 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6371e+04 9.2051e-03 9.9079e-01 5.2284e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8150e+04 5.2591e-03 9.9474e-01 9.3781e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9750e+04 6.7770e-03 9.9322e-01 4.0028e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.1174e+04 1.6285e-02 9.8372e-01 4.7652e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2468e+04 3.4438e-03 9.9656e-01 7.7293e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3688e+04 5.3365e-04 9.9947e-01 2.2018e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4884e+04 6.3459e-04 9.9937e-01 1.0092e-10 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6084e+04 2.2753e-03 9.9772e-01 5.3837e-12 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.7294e+04 1.5243e-02 9.8476e-01 7.8970e-14 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8516e+04 5.4121e-03 9.9459e-01 4.6467e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9754e+04 6.0449e-02 9.3955e-01 1.9621e-15 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.1012e+04 8.0174e-02 9.1983e-01 7.1604e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2292e+04 4.6515e-08 7.9317e-01 2.0683e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3596e+04 7.2263e-07 9.9902e-01 9.7454e-04 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.4921e+04 2.0837e-22 1.6311e-10 1.0000e+00 3.5280e-11 7.9353e-32 0.0000e+00 0.0000e+00
5.6265e+04 4.9283e-13 1.0271e-03 9.9897e-01 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.7622e+04 3.7584e-02 9.6242e-01 7.2297e-16 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8985e+04 1.0504e-03 9.9895e-01 7.8951e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0341e+04 1.4178e-05 9.9999e-01 1.6968e-08 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.1676e+04 1.8091e-01 8.1909e-01 6.0054e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2975e+04 9.6638e-04 9.9903e-01 3.7195e-13 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
