#NTIMES:    65
#NSTAGES:     2
#TIMES[d]:     0.500    0.550    0.666    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.200   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800
#
#TIME:     0.500
#NVEL: 115
#vel_mid[km/s]           v0           v1
    8.889693E+03   1.6127E-008   1.0000E+000
    9.436320E+03   1.5982E-008   1.0000E+000
    1.001656E+04   1.6883E-008   1.0000E+000
    1.063248E+04   1.8873E-008   1.0000E+000
    1.128627E+04   2.2441E-008   1.0000E+000
    1.198026E+04   2.9034E-008   1.0000E+000
    1.271692E+04   4.0426E-008   1.0000E+000
    1.349805E+04   5.6101E-008   1.0000E+000
    1.425822E+04   8.3314E-008   1.0000E+000
    1.486986E+04   1.4241E-007   1.0000E+000
    1.537519E+04   3.5090E-007   1.0000E+000
    1.578064E+04   1.3550E-006   1.0000E+000
    1.606880E+04   7.9525E-006   9.9999E-001
    1.627147E+04   1.9164E-005   9.9998E-001
    1.642133E+04   3.2824E-005   9.9997E-001
    1.653799E+04   4.8529E-005   9.9995E-001
    1.663728E+04   7.0729E-005   9.9993E-001
    1.672867E+04   1.0722E-004   9.9989E-001
    1.681726E+04   1.7227E-004   9.9983E-001
    1.690746E+04   2.9248E-004   9.9971E-001
    1.700408E+04   5.1453E-004   9.9949E-001
    1.711406E+04   9.2044E-004   9.9908E-001
    1.726274E+04   1.8643E-003   9.9814E-001
    1.762026E+04   6.1524E-003   9.9385E-001
    1.824949E+04   6.8220E-003   9.9318E-001
    1.897008E+04   4.1500E-003   9.9585E-001
    1.974151E+04   2.9410E-003   9.9706E-001
    2.056198E+04   2.0508E-003   9.9795E-001
    2.140466E+04   1.5740E-003   9.9843E-001
    2.223509E+04   1.1486E-003   9.9885E-001
    2.306880E+04   8.3040E-004   9.9917E-001
    2.392915E+04   6.1716E-004   9.9938E-001
    2.481906E+04   4.7868E-004   9.9952E-001
    2.574483E+04   3.8061E-004   9.9962E-001
    2.676165E+04   3.0888E-004   9.9969E-001
    2.804648E+04   2.7304E-004   9.9973E-001
    2.970986E+04   2.8372E-004   9.9972E-001
    3.154016E+04   2.4349E-004   9.9976E-001
    3.346810E+04   1.5486E-004   9.9985E-001
    3.532400E+04   1.0538E-004   9.9989E-001
    3.705571E+04   7.7548E-005   9.9992E-001
    3.867263E+04   6.2695E-005   9.9994E-001
    4.014312E+04   5.6732E-005   9.9994E-001
    4.145184E+04   5.0594E-005   9.9995E-001
    4.265609E+04   4.3472E-005   9.9996E-001
    4.380436E+04   3.7519E-005   9.9996E-001
    4.495447E+04   3.3426E-005   9.9997E-001
    4.611977E+04   3.1177E-005   9.9997E-001
    4.730337E+04   2.9784E-005   9.9997E-001
    4.850147E+04   2.8761E-005   9.9997E-001
    4.971843E+04   2.7925E-005   9.9997E-001
    5.095775E+04   2.7151E-005   9.9997E-001
    5.222303E+04   2.6367E-005   9.9997E-001
    5.351620E+04   2.5547E-005   9.9997E-001
    5.483630E+04   2.4670E-005   9.9998E-001
    5.618104E+04   2.3704E-005   9.9998E-001
    5.754194E+04   2.2630E-005   9.9998E-001
    5.891312E+04   2.1445E-005   9.9998E-001
    6.027749E+04   2.0164E-005   9.9998E-001
    6.162623E+04   1.8844E-005   9.9998E-001
    6.293743E+04   1.7555E-005   9.9998E-001
    6.419523E+04   1.6290E-005   9.9998E-001
    6.537906E+04   1.5277E-005   9.9998E-001
    6.646385E+04   1.4441E-005   9.9999E-001
    6.743869E+04   1.3080E-005   9.9999E-001
    6.827841E+04   1.3404E-005   9.9999E-001
    6.898934E+04   1.2337E-005   9.9999E-001
    6.955796E+04   1.1691E-005   9.9999E-001
    6.978574E+04   1.1735E-005   9.9999E-001
    6.989992E+04   1.1523E-005   9.9999E-001
    6.995707E+04   1.1607E-005   9.9999E-001
    6.998567E+04   1.1504E-005   9.9999E-001
    6.999926E+04   1.1485E-005   9.9999E-001
    6.999997E+04   1.1486E-005   9.9999E-001
#TIME:     0.887
#NVEL: 115
#vel_mid[km/s]           v0           v1
    8.772128E+02   2.3894E-007   1.0000E+000
    8.811067E+02   2.3894E-007   1.0000E+000
    8.928924E+02   2.3894E-007   1.0000E+000
    9.169389E+02   2.3894E-007   1.0000E+000
    9.685055E+02   2.3894E-007   1.0000E+000
    1.028093E+03   2.3892E-007   1.0000E+000
    1.091310E+03   2.3887E-007   1.0000E+000
    1.158415E+03   2.3883E-007   1.0000E+000
    1.229645E+03   2.3871E-007   1.0000E+000
    1.305256E+03   2.3618E-007   1.0000E+000
    1.385516E+03   2.2475E-007   1.0000E+000
    1.470712E+03   2.0400E-007   1.0000E+000
    1.561146E+03   1.8222E-007   1.0000E+000
    1.657140E+03   1.6448E-007   1.0000E+000
    1.759038E+03   1.5053E-007   1.0000E+000
    1.867201E+03   1.3504E-007   1.0000E+000
    1.982015E+03   1.2033E-007   1.0000E+000
    2.103889E+03   1.0572E-007   1.0000E+000
    2.233257E+03   9.0145E-008   1.0000E+000
    2.370580E+03   7.5192E-008   1.0000E+000
    2.516346E+03   6.3319E-008   1.0000E+000
    2.671076E+03   5.5308E-008   1.0000E+000
    2.835321E+03   4.9701E-008   1.0000E+000
    3.009664E+03   4.4656E-008   1.0000E+000
    3.194728E+03   4.0144E-008   1.0000E+000
    3.391172E+03   3.6476E-008   1.0000E+000
    3.599695E+03   3.3334E-008   1.0000E+000
    3.821040E+03   2.9439E-008   1.0000E+000
    4.055995E+03   2.5853E-008   1.0000E+000
    4.305398E+03   2.6096E-008   1.0000E+000
    4.570137E+03   2.5811E-008   1.0000E+000
    4.851154E+03   2.3403E-008   1.0000E+000
    5.149452E+03   2.0560E-008   1.0000E+000
    5.466091E+03   1.9182E-008   1.0000E+000
    5.802200E+03   1.8301E-008   1.0000E+000
    6.158977E+03   1.7341E-008   1.0000E+000
    6.537692E+03   1.6703E-008   1.0000E+000
    6.939695E+03   1.6297E-008   1.0000E+000
    7.366416E+03   1.5365E-008   1.0000E+000
    7.819376E+03   1.4405E-008   1.0000E+000
    8.300189E+03   1.4059E-008   1.0000E+000
    8.810567E+03   1.3853E-008   1.0000E+000
    9.352329E+03   1.3708E-008   1.0000E+000
    9.927403E+03   1.4398E-008   1.0000E+000
    1.053784E+04   1.6006E-008   1.0000E+000
    1.118581E+04   1.8833E-008   1.0000E+000
    1.187362E+04   2.4266E-008   1.0000E+000
    1.260373E+04   3.4268E-008   1.0000E+000
    1.337769E+04   4.8864E-008   1.0000E+000
    1.412224E+04   7.2110E-008   1.0000E+000
    1.472415E+04   1.1245E-007   1.0000E+000
    1.523148E+04   2.3911E-007   1.0000E+000
    1.566196E+04   6.9612E-007   1.0000E+000
    1.597759E+04   4.6220E-006   1.0000E+000
    1.620277E+04   1.4718E-005   9.9999E-001
    1.636455E+04   2.6880E-005   9.9997E-001
    1.648896E+04   4.1454E-005   9.9996E-001
    1.659372E+04   5.9110E-005   9.9994E-001
    1.668785E+04   8.8263E-005   9.9991E-001
    1.677911E+04   1.3949E-004   9.9986E-001
    1.687253E+04   2.3779E-004   9.9976E-001
    1.697200E+04   4.2819E-004   9.9957E-001
    1.708649E+04   7.9963E-004   9.9920E-001
    1.724637E+04   1.7353E-003   9.9826E-001
    1.764212E+04   6.2249E-003   9.9378E-001
    1.828297E+04   6.8014E-003   9.9320E-001
    1.900580E+04   4.0683E-003   9.9593E-001
    1.977435E+04   2.8986E-003   9.9710E-001
    2.058796E+04   2.0271E-003   9.9797E-001
    2.141858E+04   1.5659E-003   9.9843E-001
    2.223256E+04   1.1497E-003   9.9885E-001
    2.304304E+04   8.3832E-004   9.9916E-001
    2.387134E+04   6.2858E-004   9.9937E-001
    2.471686E+04   4.9195E-004   9.9951E-001
    2.557919E+04   3.9544E-004   9.9960E-001
    2.649487E+04   3.2351E-004   9.9968E-001
    2.757709E+04   2.8088E-004   9.9972E-001
    2.904392E+04   2.8041E-004   9.9972E-001
    3.084422E+04   2.6587E-004   9.9973E-001
    3.274249E+04   1.8500E-004   9.9981E-001
    3.471475E+04   1.1883E-004   9.9988E-001
    3.657170E+04   8.3849E-005   9.9992E-001
    3.829439E+04   6.5293E-005   9.9993E-001
    3.984913E+04   5.7919E-005   9.9994E-001
    4.122496E+04   5.1790E-005   9.9995E-001
    4.247785E+04   4.4484E-005   9.9996E-001
    4.365993E+04   3.8160E-005   9.9996E-001
    4.483489E+04   3.3757E-005   9.9997E-001
    4.601963E+04   3.1331E-005   9.9997E-001
    4.722024E+04   2.9868E-005   9.9997E-001
    4.843295E+04   2.8814E-005   9.9997E-001
    4.966264E+04   2.7961E-005   9.9997E-001
    5.091306E+04   2.7179E-005   9.9997E-001
    5.218788E+04   2.6389E-005   9.9997E-001
    5.348905E+04   2.5564E-005   9.9997E-001
    5.481549E+04   2.4685E-005   9.9998E-001
    5.616512E+04   2.3717E-005   9.9998E-001
    5.752924E+04   2.2641E-005   9.9998E-001
    5.890250E+04   2.1455E-005   9.9998E-001
    6.026802E+04   2.0173E-005   9.9998E-001
    6.161772E+04   1.8852E-005   9.9998E-001
    6.292975E+04   1.7563E-005   9.9998E-001
    6.418852E+04   1.6296E-005   9.9998E-001
    6.537329E+04   1.5281E-005   9.9998E-001
    6.645917E+04   1.4447E-005   9.9999E-001
    6.743498E+04   1.3081E-005   9.9999E-001
    6.827575E+04   1.3406E-005   9.9999E-001
    6.898760E+04   1.2339E-005   9.9999E-001
    6.955711E+04   1.1691E-005   9.9999E-001
    6.978533E+04   1.1735E-005   9.9999E-001
    6.989973E+04   1.1523E-005   9.9999E-001
    6.995699E+04   1.1607E-005   9.9999E-001
    6.998564E+04   1.1504E-005   9.9999E-001
    6.999926E+04   1.1485E-005   9.9999E-001
    6.999997E+04   1.1486E-005   9.9999E-001
#TIME:     0.976
#NVEL: 115
#vel_mid[km/s]           v0           v1
    8.772128E+02   2.0086E-007   1.0000E+000
    8.831794E+02   2.0086E-007   1.0000E+000
    9.013239E+02   2.0085E-007   1.0000E+000
    9.387387E+02   2.0085E-007   1.0000E+000
    9.989017E+02   2.0084E-007   1.0000E+000
    1.059890E+03   2.0080E-007   1.0000E+000
    1.124632E+03   2.0069E-007   1.0000E+000
    1.193330E+03   2.0049E-007   1.0000E+000
    1.266223E+03   1.9896E-007   1.0000E+000
    1.343569E+03   1.9254E-007   1.0000E+000
    1.425639E+03   1.7997E-007   1.0000E+000
    1.512723E+03   1.6324E-007   1.0000E+000
    1.605126E+03   1.4658E-007   1.0000E+000
    1.703174E+03   1.3336E-007   1.0000E+000
    1.807210E+03   1.2089E-007   1.0000E+000
    1.917602E+03   1.0788E-007   1.0000E+000
    2.034736E+03   9.5462E-008   1.0000E+000
    2.159026E+03   8.2928E-008   1.0000E+000
    2.290908E+03   6.9783E-008   1.0000E+000
    2.430846E+03   5.8319E-008   1.0000E+000
    2.579331E+03   4.9965E-008   1.0000E+000
    2.736887E+03   4.4304E-008   1.0000E+000
    2.904067E+03   3.9945E-008   1.0000E+000
    3.081459E+03   3.5923E-008   1.0000E+000
    3.269687E+03   3.2456E-008   1.0000E+000
    3.469412E+03   2.9635E-008   1.0000E+000
    3.681338E+03   2.6845E-008   1.0000E+000
    3.906209E+03   2.3406E-008   1.0000E+000
    4.144815E+03   2.1729E-008   1.0000E+000
    4.397997E+03   2.2044E-008   1.0000E+000
    4.666644E+03   2.1354E-008   1.0000E+000
    4.951701E+03   1.9007E-008   1.0000E+000
    5.254171E+03   1.6986E-008   1.0000E+000
    5.575116E+03   1.6039E-008   1.0000E+000
    5.915666E+03   1.5284E-008   1.0000E+000
    6.277019E+03   1.4530E-008   1.0000E+000
    6.660444E+03   1.4096E-008   1.0000E+000
    7.067290E+03   1.3670E-008   1.0000E+000
    7.498988E+03   1.2842E-008   1.0000E+000
    7.957056E+03   1.2184E-008   1.0000E+000
    8.443105E+03   1.2001E-008   1.0000E+000
    8.958843E+03   1.1868E-008   1.0000E+000
    9.506085E+03   1.1930E-008   1.0000E+000
    1.008675E+04   1.2756E-008   1.0000E+000
    1.070289E+04   1.4353E-008   1.0000E+000
    1.135667E+04   1.7308E-008   1.0000E+000
    1.205038E+04   2.3165E-008   1.0000E+000
    1.278699E+04   3.4025E-008   1.0000E+000
    1.354936E+04   4.9517E-008   1.0000E+000
    1.422873E+04   7.3282E-008   1.0000E+000
    1.477214E+04   1.1196E-007   1.0000E+000
    1.525809E+04   2.3697E-007   1.0000E+000
    1.567359E+04   6.6575E-007   1.0000E+000
    1.598270E+04   4.7421E-006   1.0000E+000
    1.620220E+04   1.4686E-005   9.9999E-001
    1.636254E+04   2.6693E-005   9.9997E-001
    1.648938E+04   4.1513E-005   9.9996E-001
    1.659543E+04   5.9432E-005   9.9994E-001
    1.669226E+04   9.0094E-005   9.9991E-001
    1.678803E+04   1.4640E-004   9.9985E-001
    1.688605E+04   2.5740E-004   9.9974E-001
    1.699338E+04   4.8320E-004   9.9952E-001
    1.712237E+04   9.6165E-004   9.9904E-001
    1.734737E+04   2.7005E-003   9.9730E-001
    1.784381E+04   6.7111E-003   9.9329E-001
    1.851750E+04   6.1185E-003   9.9388E-001
    1.925065E+04   3.5974E-003   9.9640E-001
    2.002423E+04   2.5987E-003   9.9740E-001
    2.083728E+04   1.8504E-003   9.9815E-001
    2.165321E+04   1.4342E-003   9.9857E-001
    2.244817E+04   1.0567E-003   9.9894E-001
    2.324220E+04   7.7954E-004   9.9922E-001
    2.405095E+04   5.9449E-004   9.9941E-001
    2.486575E+04   4.7271E-004   9.9953E-001
    2.568840E+04   3.8534E-004   9.9961E-001
    2.655290E+04   3.2024E-004   9.9968E-001
    2.755444E+04   2.8135E-004   9.9972E-001
    2.888837E+04   2.8066E-004   9.9972E-001
    3.061668E+04   2.7172E-004   9.9973E-001
    3.248687E+04   1.9534E-004   9.9980E-001
    3.447170E+04   1.2507E-004   9.9987E-001
    3.640653E+04   8.6198E-005   9.9991E-001
    3.819962E+04   6.5983E-005   9.9993E-001
    3.979683E+04   5.8157E-005   9.9994E-001
    4.120537E+04   5.1894E-005   9.9995E-001
    4.248646E+04   4.4435E-005   9.9996E-001
    4.369081E+04   3.8023E-005   9.9996E-001
    4.488347E+04   3.3623E-005   9.9997E-001
    4.608105E+04   3.1235E-005   9.9997E-001
    4.729172E+04   2.9795E-005   9.9997E-001
    4.851242E+04   2.8753E-005   9.9997E-001
    4.974979E+04   2.7904E-005   9.9997E-001
    5.100696E+04   2.7120E-005   9.9997E-001
    5.228677E+04   2.6327E-005   9.9997E-001
    5.359009E+04   2.5499E-005   9.9997E-001
    5.491572E+04   2.4615E-005   9.9998E-001
    5.626201E+04   2.3643E-005   9.9998E-001
    5.762083E+04   2.2564E-005   9.9998E-001
    5.898739E+04   2.1378E-005   9.9998E-001
    6.034501E+04   2.0098E-005   9.9998E-001
    6.168598E+04   1.8785E-005   9.9998E-001
    6.298841E+04   1.7504E-005   9.9998E-001
    6.423732E+04   1.6251E-005   9.9998E-001
    6.541200E+04   1.5251E-005   9.9998E-001
    6.648833E+04   1.4412E-005   9.9999E-001
    6.745532E+04   1.3074E-005   9.9999E-001
    6.828866E+04   1.3397E-005   9.9999E-001
    6.899455E+04   1.2330E-005   9.9999E-001
    6.955984E+04   1.1691E-005   9.9999E-001
    6.978666E+04   1.1734E-005   9.9999E-001
    6.990035E+04   1.1523E-005   9.9999E-001
    6.995726E+04   1.1607E-005   9.9999E-001
    6.998573E+04   1.1504E-005   9.9999E-001
    6.999926E+04   1.1485E-005   9.9999E-001
    6.999997E+04   1.1486E-005   9.9999E-001
#TIME:     1.074
#NVEL: 115
#vel_mid[km/s]           v0           v1
    8.772128E+02   1.7012E-007   1.0000E+000
    8.823445E+02   1.7012E-007   1.0000E+000
    8.979203E+02   1.7012E-007   1.0000E+000
    9.299017E+02   1.7011E-007   1.0000E+000
    9.863879E+02   1.7010E-007   1.0000E+000
    1.046644E+03   1.7005E-007   1.0000E+000
    1.110577E+03   1.6991E-007   1.0000E+000
    1.178415E+03   1.6954E-007   1.0000E+000
    1.250397E+03   1.6783E-007   1.0000E+000
    1.326777E+03   1.6219E-007   1.0000E+000
    1.407821E+03   1.5257E-007   1.0000E+000
    1.493817E+03   1.3997E-007   1.0000E+000
    1.585065E+03   1.2653E-007   1.0000E+000
    1.681887E+03   1.1482E-007   1.0000E+000
    1.784623E+03   1.0419E-007   1.0000E+000
    1.893635E+03   9.3116E-008   1.0000E+000
    2.009306E+03   8.2410E-008   1.0000E+000
    2.132042E+03   7.1823E-008   1.0000E+000
    2.262276E+03   6.0679E-008   1.0000E+000
    2.400465E+03   5.0690E-008   1.0000E+000
    2.547095E+03   4.3225E-008   1.0000E+000
    2.702681E+03   3.8123E-008   1.0000E+000
    2.867772E+03   3.4326E-008   1.0000E+000
    3.042947E+03   3.0900E-008   1.0000E+000
    3.228822E+03   2.7885E-008   1.0000E+000
    3.426051E+03   2.5460E-008   1.0000E+000
    3.635328E+03   2.3195E-008   1.0000E+000
    3.857388E+03   2.0269E-008   1.0000E+000
    4.093013E+03   1.8379E-008   1.0000E+000
    4.343030E+03   1.8600E-008   1.0000E+000
    4.608319E+03   1.8310E-008   1.0000E+000
    4.889814E+03   1.6615E-008   1.0000E+000
    5.188503E+03   1.4779E-008   1.0000E+000
    5.505438E+03   1.3830E-008   1.0000E+000
    5.841731E+03   1.3166E-008   1.0000E+000
    6.198568E+03   1.2500E-008   1.0000E+000
    6.577201E+03   1.2096E-008   1.0000E+000
    6.978962E+03   1.1782E-008   1.0000E+000
    7.405265E+03   1.1134E-008   1.0000E+000
    7.857608E+03   1.0534E-008   1.0000E+000
    8.337582E+03   1.0351E-008   1.0000E+000
    8.846874E+03   1.0270E-008   1.0000E+000
    9.387276E+03   1.0288E-008   1.0000E+000
    9.960688E+03   1.0891E-008   1.0000E+000
    1.056913E+04   1.2104E-008   1.0000E+000
    1.121473E+04   1.4476E-008   1.0000E+000
    1.189977E+04   1.9088E-008   1.0000E+000
    1.262692E+04   2.8329E-008   1.0000E+000
    1.339437E+04   4.2587E-008   1.0000E+000
    1.404300E+04   6.2177E-008   1.0000E+000
    1.458324E+04   8.8898E-008   1.0000E+000
    1.507109E+04   1.6125E-007   1.0000E+000
    1.552521E+04   3.9078E-007   1.0000E+000
    1.588026E+04   2.3889E-006   1.0000E+000
    1.613148E+04   1.0740E-005   9.9999E-001
    1.631412E+04   2.2417E-005   9.9998E-001
    1.645533E+04   3.6937E-005   9.9996E-001
    1.657187E+04   5.5088E-005   9.9994E-001
    1.667619E+04   8.3501E-005   9.9992E-001
    1.677791E+04   1.3864E-004   9.9986E-001
    1.688119E+04   2.5022E-004   9.9975E-001
    1.699410E+04   4.8516E-004   9.9951E-001
    1.712967E+04   9.9790E-004   9.9900E-001
    1.736141E+04   2.8304E-003   9.9717E-001
    1.784412E+04   6.7120E-003   9.9329E-001
    1.850057E+04   6.1630E-003   9.9384E-001
    1.923225E+04   3.6363E-003   9.9636E-001
    2.000173E+04   2.6231E-003   9.9738E-001
    2.080720E+04   1.8720E-003   9.9813E-001
    2.161977E+04   1.4513E-003   9.9855E-001
    2.241073E+04   1.0720E-003   9.9893E-001
    2.319713E+04   7.9233E-004   9.9921E-001
    2.399305E+04   6.0525E-004   9.9939E-001
    2.479353E+04   4.8185E-004   9.9952E-001
    2.559239E+04   3.9406E-004   9.9961E-001
    2.640598E+04   3.2899E-004   9.9967E-001
    2.731587E+04   2.8731E-004   9.9971E-001
    2.846897E+04   2.7963E-004   9.9972E-001
    3.013823E+04   2.8010E-004   9.9972E-001
    3.197919E+04   2.1669E-004   9.9978E-001
    3.393261E+04   1.4080E-004   9.9986E-001
    3.597215E+04   9.3026E-005   9.9991E-001
    3.784692E+04   6.8857E-005   9.9993E-001
    3.952218E+04   5.9375E-005   9.9994E-001
    4.100575E+04   5.2910E-005   9.9995E-001
    4.233318E+04   4.5305E-005   9.9995E-001
    4.356859E+04   3.8579E-005   9.9996E-001
    4.478355E+04   3.3907E-005   9.9997E-001
    4.599850E+04   3.1365E-005   9.9997E-001
    4.722491E+04   2.9863E-005   9.9997E-001
    4.845806E+04   2.8795E-005   9.9997E-001
    4.970578E+04   2.7933E-005   9.9997E-001
    5.096979E+04   2.7143E-005   9.9997E-001
    5.225518E+04   2.6347E-005   9.9997E-001
    5.356241E+04   2.5517E-005   9.9997E-001
    5.489174E+04   2.4632E-005   9.9998E-001
    5.624060E+04   2.3659E-005   9.9998E-001
    5.760236E+04   2.2580E-005   9.9998E-001
    5.897093E+04   2.1393E-005   9.9998E-001
    6.033101E+04   2.0112E-005   9.9998E-001
    6.167475E+04   1.8796E-005   9.9998E-001
    6.297916E+04   1.7513E-005   9.9998E-001
    6.423021E+04   1.6258E-005   9.9998E-001
    6.540614E+04   1.5256E-005   9.9998E-001
    6.648466E+04   1.4416E-005   9.9999E-001
    6.745239E+04   1.3076E-005   9.9999E-001
    6.828718E+04   1.3398E-005   9.9999E-001
    6.899373E+04   1.2331E-005   9.9999E-001
    6.955939E+04   1.1691E-005   9.9999E-001
    6.978644E+04   1.1734E-005   9.9999E-001
    6.990024E+04   1.1523E-005   9.9999E-001
    6.995721E+04   1.1607E-005   9.9999E-001
    6.998572E+04   1.1504E-005   9.9999E-001
    6.999926E+04   1.1485E-005   9.9999E-001
    6.999997E+04   1.1486E-005   9.9999E-001
#TIME:     1.181
#NVEL: 115
#vel_mid[km/s]           v0           v1
    8.772128E+02   1.4547E-007   1.0000E+000
    8.813910E+02   1.4547E-007   1.0000E+000
    8.940453E+02   1.4547E-007   1.0000E+000
    9.199016E+02   1.4547E-007   1.0000E+000
    9.722748E+02   1.4546E-007   1.0000E+000
    1.031704E+03   1.4541E-007   1.0000E+000
    1.094724E+03   1.4525E-007   1.0000E+000
    1.161594E+03   1.4480E-007   1.0000E+000
    1.232549E+03   1.4314E-007   1.0000E+000
    1.307838E+03   1.3819E-007   1.0000E+000
    1.387726E+03   1.2985E-007   1.0000E+000
    1.472494E+03   1.1973E-007   1.0000E+000
    1.562439E+03   1.0909E-007   1.0000E+000
    1.657879E+03   9.9126E-008   1.0000E+000
    1.759149E+03   9.0203E-008   1.0000E+000
    1.866605E+03   8.0852E-008   1.0000E+000
    1.980625E+03   7.1606E-008   1.0000E+000
    2.101609E+03   6.2595E-008   1.0000E+000
    2.229984E+03   5.3160E-008   1.0000E+000
    2.366200E+03   4.4441E-008   1.0000E+000
    2.510737E+03   3.7722E-008   1.0000E+000
    2.664102E+03   3.3071E-008   1.0000E+000
    2.826836E+03   2.9709E-008   1.0000E+000
    2.999511E+03   2.6776E-008   1.0000E+000
    3.182733E+03   2.4135E-008   1.0000E+000
    3.377147E+03   2.2016E-008   1.0000E+000
    3.583436E+03   2.0157E-008   1.0000E+000
    3.802327E+03   1.7719E-008   1.0000E+000
    4.034588E+03   1.5706E-008   1.0000E+000
    4.281037E+03   1.5715E-008   1.0000E+000
    4.542539E+03   1.5701E-008   1.0000E+000
    4.820016E+03   1.4584E-008   1.0000E+000
    5.114441E+03   1.2977E-008   1.0000E+000
    5.426852E+03   1.2016E-008   1.0000E+000
    5.758345E+03   1.1413E-008   1.0000E+000
    6.110088E+03   1.0825E-008   1.0000E+000
    6.483316E+03   1.0435E-008   1.0000E+000
    6.879343E+03   1.0195E-008   1.0000E+000
    7.299560E+03   9.7065E-009   1.0000E+000
    7.745446E+03   9.1666E-009   1.0000E+000
    8.218569E+03   8.9662E-009   1.0000E+000
    8.720592E+03   8.9178E-009   1.0000E+000
    9.253280E+03   8.9140E-009   1.0000E+000
    9.818507E+03   9.3257E-009   1.0000E+000
    1.041826E+04   1.0220E-008   1.0000E+000
    1.105465E+04   1.2112E-008   1.0000E+000
    1.172991E+04   1.5680E-008   1.0000E+000
    1.244654E+04   2.3253E-008   1.0000E+000
    1.320989E+04   3.5812E-008   1.0000E+000
    1.386136E+04   5.3120E-008   1.0000E+000
    1.439601E+04   7.4001E-008   1.0000E+000
    1.488398E+04   1.1735E-007   1.0000E+000
    1.536359E+04   2.5780E-007   1.0000E+000
    1.576618E+04   1.2031E-006   1.0000E+000
    1.605431E+04   7.1523E-006   9.9999E-001
    1.626454E+04   1.8688E-005   9.9998E-001
    1.642532E+04   3.3244E-005   9.9997E-001
    1.655498E+04   5.2257E-005   9.9995E-001
    1.667029E+04   8.1317E-005   9.9992E-001
    1.677962E+04   1.3992E-004   9.9986E-001
    1.689033E+04   2.6389E-004   9.9974E-001
    1.700983E+04   5.2970E-004   9.9947E-001
    1.715276E+04   1.1207E-003   9.9888E-001
    1.737920E+04   2.9977E-003   9.9700E-001
    1.783361E+04   6.6801E-003   9.9332E-001
    1.847574E+04   6.2274E-003   9.9377E-001
    1.920106E+04   3.7045E-003   9.9630E-001
    1.996484E+04   2.6637E-003   9.9734E-001
