#NTIMES: 145 
#NSTAGES: 5 
#TIMES[d]: 4.14 4.22 4.31 4.40 4.49 4.58 4.68 4.77 4.87 4.97 5.08 5.18 5.29 5.40 5.51 5.62 5.74 5.86 5.98 6.10 6.23 6.36 6.49 6.62 6.76 6.90 7.04 7.19 7.34 7.49 7.64 7.80 7.96 8.13 8.30 8.47 8.64 8.82 9.01 9.19 9.38 9.58 9.77 9.98 10.18 10.39 10.61 10.83 11.05 11.28 11.51 11.75 11.99 12.24 12.50 12.75 13.02 13.29 13.56 13.84 14.13 14.42 14.72 15.02 15.33 15.65 15.98 16.31 16.64 16.99 17.34 17.70 18.06 18.44 18.82 19.21 19.60 20.01 20.42 20.85 21.28 21.72 22.17 22.62 23.09 23.57 24.06 24.56 25.06 25.58 26.11 26.65 27.20 27.76 28.34 28.93 29.52 30.13 30.76 31.39 32.04 32.71 33.38 34.07 34.78 35.50 36.23 36.98 37.74 38.53 39.32 40.14 40.97 41.81 42.68 43.56 44.46 45.38 46.32 47.28 48.26 49.25 50.27 51.31 52.37 53.46 54.56 55.69 56.84 58.02 59.22 60.44 61.69 62.97 64.27 65.60 66.96 68.34 69.76 71.20 72.67 74.17 75.71 77.27 78.87 
#
#TIME: 4.14 
#NVEL: 67 
#vel_mid[km/s] k0 k1 k2 k3 k4 
6666.30 1.87e-07 1.00e+00 1.07e-23 7.07e-27 1.49e-31 
7073.50 2.18e-07 1.00e+00 8.11e-24 6.71e-27 1.42e-31 
7505.58 2.27e-07 1.00e+00 6.13e-24 2.74e-27 1.33e-31 
7964.05 2.18e-07 1.00e+00 4.52e-24 2.89e-27 1.20e-31 
8450.53 2.62e-07 1.00e+00 2.68e-24 1.03e-27 1.02e-31 
8966.72 2.75e-07 1.00e+00 1.60e-24 2.72e-28 8.73e-32 
9514.44 2.76e-07 1.00e+00 9.72e-25 4.12e-29 7.50e-32 
10095.62 2.40e-07 1.00e+00 7.24e-25 3.46e-29 6.32e-32 
10712.30 2.76e-07 1.00e+00 3.86e-25 8.50e-30 5.51e-32 
11366.65 2.35e-07 1.00e+00 2.96e-25 2.47e-30 5.12e-32 
12061.10 2.16e-07 1.00e+00 1.79e-25 1.19e-30 4.30e-32 
12793.43 1.72e-07 1.00e+00 7.53e-26 3.88e-31 1.87e-32 
13528.61 1.16e-07 1.00e+00 3.03e-26 4.05e-31 6.05e-33 
14194.74 9.12e-08 1.00e+00 1.26e-26 9.13e-32 2.93e-33 
14757.77 9.14e-08 1.00e+00 1.05e-26 1.01e-31 2.09e-33 
15240.48 9.04e-08 1.00e+00 1.15e-26 1.23e-31 1.58e-33 
15646.99 1.00e-07 1.00e+00 8.57e-27 6.23e-32 1.26e-33 
15960.30 1.29e-07 1.00e+00 6.34e-27 1.30e-31 1.03e-33 
16187.41 9.74e-08 1.00e+00 9.28e-27 1.25e-32 1.13e-33 
16354.17 9.12e-08 1.00e+00 1.19e-26 1.89e-33 1.37e-33 
16484.18 8.01e-08 1.00e+00 2.15e-26 2.51e-33 1.82e-33 
16593.12 7.23e-08 1.00e+00 3.80e-26 2.45e-32 2.52e-33 
16691.99 1.77e-07 1.00e+00 1.26e-25 4.01e-29 3.37e-33 
16788.59 4.42e-08 1.00e+00 7.61e-26 6.05e-33 4.38e-33 
16888.37 4.73e-08 1.00e+00 1.30e-25 2.50e-28 5.72e-33 
16998.79 4.22e-08 1.00e+00 1.50e-25 5.43e-31 7.84e-33 
17146.37 3.58e-08 1.00e+00 3.11e-25 1.99e-29 1.15e-32 
17415.23 1.41e-07 1.00e+00 1.37e-25 2.07e-29 2.01e-32 
17888.12 1.95e-08 1.00e+00 2.58e-24 6.30e-27 5.47e-32 
18532.37 1.47e-08 1.00e+00 8.09e-24 2.80e-26 1.46e-31 
19260.76 1.09e-08 1.00e+00 2.23e-23 3.50e-26 2.93e-31 
20034.10 6.47e-09 1.00e+00 3.54e-23 1.29e-26 3.41e-31 
20838.00 4.94e-09 1.00e+00 2.29e-23 6.11e-27 2.32e-31 
21647.97 4.19e-09 1.00e+00 1.43e-23 1.10e-25 1.50e-31 
22447.94 6.59e-09 1.00e+00 9.02e-24 8.71e-27 1.45e-31 
23245.88 1.22e-08 1.00e+00 4.24e-24 6.65e-28 1.81e-31 
24052.47 1.47e-09 1.00e+00 3.38e-23 2.36e-26 2.50e-31 
24867.72 1.28e-09 1.00e+00 5.25e-23 1.65e-25 3.55e-31 
25698.86 1.13e-09 1.00e+00 7.53e-23 1.37e-25 5.17e-31 
26587.16 4.65e-09 1.00e+00 2.58e-23 3.27e-26 8.05e-31 
27637.54 3.25e-09 1.00e+00 4.38e-23 4.53e-25 1.42e-30 
28986.97 6.57e-10 1.00e+00 3.61e-22 8.22e-25 3.13e-30 
#TIME: 59.22 
#NVEL: 67 
#vel_mid[km/s] k0 k1 k2 k3 k4 
440.10 4.75e-08 1.00e+00 1.49e-21 5.46e-27 5.49e-31 
999.11 4.43e-08 1.00e+00 1.92e-21 7.74e-27 5.49e-31 
1267.34 4.50e-08 1.00e+00 1.20e-21 1.90e-27 5.43e-31 
1514.05 4.87e-08 1.00e+00 2.14e-21 1.49e-27 3.02e-31 
1808.80 4.68e-08 1.00e+00 1.81e-20 1.33e-26 2.08e-31 
1919.29 4.43e-08 1.00e+00 4.79e-21 1.72e-27 2.03e-31 
2160.92 4.26e-08 1.00e+00 1.06e-20 3.52e-27 2.06e-31 
2292.92 3.98e-08 1.00e+00 1.09e-20 2.67e-28 2.10e-31 
2432.98 3.80e-08 1.00e+00 9.31e-21 4.41e-27 2.05e-31 
2581.60 3.59e-08 1.00e+00 1.48e-20 4.43e-27 1.86e-31 
2739.29 3.64e-08 1.00e+00 6.97e-20 2.24e-26 1.61e-31 
2906.62 3.66e-08 1.00e+00 4.83e-20 3.38e-27 1.36e-31 
3084.17 3.84e-08 1.00e+00 1.22e-19 6.82e-26 1.14e-31 
3272.56 3.87e-08 1.00e+00 2.92e-20 2.49e-26 9.21e-32 
3472.46 3.95e-08 1.00e+00 3.15e-21 5.68e-28 6.89e-32 
3684.57 4.32e-08 1.00e+00 2.20e-21 8.23e-27 4.96e-32 
3909.64 4.50e-08 1.00e+00 1.71e-21 8.28e-27 3.84e-32 
4148.46 5.07e-08 1.00e+00 2.99e-22 7.67e-28 3.10e-32 
4401.86 6.72e-08 1.00e+00 1.49e-23 5.14e-28 2.64e-32 
4670.75 8.25e-08 1.00e+00 2.31e-23 1.98e-27 2.79e-32 
4956.05 8.93e-08 1.00e+00 9.07e-24 5.99e-28 3.85e-32 
5258.79 9.81e-08 1.00e+00 1.06e-23 6.85e-27 5.97e-32 
5580.02 1.19e-07 1.00e+00 8.78e-24 6.53e-27 8.97e-32 
5920.87 1.43e-07 1.00e+00 1.09e-23 9.51e-27 1.25e-31 
6282.54 1.71e-07 1.00e+00 1.24e-23 1.02e-26 1.53e-31 
6666.30 2.08e-07 1.00e+00 1.11e-23 9.62e-27 1.59e-31 
7073.50 2.15e-07 1.00e+00 8.68e-24 5.63e-27 1.51e-31 
7505.58 2.28e-07 1.00e+00 6.49e-24 4.66e-27 1.42e-31 
7964.05 2.29e-07 1.00e+00 5.12e-24 2.64e-27 1.28e-31 
8450.53 2.59e-07 1.00e+00 2.83e-24 1.40e-27 1.09e-31 
8966.72 2.81e-07 1.00e+00 1.71e-24 1.95e-28 9.28e-32 
9514.44 2.85e-07 1.00e+00 1.06e-24 2.94e-29 7.97e-32 
10095.62 2.79e-07 1.00e+00 6.66e-25 1.69e-29 6.72e-32 
10712.30 2.76e-07 1.00e+00 4.25e-25 7.86e-30 5.86e-32 
11366.65 2.30e-07 1.00e+00 3.32e-25 4.32e-30 5.45e-32 
12061.10 2.13e-07 1.00e+00 2.26e-25 1.40e-30 4.57e-32 
12793.43 1.52e-07 1.00e+00 9.61e-26 6.76e-31 1.99e-32 
13528.61 1.24e-07 1.00e+00 2.72e-26 7.97e-32 6.43e-33 
14194.74 9.48e-08 1.00e+00 1.64e-26 2.36e-31 3.11e-33 
14757.77 9.34e-08 1.00e+00 1.37e-26 7.14e-33 2.23e-33 
15240.48 9.73e-08 1.00e+00 1.03e-26 7.52e-32 1.68e-33 
15646.99 7.66e-08 1.00e+00 1.06e-26 1.85e-33 1.34e-33 
15960.30 1.04e-07 1.00e+00 7.77e-27 1.07e-30 1.09e-33 
16187.41 1.26e-07 1.00e+00 9.33e-27 1.18e-31 1.20e-33 
16354.17 9.40e-08 1.00e+00 1.41e-26 2.01e-33 1.46e-33 
16484.18 9.46e-08 1.00e+00 2.37e-26 1.18e-30 1.93e-33 
16593.12 6.31e-08 1.00e+00 4.34e-26 3.70e-33 2.68e-33 
16691.99 5.31e-08 1.00e+00 7.46e-26 4.95e-33 3.59e-33 
16788.59 4.59e-08 1.00e+00 1.03e-25 6.43e-33 4.66e-33 
16888.37 4.60e-08 1.00e+00 1.16e-25 8.40e-33 6.08e-33 
16998.79 3.64e-08 1.00e+00 1.83e-25 1.97e-30 8.34e-33 
17146.37 3.69e-08 1.00e+00 3.82e-25 1.59e-28 1.22e-32 
17415.23 2.59e-08 1.00e+00 7.66e-25 1.79e-27 2.14e-32 
17888.12 2.04e-08 1.00e+00 2.81e-24 6.84e-27 5.82e-32 
18532.37 1.53e-08 1.00e+00 7.90e-24 4.05e-26 1.55e-31 
19260.76 1.13e-08 1.00e+00 2.08e-23 7.48e-26 3.12e-31 
20034.10 7.81e-09 1.00e+00 2.70e-23 1.67e-27 3.62e-31 
20838.00 5.24e-09 1.00e+00 2.52e-23 3.40e-31 2.46e-31 
21647.97 4.31e-09 1.00e+00 1.92e-23 6.94e-26 1.59e-31 
22447.94 3.03e-09 1.00e+00 2.51e-23 1.75e-25 1.54e-31 
23245.88 2.14e-09 1.00e+00 2.49e-23 3.07e-25 1.93e-31 
24052.47 1.46e-09 1.00e+00 3.48e-23 7.41e-27 2.66e-31 
24867.72 1.06e-09 1.00e+00 6.75e-23 5.21e-31 3.77e-31 
25698.86 7.63e-10 1.00e+00 1.60e-22 6.46e-27 5.50e-31 
26587.16 9.99e-10 1.00e+00 1.37e-22 3.98e-24 8.56e-31 
27637.54 6.80e-10 1.00e+00 2.26e-22 2.59e-24 1.51e-30 
28986.97 1.95e-09 1.00e+00 1.58e-22 6.25e-25 3.33e-30 
#TIME: 60.44 
#NVEL: 67 
#vel_mid[km/s] k0 k1 k2 k3 k4 
440.10 5.59e-08 1.00e+00 1.74e-22 3.95e-28 5.83e-31 
999.11 6.22e-08 1.00e+00 2.16e-22 8.85e-28 5.83e-31 
1267.34 5.79e-08 1.00e+00 6.04e-22 7.97e-27 5.78e-31 
1514.05 5.89e-08 1.00e+00 8.35e-22 3.00e-27 3.22e-31 
1808.80 5.32e-08 1.00e+00 2.95e-20 1.45e-26 2.21e-31 
1919.29 5.08e-08 1.00e+00 2.56e-21 3.73e-27 2.15e-31 
2160.92 5.04e-08 1.00e+00 2.38e-20 2.07e-26 2.19e-31 
2292.92 4.46e-08 1.00e+00 6.35e-20 8.55e-26 2.24e-31 
2432.98 4.51e-08 1.00e+00 3.52e-20 5.30e-26 2.18e-31 
2581.60 4.53e-08 1.00e+00 4.38e-21 4.35e-27 1.98e-31 
2739.29 4.38e-08 1.00e+00 1.22e-20 2.57e-27 1.71e-31 
2906.62 4.56e-08 1.00e+00 4.17e-21 1.31e-27 1.45e-31 
3084.17 4.72e-08 1.00e+00 4.69e-20 5.72e-27 1.22e-31 
3272.56 4.60e-08 1.00e+00 1.78e-21 8.18e-28 9.79e-32 
3472.46 4.85e-08 1.00e+00 7.64e-22 2.42e-27 7.33e-32 
3684.57 5.35e-08 1.00e+00 3.91e-22 1.26e-27 5.28e-32 
3909.64 5.63e-08 1.00e+00 5.61e-22 2.13e-27 4.09e-32 
4148.46 6.25e-08 1.00e+00 2.84e-23 4.15e-28 3.29e-32 
4401.86 8.26e-08 1.00e+00 2.55e-23 5.66e-27 2.81e-32 
4670.75 1.02e-07 1.00e+00 1.64e-23 2.06e-27 2.97e-32 
4956.05 1.10e-07 1.00e+00 6.19e-24 2.48e-27 4.09e-32 
5258.79 1.16e-07 1.00e+00 7.02e-24 3.97e-27 6.35e-32 
5580.02 1.40e-07 1.00e+00 9.54e-24 9.10e-27 9.54e-32 
5920.87 1.74e-07 1.00e+00 1.13e-23 1.08e-26 1.33e-31 
6282.54 1.99e-07 1.00e+00 1.27e-23 1.02e-26 1.62e-31 
6666.30 2.10e-07 1.00e+00 1.14e-23 8.34e-27 1.69e-31 
7073.50 2.24e-07 1.00e+00 9.15e-24 7.73e-27 1.60e-31 
7505.58 2.25e-07 1.00e+00 7.11e-24 5.06e-27 1.51e-31 
7964.05 2.31e-07 1.00e+00 5.39e-24 4.23e-27 1.36e-31 
8450.53 2.70e-07 1.00e+00 3.20e-24 1.65e-27 1.16e-31 
8966.72 2.90e-07 1.00e+00 1.87e-24 6.28e-28 9.87e-32 
9514.44 2.85e-07 1.00e+00 1.21e-24 4.65e-29 8.48e-32 
10095.62 2.92e-07 1.00e+00 7.23e-25 2.54e-29 7.14e-32 
10712.30 2.94e-07 1.00e+00 4.49e-25 6.96e-30 6.23e-32 
11366.65 2.20e-07 1.00e+00 3.99e-25 2.48e-30 5.79e-32 
12061.10 2.24e-07 1.00e+00 2.34e-25 9.13e-31 4.86e-32 
12793.43 1.50e-07 1.00e+00 1.07e-25 9.00e-31 2.11e-32 
13528.61 1.45e-07 1.00e+00 2.56e-26 1.44e-31 6.84e-33 
14194.74 9.98e-08 1.00e+00 1.68e-26 3.81e-31 3.31e-33 
14757.77 7.48e-08 1.00e+00 1.68e-26 2.28e-31 2.37e-33 
15240.48 9.85e-08 1.00e+00 1.15e-26 5.05e-31 1.79e-33 
15646.99 8.79e-08 1.00e+00 1.25e-26 6.21e-32 1.43e-33 
15960.30 1.34e-07 1.00e+00 6.36e-27 3.68e-31 1.16e-33 
16187.41 1.05e-07 1.00e+00 1.29e-26 1.76e-33 1.28e-33 
16354.17 1.20e-07 1.00e+00 1.32e-26 5.57e-32 1.55e-33 
16484.18 8.26e-08 1.00e+00 3.03e-26 1.42e-30 2.06e-33 
16593.12 6.54e-08 1.00e+00 4.31e-26 3.94e-33 2.85e-33 
16691.99 5.50e-08 1.00e+00 7.41e-26 5.27e-33 3.82e-33 
16788.59 4.78e-08 1.00e+00 9.41e-26 6.84e-33 4.95e-33 
16888.37 4.60e-08 1.00e+00 1.44e-25 4.04e-31 6.47e-33 
16998.79 3.79e-08 1.00e+00 2.19e-25 2.09e-29 8.86e-33 
17146.37 3.45e-08 1.00e+00 3.97e-25 4.27e-28 1.30e-32 
17415.23 8.62e-08 1.00e+00 2.69e-25 5.62e-30 2.28e-32 
17888.12 2.10e-08 1.00e+00 2.81e-24 1.05e-26 6.19e-32 
18532.37 1.58e-08 1.00e+00 9.65e-24 2.99e-26 1.65e-31 
19260.76 1.17e-08 1.00e+00 2.46e-23 3.47e-26 3.32e-31 
20034.10 8.07e-09 1.00e+00 3.61e-23 1.04e-25 3.85e-31 
20838.00 3.67e-08 1.00e+00 4.19e-24 1.06e-28 2.62e-31 
21647.97 4.46e-09 1.00e+00 1.91e-23 9.06e-27 1.69e-31 
22447.94 3.26e-09 1.00e+00 1.76e-23 1.05e-26 1.64e-31 
23245.88 2.34e-09 1.00e+00 2.33e-23 6.89e-27 2.05e-31 
24052.47 1.76e-09 1.00e+00 4.21e-23 5.76e-27 2.83e-31 
24867.72 8.80e-09 1.00e+00 1.42e-23 3.47e-27 4.01e-31 
25698.86 4.74e-09 1.00e+00 2.84e-23 7.98e-28 5.85e-31 
26587.16 9.11e-10 1.00e+00 1.80e-22 5.55e-25 9.10e-31 
27637.54 8.05e-10 1.00e+00 2.38e-22 1.38e-24 1.60e-30 
28986.97 2.03e-09 1.00e+00 2.66e-22 8.46e-24 3.54e-30 
#TIME: 61.69 
#NVEL: 67 
#vel_mid[km/s] k0 k1 k2 k3 k4 
440.10 6.75e-08 1.00e+00 9.39e-23 3.43e-27 6.20e-31 
999.11 7.43e-08 1.00e+00 8.61e-23 3.22e-27 6.20e-31 
1267.34 7.02e-08 1.00e+00 2.00e-22 4.65e-27 6.14e-31 
1514.05 7.26e-08 1.00e+00 1.86e-22 1.26e-27 3.42e-31 
1808.80 6.49e-08 1.00e+00 7.23e-22 2.25e-28 2.35e-31 
1919.29 6.72e-08 1.00e+00 3.72e-21 1.48e-26 2.29e-31 
2160.92 6.01e-08 1.00e+00 7.85e-21 4.38e-27 2.33e-31 
2292.92 5.68e-08 1.00e+00 2.16e-21 6.33e-28 2.38e-31 
2432.98 5.28e-08 1.00e+00 2.37e-21 1.19e-27 2.31e-31 
2581.60 5.66e-08 1.00e+00 1.47e-20 7.42e-26 2.10e-31 
2739.29 5.50e-08 1.00e+00 1.41e-21 1.77e-27 1.82e-31 
2906.62 5.41e-08 1.00e+00 2.40e-21 9.97e-27 1.54e-31 
3084.17 5.68e-08 1.00e+00 7.46e-22 2.20e-28 1.29e-31 
3272.56 5.65e-08 1.00e+00 5.40e-22 4.54e-27 1.04e-31 
3472.46 5.75e-08 1.00e+00 4.25e-21 5.63e-26 7.79e-32 
3684.57 6.33e-08 1.00e+00 1.76e-22 2.92e-27 5.61e-32 
3909.64 6.47e-08 1.00e+00 1.36e-22 1.47e-27 4.34e-32 
4148.46 7.26e-08 1.00e+00 1.75e-22 2.64e-26 3.50e-32 
4401.86 9.79e-08 1.00e+00 1.89e-23 2.38e-27 2.98e-32 
4670.75 1.25e-07 1.00e+00 4.58e-24 7.49e-28 3.16e-32 
4956.05 1.29e-07 1.00e+00 5.23e-24 3.02e-27 4.35e-32 
5258.79 1.42e-07 1.00e+00 6.86e-24 8.05e-27 6.75e-32 
5580.02 1.77e-07 1.00e+00 9.03e-24 5.90e-27 1.01e-31 
5920.87 2.04e-07 1.00e+00 1.14e-23 1.00e-26 1.41e-31 
6282.54 2.02e-07 1.00e+00 1.32e-23 1.16e-26 1.73e-31 
6666.30 2.14e-07 1.00e+00 1.20e-23 1.22e-26 1.79e-31 
7073.50 2.21e-07 1.00e+00 9.94e-24 7.87e-27 1.70e-31 
7505.58 2.37e-07 1.00e+00 7.81e-24 6.01e-27 1.60e-31 
7964.05 2.46e-07 1.00e+00 5.88e-24 4.72e-27 1.45e-31 
8450.53 2.76e-07 1.00e+00 3.50e-24 1.93e-27 1.23e-31 
8966.72 2.95e-07 1.00e+00 2.08e-24 8.72e-28 1.05e-31 
9514.44 2.94e-07 1.00e+00 1.33e-24 7.21e-29 9.01e-32 
10095.62 3.04e-07 1.00e+00 7.79e-25 3.54e-29 7.60e-32 
10712.30 2.93e-07 1.00e+00 5.09e-25 3.95e-30 6.63e-32 
11366.65 2.49e-07 1.00e+00 4.09e-25 3.07e-30 6.16e-32 
12061.10 2.13e-07 1.00e+00 2.47e-25 2.14e-30 5.17e-32 
12793.43 1.74e-07 1.00e+00 1.06e-25 1.63e-31 2.25e-32 
13528.61 1.27e-07 1.00e+00 3.07e-26 2.11e-31 7.27e-33 
14194.74 1.26e-07 1.00e+00 1.45e-26 5.31e-33 3.52e-33 
14757.77 1.11e-07 1.00e+00 1.30e-26 1.26e-31 2.52e-33 
15240.48 7.53e-08 1.00e+00 1.57e-26 2.63e-33 1.90e-33 
15646.99 1.04e-07 1.00e+00 1.42e-26 9.56e-33 1.52e-33 
15960.30 1.98e-07 1.00e+00 7.01e-27 3.30e-31 1.24e-33 
16187.41 1.11e-07 1.00e+00 1.18e-26 1.87e-33 1.36e-33 
16354.17 9.98e-08 1.00e+00 1.75e-26 2.27e-33 1.65e-33 
16484.18 8.74e-08 1.00e+00 2.38e-26 3.47e-30 2.19e-33 
16593.12 6.83e-08 1.00e+00 5.03e-26 4.19e-33 3.03e-33 
16691.99 5.70e-08 1.00e+00 6.91e-26 5.60e-33 4.06e-33 
16788.59 5.26e-08 1.00e+00 1.10e-25 2.33e-29 5.27e-33 
16888.37 4.46e-08 1.00e+00 1.81e-25 9.49e-33 6.88e-33 
16998.79 3.92e-08 1.00e+00 2.93e-25 1.32e-29 9.43e-33 
17146.37 3.41e-08 1.00e+00 5.19e-25 3.30e-29 1.38e-32 
17415.23 1.02e-07 1.00e+00 3.39e-25 1.65e-28 2.42e-32 
17888.12 2.19e-08 1.00e+00 2.94e-24 1.55e-26 6.58e-32 
18532.37 1.55e-08 1.00e+00 1.02e-23 1.24e-26 1.75e-31 
19260.76 1.22e-08 1.00e+00 2.17e-23 9.48e-26 3.53e-31 
20034.10 8.41e-09 1.00e+00 3.21e-23 7.22e-26 4.10e-31 
20838.00 5.91e-09 1.00e+00 2.28e-23 4.43e-25 2.79e-31 
21647.97 4.61e-09 1.00e+00 1.60e-23 1.51e-25 1.80e-31 
22447.94 1.75e-08 1.00e+00 3.74e-24 2.32e-27 1.74e-31 
23245.88 2.35e-09 1.00e+00 3.49e-23 7.28e-26 2.18e-31 
24052.47 1.72e-09 1.00e+00 6.73e-23 7.64e-26 3.01e-31 
24867.72 1.35e-09 1.00e+00 1.09e-22 8.66e-25 4.26e-31 
25698.86 7.07e-09 1.00e+00 2.50e-23 4.14e-26 6.22e-31 
26587.16 1.06e-09 1.00e+00 2.03e-22 7.07e-25 9.68e-31 
27637.54 3.57e-09 1.00e+00 1.24e-22 4.05e-25 1.70e-30 
28986.97 2.34e-09 1.00e+00 1.94e-22 1.25e-24 3.76e-30 
#TIME: 62.97 
#NVEL: 67 
#vel_mid[km/s] k0 k1 k2 k3 k4 
440.10 8.45e-08 1.00e+00 5.61e-23 6.76e-27 6.60e-31 
999.11 9.17e-08 1.00e+00 4.07e-23 4.12e-27 6.60e-31 
1267.34 9.11e-08 1.00e+00 7.98e-23 7.26e-27 6.53e-31 
1514.05 9.15e-08 1.00e+00 7.10e-23 2.62e-27 3.64e-31 
1808.80 7.85e-08 1.00e+00 1.14e-21 1.35e-26 2.50e-31 
1919.29 7.26e-08 1.00e+00 5.38e-22 1.90e-27 2.44e-31 
2160.92 7.22e-08 1.00e+00 6.33e-22 1.34e-27 2.47e-31 
2292.92 6.69e-08 1.00e+00 7.38e-22 6.21e-27 2.53e-31 
2432.98 6.26e-08 1.00e+00 4.18e-21 3.13e-26 2.46e-31 
2581.60 6.23e-08 1.00e+00 9.22e-22 1.51e-27 2.24e-31 
2739.29 6.21e-08 1.00e+00 6.04e-21 8.08e-26 1.94e-31 
2906.62 6.62e-08 1.00e+00 7.81e-22 6.75e-27 1.64e-31 
3084.17 6.66e-08 1.00e+00 3.57e-22 6.61e-27 1.37e-31 
3272.56 6.62e-08 1.00e+00 7.14e-22 2.31e-26 1.11e-31 
3472.46 6.86e-08 1.00e+00 1.26e-22 3.22e-28 8.28e-32 
3684.57 7.51e-08 1.00e+00 8.64e-23 4.12e-27 5.97e-32 
3909.64 7.90e-08 1.00e+00 2.98e-23 1.43e-27 4.62e-32 
4148.46 8.83e-08 1.00e+00 4.93e-23 1.72e-27 3.72e-32 
4401.86 1.17e-07 1.00e+00 4.50e-24 7.97e-28 3.17e-32 
4670.75 1.41e-07 1.00e+00 4.27e-24 3.09e-27 3.36e-32 
4956.05 1.64e-07 1.00e+00 4.23e-24 3.57e-27 4.63e-32 
5258.79 1.70e-07 1.00e+00 6.89e-24 7.13e-27 7.18e-32 
5580.02 2.03e-07 1.00e+00 8.99e-24 9.09e-27 1.08e-31 
5920.87 2.04e-07 1.00e+00 1.23e-23 1.34e-26 1.50e-31 
6282.54 2.05e-07 1.00e+00 1.44e-23 1.43e-26 1.83e-31 
6666.30 2.15e-07 1.00e+00 1.35e-23 1.28e-26 1.91e-31 
7073.50 2.23e-07 1.00e+00 1.08e-23 8.48e-27 1.81e-31 
7505.58 2.39e-07 1.00e+00 8.26e-24 5.29e-27 1.70e-31 
7964.05 2.47e-07 1.00e+00 6.15e-24 4.55e-27 1.54e-31 
8450.53 2.82e-07 1.00e+00 3.72e-24 1.67e-27 1.31e-31 
8966.72 3.03e-07 1.00e+00 2.25e-24 1.38e-27 1.12e-31 
9514.44 3.00e-07 1.00e+00 1.39e-24 1.09e-28 9.59e-32 
10095.62 2.82e-07 1.00e+00 9.43e-25 3.38e-29 8.08e-32 
10712.30 2.63e-07 1.00e+00 6.15e-25 9.13e-30 7.05e-32 
11366.65 2.37e-07 1.00e+00 4.72e-25 3.40e-30 6.55e-32 
12061.10 1.91e-07 1.00e+00 3.25e-25 4.37e-30 5.49e-32 
12793.43 1.58e-07 1.00e+00 1.08e-25 4.50e-31 2.39e-32 
13528.61 1.32e-07 1.00e+00 3.32e-26 7.75e-32 7.73e-33 
14194.74 1.27e-07 1.00e+00 1.54e-26 3.41e-32 3.74e-33 
14757.77 7.90e-08 1.00e+00 1.87e-26 1.08e-30 2.68e-33 
15240.48 1.00e-07 1.00e+00 1.27e-26 1.32e-31 2.03e-33 
15646.99 8.46e-08 1.00e+00 1.37e-26 1.51e-31 1.62e-33 
15960.30 1.41e-07 1.00e+00 7.66e-27 8.99e-33 1.32e-33 
16187.41 1.31e-07 1.00e+00 1.17e-26 7.30e-33 1.44e-33 
16354.17 1.04e-07 1.00e+00 1.93e-26 2.42e-33 1.75e-33 
16484.18 8.65e-08 1.00e+00 3.64e-26 9.23e-31 2.33e-33 
16593.12 6.96e-08 1.00e+00 6.53e-26 3.67e-30 3.23e-33 
16691.99 7.05e-08 1.00e+00 5.78e-26 9.34e-31 4.31e-33 
16788.59 5.13e-08 1.00e+00 1.27e-25 7.73e-33 5.60e-33 
16888.37 4.58e-08 1.00e+00 1.88e-25 3.24e-30 7.31e-33 
16998.79 4.36e-08 1.00e+00 2.55e-25 1.45e-32 1.00e-32 
17146.37 1.74e-07 1.00e+00 1.46e-25 1.48e-30 1.47e-32 
17415.23 6.30e-08 1.00e+00 5.20e-25 1.73e-28 2.58e-32 
17888.12 2.25e-08 1.00e+00 3.35e-24 3.00e-27 6.99e-32 
18532.37 2.90e-08 1.00e+00 4.53e-24 5.05e-28 1.87e-31 
19260.76 1.25e-08 1.00e+00 2.12e-23 1.06e-25 3.75e-31 
20034.10 8.09e-09 1.00e+00 3.55e-23 5.88e-26 4.36e-31 
20838.00 5.82e-09 1.00e+00 2.90e-23 4.90e-26 2.96e-31 
21647.97 4.81e-09 1.00e+00 1.83e-23 9.73e-26 1.92e-31 
22447.94 3.50e-09 1.00e+00 2.84e-23 1.20e-24 1.85e-31 
23245.88 1.61e-08 1.00e+00 5.85e-24 3.37e-28 2.32e-31 
24052.47 1.80e-09 1.00e+00 7.45e-23 7.91e-26 3.20e-31 
24867.72 1.53e-09 1.00e+00 8.70e-23 7.12e-27 4.54e-31 
25698.86 7.28e-09 1.00e+00 2.59e-23 1.39e-25 6.61e-31 
26587.16 5.36e-09 1.00e+00 4.03e-23 9.49e-26 1.03e-30 
27637.54 3.71e-09 1.00e+00 5.51e-23 4.45e-25 1.81e-30 
28986.97 2.42e-09 1.00e+00 1.80e-22 1.20e-24 4.00e-30 
#TIME: 64.27 
#NVEL: 67 
#vel_mid[km/s] k0 k1 k2 k3 k4 
440.10 1.00e-07 1.00e+00 3.24e-23 5.58e-27 7.01e-31 
999.11 1.11e-07 1.00e+00 3.21e-23 1.15e-26 7.01e-31 
1267.34 1.06e-07 1.00e+00 4.75e-23 1.32e-26 6.94e-31 
1514.05 1.10e-07 1.00e+00 5.21e-23 1.01e-26 3.87e-31 
1808.80 9.46e-08 1.00e+00 1.14e-22 1.33e-27 2.66e-31 
1919.29 9.34e-08 1.00e+00 1.47e-22 3.90e-27 2.59e-31 
2160.92 8.63e-08 1.00e+00 2.39e-22 7.25e-27 2.63e-31 
2292.92 7.99e-08 1.00e+00 2.58e-21 6.50e-26 2.69e-31 
2432.98 7.42e-08 1.00e+00 1.59e-20 9.37e-26 2.62e-31 
