#NTIMES:    65
#NSTAGES:     5
#TIMES[d]:     0.500    0.550    0.666    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.200   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800
#
#TIME:     0.500
#NVEL: 115
#vel_mid[km/s]           ca0           ca1           ca2           ca3           ca4
    2.830358E+04   1.0000E-099   9.9670E-001   3.2998E-003   4.1168E-046   1.3891E-053
    2.962639E+04   1.0000E-099   9.9618E-001   3.8236E-003   1.4474E-045   2.2784E-053
    3.140883E+04   1.0000E-099   9.9402E-001   5.9846E-003   3.9043E-045   3.7745E-053
    3.327645E+04   1.0000E-099   9.9181E-001   8.1932E-003   4.9002E-045   3.6248E-053
    3.525673E+04   1.0000E-099   9.8858E-001   1.1423E-002   5.5455E-045   3.0943E-053
    3.733469E+04   1.0000E-099   9.8631E-001   1.3687E-002   6.1275E-045   2.4291E-053
    3.919478E+04   1.0000E-099   9.8454E-001   1.5456E-002   7.7862E-045   2.1247E-053
    4.081013E+04   1.0000E-099   9.8184E-001   1.8158E-002   1.1267E-044   2.0694E-053
    4.224475E+04   1.0000E-099   9.7872E-001   2.1283E-002   1.7503E-044   2.0388E-053
    4.355866E+04   1.0000E-099   9.7583E-001   2.4174E-002   2.8206E-044   2.0003E-053
    4.482503E+04   1.0000E-099   9.7400E-001   2.5998E-002   3.0566E-043   2.0026E-053
    4.608069E+04   1.0000E-099   9.6996E-001   3.0044E-002   1.8497E-041   2.3674E-053
    4.733353E+04   1.0000E-099   9.5823E-001   4.1771E-002   7.2679E-040   3.4625E-053
    4.859157E+04   1.0000E-099   9.3176E-001   6.8243E-002   1.7850E-038   5.8023E-053
    4.985492E+04   1.0000E-099   8.8857E-001   1.1143E-001   2.6784E-037   9.4637E-053
    5.113263E+04   1.0000E-099   8.3115E-001   1.6885E-001   2.5167E-036   1.4241E-052
    5.242509E+04   1.0000E-099   7.6693E-001   2.3307E-001   1.5471E-035   1.9474E-052
    5.373578E+04   1.0000E-099   7.0415E-001   2.9585E-001   6.5828E-035   2.4492E-052
    5.506464E+04   1.0000E-099   6.4769E-001   3.5231E-001   2.0642E-034   2.8863E-052
    5.640821E+04   1.0000E-099   5.9710E-001   4.0290E-001   5.0741E-034   3.2670E-052
    5.776415E+04   1.0000E-099   5.4981E-001   4.5019E-001   1.0224E-033   3.6249E-052
    5.911958E+04   1.0000E-099   5.0568E-001   4.9432E-001   1.7387E-033   3.9723E-052
    6.046877E+04   1.0000E-099   4.6575E-001   5.3425E-001   2.5739E-033   4.3032E-052
    6.179403E+04   1.0000E-099   4.3229E-001   5.6771E-001   3.3785E-033   4.5960E-052
    6.308262E+04   1.0000E-099   4.1049E-001   5.8951E-001   4.0319E-033   4.8038E-052
    6.431750E+04   1.0000E-099   4.0297E-001   5.9703E-001   4.4548E-033   4.9038E-052
    6.547368E+04   1.0000E-099   4.0906E-001   5.9094E-001   4.6287E-033   4.8976E-052
    6.653868E+04   1.0000E-099   4.2418E-001   5.7582E-001   4.6238E-033   4.8187E-052
    6.748809E+04   1.0000E-099   4.4459E-001   5.5541E-001   4.5009E-033   4.6896E-052
    6.831097E+04   1.0000E-099   4.7054E-001   5.2946E-001   4.2537E-033   4.4960E-052
    6.900592E+04   1.0000E-099   4.9346E-001   5.0654E-001   4.0372E-033   4.2415E-052
    6.956392E+04   1.0000E-099   5.2181E-001   4.7819E-001   3.7518E-033   3.8241E-052
    6.978865E+04   1.0000E-099   5.3780E-001   4.6220E-001   3.4756E-033   3.5171E-052
    6.990128E+04   1.0000E-099   5.4791E-001   4.5209E-001   3.1502E-033   3.2952E-052
    6.995766E+04   1.0000E-099   5.5832E-001   4.4168E-001   2.7520E-033   3.1212E-052
    6.998587E+04   1.0000E-099   5.6448E-001   4.3552E-001   2.2332E-033   3.0173E-052
    6.999928E+04   1.0000E-099   5.7067E-001   4.2933E-001   1.7179E-033   2.9353E-052
    6.999998E+04   1.0000E-099   5.7133E-001   4.2867E-001   1.6401E-033   2.9295E-052
#TIME:     3.061
#NVEL: 115
#vel_mid[km/s]           ca0           ca1           ca2           ca3           ca4
    8.772128E+02   1.0000E-099   2.2005E-011   7.2684E-006   5.7093E-002   9.4290E-001
    8.826213E+02   1.0000E-099   2.2005E-011   7.2684E-006   5.7093E-002   9.4290E-001
    8.990474E+02   1.0000E-099   2.1893E-011   7.2328E-006   5.6939E-002   9.4305E-001
    9.328226E+02   1.0000E-099   2.1175E-011   7.0024E-006   5.5930E-002   9.4406E-001
    9.896739E+02   1.0000E-099   1.8690E-011   6.2030E-006   5.2305E-002   9.4769E-001
    1.048487E+03   1.0000E-099   1.4738E-011   4.9259E-006   4.6033E-002   9.5396E-001
    1.110832E+03   1.0000E-099   9.8904E-012   3.3457E-006   3.7123E-002   9.6287E-001
    1.176884E+03   1.0000E-099   5.2900E-012   1.8247E-006   2.6456E-002   9.7354E-001
    1.246863E+03   1.0000E-099   2.1234E-012   7.5355E-007   1.6095E-002   9.8390E-001
    1.321004E+03   1.0000E-099   6.3794E-013   2.3433E-007   8.3151E-003   9.9168E-001
    1.399553E+03   1.0000E-099   1.5027E-013   5.8226E-008   3.7771E-003   9.9622E-001
    1.482773E+03   1.0000E-099   3.1642E-014   1.3291E-008   1.6354E-003   9.9836E-001
    1.570941E+03   1.0000E-099   6.9146E-015   3.1771E-009   7.2531E-004   9.9927E-001
    1.664351E+03   1.0000E-099   1.5891E-015   8.0133E-010   3.3032E-004   9.9967E-001
    1.763316E+03   1.0000E-099   3.6962E-016   2.0645E-010   1.5163E-004   9.9985E-001
    1.868166E+03   1.0000E-099   8.5615E-017   5.4290E-011   7.0310E-005   9.9993E-001
    1.979250E+03   1.0000E-099   2.1169E-017   1.5565E-011   3.4242E-005   9.9997E-001
    2.096940E+03   1.0000E-099   5.9777E-018   5.1460E-012   1.8100E-005   9.9998E-001
    2.221628E+03   1.0000E-099   1.9437E-018   1.9684E-012   1.0422E-005   9.9999E-001
    2.353729E+03   1.0000E-099   7.1965E-019   8.5655E-013   6.4777E-006   9.9999E-001
    2.493686E+03   1.0000E-099   3.0962E-019   4.2694E-013   4.3570E-006   1.0000E+000
    2.641964E+03   1.0000E-099   1.5870E-019   2.4726E-013   3.1949E-006   1.0000E+000
    2.799060E+03   1.0000E-099   9.6316E-020   1.6560E-013   2.5512E-006   1.0000E+000
    2.965497E+03   1.0000E-099   6.7955E-020   1.2680E-013   2.2095E-006   1.0000E+000
    3.141830E+03   1.0000E-099   5.6180E-020   1.1187E-013   2.0858E-006   1.0000E+000
    3.328648E+03   1.0000E-099   5.5531E-020   1.1570E-013   2.1666E-006   1.0000E+000
    3.526575E+03   1.0000E-099   6.1921E-020   1.3506E-013   2.4289E-006   1.0000E+000
    3.736271E+03   1.0000E-099   6.8931E-020   1.6275E-013   2.7982E-006   1.0000E+000
    3.958436E+03   1.0000E-099   7.7846E-020   2.0034E-013   3.2616E-006   1.0000E+000
    4.193811E+03   1.0000E-099   1.0587E-019   2.7685E-013   4.0005E-006   1.0000E+000
    4.443182E+03   1.0000E-099   1.5661E-019   3.9719E-013   4.9564E-006   1.0000E+000
    4.707381E+03   1.0000E-099   1.9693E-019   4.9901E-013   5.6956E-006   9.9999E-001
    4.987290E+03   1.0000E-099   1.9764E-019   5.2703E-013   5.9549E-006   9.9999E-001
    5.283842E+03   1.0000E-099   1.8292E-019   5.2021E-013   5.9908E-006   9.9999E-001
    5.598029E+03   1.0000E-099   1.7603E-019   5.2696E-013   6.1036E-006   9.9999E-001
    5.930896E+03   1.0000E-099   1.8072E-019   5.6487E-013   6.4231E-006   9.9999E-001
    6.283557E+03   1.0000E-099   2.0604E-019   6.6488E-013   7.1332E-006   9.9999E-001
    6.657188E+03   1.0000E-099   2.7219E-019   8.9233E-013   8.5390E-006   9.9999E-001
    7.053036E+03   1.0000E-099   4.0869E-019   1.3641E-012   1.1045E-005   9.9999E-001
    7.472421E+03   1.0000E-099   6.9869E-019   2.4000E-012   1.5538E-005   9.9998E-001
    7.916743E+03   1.0000E-099   1.4828E-018   5.1839E-012   2.4555E-005   9.9998E-001
    8.387486E+03   1.0000E-099   4.2093E-018   1.4738E-011   4.5275E-005   9.9995E-001
    8.886220E+03   1.0000E-099   1.6615E-017   5.8624E-011   1.0106E-004   9.9990E-001
    9.414609E+03   1.0000E-099   1.0689E-016   3.7680E-010   2.9530E-004   9.9970E-001
    9.974417E+03   1.0000E-099   1.6112E-015   5.4632E-009   1.3579E-003   9.9864E-001
    1.056751E+04   1.0000E-099   9.5365E-014   3.0894E-007   1.3401E-002   9.8660E-001
    1.119595E+04   1.0000E-099   1.7556E-011   5.6207E-005   2.3187E-001   7.6808E-001
    1.185781E+04   1.0000E-099   1.1461E-009   3.7014E-003   9.2109E-001   7.5205E-002
    1.244210E+04   1.0000E-099   2.9505E-008   9.3964E-002   9.0502E-001   1.0196E-003
    1.294399E+04   1.0000E-099   2.4502E-007   7.7313E-001   2.2687E-001   2.5261E-006
    1.342930E+04   1.0000E-099   3.5474E-007   9.9083E-001   9.1713E-003   1.0663E-009
    1.396585E+04   1.0000E-099   4.5097E-007   9.9982E-001   1.8273E-004   1.1717E-013
    1.456379E+04   1.0000E-099   6.3853E-007   1.0000E+000   2.1945E-006   3.8669E-018
    1.523084E+04   1.0000E-099   1.6030E-006   1.0000E+000   1.2953E-008   2.6985E-023
    1.580225E+04   1.0000E-099   6.7492E-006   9.9999E-001   5.5117E-011   1.0125E-028
    1.622410E+04   1.0000E-099   2.9942E-005   9.9997E-001   1.5402E-013   1.3914E-034
    1.654489E+04   1.0000E-099   9.1149E-005   9.9991E-001   8.3066E-016   7.7334E-040
    1.683845E+04   1.0000E-099   1.6954E-004   9.9983E-001   1.5861E-017   7.2813E-044
    1.714948E+04   1.0000E-099   3.0907E-004   9.9969E-001   4.6181E-019   1.8791E-047
    1.750349E+04   1.0000E-099   5.7971E-004   9.9942E-001   1.1126E-020   3.3071E-051
    1.788684E+04   1.0000E-099   1.1601E-003   9.9884E-001   2.3241E-022   1.9963E-052
    1.827687E+04   1.0000E-099   2.4631E-003   9.9754E-001   4.6103E-024   2.1511E-052
    1.866024E+04   1.0000E-099   5.2213E-003   9.9478E-001   9.6477E-026   2.3374E-052
    1.903958E+04   1.0000E-099   1.0252E-002   9.8975E-001   2.4261E-027   2.6212E-052
    1.942932E+04   1.0000E-099   1.8150E-002   9.8185E-001   7.7158E-029   3.0688E-052
    1.985346E+04   1.0000E-099   3.0202E-002   9.6980E-001   2.7818E-030   3.7130E-052
    2.033293E+04   1.0000E-099   4.9859E-002   9.5014E-001   9.5381E-032   4.5864E-052
    2.089121E+04   1.0000E-099   8.5142E-002   9.1486E-001   2.4468E-033   5.7497E-052
    2.152483E+04   1.0000E-099   1.5315E-001   8.4685E-001   4.6623E-035   6.8585E-052
    2.220816E+04   1.0000E-099   2.7497E-001   7.2503E-001   8.0206E-037   7.0794E-052
    2.291481E+04   1.0000E-099   4.4982E-001   5.5018E-001   1.3611E-038   6.0234E-052
    2.363456E+04   1.0000E-099   6.5687E-001   3.4313E-001   1.5843E-040   4.0924E-052
    2.435959E+04   1.0000E-099   8.2207E-001   1.7793E-001   9.3779E-043   2.3623E-052
    2.508268E+04   1.0000E-099   9.1107E-001   8.8933E-002   4.5154E-045   1.3708E-052
    2.580070E+04   1.0000E-099   9.5246E-001   4.7544E-002   2.5712E-047   8.8018E-053
    2.653292E+04   1.0000E-099   9.7244E-001   2.7557E-002   1.8005E-047   6.3211E-053
    2.733039E+04   1.0000E-099   9.8356E-001   1.6435E-002   2.0161E-046   4.8754E-053
    2.827831E+04   1.0000E-099   9.9065E-001   9.3452E-003   1.0703E-045   3.8206E-053
    2.957369E+04   1.0000E-099   9.9335E-001   6.6528E-003   2.3644E-045   3.8489E-053
    3.131950E+04   1.0000E-099   9.9217E-001   7.8312E-003   5.0129E-045   4.9363E-053
    3.318346E+04   1.0000E-099   9.8940E-001   1.0603E-002   6.4957E-045   4.8177E-053
    3.515660E+04   1.0000E-099   9.8499E-001   1.5015E-002   7.5314E-045   4.1905E-053
    3.725647E+04   1.0000E-099   9.8145E-001   1.8554E-002   8.3124E-045   3.3336E-053
    3.911753E+04   1.0000E-099   9.7911E-001   2.0890E-002   1.0201E-044   2.8748E-053
    4.074840E+04   1.0000E-099   9.7520E-001   2.4801E-002   1.4628E-044   2.7819E-053
    4.219221E+04   1.0000E-099   9.7177E-001   2.8228E-002   2.1716E-044   2.6263E-053
    4.351036E+04   1.0000E-099   9.6916E-001   3.0843E-002   3.1704E-044   2.4364E-053
    4.478273E+04   1.0000E-099   9.6873E-001   3.1269E-002   2.0503E-043   2.2549E-053
    4.604030E+04   1.0000E-099   9.6701E-001   3.2988E-002   1.2490E-041   2.4316E-053
    4.729714E+04   1.0000E-099   9.5773E-001   4.2272E-002   5.4058E-040   3.3822E-053
    4.855708E+04   1.0000E-099   9.3347E-001   6.6534E-002   1.4283E-038   5.5887E-053
    4.982257E+04   1.0000E-099   8.9178E-001   1.0822E-001   2.2715E-037   9.1678E-053
    5.110243E+04   1.0000E-099   8.3512E-001   1.6488E-001   2.2323E-036   1.3903E-052
    5.239626E+04   1.0000E-099   7.7094E-001   2.2906E-001   1.4179E-035   1.9155E-052
    5.370893E+04   1.0000E-099   7.0774E-001   2.9226E-001   6.1851E-035   2.4224E-052
    5.503898E+04   1.0000E-099   6.5071E-001   3.4929E-001   1.9735E-034   2.8656E-052
    5.638449E+04   1.0000E-099   5.9957E-001   4.0043E-001   4.9146E-034   3.2520E-052
    5.774166E+04   1.0000E-099   5.5184E-001   4.4816E-001   9.9928E-034   3.6144E-052
    5.909908E+04   1.0000E-099   5.0732E-001   4.9268E-001   1.7113E-033   3.9658E-052
    6.045074E+04   1.0000E-099   4.6702E-001   5.3298E-001   2.5458E-033   4.3005E-052
    6.177809E+04   1.0000E-099   4.3322E-001   5.6678E-001   3.3535E-033   4.5970E-052
    6.306912E+04   1.0000E-099   4.1110E-001   5.8890E-001   4.0120E-033   4.8084E-052
    6.430594E+04   1.0000E-099   4.0332E-001   5.9668E-001   4.4403E-033   4.9111E-052
    6.546399E+04   1.0000E-099   4.0923E-001   5.9077E-001   4.6187E-033   4.9066E-052
    6.653211E+04   1.0000E-099   4.2426E-001   5.7574E-001   4.6170E-033   4.8285E-052
    6.748290E+04   1.0000E-099   4.4461E-001   5.5539E-001   4.4963E-033   4.6999E-052
    6.830789E+04   1.0000E-099   4.7057E-001   5.2943E-001   4.2502E-033   4.5061E-052
    6.900407E+04   1.0000E-099   4.9348E-001   5.0652E-001   4.0343E-033   4.2516E-052
    6.956302E+04   1.0000E-099   5.2183E-001   4.7817E-001   3.7497E-033   3.8339E-052
    6.978821E+04   1.0000E-099   5.3784E-001   4.6216E-001   3.4740E-033   3.5266E-052
    6.990107E+04   1.0000E-099   5.4796E-001   4.5204E-001   3.1491E-033   3.3044E-052
    6.995758E+04   1.0000E-099   5.5838E-001   4.4162E-001   2.7512E-033   3.1301E-052
    6.998585E+04   1.0000E-099   5.6454E-001   4.3546E-001   2.2325E-033   3.0260E-052
    6.999928E+04   1.0000E-099   5.7074E-001   4.2926E-001   1.7167E-033   2.9438E-052
    6.999998E+04   1.0000E-099   5.7140E-001   4.2860E-001   1.6389E-033   2.9380E-052
#TIME:     3.367
#NVEL: 115
#vel_mid[km/s]           ca0           ca1           ca2           ca3           ca4
    8.772128E+02   1.0000E-099   6.5067E-011   2.6206E-005   1.1886E-001   8.8111E-001
    8.819255E+02   1.0000E-099   6.5066E-011   2.6205E-005   1.1886E-001   8.8111E-001
    8.962159E+02   1.0000E-099   6.4756E-011   2.6084E-005   1.1857E-001   8.8141E-001
    9.254950E+02   1.0000E-099   6.2751E-011   2.5300E-005   1.1665E-001   8.8333E-001
    9.789786E+02   1.0000E-099   5.5178E-011   2.2327E-005   1.0909E-001   8.9089E-001
    1.037229E+03   1.0000E-099   4.2833E-011   1.7454E-005   9.5519E-002   9.0446E-001
    1.098904E+03   1.0000E-099   2.8383E-011   1.1693E-005   7.6816E-002   9.2317E-001
    1.164247E+03   1.0000E-099   1.5254E-011   6.3850E-006   5.5075E-002   9.4492E-001
    1.233475E+03   1.0000E-099   6.2994E-012   2.6924E-006   3.4071E-002   9.6593E-001
    1.306819E+03   1.0000E-099   1.9522E-012   8.5293E-007   1.7853E-002   9.8215E-001
    1.384525E+03   1.0000E-099   4.5355E-013   2.0572E-007   7.9915E-003   9.9201E-001
    1.466851E+03   1.0000E-099   8.6999E-014   4.2390E-008   3.2728E-003   9.9673E-001
    1.554072E+03   1.0000E-099   1.6944E-014   9.0092E-009   1.3623E-003   9.9864E-001
    1.646480E+03   1.0000E-099   3.6218E-015   2.1075E-009   5.9707E-004   9.9940E-001
    1.744382E+03   1.0000E-099   8.3786E-016   5.3101E-010   2.7162E-004   9.9973E-001
    1.848106E+03   1.0000E-099   1.9760E-016   1.3774E-010   1.2516E-004   9.9987E-001
    1.957998E+03   1.0000E-099   4.7570E-017   3.7414E-011   5.9179E-005   9.9994E-001
    2.074424E+03   1.0000E-099   1.2528E-017   1.1363E-011   2.9853E-005   9.9997E-001
    2.197772E+03   1.0000E-099   3.8036E-018   4.0208E-012   1.6466E-005   9.9998E-001
    2.328456E+03   1.0000E-099   1.3604E-018   1.6724E-012   9.9782E-006   9.9999E-001
    2.466909E+03   1.0000E-099   5.7927E-019   8.1526E-013   6.6228E-006   9.9999E-001
    2.613596E+03   1.0000E-099   2.9519E-019   4.6443E-013   4.8037E-006   1.0000E+000
    2.769005E+03   1.0000E-099   1.7758E-019   3.0609E-013   3.7932E-006   1.0000E+000
    2.933654E+03   1.0000E-099   1.2345E-019   2.3061E-013   3.2489E-006   1.0000E+000
    3.108094E+03   1.0000E-099   9.9586E-020   1.9986E-013   3.0332E-006   1.0000E+000
    3.292906E+03   1.0000E-099   9.5494E-020   2.0332E-013   3.1210E-006   1.0000E+000
    3.488708E+03   1.0000E-099   1.0411E-019   2.3593E-013   3.4871E-006   1.0000E+000
    3.696152E+03   1.0000E-099   1.1452E-019   2.8598E-013   4.0307E-006   1.0000E+000
    3.915932E+03   1.0000E-099   1.2661E-019   3.5267E-013   4.7081E-006   1.0000E+000
    4.148780E+03   1.0000E-099   1.6783E-019   4.8660E-013   5.7814E-006   9.9999E-001
    4.395473E+03   1.0000E-099   2.5476E-019   7.2194E-013   7.3041E-006   9.9999E-001
    4.656835E+03   1.0000E-099   3.4502E-019   9.7047E-013   8.7139E-006   9.9999E-001
    4.933738E+03   1.0000E-099   3.7302E-019   1.0964E-012   9.4595E-006   9.9999E-001
    5.227106E+03   1.0000E-099   3.6062E-019   1.1305E-012   9.7578E-006   9.9999E-001
    5.537919E+03   1.0000E-099   3.5524E-019   1.1757E-012   1.0095E-005   9.9999E-001
    5.867212E+03   1.0000E-099   3.7058E-019   1.2841E-012   1.0734E-005   9.9999E-001
    6.216087E+03   1.0000E-099   4.2603E-019   1.5309E-012   1.2001E-005   9.9999E-001
    6.585705E+03   1.0000E-099   5.6722E-019   2.0821E-012   1.4460E-005   9.9999E-001
    6.977302E+03   1.0000E-099   8.6574E-019   3.2518E-012   1.8898E-005   9.9998E-001
    7.392184E+03   1.0000E-099   1.5037E-018   5.8702E-012   2.6925E-005   9.9997E-001
    7.831736E+03   1.0000E-099   3.1975E-018   1.2951E-011   4.3017E-005   9.9996E-001
    8.297424E+03   1.0000E-099   9.0144E-018   3.7415E-011   7.9956E-005   9.9992E-001
    8.790802E+03   1.0000E-099   3.5949E-017   1.5202E-010   1.8009E-004   9.9982E-001
    9.313518E+03   1.0000E-099   2.3742E-016   1.0027E-009   5.3169E-004   9.9947E-001
    9.867315E+03   1.0000E-099   3.7787E-015   1.5434E-008   2.5216E-003   9.9748E-001
    1.045404E+04   1.0000E-099   2.1232E-013   8.3955E-007   2.4226E-002   9.7577E-001
    1.107573E+04   1.0000E-099   2.8413E-011   1.1081E-004   3.3033E-001   6.6956E-001
    1.173130E+04   1.0000E-099   1.2476E-009   4.9159E-003   9.4372E-001   5.1367E-002
    1.231131E+04   1.0000E-099   2.9175E-008   1.1439E-001   8.8491E-001   6.9883E-004
    1.281343E+04   1.0000E-099   2.0517E-007   7.9950E-001   2.0049E-001   1.6942E-006
    1.330626E+04   1.0000E-099   2.9138E-007   9.9192E-001   8.0800E-003   7.4136E-010
    1.384804E+04   1.0000E-099   3.7799E-007   9.9984E-001   1.6202E-004   8.2823E-014
    1.445314E+04   1.0000E-099   5.2595E-007   1.0000E+000   1.9985E-006   2.8758E-018
    1.515370E+04   1.0000E-099   1.3278E-006   1.0000E+000   1.1238E-008   1.7810E-023
    1.576027E+04   1.0000E-099   5.4670E-006   9.9999E-001   5.0464E-011   7.5078E-029
    1.620925E+04   1.0000E-099   2.4239E-005   9.9998E-001   1.5380E-013   1.2700E-034
    1.655151E+04   1.0000E-099   7.1490E-005   9.9993E-001   9.3685E-016   9.3118E-040
    1.686889E+04   1.0000E-099   1.2532E-004   9.9987E-001   2.0728E-017   1.2166E-043
    1.721620E+04   1.0000E-099   2.1763E-004   9.9978E-001   6.7973E-019   4.0852E-047
    1.762137E+04   1.0000E-099   3.9410E-004   9.9961E-001   1.7830E-020   8.3803E-051
    1.805685E+04   1.0000E-099   7.7042E-004   9.9923E-001   4.1469E-022   2.0012E-052
    1.849364E+04   1.0000E-099   1.5765E-003   9.9842E-001   9.1530E-024   2.1438E-052
    1.891431E+04   1.0000E-099   3.1882E-003   9.9681E-001   2.1102E-025   2.3066E-052
    1.932093E+04   1.0000E-099   5.9982E-003   9.9400E-001   5.8852E-027   2.5233E-052
    1.972833E+04   1.0000E-099   1.0349E-002   9.8965E-001   2.1376E-028   2.8405E-052
    2.015560E+04   1.0000E-099   1.6926E-002   9.8307E-001   9.3058E-030   3.2954E-052
    2.061984E+04   1.0000E-099   2.7366E-002   9.7263E-001   4.1015E-031   3.9471E-052
    2.113500E+04   1.0000E-099   4.4762E-002   9.5524E-001   1.5146E-032   4.9037E-052
    2.170971E+04   1.0000E-099   7.4618E-002   9.2538E-001   4.1877E-034   6.2007E-052
    2.233998E+04   1.0000E-099   1.2725E-001   8.7275E-001   9.3012E-036   7.4899E-052
    2.301625E+04   1.0000E-099   2.1916E-001   7.8084E-001   1.7826E-037   8.0160E-052
    2.372079E+04   1.0000E-099   3.7904E-001   6.2096E-001   2.8743E-039   7.1294E-052
    2.443212E+04   1.0000E-099   6.0064E-001   3.9936E-001   2.7948E-041   5.0555E-052
    2.513882E+04   1.0000E-099   7.7684E-001   2.2316E-001   1.5960E-043   3.2440E-052
    2.584016E+04   1.0000E-099   8.7358E-001   1.2642E-001   8.3969E-046   2.2134E-052
    2.655795E+04   1.0000E-099   9.2311E-001   7.6888E-002   5.4803E-047   1.6818E-052
    2.734178E+04   1.0000E-099   9.5209E-001   4.7909E-002   5.7398E-046   1.3658E-052
    2.827666E+04   1.0000E-099   9.7248E-001   2.7520E-002   3.0103E-045   1.0857E-052
    2.954972E+04   1.0000E-099   9.8553E-001   1.4471E-002   4.8386E-045   8.0169E-053
    3.128169E+04   1.0000E-099   9.8911E-001   1.0894E-002   6.6920E-045   6.7590E-053
    3.314405E+04   1.0000E-099   9.8652E-001   1.3478E-002   8.2624E-045   6.1645E-053
    3.511485E+04   1.0000E-099   9.8104E-001   1.8955E-002   9.6328E-045   5.3569E-053
    3.721193E+04   1.0000E-099   9.7613E-001   2.3869E-002   1.0733E-044   4.3278E-053
    3.908032E+04   1.0000E-099   9.7287E-001   2.7134E-002   1.3017E-044   3.7359E-053
    4.071797E+04   1.0000E-099   9.6713E-001   3.2866E-002   1.8764E-044   3.6482E-053
    4.216726E+04   1.0000E-099   9.6307E-001   3.6934E-002   2.7140E-044   3.3598E-053
    4.348907E+04   1.0000E-099   9.6058E-001   3.9421E-002   3.7213E-044   2.9942E-053
    4.476343E+04   1.0000E-099   9.6164E-001   3.8364E-002   1.5895E-043   2.6014E-053
    4.602333E+04   1.0000E-099   9.6247E-001   3.7533E-002   9.4543E-042   2.5759E-053
    4.728173E+04   1.0000E-099   9.5593E-001   4.4071E-002   4.3891E-040   3.3693E-053
    4.854338E+04   1.0000E-099   9.3385E-001   6.6152E-002   1.2271E-038   5.4648E-053
    4.981003E+04   1.0000E-099   8.9357E-001   1.0643E-001   2.0351E-037   8.9779E-053
    5.109107E+04   1.0000E-099   8.3758E-001   1.6242E-001   2.0639E-036   1.3686E-052
    5.238589E+04   1.0000E-099   7.7351E-001   2.2649E-001   1.3410E-035   1.8948E-052
    5.369932E+04   1.0000E-099   7.1008E-001   2.8992E-001   5.9457E-035   2.4051E-052
    5.503017E+04   1.0000E-099   6.5269E-001   3.4731E-001   1.9193E-034   2.8528E-052
    5.637631E+04   1.0000E-099   6.0118E-001   3.9882E-001   4.8186E-034   3.2435E-052
    5.773425E+04   1.0000E-099   5.5313E-001   4.4687E-001   9.8548E-034   3.6097E-052
    5.909232E+04   1.0000E-099   5.0835E-001   4.9165E-001   1.6946E-033   3.9644E-052
    6.044459E+04   1.0000E-099   4.6782E-001   5.3218E-001   2.5283E-033   4.3021E-052
    6.177265E+04   1.0000E-099   4.3383E-001   5.6617E-001   3.3372E-033   4.6014E-052
    6.306439E+04   1.0000E-099   4.1153E-001   5.8847E-001   3.9984E-033   4.8151E-052
    6.430202E+04   1.0000E-099   4.0360E-001   5.9640E-001   4.4297E-033   4.9195E-052
    6.546090E+04   1.0000E-099   4.0941E-001   5.9059E-001   4.6108E-033   4.9161E-052
    6.652962E+04   1.0000E-099   4.2438E-001   5.7562E-001   4.6111E-033   4.8384E-052
    6.748119E+04   1.0000E-099   4.4470E-001   5.5530E-001   4.4919E-033   4.7099E-052
    6.830671E+04   1.0000E-099   4.7063E-001   5.2937E-001   4.2468E-033   4.5159E-052
    6.900341E+04   1.0000E-099   4.9353E-001   5.0647E-001   4.0315E-033   4.2612E-052
    6.956278E+04   1.0000E-099   5.2189E-001   4.7811E-001   3.7475E-033   3.8432E-052
    6.978809E+04   1.0000E-099   5.3790E-001   4.6210E-001   3.4721E-033   3.5356E-052
    6.990102E+04   1.0000E-099   5.4801E-001   4.5199E-001   3.1474E-033   3.3133E-052
    6.995755E+04   1.0000E-099   5.5843E-001   4.4157E-001   2.7498E-033   3.1388E-052
    6.998584E+04   1.0000E-099   5.6459E-001   4.3541E-001   2.2314E-033   3.0346E-052
    6.999928E+04   1.0000E-099   5.7079E-001   4.2921E-001   1.7156E-033   2.9523E-052
    6.999999E+04   1.0000E-099   5.7145E-001   4.2855E-001   1.6380E-033   2.9464E-052
#TIME:     3.704
#NVEL: 115
#vel_mid[km/s]           ca0           ca1           ca2           ca3           ca4
    8.772128E+02   1.0000E-099   1.7154E-010   8.5059E-005   2.2662E-001   7.7329E-001
    8.813507E+02   1.0000E-099   1.7154E-010   8.5057E-005   2.2662E-001   7.7329E-001
    8.938818E+02   1.0000E-099   1.7081E-010   8.4707E-005   2.2615E-001   7.7376E-001
    9.194811E+02   1.0000E-099   1.6601E-010   8.2406E-005   2.2305E-001   7.7687E-001
    9.702245E+02   1.0000E-099   1.4592E-010   7.2747E-005   2.0946E-001   7.9047E-001
    1.028013E+03   1.0000E-099   1.1185E-010   5.6239E-005   1.8366E-001   8.1628E-001
    1.089141E+03   1.0000E-099   7.3197E-011   3.7275E-005   1.4827E-001   8.5169E-001
