#NTIMES: 128
#NSTAGES: 9
#TIMES[d]: 2.037028e+00 2.112455e+00 2.190675e+00 2.271792e+00 2.355913e+00 2.443148e+00 2.533613e+00 2.627428e+00 2.724717e+00 2.825608e+00 2.930235e+00 3.038736e+00 3.151255e+00 3.267940e+00 3.388946e+00 3.514432e+00 3.644565e+00 3.779516e+00 3.919465e+00 4.064595e+00 4.215100e+00 4.371177e+00 4.533034e+00 4.700883e+00 4.874948e+00 5.055458e+00 5.242653e+00 5.436778e+00 5.638092e+00 5.846861e+00 6.063359e+00 6.287873e+00 6.520702e+00 6.762152e+00 7.012541e+00 7.272203e+00 7.541479e+00 7.820726e+00 8.110313e+00 8.410623e+00 8.722052e+00 9.045013e+00 9.379933e+00 9.727255e+00 1.008744e+01 1.046096e+01 1.084831e+01 1.125000e+01 1.166656e+01 1.209856e+01 1.254655e+01 1.301112e+01 1.349289e+01 1.399251e+01 1.451063e+01 1.504793e+01 1.560513e+01 1.618296e+01 1.678218e+01 1.740360e+01 1.804802e+01 1.871630e+01 1.940933e+01 2.012802e+01 2.087333e+01 2.164623e+01 2.244774e+01 2.327894e+01 2.414092e+01 2.503481e+01 2.596181e+01 2.692312e+01 2.792004e+01 2.895387e+01 3.002597e+01 3.113778e+01 3.229075e+01 3.348642e+01 3.472636e+01 3.601222e+01 3.734568e+01 3.872852e+01 4.016256e+01 4.164970e+01 4.319192e+01 4.479123e+01 4.644977e+01 4.816972e+01 4.995336e+01 5.180304e+01 5.372120e+01 5.571040e+01 5.777325e+01 5.991249e+01 6.213094e+01 6.443153e+01 6.681731e+01 6.929144e+01 7.185717e+01 7.451791e+01 7.727716e+01 8.013859e+01 8.310597e+01 8.618323e+01 8.937444e+01 9.268381e+01 9.611572e+01 9.967470e+01 1.033655e+02 1.071929e+02 1.111621e+02 1.152782e+02 1.195467e+02 1.239733e+02 1.285638e+02 1.333243e+02 1.382611e+02 1.433806e+02 1.486897e+02 1.541954e+02 1.599050e+02 1.658260e+02 1.719662e+02 1.783338e+02 1.849372e+02 1.917850e+02 1.988865e+02 2.062509e+02 
#
#TIME: 2.037028e+00 
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] co0 co1 co2 co3 co4 co5 co6 co7 co8
9.688202e+02 4.086532e+04 2.147428e+12 5.327423e-28 5.062377e-19 3.021524e-11 3.472102e-05 1.561121e-01 8.401956e-01 3.657634e-03 5.194900e-09 1.253667e-18 
1.029396e+03 4.158753e+04 2.203354e+12 3.391764e-28 3.262307e-19 2.016934e-11 2.511459e-05 1.302334e-01 8.647704e-01 4.971135e-03 1.004584e-08 3.754243e-18 
1.092261e+03 4.191653e+04 2.213028e+12 1.752042e-28 1.754630e-19 1.167165e-11 1.638172e-05 1.024828e-01 8.902545e-01 7.246258e-03 2.256692e-08 1.431136e-17 
1.158981e+03 4.257361e+04 2.229110e+12 7.509994e-29 7.922915e-20 5.755081e-12 9.393944e-06 7.484186e-02 9.135869e-01 1.156178e-02 6.297040e-08 7.871300e-17 
1.229776e+03 4.317365e+04 2.252559e+12 3.491277e-29 3.825002e-20 3.003525e-12 5.621983e-06 5.570641e-02 9.267287e-01 1.755907e-02 1.589045e-07 3.696646e-16 
1.304896e+03 4.380896e+04 2.305950e+12 1.504212e-29 1.724455e-20 1.464381e-12 3.163063e-06 3.983116e-02 9.325177e-01 2.764751e-02 4.428288e-07 2.073563e-15 
1.384604e+03 4.453509e+04 2.384855e+12 7.317051e-30 8.591992e-21 7.760509e-13 1.884695e-06 2.919430e-02 9.294133e-01 4.138938e-02 1.110492e-06 9.774546e-15 
1.469181e+03 4.530676e+04 2.408824e+12 3.523215e-30 4.318779e-21 4.190921e-13 1.154989e-06 2.173596e-02 9.191613e-01 5.909909e-02 2.514553e-06 3.906791e-14 
1.558925e+03 4.603313e+04 2.380654e+12 1.107972e-30 1.467123e-21 1.619704e-13 5.445962e-07 1.384965e-02 8.884900e-01 9.765174e-02 8.110258e-06 2.816877e-13 
1.654150e+03 4.693699e+04 2.387549e+12 3.783160e-31 5.359477e-22 6.590974e-14 2.640330e-07 8.866781e-03 8.384034e-01 1.527057e-01 2.384179e-05 1.783208e-12 
1.755192e+03 4.792121e+04 2.426601e+12 1.165461e-31 1.756285e-22 2.411857e-14 1.157368e-07 5.236482e-03 7.567405e-01 2.379484e-01 7.454096e-05 1.303051e-11 
1.862406e+03 4.892196e+04 2.454145e+12 3.396952e-32 5.478322e-23 8.443292e-15 4.876165e-08 2.951880e-03 6.466645e-01 3.501675e-01 2.159912e-04 8.639648e-11 
1.976169e+03 4.995122e+04 2.481712e+12 9.676614e-33 1.664794e-23 2.856162e-15 1.982145e-08 1.591959e-03 5.202480e-01 4.775877e-01 5.722728e-04 5.088026e-10 
2.096881e+03 5.095154e+04 2.467866e+12 2.521046e-33 4.683688e-24 9.082282e-16 7.575356e-09 8.104817e-04 3.950589e-01 6.027703e-01 1.360306e-03 2.626938e-09 
2.224967e+03 5.188423e+04 2.367587e+12 5.704266e-34 1.186228e-24 2.654428e-16 2.722491e-09 3.921683e-04 2.835928e-01 7.130333e-01 2.981775e-03 1.205674e-08 
2.360877e+03 5.274968e+04 2.249487e+12 1.393092e-34 3.220727e-25 8.332992e-17 1.035234e-09 1.942661e-04 2.016789e-01 7.924011e-01 5.725737e-03 4.447671e-08 
2.505088e+03 5.351426e+04 2.160867e+12 4.385489e-35 1.107488e-25 3.213331e-17 4.648214e-10 1.083236e-04 1.497533e-01 8.407205e-01 9.417687e-03 1.234808e-07 
2.658109e+03 5.408458e+04 2.092383e+12 1.665403e-35 4.501534e-26 1.431257e-17 2.357946e-10 6.562675e-05 1.152590e-01 8.706263e-01 1.404874e-02 2.852620e-07 
2.820477e+03 5.439948e+04 1.990628e+12 8.709430e-36 2.529003e-26 8.666806e-18 1.562867e-10 4.901718e-05 9.888684e-02 8.837301e-01 1.733361e-02 4.418650e-07 
2.992763e+03 5.435821e+04 1.815543e+12 5.309861e-36 1.676798e-26 6.307955e-18 1.244291e-10 4.218611e-05 9.222390e-02 8.889692e-01 1.876417e-02 5.096934e-07 
3.175573e+03 5.395144e+04 1.599019e+12 3.996020e-36 1.399966e-26 5.762968e-18 1.220553e-10 4.308634e-05 9.487150e-02 8.875514e-01 1.753356e-02 4.267858e-07 
3.369550e+03 5.322765e+04 1.383304e+12 4.297306e-36 1.671175e-26 7.356153e-18 1.611490e-10 5.535766e-05 1.105661e-01 8.758746e-01 1.350369e-02 2.372471e-07 
3.575375e+03 5.232289e+04 1.159452e+12 5.172596e-36 2.260750e-26 1.079734e-17 2.423524e-10 7.921668e-05 1.369110e-01 8.536592e-01 9.350462e-03 1.041754e-07 
3.793773e+03 5.137922e+04 9.243173e+11 4.969250e-36 2.547053e-26 1.380902e-17 3.321157e-10 1.068763e-04 1.643099e-01 8.290408e-01 6.542430e-03 4.669597e-08 
4.025512e+03 5.048691e+04 8.055998e+11 7.515321e-36 4.156704e-26 2.344381e-17 5.586611e-10 1.629428e-04 2.075027e-01 7.881111e-01 4.223212e-03 1.822299e-08 
4.271406e+03 4.962880e+04 7.979975e+11 2.449098e-35 1.285869e-25 6.652329e-17 1.360197e-09 3.147778e-04 2.876482e-01 7.098295e-01 2.207533e-03 4.942792e-09 
4.532320e+03 4.882098e+04 7.718166e+11 6.335805e-35 3.234207e-25 1.572900e-16 2.873214e-09 5.451739e-04 3.720444e-01 6.262133e-01 1.197172e-03 1.469759e-09 
4.809172e+03 4.807880e+04 6.766261e+11 8.660766e-35 4.759843e-25 2.419288e-16 4.366171e-09 7.622906e-04 4.366171e-01 5.618762e-01 7.443964e-04 5.690338e-10 
5.102936e+03 4.737728e+04 5.861695e+11 1.071573e-34 6.471186e-25 3.461736e-16 6.297229e-09 1.019386e-03 4.975159e-01 5.009950e-01 4.696828e-04 2.282311e-10 
5.414644e+03 4.668850e+04 5.331810e+11 1.653757e-34 1.042001e-24 5.646975e-16 9.848594e-09 1.421828e-03 5.680588e-01 4.302457e-01 2.736094e-04 8.201559e-11 
5.745391e+03 4.594350e+04 4.845343e+11 2.890472e-34 1.882407e-24 1.018351e-15 1.673250e-08 2.081277e-03 6.514705e-01 3.463080e-01 1.402376e-04 2.359009e-11 
6.096342e+03 4.509151e+04 4.372234e+11 5.482897e-34 3.691817e-24 1.984809e-15 3.019249e-08 3.147183e-03 7.347082e-01 2.620825e-01 6.213950e-05 5.336686e-12 
6.468731e+03 4.411941e+04 4.039453e+11 1.447832e-33 9.717255e-24 4.917165e-15 6.517195e-08 5.229366e-03 8.234301e-01 1.713203e-01 2.021501e-05 7.375748e-13 
6.863867e+03 4.298230e+04 3.717470e+11 4.776430e-33 3.167074e-23 1.484566e-14 1.639477e-07 9.423767e-03 8.950427e-01 9.552860e-02 4.776430e-06 6.024326e-14 
7.283139e+03 4.169212e+04 3.268892e+11 1.594208e-32 1.067866e-22 4.706710e-14 4.311954e-07 1.725794e-02 9.362810e-01 4.645978e-02 8.603663e-07 3.163111e-15 
7.728022e+03 4.026368e+04 2.897517e+11 7.388851e-32 4.879084e-22 1.941863e-13 1.386173e-06 3.499018e-02 9.465057e-01 1.850266e-02 1.031997e-07 8.549084e-17 
8.200081e+03 3.864115e+04 2.665209e+11 6.357416e-31 3.883456e-21 1.277356e-12 6.291346e-06 8.442297e-02 9.102998e-01 5.270930e-03 6.269323e-09 7.781595e-19 
8.700974e+03 3.671044e+04 2.383350e+11 8.710670e-30 4.852952e-20 1.270109e-11 3.876675e-05 2.322213e-01 7.668044e-01 9.355203e-04 1.526026e-10 1.658724e-21 
9.232464e+03 3.439844e+04 2.051152e+11 1.817547e-28 9.047642e-19 1.750725e-10 2.859963e-04 5.907027e-01 4.089481e-01 6.321321e-05 7.443924e-13 3.180707e-25 
9.796417e+03 3.177364e+04 1.788128e+11 5.649034e-27 2.324873e-17 2.895894e-09 1.935355e-03 9.217918e-01 7.627215e-02 7.280523e-07 2.488022e-16 1.390845e-30 
1.039482e+04 2.896646e+04 1.526924e+11 2.818811e-25 9.063012e-16 6.386926e-08 1.348748e-02 9.812316e-01 5.280810e-03 1.405837e-09 5.138086e-21 1.106116e-37 
1.102978e+04 2.606155e+04 1.223972e+11 2.636685e-23 6.550396e-14 2.366256e-06 1.209420e-01 8.788949e-01 1.607551e-04 5.032988e-13 6.527861e-27 1.382194e-46 
1.170352e+04 2.302305e+04 8.746915e+10 2.708490e-21 5.194365e-12 8.403741e-05 7.197906e-01 2.801247e-01 6.567162e-07 6.697021e-18 5.899315e-35 1.595412e-58 
1.241868e+04 2.018125e+04 5.699406e+10 1.070246e-19 1.584699e-10 9.967525e-04 9.875659e-01 1.143739e-02 1.313692e-10 1.240199e-24 1.488239e-45 7.073728e-74 
1.316817e+04 1.781286e+04 3.707391e+10 4.062291e-18 4.527526e-09 1.025785e-02 9.894743e-01 2.677935e-04 9.815313e-15 4.992760e-32 4.153069e-57 1.509175e-90 
1.388905e+04 1.589130e+04 2.515766e+10 1.727628e-16 1.383170e-07 1.054734e-01 8.945213e-01 5.100107e-06 4.726277e-19 9.986597e-40 4.192234e-69 7.957235e-108 
1.450043e+04 1.442490e+04 1.770109e+10 3.464339e-15 2.010103e-06 5.418293e-01 4.581686e-01 6.793922e-08 2.105554e-23 2.723184e-47 9.376735e-81 1.706903e-124 
1.501511e+04 1.327517e+04 1.423240e+10 2.507452e-14 9.765260e-06 9.155650e-01 8.442522e-02 4.002721e-10 5.843053e-28 7.499352e-55 4.060232e-92 1.587286e-140 
1.546584e+04 1.234909e+04 1.505433e+10 1.866645e-13 3.803290e-05 9.916554e-01 8.306572e-03 1.098988e-12 6.906588e-33 8.516570e-63 7.443249e-104 6.906588e-157 
1.582815e+04 1.161606e+04 2.021118e+10 1.686672e-12 1.512747e-04 9.990600e-01 7.887316e-04 3.478508e-15 1.375224e-37 2.823255e-70 8.453585e-115 4.934628e-172 
1.609245e+04 1.106633e+04 2.223911e+10 7.683956e-12 4.062044e-04 9.994645e-01 1.292885e-04 3.952011e-17 2.695803e-41 3.181782e-76 1.476273e-123 3.245967e-184 
1.628237e+04 1.062993e+04 2.242626e+10 2.478926e-11 8.882819e-04 9.990824e-01 2.929640e-05 9.540110e-19 2.065772e-44 3.004759e-81 5.521245e-131 1.412237e-194 
1.642596e+04 1.032376e+04 2.009582e+10 4.973884e-11 1.473466e-03 9.985165e-01 9.985165e-06 6.058415e-20 9.349406e-47 4.487715e-85 1.092011e-136 1.383712e-202 
1.654240e+04 1.013219e+04 1.735934e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.664385e+04 9.940836e+03 1.550055e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.674015e+04 9.806151e+03 1.406504e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.683704e+04 9.684009e+03 1.316401e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.693972e+04 9.546170e+03 1.244039e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.705788e+04 9.394689e+03 1.376578e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.723487e+04 9.162735e+03 1.330639e+10 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.759558e+04 8.869902e+03 7.078049e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.818065e+04 8.481983e+03 4.738874e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.888408e+04 8.126959e+03 3.420720e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.963744e+04 7.759761e+03 2.364748e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.043076e+04 7.421178e+03 1.610310e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.124524e+04 7.097337e+03 1.172433e+09 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.205069e+04 6.761303e+03 8.247609e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.284519e+04 6.484016e+03 5.708887e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.364658e+04 6.197617e+03 3.938652e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.445835e+04 5.948974e+03 2.812367e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.527708e+04 5.753257e+03 2.056074e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.612065e+04 5.549970e+03 1.483070e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.705367e+04 5.355701e+03 1.009606e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.822140e+04 5.169392e+03 6.945446e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.975253e+04 4.925860e+03 3.692427e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.155178e+04 4.747864e+03 1.948526e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.347929e+04 4.410011e+03 9.060937e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.543911e+04 4.490467e+03 5.043705e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.730307e+04 4.371770e+03 3.032889e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.899822e+04 4.214713e+03 1.997940e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.050110e+04 4.020570e+03 1.275929e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.184592e+04 3.767125e+03 5.829699e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.308864e+04 3.745841e+03 2.421159e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.428714e+04 3.770227e+03 3.840887e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.548226e+04 3.416128e+03 6.041300e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.668639e+04 3.759118e+03 1.584094e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.790207e+04 3.171880e+03 9.552062e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.913111e+04 3.493920e+03 4.351293e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.037838e+04 3.576056e+03 4.938428e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.164686e+04 3.111177e+03 2.957398e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.293843e+04 2.614751e+03 8.843388e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.425290e+04 2.650917e+03 8.416288e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.558886e+04 3.567109e+03 1.277120e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.694142e+04 3.313536e+03 1.181188e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.830411e+04 2.825974e+03 1.745834e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.966620e+04 2.916767e+03 3.096810e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.101550e+04 3.045689e+03 6.512367e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.233719e+04 3.302307e+03 1.807712e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.361286e+04 3.336514e+03 1.549538e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.482466e+04 3.393089e+03 1.318181e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.595016e+04 3.448140e+03 1.084301e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.697182e+04 3.501214e+03 8.818902e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.787199e+04 3.546279e+03 7.416185e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.864160e+04 3.589733e+03 6.337845e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.927720e+04 3.684177e+03 4.806750e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.967325e+04 3.680118e+03 4.858689e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.984350e+04 3.686577e+03 4.779822e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.992880e+04 3.689981e+03 4.742447e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.997149e+04 3.696372e+03 4.677525e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.999249e+04 3.788902e+03 3.923258e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.999962e+04 3.804115e+03 3.824959e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
#
#TIME: 4.874948e+00 
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] co0 co1 co2 co3 co4 co5 co6 co7 co8
4.386064e+02 3.893379e+04 1.769946e+12 3.990526e-27 3.746830e-18 1.943478e-10 1.538333e-04 3.472672e-01 6.518875e-01 6.914881e-04 1.577933e-10 3.990526e-21 
8.801961e+02 4.007348e+04 3.580373e+12 2.343521e-26 1.215326e-17 3.725598e-10 1.967957e-04 3.545327e-01 6.444683e-01 8.022053e-04 2.689040e-10 1.251380e-20 
8.922517e+02 4.021151e+04 2.792295e+12 5.714450e-27 3.881145e-18 1.564160e-10 1.117536e-04 2.769460e-01 7.216199e-01 1.322320e-03 6.767625e-10 4.992830e-20 
9.200313e+02 4.025092e+04 2.448686e+12 2.094894e-27 1.660231e-18 7.998686e-11 7.012854e-05 2.227085e-01 7.752228e-01 1.998551e-03 1.514597e-09 1.756574e-19 
9.688202e+02 4.066866e+04 1.926415e+12 3.884989e-28 4.057656e-19 2.630282e-11 3.251880e-05 1.530974e-01 8.431866e-01 3.683545e-03 5.064875e-09 1.148230e-18 
1.029396e+03 4.118478e+04 1.975149e+12 2.715933e-28 2.867755e-19 1.906214e-11 2.502257e-05 1.321417e-01 8.631381e-01 4.695246e-03 8.603265e-09 2.794655e-18 
1.092261e+03 4.158457e+04 1.982525e+12 1.570682e-28 1.708363e-19 1.211027e-11 1.753320e-05 1.084586e-01 8.850894e-01 6.434460e-03 1.694314e-08 8.569913e-18 
1.158981e+03 4.210698e+04 1.996165e+12 7.290392e-29 8.299830e-20 6.365073e-12 1.059911e-05 8.159631e-02 9.084949e-01 9.898108e-03 4.346195e-08 4.065795e-17 
1.229776e+03 4.268632e+04 2.016093e+12 3.679212e-29 4.376033e-20 3.595594e-12 6.745222e-06 6.299257e-02 9.225903e-01 1.441025e-02 9.922724e-08 1.619411e-16 
1.304896e+03 4.332028e+04 2.062049e+12 1.781707e-29 2.178773e-20 1.916607e-12 4.072473e-06 4.683344e-02 9.315781e-01 2.158411e-02 2.461301e-07 7.432263e-16 
1.384604e+03 4.395936e+04 2.130825e+12 9.129185e-30 1.139643e-20 1.061393e-12 2.528082e-06 3.531289e-02 9.329826e-01 3.170135e-02 5.858730e-07 3.210263e-15 
1.469181e+03 4.472129e+04 2.154541e+12 3.505239e-30 4.632475e-21 4.740566e-13 1.327976e-06 2.408887e-02 9.249508e-01 5.095723e-02 1.729457e-06 1.991964e-14 
1.558925e+03 4.550036e+04 2.125115e+12 1.224197e-30 1.745213e-21 2.012727e-13 6.738815e-07 1.617825e-02 9.031796e-01 8.063648e-02 5.019080e-06 1.201267e-13 
1.654150e+03 4.626193e+04 2.124937e+12 4.741961e-31 7.182519e-22 9.119979e-14 3.585907e-07 1.091829e-02 8.681107e-01 1.209575e-01 1.316617e-05 6.229845e-13 
1.755192e+03 4.713447e+04 2.152079e+12 1.625810e-31 2.610085e-22 3.673453e-14 1.713692e-07 6.898709e-03 8.058746e-01 1.871879e-01 3.858004e-05 3.963462e-12 
1.862406e+03 4.804686e+04 2.168192e+12 5.460617e-32 9.290140e-23 1.453801e-14 8.013632e-08 4.219568e-03 7.233544e-01 2.723217e-01 1.042481e-04 2.269347e-11 
1.976169e+03 4.898602e+04 2.188240e+12 1.743938e-32 3.166179e-23 5.480141e-15 3.589464e-08 2.466346e-03 6.151755e-01 3.820861e-01 2.720317e-04 1.258570e-10 
2.096881e+03 4.987517e+04 2.175111e+12 5.166566e-33 1.011234e-23 1.956230e-15 1.523475e-08 1.368919e-03 4.989932e-01 4.989932e-01 6.447168e-04 6.182216e-10 
2.224967e+03 5.080003e+04 2.092311e+12 1.202279e-33 2.612577e-24 5.852737e-16 5.641192e-09 6.839945e-04 3.737290e-01 6.240569e-01 1.530173e-03 3.141439e-09 
2.360877e+03 5.155794e+04 1.990220e+12 3.313074e-34 7.990356e-25 2.051879e-16 2.366482e-09 3.702848e-04 2.811937e-01 7.155127e-01 2.923301e-03 1.102502e-08 
