#NTIMES: 265
#NSTAGES: 5
#TIMES[d]: 1.074 1.181 1.299 1.429 1.572 1.729 1.902 2.092 2.301 2.531 2.785 3.063 3.369 3.706 4.077 4.485 4.933 5.426 5.969 6.566 7.223 7.945 8.739 9.613 10.575 11.575 12.575 13.575 14.575 15.575 16.575 17.575 18.575 19.575 20.575 21.575 22.575 23.575 24.575 25.575 26.575 27.575 28.575 29.575 30.575 31.575 32.575 33.575 34.575 35.575 36.575 37.575 38.575 39.575 40.575 41.575 42.575 43.575 44.575 45.575 46.575 47.575 48.575 49.575 50.575 51.575 52.575 53.575 54.575 55.575 56.575 57.575 58.575 59.575 60.575 61.575 62.575 63.575 64.575 65.575 66.575 67.575 68.575 69.575 70.575 71.575 72.575 73.575 74.575 75.575 76.575 77.575 78.575 79.575 80.575 81.575 82.575 83.575 84.575 85.575 86.575 87.575 88.575 89.575 90.575 91.575 92.575 93.575 94.575 95.575 96.575 97.575 98.575 99.575 100.575 101.575 102.575 103.575 104.575 105.575 106.575 107.575 108.575 109.575 110.575 111.575 112.575 113.575 114.575 115.575 116.575 117.575 118.575 119.575 120.575 121.575 122.575 123.575 124.575 125.575 126.575 127.575 128.575 129.575 130.575 131.575 132.575 133.575 134.575 135.575 136.575 137.575 138.575 139.575 140.575 141.575 142.575 143.575 144.575 145.575 146.575 147.575 148.575 149.575 150.575 151.575 152.575 153.575 154.575 155.575 156.575 157.575 158.575 159.575 160.575 161.575 162.575 163.575 164.575 165.575 166.575 167.575 168.575 169.575 170.575 171.575 172.575 173.575 174.575 175.575 176.575 177.575 178.575 179.575 180.575 181.575 182.575 183.575 184.575 185.575 186.575 187.575 188.575 189.575 190.575 191.575 192.575 193.575 194.575 195.575 196.575 197.575 198.575 199.575 200.575 201.575 202.575 203.575 204.575 205.575 206.575 207.575 208.575 209.575 210.575 211.575 212.575 213.575 214.575 215.575 216.575 217.575 218.575 219.575 220.575 221.575 222.575 223.575 224.575 225.575 226.575 227.575 228.575 229.575 230.575 231.575 232.575 233.575 234.575 235.575 236.575 237.575 238.575 239.575 240.575 241.575 242.575 243.575 244.575 245.575 246.575 247.575 248.575 249.575 250.575 
#
#TIME: 1.073600
#NVEL: 114
#vel_mid[km/s] Co0 Co1 Co2 Co3 Co4
1.206e+09 1.000000e+00 8.574745e-10 1.254316e-50 1.185055e-148 1.090226e-309
1.279e+09 1.000000e+00 4.900118e-10 9.365050e-52 8.160724e-152 3.962927e-316
1.353e+09 1.000000e+00 3.443863e-10 1.650912e-52 5.672390e-154 1.474292e-320
1.419e+09 1.000000e+00 2.016166e-10 1.495680e-53 7.296716e-157 0.000000e+00
1.476e+09 1.000000e+00 1.992858e-10 1.040103e-53 1.939146e-157 0.000000e+00
1.524e+09 1.000000e+00 1.304223e-10 1.706004e-54 1.423794e-159 0.000000e+00
1.565e+09 1.000000e+00 9.657598e-11 4.777716e-55 4.516858e-161 0.000000e+00
1.596e+09 1.000000e+00 1.658540e-10 3.507973e-54 7.285230e-159 0.000000e+00
1.619e+09 1.000000e+00 2.427845e-10 1.077913e-53 8.972826e-158 0.000000e+00
1.635e+09 1.000000e+00 5.858665e-11 3.092370e-56 1.380561e-164 0.000000e+00
1.648e+09 1.000000e+00 1.323090e-10 4.842563e-55 1.121387e-161 0.000000e+00
1.659e+09 1.000000e+00 6.691664e-11 2.476657e-56 3.231762e-165 0.000000e+00
1.669e+09 1.000000e+00 3.109494e-11 9.801854e-58 5.198691e-169 0.000000e+00
1.679e+09 1.000000e+00 7.004334e-11 1.743193e-56 6.917008e-166 0.000000e+00
1.689e+09 1.000000e+00 8.557003e-11 2.921569e-56 1.958006e-165 0.000000e+00
1.700e+09 1.000000e+00 3.497246e-11 6.837705e-58 7.739226e-170 0.000000e+00
1.715e+09 1.000000e+00 3.169590e-11 3.238303e-58 7.137675e-171 0.000000e+00
1.742e+09 1.000000e+00 1.419580e-11 8.498970e-60 2.867900e-175 0.000000e+00
1.789e+09 1.000000e+00 9.563160e-12 7.782451e-61 2.028654e-178 0.000000e+00
1.853e+09 1.000000e+00 3.026033e-12 3.743163e-63 6.454531e-185 0.000000e+00
1.926e+09 1.000000e+00 1.408016e-12 1.589844e-64 1.354802e-188 0.000000e+00
2.003e+09 1.000000e+00 1.181855e-13 2.197087e-68 2.709142e-198 0.000000e+00
2.084e+09 1.000000e+00 2.322474e-13 1.689405e-67 2.795760e-196 0.000000e+00
2.165e+09 1.000000e+00 1.088408e-13 1.185226e-68 3.809623e-199 0.000000e+00
2.245e+09 1.000000e+00 2.606541e-13 2.047596e-67 3.415780e-196 0.000000e+00
2.325e+09 1.000000e+00 3.080438e-13 3.018722e-67 6.920307e-196 0.000000e+00
2.405e+09 1.000000e+00 1.105200e-12 1.526956e-65 5.715320e-192 0.000000e+00
2.487e+09 1.000000e+00 7.593546e-13 7.260772e-66 1.905396e-192 0.000000e+00
2.570e+09 1.000000e+00 5.793558e-12 3.692360e-63 3.127522e-186 0.000000e+00
2.659e+09 1.000000e+00 2.360225e-11 2.271061e-61 3.031592e-182 0.000000e+00
2.764e+09 1.000000e+00 2.213507e-11 1.952296e-61 2.292881e-182 0.000000e+00
2.899e+09 1.000000e+00 7.801057e-12 1.500668e-62 1.627863e-184 0.000000e+00
3.065e+09 9.999789e-01 2.114230e-05 9.587965e-41 2.657922e-131 9.730217e-283
3.252e+09 9.999996e-01 3.759475e-07 1.060735e-46 7.075809e-146 1.078760e-310
3.446e+09 1.000000e+00 5.259144e-10 6.265314e-57 1.381357e-171 0.000000e+00
3.637e+09 1.000000e+00 6.575365e-11 6.838841e-60 1.118604e-178 0.000000e+00
3.815e+09 1.000000e+00 7.754389e-12 1.011179e-62 3.746727e-185 0.000000e+00
3.975e+09 1.000000e+00 6.336351e-13 5.508521e-66 1.532471e-192 0.000000e+00
4.117e+09 1.000000e+00 1.057053e-13 1.131138e-68 3.648720e-199 0.000000e+00
4.247e+09 1.000000e+00 5.255420e-13 2.975377e-66 3.496611e-193 0.000000e+00
4.369e+09 1.000000e+00 1.355020e-12 3.627552e-65 5.969098e-191 0.000000e+00
4.488e+09 1.000000e+00 2.045886e-12 1.050940e-64 5.095990e-190 0.000000e+00
4.608e+09 1.000000e+00 2.528149e-12 2.041975e-64 2.396334e-189 0.000000e+00
4.729e+09 1.000000e+00 3.663164e-12 6.538183e-64 3.609407e-188 0.000000e+00
4.852e+09 1.000000e+00 1.258063e-11 3.139028e-62 2.990417e-184 0.000000e+00
4.975e+09 1.000000e+00 1.500987e-11 5.461998e-62 1.087213e-183 0.000000e+00
5.101e+09 1.000000e+00 4.345885e-12 1.117800e-63 1.259605e-187 0.000000e+00
5.229e+09 1.000000e+00 1.214211e-12 2.043826e-65 1.121524e-191 0.000000e+00
5.360e+09 1.000000e+00 1.592064e-12 4.783439e-65 8.138084e-191 0.000000e+00
5.492e+09 1.000000e+00 4.688060e-13 1.030807e-66 1.062130e-194 0.000000e+00
5.627e+09 1.000000e+00 4.568068e-14 6.891017e-70 4.222124e-202 0.000000e+00
5.762e+09 1.000000e+00 1.277587e-13 1.740658e-68 7.846964e-199 0.000000e+00
5.899e+09 1.000000e+00 4.839050e-15 5.975288e-73 3.071246e-209 0.000000e+00
6.034e+09 1.000000e+00 5.577318e-15 9.333549e-73 8.687236e-209 0.000000e+00
6.168e+09 1.000000e+00 2.416776e-15 6.748949e-74 1.901646e-211 0.000000e+00
6.297e+09 9.998685e-01 1.315083e-04 3.050000e-40 4.848573e-133 8.002755e-289
6.422e+09 1.000000e+00 3.385665e-16 1.404617e-76 1.062821e-217 0.000000e+00
6.539e+09 1.000000e+00 2.438123e-16 5.006510e-77 9.589110e-219 0.000000e+00
6.646e+09 1.000000e+00 1.336064e-15 1.048617e-74 2.476273e-213 0.000000e+00
6.742e+09 1.000000e+00 1.497643e-16 1.082663e-77 2.697919e-220 0.000000e+00
6.826e+09 1.000000e+00 2.809421e-15 1.082956e-73 5.727447e-211 0.000000e+00
6.896e+09 1.000000e+00 3.304310e-17 9.374212e-80 4.181261e-225 0.000000e+00
6.948e+09 1.000000e+00 3.304310e-17 9.374212e-80 4.181261e-225 0.000000e+00
6.976e+09 1.000000e+00 3.304310e-17 9.374212e-80 4.181261e-225 0.000000e+00
6.989e+09 1.000000e+00 3.304310e-17 9.374212e-80 4.181261e-225 0.000000e+00
6.995e+09 1.000000e+00 3.304310e-17 9.374212e-80 4.181261e-225 0.000000e+00
6.998e+09 1.000000e+00 3.304310e-17 9.374212e-80 4.181261e-225 0.000000e+00
7.000e+09 1.000000e+00 3.304310e-17 9.374212e-80 4.181261e-225 0.000000e+00
#TIME: 162.574676
#NVEL: 114
#vel_mid[km/s] Co0 Co1 Co2 Co3 Co4
4.401e+07 9.996579e-01 3.420730e-04 4.947388e-29 2.657024e-92 2.334032e-198
8.862e+07 9.998333e-01 1.666835e-04 3.155501e-30 2.042060e-95 1.656669e-204
9.061e+07 9.998001e-01 1.999308e-04 6.348067e-30 1.265832e-94 6.091704e-203
9.444e+07 9.998153e-01 1.846729e-04 4.679790e-30 5.713230e-95 1.265238e-203
9.991e+07 9.997412e-01 2.587917e-04 1.706284e-29 1.665754e-93 9.883401e-201
1.061e+08 9.997526e-01 2.474482e-04 1.437488e-29 1.065930e-93 4.094347e-201
1.126e+08 9.998021e-01 1.979011e-04 6.107440e-30 1.145182e-94 5.000861e-203
1.194e+08 9.997728e-01 2.272143e-04 1.039890e-29 4.600778e-94 7.816631e-202
1.267e+08 9.996110e-01 3.890024e-04 8.137579e-29 9.782128e-92 3.077810e-197
1.345e+08 9.997262e-01 2.738025e-04 2.116435e-29 2.918362e-93 2.989036e-200
1.427e+08 9.996228e-01 3.771510e-04 6.694032e-29 5.358738e-92 8.650613e-198
1.514e+08 9.994990e-01 5.010170e-04 1.679448e-28 4.809331e-91 5.524394e-196
1.607e+08 9.991143e-01 8.856988e-04 1.174078e-27 5.736582e-89 5.425729e-192
1.705e+08 9.988050e-01 1.194964e-03 2.998690e-27 5.130354e-88 3.294085e-190
1.809e+08 9.983893e-01 1.610679e-03 7.498438e-27 4.250422e-87 1.688012e-188
1.919e+08 9.978747e-01 2.125339e-03 1.642380e-26 2.343246e-86 3.666517e-187
2.037e+08 9.971226e-01 2.877377e-03 3.795892e-26 1.407532e-85 8.998242e-186
2.161e+08 9.957946e-01 4.205387e-03 1.108650e-25 1.447652e-84 5.996745e-184
2.293e+08 9.936811e-01 6.318893e-03 3.456344e-25 1.677878e-83 4.840406e-182
2.433e+08 9.921653e-01 7.834733e-03 5.589192e-25 3.869010e-83 1.752029e-181
2.582e+08 9.909963e-01 9.003663e-03 7.378953e-25 5.851969e-83 3.027015e-181
2.739e+08 9.899629e-01 1.003706e-02 9.457033e-25 9.102613e-83 6.057685e-181
2.907e+08 9.885061e-01 1.149388e-02 1.413825e-24 2.249031e-82 3.188116e-180
3.084e+08 9.898830e-01 1.011699e-02 7.952903e-25 4.526814e-83 1.230063e-181
3.273e+08 9.910424e-01 8.957624e-03 4.687727e-25 1.059652e-83 6.557849e-183
3.472e+08 9.940087e-01 5.991267e-03 1.107535e-25 2.784821e-85 5.527076e-186
3.685e+08 9.972489e-01 2.751056e-03 8.801539e-27 6.540357e-88 5.722437e-191
3.910e+08 9.989417e-01 1.058283e-03 4.540688e-28 6.695083e-91 1.485431e-196
4.148e+08 9.996526e-01 3.473623e-04 1.542078e-29 2.898062e-94 8.595505e-203
4.402e+08 9.998367e-01 1.632979e-04 1.658680e-30 1.932318e-96 8.704885e-207
4.671e+08 9.999055e-01 9.453299e-05 2.893833e-31 3.111178e-98 3.615451e-210
4.956e+08 9.999253e-01 7.468368e-05 1.095744e-31 2.282214e-99 1.936610e-212
5.259e+08 9.999398e-01 6.020261e-05 4.020927e-32 1.353770e-100 6.087262e-215
5.580e+08 9.999442e-01 5.580176e-05 2.391701e-32 2.654661e-101 1.920208e-216
5.921e+08 9.999541e-01 4.593454e-05 9.982913e-33 2.336253e-102 1.384345e-218
6.282e+08 9.999664e-01 3.358914e-05 3.026830e-33 1.051570e-103 3.058667e-221
6.666e+08 9.999822e-01 1.776890e-05 3.449416e-34 5.079016e-106 1.085962e-225
7.074e+08 9.999906e-01 9.438721e-06 4.084773e-35 2.787740e-108 5.084772e-230
7.506e+08 9.999954e-01 4.610677e-06 3.419730e-36 6.020081e-111 3.679324e-235
7.964e+08 9.999981e-01 1.869639e-06 1.416579e-37 2.109626e-114 7.439971e-242
8.451e+08 9.999993e-01 7.476764e-07 5.351637e-39 5.560693e-118 8.246382e-249
8.967e+08 9.999997e-01 2.599698e-07 1.080823e-40 2.582971e-122 2.710130e-257
9.514e+08 9.999999e-01 7.524634e-08 9.703974e-43 1.282995e-127 9.687642e-268
1.010e+09 1.000000e+00 2.466381e-08 1.281816e-44 1.565374e-132 1.859999e-277
1.071e+09 1.000000e+00 5.634332e-09 3.744780e-47 3.263770e-139 1.026422e-290
1.137e+09 1.000000e+00 1.956249e-09 4.638194e-49 2.408819e-144 5.458877e-301
1.206e+09 1.000000e+00 8.076110e-10 9.797388e-51 6.107748e-149 2.897067e-310
1.279e+09 1.000000e+00 4.018933e-10 4.298687e-52 1.055315e-152 6.883160e-318
1.353e+09 1.000000e+00 2.704964e-10 6.415060e-53 4.755093e-155 1.086944e-322
1.419e+09 1.000000e+00 1.679578e-10 7.284470e-54 1.100360e-157 0.000000e+00
1.476e+09 1.000000e+00 1.448349e-10 2.996647e-54 7.462766e-159 0.000000e+00
1.524e+09 1.000000e+00 1.203736e-10 1.231601e-54 5.974276e-160 0.000000e+00
1.565e+09 1.000000e+00 1.307273e-10 1.506055e-54 8.777395e-160 0.000000e+00
1.596e+09 1.000000e+00 7.726559e-11 1.825656e-55 3.267196e-162 0.000000e+00
1.619e+09 1.000000e+00 5.691582e-11 3.995754e-56 4.168249e-164 0.000000e+00
1.635e+09 1.000000e+00 3.266804e-11 3.210589e-57 3.732842e-167 0.000000e+00
1.648e+09 1.000000e+00 3.307944e-11 2.293236e-57 9.835658e-168 0.000000e+00
1.659e+09 1.000000e+00 5.813211e-11 1.416014e-56 7.391834e-166 0.000000e+00
1.669e+09 1.000000e+00 2.739253e-11 5.914056e-58 1.368180e-169 0.000000e+00
1.679e+09 1.000000e+00 5.598324e-11 7.202740e-57 6.764138e-167 0.000000e+00
1.689e+09 1.000000e+00 3.607781e-11 1.026814e-57 3.136509e-169 0.000000e+00
1.700e+09 1.000000e+00 1.703668e-11 4.226286e-59 5.443601e-173 0.000000e+00
1.715e+09 1.000000e+00 2.198161e-11 7.743395e-59 1.681727e-172 0.000000e+00
1.742e+09 1.000000e+00 1.394269e-11 7.791186e-60 2.239683e-175 0.000000e+00
1.789e+09 1.000000e+00 9.520037e-12 7.524845e-61 1.822960e-178 0.000000e+00
1.853e+09 1.000000e+00 2.807193e-12 2.811826e-63 3.077748e-185 0.000000e+00
1.926e+09 1.000000e+00 1.159276e-12 4.958578e-65 3.987735e-190 0.000000e+00
2.003e+09 1.000000e+00 1.259323e-12 2.851097e-65 3.350836e-191 0.000000e+00
2.084e+09 1.000000e+00 4.231343e-14 5.943459e-70 3.422543e-202 0.000000e+00
2.165e+09 1.000000e+00 5.037776e-14 1.719128e-69 8.616923e-201 0.000000e+00
2.245e+09 1.000000e+00 5.563689e-14 2.270481e-69 1.569244e-200 0.000000e+00
2.325e+09 1.000000e+00 3.088785e-13 3.058522e-67 7.182925e-196 0.000000e+00
2.405e+09 1.000000e+00 2.323797e-13 2.085832e-67 6.198574e-196 0.000000e+00
2.487e+09 1.000000e+00 2.114524e-12 1.428013e-64 1.400404e-189 0.000000e+00
2.570e+09 1.000000e+00 2.012061e-12 2.179160e-64 8.724947e-189 0.000000e+00
2.659e+09 1.000000e+00 6.183101e-12 5.972552e-63 1.436773e-185 0.000000e+00
2.764e+09 1.000000e+00 3.717574e-11 1.057592e-60 1.289032e-180 0.000000e+00
2.899e+09 9.999988e-01 1.241842e-06 1.231290e-44 2.015658e-140 7.373041e-300
3.065e+09 9.999980e-01 1.950136e-06 3.535614e-44 1.391168e-139 1.642943e-298
3.252e+09 9.999998e-01 2.085680e-07 1.467162e-47 5.805343e-148 1.114617e-314
3.446e+09 1.000000e+00 2.630718e-10 6.606029e-58 6.527336e-174 0.000000e+00
3.637e+09 1.000000e+00 1.187862e-10 4.391894e-59 8.584173e-177 0.000000e+00
3.815e+09 1.000000e+00 6.109611e-12 4.656466e-63 5.907715e-186 0.000000e+00
3.975e+09 1.000000e+00 4.280640e-13 1.538161e-66 7.340904e-194 0.000000e+00
4.117e+09 1.000000e+00 1.359412e-13 2.555871e-68 2.531802e-198 0.000000e+00
4.247e+09 1.000000e+00 2.762361e-13 3.769230e-67 2.644302e-195 0.000000e+00
4.369e+09 1.000000e+00 4.738207e-13 1.275167e-66 2.265417e-194 0.000000e+00
4.488e+09 1.000000e+00 2.964756e-12 3.366433e-64 7.683609e-189 0.000000e+00
4.608e+09 1.000000e+00 9.576712e-12 1.333670e-62 4.068329e-185 0.000000e+00
4.729e+09 1.000000e+00 8.281378e-12 8.453228e-63 1.405826e-185 0.000000e+00
4.852e+09 1.000000e+00 2.196487e-12 1.313361e-64 8.567340e-190 0.000000e+00
4.975e+09 1.000000e+00 2.238314e-12 1.393459e-64 9.834824e-190 0.000000e+00
5.101e+09 1.000000e+00 6.392381e-12 3.751630e-63 2.117096e-186 0.000000e+00
5.229e+09 1.000000e+00 2.411838e-12 1.761402e-64 1.698008e-189 0.000000e+00
5.360e+09 1.000000e+00 3.017126e-13 2.584349e-67 4.224087e-196 0.000000e+00
5.492e+09 1.000000e+00 3.953321e-13 6.036561e-67 3.051528e-195 0.000000e+00
5.627e+09 1.000000e+00 9.187282e-15 4.475664e-72 3.358205e-207 0.000000e+00
5.762e+09 1.000000e+00 1.083804e-14 7.520466e-72 1.126057e-206 0.000000e+00
5.899e+09 1.000000e+00 1.127694e-14 8.519046e-72 1.505888e-206 0.000000e+00
6.034e+09 1.000000e+00 6.146319e-15 1.266371e-72 1.769396e-208 0.000000e+00
6.168e+09 1.000000e+00 1.493538e-15 1.488091e-74 5.600501e-213 0.000000e+00
6.297e+09 1.000000e+00 5.661352e-16 7.064350e-76 4.593977e-216 0.000000e+00
6.422e+09 1.000000e+00 3.661141e-14 3.439291e-70 8.355153e-203 0.000000e+00
6.539e+09 1.000000e+00 6.287662e-17 7.080101e-79 4.666810e-223 0.000000e+00
6.646e+09 1.000000e+00 1.444149e-16 9.657322e-78 2.066735e-220 0.000000e+00
6.742e+09 1.000000e+00 5.628031e-17 4.997765e-79 2.071489e-223 0.000000e+00
6.826e+09 1.000000e+00 3.304310e-17 9.374212e-80 4.181261e-225 0.000000e+00
6.896e+09 1.000000e+00 3.304310e-17 9.374212e-80 4.181261e-225 0.000000e+00
6.948e+09 1.000000e+00 3.304310e-17 9.374212e-80 4.181261e-225 0.000000e+00
6.976e+09 1.000000e+00 3.304310e-17 9.374212e-80 4.181261e-225 0.000000e+00
6.989e+09 1.000000e+00 3.304310e-17 9.374212e-80 4.181261e-225 0.000000e+00
6.995e+09 1.000000e+00 3.304310e-17 9.374212e-80 4.181261e-225 0.000000e+00
6.998e+09 1.000000e+00 3.304310e-17 9.374212e-80 4.181261e-225 0.000000e+00
7.000e+09 1.000000e+00 3.304310e-17 9.374212e-80 4.181261e-225 0.000000e+00
#TIME: 163.574676
#NVEL: 114
#vel_mid[km/s] Co0 Co1 Co2 Co3 Co4
4.401e+07 9.996912e-01 3.088320e-04 3.291677e-29 9.012126e-93 2.713938e-199
8.862e+07 9.997822e-01 2.178124e-04 8.661105e-30 2.785200e-94 2.838109e-202
9.061e+07 9.997217e-01 2.782821e-04 2.211939e-29 3.203551e-93 3.525805e-200
9.444e+07 9.997719e-01 2.280631e-04 1.033050e-29 4.409605e-94 7.032196e-202
9.991e+07 9.997708e-01 2.292181e-04 1.053238e-29 4.637740e-94 7.768724e-202
1.061e+08 9.997488e-01 2.511536e-04 1.494527e-29 1.154278e-93 4.701561e-201
1.126e+08 9.997632e-01 2.367511e-04 1.192739e-29 6.417395e-94 1.476080e-201
1.194e+08 9.997716e-01 2.284092e-04 1.042125e-29 4.527321e-94 7.430615e-202
1.267e+08 9.997325e-01 2.674822e-04 1.918295e-29 2.234799e-93 1.748366e-200
1.345e+08 9.996024e-01 3.976196e-04 8.609498e-29 1.095913e-91 3.741933e-197
1.427e+08 9.996037e-01 3.963349e-04 7.938286e-29 8.161504e-92 1.944952e-197
1.514e+08 9.995705e-01 4.295451e-04 9.207794e-29 9.902232e-92 2.408211e-197
1.607e+08 9.993561e-01 6.439130e-04 3.492838e-28 2.459083e-90 1.089453e-194
1.705e+08 9.990138e-01 9.862128e-04 1.444784e-27 7.694338e-89 7.814824e-192
1.809e+08 9.988066e-01 1.193358e-03 2.442425e-27 2.358717e-88 5.752330e-191
1.919e+08 9.981348e-01 1.865205e-03 1.002892e-26 6.531084e-87 2.962974e-188
2.037e+08 9.977254e-01 2.274632e-03 1.595202e-26 1.529940e-86 1.164997e-187
2.161e+08 9.963747e-01 3.625311e-03 6.398787e-26 3.536123e-85 3.783885e-185
2.293e+08 9.952589e-01 4.741114e-03 1.213807e-25 1.172254e-84 2.679014e-184
2.433e+08 9.928636e-01 7.136428e-03 3.912691e-25 1.530056e-83 2.810294e-182
2.582e+08 9.920108e-01 7.989178e-03 4.670690e-25 1.779777e-83 2.891000e-182
2.739e+08 9.898622e-01 1.013776e-02 9.625175e-25 9.294073e-83 6.175242e-181
2.907e+08 9.899860e-01 1.001404e-02 8.273602e-25 5.521451e-83 1.978698e-181
3.084e+08 9.901008e-01 9.899246e-03 7.192141e-25 3.412091e-83 6.914208e-182
3.273e+08 9.921400e-01 7.860049e-03 2.851400e-25 2.916170e-84 5.158411e-184
3.472e+08 9.950041e-01 4.995910e-03 5.746702e-26 5.290543e-86 2.172281e-187
3.685e+08 9.976233e-01 2.376708e-03 5.302702e-27 1.863425e-88 5.075225e-192
3.910e+08 9.990637e-01 9.362975e-04 2.996610e-28 2.418222e-91 2.103974e-197
4.148e+08 9.996405e-01 3.594744e-04 1.687131e-29 3.484338e-94 1.184023e-202
4.402e+08 9.998628e-01 1.371651e-04 9.272196e-31 4.713344e-97 5.880243e-208
4.671e+08 9.999232e-01 7.678387e-05 1.442188e-31 5.721634e-99 1.418919e-211
4.956e+08 9.999389e-01 6.107994e-05 5.566218e-32 4.373757e-100 8.183514e-214
5.259e+08 9.999481e-01 5.192425e-05 2.425675e-32 3.907953e-101 5.586395e-216
5.580e+08 9.999498e-01 5.016074e-05 1.651889e-32 1.060219e-101 3.264798e-217
5.921e+08 9.999629e-01 3.706860e-05 4.816639e-33 3.915620e-103 4.489935e-220
6.282e+08 9.999717e-01 2.827503e-05 1.673301e-33 2.435779e-104 1.829189e-222
6.666e+08 9.999839e-01 1.614726e-05 2.447932e-34 2.139721e-106 2.021089e-226
7.074e+08 9.999915e-01 8.471567e-06 2.758985e-35 1.030343e-108 7.294858e-231
7.506e+08 9.999962e-01 3.806266e-06 1.701289e-36 1.021868e-111 1.154242e-236
7.964e+08 9.999982e-01 1.762021e-06 1.121935e-37 1.141530e-114 2.200288e-242
8.451e+08 9.999994e-01 6.191679e-07 2.611490e-39 8.651191e-119 2.109378e-250
8.967e+08 9.999998e-01 2.114637e-07 4.882233e-41 3.255093e-123 4.535595e-259
9.514e+08 9.999999e-01 6.555075e-08 5.649123e-43 3.095174e-128 5.785077e-269
1.010e+09 1.000000e+00 1.773512e-08 3.578398e-45 5.592382e-134 2.568704e-280
1.071e+09 1.000000e+00 5.724006e-09 3.911456e-47 3.581251e-139 1.210962e-290
1.137e+09 1.000000e+00 1.911602e-09 4.173896e-49 1.794397e-144 3.000428e-301
1.206e+09 1.000000e+00 7.533160e-10 7.373991e-51 2.858775e-149 6.366509e-311
1.279e+09 1.000000e+00 4.200504e-10 5.008402e-52 1.538758e-152 1.423096e-317
1.353e+09 1.000000e+00 2.793972e-10 7.142858e-53 6.162336e-155 1.778636e-322
1.419e+09 1.000000e+00 1.632213e-10 6.415739e-54 7.749335e-158 0.000000e+00
1.476e+09 1.000000e+00 1.776106e-10 6.456203e-54 5.385493e-158 0.000000e+00
1.524e+09 1.000000e+00 9.088060e-11 4.107275e-55 3.363633e-161 0.000000e+00
1.565e+09 1.000000e+00 1.313000e-10 1.505782e-54 8.597146e-160 0.000000e+00
1.596e+09 1.000000e+00 9.422098e-11 3.848940e-55 2.227599e-161 0.000000e+00
1.619e+09 1.000000e+00 9.983696e-11 3.413405e-55 1.082925e-161 0.000000e+00
1.635e+09 1.000000e+00 9.076788e-11 1.611703e-55 9.725102e-163 0.000000e+00
1.648e+09 1.000000e+00 3.193093e-11 1.967751e-57 6.471854e-168 0.000000e+00
1.659e+09 1.000000e+00 4.972781e-11 7.631372e-57 1.450245e-166 0.000000e+00
1.669e+09 1.000000e+00 8.376826e-11 4.298342e-56 9.338804e-165 0.000000e+00
1.679e+09 1.000000e+00 9.138452e-11 4.689044e-56 8.715037e-165 0.000000e+00
1.689e+09 1.000000e+00 2.259199e-11 1.668387e-58 2.725560e-171 0.000000e+00
1.700e+09 1.000000e+00 1.967027e-11 7.229051e-59 2.156527e-172 0.000000e+00
1.715e+09 1.000000e+00 5.702405e-12 4.152213e-61 2.003650e-178 0.000000e+00
1.742e+09 1.000000e+00 1.540228e-11 1.124587e-59 5.706581e-175 0.000000e+00
1.789e+09 1.000000e+00 4.645828e-12 4.675129e-62 1.299189e-181 0.000000e+00
1.853e+09 1.000000e+00 2.590835e-12 1.986907e-63 1.191640e-185 0.000000e+00
1.926e+09 1.000000e+00 1.175429e-12 4.123647e-65 1.860828e-190 0.000000e+00
2.003e+09 1.000000e+00 5.312947e-13 1.563621e-66 2.904594e-194 0.000000e+00
2.084e+09 1.000000e+00 5.026707e-14 1.955945e-69 1.419428e-200 0.000000e+00
2.165e+09 1.000000e+00 4.705903e-14 1.072258e-69 1.967966e-201 0.000000e+00
2.245e+09 1.000000e+00 5.552045e-14 2.235096e-69 1.492817e-200 0.000000e+00
2.325e+09 1.000000e+00 6.583045e-14 3.522882e-69 3.837834e-200 0.000000e+00
2.405e+09 1.000000e+00 5.206210e-13 2.698015e-66 2.519410e-193 0.000000e+00
2.487e+09 1.000000e+00 7.971467e-13 9.110795e-66 3.605494e-192 0.000000e+00
2.570e+09 1.000000e+00 6.147391e-13 4.240480e-66 6.531326e-193 0.000000e+00
2.659e+09 1.000000e+00 3.248044e-12 5.384955e-64 3.001036e-188 0.000000e+00
2.764e+09 1.000000e+00 5.768962e-12 4.225050e-63 5.315035e-186 0.000000e+00
2.899e+09 1.000000e+00 7.593450e-11 9.932558e-60 2.380414e-178 0.000000e+00
3.065e+09 1.000000e+00 4.516154e-08 9.563115e-50 3.301885e-153 0.000000e+00
3.252e+09 1.000000e+00 3.674812e-10 1.516137e-57 3.291744e-173 0.000000e+00
3.446e+09 1.000000e+00 4.716114e-10 4.229400e-57 5.130261e-172 0.000000e+00
3.637e+09 1.000000e+00 2.644531e-11 3.654347e-61 1.092587e-181 0.000000e+00
3.815e+09 1.000000e+00 5.027701e-12 2.460758e-63 1.286085e-186 0.000000e+00
3.975e+09 1.000000e+00 3.015905e-13 4.880915e-67 4.710359e-195 0.000000e+00
4.117e+09 1.000000e+00 2.948955e-13 3.124105e-67 9.623931e-196 0.000000e+00
4.247e+09 1.000000e+00 1.430391e-13 4.485954e-68 1.690652e-197 0.000000e+00
4.369e+09 1.000000e+00 2.398082e-13 1.432660e-67 1.292671e-196 0.000000e+00
4.488e+09 1.000000e+00 1.475635e-12 3.769040e-65 4.669579e-191 0.000000e+00
4.608e+09 1.000000e+00 1.981345e-12 9.503584e-65 4.030893e-190 0.000000e+00
