#NTIMES 50
#NSTAGES 4
#TIMES[d] 199.16 202.02 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.49 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.54 328.20 332.91 337.70 342.55 347.48 352.47 357.54 362.67 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL 78
#vel_mid[km/s] ni0 ni1 ni2 ni3
28986.97 1.0170e-05 6.2710e-04 4.2090e-03 1.8810e-02
#TIME: 288.64
#NVEL 78
#vel_mid[km/s] ni0 ni1 ni2 ni3
1060.83 8.8470e+04 3.8380e+04 1.6900e+04 5.8880e+03
1919.29 1.7670e+05 5.1450e+04 2.8620e+04 9.3860e+03
2581.60 1.2440e+05 7.7300e+04 3.8040e+04 1.5620e+04
3084.17 1.4620e+04 6.6690e+04 2.6630e+04 1.4130e+04
3472.46 1.6710e+02 3.2570e+04 1.4970e+04 8.8820e+03
3909.64 1.2390e+01 1.0390e+04 6.1370e+03 4.0590e+03
4148.46 6.6150e+00 5.7430e+03 3.5160e+03 2.4090e+03
4670.75 3.3610e+00 2.4490e+03 1.4920e+03 1.0110e+03
4956.05 1.3550e+00 1.6400e+03 1.1440e+03 8.2020e+02
5258.79 3.7890e-01 1.2140e+03 1.0100e+03 7.5400e+02
5580.02 1.2670e-01 9.9910e+02 9.9310e+02 7.6250e+02
5920.87 6.4280e-02 8.5000e+02 9.5380e+02 7.7610e+02
6282.54 4.1810e-02 7.0030e+02 9.0250e+02 7.6930e+02
6666.30 3.4360e-02 6.2020e+02 8.3820e+02 7.3550e+02
7073.50 3.1300e-02 5.3910e+02 7.5870e+02 6.8480e+02
7505.58 2.4510e-02 4.2930e+02 6.3910e+02 6.0900e+02
7964.05 2.1500e-02 3.5780e+02 5.2400e+02 5.2020e+02
8450.53 3.1230e-02 3.2190e+02 4.4260e+02 4.3080e+02
8966.72 4.9830e-02 2.8210e+02 3.5460e+02 3.4420e+02
9514.44 9.0140e-02 2.3340e+02 2.6990e+02 2.6210e+02
10095.62 1.5140e-01 1.9260e+02 2.0160e+02 1.9010e+02
10712.30 1.8080e-01 1.4970e+02 1.4020e+02 1.2700e+02
11366.65 2.3610e-01 1.0280e+02 8.9740e+01 7.9470e+01
12061.10 1.6050e-01 6.4120e+01 5.3900e+01 4.7560e+01
12793.43 5.5010e-01 4.1100e+01 3.4600e+01 3.0010e+01
13528.61 2.0810e-01 2.9580e+01 2.2710e+01 1.9060e+01
14194.74 1.3520e-01 1.8780e+01 1.5280e+01 1.3220e+01
14757.77 6.4680e-02 1.2220e+01 1.0080e+01 8.8910e+00
15240.48 1.3110e-01 1.1540e+01 7.4120e+00 5.4400e+00
15646.99 2.7400e-02 1.3510e+01 5.6980e+00 3.5020e+00
15960.30 3.7190e-02 1.7480e+01 5.0800e+00 2.7190e+00
16187.41 1.1460e-01 1.7550e+01 4.2600e+00 2.1280e+00
16354.17 3.3830e-01 1.6160e+01 3.8880e+00 1.9300e+00
16484.18 1.3500e-01 1.4000e+01 3.6320e+00 1.8570e+00
16593.12 3.2880e-02 1.1670e+01 3.2990e+00 1.7330e+00
16691.99 6.7450e-03 1.0280e+01 2.9970e+00 1.5670e+00
16788.59 2.5690e+00 6.7440e+00 2.8360e+00 1.5120e+00
16888.37 3.9940e-01 7.6960e+00 2.9310e+00 1.6970e+00
16998.79 4.4740e-03 7.2690e+00 2.8320e+00 1.6860e+00
17146.37 2.2170e-03 6.3650e+00 2.7070e+00 1.6640e+00
17415.23 2.8460e-03 4.9860e+00 2.4360e+00 1.5940e+00
17888.12 8.9100e-04 3.2430e+00 1.9080e+00 1.3770e+00
18532.37 2.9660e-03 2.2540e+00 1.4600e+00 1.0950e+00
19260.76 9.7180e-05 1.3770e+00 1.0810e+00 9.1800e-01
20034.10 1.0230e-04 7.5160e-01 7.4880e-01 7.2780e-01
20838.00 3.2330e-04 4.1130e-01 5.0520e-01 5.7330e-01
21647.97 5.1340e-05 2.7090e-01 3.5820e-01 4.1520e-01
22447.94 4.5460e-06 1.4460e-01 2.4850e-01 3.0440e-01
23245.88 1.1440e-06 6.3600e-02 1.4310e-01 2.5610e-01
24052.47 1.2830e-06 3.4700e-02 9.4060e-02 1.8750e-01
24867.72 9.9470e-07 1.8120e-02 5.9910e-02 1.4300e-01
25698.86 2.1340e-06 1.0760e-02 4.1030e-02 9.9140e-02
26587.16 5.8300e-08 4.5850e-03 2.1210e-02 6.9160e-02
27637.54 3.1380e-08 1.8520e-03 1.1190e-02 3.8660e-02
28986.97 1.2740e-05 4.6470e-04 4.0010e-03 1.8180e-02
#TIME: 292.79
#NVEL 78
#vel_mid[km/s] ni0 ni1 ni2 ni3
1060.83 7.8690e+04 3.9670e+04 1.8240e+04 6.7630e+03
1919.29 1.6980e+05 4.9360e+04 2.7010e+04 8.8080e+03
2581.60 1.2320e+05 7.2970e+04 3.4640e+04 1.3790e+04
3084.17 1.3580e+04 6.4420e+04 2.5470e+04 1.3490e+04
3472.46 1.6840e+02 3.1340e+04 1.4260e+04 8.4480e+03
3909.64 1.1410e+01 1.0000e+04 5.8610e+03 3.8600e+03
4148.46 7.0790e+00 5.5190e+03 3.3650e+03 2.2940e+03
4670.75 2.9640e+00 2.3760e+03 1.4130e+03 9.5580e+02
4956.05 1.0950e+00 1.5760e+03 1.0960e+03 7.8180e+02
5258.79 3.5420e-01 1.1700e+03 9.6150e+02 7.2130e+02
5580.02 1.2260e-01 9.6920e+02 9.4250e+02 7.2760e+02
5920.87 5.8990e-02 8.1100e+02 9.2020e+02 7.4050e+02
6282.54 4.1540e-02 6.7220e+02 8.6530e+02 7.3510e+02
6666.30 3.3620e-02 5.9850e+02 8.0110e+02 7.0230e+02
7073.50 3.0960e-02 5.2430e+02 7.2160e+02 6.5340e+02
7505.58 2.3250e-02 4.1640e+02 6.0930e+02 5.8160e+02
7964.05 2.2080e-02 3.4010e+02 5.0630e+02 4.9680e+02
8450.53 3.0840e-02 3.1100e+02 4.2270e+02 4.1160e+02
8966.72 4.5470e-02 2.7120e+02 3.4010e+02 3.2840e+02
9514.44 8.0710e-02 2.2500e+02 2.5860e+02 2.4980e+02
10095.62 1.3590e-01 1.8490e+02 1.9300e+02 1.8180e+02
10712.30 2.0090e-01 1.4310e+02 1.3440e+02 1.2200e+02
11366.65 2.7730e-01 9.9580e+01 8.5750e+01 7.5200e+01
12061.10 1.9440e-01 6.2360e+01 5.1520e+01 4.4720e+01
12793.43 1.5280e-01 4.0470e+01 3.2800e+01 2.8380e+01
13528.61 1.4320e-01 2.8150e+01 2.1850e+01 1.8430e+01
14194.74 2.4890e-01 1.8080e+01 1.4580e+01 1.2520e+01
14757.77 4.5390e-02 1.2520e+01 9.4730e+00 7.9090e+00
15240.48 2.1910e+00 9.3380e+00 6.8690e+00 5.0920e+00
15646.99 6.3030e-02 1.2790e+01 5.5090e+00 3.4220e+00
15960.30 2.4650e-01 1.6630e+01 4.8440e+00 2.5340e+00
16187.41 5.4360e-02 1.6870e+01 4.0810e+00 2.0410e+00
16354.17 3.0480e-01 1.5630e+01 3.6520e+00 1.7940e+00
16484.18 5.2570e-02 1.3580e+01 3.4330e+00 1.7340e+00
16593.12 7.4920e-03 1.1210e+01 3.1550e+00 1.6620e+00
16691.99 5.7020e-01 9.0500e+00 2.9910e+00 1.6130e+00
16788.59 1.5370e-02 8.2730e+00 3.0380e+00 1.7620e+00
16888.37 7.7100e-02 7.7470e+00 2.7790e+00 1.5880e+00
16998.79 2.4500e-03 7.0270e+00 2.6830e+00 1.5850e+00
17146.37 2.0220e-03 6.2080e+00 2.5400e+00 1.5380e+00
17415.23 1.3650e-03 5.0360e+00 2.2280e+00 1.3750e+00
17888.12 9.9670e-04 3.1430e+00 1.8200e+00 1.2930e+00
18532.37 6.6120e-04 2.1300e+00 1.4110e+00 1.0690e+00
19260.76 2.3620e-04 1.2980e+00 1.0420e+00 8.9390e-01
20034.10 8.2520e-05 7.4830e-01 7.1270e-01 6.7380e-01
20838.00 4.7170e-05 4.4420e-01 4.8790e-01 4.9550e-01
21647.97 1.9050e-05 2.4550e-01 3.3830e-01 4.1680e-01
22447.94 3.2770e-06 1.2870e-01 2.2020e-01 3.1930e-01
23245.88 2.4660e-06 6.2780e-02 1.3790e-01 2.4270e-01
24052.47 4.8030e-06 3.7360e-02 9.1260e-02 1.7440e-01
24867.72 2.3010e-06 1.8770e-02 5.9270e-02 1.3370e-01
25698.86 1.8540e-07 9.7430e-03 3.6610e-02 9.8260e-02
26587.16 9.7520e-08 5.1150e-03 2.2030e-02 6.3830e-02
27637.54 9.6770e-08 1.9220e-03 1.0290e-02 3.7330e-02
28986.97 6.8450e-08 5.7570e-04 3.8430e-03 1.7290e-02
#TIME: 296.99
#NVEL 78
#vel_mid[km/s] ni0 ni1 ni2 ni3
1060.83 8.7050e+04 3.0220e+04 1.5040e+04 5.0480e+03
1919.29 1.6470e+05 4.6300e+04 2.5150e+04 8.0700e+03
2581.60 1.0790e+05 6.7870e+04 4.0690e+04 1.7870e+04
3084.17 1.3030e+04 6.1850e+04 2.4310e+04 1.2860e+04
3472.46 1.6650e+02 3.0030e+04 1.3700e+04 8.0510e+03
3909.64 1.2020e+01 9.5910e+03 5.5940e+03 3.7120e+03
4148.46 6.4020e+00 5.3030e+03 3.2290e+03 2.1780e+03
4670.75 3.0030e+00 2.2770e+03 1.3530e+03 9.1580e+02
4956.05 9.5330e-01 1.5260e+03 1.0400e+03 7.4280e+02
5258.79 3.3740e-01 1.1270e+03 9.1810e+02 6.8850e+02
5580.02 1.2130e-01 9.3520e+02 8.9950e+02 6.9400e+02
5920.87 6.0290e-02 7.8720e+02 8.7480e+02 7.0610e+02
6282.54 3.9470e-02 6.5280e+02 8.2350e+02 7.0100e+02
6666.30 3.3460e-02 5.6880e+02 7.7420e+02 6.7090e+02
7073.50 2.8870e-02 5.0250e+02 6.9320e+02 6.2410e+02
7505.58 2.3250e-02 3.9590e+02 5.8820e+02 5.5570e+02
7964.05 2.1150e-02 3.2820e+02 4.8370e+02 4.7500e+02
8450.53 2.7630e-02 2.9880e+02 4.0510e+02 3.9340e+02
8966.72 4.5650e-02 2.6170e+02 3.2430e+02 3.1430e+02
9514.44 7.9650e-02 2.1570e+02 2.4730e+02 2.3970e+02
10095.62 1.1310e-01 1.7990e+02 1.8420e+02 1.7230e+02
10712.30 1.4440e-01 1.3850e+02 1.2810e+02 1.1610e+02
11366.65 2.6430e-01 9.5480e+01 8.1970e+01 7.2170e+01
12061.10 2.1100e-01 5.9800e+01 4.9380e+01 4.2750e+01
12793.43 2.6740e-01 4.0060e+01 3.1030e+01 2.6180e+01
13528.61 1.3390e-01 2.6330e+01 2.1100e+01 1.8140e+01
14194.74 4.4410e-02 1.7410e+01 1.4010e+01 1.2070e+01
14757.77 4.4380e-02 1.1570e+01 9.1720e+00 7.9100e+00
15240.48 4.6550e-02 1.0290e+01 6.8580e+00 5.3110e+00
15646.99 3.1240e-02 1.2280e+01 5.2790e+00 3.2870e+00
15960.30 5.8690e-02 1.6180e+01 4.5920e+00 2.4050e+00
16187.41 4.6730e-01 1.5910e+01 3.8250e+00 1.8790e+00
16354.17 2.5560e+00 1.3090e+01 3.2890e+00 1.5550e+00
16484.18 5.6500e-02 1.3450e+01 3.0380e+00 1.4680e+00
16593.12 1.1720e-01 1.0760e+01 2.9530e+00 1.5360e+00
16691.99 9.6740e-03 9.1720e+00 2.8820e+00 1.5660e+00
16788.59 6.8260e-03 8.2170e+00 2.7800e+00 1.5370e+00
16888.37 5.0100e-01 7.1030e+00 2.6050e+00 1.4710e+00
16998.79 5.6990e-01 6.1990e+00 2.5610e+00 1.4940e+00
17146.37 5.8570e-03 5.9370e+00 2.4350e+00 1.4790e+00
17415.23 2.7010e-02 4.7520e+00 2.1520e+00 1.3480e+00
17888.12 1.0720e-03 3.0710e+00 1.7160e+00 1.2060e+00
18532.37 3.5940e-04 2.0640e+00 1.3390e+00 1.0140e+00
19260.76 2.2320e-03 1.2380e+00 9.9810e-01 8.6070e-01
20034.10 1.8010e-04 7.1140e-01 6.8370e-01 6.5010e-01
20838.00 2.3280e-05 4.0860e-01 4.6510e-01 4.9410e-01
21647.97 1.6760e-05 2.5140e-01 3.2990e-01 3.7730e-01
22447.94 3.4530e-04 1.3040e-01 2.2040e-01 2.8910e-01
23245.88 3.7480e-05 6.0570e-02 1.3320e-01 2.3100e-01
24052.47 1.9350e-04 3.2970e-02 8.6330e-02 1.7080e-01
24867.72 5.0440e-06 1.7580e-02 5.5530e-02 1.2980e-01
25698.86 4.5880e-04 8.7730e-03 3.4360e-02 9.4960e-02
26587.16 5.6420e-06 5.5620e-03 2.1530e-02 6.0060e-02
27637.54 7.6280e-08 2.0770e-03 1.0820e-02 3.4570e-02
28986.97 2.6930e-08 6.8830e-04 4.0330e-03 1.6080e-02
#TIME: 301.26
#NVEL 78
#vel_mid[km/s] ni0 ni1 ni2 ni3
1060.83 7.8840e+04 3.2920e+04 1.4740e+04 5.0980e+03
1919.29 1.5770e+05 4.5320e+04 2.3520e+04 7.4780e+03
2581.60 1.2210e+05 5.7700e+04 3.2140e+04 1.2650e+04
3084.17 1.2790e+04 5.9160e+04 2.3200e+04 1.2210e+04
3472.46 1.5250e+02 2.8890e+04 1.3040e+04 7.6860e+03
3909.64 1.0550e+01 9.2820e+03 5.3300e+03 3.4950e+03
4148.46 6.6940e+00 5.1060e+03 3.0780e+03 2.0770e+03
4670.75 2.6220e+00 2.1900e+03 1.2940e+03 8.7130e+02
4956.05 1.1430e+00 1.4700e+03 9.9690e+02 7.0250e+02
5258.79 3.4090e-01 1.0770e+03 8.8450e+02 6.5680e+02
5580.02 1.2840e-01 8.9540e+02 8.6480e+02 6.6250e+02
5920.87 5.8940e-02 7.5570e+02 8.4000e+02 6.7330e+02
6282.54 3.8290e-02 6.2090e+02 7.9620e+02 6.6900e+02
6666.30 3.1960e-02 5.5330e+02 7.3600e+02 6.4020e+02
7073.50 2.8530e-02 4.8460e+02 6.6320e+02 5.9570e+02
7505.58 2.3380e-02 3.8120e+02 5.6310e+02 5.3110e+02
7964.05 2.0900e-02 3.1480e+02 4.6470e+02 4.5350e+02
8450.53 2.6860e-02 2.8870e+02 3.8700e+02 3.7550e+02
8966.72 4.0060e-02 2.5340e+02 3.0990e+02 2.9930e+02
9514.44 6.9050e-02 2.0740e+02 2.3720e+02 2.2870e+02
10095.62 9.9960e-02 1.7180e+02 1.7700e+02 1.6510e+02
10712.30 1.0750e-01 1.3360e+02 1.2260e+02 1.1060e+02
11366.65 2.1690e-01 9.2270e+01 7.8230e+01 6.8700e+01
12061.10 1.5810e-01 5.8060e+01 4.7030e+01 4.0510e+01
12793.43 2.7170e-01 3.7730e+01 2.9920e+01 2.5540e+01
13528.61 2.3290e-01 2.6050e+01 2.0010e+01 1.6650e+01
14194.74 9.1440e-02 1.7270e+01 1.3220e+01 1.1120e+01
14757.77 1.9260e-02 1.1380e+01 8.7220e+00 7.3650e+00
15240.48 1.3590e-01 1.0270e+01 6.4190e+00 4.7340e+00
15646.99 2.9550e-02 1.1820e+01 5.0550e+00 3.0960e+00
15960.30 2.9410e-01 1.5340e+01 4.3490e+00 2.2860e+00
16187.41 3.8190e-02 1.5760e+01 3.5970e+00 1.7640e+00
16354.17 2.2270e-01 1.4510e+01 3.2900e+00 1.6020e+00
16484.18 4.6720e-02 1.2850e+01 2.9290e+00 1.4300e+00
16593.12 1.3450e-02 1.0320e+01 2.8750e+00 1.5100e+00
16691.99 2.3390e+00 6.7560e+00 2.6010e+00 1.3620e+00
16788.59 3.8810e-02 7.9000e+00 2.6130e+00 1.4630e+00
16888.37 4.3310e-03 7.5270e+00 2.3830e+00 1.2760e+00
16998.79 4.8650e-02 6.4360e+00 2.4570e+00 1.4290e+00
17146.37 1.9250e-03 5.7620e+00 2.2980e+00 1.3820e+00
17415.23 1.1840e-02 4.5370e+00 2.0690e+00 1.3130e+00
17888.12 1.0540e-03 2.9300e+00 1.6490e+00 1.1620e+00
18532.37 5.1910e-04 1.9740e+00 1.2820e+00 9.7630e-01
19260.76 1.2220e-02 1.2950e+00 9.3270e-01 7.2950e-01
20034.10 9.8430e-04 6.9380e-01 6.4960e-01 6.1530e-01
20838.00 6.7800e-05 3.7520e-01 4.4530e-01 4.8980e-01
21647.97 2.3870e-05 2.5300e-01 3.2260e-01 3.4280e-01
22447.94 6.2760e-06 1.1990e-01 2.0320e-01 2.9030e-01
23245.88 1.8200e-06 6.6350e-02 1.3170e-01 2.0900e-01
24052.47 5.6390e-07 3.0930e-02 8.1410e-02 1.6580e-01
24867.72 4.4420e-04 1.6660e-02 5.2970e-02 1.2430e-01
25698.86 2.7110e-07 9.5710e-03 3.4110e-02 8.9060e-02
26587.16 5.9540e-06 4.4740e-03 2.0590e-02 5.8440e-02
27637.54 4.7330e-07 1.8270e-03 9.4740e-03 3.4170e-02
28986.97 1.4480e-07 7.5910e-04 4.0910e-03 1.5080e-02
#TIME: 305.59
#NVEL 78
#vel_mid[km/s] ni0 ni1 ni2 ni3
1060.83 7.6960e+04 3.1060e+04 1.3500e+04 4.5600e+03
1919.29 1.4820e+05 4.2850e+04 2.4910e+04 8.2530e+03
2581.60 1.1750e+05 5.4300e+04 3.1060e+04 1.2320e+04
3084.17 1.3730e+04 5.5720e+04 2.1940e+04 1.1470e+04
3472.46 1.4900e+02 2.7740e+04 1.2450e+04 7.3420e+03
3909.64 1.0120e+01 8.8980e+03 5.1110e+03 3.3390e+03
4148.46 6.2110e+00 4.9110e+03 2.9480e+03 1.9710e+03
4670.75 2.5910e+00 2.1190e+03 1.2320e+03 8.2180e+02
4956.05 1.3730e+00 1.4070e+03 9.5750e+02 6.7220e+02
5258.79 3.3400e-01 1.0380e+03 8.4520e+02 6.2610e+02
5580.02 1.2880e-01 8.6590e+02 8.2410e+02 6.3110e+02
5920.87 5.7500e-02 7.3260e+02 7.9930e+02 6.4200e+02
6282.54 3.8160e-02 6.0120e+02 7.5920e+02 6.3830e+02
6666.30 3.1150e-02 5.3280e+02 7.0470e+02 6.1100e+02
7073.50 2.9250e-02 4.6510e+02 6.3680e+02 5.6850e+02
7505.58 2.2780e-02 3.6670e+02 5.3980e+02 5.0700e+02
7964.05 2.0140e-02 3.0240e+02 4.4580e+02 4.3300e+02
8450.53 2.8420e-02 2.7570e+02 3.7250e+02 3.5900e+02
8966.72 4.2930e-02 2.4360e+02 2.9700e+02 2.8580e+02
9514.44 6.8560e-02 1.9820e+02 2.2780e+02 2.1910e+02
10095.62 1.2320e-01 1.6510e+02 1.6960e+02 1.5760e+02
10712.30 1.2860e-01 1.2870e+02 1.1750e+02 1.0520e+02
11366.65 1.9040e-01 8.8690e+01 7.5320e+01 6.5180e+01
12061.10 2.7120e-01 5.4580e+01 4.5350e+01 3.9450e+01
12793.43 1.8390e-01 3.6420e+01 2.8670e+01 2.4260e+01
13528.61 2.0870e-01 2.4810e+01 1.9200e+01 1.6090e+01
14194.74 8.5000e-02 1.6710e+01 1.2620e+01 1.0540e+01
14757.77 2.0660e-02 1.0960e+01 8.3620e+00 6.9990e+00
15240.48 1.9890e-01 9.7120e+00 6.1600e+00 4.5890e+00
15646.99 2.2860e-02 1.1350e+01 4.7990e+00 2.9910e+00
15960.30 4.3960e-02 1.5250e+01 3.9990e+00 2.0400e+00
16187.41 3.0510e-02 1.5210e+01 3.3860e+00 1.6450e+00
16354.17 5.2570e-02 1.4090e+01 3.1260e+00 1.5320e+00
16484.18 1.1910e-02 1.2140e+01 2.9260e+00 1.4560e+00
16593.12 1.2410e-02 9.8950e+00 2.7570e+00 1.4380e+00
16691.99 8.9950e-02 8.5590e+00 2.5160e+00 1.3450e+00
16788.59 4.0650e-01 7.4890e+00 2.3670e+00 1.2490e+00
16888.37 6.9040e-03 7.0570e+00 2.3440e+00 1.3130e+00
16998.79 9.1600e-03 6.3800e+00 2.2710e+00 1.2750e+00
17146.37 2.8570e-02 5.7790e+00 2.0720e+00 1.1690e+00
17415.23 3.0730e-03 4.6190e+00 1.8620e+00 1.1150e+00
17888.12 1.6160e-03 2.8470e+00 1.5680e+00 1.0860e+00
18532.37 3.8540e-02 1.9980e+00 1.1890e+00 8.3020e-01
19260.76 4.6500e-03 1.2300e+00 8.9280e-01 7.1730e-01
20034.10 2.4070e-03 6.9240e-01 6.2040e-01 5.6230e-01
20838.00 8.3520e-05 3.9730e-01 4.2580e-01 4.3240e-01
21647.97 1.2640e-05 2.4870e-01 3.0240e-01 3.2890e-01
22447.94 1.4980e-05 1.2050e-01 1.9520e-01 2.7190e-01
23245.88 4.4160e-06 6.0150e-02 1.2410e-01 2.0580e-01
24052.47 2.8840e-04 3.2280e-02 8.1170e-02 1.5280e-01
24867.72 2.2880e-04 1.8850e-02 5.3830e-02 1.1330e-01
25698.86 9.8660e-04 9.0750e-03 3.4190e-02 8.2930e-02
26587.16 2.7690e-05 2.9760e-03 2.2750e-02 5.4260e-02
27637.54 4.9570e-04 1.3340e-03 8.7660e-03 3.2970e-02
28986.97 6.5800e-05 5.2930e-04 3.5460e-03 1.4950e-02
#TIME: 309.99
#NVEL 78
#vel_mid[km/s] ni0 ni1 ni2 ni3
1060.83 7.3320e+04 2.9250e+04 1.3560e+04 4.6660e+03
1919.29 1.4770e+05 3.9380e+04 2.1140e+04 6.6070e+03
2581.60 1.0910e+05 5.6410e+04 2.9120e+04 1.1490e+04
3084.17 1.3600e+04 5.3310e+04 2.0810e+04 1.0830e+04
3472.46 1.5280e+02 2.6680e+04 1.1870e+04 6.9790e+03
3909.64 1.2500e+01 8.5390e+03 4.9000e+03 3.1790e+03
4148.46 5.4000e+00 4.7470e+03 2.8090e+03 1.8630e+03
4670.75 2.6050e+00 2.0380e+03 1.1750e+03 7.8450e+02
4956.05 9.9350e-01 1.3660e+03 9.0640e+02 6.3750e+02
5258.79 3.4630e-01 1.0070e+03 8.0290e+02 5.9430e+02
5580.02 1.1810e-01 8.3710e+02 7.8720e+02 5.9950e+02
5920.87 6.2590e-02 7.0010e+02 7.6910e+02 6.1340e+02
6282.54 3.8050e-02 5.8630e+02 7.2080e+02 6.0780e+02
6666.30 3.1920e-02 5.1150e+02 6.7650e+02 5.8310e+02
7073.50 2.7830e-02 4.4680e+02 6.1120e+02 5.4250e+02
7505.58 2.1290e-02 3.5870e+02 5.1210e+02 4.8340e+02
7964.05 1.8900e-02 2.8920e+02 4.2930e+02 4.1330e+02
8450.53 2.7260e-02 2.6630e+02 3.5660e+02 3.4210e+02
8966.72 4.0070e-02 2.3420e+02 2.8460e+02 2.7300e+02
9514.44 6.4140e-02 1.9160e+02 2.1840e+02 2.0790e+02
10095.62 9.7350e-02 1.5890e+02 1.6190e+02 1.5090e+02
10712.30 1.4900e-01 1.2260e+02 1.1250e+02 1.0150e+02
11366.65 1.2390e-01 8.5780e+01 7.1630e+01 6.2230e+01
12061.10 2.3440e-01 5.3320e+01 4.3120e+01 3.7130e+01
12793.43 2.1520e-01 3.6510e+01 2.6960e+01 2.2100e+01
13528.61 1.1170e-01 2.4910e+01 1.8060e+01 1.4690e+01
14194.74 3.9780e-01 1.6090e+01 1.1970e+01 9.8240e+00
14757.77 5.8910e-02 1.0300e+01 8.0380e+00 6.8360e+00
15240.48 8.1710e-02 8.7620e+00 4.8100e+00 6.1400e+00
15646.99 5.7920e-01 1.0360e+01 4.5900e+00 2.8270e+00
15960.30 4.3630e-02 1.4670e+01 3.7890e+00 1.9370e+00
16187.41 3.0030e-02 1.4940e+01 3.0160e+00 1.4310e+00
16354.17 2.2620e-02 1.3660e+01 2.9250e+00 1.4090e+00
16484.18 6.5830e-02 1.1930e+01 2.5900e+00 1.2560e+00
16593.12 3.7880e-02 9.8800e+00 2.4010e+00 1.1930e+00
16691.99 5.8560e-03 8.1970e+00 2.4590e+00 1.3250e+00
16788.59 1.8680e-03 7.4260e+00 2.3280e+00 1.2730e+00
16888.37 5.1910e-03 6.6410e+00 2.3090e+00 1.3160e+00
16998.79 2.5690e-01 5.8660e+00 2.1630e+00 1.2340e+00
17146.37 6.5820e-03 5.4030e+00 2.0570e+00 1.2030e+00
17415.23 5.3070e-02 4.1540e+00 1.8870e+00 1.1870e+00
17888.12 6.2330e-03 2.7730e+00 1.4810e+00 1.0120e+00
18532.37 5.7490e-04 1.8930e+00 1.1510e+00 8.4050e-01
19260.76 4.5270e-03 1.1830e+00 8.5270e-01 6.8530e-01
20034.10 2.7720e-03 7.1160e-01 5.8470e-01 4.9970e-01
20838.00 5.0980e-04 3.8690e-01 4.0810e-01 4.0730e-01
21647.97 2.2330e-03 2.2390e-01 2.8720e-01 3.2980e-01
22447.94 7.1400e-04 1.2060e-01 1.8880e-01 2.5290e-01
23245.88 4.9100e-04 5.8050e-02 1.1880e-01 1.9630e-01
24052.47 9.3700e-06 2.9330e-02 7.5400e-02 1.5060e-01
24867.72 2.7780e-06 1.7260e-02 5.0620e-02 1.1050e-01
25698.86 1.2160e-06 8.7640e-03 3.1260e-02 8.1830e-02
26587.16 1.3550e-06 4.5840e-03 1.9490e-02 5.2580e-02
27637.54 4.7970e-06 1.7410e-03 8.8220e-03 3.1170e-02
28986.97 3.2380e-05 4.8470e-04 3.2770e-03 1.4500e-02
#TIME: 314.44
#NVEL 78
#vel_mid[km/s] ni0 ni1 ni2 ni3
1060.83 7.5130e+04 2.4810e+04 1.1910e+04 3.8810e+03
1919.29 1.4260e+05 3.6930e+04 2.0040e+04 6.2210e+03
2581.60 9.5280e+04 5.5300e+04 3.2860e+04 1.4050e+04
3084.17 1.3320e+04 5.0900e+04 1.9880e+04 1.0330e+04
3472.46 1.5520e+02 2.5630e+04 1.1330e+04 6.6520e+03
3909.64 1.1600e+01 8.2330e+03 4.6630e+03 3.0250e+03
4148.46 5.9830e+00 4.5710e+03 2.6790e+03 1.7740e+03
4670.75 2.5480e+00 1.9580e+03 1.1230e+03 7.4870e+02
4956.05 9.1660e-01 1.3160e+03 8.6610e+02 6.0580e+02
5258.79 3.3470e-01 9.6770e+02 7.6670e+02 5.6860e+02
5580.02 1.1950e-01 8.0820e+02 7.5030e+02 5.7210e+02
5920.87 6.2580e-02 6.7510e+02 7.3580e+02 5.8450e+02
6282.54 3.6330e-02 5.5910e+02 6.9520e+02 5.8030e+02
6666.30 3.0420e-02 4.9380e+02 6.4690e+02 5.5610e+02
7073.50 2.8310e-02 4.2960e+02 5.8540e+02 5.1840e+02
7505.58 2.1450e-02 3.4310e+02 4.9300e+02 4.6130e+02
7964.05 1.8720e-02 2.8300e+02 4.0700e+02 3.9440e+02
8450.53 2.5790e-02 2.5540e+02 3.4210e+02 3.2700e+02
8966.72 3.9210e-02 2.2400e+02 2.7400e+02 2.6070e+02
9514.44 6.8540e-02 1.8490e+02 2.0820e+02 1.9900e+02
10095.62 1.0330e-01 1.5300e+02 1.5540e+02 1.4350e+02
10712.30 1.8920e-01 1.1810e+02 1.0800e+02 9.6440e+01
11366.65 1.6560e-01 8.2850e+01 6.8590e+01 5.8940e+01
12061.10 1.8300e-01 5.1790e+01 4.1230e+01 3.4980e+01
12793.43 3.2680e-01 3.4860e+01 2.5820e+01 2.1180e+01
13528.61 6.7180e-01 2.3280e+01 1.7330e+01 1.4070e+01
14194.74 7.5640e-02 1.5920e+01 1.1460e+01 9.2220e+00
14757.77 5.7800e-02 1.0400e+01 7.5810e+00 6.1330e+00
15240.48 3.6650e-02 9.5040e+00 5.8020e+00 3.6210e+00
15646.99 6.1560e-01 1.0030e+01 4.3210e+00 2.6230e+00
15960.30 4.4190e-01 1.3790e+01 3.5560e+00 1.7930e+00
