#NTIMES: 128
#NSTAGES: 9
#TIMES[d]: 2.037028e+00 2.112455e+00 2.190675e+00 2.271792e+00 2.355913e+00 2.443148e+00 2.533613e+00 2.627428e+00 2.724717e+00 2.825608e+00 2.930235e+00 3.038736e+00 3.151255e+00 3.267940e+00 3.388946e+00 3.514432e+00 3.644565e+00 3.779516e+00 3.919465e+00 4.064595e+00 4.215100e+00 4.371177e+00 4.533034e+00 4.700883e+00 4.874948e+00 5.055458e+00 5.242653e+00 5.436778e+00 5.638092e+00 5.846861e+00 6.063359e+00 6.287873e+00 6.520702e+00 6.762152e+00 7.012541e+00 7.272203e+00 7.541479e+00 7.820726e+00 8.110313e+00 8.410623e+00 8.722052e+00 9.045013e+00 9.379933e+00 9.727255e+00 1.008744e+01 1.046096e+01 1.084831e+01 1.125000e+01 1.166656e+01 1.209856e+01 1.254655e+01 1.301112e+01 1.349289e+01 1.399251e+01 1.451063e+01 1.504793e+01 1.560513e+01 1.618296e+01 1.678218e+01 1.740360e+01 1.804802e+01 1.871630e+01 1.940933e+01 2.012802e+01 2.087333e+01 2.164623e+01 2.244774e+01 2.327894e+01 2.414092e+01 2.503481e+01 2.596181e+01 2.692312e+01 2.792004e+01 2.895387e+01 3.002597e+01 3.113778e+01 3.229075e+01 3.348642e+01 3.472636e+01 3.601222e+01 3.734568e+01 3.872852e+01 4.016256e+01 4.164970e+01 4.319192e+01 4.479123e+01 4.644977e+01 4.816972e+01 4.995336e+01 5.180304e+01 5.372120e+01 5.571040e+01 5.777325e+01 5.991249e+01 6.213094e+01 6.443153e+01 6.681731e+01 6.929144e+01 7.185717e+01 7.451791e+01 7.727716e+01 8.013859e+01 8.310597e+01 8.618323e+01 8.937444e+01 9.268381e+01 9.611572e+01 9.967470e+01 1.033655e+02 1.071929e+02 1.111621e+02 1.152782e+02 1.195467e+02 1.239733e+02 1.285638e+02 1.333243e+02 1.382611e+02 1.433806e+02 1.486897e+02 1.541954e+02 1.599050e+02 1.658260e+02 1.719662e+02 1.783338e+02 1.849372e+02 1.917850e+02 1.988865e+02 2.062509e+02 
#
#TIME: 2.037028e+00 
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] v0 v1 v2 v3 v4 v5 v6 v7 v8
1.388905e+04 2.046008e+03 3.174063e+03 2.669633e-01 7.330367e-01 6.573971e-20 2.413793e-75 6.273637e-174 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.450043e+04 2.129700e+03 2.846084e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.501511e+04 2.171741e+03 3.060917e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.546584e+04 2.204392e+03 3.789348e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.582815e+04 2.212988e+03 4.803443e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.609245e+04 2.257516e+03 6.769431e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.628237e+04 2.305955e+03 9.271791e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.642596e+04 2.366453e+03 1.227416e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.654240e+04 2.440424e+03 1.631589e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.664385e+04 2.512079e+03 2.066202e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.674015e+04 2.618164e+03 2.673193e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.683704e+04 2.799020e+03 3.240927e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.693972e+04 3.068190e+03 3.352648e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.705788e+04 2.914166e+03 3.473309e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.723487e+04 3.075910e+03 3.409943e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.759558e+04 3.287510e+03 1.944657e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.818065e+04 3.708541e+03 1.374022e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.888408e+04 3.688103e+03 9.844236e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.963744e+04 3.643729e+03 6.753200e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.043076e+04 3.358497e+03 4.453425e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.124524e+04 3.423682e+03 3.378007e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.205069e+04 3.487368e+03 2.508557e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.284519e+04 3.527292e+03 1.849650e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.364658e+04 3.558943e+03 1.417017e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.445835e+04 3.584677e+03 1.167269e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.527708e+04 3.605959e+03 1.021029e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.612065e+04 3.626745e+03 9.369306e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.705367e+04 3.649030e+03 8.964108e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.822140e+04 3.682262e+03 8.099106e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.975253e+04 3.724763e+03 5.981576e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.155178e+04 3.761315e+03 3.749756e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.347929e+04 3.928269e+03 2.314796e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.543911e+04 5.710580e+03 1.313555e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.730307e+04 7.344290e+03 1.186324e+02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.899822e+04 7.023584e+03 8.465588e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.050110e+04 7.347965e+03 6.186876e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.184592e+04 7.631933e+03 4.168559e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.308864e+04 7.690825e+03 2.774525e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.428714e+04 6.039340e+03 1.225486e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.548226e+04 7.885156e+03 1.193887e+01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.668639e+04 7.729225e+03 7.959251e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.790207e+04 1.002391e+04 5.589907e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.913111e+04 1.003705e+04 3.829810e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.037838e+04 7.222982e+03 1.905392e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.164686e+04 7.962762e+03 1.682282e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.293843e+04 7.984020e+03 1.256328e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.425290e+04 8.189528e+03 8.701529e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.558886e+04 8.549897e+03 6.038620e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.694142e+04 9.180760e+03 4.261823e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.830411e+04 8.870548e+03 3.311572e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.966620e+04 8.473986e+03 2.633860e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.101550e+04 8.715701e+03 1.885073e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.233719e+04 8.974911e+03 1.370601e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.361286e+04 9.227617e+03 1.012515e-01 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.482466e+04 9.447920e+03 7.621893e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.595016e+04 9.564381e+03 5.928660e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.697182e+04 9.323600e+03 4.785446e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.787199e+04 8.567535e+03 4.415095e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.864160e+04 8.415997e+03 3.966277e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.927720e+04 8.632447e+03 2.800147e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.967325e+04 8.619617e+03 2.846121e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.984350e+04 8.639538e+03 2.775270e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.992880e+04 8.649651e+03 2.740432e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.997149e+04 8.667957e+03 2.679180e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.999249e+04 8.964353e+03 1.936336e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.999962e+04 9.014390e+03 1.847636e-02 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
#
#TIME: 1.988865e+02 
#NVEL: 115
#vel_mid[km/s] temp[K] ne[/cm^3] v0 v1 v2 v3 v4 v5 v6 v7 v8
4.386064e+02 1.966942e+03 4.049140e+04 9.682501e-01 3.174988e-02 4.120213e-24 4.180805e-84 2.787203e-189 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.801961e+02 1.991378e+03 6.359423e+04 9.754054e-01 2.459458e-02 3.039914e-24 4.374364e-84 6.582491e-189 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.922517e+02 1.976608e+03 5.373744e+04 9.731233e-01 2.687674e-02 3.351869e-24 4.162805e-84 4.518072e-189 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.200313e+02 1.984002e+03 4.854436e+04 9.719993e-01 2.800071e-02 3.388621e-24 3.566970e-84 2.808989e-189 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.688202e+02 1.951393e+03 4.185397e+04 9.690321e-01 3.096789e-02 3.942407e-24 3.999543e-84 2.708262e-189 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.029396e+03 1.954802e+03 4.460422e+04 9.678140e-01 3.218596e-02 4.827895e-24 7.174788e-84 9.275816e-189 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.092261e+03 1.973109e+03 5.042946e+04 9.636669e-01 3.633315e-02 8.149804e-24 3.051984e-83 1.844606e-187 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.158981e+03 1.959601e+03 3.980518e+04 9.712310e-01 2.876896e-02 2.943800e-24 1.839875e-84 5.586530e-190 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.229776e+03 1.950182e+03 3.602198e+04 9.740691e-01 2.593085e-02 1.883865e-24 5.418883e-85 4.532358e-191 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.304896e+03 1.974440e+03 4.952327e+04 9.643390e-01 3.566105e-02 7.533540e-24 2.453847e-83 1.169591e-187 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.384604e+03 1.980818e+03 5.294938e+04 9.593142e-01 4.068581e-02 1.234182e-23 8.858348e-83 1.537624e-186 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.469181e+03 1.993280e+03 5.118705e+04 9.548134e-01 4.518664e-02 1.656189e-23 1.681729e-82 4.970530e-186 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.558925e+03 2.024063e+03 6.697128e+04 9.290123e-01 7.098765e-02 9.845679e-23 1.836420e-80 6.481481e-182 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.654150e+03 2.032941e+03 6.790061e+04 9.143622e-01 8.563782e-02 1.837645e-22 8.296164e-80 1.208742e-180 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.755192e+03 2.051161e+03 6.782459e+04 8.977408e-01 1.022592e-01 3.305589e-22 3.388823e-79 1.801427e-179 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.862406e+03 2.055774e+03 6.933257e+04 8.702532e-01 1.297468e-01 7.666139e-22 2.674051e-78 1.004747e-177 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.976169e+03 2.087943e+03 7.548128e+04 8.191489e-01 1.808511e-01 2.691489e-21 6.436170e-77 5.414894e-175 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.096881e+03 2.093719e+03 7.318236e+04 7.690100e-01 2.309900e-01 6.384505e-21 5.107604e-76 2.855093e-173 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.224967e+03 2.121583e+03 7.900497e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.360877e+03 2.142367e+03 8.073444e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.505088e+03 2.207527e+03 9.003422e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.658109e+03 2.224886e+03 9.318463e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.820477e+03 2.231113e+03 9.103672e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.992763e+03 2.230581e+03 9.069091e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.175573e+03 2.212356e+03 8.306929e+04 2.752294e-01 7.247706e-01 2.270642e-18 2.568807e-69 5.986239e-160 2.293578e-293 0.000000e+00 0.000000e+00 0.000000e+00 
3.369550e+03 2.197663e+03 7.660262e+04 3.123732e-01 6.876268e-01 1.338742e-18 5.395538e-70 2.352941e-161 8.417850e-296 0.000000e+00 0.000000e+00 0.000000e+00 
3.575375e+03 2.181055e+03 7.631731e+04 3.885135e-01 6.114865e-01 5.912162e-19 5.878378e-71 2.770270e-163 4.425676e-299 0.000000e+00 0.000000e+00 0.000000e+00 
3.793773e+03 2.160467e+03 7.908973e+04 4.851632e-01 5.148368e-01 2.240356e-19 4.688427e-72 1.899110e-165 1.008902e-302 0.000000e+00 0.000000e+00 0.000000e+00 
4.025512e+03 2.143345e+03 8.569579e+04 6.114733e-01 3.885267e-01 6.232073e-20 1.942634e-73 4.002608e-168 3.428944e-307 0.000000e+00 0.000000e+00 0.000000e+00 
4.271406e+03 2.126402e+03 9.799412e+04 6.750823e-01 3.249177e-01 3.358946e-20 5.005488e-74 3.457739e-169 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.532320e+03 2.121267e+03 9.809474e+04 7.222777e-01 2.777223e-01 1.798202e-20 1.048951e-74 1.628372e-170 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.809172e+03 2.112838e+03 8.331669e+04 7.117586e-01 2.882414e-01 1.727367e-20 7.336108e-75 6.305931e-171 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.102936e+03 2.102578e+03 6.586255e+04 6.969001e-01 3.030999e-01 1.618829e-20 4.374282e-75 1.595867e-171 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.414644e+03 2.095656e+03 5.469611e+04 6.612500e-01 3.387500e-01 2.100000e-20 6.262500e-75 2.400000e-171 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
5.745391e+03 2.096362e+03 4.585379e+04 6.524725e-01 3.475275e-01 1.923077e-20 3.818681e-75 6.909341e-172 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.096342e+03 2.088313e+03 4.033594e+04 6.491754e-01 3.508246e-01 1.724138e-20 2.398801e-75 2.278861e-172 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.468731e+03 2.080809e+03 3.793065e+04 6.697966e-01 3.302034e-01 1.244131e-20 9.624413e-76 3.474178e-173 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
6.863867e+03 2.065978e+03 3.664245e+04 7.133655e-01 2.866345e-01 6.811594e-21 2.012882e-76 1.550725e-174 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
7.283139e+03 2.049399e+03 3.513213e+04 7.547170e-01 2.452830e-01 3.516295e-21 3.636364e-77 5.197256e-176 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
7.728022e+03 2.037728e+03 3.435691e+04 8.108108e-01 1.891892e-01 1.299099e-21 3.063063e-78 4.126126e-178 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.200081e+03 2.016606e+03 3.487322e+04 8.697254e-01 1.302746e-01 3.611572e-22 1.411461e-79 1.096370e-180 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
8.700974e+03 1.994993e+03 3.408789e+04 9.109069e-01 8.909309e-02 9.748302e-23 5.813024e-81 2.257291e-183 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.232464e+03 1.963356e+03 3.063268e+04 9.428166e-01 5.718336e-02 2.013233e-23 1.127127e-82 9.593573e-187 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
9.796417e+03 1.928436e+03 2.463625e+04 9.695875e-01 3.041253e-02 2.083710e-24 3.583258e-85 1.068955e-191 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.039482e+04 1.881061e+03 1.677703e+04 9.838216e-01 1.617840e-02 1.797114e-25 5.640577e-88 2.348054e-197 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.102978e+04 1.820787e+03 8.558511e+03 9.928040e-01 7.195963e-03 6.524141e-27 7.181034e-92 2.515601e-205 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.170352e+04 1.829048e+03 6.813128e+03 9.865262e-01 1.347379e-02 3.637634e-26 2.808253e-90 1.891569e-202 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.241868e+04 1.885688e+03 5.815017e+03 9.438776e-01 5.612245e-02 2.919501e-24 7.029478e-86 3.939909e-194 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.316817e+04 1.961091e+03 4.097863e+03 7.067757e-01 2.932243e-01 6.308411e-22 1.793224e-80 6.133178e-184 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.388905e+04 2.074205e+03 2.948264e+03 1.625310e-01 8.374690e-01 2.617866e-19 1.081886e-73 1.253102e-170 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.450043e+04 2.148347e+03 2.785540e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.501511e+04 2.191359e+03 3.134076e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.546584e+04 2.225714e+03 3.993321e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.582815e+04 2.234855e+03 5.112358e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.609245e+04 2.281612e+03 7.290567e+03 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.628237e+04 2.332997e+03 1.004971e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.642596e+04 2.400316e+03 1.360013e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.654240e+04 2.492219e+03 1.913789e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.664385e+04 2.601508e+03 2.565886e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.674015e+04 2.839000e+03 3.259676e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.683704e+04 3.081453e+03 3.261058e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.693972e+04 3.146571e+03 3.108714e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.705788e+04 3.117976e+03 3.308701e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.723487e+04 3.150579e+03 3.158474e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.759558e+04 3.313330e+03 1.763157e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
