#NTIMES: 50
#NSTAGES 3
#TIMES[d]: 199.16 202.03 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.50 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.55 328.19 332.91 337.70 342.55 347.48 352.47 357.54 362.68 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL 78
#vel_mid[km/s] ne0 ne1 ne2
15646.99 1.6730e-02 6.0319e-01 3.8008e-01
15960.30 2.5529e-02 7.0355e-01 2.7093e-01
16187.41 2.5448e-02 7.3714e-01 2.3741e-01
16354.17 2.2618e-02 7.4575e-01 2.3163e-01
16484.18 1.7116e-02 7.3141e-01 2.5147e-01
16593.12 8.2294e-03 7.1995e-01 2.7182e-01
16691.99 1.3989e-02 6.7904e-01 3.0697e-01
16788.59 6.1314e-03 7.0073e-01 2.9314e-01
16888.37 1.0237e-02 6.5378e-01 3.3599e-01
16998.79 1.2652e-02 6.3903e-01 3.4831e-01
17146.37 4.6946e-03 6.3832e-01 3.5699e-01
17415.23 3.0374e-03 5.9447e-01 4.0250e-01
17888.12 2.0955e-03 5.4540e-01 4.5251e-01
18532.37 1.1086e-03 5.0336e-01 4.9553e-01
19260.76 8.8145e-04 4.7873e-01 5.2039e-01
20034.10 9.9235e-04 4.3098e-01 5.6803e-01
20838.00 7.0588e-04 3.5653e-01 6.4276e-01
21647.97 8.7760e-04 3.2832e-01 6.7080e-01
22447.94 5.5437e-04 2.6537e-01 7.3408e-01
23245.88 8.8025e-04 2.4333e-01 7.5579e-01
24052.47 1.0789e-04 1.9938e-01 8.0051e-01
24867.72 1.2693e-04 1.7045e-01 8.2942e-01
25698.86 2.0575e-04 1.0380e-01 8.9599e-01
26587.16 1.3071e-04 1.2454e-01 8.7533e-01
27637.54 1.4238e-04 8.9269e-02 9.1059e-01
28986.97 5.9780e-04 8.1612e-02 9.1779e-01
#TIME: 332.91
#NVEL 78
#vel_mid[km/s] ne0 ne1 ne2
440.10 2.0462e-01 6.3972e-01 1.5567e-01
886.22 1.0572e-01 3.3760e-01 5.5668e-01
906.14 2.0451e-01 6.4664e-01 1.4886e-01
944.43 2.0478e-01 6.3361e-01 1.6160e-01
999.11 2.2310e-01 6.3310e-01 1.4379e-01
1060.83 1.9836e-01 6.4324e-01 1.5839e-01
1125.62 1.7975e-01 6.4748e-01 1.7277e-01
1194.38 2.2276e-01 6.3576e-01 1.4148e-01
1267.34 2.0340e-01 6.3371e-01 1.6289e-01
1344.75 1.8909e-01 6.4142e-01 1.6949e-01
1426.89 1.8643e-01 6.4230e-01 1.7127e-01
1514.05 2.1429e-01 6.3463e-01 1.5108e-01
1606.54 1.9775e-01 6.3704e-01 1.6521e-01
1704.67 2.2229e-01 6.3270e-01 1.4500e-01
1808.80 2.1474e-01 6.3278e-01 1.5248e-01
1919.29 2.0436e-01 6.3630e-01 1.5934e-01
2036.53 2.0521e-01 6.3372e-01 1.6107e-01
2160.92 1.9099e-01 6.3784e-01 1.7117e-01
2292.92 1.7405e-01 6.3704e-01 1.8891e-01
2432.98 1.5323e-01 6.3378e-01 2.1299e-01
2581.60 9.1485e-02 5.8681e-01 3.2170e-01
2739.29 1.1312e-01 6.2349e-01 2.6339e-01
2906.62 9.7954e-02 6.0840e-01 2.9364e-01
3084.17 7.0980e-02 5.8380e-01 3.4522e-01
3272.56 4.3926e-02 5.3546e-01 4.2062e-01
3472.46 2.9379e-02 5.0029e-01 4.7033e-01
3684.57 1.5494e-02 4.2555e-01 5.5895e-01
3909.64 1.0284e-02 3.8992e-01 5.9979e-01
4148.46 1.1104e-02 4.0996e-01 5.7894e-01
4401.86 1.4357e-02 4.3625e-01 5.4939e-01
4670.75 1.1680e-02 4.2391e-01 5.6441e-01
4956.05 6.2961e-03 3.5688e-01 6.3682e-01
5258.79 1.8986e-03 2.5776e-01 7.4034e-01
5580.02 5.7150e-04 2.0465e-01 7.9478e-01
5920.87 2.1636e-04 1.5885e-01 8.4093e-01
6282.54 1.1341e-04 1.2187e-01 8.7802e-01
6666.30 8.9297e-05 1.1904e-01 8.8087e-01
7073.50 8.9708e-05 1.1559e-01 8.8432e-01
7505.58 1.0030e-04 1.1716e-01 8.8274e-01
7964.05 1.1080e-04 1.1620e-01 8.8369e-01
8450.53 2.4251e-04 1.4404e-01 8.5571e-01
8966.72 6.4982e-04 1.8692e-01 8.1243e-01
9514.44 1.5584e-03 2.3625e-01 7.6219e-01
10095.62 3.0073e-03 2.7873e-01 7.1826e-01
10712.30 5.4974e-03 3.3946e-01 6.5504e-01
11366.65 1.0528e-02 3.9718e-01 5.9229e-01
12061.10 1.1705e-02 4.0042e-01 5.8788e-01
12793.43 1.6421e-02 4.4558e-01 5.3800e-01
13528.61 2.0228e-02 4.6199e-01 5.1778e-01
14194.74 1.4952e-02 4.5751e-01 5.2754e-01
14757.77 1.7685e-02 4.8458e-01 4.9774e-01
15240.48 8.6492e-04 3.2516e-02 9.6662e-01
15646.99 2.4938e-02 6.1346e-01 3.6160e-01
15960.30 2.4752e-02 7.1192e-01 2.6333e-01
16187.41 2.3990e-02 7.5996e-01 2.1605e-01
16354.17 2.5479e-02 7.4148e-01 2.3304e-01
16484.18 1.9187e-02 7.2855e-01 2.5227e-01
16593.12 7.0678e-03 7.3941e-01 2.5352e-01
16691.99 3.1293e-02 6.8119e-01 2.8751e-01
16788.59 1.0459e-02 6.7591e-01 3.1363e-01
16888.37 6.6184e-03 6.7271e-01 3.2067e-01
16998.79 6.8031e-03 6.7568e-01 3.1751e-01
17146.37 5.3275e-03 6.3529e-01 3.5938e-01
17415.23 3.6444e-03 6.0132e-01 3.9504e-01
17888.12 1.8540e-03 5.5459e-01 4.4356e-01
18532.37 1.4543e-03 5.3687e-01 4.6167e-01
19260.76 1.2322e-03 4.5666e-01 5.4211e-01
20034.10 4.2819e-03 4.1057e-01 5.8515e-01
20838.00 8.1678e-04 3.6735e-01 6.3184e-01
21647.97 6.9332e-04 3.5832e-01 6.4099e-01
22447.94 4.5458e-04 3.0150e-01 6.9804e-01
23245.88 2.7394e-04 2.4366e-01 7.5606e-01
24052.47 5.9636e-04 1.7241e-01 8.2699e-01
24867.72 4.2649e-04 1.4327e-01 8.5630e-01
25698.86 8.1552e-05 1.4270e-01 8.5722e-01
26587.16 1.5591e-04 1.4070e-01 8.5915e-01
27637.54 7.4624e-05 1.1158e-01 8.8834e-01
28986.97 7.0886e-05 9.3596e-02 9.0633e-01
#TIME: 337.70
#NVEL 78
#vel_mid[km/s] ne0 ne1 ne2
440.10 2.0570e-01 6.3831e-01 1.5598e-01
886.22 1.6249e-01 6.9352e-01 1.4399e-01
906.14 2.1173e-01 6.3124e-01 1.5703e-01
944.43 1.9004e-01 6.6199e-01 1.4798e-01
999.11 2.0997e-01 6.3595e-01 1.5408e-01
1060.83 2.2813e-01 6.2741e-01 1.4446e-01
1125.62 2.0914e-01 6.3194e-01 1.5892e-01
1194.38 1.9127e-01 6.3169e-01 1.7704e-01
1267.34 2.0353e-01 6.3681e-01 1.5966e-01
1344.75 2.0625e-01 6.3719e-01 1.5657e-01
1426.89 2.0861e-01 6.3669e-01 1.5470e-01
1514.05 2.1060e-01 6.3066e-01 1.5874e-01
1606.54 2.1563e-01 6.3332e-01 1.5105e-01
1704.67 2.0272e-01 6.3580e-01 1.6148e-01
1808.80 2.2433e-01 6.3144e-01 1.4423e-01
1919.29 2.1124e-01 6.3658e-01 1.5218e-01
2036.53 1.9471e-01 6.3991e-01 1.6538e-01
2160.92 1.9517e-01 6.3873e-01 1.6610e-01
2292.92 1.8261e-01 6.3589e-01 1.8150e-01
2432.98 1.5678e-01 6.3376e-01 2.0946e-01
2581.60 1.3800e-01 6.2627e-01 2.3573e-01
2739.29 1.2111e-01 6.2864e-01 2.5025e-01
2906.62 1.0287e-01 6.1081e-01 2.8632e-01
3084.17 6.9877e-02 5.8065e-01 3.4947e-01
3272.56 4.6184e-02 5.4058e-01 4.1323e-01
3472.46 2.8919e-02 5.0050e-01 4.7058e-01
3684.57 1.7385e-02 4.4912e-01 5.3350e-01
3909.64 1.2073e-02 4.1901e-01 5.6892e-01
4148.46 1.1522e-02 4.1795e-01 5.7053e-01
4401.86 1.3641e-02 4.3741e-01 5.4895e-01
4670.75 1.1147e-02 4.1521e-01 5.7364e-01
4956.05 6.0844e-03 3.5372e-01 6.4020e-01
5258.79 2.0240e-03 2.6248e-01 7.3550e-01
5580.02 5.6791e-04 2.1063e-01 7.8880e-01
5920.87 2.1283e-04 1.6351e-01 8.3627e-01
6282.54 1.3064e-04 1.2957e-01 8.7029e-01
6666.30 9.5682e-05 1.2886e-01 8.7104e-01
7073.50 9.8254e-05 1.2056e-01 8.7935e-01
7505.58 8.6294e-05 1.0923e-01 8.9068e-01
7964.05 1.1951e-04 1.2809e-01 8.7179e-01
8450.53 2.4354e-04 1.4550e-01 8.5426e-01
8966.72 6.4363e-04 1.8291e-01 8.1644e-01
9514.44 1.5729e-03 2.3493e-01 7.6349e-01
10095.62 3.0029e-03 2.7787e-01 7.1913e-01
10712.30 6.0881e-03 3.4278e-01 6.5113e-01
11366.65 9.3653e-03 3.9981e-01 5.9083e-01
12061.10 1.6389e-02 4.4018e-01 5.4344e-01
12793.43 2.0694e-02 4.4350e-01 5.3581e-01
13528.61 1.9056e-02 4.7316e-01 5.0778e-01
14194.74 1.3438e-02 4.3900e-01 5.4756e-01
14757.77 1.7360e-02 4.8789e-01 4.9475e-01
15240.48 1.0079e-02 3.8426e-01 6.0566e-01
15646.99 1.9646e-02 6.3958e-01 3.4078e-01
15960.30 2.3836e-02 7.0521e-01 2.7095e-01
16187.41 2.6906e-02 7.4548e-01 2.2761e-01
16354.17 2.9030e-02 7.4019e-01 2.3078e-01
16484.18 1.7026e-02 7.5390e-01 2.2907e-01
16593.12 2.2716e-02 6.9911e-01 2.7817e-01
16691.99 1.5381e-02 6.8129e-01 3.0333e-01
16788.59 1.6449e-02 6.7342e-01 3.1013e-01
16888.37 6.9432e-03 6.5142e-01 3.4164e-01
16998.79 4.6708e-03 6.7025e-01 3.2508e-01
17146.37 3.8713e-03 6.4718e-01 3.4895e-01
17415.23 3.7662e-03 6.1516e-01 3.8107e-01
17888.12 3.5279e-03 5.6582e-01 4.3066e-01
18532.37 1.8259e-03 5.3375e-01 4.6442e-01
19260.76 1.3736e-03 4.7125e-01 5.2737e-01
20034.10 1.1267e-03 4.1197e-01 5.8691e-01
20838.00 1.0053e-03 3.4484e-01 6.5415e-01
21647.97 6.9282e-04 3.8856e-01 6.1075e-01
22447.94 8.3852e-04 2.7695e-01 7.2221e-01
23245.88 6.0346e-04 2.5448e-01 7.4491e-01
24052.47 4.5961e-04 2.0101e-01 7.9853e-01
24867.72 4.7550e-04 1.7669e-01 8.2283e-01
25698.86 1.1973e-04 1.5837e-01 8.4151e-01
26587.16 1.2506e-04 1.4589e-01 8.5399e-01
27637.54 1.0941e-04 1.0970e-01 8.9019e-01
28986.97 7.8000e-05 9.2424e-02 9.0750e-01
#TIME: 342.55
#NVEL 78
#vel_mid[km/s] ne0 ne1 ne2
440.10 2.0465e-01 6.3392e-01 1.6143e-01
886.22 2.1267e-01 6.3372e-01 1.5361e-01
906.14 2.3455e-01 6.2756e-01 1.3789e-01
944.43 2.2893e-01 6.2925e-01 1.4182e-01
999.11 2.4010e-01 6.2569e-01 1.3421e-01
1060.83 2.0973e-01 6.3220e-01 1.5807e-01
1125.62 2.2829e-01 6.2798e-01 1.4373e-01
1194.38 1.8657e-01 6.3420e-01 1.7923e-01
1267.34 2.0437e-01 6.4424e-01 1.5139e-01
1344.75 2.0983e-01 6.3963e-01 1.5054e-01
1426.89 2.3288e-01 6.2818e-01 1.3894e-01
1514.05 2.2546e-01 6.2897e-01 1.4557e-01
1606.54 2.1351e-01 6.3280e-01 1.5369e-01
1704.67 2.2350e-01 6.3449e-01 1.4201e-01
1808.80 2.2559e-01 6.2998e-01 1.4443e-01
1919.29 2.1292e-01 6.3319e-01 1.5389e-01
2036.53 2.1464e-01 6.3358e-01 1.5178e-01
2160.92 1.8109e-01 6.3429e-01 1.8462e-01
2292.92 1.5969e-01 6.2919e-01 2.1112e-01
2432.98 1.1476e-01 6.0925e-01 2.7599e-01
2581.60 1.3771e-01 6.2986e-01 2.3242e-01
2739.29 7.8515e-02 5.6777e-01 3.5372e-01
2906.62 9.7870e-02 6.1558e-01 2.8655e-01
3084.17 7.2361e-02 5.8625e-01 3.4139e-01
3272.56 4.8909e-02 5.4989e-01 4.0120e-01
3472.46 2.8598e-02 4.9209e-01 4.7931e-01
3684.57 1.8199e-02 4.5417e-01 5.2763e-01
3909.64 1.1630e-02 4.1427e-01 5.7410e-01
4148.46 1.2194e-02 4.1288e-01 5.7493e-01
4401.86 1.5181e-02 4.4240e-01 5.4242e-01
4670.75 1.3645e-02 4.3967e-01 5.4668e-01
4956.05 6.5730e-03 3.6763e-01 6.2580e-01
5258.79 2.2852e-03 2.7144e-01 7.2628e-01
5580.02 6.1435e-04 2.1095e-01 7.8844e-01
5920.87 2.4239e-04 1.6682e-01 8.3294e-01
6282.54 1.3095e-04 1.3905e-01 8.6082e-01
6666.30 1.0129e-04 1.2231e-01 8.7759e-01
7073.50 1.0109e-04 1.2101e-01 8.7889e-01
7505.58 9.3381e-05 1.1539e-01 8.8452e-01
7964.05 1.2996e-04 1.2642e-01 8.7345e-01
8450.53 2.4967e-04 1.4467e-01 8.5508e-01
8966.72 7.2375e-04 1.9431e-01 8.0496e-01
9514.44 1.4656e-03 2.2008e-01 7.7846e-01
10095.62 3.1790e-03 2.8112e-01 7.1570e-01
10712.30 6.1419e-03 3.5537e-01 6.3849e-01
11366.65 1.0081e-02 3.8271e-01 6.0721e-01
12061.10 1.3010e-02 4.3831e-01 5.4868e-01
12793.43 1.8384e-02 4.7724e-01 5.0438e-01
13528.61 2.0279e-02 4.8649e-01 4.9323e-01
14194.74 2.1644e-02 4.7089e-01 5.0746e-01
14757.77 8.5989e-03 3.8542e-01 6.0598e-01
15240.48 9.0808e-03 5.3881e-01 4.5211e-01
15646.99 1.5559e-02 6.3923e-01 3.4521e-01
15960.30 2.5924e-02 7.1693e-01 2.5715e-01
16187.41 3.8153e-02 7.3838e-01 2.2346e-01
16354.17 4.7663e-02 7.1954e-01 2.3280e-01
16484.18 1.7514e-02 7.5080e-01 2.3168e-01
16593.12 9.5839e-03 7.3769e-01 2.5273e-01
16691.99 8.7895e-03 7.2508e-01 2.6613e-01
16788.59 7.3202e-03 6.9978e-01 2.9290e-01
16888.37 1.2572e-02 6.5770e-01 3.2973e-01
16998.79 9.9859e-03 6.6498e-01 3.2503e-01
17146.37 9.0173e-03 6.3510e-01 3.5588e-01
17415.23 3.9898e-03 6.2700e-01 3.6901e-01
17888.12 2.0298e-03 5.6607e-01 4.3190e-01
18532.37 1.8430e-03 5.6374e-01 4.3441e-01
19260.76 1.3741e-03 5.2881e-01 4.6982e-01
20034.10 2.1904e-03 4.3367e-01 5.6414e-01
20838.00 3.1436e-03 3.9131e-01 6.0554e-01
21647.97 5.8366e-04 3.1925e-01 6.8017e-01
22447.94 3.5030e-04 3.0575e-01 6.9390e-01
23245.88 2.4686e-04 1.7939e-01 8.2037e-01
24052.47 2.5015e-04 1.8106e-01 8.1869e-01
24867.72 1.1358e-04 1.8353e-01 8.1635e-01
25698.86 8.6185e-04 1.5799e-01 8.4115e-01
26587.16 5.1300e-04 1.3481e-01 8.6468e-01
27637.54 2.1436e-04 1.1270e-01 8.8708e-01
28986.97 5.9497e-05 1.0569e-01 8.9425e-01
#TIME: 347.48
#NVEL 78
#vel_mid[km/s] ne0 ne1 ne2
440.10 2.0841e-01 6.3605e-01 1.5554e-01
886.22 2.1095e-01 6.3570e-01 1.5335e-01
906.14 2.0451e-01 6.3677e-01 1.5873e-01
944.43 2.1355e-01 6.4721e-01 1.3924e-01
999.11 2.2705e-01 6.2676e-01 1.4618e-01
1060.83 2.1265e-01 6.4424e-01 1.4311e-01
1125.62 2.0247e-01 5.4821e-01 2.4931e-01
1194.38 2.1259e-01 6.3088e-01 1.5653e-01
1267.34 2.1819e-01 6.4384e-01 1.3796e-01
1344.75 2.2058e-01 6.3487e-01 1.4455e-01
1426.89 2.2995e-01 6.2824e-01 1.4181e-01
1514.05 2.1289e-01 6.4152e-01 1.4558e-01
1606.54 2.2805e-01 6.2714e-01 1.4480e-01
1704.67 2.3356e-01 6.3259e-01 1.3385e-01
1808.80 2.2572e-01 6.3177e-01 1.4251e-01
1919.29 2.1734e-01 6.2975e-01 1.5291e-01
2036.53 2.0669e-01 6.3176e-01 1.6155e-01
2160.92 2.0201e-01 6.3670e-01 1.6128e-01
2292.92 1.8442e-01 6.3464e-01 1.8094e-01
2432.98 1.6562e-01 6.3573e-01 1.9866e-01
2581.60 1.0013e-01 5.9840e-01 3.0147e-01
2739.29 1.1536e-01 6.1822e-01 2.6642e-01
2906.62 1.0642e-01 6.2013e-01 2.7345e-01
3084.17 7.8630e-02 5.9537e-01 3.2600e-01
3272.56 4.8641e-02 5.4625e-01 4.0511e-01
3472.46 3.2529e-02 5.1260e-01 4.5487e-01
3684.57 1.9911e-02 4.4746e-01 5.3263e-01
3909.64 1.1983e-02 4.0297e-01 5.8505e-01
4148.46 1.3604e-02 4.2501e-01 5.6138e-01
4401.86 1.5191e-02 4.3287e-01 5.5194e-01
4670.75 1.4182e-02 4.3077e-01 5.5505e-01
4956.05 7.2065e-03 3.6714e-01 6.2565e-01
5258.79 2.4141e-03 2.7718e-01 7.2040e-01
5580.02 6.2009e-04 1.9701e-01 8.0237e-01
5920.87 2.3860e-04 1.6256e-01 8.3720e-01
6282.54 1.3624e-04 1.3569e-01 8.6417e-01
6666.30 9.8607e-05 1.2170e-01 8.7820e-01
7073.50 9.5773e-05 1.1469e-01 8.8522e-01
7505.58 1.0206e-04 1.1740e-01 8.8250e-01
7964.05 1.5160e-04 1.3110e-01 8.6874e-01
8450.53 2.7594e-04 1.5488e-01 8.4484e-01
8966.72 6.9821e-04 1.8841e-01 8.1089e-01
9514.44 1.5803e-03 2.3040e-01 7.6802e-01
10095.62 3.2122e-03 2.9496e-01 7.0183e-01
10712.30 6.4012e-03 3.6813e-01 6.2547e-01
11366.65 9.5861e-03 3.9422e-01 5.9620e-01
12061.10 1.5184e-02 4.4028e-01 5.4454e-01
12793.43 2.1655e-02 4.5878e-01 5.1956e-01
13528.61 2.4044e-02 4.8946e-01 4.8649e-01
14194.74 1.4442e-02 4.8265e-01 5.0291e-01
14757.77 1.9137e-02 5.0985e-01 4.7101e-01
15240.48 1.0113e-02 4.8679e-01 5.0309e-01
15646.99 1.4315e-02 5.7432e-01 4.1137e-01
15960.30 3.0299e-02 7.2664e-01 2.4306e-01
16187.41 2.2758e-02 7.5933e-01 2.1791e-01
16354.17 2.2838e-02 7.7216e-01 2.0500e-01
16484.18 3.1713e-02 7.4314e-01 2.2515e-01
16593.12 1.9234e-02 7.0674e-01 2.7403e-01
16691.99 1.2987e-02 7.0812e-01 2.7889e-01
16788.59 1.4117e-02 6.7765e-01 3.0823e-01
16888.37 9.3440e-03 6.6789e-01 3.2277e-01
16998.79 6.0040e-03 6.7530e-01 3.1869e-01
17146.37 9.2538e-03 6.3405e-01 3.5669e-01
17415.23 4.2464e-03 6.4301e-01 3.5275e-01
17888.12 2.6838e-03 5.8863e-01 4.0868e-01
18532.37 1.5234e-03 5.5070e-01 4.4778e-01
19260.76 1.1878e-03 5.2585e-01 4.7296e-01
20034.10 8.7251e-04 4.6401e-01 5.3512e-01
20838.00 8.2094e-04 4.0062e-01 5.9856e-01
21647.97 6.9794e-04 3.6279e-01 6.3651e-01
22447.94 7.7549e-04 3.4522e-01 6.5400e-01
23245.88 2.5435e-04 1.7986e-01 8.1989e-01
24052.47 2.3782e-04 1.8958e-01 8.1019e-01
24867.72 1.7885e-04 1.8912e-01 8.1070e-01
25698.86 5.7392e-04 1.6024e-01 8.3919e-01
26587.16 2.8403e-04 1.3534e-01 8.6437e-01
27637.54 1.9270e-04 1.1450e-01 8.8531e-01
28986.97 6.6475e-05 1.0128e-01 8.9865e-01
#TIME: 352.47
#NVEL 78
#vel_mid[km/s] ne0 ne1 ne2
440.10 2.2522e-01 6.3290e-01 1.4189e-01
886.22 1.6370e-01 6.7664e-01 1.5967e-01
906.14 2.0273e-01 6.3507e-01 1.6220e-01
944.43 2.3002e-01 6.2873e-01 1.4125e-01
999.11 2.1459e-01 6.2812e-01 1.5728e-01
1060.83 1.9477e-01 6.0027e-01 2.0496e-01
1125.62 2.2700e-01 6.3054e-01 1.4245e-01
1194.38 2.1609e-01 6.3864e-01 1.4527e-01
1267.34 1.9468e-01 4.9236e-01 3.1296e-01
1344.75 2.0751e-01 6.4596e-01 1.4653e-01
1426.89 2.1908e-01 6.4055e-01 1.4037e-01
1514.05 2.3542e-01 6.2808e-01 1.3649e-01
1606.54 2.2045e-01 6.3783e-01 1.4171e-01
1704.67 2.4159e-01 6.2757e-01 1.3084e-01
1808.80 2.2687e-01 6.3081e-01 1.4232e-01
1919.29 2.2569e-01 6.3049e-01 1.4382e-01
2036.53 2.1867e-01 6.3487e-01 1.4646e-01
2160.92 1.9273e-01 6.3573e-01 1.7154e-01
2292.92 1.8846e-01 6.3772e-01 1.7381e-01
2432.98 1.6702e-01 6.3584e-01 1.9713e-01
2581.60 1.4123e-01 6.3216e-01 2.2661e-01
2739.29 1.2423e-01 6.2460e-01 2.5117e-01
2906.62 6.7073e-02 5.5643e-01 3.7650e-01
3084.17 7.8164e-02 5.9151e-01 3.3033e-01
3272.56 5.2245e-02 5.5700e-01 3.9076e-01
3472.46 3.1146e-02 5.0546e-01 4.6340e-01
3684.57 2.0635e-02 4.7487e-01 5.0449e-01
3909.64 1.2081e-02 4.1076e-01 5.7716e-01
4148.46 1.2657e-02 4.1980e-01 5.6754e-01
4401.86 1.4556e-02 4.3255e-01 5.5289e-01
4670.75 1.5639e-02 4.4721e-01 5.3715e-01
4956.05 7.3277e-03 3.7517e-01 6.1750e-01
5258.79 2.7417e-03 2.8965e-01 7.0761e-01
5580.02 6.5462e-04 2.0162e-01 7.9773e-01
5920.87 2.4988e-04 1.6584e-01 8.3391e-01
6282.54 1.2767e-04 1.3237e-01 8.6750e-01
6666.30 1.0992e-04 1.3275e-01 8.6714e-01
7073.50 1.0615e-04 1.2129e-01 8.7860e-01
7505.58 1.1003e-04 1.2100e-01 8.7889e-01
7964.05 1.6446e-04 1.2585e-01 8.7399e-01
8450.53 2.9229e-04 1.4829e-01 8.5142e-01
8966.72 7.1031e-04 1.8976e-01 8.0953e-01
9514.44 1.5573e-03 2.3086e-01 7.6759e-01
10095.62 3.4816e-03 2.9044e-01 7.0608e-01
10712.30 6.2826e-03 3.5129e-01 6.4243e-01
11366.65 1.0537e-02 4.0944e-01 5.8002e-01
12061.10 1.6656e-02 4.5796e-01 5.2538e-01
12793.43 2.2862e-02 4.5256e-01 5.2457e-01
13528.61 2.5854e-02 4.7956e-01 4.9459e-01
14194.74 1.4317e-02 4.2502e-01 5.6066e-01
14757.77 1.9552e-02 4.9638e-01 4.8407e-01
15240.48 1.8747e-02 5.2417e-01 4.5709e-01
15646.99 2.2518e-02 6.4209e-01 3.3539e-01
15960.30 2.8187e-02 7.3265e-01 2.3917e-01
16187.41 2.4433e-02 7.6499e-01 2.1058e-01
16354.17 4.8897e-02 7.4738e-01 2.0372e-01
16484.18 2.2453e-02 7.5085e-01 2.2670e-01
16593.12 2.5391e-02 7.0264e-01 2.7197e-01
16691.99 2.6048e-02 6.8421e-01 2.8975e-01
16788.59 2.7358e-02 6.7918e-01 2.9347e-01
16888.37 1.0439e-02 6.8207e-01 3.0749e-01
16998.79 6.9930e-03 6.6937e-01 3.2363e-01
17146.37 7.1184e-03 6.4644e-01 3.4644e-01
17415.23 3.4470e-03 6.4289e-01 3.5366e-01
17888.12 3.0598e-03 5.8279e-01 4.1415e-01
18532.37 2.6067e-03 5.5233e-01 4.4506e-01
19260.76 1.4159e-03 5.1378e-01 4.8481e-01
20034.10 1.1165e-03 4.4928e-01 5.4961e-01
20838.00 7.9729e-04 4.0983e-01 5.8937e-01
21647.97 9.3089e-04 3.6959e-01 6.2948e-01
22447.94 2.7582e-04 3.2933e-01 6.7040e-01
23245.88 1.2456e-03 2.5254e-01 7.4622e-01
24052.47 1.8029e-04 2.2231e-01 7.7751e-01
24867.72 1.3891e-04 1.9365e-01 8.0621e-01
25698.86 1.9793e-04 1.6189e-01 8.3791e-01
26587.16 1.3977e-03 1.1936e-01 8.7925e-01
27637.54 3.0707e-04 6.0656e-02 9.3904e-01
28986.97 5.6429e-05 3.0992e-02 9.6895e-01
#TIME: 357.54
#NVEL 78
#vel_mid[km/s] ne0 ne1 ne2
440.10 2.4834e-01 6.2247e-01 1.2919e-01
886.22 2.6667e-01 6.1974e-01 1.1359e-01
906.14 1.9561e-01 5.4780e-01 2.5658e-01
944.43 2.2200e-01 6.3198e-01 1.4602e-01
999.11 2.1564e-01 6.2899e-01 1.5537e-01
1060.83 2.4924e-01 6.2412e-01 1.2664e-01
1125.62 2.2398e-01 6.3341e-01 1.4261e-01
1194.38 2.1186e-01 6.4156e-01 1.4658e-01
1267.34 2.0941e-01 6.4260e-01 1.4799e-01
1344.75 2.3202e-01 6.2912e-01 1.3886e-01
1426.89 2.4003e-01 6.2810e-01 1.3187e-01
1514.05 2.2996e-01 6.2934e-01 1.4070e-01
1606.54 2.4367e-01 6.2382e-01 1.3251e-01
1704.67 2.3859e-01 6.2695e-01 1.3446e-01
1808.80 2.2023e-01 6.3224e-01 1.4753e-01
1919.29 2.1314e-01 6.3747e-01 1.4939e-01
2036.53 2.0943e-01 6.3470e-01 1.5587e-01
2160.92 2.1503e-01 6.3260e-01 1.5237e-01
2292.92 1.6854e-01 6.3563e-01 1.9583e-01
2432.98 1.3056e-01 6.2086e-01 2.4858e-01
2581.60 1.4505e-01 6.3420e-01 2.2075e-01
2739.29 1.3313e-01 6.3085e-01 2.3602e-01
2906.62 1.0361e-01 6.0636e-01 2.9003e-01
3084.17 8.3847e-02 5.9910e-01 3.1705e-01
3272.56 4.9603e-02 5.5022e-01 4.0017e-01
3472.46 3.2265e-02 5.1819e-01 4.4955e-01
3684.57 2.1689e-02 4.7531e-01 5.0300e-01
3909.64 1.2231e-02 4.1892e-01 5.6885e-01
4148.46 1.2545e-02 4.0964e-01 5.7781e-01
4401.86 1.6043e-02 4.5917e-01 5.2478e-01
4670.75 1.4363e-02 4.3261e-01 5.5302e-01
4956.05 7.1454e-03 3.6329e-01 6.2957e-01
5258.79 2.6300e-03 2.8582e-01 7.1155e-01
5580.02 7.5709e-04 2.1786e-01 7.8138e-01
5920.87 2.8397e-04 1.6757e-01 8.3215e-01
6282.54 1.3952e-04 1.3290e-01 8.6696e-01
6666.30 1.1787e-04 1.2884e-01 8.7104e-01
7073.50 1.1749e-04 1.2592e-01 8.7396e-01
7505.58 1.1595e-04 1.2794e-01 8.7194e-01
7964.05 1.5687e-04 1.2602e-01 8.7383e-01
8450.53 3.4419e-04 1.6142e-01 8.3824e-01
8966.72 7.7600e-04 1.9880e-01 8.0042e-01
9514.44 1.8071e-03 2.4236e-01 7.5584e-01
10095.62 3.6533e-03 2.9159e-01 7.0476e-01
10712.30 6.9080e-03 3.4279e-01 6.5030e-01
11366.65 1.1500e-02 4.2184e-01 5.6666e-01
12061.10 1.6247e-02 4.3911e-01 5.4464e-01
12793.43 2.1215e-02 4.7752e-01 5.0126e-01
13528.61 2.7537e-02 4.8378e-01 4.8869e-01
