#NTIMES:     65
#NSTAGES:     5
#TIMES[d]:     0.500    0.550    0.666    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.200   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800
#
#TIME:     0.500
#NVEL: 115
#vel_mid[km/s]           o0           o1           o2           o3           o4
    8.082182E+03    1.8354E-29    8.9175E-21    4.9706E-13    5.6558E-06    9.9999E-01
    8.579155E+03    2.6275E-29    1.2314E-20    6.5362E-13    6.6122E-06    9.9999E-01
    9.106686E+03    4.8488E-29    2.1327E-20    1.0412E-12    8.6335E-06    9.9999E-01
    9.666656E+03    1.4873E-28    5.7147E-20    2.3623E-12    1.3766E-05    9.9999E-01
    1.026106E+04    9.2164E-28    2.7760E-19    8.5777E-12    2.8515E-05    9.9997E-01
    1.089201E+04    1.9315E-26    3.9977E-18    7.6360E-11    9.8235E-05    9.9990E-01
    1.156176E+04    2.4360E-24    3.0341E-16    2.6455E-09    7.3213E-04    9.9927E-01
    1.227269E+04    2.3768E-21    1.6982E-13    4.4840E-07    1.3558E-02    9.8644E-01
    1.302734E+04    2.3927E-18    1.0485E-10    7.3595E-05    2.2743E-01    7.7249E-01
    1.382861E+04    7.3384E-16    1.9939E-08    3.2735E-03    8.8876E-01    1.0797E-01
    1.462901E+04    1.1249E-12    1.2427E-05    1.7103E-01    8.2857E-01    3.8175E-04
    1.525056E+04    2.2206E-09    4.6061E-03    9.8926E-01    6.1359E-03    2.5023E-10
    1.570852E+04    1.6449E-06    3.7016E-01    6.2984E-01    2.2071E-06    2.7439E-18
    1.603933E+04    3.2913E-05    9.7909E-01    2.0874E-02    8.9332E-11    9.9817E-27
    1.626493E+04    3.2418E-04    9.9956E-01    1.1396E-04    1.4932E-16    2.0273E-37
    1.642900E+04    2.8118E-03    9.9719E-01    5.8104E-07    2.0512E-22    2.6765E-48
    1.655927E+04    1.9042E-02    9.8096E-01    3.5686E-09    4.1914E-28    6.6457E-59
    1.666808E+04    1.0092E-01    8.9908E-01    2.9199E-11    2.0646E-33    5.5503E-64
    1.676387E+04    3.2941E-01    6.7059E-01    3.5748E-13    4.3919E-38    8.1977E-66
    1.685344E+04    5.9662E-01    4.0338E-01    7.9656E-15    4.7782E-42    2.4095E-67
    1.694048E+04    7.7023E-01    2.2977E-01    3.5839E-16    3.0238E-45    1.3868E-68
    1.702877E+04    8.6744E-01    1.3256E-01    2.6120E-17    7.3060E-48    1.2135E-69
    1.712364E+04    9.2287E-01    7.7131E-02    2.4266E-18    3.4557E-50    1.2858E-70
    1.723140E+04    9.5598E-01    4.4019E-02    2.3511E-19    2.2395E-52    1.3657E-71
    1.736849E+04    9.7704E-01    2.2963E-02    1.7234E-20    1.8603E-53    1.0714E-72
    1.764428E+04    9.9277E-01    7.2276E-03    1.9172E-22    6.0427E-54    1.2776E-74
    1.825185E+04    9.9923E-01    7.6789E-04    4.6912E-26    6.6655E-55    3.2742E-78
    1.898577E+04    9.9992E-01    8.1383E-05    1.2781E-29    7.1798E-56    9.1414E-82
    1.978625E+04    9.9999E-01    1.2441E-05    1.7025E-32    1.1149E-56    1.2806E-84
    2.065037E+04    1.0000E+00    2.9517E-06    2.0956E-32    2.6897E-57    1.7118E-84
    2.155095E+04    1.0000E+00    1.0578E-06    6.9479E-32    9.8653E-58    5.8142E-84
    2.245768E+04    1.0000E+00    1.1045E-06    3.4229E-31    1.0703E-57    2.9651E-83
    2.340027E+04    1.0000E+00    2.4033E-06    1.8551E-30    2.4724E-57    1.7028E-82
    2.441765E+04    9.9999E-01    6.3659E-06    8.6837E-30    7.4460E-57    9.0356E-82
    2.552663E+04    9.9998E-01    1.7610E-05    3.8920E-29    2.6033E-56    5.0871E-81
    2.678810E+04    9.9994E-01    6.4816E-05    2.3227E-28    1.3886E-55    4.3548E-80
    2.832661E+04    9.9975E-01    2.5039E-04    1.3989E-27    7.8270E-55    3.7949E-79
    3.001704E+04    9.9965E-01    3.4674E-04    2.0396E-27    1.2230E-54    6.2614E-79
    3.165601E+04    9.9947E-01    5.3191E-04    4.7239E-27    1.4516E-54    1.1300E-78
    3.325288E+04    9.9891E-01    1.0884E-03    1.6758E-26    2.2034E-54    2.9784E-78
    3.484169E+04    9.9783E-01    2.1698E-03    5.4773E-26    3.5237E-54    7.8224E-78
    3.639765E+04    9.9600E-01    3.9969E-03    1.6134E-25    5.5450E-54    1.9710E-77
    3.790349E+04    9.9288E-01    7.1245E-03    4.8615E-25    8.7031E-54    5.2364E-77
    3.933015E+04    9.8963E-01    1.0368E-02    1.0763E-24    1.1762E-53    1.0786E-76
    4.064946E+04    9.8683E-01    1.3174E-02    1.9302E-24    1.4253E-53    1.8481E-76
    4.183748E+04    9.8226E-01    1.7740E-02    4.3747E-24    1.8099E-53    3.9574E-76
    4.295471E+04    9.7603E-01    2.3967E-02    1.1480E-23    2.3032E-53    9.7998E-76
    4.404536E+04    9.6975E-01    3.0248E-02    3.0195E-23    2.7669E-53    2.4549E-75
    4.514998E+04    9.6492E-01    3.5081E-02    7.1923E-23    3.0985E-53    5.6366E-75
    4.627877E+04    9.6222E-01    3.7781E-02    1.4874E-22    3.2677E-53    1.1360E-74
    4.742914E+04    9.6099E-01    3.9010E-02    2.7885E-22    3.3373E-53    2.0887E-74
    4.859884E+04    9.6076E-01    3.9242E-02    4.8034E-22    3.3501E-53    3.5416E-74
    4.979054E+04    9.6121E-01    3.8794E-02    7.4901E-22    3.3331E-53    5.4538E-74
    5.100851E+04    9.6205E-01    3.7949E-02    1.0687E-21    3.3091E-53    7.7040E-74
    5.225617E+04    9.6300E-01    3.6996E-02    1.4094E-21    3.2990E-53    1.0090E-73
    5.353554E+04    9.6379E-01    3.6206E-02    1.7484E-21    3.3195E-53    1.2490E-73
    5.484601E+04    9.6423E-01    3.5767E-02    2.0760E-21    3.3780E-53    1.4891E-73
    5.618429E+04    9.6419E-01    3.5811E-02    2.3983E-21    3.4772E-53    1.7393E-73
    5.754205E+04    9.6361E-01    3.6391E-02    2.7291E-21    3.6151E-53    2.0123E-73
    5.891132E+04    9.6262E-01    3.7380E-02    3.0669E-21    3.7795E-53    2.3089E-73
    6.027604E+04    9.6152E-01    3.8478E-02    3.3768E-21    3.9449E-53    2.6015E-73
    6.162485E+04    9.6058E-01    3.9415E-02    3.6214E-21    4.0901E-53    2.8568E-73
    6.293682E+04    9.5991E-01    4.0090E-02    3.7882E-21    4.2097E-53    3.0586E-73
    6.419493E+04    9.5950E-01    4.0498E-02    3.8836E-21    4.3062E-53    3.2069E-73
    6.537955E+04    9.5927E-01    4.0728E-02    3.9316E-21    4.3889E-53    3.3173E-73
    6.646379E+04    9.5923E-01    4.0774E-02    3.9365E-21    4.4534E-53    3.3874E-73
    6.743920E+04    9.5947E-01    4.0530E-02    3.8823E-21    4.4802E-53    3.3956E-73
    6.827833E+04    9.5976E-01    4.0245E-02    3.8189E-21    4.4856E-53    3.3734E-73
    6.898935E+04    9.6019E-01    3.9811E-02    3.7287E-21    4.3744E-53    3.2516E-73
    6.955810E+04    9.6104E-01    3.8956E-02    3.5657E-21    4.0781E-53    2.9738E-73
    6.978582E+04    9.6273E-01    3.7274E-02    3.2631E-21    3.7145E-53    2.6049E-73
    6.989995E+04    9.6557E-01    3.4427E-02    2.8128E-21    3.2659E-53    2.1511E-73
    6.995709E+04    9.6953E-01    3.0467E-02    2.1796E-21    2.8037E-53    1.6274E-73
    6.998568E+04    9.7346E-01    2.6538E-02    1.5599E-21    2.3933E-53    1.1473E-73
    6.999926E+04    9.7765E-01    2.2351E-02    1.0276E-21    1.9860E-53    7.4780E-74
    6.999997E+04    9.7839E-01    2.1614E-02    9.5503E-22    1.9200E-53    6.9501E-74
#TIME:     0.733
#NVEL: 115
#vel_mid[km/s]           o0           o1           o2           o3           o4
    8.772128E+02    8.5790E-22    1.3455E-14    1.8872E-08    1.5964E-03    9.9840E-01
    8.821279E+02    8.5790E-22    1.3455E-14    1.8872E-08    1.5964E-03    9.9840E-01
    8.970391E+02    8.5791E-22    1.3455E-14    1.8872E-08    1.5964E-03    9.9840E-01
    9.276219E+02    8.5797E-22    1.3456E-14    1.8873E-08    1.5964E-03    9.9840E-01
    9.834559E+02    8.5800E-22    1.3456E-14    1.8874E-08    1.5965E-03    9.9840E-01
    1.043937E+03    8.5737E-22    1.3447E-14    1.8864E-08    1.5960E-03    9.9840E-01
    1.108129E+03    8.5395E-22    1.3399E-14    1.8807E-08    1.5933E-03    9.9841E-01
    1.176267E+03    8.4539E-22    1.3271E-14    1.8649E-08    1.5854E-03    9.9841E-01
    1.248596E+03    8.2649E-22    1.2981E-14    1.8282E-08    1.5669E-03    9.9843E-01
    1.325372E+03    6.8936E-22    1.1032E-14    1.5973E-08    1.4510E-03    9.9855E-01
    1.406869E+03    1.9795E-22    3.7072E-15    6.5934E-09    8.8201E-04    9.9912E-01
    1.493377E+03    3.1324E-23    7.5926E-16    1.8473E-09    4.3286E-04    9.9957E-01
    1.585205E+03    8.6910E-24    2.5723E-16    7.8689E-10    2.6967E-04    9.9973E-01
    1.682679E+03    3.4104E-24    1.1751E-16    4.2632E-10    1.9224E-04    9.9981E-01
    1.786147E+03    1.2108E-24    4.9200E-17    2.1486E-10    1.3150E-04    9.9987E-01
    1.895977E+03    3.7206E-25    1.8427E-17    1.0014E-10    8.6409E-05    9.9991E-01
    2.012561E+03    1.1774E-25    7.1063E-18    4.7999E-11    5.7779E-05    9.9994E-01
    2.136313E+03    3.2378E-26    2.4582E-18    2.1343E-11    3.7224E-05    9.9996E-01
    2.267674E+03    8.7446E-27    8.5118E-19    9.6673E-12    2.4391E-05    9.9998E-01
    2.407114E+03    2.1685E-27    2.7683E-19    4.2153E-12    1.5741E-05    9.9998E-01
    2.555127E+03    5.7575E-28    9.5170E-20    1.9213E-12    1.0447E-05    9.9999E-01
    2.712241E+03    2.1953E-28    4.3909E-20    1.0923E-12    7.8112E-06    9.9999E-01
    2.879017E+03    1.0803E-28    2.4988E-20    7.2793E-13    6.3542E-06    9.9999E-01
    3.056048E+03    6.2565E-29    1.6396E-20    5.4373E-13    5.4868E-06    9.9999E-01
    3.243964E+03    4.5632E-29    1.3086E-20    4.7268E-13    5.1202E-06    9.9999E-01
    3.443435E+03    4.0494E-29    1.2306E-20    4.6590E-13    5.0986E-06    9.9999E-01
    3.655171E+03    4.0796E-29    1.2921E-20    5.0185E-13    5.3276E-06    9.9999E-01
    3.879927E+03    4.1607E-29    1.3947E-20    5.6164E-13    5.7120E-06    9.9999E-01
    4.118504E+03    4.9138E-29    1.6864E-20    6.8194E-13    6.4079E-06    9.9999E-01
    4.371751E+03    6.5935E-29    2.1584E-20    8.2650E-13    7.1117E-06    9.9999E-01
    4.640569E+03    5.0260E-29    1.7325E-20    7.0171E-13    6.5200E-06    9.9999E-01
    4.925917E+03    2.6349E-29    1.0501E-20    4.9401E-13    5.4438E-06    9.9999E-01
    5.228812E+03    1.4763E-29    6.7376E-21    3.6393E-13    4.6598E-06    1.0000E+00
    5.550331E+03    1.1485E-29    5.5664E-21    3.1954E-13    4.3631E-06    1.0000E+00
    5.891620E+03    1.0585E-29    5.2956E-21    3.1278E-13    4.3310E-06    1.0000E+00
    6.253896E+03    1.0400E-29    5.3439E-21    3.2214E-13    4.4251E-06    1.0000E+00
    6.638447E+03    1.0909E-29    5.6624E-21    3.4275E-13    4.5962E-06    1.0000E+00
    7.046645E+03    1.2143E-29    6.3060E-21    3.7918E-13    4.8780E-06    1.0000E+00
    7.479943E+03    1.3837E-29    7.2959E-21    4.4012E-13    5.3431E-06    9.9999E-01
    7.939884E+03    1.7288E-29    9.1345E-21    5.4470E-13    6.0705E-06    9.9999E-01
    8.428107E+03    2.4988E-29    1.2762E-20    7.2600E-13    7.1643E-06    9.9999E-01
    8.946351E+03    4.4552E-29    2.1451E-20    1.1293E-12    9.2379E-06    9.9999E-01
    9.496461E+03    1.2270E-28    5.2739E-20    2.4051E-12    1.4246E-05    9.9999E-01
    1.008040E+04    6.6629E-28    2.3083E-19    8.0874E-12    2.8324E-05    9.9997E-01
    1.070024E+04    1.0338E-26    2.5698E-18    5.8448E-11    8.6776E-05    9.9991E-01
    1.135820E+04    8.3286E-25    1.3103E-16    1.4665E-09    5.3910E-04    9.9946E-01
    1.205661E+04    6.0307E-22    5.5402E-14    1.9894E-07    8.8039E-03    9.9120E-01
    1.279797E+04    1.1174E-18    6.0166E-11    5.1710E-05    1.9493E-01    8.0502E-01
    1.358477E+04    4.6920E-16    1.5195E-08    2.8858E-03    8.8029E-01    1.1682E-01
    1.437244E+04    2.6066E-13    4.0196E-06    9.2867E-02    9.0611E-01    1.0147E-03
    1.500937E+04    2.4787E-10    1.0692E-03    9.4998E-01    4.8950E-02    3.5379E-08
    1.552878E+04    1.8790E-07    1.0503E-01    8.9494E-01    3.1716E-05    8.7241E-16
    1.591273E+04    1.1992E-05    9.0041E-01    9.9580E-02    4.4794E-09    1.1633E-23
    1.617011E+04    1.1345E-04    9.9899E-01    9.0115E-04    2.4784E-14    2.1272E-33
    1.634952E+04    1.0416E-03    9.9895E-01    4.6227E-06    3.5679E-20    3.2083E-44
    1.648696E+04    1.0194E-02    9.8981E-01    1.4105E-08    1.2780E-26    3.3146E-56
    1.659878E+04    7.9569E-02    9.2043E-01    4.4916E-11    5.2725E-33    8.3533E-64
    1.669545E+04    3.1654E-01    6.8346E-01    3.1540E-13    2.3784E-38    7.1044E-66
    1.678508E+04    5.9876E-01    4.0124E-01    5.6208E-15    1.5283E-42    1.6855E-67
    1.687250E+04    7.7529E-01    2.2471E-01    2.3523E-16    9.0575E-46    9.0306E-69
    1.696111E+04    8.7147E-01    1.2853E-01    1.6715E-17    2.1450E-48    7.6751E-70
    1.705636E+04    9.2598E-01    7.4018E-02    1.5010E-18    9.5549E-51    7.8488E-71
    1.716416E+04    9.5809E-01    4.1905E-02    1.4138E-19    8.0224E-53    8.1186E-72
    1.730537E+04    9.7873E-01    2.1268E-02    9.3280E-21    1.6636E-53    5.7447E-73
    1.760745E+04    9.9407E-01    5.9315E-03    6.5611E-23    4.9202E-54    4.3430E-75
    1.821538E+04    9.9940E-01    6.0218E-04    1.4098E-26    5.1794E-55    9.7649E-79
    1.893451E+04    9.9994E-01    5.9433E-05    3.0682E-30    5.1877E-56    2.1743E-82
    1.971244E+04    9.9999E-01    7.4190E-06    1.4005E-33    6.5473E-57    1.0107E-85
    2.054375E+04    1.0000E+00    1.2143E-06    1.0173E-35    1.0814E-57    8.0571E-88
    2.140728E+04    1.0000E+00    2.3146E-07    3.0849E-35    2.0860E-58    2.5156E-87
    2.226561E+04    1.0000E+00    7.7308E-08    1.8613E-34    7.1515E-59    1.5552E-86
    2.313428E+04    1.0000E+00    9.3268E-08    1.3036E-33    9.0702E-59    1.1355E-85
    2.404497E+04    1.0000E+00    2.6250E-07    8.1529E-33    2.8023E-58    7.7621E-85
    2.500523E+04    1.0000E+00    8.3925E-07    4.5702E-32    1.0577E-57    5.1154E-84
    2.604263E+04    1.0000E+00    3.3295E-06    3.0965E-31    5.4944E-57    4.5166E-83
    2.724271E+04    9.9998E-01    1.9668E-05    3.3017E-30    4.9023E-56    7.2352E-82
    2.880103E+04    9.9991E-01    9.1540E-05    2.4532E-29    3.4243E-55    8.0622E-81
    3.057189E+04    9.9984E-01    1.5996E-04    6.1673E-29    6.6582E-55    2.2581E-80
    3.239972E+04    9.9966E-01    3.3535E-04    2.4924E-28    9.4775E-55    6.2291E-80
    3.417455E+04    9.9918E-01    8.2175E-04    1.3180E-27    1.6653E-54    2.3641E-79
    3.587716E+04    9.9818E-01    1.8197E-03    5.6747E-27    2.9397E-54    8.1141E-79
    3.749452E+04    9.9617E-01    3.8263E-03    2.4250E-26    5.1931E-54    2.9153E-78
    3.901907E+04    9.9347E-01    6.5287E-03    7.6477E-26    7.9518E-54    8.2568E-78
    4.041392E+04    9.9098E-01    9.0233E-03    1.7014E-25    1.0300E-53    1.7236E-77
    4.166067E+04    9.8701E-01    1.2986E-02    4.7256E-25    1.3760E-53    4.4493E-77
    4.282033E+04    9.8100E-01    1.9004E-02    1.6337E-24    1.8602E-53    1.4219E-76
    4.393802E+04    9.7425E-01    2.5751E-02    5.7781E-24    2.3551E-53    4.6952E-76
    4.506444E+04    9.6850E-01    3.1500E-02    1.8306E-23    2.7386E-53    1.4092E-75
    4.621047E+04    9.6486E-01    3.5139E-02    4.8513E-23    2.9558E-53    3.5899E-75
    4.737662E+04    9.6286E-01    3.7137E-02    1.1313E-22    3.0619E-53    8.1213E-75
    4.855943E+04    9.6205E-01    3.7946E-02    2.3561E-22    3.1020E-53    1.6518E-74
    4.976293E+04    9.6210E-01    3.7904E-02    4.3188E-22    3.1061E-53    2.9713E-74
    5.099069E+04    9.6266E-01    3.7337E-02    7.0214E-22    3.1005E-53    4.7593E-74
    5.224631E+04    9.6343E-01    3.6571E-02    1.0292E-21    3.1090E-53    6.8980E-74
    5.353171E+04    9.6409E-01    3.5909E-02    1.3860E-21    3.1502E-53    9.2314E-74
    5.484612E+04    9.6444E-01    3.5559E-02    1.7523E-21    3.2322E-53    1.1683E-73
    5.618687E+04    9.6433E-01    3.5666E-02    2.1222E-21    3.3559E-53    1.4290E-73
    5.754538E+04    9.6371E-01    3.6290E-02    2.5000E-21    3.5173E-53    1.7149E-73
    5.891516E+04    9.6269E-01    3.7310E-02    2.8808E-21    3.7028E-53    2.0287E-73
    6.027894E+04    9.6157E-01    3.8427E-02    3.2286E-21    3.8857E-53    2.3452E-73
    6.162742E+04    9.6062E-01    3.9378E-02    3.5059E-21    4.0450E-53    2.6312E-73
    6.293850E+04    9.5994E-01    4.0063E-02    3.6994E-21    4.1751E-53    2.8660E-73
    6.419616E+04    9.5952E-01    4.0477E-02    3.8155E-21    4.2794E-53    3.0453E-73
    6.537984E+04    9.5929E-01    4.0712E-02    3.8789E-21    4.3677E-53    3.1820E-73
    6.646444E+04    9.5924E-01    4.0761E-02    3.8951E-21    4.4361E-53    3.2733E-73
    6.743912E+04    9.5948E-01    4.0520E-02    3.8495E-21    4.4659E-53    3.2990E-73
    6.827867E+04    9.5976E-01    4.0236E-02    3.7920E-21    4.4733E-53    3.2896E-73
    6.898947E+04    9.6020E-01    3.9804E-02    3.7063E-21    4.3639E-53    3.1813E-73
    6.955800E+04    9.6105E-01    3.8950E-02    3.5469E-21    4.0699E-53    2.9191E-73
    6.978577E+04    9.6273E-01    3.7268E-02    3.2469E-21    3.7078E-53    2.5621E-73
    6.989993E+04    9.6558E-01    3.4422E-02    2.7993E-21    3.2607E-53    2.1193E-73
    6.995708E+04    9.6954E-01    3.0463E-02    2.1694E-21    2.7995E-53    1.6051E-73
    6.998567E+04    9.7347E-01    2.6534E-02    1.5526E-21    2.3898E-53    1.1323E-73
    6.999926E+04    9.7765E-01    2.2347E-02    1.0227E-21    1.9832E-53    7.3842E-74
    6.999997E+04    9.7839E-01    2.1611E-02    9.5058E-22    1.9173E-53    6.8635E-74
#TIME:     0.806
#NVEL: 115
#vel_mid[km/s]           o0           o1           o2           o3           o4
    8.772128E+02    1.1966E-21    2.0544E-14    2.9642E-08    2.1241E-03    9.9788E-01
    8.817035E+02    1.1966E-21    2.0544E-14    2.9642E-08    2.1241E-03    9.9788E-01
    8.953142E+02    1.1966E-21    2.0544E-14    2.9643E-08    2.1241E-03    9.9788E-01
    9.231691E+02    1.1967E-21    2.0545E-14    2.9643E-08    2.1241E-03    9.9788E-01
    9.772176E+02    1.1966E-21    2.0544E-14    2.9642E-08    2.1241E-03    9.9788E-01
    1.037326E+03    1.1954E-21    2.0525E-14    2.9620E-08    2.1232E-03    9.9788E-01
    1.101111E+03    1.1900E-21    2.0442E-14    2.9521E-08    2.1191E-03    9.9788E-01
    1.168818E+03    1.1749E-21    2.0200E-14    2.9221E-08    2.1067E-03    9.9789E-01
    1.240689E+03    1.1293E-21    1.9465E-14    2.8309E-08    2.0684E-03    9.9793E-01
    1.316978E+03    8.9247E-22    1.5762E-14    2.3792E-08    1.8741E-03    9.9813E-01
    1.397959E+03    2.7773E-22    5.6227E-15    1.0273E-08    1.1670E-03    9.9883E-01
    1.483920E+03    4.6928E-23    1.1999E-15    2.9550E-09    5.8012E-04    9.9942E-01
    1.575166E+03    1.1888E-23    3.7282E-16    1.1691E-09    3.4640E-04    9.9965E-01
    1.672023E+03    4.2115E-24    1.5551E-16    5.8792E-10    2.3676E-04    9.9976E-01
    1.774835E+03    1.4447E-24    6.2923E-17    2.8730E-10    1.5903E-04    9.9984E-01
    1.883970E+03    4.3131E-25    2.2871E-17    1.3011E-10    1.0266E-04    9.9990E-01
    1.999815E+03    1.2921E-25    8.3854E-18    5.9638E-11    6.6837E-05    9.9993E-01
    2.122784E+03    3.4628E-26    2.8237E-18    2.5798E-11    4.2278E-05    9.9996E-01
    2.253313E+03    8.9360E-27    9.3705E-19    1.1235E-11    2.7018E-05    9.9997E-01
    2.391869E+03    2.1481E-27    2.9596E-19    4.7623E-12    1.7101E-05    9.9998E-01
    2.538945E+03    5.5290E-28    9.8897E-20    2.1129E-12    1.1132E-05    9.9999E-01
    2.695065E+03    1.9924E-28    4.3480E-20    1.1540E-12    8.1171E-06    9.9999E-01
    2.860784E+03    9.4447E-29    2.3957E-20    7.4843E-13    6.4921E-06    9.9999E-01
    3.036693E+03    5.3652E-29    1.5450E-20    5.5087E-13    5.5569E-06    9.9999E-01
    3.223420E+03    3.8365E-29    1.2129E-20    4.7315E-13    5.1577E-06    9.9999E-01
    3.421628E+03    3.3926E-29    1.1380E-20    4.6625E-13    5.1462E-06    9.9999E-01
    3.632023E+03    3.4972E-29    1.2180E-20    5.1050E-13    5.4389E-06    9.9999E-01
    3.855356E+03    3.7081E-29    1.3593E-20    5.8789E-13    5.9419E-06    9.9999E-01
    4.092421E+03    4.3172E-29    1.6362E-20    7.1762E-13    6.7152E-06    9.9999E-01
    4.344064E+03    5.9762E-29    2.1551E-20    8.9227E-13    7.5696E-06    9.9999E-01
    4.611180E+03    5.0042E-29    1.8672E-20    8.0190E-13    7.1504E-06    9.9999E-01
    4.894722E+03    2.7471E-29    1.1709E-20    5.7686E-13    6.0297E-06    9.9999E-01
    5.195698E+03    1.5166E-29    7.4236E-21    4.2114E-13    5.1346E-06    9.9999E-01
    5.515181E+03    1.1461E-29    5.9945E-21    3.6371E-13    4.7657E-06    1.0000E+00
    5.854309E+03    1.0398E-29    5.6295E-21    3.5265E-13    4.7088E-06    1.0000E+00
    6.214290E+03    1.0172E-29    5.6652E-21    3.6296E-13    4.8145E-06    1.0000E+00
    6.596406E+03    1.0765E-29    6.0549E-21    3.8948E-13    5.0297E-06    9.9999E-01
    7.002019E+03    1.2261E-29    6.8751E-21    4.3776E-13    5.3892E-06    9.9999E-01
    7.432572E+03    1.4266E-29    8.0991E-21    5.1613E-13    5.9624E-06    9.9999E-01
    7.889601E+03    1.8177E-29    1.0340E-20    6.5117E-13    6.8596E-06    9.9999E-01
    8.374732E+03    2.7272E-29    1.4951E-20    8.9485E-13    8.2465E-06    9.9999E-01
    8.889693E+03    5.0543E-29    2.6034E-20    1.4354E-12    1.0830E-05    9.9999E-01
    9.436320E+03    1.4119E-28    6.5189E-20    3.1179E-12    1.6915E-05    9.9998E-01
    1.001656E+04    7.7812E-28    2.9186E-19    1.0738E-11    3.4134E-05    9.9997E-01
    1.063248E+04    1.2095E-26    3.3016E-18    7.8840E-11    1.0560E-04    9.9989E-01
    1.128627E+04    9.2815E-25    1.6484E-16    1.9419E-09    6.5036E-04    9.9935E-01
    1.198026E+04    7.2361E-22    7.6072E-14    2.8004E-07    1.1017E-02    9.8898E-01
    1.271692E+04    1.8235E-18    1.1015E-10    8.9254E-05    2.6495E-01    7.3496E-01
    1.349805E+04    8.1121E-16    2.8232E-08    4.5411E-03    9.2940E-01    6.6062E-02
    1.425822E+04    3.4240E-13    5.7697E-06    1.2039E-01    8.7900E-01    6.0656E-04
    1.486986E+04    1.3520E-10    7.6942E-04    9.3163E-01    6.7602E-02    7.1289E-08
    1.537519E+04    3.6636E-08    3.8758E-02    9.6109E-01    1.5290E-04    3.0543E-14
    1.578064E+04    4.3194E-06    7.0452E-01    2.9548E-01    8.7331E-08    2.7603E-21
