#NTIMES: 200
#NSTAGES: 10
#TIMES[d]: 0.9869 1.0089 1.0313 1.0543 1.0778 1.1018 1.1263 1.1514 1.1771 1.2033 1.2301 1.2575 1.2855 1.3142 1.3434 1.3734 1.4039 1.4352 1.4672 1.4999 1.5333 1.5674 1.6024 1.6381 1.6745 1.7118 1.7500 1.7890 1.8288 1.8696 1.9112 1.9538 1.9973 2.0418 2.0873 2.1338 2.1813 2.2299 2.2796 2.3303 2.3823 2.4353 2.4896 2.5450 2.6017 2.6597 2.7189 2.7795 2.8414 2.9047 2.9694 3.0356 3.1032 3.1723 3.2430 3.3152 3.3891 3.4646 3.5417 3.6206 3.7013 3.7837 3.8680 3.9542 4.0423 4.1323 4.2244 4.3185 4.4147 4.5130 4.6135 4.7163 4.8214 4.9288 5.0386 5.1508 5.2655 5.3828 5.5028 5.6253 5.7506 5.8787 6.0097 6.1436 6.2804 6.4203 6.5633 6.7096 6.8590 7.0118 7.1680 7.3277 7.4909 7.6578 7.8284 8.0028 8.1810 8.3633 8.5496 8.7400 8.9347 9.1337 9.3372 9.5452 9.7578 9.9752 10.1974 10.4246 10.6568 10.8942 11.1368 11.3849 11.6385 11.8978 12.1628 12.4338 12.7108 12.9939 13.2834 13.5793 13.8818 14.1910 14.5071 14.8303 15.1606 15.4983 15.8436 16.1965 16.5573 16.9261 17.3032 17.6886 18.0827 18.4855 18.8973 19.3182 19.7486 20.1885 20.6382 21.0979 21.5679 22.0484 22.5395 23.0416 23.5549 24.0796 24.6160 25.1644 25.7249 26.2980 26.8838 27.4826 28.0949 28.7207 29.3605 30.0145 30.6831 31.3666 32.0654 32.7796 33.5098 34.2563 35.0194 35.7995 36.5970 37.4122 38.2456 39.0976 39.9685 40.8589 41.7690 42.6995 43.6507 44.6230 45.6171 46.6332 47.6720 48.7340 49.8196 50.9294 52.0639 53.2236 54.4093 55.6213 56.8603 58.1269 59.4218 60.7455 62.0986 63.4819 64.8961 66.3417 67.8195 69.3303 70.8747 72.4535 74.0675 75.7174 77.4041 79.1284
#
#TIME: 0.9869
#NVEL: 115
#vel_mid[km/s] cr0 cr1 cr2 cr3 cr4 cr5 cr6 cr7 cr8 cr9
4.7294e+04 6.0587e-09 9.9969e-01 3.0560e-04 8.8457e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8516e+04 5.8891e-09 9.9981e-01 1.8675e-04 1.5206e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9754e+04 6.2427e-09 9.9991e-01 9.2760e-05 1.4447e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.1012e+04 4.0406e-09 9.9984e-01 1.6336e-04 5.4451e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2292e+04 2.4331e-09 9.9964e-01 3.5751e-04 3.9339e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3596e+04 3.8968e-09 9.9994e-01 6.0934e-05 1.6582e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.4921e+04 2.4406e-09 9.9988e-01 1.1769e-04 8.2068e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6265e+04 3.5902e-09 9.9997e-01 2.6361e-05 7.9270e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.7622e+04 1.5084e-09 9.9986e-01 1.4112e-04 7.5654e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8985e+04 4.3108e-09 9.9999e-01 6.1168e-06 6.4218e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0341e+04 3.5542e-10 9.9748e-01 2.5189e-03 2.0559e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.1676e+04 2.4908e-09 9.9999e-01 9.1884e-06 1.1749e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2975e+04 5.0520e-10 9.9965e-01 3.4802e-04 3.4669e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.4219e+04 6.5457e-10 9.9989e-01 1.1022e-04 9.2698e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5388e+04 1.7151e-09 9.9999e-01 6.6392e-06 2.1820e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6461e+04 1.1871e-09 9.9999e-01 1.1605e-05 8.8402e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7422e+04 1.6910e-09 1.0000e+00 3.5782e-06 2.4860e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8257e+04 1.3992e-09 1.0000e+00 4.3935e-06 3.8369e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8960e+04 1.2254e-09 1.0000e+00 4.9058e-06 4.6282e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9475e+04 6.1431e-10 9.9998e-01 2.2637e-05 3.4104e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9758e+04 1.2367e-09 1.0000e+00 3.7378e-06 1.8212e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9886e+04 7.2466e-10 9.9999e-01 1.3596e-05 7.3857e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9950e+04 6.9073e-10 9.9999e-01 1.4818e-05 9.2815e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9982e+04 5.0462e-09 1.0000e+00 9.6483e-08 4.3470e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9996e+04 1.2661e-09 1.0000e+00 2.8233e-06 7.1025e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 2.5823e-10 9.9996e-01 3.9489e-05 6.5565e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 12.7108
#NVEL: 115
#vel_mid[km/s] cr0 cr1 cr2 cr3 cr4 cr5 cr6 cr7 cr8 cr9
4.4010e+02 3.7804e-25 3.5892e-14 1.4895e-05 7.4467e-01 2.5532e-01 6.9783e-08 4.6483e-20 0.0000e+00 0.0000e+00 0.0000e+00
8.8623e+02 1.0974e-19 1.3431e-10 8.6748e-04 9.8720e-01 1.1928e-02 1.8595e-10 1.1817e-23 0.0000e+00 0.0000e+00 0.0000e+00
9.0614e+02 5.7352e-20 7.7351e-11 5.9981e-04 9.7862e-01 2.0780e-02 7.1226e-10 1.2645e-22 0.0000e+00 0.0000e+00 0.0000e+00
9.4442e+02 3.6134e-20 5.2202e-11 4.6036e-04 9.6888e-01 3.0660e-02 1.8356e-09 6.7448e-22 0.0000e+00 0.0000e+00 0.0000e+00
9.9911e+02 2.1775e-20 3.3902e-11 3.4358e-04 9.5314e-01 4.6519e-02 5.1041e-09 4.1337e-21 0.0000e+00 0.0000e+00 0.0000e+00
1.0608e+03 1.2306e-20 2.0820e-11 2.4598e-04 9.2663e-01 7.3125e-02 1.5711e-08 3.0583e-20 0.0000e+00 0.0000e+00 0.0000e+00
1.1257e+03 6.8958e-21 1.2650e-11 1.7367e-04 8.8676e-01 1.1307e-01 4.7588e-08 2.2302e-19 0.0000e+00 0.0000e+00 0.0000e+00
1.1944e+03 3.6389e-21 7.2638e-12 1.1677e-04 8.2426e-01 1.7562e-01 1.5199e-07 1.8292e-18 8.4078e-45 0.0000e+00 0.0000e+00
1.2673e+03 1.7784e-21 3.8648e-12 7.3145e-05 7.2956e-01 2.7037e-01 5.1077e-07 1.7116e-17 4.6523e-43 0.0000e+00 0.0000e+00
1.3448e+03 7.6552e-22 1.8076e-12 4.0562e-05 5.9207e-01 4.0789e-01 1.8600e-06 1.9905e-16 4.2353e-41 0.0000e+00 0.0000e+00
1.4269e+03 2.6682e-22 6.8681e-13 1.8530e-05 4.1622e-01 5.8375e-01 7.3500e-06 3.0118e-15 6.9840e-39 0.0000e+00 0.0000e+00
1.5140e+03 7.2174e-23 2.0770e-13 6.9121e-06 2.4873e-01 7.5123e-01 2.8090e-05 4.8259e-14 1.4138e-36 0.0000e+00 0.0000e+00
1.6065e+03 1.5578e-23 5.1718e-14 2.1798e-06 1.2948e-01 8.7042e-01 1.0015e-04 7.4957e-13 2.9080e-34 0.0000e+00 0.0000e+00
1.7047e+03 3.3080e-24 1.2632e-14 6.6644e-07 6.4169e-02 9.3551e-01 3.1969e-04 9.9592e-12 4.7325e-32 0.0000e+00 0.0000e+00
1.8088e+03 7.7449e-25 3.3899e-15 2.1995e-07 3.2871e-02 9.6625e-01 8.8243e-04 9.9405e-11 4.4925e-30 0.0000e+00 0.0000e+00
1.9193e+03 1.8597e-25 9.4262e-16 7.5224e-08 1.7155e-02 9.8059e-01 2.2588e-03 8.4843e-10 3.1222e-28 0.0000e+00 0.0000e+00
2.0365e+03 5.2139e-26 3.0280e-16 2.9061e-08 9.6175e-03 9.8528e-01 5.0989e-03 5.4826e-09 1.2539e-26 0.0000e+00 0.0000e+00
2.1609e+03 1.5588e-26 1.0426e-16 1.1993e-08 5.6204e-03 9.8375e-01 1.0627e-02 2.9560e-08 3.4765e-25 0.0000e+00 0.0000e+00
2.2929e+03 4.5727e-27 3.6000e-17 5.0376e-09 3.3347e-03 9.7560e-01 2.1069e-02 1.4194e-07 7.4710e-24 8.4078e-45 0.0000e+00
2.4330e+03 1.5752e-27 1.4383e-17 2.3940e-09 2.1294e-03 9.6083e-01 3.7041e-02 5.2089e-07 9.4479e-23 4.6383e-43 0.0000e+00
2.5816e+03 6.5612e-28 6.7418e-18 1.2882e-09 1.4577e-03 9.3996e-01 5.8576e-02 1.5189e-06 7.7485e-22 1.2452e-41 0.0000e+00
2.7393e+03 3.5806e-28 3.9951e-18 8.3955e-10 1.1193e-03 9.1958e-01 7.9301e-02 3.1083e-06 3.1812e-21 1.1365e-40 0.0000e+00
2.9067e+03 2.4517e-28 2.9201e-18 6.5842e-10 9.6869e-04 9.0685e-01 9.2173e-02 4.4146e-06 6.1983e-21 3.1681e-40 0.0000e+00
3.0842e+03 2.0653e-28 2.6268e-18 6.2972e-10 9.6139e-04 9.0850e-01 9.0533e-02 4.1209e-06 4.9763e-21 2.1098e-40 0.0000e+00
3.2726e+03 2.1863e-28 2.9512e-18 7.4042e-10 1.0973e-03 9.2395e-01 7.4954e-02 2.5218e-06 1.6516e-21 3.3942e-41 0.0000e+00
3.4725e+03 2.9660e-28 4.1649e-18 1.0622e-09 1.4219e-03 9.4596e-01 5.2619e-02 1.0433e-06 2.4772e-22 1.5484e-42 0.0000e+00
3.6846e+03 4.2685e-28 6.2817e-18 1.6298e-09 1.9262e-03 9.6404e-01 3.4038e-02 3.5714e-07 2.5063e-23 3.7835e-44 0.0000e+00
3.9097e+03 5.2382e-28 8.4269e-18 2.3135e-09 2.5037e-03 9.7498e-01 2.2520e-02 1.2837e-07 2.7003e-24 1.4013e-45 0.0000e+00
4.1484e+03 8.3930e-28 1.3643e-17 3.6671e-09 3.4067e-03 9.8225e-01 1.4346e-02 4.3662e-08 2.8534e-25 0.0000e+00 0.0000e+00
4.4019e+03 2.0673e-27 3.0351e-17 7.1357e-09 5.1121e-03 9.8660e-01 8.2896e-03 1.2339e-08 2.3458e-26 0.0000e+00 0.0000e+00
4.6708e+03 4.3284e-27 5.9946e-17 1.2845e-08 7.3763e-03 9.8769e-01 4.9326e-03 3.6968e-09 2.0810e-27 0.0000e+00 0.0000e+00
4.9561e+03 5.9018e-27 8.6223e-17 1.8778e-08 9.6033e-03 9.8717e-01 3.2271e-03 1.3342e-09 2.3975e-28 0.0000e+00 0.0000e+00
5.2588e+03 7.3835e-27 1.1598e-16 2.6145e-08 1.2171e-02 9.8566e-01 2.1731e-03 5.1288e-10 3.0861e-29 0.0000e+00 0.0000e+00
5.5800e+03 1.1763e-26 1.8796e-16 4.1375e-08 1.6468e-02 9.8217e-01 1.3576e-03 1.6902e-10 3.0879e-30 0.0000e+00 0.0000e+00
5.9209e+03 2.1018e-26 3.3716e-16 7.1050e-08 2.3369e-02 9.7584e-01 7.8982e-04 4.7519e-11 2.2709e-31 0.0000e+00 0.0000e+00
6.2825e+03 4.2641e-26 6.8209e-16 1.3528e-07 3.5295e-02 9.6429e-01 4.1458e-04 1.0594e-11 1.0516e-32 0.0000e+00 0.0000e+00
6.6663e+03 1.1959e-25 1.8330e-15 3.2310e-07 6.0649e-02 9.3917e-01 1.7672e-04 1.4974e-12 2.0292e-34 0.0000e+00 0.0000e+00
7.0735e+03 5.0951e-25 7.3095e-15 1.0787e-06 1.2626e-01 8.7368e-01 5.1134e-05 9.1365e-14 7.5296e-37 0.0000e+00 0.0000e+00
7.5056e+03 2.6329e-24 3.5940e-14 4.3299e-06 2.8375e-01 7.1623e-01 9.5859e-06 2.3737e-15 5.4594e-40 0.0000e+00 0.0000e+00
7.9641e+03 1.8623e-23 2.2686e-13 1.9902e-05 5.9593e-01 4.0405e-01 8.1222e-07 1.6207e-17 4.0638e-44 0.0000e+00 0.0000e+00
8.4505e+03 1.6005e-22 1.5681e-12 8.4876e-05 8.8960e-01 1.1032e-01 1.9887e-08 1.6600e-20 0.0000e+00 0.0000e+00 0.0000e+00
8.9668e+03 1.1199e-21 8.8147e-12 2.8484e-04 9.7968e-01 2.0035e-02 2.7908e-10 8.0092e-24 0.0000e+00 0.0000e+00 0.0000e+00
9.5145e+03 8.6376e-21 5.4108e-11 9.8876e-04 9.9622e-01 2.7945e-03 2.3082e-12 1.6063e-27 0.0000e+00 0.0000e+00 0.0000e+00
1.0096e+04 1.1612e-19 5.3741e-10 4.6780e-03 9.9509e-01 2.2987e-04 5.5097e-15 3.6650e-32 0.0000e+00 0.0000e+00 0.0000e+00
1.0712e+04 6.5188e-18 1.9658e-08 5.3388e-02 9.4661e-01 3.9402e-06 3.1038e-19 1.1133e-39 0.0000e+00 0.0000e+00 0.0000e+00
1.1367e+04 5.4499e-16 1.0160e-06 6.0799e-01 3.9201e-01 7.2835e-09 2.4774e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2062e+04 7.7190e-15 8.2310e-06 9.7959e-01 2.0397e-02 1.4616e-12 1.7937e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.2794e+04 3.4119e-14 2.5681e-05 9.9815e-01 1.8205e-03 2.4384e-15 9.9886e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.3528e+04 1.1832e-13 6.7413e-05 9.9972e-01 2.1738e-04 8.8174e-18 2.3724e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4194e+04 3.2720e-13 1.5345e-04 9.9981e-01 3.3090e-05 5.8337e-20 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.4758e+04 6.1284e-13 2.6359e-04 9.9973e-01 8.9759e-06 1.7358e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5240e+04 1.2839e-12 4.4413e-04 9.9955e-01 3.2012e-06 1.2061e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5647e+04 3.6222e-12 8.4236e-04 9.9916e-01 1.1236e-06 9.1651e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.5960e+04 1.4301e-11 1.8965e-03 9.9810e-01 3.2801e-07 4.7537e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6187e+04 3.8325e-11 3.5879e-03 9.9641e-01 1.0661e-07 2.8261e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6354e+04 7.8630e-11 5.9094e-03 9.9409e-01 4.0439e-08 2.3352e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6484e+04 1.0864e-10 7.7148e-03 9.9229e-01 2.1769e-08 4.4630e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6593e+04 1.2068e-10 8.9151e-03 9.9108e-01 1.3856e-08 1.2562e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6692e+04 1.3534e-10 1.0171e-02 9.8983e-01 9.4676e-09 4.3685e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6788e+04 1.4479e-10 1.1130e-02 9.8887e-01 7.1660e-09 2.0026e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6888e+04 1.6403e-10 1.2600e-02 9.8740e-01 5.1448e-09 8.0869e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.6999e+04 1.8041e-10 1.3969e-02 9.8603e-01 3.8506e-09 3.6365e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7146e+04 2.0226e-10 1.5823e-02 9.8418e-01 2.7092e-09 1.3787e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7416e+04 2.5560e-10 2.0044e-02 9.7996e-01 1.4273e-09 2.3859e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.7888e+04 2.8962e-10 2.4805e-02 9.7519e-01 6.9513e-10 3.1238e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.8532e+04 4.7689e-10 3.8927e-02 9.6107e-01 2.1933e-10 1.3979e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
1.9260e+04 8.3322e-10 6.4144e-02 9.3586e-01 5.9558e-11 4.2618e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0034e+04 1.3048e-09 9.9826e-02 9.0017e-01 1.6579e-11 1.3666e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.0838e+04 2.0861e-09 1.5553e-01 8.4447e-01 4.3574e-12 3.9666e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.1648e+04 3.4019e-09 2.3708e-01 7.6292e-01 1.1355e-12 1.2390e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.2448e+04 3.7695e-09 2.8474e-01 7.1526e-01 4.9571e-13 1.3401e-40 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.3246e+04 4.8967e-10 8.4077e-02 9.1592e-01 7.6236e-12 8.5808e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4052e+04 1.3741e-10 3.9848e-02 9.6015e-01 2.7102e-11 1.7411e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.4868e+04 3.7853e-08 9.5908e-01 4.0924e-02 4.7284e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.5699e+04 3.4528e-08 9.6380e-01 3.6196e-02 2.6104e-18 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.6588e+04 8.5148e-12 8.0980e-03 9.9190e-01 2.8582e-10 4.3765e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.7638e+04 6.0469e-10 1.6923e-01 8.3077e-01 4.1317e-13 2.3525e-41 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
2.8987e+04 5.3119e-08 9.9689e-01 3.1109e-03 7.7724e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.0652e+04 3.7007e-08 9.9507e-01 4.9344e-03 2.2909e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.2516e+04 1.1568e-10 9.6450e-02 9.0355e-01 4.2838e-13 9.9268e-42 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.4459e+04 1.5826e-08 9.9280e-01 7.1952e-03 2.4089e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.6371e+04 1.1166e-08 9.9254e-01 7.4579e-03 1.6165e-21 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.8150e+04 1.0197e-08 9.9546e-01 4.5365e-03 2.4404e-22 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
3.9750e+04 1.0757e-08 9.9767e-01 2.3303e-03 2.5439e-23 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.1174e+04 1.0716e-08 9.9860e-01 1.4009e-03 4.2479e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.2468e+04 9.2087e-09 9.9887e-01 1.1287e-03 1.5891e-24 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.3688e+04 8.4635e-09 9.9928e-01 7.2285e-04 2.9469e-25 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.4884e+04 8.6166e-09 9.9964e-01 3.5730e-04 2.5804e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.6084e+04 6.0129e-09 9.9949e-01 5.0765e-04 5.1461e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.7294e+04 6.9304e-09 9.9980e-01 1.9507e-04 2.2558e-27 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.8516e+04 7.6050e-09 9.9991e-01 8.8282e-05 1.6303e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
4.9754e+04 5.5224e-09 9.9988e-01 1.1508e-04 2.5537e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.1012e+04 6.6680e-09 9.9996e-01 4.1746e-05 9.8542e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.2292e+04 6.8326e-09 9.9998e-01 2.3169e-05 1.3133e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.3596e+04 4.4245e-09 9.9996e-01 4.0323e-05 4.7502e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.4921e+04 4.7990e-09 9.9998e-01 1.9564e-05 4.3147e-31 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.6265e+04 2.3406e-09 9.9993e-01 7.0010e-05 1.2624e-29 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.7622e+04 3.9721e-09 9.9999e-01 1.1231e-05 4.7184e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
5.8985e+04 9.3064e-10 9.9973e-01 2.7155e-04 3.6156e-28 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.0341e+04 1.4017e-09 9.9994e-01 5.5847e-05 2.6855e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.1676e+04 1.1732e-09 9.9995e-01 5.4429e-05 1.8860e-30 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.2975e+04 1.7354e-09 9.9999e-01 1.3076e-05 2.3498e-32 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.4219e+04 2.0125e-09 9.9999e-01 5.9840e-06 1.9257e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.5388e+04 1.6711e-09 9.9999e-01 6.4471e-06 1.8956e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.6461e+04 1.5954e-09 9.9999e-01 5.1067e-06 7.8643e-34 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.7422e+04 1.0302e-09 9.9999e-01 1.1035e-05 6.0131e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8257e+04 1.1482e-09 9.9999e-01 6.5074e-06 1.1234e-33 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.8960e+04 1.5583e-09 1.0000e+00 2.4717e-06 6.0796e-35 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9475e+04 3.6523e-09 1.0000e+00 2.3274e-07 5.7665e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9758e+04 2.3848e-09 1.0000e+00 6.6039e-07 1.1558e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9886e+04 4.4773e-09 1.0000e+00 1.1805e-07 7.3487e-39 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9950e+04 4.1718e-09 1.0000e+00 1.3945e-07 1.1815e-38 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9982e+04 9.5612e-11 9.9719e-01 2.8095e-03 4.2802e-26 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
6.9996e+04 1.9371e-09 1.0000e+00 8.9196e-07 2.4183e-36 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
7.0000e+04 1.2665e-09 1.0000e+00 6.9893e-07 5.5221e-37 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00 0.0000e+00
#
#TIME: 12.9939
#NVEL: 115
#vel_mid[km/s] cr0 cr1 cr2 cr3 cr4 cr5 cr6 cr7 cr8 cr9
4.4010e+02 2.8286e-25 2.8886e-14 1.3019e-05 7.2048e-01 2.7951e-01 8.8558e-08 7.0173e-20 0.0000e+00 0.0000e+00 0.0000e+00
8.8623e+02 8.4931e-20 1.1199e-10 7.8532e-04 9.8583e-01 1.3380e-02 2.3905e-10 1.7787e-23 0.0000e+00 0.0000e+00 0.0000e+00
9.0614e+02 4.4463e-20 6.4582e-11 5.4326e-04 9.7623e-01 2.3231e-02 9.0966e-10 1.8830e-22 0.0000e+00 0.0000e+00 0.0000e+00
