#NTIMES:    65
#NSTAGES:     2
#TIMES[d]:     0.500    0.550    0.666    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.200   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800
#
#TIME:     0.500
#NVEL: 115
#vel_mid[km/s]           na0           na1
    9.231691E+02   4.1443E-006   1.0000E+000
    9.772176E+02   4.1443E-006   1.0000E+000
    1.037326E+03   4.1441E-006   1.0000E+000
    1.101111E+03   4.1436E-006   1.0000E+000
    1.168818E+03   4.1437E-006   1.0000E+000
    1.240689E+03   4.1442E-006   1.0000E+000
    1.316978E+03   4.1157E-006   1.0000E+000
    1.397959E+03   3.9292E-006   1.0000E+000
    1.483920E+03   3.6069E-006   1.0000E+000
    1.575166E+03   3.3205E-006   1.0000E+000
    1.672023E+03   3.1016E-006   1.0000E+000
    1.774835E+03   2.9076E-006   1.0000E+000
    1.883970E+03   2.6831E-006   1.0000E+000
    1.999815E+03   2.4679E-006   1.0000E+000
    2.122784E+03   2.2406E-006   1.0000E+000
    2.253313E+03   1.9982E-006   1.0000E+000
    2.391869E+03   1.7588E-006   1.0000E+000
    2.538945E+03   1.5570E-006   1.0000E+000
    2.695065E+03   1.4173E-006   1.0000E+000
    2.860784E+03   1.3168E-006   1.0000E+000
    3.036693E+03   1.2296E-006   1.0000E+000
    3.223420E+03   1.1601E-006   1.0000E+000
    3.421628E+03   1.1096E-006   1.0000E+000
    3.632023E+03   1.0701E-006   1.0000E+000
    3.855356E+03   1.0193E-006   1.0000E+000
    4.092421E+03   9.8253E-007   1.0000E+000
    4.344064E+03   1.0093E-006   1.0000E+000
    4.611180E+03   9.9432E-007   1.0000E+000
    4.894722E+03   9.1694E-007   1.0000E+000
    5.195698E+03   8.3743E-007   1.0000E+000
    5.515181E+03   7.9812E-007   1.0000E+000
    5.854309E+03   7.7341E-007   1.0000E+000
    6.214290E+03   7.5068E-007   1.0000E+000
    6.596406E+03   7.3814E-007   1.0000E+000
    7.002019E+03   7.3121E-007   1.0000E+000
    7.432572E+03   7.1242E-007   1.0000E+000
    7.889601E+03   6.9654E-007   1.0000E+000
    8.374732E+03   6.9872E-007   1.0000E+000
    8.889693E+03   7.0625E-007   1.0000E+000
    9.436320E+03   7.2197E-007   1.0000E+000
    1.001656E+04   7.6863E-007   1.0000E+000
    1.063248E+04   8.4569E-007   1.0000E+000
    1.128627E+04   9.5652E-007   1.0000E+000
    1.198026E+04   1.1011E-006   1.0000E+000
    1.271692E+04   1.2727E-006   1.0000E+000
    1.349805E+04   1.4262E-006   1.0000E+000
    1.425822E+04   1.5925E-006   1.0000E+000
    1.486986E+04   1.8170E-006   1.0000E+000
    1.537519E+04   2.4151E-006   1.0000E+000
    1.578064E+04   3.5437E-006   1.0000E+000
    1.606880E+04   5.1614E-006   9.9999E-001
    1.627147E+04   6.8981E-006   9.9999E-001
    1.642133E+04   8.7522E-006   9.9999E-001
    1.653799E+04   9.9178E-006   9.9999E-001
    1.663728E+04   1.0348E-005   9.9999E-001
    1.672867E+04   9.6536E-006   9.9999E-001
    1.681726E+04   8.8539E-006   9.9999E-001
    1.690746E+04   8.3634E-006   9.9999E-001
    1.700408E+04   8.1532E-006   9.9999E-001
    1.711406E+04   8.1906E-006   9.9999E-001
    1.726274E+04   8.5484E-006   9.9999E-001
    1.762026E+04   1.0383E-005   9.9999E-001
    1.824949E+04   1.8547E-005   9.9998E-001
    1.897008E+04   3.7252E-005   9.9996E-001
    1.974151E+04   7.2667E-005   9.9993E-001
    2.056198E+04   1.2811E-004   9.9987E-001
    2.140466E+04   2.3049E-004   9.9977E-001
    2.223509E+04   3.7308E-004   9.9963E-001
    2.306880E+04   5.4293E-004   9.9946E-001
    2.392915E+04   7.4695E-004   9.9925E-001
    2.481906E+04   1.0072E-003   9.9899E-001
    2.574483E+04   1.2388E-003   9.9876E-001
    2.676165E+04   1.2726E-003   9.9873E-001
    2.804648E+04   1.1749E-003   9.9883E-001
    2.970986E+04   1.2811E-003   9.9872E-001
    3.154016E+04   1.5547E-003   9.9845E-001
    3.346810E+04   1.9414E-003   9.9806E-001
    3.532400E+04   2.1196E-003   9.9788E-001
    3.705571E+04   2.1841E-003   9.9782E-001
    3.867263E+04   2.2390E-003   9.9776E-001
    4.014312E+04   2.4289E-003   9.9757E-001
    4.145184E+04   2.5473E-003   9.9745E-001
    4.265609E+04   2.4814E-003   9.9752E-001
    4.380436E+04   2.2859E-003   9.9771E-001
    4.495447E+04   2.0514E-003   9.9795E-001
    4.611977E+04   1.8411E-003   9.9816E-001
    4.730337E+04   1.6351E-003   9.9836E-001
    4.850147E+04   1.4251E-003   9.9857E-001
    4.971843E+04   1.2172E-003   9.9878E-001
    5.095775E+04   1.0195E-003   9.9898E-001
    5.222303E+04   8.3784E-004   9.9916E-001
    5.351620E+04   6.7772E-004   9.9932E-001
    5.483630E+04   5.4306E-004   9.9946E-001
    5.618104E+04   4.2905E-004   9.9957E-001
    5.754194E+04   3.3999E-004   9.9966E-001
    5.891312E+04   2.7078E-004   9.9973E-001
    6.027749E+04   2.1477E-004   9.9979E-001
    6.162623E+04   1.6805E-004   9.9983E-001
    6.293743E+04   1.3016E-004   9.9987E-001
    6.419523E+04   1.0034E-004   9.9990E-001
    6.537906E+04   7.8193E-005   9.9992E-001
    6.646385E+04   6.2839E-005   9.9994E-001
    6.743869E+04   5.2634E-005   9.9995E-001
    6.827841E+04   4.5918E-005   9.9995E-001
    6.898934E+04   4.1341E-005   9.9996E-001
    6.955796E+04   3.8149E-005   9.9996E-001
    6.978574E+04   3.6892E-005   9.9996E-001
    6.989992E+04   3.6196E-005   9.9996E-001
    6.995707E+04   3.5701E-005   9.9996E-001
    6.998567E+04   3.5348E-005   9.9996E-001
    6.999926E+04   3.5013E-005   9.9996E-001
    6.999997E+04   3.4961E-005   9.9997E-001
#TIME:     0.887
#NVEL: 115
#vel_mid[km/s]           na0           na1
    8.772128E+02   3.7515E-006   1.0000E+000
    8.811067E+02   3.7515E-006   1.0000E+000
    8.928924E+02   3.7515E-006   1.0000E+000
    9.169389E+02   3.7515E-006   1.0000E+000
    9.685055E+02   3.7515E-006   1.0000E+000
    1.028093E+03   3.7512E-006   1.0000E+000
    1.091310E+03   3.7506E-006   1.0000E+000
    1.158415E+03   3.7499E-006   1.0000E+000
    1.229645E+03   3.7474E-006   1.0000E+000
    1.305256E+03   3.7171E-006   1.0000E+000
    1.385516E+03   3.5763E-006   1.0000E+000
    1.470712E+03   3.3237E-006   1.0000E+000
    1.561146E+03   3.0650E-006   1.0000E+000
    1.657140E+03   2.8522E-006   1.0000E+000
    1.759038E+03   2.6749E-006   1.0000E+000
    1.867201E+03   2.4741E-006   1.0000E+000
    1.982015E+03   2.2762E-006   1.0000E+000
    2.103889E+03   2.0725E-006   1.0000E+000
    2.233257E+03   1.8528E-006   1.0000E+000
    2.370580E+03   1.6331E-006   1.0000E+000
    2.516346E+03   1.4462E-006   1.0000E+000
    2.671076E+03   1.3129E-006   1.0000E+000
    2.835321E+03   1.2180E-006   1.0000E+000
    3.009664E+03   1.1373E-006   1.0000E+000
    3.194728E+03   1.0711E-006   1.0000E+000
    3.391172E+03   1.0226E-006   1.0000E+000
    3.599695E+03   9.8670E-007   1.0000E+000
    3.821040E+03   9.4110E-007   1.0000E+000
    4.055995E+03   8.9769E-007   1.0000E+000
    4.305398E+03   9.2001E-007   1.0000E+000
    4.570137E+03   9.1581E-007   1.0000E+000
    4.851154E+03   8.5473E-007   1.0000E+000
    5.149452E+03   7.8004E-007   1.0000E+000
    5.466091E+03   7.3973E-007   1.0000E+000
    5.802200E+03   7.1536E-007   1.0000E+000
    6.158977E+03   6.9316E-007   1.0000E+000
    6.537692E+03   6.8035E-007   1.0000E+000
    6.939695E+03   6.7471E-007   1.0000E+000
    7.366416E+03   6.5846E-007   1.0000E+000
    7.819376E+03   6.4250E-007   1.0000E+000
    8.300189E+03   6.4347E-007   1.0000E+000
    8.810567E+03   6.5075E-007   1.0000E+000
    9.352329E+03   6.6300E-007   1.0000E+000
    9.927403E+03   7.0149E-007   1.0000E+000
    1.053784E+04   7.6683E-007   1.0000E+000
    1.118581E+04   8.5941E-007   1.0000E+000
    1.187362E+04   9.8348E-007   1.0000E+000
    1.260373E+04   1.1398E-006   1.0000E+000
    1.337769E+04   1.2875E-006   1.0000E+000
    1.412224E+04   1.4299E-006   1.0000E+000
    1.472415E+04   1.5597E-006   1.0000E+000
    1.523148E+04   1.9529E-006   1.0000E+000
    1.566196E+04   2.7379E-006   1.0000E+000
    1.597759E+04   3.9185E-006   1.0000E+000
    1.620277E+04   5.3902E-006   9.9999E-001
    1.636455E+04   6.9172E-006   9.9999E-001
    1.648896E+04   8.1537E-006   9.9999E-001
    1.659372E+04   8.7531E-006   9.9999E-001
    1.668785E+04   8.3394E-006   9.9999E-001
    1.677911E+04   7.5224E-006   9.9999E-001
    1.687253E+04   6.9562E-006   9.9999E-001
    1.697200E+04   6.6621E-006   9.9999E-001
    1.708649E+04   6.5946E-006   9.9999E-001
    1.724637E+04   6.8089E-006   9.9999E-001
    1.764212E+04   8.3494E-006   9.9999E-001
    1.828297E+04   1.4852E-005   9.9999E-001
    1.900580E+04   2.8869E-005   9.9997E-001
    1.977435E+04   5.4418E-005   9.9995E-001
    2.058796E+04   9.2649E-005   9.9991E-001
    2.141858E+04   1.6088E-004   9.9984E-001
    2.223256E+04   2.5241E-004   9.9975E-001
    2.304304E+04   3.5762E-004   9.9964E-001
    2.387134E+04   4.8081E-004   9.9952E-001
    2.471686E+04   6.3956E-004   9.9936E-001
    2.557919E+04   8.1419E-004   9.9919E-001
    2.649487E+04   9.3147E-004   9.9907E-001
    2.757709E+04   9.4200E-004   9.9906E-001
    2.904392E+04   1.1714E-003   9.9883E-001
    3.084422E+04   1.4680E-003   9.9853E-001
    3.274249E+04   2.1768E-003   9.9782E-001
    3.471475E+04   3.0665E-003   9.9693E-001
    3.657170E+04   3.6938E-003   9.9631E-001
    3.829439E+04   4.2202E-003   9.9578E-001
    3.984913E+04   4.9487E-003   9.9505E-001
    4.122496E+04   5.5666E-003   9.9443E-001
    4.247785E+04   5.7585E-003   9.9424E-001
    4.365993E+04   5.5866E-003   9.9441E-001
    4.483489E+04   5.2473E-003   9.9475E-001
    4.601963E+04   4.8950E-003   9.9511E-001
    4.722024E+04   4.4821E-003   9.9552E-001
    4.843295E+04   3.9790E-003   9.9602E-001
    4.966264E+04   3.4170E-003   9.9658E-001
    5.091306E+04   2.7979E-003   9.9720E-001
    5.218788E+04   2.2194E-003   9.9778E-001
    5.348905E+04   1.7466E-003   9.9825E-001
    5.481549E+04   1.3838E-003   9.9862E-001
    5.616512E+04   1.0991E-003   9.9890E-001
    5.752924E+04   8.7197E-004   9.9913E-001
    5.890250E+04   6.8387E-004   9.9932E-001
    6.026802E+04   5.2628E-004   9.9947E-001
    6.161772E+04   3.9815E-004   9.9960E-001
    6.292975E+04   3.0041E-004   9.9970E-001
    6.418852E+04   2.2900E-004   9.9977E-001
    6.537329E+04   1.7943E-004   9.9982E-001
    6.645917E+04   1.4636E-004   9.9985E-001
    6.743498E+04   1.2437E-004   9.9988E-001
    6.827575E+04   1.0925E-004   9.9989E-001
    6.898760E+04   9.8270E-005   9.9990E-001
    6.955711E+04   9.0183E-005   9.9991E-001
    6.978533E+04   8.6933E-005   9.9991E-001
    6.989973E+04   8.5134E-005   9.9991E-001
    6.995699E+04   8.3880E-005   9.9992E-001
    6.998564E+04   8.3003E-005   9.9992E-001
    6.999926E+04   8.2184E-005   9.9992E-001
    6.999997E+04   8.2059E-005   9.9992E-001
#TIME:     0.976
#NVEL: 115
#vel_mid[km/s]           na0           na1
    8.772128E+02   3.3972E-006   1.0000E+000
    8.831794E+02   3.3972E-006   1.0000E+000
    9.013239E+02   3.3971E-006   1.0000E+000
    9.387387E+02   3.3971E-006   1.0000E+000
    9.989017E+02   3.3970E-006   1.0000E+000
    1.059890E+03   3.3965E-006   1.0000E+000
    1.124632E+03   3.3952E-006   1.0000E+000
    1.193330E+03   3.3925E-006   1.0000E+000
    1.266223E+03   3.3742E-006   1.0000E+000
    1.343569E+03   3.2932E-006   1.0000E+000
    1.425639E+03   3.1264E-006   1.0000E+000
    1.512723E+03   2.9090E-006   1.0000E+000
    1.605126E+03   2.6967E-006   1.0000E+000
    1.703174E+03   2.5229E-006   1.0000E+000
    1.807210E+03   2.3529E-006   1.0000E+000
    1.917602E+03   2.1708E-006   1.0000E+000
    2.034736E+03   1.9896E-006   1.0000E+000
    2.159026E+03   1.8014E-006   1.0000E+000
    2.290908E+03   1.5991E-006   1.0000E+000
    2.430846E+03   1.4123E-006   1.0000E+000
    2.579331E+03   1.2669E-006   1.0000E+000
    2.736887E+03   1.1639E-006   1.0000E+000
    2.904067E+03   1.0854E-006   1.0000E+000
    3.081459E+03   1.0176E-006   1.0000E+000
    3.269687E+03   9.6395E-007   1.0000E+000
    3.469412E+03   9.2503E-007   1.0000E+000
    3.681338E+03   8.9038E-007   1.0000E+000
    3.906209E+03   8.4340E-007   1.0000E+000
    4.144815E+03   8.2715E-007   1.0000E+000
    4.397997E+03   8.4497E-007   1.0000E+000
    4.666644E+03   8.2711E-007   1.0000E+000
    4.951701E+03   7.6289E-007   1.0000E+000
    5.254171E+03   7.0414E-007   1.0000E+000
    5.575116E+03   6.7390E-007   1.0000E+000
    5.915666E+03   6.5237E-007   1.0000E+000
    6.277019E+03   6.3373E-007   1.0000E+000
    6.660444E+03   6.2493E-007   1.0000E+000
    7.067290E+03   6.1799E-007   1.0000E+000
    7.498988E+03   6.0198E-007   1.0000E+000
    7.957056E+03   5.9140E-007   1.0000E+000
    8.443105E+03   5.9562E-007   1.0000E+000
    8.958843E+03   6.0366E-007   1.0000E+000
    9.506085E+03   6.1994E-007   1.0000E+000
    1.008675E+04   6.6092E-007   1.0000E+000
    1.070289E+04   7.2387E-007   1.0000E+000
    1.135667E+04   8.1227E-007   1.0000E+000
    1.205038E+04   9.3186E-007   1.0000E+000
    1.278699E+04   1.0808E-006   1.0000E+000
    1.354936E+04   1.2123E-006   1.0000E+000
    1.422873E+04   1.3268E-006   1.0000E+000
    1.477214E+04   1.4224E-006   1.0000E+000
    1.525809E+04   1.7646E-006   1.0000E+000
    1.567359E+04   2.3700E-006   1.0000E+000
    1.598270E+04   3.4119E-006   1.0000E+000
    1.620220E+04   4.6374E-006   1.0000E+000
    1.636254E+04   5.8675E-006   9.9999E-001
    1.648938E+04   6.7988E-006   9.9999E-001
    1.659543E+04   7.1675E-006   9.9999E-001
    1.669226E+04   6.8635E-006   9.9999E-001
    1.678803E+04   6.1475E-006   9.9999E-001
    1.688605E+04   5.5953E-006   9.9999E-001
    1.699338E+04   5.2659E-006   9.9999E-001
    1.712237E+04   5.1419E-006   9.9999E-001
    1.734737E+04   5.3540E-006   9.9999E-001
    1.784381E+04   7.2056E-006   9.9999E-001
    1.851750E+04   1.3021E-005   9.9999E-001
    1.925065E+04   2.4134E-005   9.9998E-001
    2.002423E+04   4.2155E-005   9.9996E-001
    2.083728E+04   6.8543E-005   9.9993E-001
    2.165321E+04   1.1124E-004   9.9989E-001
    2.244817E+04   1.6160E-004   9.9984E-001
    2.324220E+04   2.1475E-004   9.9979E-001
    2.405095E+04   2.7566E-004   9.9972E-001
    2.486575E+04   3.5026E-004   9.9965E-001
    2.568840E+04   4.2925E-004   9.9957E-001
    2.655290E+04   4.8584E-004   9.9951E-001
    2.755444E+04   5.0667E-004   9.9949E-001
    2.888837E+04   6.3763E-004   9.9936E-001
    3.061668E+04   8.5112E-004   9.9915E-001
    3.248687E+04   1.3374E-003   9.9866E-001
    3.447170E+04   2.2065E-003   9.9779E-001
    3.640653E+04   3.1688E-003   9.9683E-001
    3.819962E+04   4.2995E-003   9.9570E-001
    3.979683E+04   5.8635E-003   9.9414E-001
    4.120537E+04   7.4485E-003   9.9255E-001
    4.248646E+04   8.4358E-003   9.9156E-001
    4.369081E+04   8.7735E-003   9.9123E-001
    4.488347E+04   8.7348E-003   9.9127E-001
    4.608105E+04   8.5274E-003   9.9147E-001
    4.729172E+04   7.9124E-003   9.9209E-001
    4.851242E+04   6.9964E-003   9.9300E-001
    4.974979E+04   5.8860E-003   9.9411E-001
    5.100696E+04   4.7622E-003   9.9524E-001
    5.228677E+04   3.7888E-003   9.9621E-001
    5.359009E+04   3.0340E-003   9.9697E-001
    5.491572E+04   2.4624E-003   9.9754E-001
    5.626201E+04   1.9879E-003   9.9801E-001
    5.762083E+04   1.5793E-003   9.9842E-001
    5.898739E+04   1.2222E-003   9.9878E-001
    6.034501E+04   9.1831E-004   9.9908E-001
    6.168598E+04   6.7960E-004   9.9932E-001
    6.298841E+04   5.0977E-004   9.9949E-001
    6.423732E+04   3.9442E-004   9.9961E-001
    6.541200E+04   3.1742E-004   9.9968E-001
    6.648833E+04   2.6519E-004   9.9973E-001
    6.745532E+04   2.2814E-004   9.9977E-001
    6.828866E+04   2.0061E-004   9.9980E-001
    6.899455E+04   1.7955E-004   9.9982E-001
    6.955984E+04   1.6366E-004   9.9984E-001
    6.978666E+04   1.5725E-004   9.9984E-001
    6.990035E+04   1.5370E-004   9.9985E-001
    6.995726E+04   1.5127E-004   9.9985E-001
    6.998573E+04   1.4960E-004   9.9985E-001
    6.999926E+04   1.4808E-004   9.9985E-001
    6.999997E+04   1.4785E-004   9.9985E-001
#TIME:     1.074
#NVEL: 115
#vel_mid[km/s]           na0           na1
    8.772128E+02   3.0829E-006   1.0000E+000
    8.823445E+02   3.0829E-006   1.0000E+000
    8.979203E+02   3.0829E-006   1.0000E+000
    9.299017E+02   3.0829E-006   1.0000E+000
    9.863879E+02   3.0828E-006   1.0000E+000
    1.046644E+03   3.0822E-006   1.0000E+000
    1.110577E+03   3.0806E-006   1.0000E+000
    1.178415E+03   3.0762E-006   1.0000E+000
    1.250397E+03   3.0562E-006   1.0000E+000
    1.326777E+03   2.9862E-006   1.0000E+000
    1.407821E+03   2.8544E-006   1.0000E+000
    1.493817E+03   2.6767E-006   1.0000E+000
    1.585065E+03   2.4910E-006   1.0000E+000
    1.681887E+03   2.3273E-006   1.0000E+000
    1.784623E+03   2.1741E-006   1.0000E+000
    1.893635E+03   2.0102E-006   1.0000E+000
    2.009306E+03   1.8454E-006   1.0000E+000
    2.132042E+03   1.6766E-006   1.0000E+000
    2.262276E+03   1.4939E-006   1.0000E+000
    2.400465E+03   1.3212E-006   1.0000E+000
    2.547095E+03   1.1833E-006   1.0000E+000
    2.702681E+03   1.0839E-006   1.0000E+000
    2.867772E+03   1.0096E-006   1.0000E+000
    3.042947E+03   9.4601E-007   1.0000E+000
    3.228822E+03   8.9403E-007   1.0000E+000
    3.426051E+03   8.5639E-007   1.0000E+000
    3.635328E+03   8.2529E-007   1.0000E+000
    3.857388E+03   7.8107E-007   1.0000E+000
    4.093013E+03   7.5508E-007   1.0000E+000
    4.343030E+03   7.7167E-007   1.0000E+000
    4.608319E+03   7.6531E-007   1.0000E+000
    4.889814E+03   7.1569E-007   1.0000E+000
    5.188503E+03   6.5914E-007   1.0000E+000
    5.505438E+03   6.2698E-007   1.0000E+000
    5.841731E+03   6.0567E-007   1.0000E+000
    6.198568E+03   5.8707E-007   1.0000E+000
    6.577201E+03   5.7743E-007   1.0000E+000
    6.978962E+03   5.7189E-007   1.0000E+000
    7.405265E+03   5.5819E-007   1.0000E+000
    7.857608E+03   5.4668E-007   1.0000E+000
    8.337582E+03   5.4900E-007   1.0000E+000
    8.846874E+03   5.5633E-007   1.0000E+000
    9.387276E+03   5.6864E-007   1.0000E+000
    9.960688E+03   6.0109E-007   1.0000E+000
    1.056913E+04   6.5214E-007   1.0000E+000
    1.121473E+04   7.2650E-007   1.0000E+000
    1.189977E+04   8.2576E-007   1.0000E+000
    1.262692E+04   9.5938E-007   1.0000E+000
    1.339437E+04   1.0867E-006   1.0000E+000
    1.404300E+04   1.1848E-006   1.0000E+000
    1.458324E+04   1.2313E-006   1.0000E+000
    1.507109E+04   1.4204E-006   1.0000E+000
    1.552521E+04   1.8266E-006   1.0000E+000
    1.588026E+04   2.5429E-006   1.0000E+000
    1.613148E+04   3.6043E-006   1.0000E+000
    1.631412E+04   4.5578E-006   1.0000E+000
    1.645533E+04   5.3945E-006   9.9999E-001
    1.657187E+04   5.6359E-006   9.9999E-001
    1.667619E+04   5.6336E-006   9.9999E-001
    1.677791E+04   5.1829E-006   9.9999E-001
    1.688119E+04   4.6180E-006   1.0000E+000
    1.699410E+04   4.1959E-006   1.0000E+000
    1.712967E+04   3.9513E-006   1.0000E+000
    1.736141E+04   3.9429E-006   1.0000E+000
    1.784412E+04   4.9830E-006   1.0000E+000
    1.850057E+04   8.5095E-006   9.9999E-001
    1.923225E+04   1.5076E-005   9.9998E-001
    2.000173E+04   2.5185E-005   9.9997E-001
    2.080720E+04   3.9330E-005   9.9996E-001
    2.161977E+04   6.1630E-005   9.9994E-001
    2.241073E+04   8.6491E-005   9.9991E-001
    2.319713E+04   1.1067E-004   9.9989E-001
    2.399305E+04   1.3642E-004   9.9986E-001
    2.479353E+04   1.6626E-004   9.9983E-001
    2.559239E+04   1.9749E-004   9.9980E-001
    2.640598E+04   2.2187E-004   9.9978E-001
    2.731587E+04   2.3316E-004   9.9977E-001
    2.846897E+04   2.5491E-004   9.9975E-001
    3.013823E+04   3.4938E-004   9.9965E-001
    3.197919E+04   5.3746E-004   9.9946E-001
    3.393261E+04   9.5679E-004   9.9904E-001
    3.597215E+04   1.5086E-003   9.9849E-001
    3.784692E+04   2.2494E-003   9.9775E-001
    3.952218E+04   3.4576E-003   9.9654E-001
    4.100575E+04   5.0576E-003   9.9494E-001
    4.233318E+04   6.5355E-003   9.9346E-001
    4.356859E+04   7.5349E-003   9.9247E-001
    4.478355E+04   8.0795E-003   9.9192E-001
    4.599850E+04   8.5156E-003   9.9148E-001
    4.722491E+04   8.6569E-003   9.9134E-001
    4.845806E+04   8.1824E-003   9.9182E-001
    4.970578E+04   7.0954E-003   9.9290E-001
    5.096979E+04   5.8185E-003   9.9418E-001
    5.225518E+04   4.7321E-003   9.9527E-001
    5.356241E+04   3.9472E-003   9.9605E-001
    5.489174E+04   3.3584E-003   9.9664E-001
    5.624060E+04   2.8054E-003   9.9719E-001
    5.760236E+04   2.2587E-003   9.9774E-001
    5.897093E+04   1.7355E-003   9.9826E-001
    6.033101E+04   1.2720E-003   9.9873E-001
    6.167475E+04   9.1855E-004   9.9908E-001
    6.297916E+04   6.8665E-004   9.9931E-001
    6.423021E+04   5.4212E-004   9.9946E-001
    6.540614E+04   4.4991E-004   9.9955E-001
    6.648466E+04   3.8553E-004   9.9961E-001
    6.745239E+04   3.3601E-004   9.9966E-001
    6.828718E+04   2.9633E-004   9.9970E-001
    6.899373E+04   2.6468E-004   9.9974E-001
    6.955939E+04   2.4037E-004   9.9976E-001
    6.978644E+04   2.3052E-004   9.9977E-001
    6.990024E+04   2.2504E-004   9.9977E-001
    6.995721E+04   2.2134E-004   9.9978E-001
    6.998572E+04   2.1881E-004   9.9978E-001
    6.999926E+04   2.1653E-004   9.9978E-001
    6.999997E+04   2.1619E-004   9.9978E-001
#TIME:     1.181
#NVEL: 115
#vel_mid[km/s]           na0           na1
    8.772128E+02   2.8065E-006   1.0000E+000
    8.813910E+02   2.8065E-006   1.0000E+000
    8.940453E+02   2.8065E-006   1.0000E+000
    9.199016E+02   2.8065E-006   1.0000E+000
    9.722748E+02   2.8064E-006   1.0000E+000
    1.031704E+03   2.8058E-006   1.0000E+000
    1.094724E+03   2.8039E-006   1.0000E+000
    1.161594E+03   2.7986E-006   1.0000E+000
    1.232549E+03   2.7791E-006   1.0000E+000
    1.307838E+03   2.7183E-006   1.0000E+000
    1.387726E+03   2.6069E-006   1.0000E+000
    1.472494E+03   2.4586E-006   1.0000E+000
    1.562439E+03   2.2990E-006   1.0000E+000
    1.657879E+03   2.1491E-006   1.0000E+000
    1.759149E+03   2.0120E-006   1.0000E+000
    1.866605E+03   1.8657E-006   1.0000E+000
    1.980625E+03   1.7159E-006   1.0000E+000
    2.101609E+03   1.5641E-006   1.0000E+000
    2.229984E+03   1.4001E-006   1.0000E+000
    2.366200E+03   1.2408E-006   1.0000E+000
    2.510737E+03   1.1097E-006   1.0000E+000
    2.664102E+03   1.0134E-006   1.0000E+000
    2.826836E+03   9.4241E-007   1.0000E+000
    2.999511E+03   8.8273E-007   1.0000E+000
    3.182733E+03   8.3220E-007   1.0000E+000
    3.377147E+03   7.9522E-007   1.0000E+000
    3.583436E+03   7.6678E-007   1.0000E+000
    3.802327E+03   7.2647E-007   1.0000E+000
    4.034588E+03   6.9228E-007   1.0000E+000
    4.281037E+03   7.0379E-007   1.0000E+000
    4.542539E+03   7.0656E-007   1.0000E+000
    4.820016E+03   6.7187E-007   1.0000E+000
    5.114441E+03   6.1959E-007   1.0000E+000
    5.426852E+03   5.8541E-007   1.0000E+000
    5.758345E+03   5.6392E-007   1.0000E+000
    6.110088E+03   5.4542E-007   1.0000E+000
    6.483316E+03   5.3459E-007   1.0000E+000
    6.879343E+03   5.2977E-007   1.0000E+000
    7.299560E+03   5.1860E-007   1.0000E+000
    7.745446E+03   5.0658E-007   1.0000E+000
    8.218569E+03   5.0652E-007   1.0000E+000
    8.720592E+03   5.1297E-007   1.0000E+000
    9.253280E+03   5.2236E-007   1.0000E+000
    9.818507E+03   5.4698E-007   1.0000E+000
    1.041826E+04   5.8744E-007   1.0000E+000
    1.105465E+04   6.4968E-007   1.0000E+000
    1.172991E+04   7.3105E-007   1.0000E+000
    1.244654E+04   8.4721E-007   1.0000E+000
    1.320989E+04   9.6656E-007   1.0000E+000
    1.386136E+04   1.0596E-006   1.0000E+000
    1.439601E+04   1.0878E-006   1.0000E+000
    1.488398E+04   1.1668E-006   1.0000E+000
    1.536359E+04   1.4497E-006   1.0000E+000
    1.576618E+04   1.8910E-006   1.0000E+000
    1.605431E+04   2.7784E-006   1.0000E+000
    1.626454E+04   3.5508E-006   1.0000E+000
    1.642532E+04   4.2554E-006   1.0000E+000
    1.655498E+04   4.3994E-006   1.0000E+000
    1.667029E+04   4.3784E-006   1.0000E+000
    1.677962E+04   4.2477E-006   1.0000E+000
    1.689033E+04   3.8346E-006   1.0000E+000
    1.700983E+04   3.3976E-006   1.0000E+000
    1.715276E+04   3.0790E-006   1.0000E+000
    1.737920E+04   2.9124E-006   1.0000E+000
    1.783361E+04   3.3613E-006   1.0000E+000
    1.847574E+04   5.3958E-006   9.9999E-001
    1.920106E+04   9.1445E-006   9.9999E-001
    1.996484E+04   1.4662E-005   9.9999E-001
