#NTIMES:    65
#NSTAGES:     4
#TIMES[d]:     0.500    0.550    0.666    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.200   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800
#
#TIME:     0.500
#NVEL: 115
#vel_mid[km/s]           ti0           ti1           ti2           ti3
    1.978625E+04   1.0000E-099   9.9999E-001   1.3866E-005   4.0842E-025
    2.065037E+04   1.0000E-099   1.0000E+000   3.4556E-006   3.9035E-026
    2.155095E+04   1.0000E-099   1.0000E+000   1.0733E-006   1.0548E-025
    2.245768E+04   1.0000E-099   1.0000E+000   6.1481E-007   5.4790E-025
    2.340027E+04   1.0000E-099   1.0000E+000   7.9761E-007   3.3521E-024
    2.441765E+04   1.0000E-099   1.0000E+000   1.7302E-006   1.7425E-023
    2.552663E+04   1.0000E-099   1.0000E+000   4.8526E-006   7.9570E-023
    2.678810E+04   1.0000E-099   9.9998E-001   2.0828E-005   4.2393E-022
    2.832661E+04   1.0000E-099   9.9990E-001   1.0056E-004   3.0538E-021
    3.001704E+04   1.0000E-099   9.9983E-001   1.6545E-004   2.6730E-021
    3.165601E+04   1.0000E-099   9.9972E-001   2.8193E-004   5.5165E-021
    3.325288E+04   1.0000E-099   9.9945E-001   5.5205E-004   1.7192E-020
    3.484169E+04   1.0000E-099   9.9902E-001   9.7570E-004   5.5047E-020
    3.639765E+04   1.0000E-099   9.9846E-001   1.5376E-003   1.5729E-019
    3.790349E+04   1.0000E-099   9.9766E-001   2.3393E-003   4.6566E-019
    3.933015E+04   1.0000E-099   9.9696E-001   3.0424E-003   9.9465E-019
    4.064946E+04   1.0000E-099   9.9645E-001   3.5462E-003   1.6458E-018
    4.183748E+04   1.0000E-099   9.9552E-001   4.4844E-003   3.4112E-018
    4.295471E+04   1.0000E-099   9.9388E-001   6.1188E-003   8.0767E-018
    4.404536E+04   1.0000E-099   9.9151E-001   8.4876E-003   1.8312E-017
    4.514998E+04   1.0000E-099   9.8864E-001   1.1358E-002   3.6333E-017
    4.627877E+04   1.0000E-099   9.8597E-001   1.4034E-002   6.0398E-017
    4.742914E+04   1.0000E-099   9.8378E-001   1.6216E-002   8.9445E-017
    4.859884E+04   1.0000E-099   9.8236E-001   1.7639E-002   1.2009E-016
    4.979054E+04   1.0000E-099   9.8179E-001   1.8210E-002   1.4712E-016
    5.100851E+04   1.0000E-099   9.8191E-001   1.8087E-002   1.6654E-016
    5.225617E+04   1.0000E-099   9.8242E-001   1.7582E-002   1.7780E-016
    5.353554E+04   1.0000E-099   9.8297E-001   1.7032E-002   1.8374E-016
    5.484601E+04   1.0000E-099   9.8337E-001   1.6635E-002   1.8780E-016
    5.618429E+04   1.0000E-099   9.8346E-001   1.6539E-002   1.9353E-016
    5.754205E+04   1.0000E-099   9.8317E-001   1.6828E-002   2.0355E-016
    5.891132E+04   1.0000E-099   9.8256E-001   1.7441E-002   2.1754E-016
    6.027604E+04   1.0000E-099   9.8177E-001   1.8225E-002   2.3286E-016
    6.162485E+04   1.0000E-099   9.8111E-001   1.8889E-002   2.4475E-016
    6.293682E+04   1.0000E-099   9.8060E-001   1.9400E-002   2.5267E-016
    6.419493E+04   1.0000E-099   9.8030E-001   1.9698E-002   2.5633E-016
    6.537955E+04   1.0000E-099   9.8009E-001   1.9911E-002   2.5804E-016
    6.646379E+04   1.0000E-099   9.8006E-001   1.9938E-002   2.5623E-016
    6.743920E+04   1.0000E-099   9.8012E-001   1.9882E-002   2.5162E-016
    6.827833E+04   1.0000E-099   9.8040E-001   1.9602E-002   2.4417E-016
    6.898935E+04   1.0000E-099   9.8076E-001   1.9244E-002   2.3588E-016
    6.955810E+04   1.0000E-099   9.8170E-001   1.8302E-002   2.1890E-016
    6.978582E+04   1.0000E-099   9.8294E-001   1.7064E-002   1.9509E-016
    6.989995E+04   1.0000E-099   9.8450E-001   1.5496E-002   1.6557E-016
    6.995709E+04   1.0000E-099   9.8613E-001   1.3869E-002   1.3050E-016
    6.998568E+04   1.0000E-099   9.8736E-001   1.2640E-002   9.7226E-017
    6.999926E+04   1.0000E-099   9.8860E-001   1.1396E-002   6.7426E-017
    6.999997E+04   1.0000E-099   9.8878E-001   1.1218E-002   6.3233E-017
#TIME:     0.733
#NVEL: 115
#vel_mid[km/s]           ti0           ti1           ti2           ti3
    8.772128E+02   1.0000E-099   2.6850E-013   2.5465E-006   1.0000E+000
    8.821279E+02   1.0000E-099   2.6850E-013   2.5465E-006   1.0000E+000
    8.970391E+02   1.0000E-099   2.6850E-013   2.5465E-006   1.0000E+000
    9.276219E+02   1.0000E-099   2.6851E-013   2.5466E-006   1.0000E+000
    9.834559E+02   1.0000E-099   2.6851E-013   2.5466E-006   1.0000E+000
    1.043937E+03   1.0000E-099   2.6846E-013   2.5464E-006   1.0000E+000
    1.108129E+03   1.0000E-099   2.6826E-013   2.5456E-006   1.0000E+000
    1.176267E+03   1.0000E-099   2.6804E-013   2.5452E-006   1.0000E+000
    1.248596E+03   1.0000E-099   2.6786E-013   2.5460E-006   1.0000E+000
    1.325372E+03   1.0000E-099   2.5848E-013   2.5096E-006   1.0000E+000
    1.406869E+03   1.0000E-099   1.9228E-013   2.2136E-006   1.0000E+000
    1.493377E+03   1.0000E-099   1.2033E-013   1.8164E-006   1.0000E+000
    1.585205E+03   1.0000E-099   8.4160E-014   1.5593E-006   1.0000E+000
    1.682679E+03   1.0000E-099   6.4316E-014   1.3903E-006   1.0000E+000
    1.786147E+03   1.0000E-099   4.8489E-014   1.2377E-006   1.0000E+000
    1.895977E+03   1.0000E-099   3.4575E-014   1.0752E-006   1.0000E+000
    2.012561E+03   1.0000E-099   2.4759E-014   9.3658E-007   1.0000E+000
    2.136313E+03   1.0000E-099   1.6831E-014   7.9799E-007   1.0000E+000
    2.267674E+03   1.0000E-099   1.0971E-014   6.6395E-007   1.0000E+000
    2.407114E+03   1.0000E-099   6.8741E-015   5.4257E-007   1.0000E+000
    2.555127E+03   1.0000E-099   4.4286E-015   4.4974E-007   1.0000E+000
    2.712241E+03   1.0000E-099   3.2022E-015   3.9150E-007   1.0000E+000
    2.879017E+03   1.0000E-099   2.4860E-015   3.5029E-007   1.0000E+000
    3.056048E+03   1.0000E-099   1.9643E-015   3.1317E-007   1.0000E+000
    3.243964E+03   1.0000E-099   1.6186E-015   2.8273E-007   1.0000E+000
    3.443435E+03   1.0000E-099   1.3939E-015   2.5883E-007   1.0000E+000
    3.655171E+03   1.0000E-099   1.2215E-015   2.3745E-007   1.0000E+000
    3.879927E+03   1.0000E-099   1.0206E-015   2.1115E-007   1.0000E+000
    4.118504E+03   1.0000E-099   9.1215E-016   1.9419E-007   1.0000E+000
    4.371751E+03   1.0000E-099   9.7792E-016   1.9894E-007   1.0000E+000
    4.640569E+03   1.0000E-099   8.9548E-016   1.9162E-007   1.0000E+000
    4.925917E+03   1.0000E-099   6.8047E-016   1.6816E-007   1.0000E+000
    5.228812E+03   1.0000E-099   5.2366E-016   1.4809E-007   1.0000E+000
    5.550331E+03   1.0000E-099   4.6549E-016   1.3978E-007   1.0000E+000
    5.891620E+03   1.0000E-099   4.3201E-016   1.3403E-007   1.0000E+000
    6.253896E+03   1.0000E-099   4.0086E-016   1.2794E-007   1.0000E+000
    6.638447E+03   1.0000E-099   3.8485E-016   1.2426E-007   1.0000E+000
    7.046645E+03   1.0000E-099   3.7508E-016   1.2137E-007   1.0000E+000
    7.479943E+03   1.0000E-099   3.4914E-016   1.1500E-007   1.0000E+000
    7.939884E+03   1.0000E-099   3.3195E-016   1.0984E-007   1.0000E+000
    8.428107E+03   1.0000E-099   3.4035E-016   1.0904E-007   1.0000E+000
    8.946351E+03   1.0000E-099   3.6172E-016   1.0941E-007   1.0000E+000
    9.496461E+03   1.0000E-099   4.1991E-016   1.1334E-007   1.0000E+000
    1.008040E+04   1.0000E-099   5.9421E-016   1.2842E-007   1.0000E+000
    1.070024E+04   1.0000E-099   1.0740E-015   1.6250E-007   1.0000E+000
    1.135820E+04   1.0000E-099   2.7709E-015   2.4673E-007   1.0000E+000
    1.205661E+04   1.0000E-099   1.1295E-014   5.0173E-007   1.0000E+000
    1.279797E+04   1.0000E-099   6.0198E-014   1.3110E-006   1.0000E+000
    1.358477E+04   1.0000E-099   3.2963E-013   3.8097E-006   1.0000E+000
    1.437244E+04   1.0000E-099   3.4984E-012   1.8095E-005   9.9998E-001
    1.500937E+04   1.0000E-099   1.4265E-010   2.1947E-004   9.9978E-001
    1.552878E+04   1.0000E-099   3.5526E-008   8.4658E-003   9.9153E-001
    1.591273E+04   1.0000E-099   5.7755E-006   2.1485E-001   7.8514E-001
    1.617011E+04   1.0000E-099   1.8586E-004   9.2537E-001   7.4448E-002
    1.634952E+04   1.0000E-099   1.6501E-003   9.9707E-001   1.2754E-003
    1.648696E+04   1.0000E-099   1.4773E-002   9.8521E-001   1.4045E-005
    1.659878E+04   1.0000E-099   1.0563E-001   8.9437E-001   1.6018E-007
    1.669545E+04   1.0000E-099   3.7748E-001   6.2252E-001   3.1309E-009
    1.678508E+04   1.0000E-099   6.5477E-001   3.4523E-001   1.2287E-010
    1.687250E+04   1.0000E-099   8.1116E-001   1.8884E-001   9.5073E-012
    1.696111E+04   1.0000E-099   8.9265E-001   1.0735E-001   1.1198E-012
    1.705636E+04   1.0000E-099   9.3810E-001   6.1895E-002   1.5810E-013
    1.716416E+04   1.0000E-099   9.6478E-001   3.5217E-002   2.3022E-014
    1.730537E+04   1.0000E-099   9.8198E-001   1.8020E-002   2.4853E-015
    1.760745E+04   1.0000E-099   9.9487E-001   5.1275E-003   4.2153E-017
    1.821538E+04   1.0000E-099   9.9944E-001   5.5551E-004   3.9126E-020
    1.893451E+04   1.0000E-099   9.9994E-001   6.1580E-005   3.8621E-023
    1.971244E+04   1.0000E-099   9.9999E-001   8.7098E-006   7.3580E-026
    2.054375E+04   1.0000E-099   1.0000E+000   1.5704E-006   3.0316E-028
    2.140728E+04   1.0000E-099   1.0000E+000   3.1057E-007   6.9513E-029
    2.226561E+04   1.0000E-099   1.0000E+000   8.0478E-008   4.1942E-028
    2.313428E+04   1.0000E-099   1.0000E+000   4.0389E-008   3.3044E-027
    2.404497E+04   1.0000E-099   1.0000E+000   6.4048E-008   2.3232E-026
    2.500523E+04   1.0000E-099   1.0000E+000   1.8945E-007   1.3906E-025
    2.604263E+04   1.0000E-099   1.0000E+000   8.1201E-007   8.8892E-025
    2.724271E+04   1.0000E-099   9.9999E-001   5.4422E-006   8.9367E-024
    2.880103E+04   1.0000E-099   9.9997E-001   3.2349E-005   7.7567E-023
    3.057189E+04   1.0000E-099   9.9994E-001   6.4940E-005   1.2236E-022
    3.239972E+04   1.0000E-099   9.9984E-001   1.6100E-004   4.0633E-022
    3.417455E+04   1.0000E-099   9.9963E-001   3.6666E-004   2.0173E-021
    3.587716E+04   1.0000E-099   9.9933E-001   6.6955E-004   8.4276E-021
    3.749452E+04   1.0000E-099   9.9889E-001   1.1127E-003   3.4840E-020
    3.901907E+04   1.0000E-099   9.9842E-001   1.5809E-003   1.0514E-019
    4.041392E+04   1.0000E-099   9.9809E-001   1.9140E-003   2.1415E-019
    4.166067E+04   1.0000E-099   9.9755E-001   2.4533E-003   5.3250E-019
    4.282033E+04   1.0000E-099   9.9655E-001   3.4513E-003   1.6200E-018
    4.393802E+04   1.0000E-099   9.9497E-001   5.0332E-003   4.8174E-018
    4.506444E+04   1.0000E-099   9.9279E-001   7.2087E-003   1.2364E-017
    4.621047E+04   1.0000E-099   9.9040E-001   9.6021E-003   2.5615E-017
    4.737662E+04   1.0000E-099   9.8804E-001   1.1955E-002   4.5555E-017
    4.855943E+04   1.0000E-099   9.8608E-001   1.3919E-002   7.1538E-017
    4.976293E+04   1.0000E-099   9.8478E-001   1.5216E-002   9.9484E-017
    5.099069E+04   1.0000E-099   9.8418E-001   1.5819E-002   1.2447E-016
    5.224631E+04   1.0000E-099   9.8407E-001   1.5931E-002   1.4353E-016
    5.353171E+04   1.0000E-099   9.8415E-001   1.5852E-002   1.5722E-016
    5.484612E+04   1.0000E-099   9.8420E-001   1.5797E-002   1.6784E-016
    5.618687E+04   1.0000E-099   9.8406E-001   1.5943E-002   1.7859E-016
    5.754538E+04   1.0000E-099   9.8360E-001   1.6398E-002   1.9223E-016
    5.891516E+04   1.0000E-099   9.8287E-001   1.7126E-002   2.0888E-016
    6.027894E+04   1.0000E-099   9.8201E-001   1.7992E-002   2.2619E-016
    6.162742E+04   1.0000E-099   9.8128E-001   1.8717E-002   2.3967E-016
    6.293850E+04   1.0000E-099   9.8073E-001   1.9271E-002   2.4882E-016
    6.419616E+04   1.0000E-099   9.8040E-001   1.9601E-002   2.5341E-016
    6.537984E+04   1.0000E-099   9.8016E-001   1.9836E-002   2.5580E-016
    6.646444E+04   1.0000E-099   9.8012E-001   1.9879E-002   2.5449E-016
    6.743912E+04   1.0000E-099   9.8016E-001   1.9836E-002   2.5024E-016
    6.827867E+04   1.0000E-099   9.8044E-001   1.9563E-002   2.4305E-016
    6.898947E+04   1.0000E-099   9.8079E-001   1.9211E-002   2.3496E-016
    6.955800E+04   1.0000E-099   9.8172E-001   1.8275E-002   2.1816E-016
    6.978577E+04   1.0000E-099   9.8296E-001   1.7040E-002   1.9447E-016
    6.989993E+04   1.0000E-099   9.8452E-001   1.5475E-002   1.6506E-016
    6.995708E+04   1.0000E-099   9.8615E-001   1.3850E-002   1.3011E-016
    6.998567E+04   1.0000E-099   9.8738E-001   1.2623E-002   9.6935E-017
    6.999926E+04   1.0000E-099   9.8862E-001   1.1381E-002   6.7221E-017
    6.999997E+04   1.0000E-099   9.8880E-001   1.1204E-002   6.3043E-017
#TIME:     0.806
#NVEL: 115
#vel_mid[km/s]           ti0           ti1           ti2           ti3
    8.772128E+02   1.0000E-099   2.2341E-013   2.2785E-006   1.0000E+000
    8.817035E+02   1.0000E-099   2.2341E-013   2.2785E-006   1.0000E+000
    8.953142E+02   1.0000E-099   2.2341E-013   2.2785E-006   1.0000E+000
    9.231691E+02   1.0000E-099   2.2341E-013   2.2785E-006   1.0000E+000
    9.772176E+02   1.0000E-099   2.2341E-013   2.2785E-006   1.0000E+000
    1.037326E+03   1.0000E-099   2.2335E-013   2.2782E-006   1.0000E+000
    1.101111E+03   1.0000E-099   2.2314E-013   2.2773E-006   1.0000E+000
    1.168818E+03   1.0000E-099   2.2277E-013   2.2759E-006   1.0000E+000
    1.240689E+03   1.0000E-099   2.2160E-013   2.2716E-006   1.0000E+000
    1.316978E+03   1.0000E-099   2.1097E-013   2.2243E-006   1.0000E+000
    1.397959E+03   1.0000E-099   1.6140E-013   1.9811E-006   1.0000E+000
    1.483920E+03   1.0000E-099   1.0406E-013   1.6414E-006   1.0000E+000
    1.575166E+03   1.0000E-099   7.1543E-014   1.3963E-006   1.0000E+000
    1.672023E+03   1.0000E-099   5.3256E-014   1.2292E-006   1.0000E+000
    1.774835E+03   1.0000E-099   3.9894E-014   1.0897E-006   1.0000E+000
    1.883970E+03   1.0000E-099   2.8348E-014   9.4420E-007   1.0000E+000
    1.999815E+03   1.0000E-099   2.0061E-014   8.1755E-007   1.0000E+000
    2.122784E+03   1.0000E-099   1.3613E-014   6.9567E-007   1.0000E+000
    2.253313E+03   1.0000E-099   8.8136E-015   5.7722E-007   1.0000E+000
    2.391869E+03   1.0000E-099   5.4931E-015   4.7047E-007   1.0000E+000
    2.538945E+03   1.0000E-099   3.5161E-015   3.8875E-007   1.0000E+000
    2.695065E+03   1.0000E-099   2.5059E-015   3.3639E-007   1.0000E+000
    2.860784E+03   1.0000E-099   1.9306E-015   3.0018E-007   1.0000E+000
    3.036693E+03   1.0000E-099   1.5228E-015   2.6842E-007   1.0000E+000
    3.223420E+03   1.0000E-099   1.2497E-015   2.4208E-007   1.0000E+000
    3.421628E+03   1.0000E-099   1.0755E-015   2.2165E-007   1.0000E+000
    3.632023E+03   1.0000E-099   9.5032E-016   2.0420E-007   1.0000E+000
    3.855356E+03   1.0000E-099   8.0284E-016   1.8252E-007   1.0000E+000
    4.092421E+03   1.0000E-099   7.0316E-016   1.6603E-007   1.0000E+000
    4.344064E+03   1.0000E-099   7.5564E-016   1.7006E-007   1.0000E+000
    4.611180E+03   1.0000E-099   7.1209E-016   1.6573E-007   1.0000E+000
    4.894722E+03   1.0000E-099   5.5379E-016   1.4710E-007   1.0000E+000
    5.195698E+03   1.0000E-099   4.2359E-016   1.2915E-007   1.0000E+000
    5.515181E+03   1.0000E-099   3.7227E-016   1.2126E-007   1.0000E+000
    5.854309E+03   1.0000E-099   3.4421E-016   1.1614E-007   1.0000E+000
    6.214290E+03   1.0000E-099   3.1884E-016   1.1081E-007   1.0000E+000
    6.596406E+03   1.0000E-099   3.0627E-016   1.0764E-007   1.0000E+000
    7.002019E+03   1.0000E-099   3.0090E-016   1.0556E-007   1.0000E+000
    7.432572E+03   1.0000E-099   2.8231E-016   1.0046E-007   1.0000E+000
    7.889601E+03   1.0000E-099   2.6893E-016   9.6047E-008   1.0000E+000
    8.374732E+03   1.0000E-099   2.7771E-016   9.5668E-008   1.0000E+000
    8.889693E+03   1.0000E-099   2.9849E-016   9.6603E-008   1.0000E+000
    9.436320E+03   1.0000E-099   3.4691E-016   1.0033E-007   1.0000E+000
    1.001656E+04   1.0000E-099   4.9030E-016   1.1399E-007   1.0000E+000
    1.063248E+04   1.0000E-099   8.8350E-016   1.4495E-007   1.0000E+000
    1.128627E+04   1.0000E-099   2.2377E-015   2.2049E-007   1.0000E+000
    1.198026E+04   1.0000E-099   9.2618E-015   4.5893E-007   1.0000E+000
    1.271692E+04   1.0000E-099   5.3925E-014   1.2822E-006   1.0000E+000
    1.349805E+04   1.0000E-099   3.3443E-013   4.0750E-006   1.0000E+000
    1.425822E+04   1.0000E-099   3.2929E-012   1.8602E-005   9.9998E-001
    1.486986E+04   1.0000E-099   8.0483E-011   1.6306E-004   9.9984E-001
    1.537519E+04   1.0000E-099   7.8606E-009   3.4388E-003   9.9656E-001
    1.578064E+04   1.0000E-099   1.0440E-006   8.1632E-002   9.1837E-001
    1.606880E+04   1.0000E-099   6.1060E-005   7.4572E-001   2.5422E-001
    1.627147E+04   1.0000E-099   6.3035E-004   9.9296E-001   6.4064E-003
    1.642133E+04   1.0000E-099   6.2840E-003   9.9365E-001   6.5678E-005
    1.653799E+04   1.0000E-099   5.9345E-002   9.4065E-001   5.0931E-007
    1.663728E+04   1.0000E-099   2.9879E-001   7.0121E-001   6.1935E-009
    1.672867E+04   1.0000E-099   6.0959E-001   3.9041E-001   1.7414E-010
    1.681726E+04   1.0000E-099   7.8962E-001   2.1038E-001   1.1548E-011
    1.690746E+04   1.0000E-099   8.8199E-001   1.1801E-001   1.2508E-012
    1.700408E+04   1.0000E-099   9.3251E-001   6.7493E-002   1.6838E-013
    1.711406E+04   1.0000E-099   9.6202E-001   3.7984E-002   2.3324E-014
    1.726274E+04   1.0000E-099   9.8116E-001   1.8838E-002   2.2459E-015
    1.762026E+04   1.0000E-099   9.9561E-001   4.3900E-003   1.9782E-017
    1.824949E+04   1.0000E-099   9.9953E-001   4.7344E-004   1.7919E-020
    1.897008E+04   1.0000E-099   9.9994E-001   5.5703E-005   2.0977E-023
    1.974151E+04   1.0000E-099   9.9999E-001   7.9708E-006   4.1241E-026
    2.056198E+04   1.0000E-099   1.0000E+000   1.3823E-006   1.4022E-028
    2.140466E+04   1.0000E-099   1.0000E+000   2.5386E-007   7.0223E-031
    2.223509E+04   1.0000E-099   1.0000E+000   5.3522E-008   5.2185E-031
    2.306880E+04   1.0000E-099   1.0000E+000   1.3840E-008   5.4062E-030
    2.392915E+04   1.0000E-099   1.0000E+000   6.9422E-009   5.0084E-029
    2.481906E+04   1.0000E-099   1.0000E+000   1.4703E-008   3.8575E-028
    2.574483E+04   1.0000E-099   1.0000E+000   6.6716E-008   3.0225E-027
    2.676165E+04   1.0000E-099   1.0000E+000   4.7041E-007   3.6980E-026
    2.804648E+04   1.0000E-099   1.0000E+000   4.1402E-006   7.0167E-025
    2.970986E+04   1.0000E-099   9.9998E-001   1.6020E-005   3.9460E-024
    3.154016E+04   1.0000E-099   9.9996E-001   4.0504E-005   1.3761E-023
    3.346810E+04   1.0000E-099   9.9988E-001   1.1868E-004   8.6626E-023
    3.532400E+04   1.0000E-099   9.9973E-001   2.6708E-004   5.5796E-022
    3.705571E+04   1.0000E-099   9.9950E-001   5.0450E-004   3.1612E-021
    3.867263E+04   1.0000E-099   9.9919E-001   8.0723E-004   1.3257E-020
    4.014312E+04   1.0000E-099   9.9895E-001   1.0456E-003   3.3276E-020
    4.145184E+04   1.0000E-099   9.9862E-001   1.3769E-003   9.4436E-020
    4.265609E+04   1.0000E-099   9.9799E-001   2.0083E-003   3.5167E-019
    4.380436E+04   1.0000E-099   9.9691E-001   3.0877E-003   1.3442E-018
    4.495447E+04   1.0000E-099   9.9529E-001   4.7104E-003   4.4352E-018
    4.611977E+04   1.0000E-099   9.9328E-001   6.7194E-003   1.1401E-017
    4.730337E+04   1.0000E-099   9.9104E-001   8.9634E-003   2.4297E-017
    4.850147E+04   1.0000E-099   9.8887E-001   1.1127E-002   4.4387E-017
    4.971843E+04   1.0000E-099   9.8715E-001   1.2847E-002   6.9577E-017
    5.095775E+04   1.0000E-099   9.8605E-001   1.3953E-002   9.5702E-017
    5.222303E+04   1.0000E-099   9.8547E-001   1.4531E-002   1.1851E-016
    5.351620E+04   1.0000E-099   9.8517E-001   1.4829E-002   1.3688E-016
    5.483630E+04   1.0000E-099   9.8494E-001   1.5057E-002   1.5193E-016
    5.618104E+04   1.0000E-099   9.8459E-001   1.5410E-002   1.6638E-016
    5.754194E+04   1.0000E-099   9.8399E-001   1.6010E-002   1.8280E-016
    5.891312E+04   1.0000E-099   9.8316E-001   1.6839E-002   2.0154E-016
    6.027749E+04   1.0000E-099   9.8222E-001   1.7777E-002   2.2047E-016
    6.162623E+04   1.0000E-099   9.8144E-001   1.8556E-002   2.3527E-016
    6.293743E+04   1.0000E-099   9.8085E-001   1.9150E-002   2.4547E-016
    6.419523E+04   1.0000E-099   9.8049E-001   1.9510E-002   2.5085E-016
    6.537906E+04   1.0000E-099   9.8023E-001   1.9766E-002   2.5383E-016
    6.646385E+04   1.0000E-099   9.8018E-001   1.9825E-002   2.5296E-016
    6.743869E+04   1.0000E-099   9.8021E-001   1.9792E-002   2.4903E-016
    6.827841E+04   1.0000E-099   9.8047E-001   1.9528E-002   2.4208E-016
    6.898934E+04   1.0000E-099   9.8082E-001   1.9181E-002   2.3415E-016
    6.955796E+04   1.0000E-099   9.8175E-001   1.8250E-002   2.1750E-016
    6.978574E+04   1.0000E-099   9.8298E-001   1.7018E-002   1.9392E-016
    6.989992E+04   1.0000E-099   9.8455E-001   1.5455E-002   1.6461E-016
    6.995707E+04   1.0000E-099   9.8617E-001   1.3833E-002   1.2976E-016
    6.998567E+04   1.0000E-099   9.8739E-001   1.2607E-002   9.6678E-017
    6.999926E+04   1.0000E-099   9.8863E-001   1.1367E-002   6.7044E-017
    6.999997E+04   1.0000E-099   9.8881E-001   1.1190E-002   6.2875E-017
#TIME:     0.887
#NVEL: 115
#vel_mid[km/s]           ti0           ti1           ti2           ti3
    8.772128E+02   1.0000E-099   1.8696E-013   2.0508E-006   1.0000E+000
    8.811067E+02   1.0000E-099   1.8696E-013   2.0508E-006   1.0000E+000
    8.928924E+02   1.0000E-099   1.8696E-013   2.0508E-006   1.0000E+000
    9.169389E+02   1.0000E-099   1.8696E-013   2.0508E-006   1.0000E+000
    9.685055E+02   1.0000E-099   1.8695E-013   2.0508E-006   1.0000E+000
    1.028093E+03   1.0000E-099   1.8689E-013   2.0505E-006   1.0000E+000
    1.091310E+03   1.0000E-099   1.8668E-013   2.0494E-006   1.0000E+000
    1.158415E+03   1.0000E-099   1.8617E-013   2.0470E-006   1.0000E+000
    1.229645E+03   1.0000E-099   1.8445E-013   2.0389E-006   1.0000E+000
    1.305256E+03   1.0000E-099   1.7425E-013   1.9876E-006   1.0000E+000
    1.385516E+03   1.0000E-099   1.3712E-013   1.7874E-006   1.0000E+000
    1.470712E+03   1.0000E-099   9.1762E-014   1.5000E-006   1.0000E+000
    1.561146E+03   1.0000E-099   6.2427E-014   1.2673E-006   1.0000E+000
    1.657140E+03   1.0000E-099   4.5254E-014   1.1007E-006   1.0000E+000
    1.759038E+03   1.0000E-099   3.3608E-014   9.7035E-007   1.0000E+000
    1.867201E+03   1.0000E-099   2.3810E-014   8.3852E-007   1.0000E+000
    1.982015E+03   1.0000E-099   1.6665E-014   7.2167E-007   1.0000E+000
    2.103889E+03   1.0000E-099   1.1292E-014   6.1314E-007   1.0000E+000
    2.233257E+03   1.0000E-099   7.2842E-015   5.0799E-007   1.0000E+000
    2.370580E+03   1.0000E-099   4.5146E-015   4.1285E-007   1.0000E+000
    2.516346E+03   1.0000E-099   2.8642E-015   3.3962E-007   1.0000E+000
    2.671076E+03   1.0000E-099   2.0052E-015   2.9165E-007   1.0000E+000
    2.835321E+03   1.0000E-099   1.5281E-015   2.5922E-007   1.0000E+000
    3.009664E+03   1.0000E-099   1.2017E-015   2.3179E-007   1.0000E+000
    3.194728E+03   1.0000E-099   9.8018E-016   2.0872E-007   1.0000E+000
    3.391172E+03   1.0000E-099   8.4111E-016   1.9101E-007   1.0000E+000
    3.599695E+03   1.0000E-099   7.4855E-016   1.7669E-007   1.0000E+000
    3.821040E+03   1.0000E-099   6.4086E-016   1.5900E-007   1.0000E+000
    4.055995E+03   1.0000E-099   5.4754E-016   1.4272E-007   1.0000E+000
    4.305398E+03   1.0000E-099   5.8691E-016   1.4571E-007   1.0000E+000
    4.570137E+03   1.0000E-099   5.7271E-016   1.4403E-007   1.0000E+000
    4.851154E+03   1.0000E-099   4.6089E-016   1.2996E-007   1.0000E+000
    5.149452E+03   1.0000E-099   3.5053E-016   1.1379E-007   1.0000E+000
    5.466091E+03   1.0000E-099   3.0296E-016   1.0599E-007   1.0000E+000
    5.802200E+03   1.0000E-099   2.7863E-016   1.0134E-007   1.0000E+000
