#NTIMES:    65
#NSTAGES:     4
#TIMES[d]:     0.500    0.550    0.666    0.733    0.806    0.887    0.976    1.074    1.181    1.300    1.430    1.573    1.730    1.900    2.090    2.300    2.530    2.783    3.061    3.367    3.704    4.074    4.481    4.929    5.422    5.964    6.560    7.216    7.938    8.732    9.600   10.560   11.620   12.780   14.060   15.470   17.020   18.720   20.590   22.650   24.910   27.400   30.140   33.150   36.460   40.110   44.120   48.530   53.380   58.720   64.590   71.050   78.200   86.000   94.600  104.100  114.500  126.000  138.600  152.500  167.800  184.600  203.100  223.400  245.800
#
#TIME:     0.500
#NVEL: 115
#vel_mid[km/s]           al0           al1           al2           al3
    5.897895E+03   1.0000E-099   7.8788E-008   3.8850E-002   9.6115E-001
    6.236732E+03   1.0000E-099   1.8980E-007   6.6445E-002   9.3355E-001
    6.595035E+03   1.0000E-099   5.0226E-007   1.1810E-001   8.8190E-001
    6.974590E+03   1.0000E-099   1.3697E-006   2.0739E-001   7.9261E-001
    7.365569E+03   1.0000E-099   3.5319E-006   3.3703E-001   6.6297E-001
    7.767140E+03   1.0000E-099   8.4732E-006   4.9508E-001   5.0491E-001
    8.181206E+03   1.0000E-099   1.9173E-005   6.5519E-001   3.4479E-001
    8.601329E+03   1.0000E-099   4.1673E-005   7.8737E-001   2.1259E-001
    9.019573E+03   1.0000E-099   8.8088E-005   8.7389E-001   1.2603E-001
    9.431005E+03   1.0000E-099   1.9347E-004   9.2399E-001   7.5813E-002
    9.836342E+03   1.0000E-099   4.6338E-004   9.4889E-001   5.0647E-002
    1.023885E+04   1.0000E-099   1.1412E-003   9.5824E-001   4.0624E-002
    1.064588E+04   1.0000E-099   2.6748E-003   9.6100E-001   3.6327E-002
    1.106444E+04   1.0000E-099   5.7501E-003   9.6017E-001   3.4078E-002
    1.150220E+04   1.0000E-099   1.1273E-002   9.5537E-001   3.3353E-002
    1.196455E+04   1.0000E-099   2.1312E-002   9.4629E-001   3.2399E-002
    1.244928E+04   1.0000E-099   3.9729E-002   9.2896E-001   3.1312E-002
    1.295589E+04   1.0000E-099   7.0276E-002   8.9781E-001   3.1915E-002
    1.349520E+04   1.0000E-099   1.1373E-001   8.5135E-001   3.4924E-002
    1.407199E+04   1.0000E-099   1.7588E-001   7.8676E-001   3.7366E-002
    1.464962E+04   1.0000E-099   2.9819E-001   6.7135E-001   3.0455E-002
    1.517377E+04   1.0000E-099   4.6450E-001   5.1285E-001   2.2654E-002
    1.560887E+04   1.0000E-099   6.4940E-001   3.3743E-001   1.3170E-002
    1.597532E+04   1.0000E-099   7.8914E-001   2.0360E-001   7.2677E-003
    1.628538E+04   1.0000E-099   8.5471E-001   1.4027E-001   5.0146E-003
    1.656273E+04   1.0000E-099   8.7465E-001   1.2078E-001   4.5664E-003
    1.683046E+04   1.0000E-099   8.3482E-001   1.5637E-001   8.8069E-003
    1.711318E+04   1.0000E-099   7.6890E-001   2.1274E-001   1.8362E-002
    1.744383E+04   1.0000E-099   6.4939E-001   3.0543E-001   4.5183E-002
    1.783805E+04   1.0000E-099   5.4631E-001   3.7417E-001   7.9521E-002
    1.828074E+04   1.0000E-099   4.6369E-001   4.2100E-001   1.1531E-001
    1.874715E+04   1.0000E-099   4.0623E-001   4.4913E-001   1.4464E-001
    1.922409E+04   1.0000E-099   3.4197E-001   4.7558E-001   1.8245E-001
    1.970442E+04   1.0000E-099   2.3775E-001   5.0478E-001   2.5746E-001
    2.018649E+04   1.0000E-099   1.6257E-001   5.1308E-001   3.2435E-001
    2.067489E+04   1.0000E-099   1.1895E-001   5.0910E-001   3.7196E-001
    2.117328E+04   1.0000E-099   1.0966E-001   5.0647E-001   3.8386E-001
    2.168245E+04   1.0000E-099   1.0584E-001   5.0758E-001   3.8658E-001
    2.220258E+04   1.0000E-099   9.8153E-002   5.0968E-001   3.9216E-001
    2.273706E+04   1.0000E-099   8.5213E-002   5.1173E-001   4.0306E-001
    2.329121E+04   1.0000E-099   7.3935E-002   5.1881E-001   4.0726E-001
    2.386958E+04   1.0000E-099   7.3238E-002   5.4543E-001   3.8133E-001
    2.447320E+04   1.0000E-099   8.7973E-002   5.9740E-001   3.1463E-001
    2.509558E+04   1.0000E-099   1.1960E-001   6.5243E-001   2.2797E-001
    2.573180E+04   1.0000E-099   1.6532E-001   6.8066E-001   1.5402E-001
    2.637938E+04   1.0000E-099   2.1384E-001   6.7936E-001   1.0681E-001
    2.704178E+04   1.0000E-099   2.6255E-001   6.5925E-001   7.8199E-002
    2.772295E+04   1.0000E-099   3.2082E-001   6.2027E-001   5.8902E-002
    2.842544E+04   1.0000E-099   3.9586E-001   5.5959E-001   4.4551E-002
    2.914760E+04   1.0000E-099   4.8383E-001   4.8225E-001   3.3924E-002
    2.988842E+04   1.0000E-099   5.7054E-001   4.0274E-001   2.6716E-002
    3.065103E+04   1.0000E-099   6.3589E-001   3.4155E-001   2.2560E-002
    3.144163E+04   1.0000E-099   6.7770E-001   3.0186E-001   2.0444E-002
    3.227021E+04   1.0000E-099   7.0747E-001   2.7339E-001   1.9142E-002
    3.315971E+04   1.0000E-099   7.3177E-001   2.5025E-001   1.7984E-002
    3.412942E+04   1.0000E-099   7.5451E-001   2.2892E-001   1.6566E-002
    3.522313E+04   1.0000E-099   7.7703E-001   2.0833E-001   1.4649E-002
    3.649533E+04   1.0000E-099   7.9464E-001   1.9283E-001   1.2534E-002
    3.802616E+04   1.0000E-099   8.1888E-001   1.7151E-001   9.6106E-003
    3.999129E+04   1.0000E-099   8.5095E-001   1.4269E-001   6.3576E-003
    4.228534E+04   1.0000E-099   8.7129E-001   1.2405E-001   4.6605E-003
    4.471467E+04   1.0000E-099   8.7669E-001   1.1906E-001   4.2450E-003
    4.728354E+04   1.0000E-099   8.8424E-001   1.1207E-001   3.6843E-003
    4.866663E+04   1.0000E-099   8.8802E-001   1.0855E-001   3.4331E-003
    4.937328E+04   1.0000E-099   8.8778E-001   1.0876E-001   3.4635E-003
    4.973043E+04   1.0000E-099   8.8815E-001   1.0841E-001   3.4364E-003
    4.990998E+04   1.0000E-099   8.8794E-001   1.0860E-001   3.4644E-003
    4.999550E+04   1.0000E-099   8.8803E-001   1.0851E-001   3.4619E-003
    5.000000E+04   1.0000E-099   8.8767E-001   1.0885E-001   3.4854E-003
#TIME:    24.910
#NVEL: 105
#vel_mid[km/s]           al0           al1           al2           al3
    8.772128E+02   1.0000E-099   1.3017E-008   9.5604E-003   9.9044E-001
    8.831033E+02   1.0000E-099   1.3135E-008   9.6293E-003   9.9037E-001
    9.010133E+02   1.0000E-099   1.3396E-008   9.7820E-003   9.9022E-001
    9.379304E+02   1.0000E-099   1.3624E-008   9.9132E-003   9.9009E-001
    9.970080E+02   1.0000E-099   1.3782E-008   1.0008E-002   9.8999E-001
    1.053495E+03   1.0000E-099   1.3825E-008   1.0042E-002   9.8996E-001
    1.113540E+03   1.0000E-099   1.3806E-008   1.0043E-002   9.8996E-001
    1.177008E+03   1.0000E-099   1.3777E-008   1.0036E-002   9.8996E-001
    1.244093E+03   1.0000E-099   1.3900E-008   1.0078E-002   9.8992E-001
    1.315001E+03   1.0000E-099   1.4263E-008   1.0199E-002   9.8980E-001
    1.389951E+03   1.0000E-099   1.4524E-008   1.0285E-002   9.8972E-001
    1.469173E+03   1.0000E-099   1.4375E-008   1.0225E-002   9.8978E-001
    1.552910E+03   1.0000E-099   1.4062E-008   1.0104E-002   9.8990E-001
    1.641420E+03   1.0000E-099   1.3675E-008   9.9619E-003   9.9004E-001
    1.734975E+03   1.0000E-099   1.3354E-008   9.8461E-003   9.9015E-001
    1.833861E+03   1.0000E-099   1.3104E-008   9.7566E-003   9.9024E-001
    1.938384E+03   1.0000E-099   1.2868E-008   9.6776E-003   9.9032E-001
    2.048865E+03   1.0000E-099   1.2510E-008   9.5634E-003   9.9044E-001
    2.165642E+03   1.0000E-099   1.1920E-008   9.3704E-003   9.9063E-001
    2.289075E+03   1.0000E-099   1.1355E-008   9.2067E-003   9.9079E-001
    2.419544E+03   1.0000E-099   1.1241E-008   9.2628E-003   9.9074E-001
    2.557448E+03   1.0000E-099   1.1740E-008   9.6121E-003   9.9039E-001
    2.703213E+03   1.0000E-099   1.3107E-008   1.0382E-002   9.8962E-001
    2.857286E+03   1.0000E-099   1.5664E-008   1.1713E-002   9.8829E-001
    3.020140E+03   1.0000E-099   2.0002E-008   1.3812E-002   9.8619E-001
    3.192276E+03   1.0000E-099   2.6974E-008   1.6923E-002   9.8308E-001
    3.374224E+03   1.0000E-099   3.6451E-008   2.0904E-002   9.7910E-001
    3.566541E+03   1.0000E-099   4.7262E-008   2.5376E-002   9.7462E-001
    3.769820E+03   1.0000E-099   5.9489E-008   3.0346E-002   9.6965E-001
    3.984685E+03   1.0000E-099   7.9129E-008   3.7212E-002   9.6279E-001
    4.211797E+03   1.0000E-099   1.2058E-007   4.8783E-002   9.5122E-001
    4.451853E+03   1.0000E-099   2.0290E-007   6.7131E-002   9.3287E-001
    4.705592E+03   1.0000E-099   3.4828E-007   9.3096E-002   9.0690E-001
    4.973792E+03   1.0000E-099   5.8017E-007   1.2641E-001   8.7359E-001
    5.257279E+03   1.0000E-099   9.5042E-007   1.6865E-001   8.3135E-001
    5.556924E+03   1.0000E-099   1.5815E-006   2.2396E-001   7.7604E-001
    5.873647E+03   1.0000E-099   2.7064E-006   2.9635E-001   7.0365E-001
    6.208422E+03   1.0000E-099   4.7160E-006   3.8586E-001   6.1413E-001
    6.562278E+03   1.0000E-099   8.3277E-006   4.8997E-001   5.1002E-001
    6.936302E+03   1.0000E-099   1.4479E-005   5.9558E-001   4.0441E-001
    7.331645E+03   1.0000E-099   2.5076E-005   6.9477E-001   3.0521E-001
    7.749520E+03   1.0000E-099   4.3945E-005   7.7922E-001   2.2074E-001
    8.189052E+03   1.0000E-099   8.0523E-005   8.4643E-001   1.5349E-001
    8.621664E+03   1.0000E-099   1.5473E-004   8.9390E-001   1.0595E-001
    9.045693E+03   1.0000E-099   3.2333E-004   9.2390E-001   7.5779E-002
    9.459266E+03   1.0000E-099   7.7190E-004   9.4090E-001   5.8326E-002
    9.870571E+03   1.0000E-099   1.9927E-003   9.4870E-001   4.9303E-002
    1.028309E+04   1.0000E-099   4.8005E-003   9.5092E-001   4.4278E-002
    1.070067E+04   1.0000E-099   1.0286E-002   9.4809E-001   4.1628E-002
    1.112855E+04   1.0000E-099   2.0137E-002   9.4003E-001   3.9830E-002
    1.157215E+04   1.0000E-099   3.6741E-002   9.2487E-001   3.8385E-002
    1.203335E+04   1.0000E-099   6.4105E-002   8.9888E-001   3.7013E-002
    1.250755E+04   1.0000E-099   1.1066E-001   8.5499E-001   3.4358E-002
    1.299532E+04   1.0000E-099   1.7892E-001   7.8797E-001   3.3102E-002
    1.350781E+04   1.0000E-099   2.5807E-001   7.0708E-001   3.4852E-002
    1.405128E+04   1.0000E-099   3.4894E-001   6.1580E-001   3.5262E-002
    1.459796E+04   1.0000E-099   4.9188E-001   4.8158E-001   2.6540E-002
    1.509797E+04   1.0000E-099   6.3251E-001   3.4877E-001   1.8725E-002
    1.553023E+04   1.0000E-099   7.5023E-001   2.3820E-001   1.1570E-002
    1.590330E+04   1.0000E-099   8.2808E-001   1.6484E-001   7.0789E-003
    1.622380E+04   1.0000E-099   8.5468E-001   1.3931E-001   6.0089E-003
    1.651267E+04   1.0000E-099   8.5702E-001   1.3665E-001   6.3253E-003
    1.678845E+04   1.0000E-099   8.1089E-001   1.7729E-001   1.1810E-002
    1.707797E+04   1.0000E-099   7.2391E-001   2.4931E-001   2.6780E-002
    1.741258E+04   1.0000E-099   5.7900E-001   3.5401E-001   6.6992E-002
    1.781234E+04   1.0000E-099   4.4666E-001   4.3005E-001   1.2329E-001
    1.825872E+04   1.0000E-099   3.5945E-001   4.6816E-001   1.7239E-001
    1.872635E+04   1.0000E-099   2.7979E-001   4.9373E-001   2.2648E-001
    1.920305E+04   1.0000E-099   2.0389E-001   5.0766E-001   2.8845E-001
    1.968011E+04   1.0000E-099   1.5196E-001   5.0599E-001   3.4206E-001
    2.015047E+04   1.0000E-099   8.5957E-002   4.8554E-001   4.2850E-001
    2.061767E+04   1.0000E-099   6.1717E-002   4.6283E-001   4.7545E-001
    2.108604E+04   1.0000E-099   4.6899E-002   4.4477E-001   5.0833E-001
    2.156244E+04   1.0000E-099   2.9084E-002   4.1168E-001   5.5924E-001
    2.204960E+04   1.0000E-099   2.4728E-002   4.0197E-001   5.7331E-001
    2.255097E+04   1.0000E-099   2.1919E-002   3.9576E-001   5.8232E-001
    2.307079E+04   1.0000E-099   1.9386E-002   3.9164E-001   5.8898E-001
    2.361545E+04   1.0000E-099   1.8605E-002   4.0254E-001   5.7885E-001
    2.418792E+04   1.0000E-099   2.1157E-002   4.4482E-001   5.3402E-001
    2.478452E+04   1.0000E-099   2.8505E-002   5.2474E-001   4.4675E-001
    2.539962E+04   1.0000E-099   4.2459E-002   6.2405E-001   3.3350E-001
    2.602778E+04   1.0000E-099   6.2748E-002   7.0384E-001   2.3341E-001
    2.666947E+04   1.0000E-099   8.6961E-002   7.4593E-001   1.6711E-001
    2.732893E+04   1.0000E-099   1.1344E-001   7.5999E-001   1.2657E-001
    2.801154E+04   1.0000E-099   1.4548E-001   7.5487E-001   9.9649E-002
    2.872013E+04   1.0000E-099   1.8800E-001   7.3232E-001   7.9678E-002
    2.945913E+04   1.0000E-099   2.4422E-001   6.9156E-001   6.4221E-002
    3.023438E+04   1.0000E-099   3.1220E-001   6.3513E-001   5.2668E-002
    3.105546E+04   1.0000E-099   3.8489E-001   5.7053E-001   4.4583E-002
    3.193979E+04   1.0000E-099   4.5559E-001   5.0519E-001   3.9219E-002
    3.291087E+04   1.0000E-099   5.2534E-001   4.4021E-001   3.4458E-002
    3.398377E+04   1.0000E-099   5.9261E-001   3.7780E-001   2.9593E-002
    3.516947E+04   1.0000E-099   6.5569E-001   3.1949E-001   2.4816E-002
    3.649222E+04   1.0000E-099   7.1331E-001   2.6679E-001   1.9899E-002
    3.805412E+04   1.0000E-099   7.6868E-001   2.1668E-001   1.4639E-002
    4.005215E+04   1.0000E-099   8.1568E-001   1.7483E-001   9.4883E-003
    4.233990E+04   1.0000E-099   8.3821E-001   1.5459E-001   7.1982E-003
    4.475311E+04   1.0000E-099   8.4298E-001   1.5032E-001   6.7013E-003
    4.730386E+04   1.0000E-099   8.5095E-001   1.4313E-001   5.9193E-003
    4.867675E+04   1.0000E-099   8.5548E-001   1.3898E-001   5.5352E-003
    4.937807E+04   1.0000E-099   8.5596E-001   1.3850E-001   5.5473E-003
    4.973250E+04   1.0000E-099   8.5618E-001   1.3831E-001   5.5093E-003
    4.991068E+04   1.0000E-099   8.5611E-001   1.3835E-001   5.5482E-003
    4.999553E+04   1.0000E-099   8.5617E-001   1.3828E-001   5.5482E-003
    5.000000E+04   1.0000E-099   8.5575E-001   1.3867E-001   5.5842E-003
#TIME:    27.400
#NVEL: 105
#vel_mid[km/s]           al0           al1           al2           al3
    8.772128E+02   1.0000E-099   7.6849E-007   1.1919E-001   8.8081E-001
    8.822398E+02   1.0000E-099   7.7590E-007   1.2004E-001   8.7996E-001
    8.974944E+02   1.0000E-099   7.9261E-007   1.2204E-001   8.7795E-001
    9.287993E+02   1.0000E-099   8.0946E-007   1.2396E-001   8.7604E-001
    9.825641E+02   1.0000E-099   8.2701E-007   1.2592E-001   8.7408E-001
    1.038517E+03   1.0000E-099   8.3914E-007   1.2724E-001   8.7276E-001
    1.097708E+03   1.0000E-099   8.4885E-007   1.2828E-001   8.7172E-001
    1.160273E+03   1.0000E-099   8.5737E-007   1.2916E-001   8.7084E-001
    1.226404E+03   1.0000E-099   8.7179E-007   1.3037E-001   8.6963E-001
    1.296305E+03   1.0000E-099   9.0727E-007   1.3307E-001   8.6693E-001
    1.370189E+03   1.0000E-099   9.4501E-007   1.3588E-001   8.6412E-001
    1.448284E+03   1.0000E-099   9.5766E-007   1.3696E-001   8.6304E-001
    1.530831E+03   1.0000E-099   9.5361E-007   1.3680E-001   8.6320E-001
    1.618083E+03   1.0000E-099   9.4381E-007   1.3631E-001   8.6369E-001
    1.710307E+03   1.0000E-099   9.3418E-007   1.3586E-001   8.6414E-001
    1.807788E+03   1.0000E-099   9.3671E-007   1.3639E-001   8.6361E-001
    1.910825E+03   1.0000E-099   9.3883E-007   1.3688E-001   8.6311E-001
    2.019734E+03   1.0000E-099   9.4048E-007   1.3758E-001   8.6242E-001
    2.134851E+03   1.0000E-099   9.2407E-007   1.3715E-001   8.6285E-001
    2.256530E+03   1.0000E-099   9.0891E-007   1.3722E-001   8.6278E-001
    2.385143E+03   1.0000E-099   9.1519E-007   1.3925E-001   8.6075E-001
    2.521087E+03   1.0000E-099   9.6936E-007   1.4526E-001   8.5474E-001
    2.664779E+03   1.0000E-099   1.0996E-006   1.5737E-001   8.4263E-001
    2.816661E+03   1.0000E-099   1.3219E-006   1.7618E-001   8.2381E-001
    2.977200E+03   1.0000E-099   1.6718E-006   2.0308E-001   7.9692E-001
    3.146889E+03   1.0000E-099   2.1592E-006   2.3681E-001   7.6319E-001
    3.326250E+03   1.0000E-099   2.7114E-006   2.7199E-001   7.2800E-001
    3.515833E+03   1.0000E-099   3.2151E-006   3.0370E-001   6.9630E-001
    3.716222E+03   1.0000E-099   3.5575E-006   3.2722E-001   6.7278E-001
    3.928032E+03   1.0000E-099   3.9598E-006   3.5108E-001   6.4892E-001
    4.151915E+03   1.0000E-099   4.9381E-006   3.9328E-001   6.0672E-001
    4.388558E+03   1.0000E-099   6.7099E-006   4.5209E-001   5.4790E-001
    4.638689E+03   1.0000E-099   9.1063E-006   5.1294E-001   4.8705E-001
    4.903076E+03   1.0000E-099   1.1816E-005   5.6561E-001   4.3438E-001
    5.182532E+03   1.0000E-099   1.4740E-005   6.0824E-001   3.9174E-001
    5.477917E+03   1.0000E-099   1.8394E-005   6.4781E-001   3.5217E-001
    5.790136E+03   1.0000E-099   2.3392E-005   6.8663E-001   3.1334E-001
    6.120152E+03   1.0000E-099   3.0889E-005   7.2753E-001   2.7244E-001
    6.468977E+03   1.0000E-099   4.2190E-005   7.6736E-001   2.3260E-001
    6.837684E+03   1.0000E-099   5.9234E-005   8.0351E-001   1.9643E-001
    7.227405E+03   1.0000E-099   8.5406E-005   8.3421E-001   1.6570E-001
    7.639339E+03   1.0000E-099   1.3119E-004   8.6302E-001   1.3685E-001
    8.073602E+03   1.0000E-099   2.2218E-004   8.8937E-001   1.1041E-001
    8.510481E+03   1.0000E-099   4.2363E-004   9.1033E-001   8.9247E-002
    8.934843E+03   1.0000E-099   9.6402E-004   9.2566E-001   7.3379E-002
    9.355425E+03   1.0000E-099   2.6154E-003   9.3500E-001   6.2380E-002
    9.776144E+03   1.0000E-099   6.7853E-003   9.3787E-001   5.5345E-002
    1.019777E+04   1.0000E-099   1.5354E-002   9.3363E-001   5.1012E-002
    1.062019E+04   1.0000E-099   3.1606E-002   9.2141E-001   4.6986E-002
    1.104485E+04   1.0000E-099   5.8433E-002   8.9756E-001   4.4006E-002
    1.147622E+04   1.0000E-099   9.8292E-002   8.6009E-001   4.1620E-002
    1.191689E+04   1.0000E-099   1.5511E-001   8.0591E-001   3.8973E-002
    1.236530E+04   1.0000E-099   2.3747E-001   7.2763E-001   3.4904E-002
    1.282193E+04   1.0000E-099   3.4008E-001   6.2869E-001   3.1231E-002
    1.329505E+04   1.0000E-099   4.4220E-001   5.2884E-001   2.8957E-002
    1.379489E+04   1.0000E-099   5.2243E-001   4.4870E-001   2.8871E-002
    1.431425E+04   1.0000E-099   6.0155E-001   3.7214E-001   2.6310E-002
    1.481846E+04   1.0000E-099   6.9181E-001   2.8871E-001   1.9481E-002
    1.528236E+04   1.0000E-099   7.5396E-001   2.3106E-001   1.4981E-002
    1.568560E+04   1.0000E-099   8.0304E-001   1.8619E-001   1.0770E-002
    1.604017E+04   1.0000E-099   8.2545E-001   1.6545E-001   9.1048E-003
    1.635380E+04   1.0000E-099   8.3545E-001   1.5611E-001   8.4394E-003
    1.664314E+04   1.0000E-099   8.0792E-001   1.8001E-001   1.2068E-002
    1.692948E+04   1.0000E-099   7.0911E-001   2.6123E-001   2.9659E-002
    1.724074E+04   1.0000E-099   5.5542E-001   3.6975E-001   7.4824E-002
    1.760522E+04   1.0000E-099   4.1170E-001   4.4755E-001   1.4075E-001
    1.802184E+04   1.0000E-099   2.7857E-001   4.9402E-001   2.2741E-001
    1.846782E+04   1.0000E-099   1.9410E-001   5.0698E-001   2.9891E-001
    1.892401E+04   1.0000E-099   1.3789E-001   5.0352E-001   3.5859E-001
    1.938062E+04   1.0000E-099   1.0306E-001   4.9115E-001   4.0579E-001
    1.983722E+04   1.0000E-099   5.9451E-002   4.5889E-001   4.8166E-001
    2.029566E+04   1.0000E-099   3.3394E-002   4.1181E-001   5.5479E-001
    2.075938E+04   1.0000E-099   2.2194E-002   3.7476E-001   6.0305E-001
    2.123050E+04   1.0000E-099   1.7703E-002   3.5220E-001   6.3009E-001
    2.170449E+04   1.0000E-099   1.2318E-002   3.1525E-001   6.7244E-001
    2.217943E+04   1.0000E-099   1.0635E-002   3.0401E-001   6.8536E-001
    2.266174E+04   1.0000E-099   9.3370E-003   2.9437E-001   6.9629E-001
    2.316302E+04   1.0000E-099   8.3129E-003   2.8787E-001   7.0382E-001
    2.368801E+04   1.0000E-099   8.0807E-003   2.9488E-001   6.9703E-001
    2.424070E+04   1.0000E-099   9.1728E-003   3.2843E-001   6.6240E-001
    2.481706E+04   1.0000E-099   1.2328E-002   3.9981E-001   5.8786E-001
    2.541279E+04   1.0000E-099   1.8549E-002   5.0844E-001   4.7301E-001
    2.602366E+04   1.0000E-099   2.8292E-002   6.2504E-001   3.4667E-001
    2.664903E+04   1.0000E-099   4.0762E-002   7.1201E-001   2.4723E-001
    2.729187E+04   1.0000E-099   5.4897E-002   7.6164E-001   1.8346E-001
    2.795774E+04   1.0000E-099   7.0923E-002   7.8515E-001   1.4392E-001
    2.865031E+04   1.0000E-099   9.0334E-002   7.9201E-001   1.1766E-001
    2.937631E+04   1.0000E-099   1.1568E-001   7.8593E-001   9.8388E-002
    3.015035E+04   1.0000E-099   1.4974E-001   7.6654E-001   8.3715E-002
    3.099190E+04   1.0000E-099   1.9462E-001   7.3278E-001   7.2601E-002
    3.193723E+04   1.0000E-099   2.5251E-001   6.8367E-001   6.3818E-002
    3.305138E+04   1.0000E-099   3.3046E-001   6.1508E-001   5.4464E-002
    3.439147E+04   1.0000E-099   4.3011E-001   5.2549E-001   4.4406E-002
    3.598935E+04   1.0000E-099   5.4704E-001   4.1971E-001   3.3253E-002
    3.788592E+04   1.0000E-099   6.6655E-001   3.1130E-001   2.2151E-002
    4.005682E+04   1.0000E-099   7.6240E-001   2.2425E-001   1.3353E-002
    4.233990E+04   1.0000E-099   8.0442E-001   1.8564E-001   9.9432E-003
    4.475311E+04   1.0000E-099   8.1123E-001   1.7939E-001   9.3742E-003
    4.730386E+04   1.0000E-099   8.2026E-001   1.7133E-001   8.4076E-003
    4.867675E+04   1.0000E-099   8.2512E-001   1.6700E-001   7.8851E-003
    4.937807E+04   1.0000E-099   8.2661E-001   1.6553E-001   7.8590E-003
    4.973250E+04   1.0000E-099   8.2674E-001   1.6545E-001   7.8133E-003
    4.991068E+04   1.0000E-099   8.2690E-001   1.6525E-001   7.8529E-003
    4.999553E+04   1.0000E-099   8.2699E-001   1.6515E-001   7.8532E-003
    5.000000E+04   1.0000E-099   8.2654E-001   1.6556E-001   7.8996E-003
#TIME:    30.140
#NVEL: 105
#vel_mid[km/s]           al0           al1           al2           al3
