#NTIMES: 145 
#NSTAGES: 7 
#TIMES[d]: 4.14 4.22 4.31 4.40 4.49 4.58 4.68 4.77 4.87 4.97 5.08 5.18 5.29 5.40 5.51 5.62 5.74 5.86 5.98 6.10 6.23 6.36 6.49 6.62 6.76 6.90 7.04 7.19 7.34 7.49 7.64 7.80 7.96 8.13 8.30 8.47 8.64 8.82 9.01 9.19 9.38 9.58 9.77 9.98 10.18 10.39 10.61 10.83 11.05 11.28 11.51 11.75 11.99 12.24 12.50 12.75 13.02 13.29 13.56 13.84 14.13 14.42 14.72 15.02 15.33 15.65 15.98 16.31 16.64 16.99 17.34 17.70 18.06 18.44 18.82 19.21 19.60 20.01 20.42 20.85 21.28 21.72 22.17 22.62 23.09 23.57 24.06 24.56 25.06 25.58 26.11 26.65 27.20 27.76 28.34 28.93 29.52 30.13 30.76 31.39 32.04 32.71 33.38 34.07 34.78 35.50 36.23 36.98 37.74 38.53 39.32 40.14 40.97 41.81 42.68 43.56 44.46 45.38 46.32 47.28 48.26 49.25 50.27 51.31 52.37 53.46 54.56 55.69 56.84 58.02 59.22 60.44 61.69 62.97 64.27 65.60 66.96 68.34 69.76 71.20 72.67 74.17 75.71 77.27 78.87 
#
#TIME: 4.14 
#NVEL: 67 
#vel_mid[km/s] co0 co1 co2 co3 co4 co5 co6 
1267.34 2.16e-05 1.00e+00 4.84e-06 4.18e-37 1.80e-37 3.23e-36 1.80e-37 
1514.05 1.73e-05 1.00e+00 6.05e-06 2.79e-37 1.20e-37 2.16e-36 1.20e-37 
1808.80 1.34e-05 1.00e+00 7.95e-06 1.79e-37 7.70e-38 1.38e-36 7.70e-38 
1919.29 1.19e-05 1.00e+00 1.32e-05 1.49e-37 6.42e-38 1.16e-36 6.42e-38 
2160.92 1.05e-05 1.00e+00 1.18e-05 9.86e-38 4.25e-38 7.65e-37 4.25e-38 
2292.92 8.68e-06 1.00e+00 1.54e-05 8.06e-38 3.47e-38 6.26e-37 3.47e-38 
2432.98 7.65e-06 1.00e+00 3.29e-05 6.48e-38 2.80e-38 5.03e-37 2.80e-38 
2581.60 6.47e-06 1.00e+00 2.51e-05 5.21e-38 2.24e-38 4.04e-37 2.24e-38 
2739.29 6.20e-06 1.00e+00 7.40e-05 4.30e-38 1.85e-38 3.33e-37 1.85e-38 
2906.62 5.56e-06 1.00e+00 2.40e-05 3.74e-38 1.61e-38 2.90e-37 1.61e-38 
3084.17 5.29e-06 9.99e-01 1.35e-03 4.27e-26 1.52e-38 2.73e-37 1.52e-38 
3272.56 5.16e-06 1.00e+00 3.61e-04 2.24e-26 1.56e-38 2.79e-37 1.56e-38 
3472.46 5.10e-06 1.00e+00 3.07e-05 3.96e-38 1.72e-38 3.06e-37 1.72e-38 
3684.57 5.00e-06 9.99e-01 9.19e-04 2.38e-27 2.10e-38 3.71e-37 2.10e-38 
3909.64 5.01e-06 9.99e-01 5.54e-04 4.96e-28 2.90e-38 5.10e-37 2.90e-38 
4148.46 5.37e-06 1.00e+00 4.78e-05 1.38e-29 3.87e-38 6.75e-37 3.87e-38 
4401.86 6.46e-06 1.00e+00 1.72e-05 1.17e-30 4.32e-38 7.49e-37 4.32e-38 
4670.75 7.72e-06 1.00e+00 1.06e-04 2.02e-30 4.27e-38 7.37e-37 4.27e-38 
4956.05 8.50e-06 1.00e+00 1.14e-05 1.87e-31 4.16e-38 7.13e-37 4.16e-38 
5258.79 8.43e-06 9.99e-01 8.64e-04 1.11e-29 4.05e-38 6.90e-37 4.05e-38 
5580.02 8.96e-06 1.00e+00 1.46e-06 4.23e-34 3.92e-38 6.63e-37 3.92e-38 
5920.87 1.07e-05 1.00e+00 2.05e-07 8.91e-38 3.99e-38 6.70e-37 3.99e-38 
6282.54 1.18e-05 1.00e+00 1.72e-07 9.46e-38 4.26e-38 7.08e-37 4.26e-38 
6666.30 1.67e-05 1.00e+00 7.39e-07 4.10e-36 4.55e-38 7.49e-37 4.55e-38 
7073.50 2.40e-05 1.00e+00 1.09e-07 1.10e-37 5.00e-38 8.22e-37 5.00e-38 
7505.58 3.08e-05 1.00e+00 7.90e-08 1.30e-37 5.90e-38 9.69e-37 5.90e-38 
7964.05 4.83e-05 1.00e+00 1.34e-07 4.14e-37 7.12e-38 1.17e-36 7.12e-38 
8450.53 5.63e-05 1.00e+00 3.15e-08 1.89e-37 8.56e-38 1.41e-36 8.56e-38 
8966.72 1.54e-04 1.00e+00 2.38e-09 2.43e-37 1.10e-37 1.81e-36 1.10e-37 
9514.44 3.09e-04 1.00e+00 2.36e-09 3.43e-37 1.56e-37 2.55e-36 1.56e-37 
10095.62 5.23e-04 9.99e-01 2.25e-10 5.22e-37 2.37e-37 3.89e-36 2.37e-37 
10712.30 7.41e-04 9.99e-01 5.20e-11 9.14e-37 4.14e-37 6.80e-36 4.14e-37 
11366.65 9.83e-04 9.99e-01 3.20e-11 1.92e-36 8.68e-37 1.43e-35 8.68e-37 
12061.10 1.25e-03 9.99e-01 2.67e-11 4.69e-36 2.13e-36 3.49e-35 2.13e-36 
12793.43 1.00e-03 9.99e-01 2.36e-11 1.14e-35 5.15e-36 8.46e-35 5.15e-36 
13528.61 1.12e-03 9.99e-01 6.37e-10 2.57e-35 1.17e-35 1.92e-34 1.17e-35 
14194.74 8.31e-04 9.99e-01 2.50e-11 5.65e-35 2.56e-35 4.20e-34 2.56e-35 
14757.77 8.19e-04 9.99e-01 1.08e-09 1.23e-34 5.58e-35 9.15e-34 5.58e-35 
15240.48 7.36e-04 9.99e-01 1.74e-11 2.43e-34 1.10e-34 1.81e-33 1.10e-34 
15646.99 9.13e-04 9.80e-01 1.95e-02 9.36e-26 5.78e-28 3.38e-33 2.06e-34 
15960.30 9.96e-04 9.99e-01 2.55e-11 7.48e-34 3.39e-34 5.57e-33 3.39e-34 
16187.41 9.57e-04 9.99e-01 3.35e-10 1.47e-33 6.65e-34 1.09e-32 6.65e-34 
16354.17 8.08e-04 9.99e-01 1.87e-11 2.87e-33 1.30e-33 2.14e-32 1.30e-33 
16484.18 3.07e-04 1.00e+00 1.01e-10 5.21e-33 2.36e-33 3.88e-32 2.36e-33 
16593.12 2.21e-04 1.00e+00 2.97e-10 7.79e-33 3.53e-33 5.80e-32 3.53e-33 
16691.99 3.33e-04 1.00e+00 7.41e-10 9.83e-33 4.46e-33 7.32e-32 4.46e-33 
16788.59 5.78e-04 9.99e-01 2.12e-10 1.15e-32 5.19e-33 8.53e-32 5.19e-33 
16888.37 2.17e-04 1.00e+00 2.87e-06 9.90e-27 5.88e-33 9.65e-32 5.88e-33 
16998.79 1.65e-04 1.00e+00 4.02e-10 1.46e-32 6.63e-33 1.09e-31 6.63e-33 
17146.37 1.70e-04 1.00e+00 2.24e-10 1.62e-32 7.34e-33 1.21e-31 7.34e-33 
17415.23 5.09e-05 1.00e+00 7.80e-09 1.71e-32 7.74e-33 1.27e-31 7.74e-33 
17888.12 3.13e-05 1.00e+00 4.43e-08 1.71e-32 7.76e-33 1.27e-31 7.76e-33 
18532.37 1.28e-05 1.00e+00 1.61e-07 1.65e-32 7.49e-33 1.23e-31 7.49e-33 
19260.76 5.53e-06 1.00e+00 2.93e-07 1.81e-32 8.19e-33 1.35e-31 8.19e-33 
20034.10 2.62e-05 1.00e+00 7.20e-06 2.35e-32 1.07e-32 1.75e-31 1.07e-32 
20838.00 8.93e-05 9.18e-01 8.21e-02 1.04e-25 1.28e-26 2.55e-31 1.55e-32 
21647.97 1.09e-04 9.39e-01 6.11e-02 8.67e-17 2.98e-17 3.81e-31 2.32e-32 
22447.94 7.16e-06 1.00e+00 1.56e-08 8.07e-32 3.66e-32 6.00e-31 3.66e-32 
23245.88 3.02e-06 1.00e+00 1.85e-08 1.21e-31 5.49e-32 9.01e-31 5.49e-32 
24052.47 1.53e-06 1.00e+00 1.60e-07 1.63e-31 7.38e-32 1.21e-30 7.38e-32 
24867.72 6.74e-07 1.00e+00 9.86e-07 2.04e-31 9.24e-32 1.52e-30 9.24e-32 
25698.86 5.48e-06 1.00e+00 4.09e-08 2.60e-31 1.18e-31 1.93e-30 1.18e-31 
26587.16 9.75e-06 1.00e+00 4.68e-09 3.72e-31 1.69e-31 2.77e-30 1.69e-31 
27637.54 1.08e-06 8.80e-02 9.12e-01 3.35e-13 2.59e-11 4.96e-30 3.02e-31 
28986.97 6.23e-06 1.00e+00 5.67e-08 1.74e-30 7.90e-31 1.30e-29 7.90e-31 
#TIME: 58.02 
#NVEL: 67 
#vel_mid[km/s] co0 co1 co2 co3 co4 co5 co6 
440.10 2.48e-05 1.00e+00 2.80e-06 4.49e-37 1.95e-37 3.47e-36 1.95e-37 
999.11 2.36e-05 1.00e+00 2.72e-06 4.50e-37 1.95e-37 3.47e-36 1.95e-37 
1267.34 2.17e-05 1.00e+00 3.37e-06 4.45e-37 1.93e-37 3.44e-36 1.93e-37 
1514.05 1.84e-05 1.00e+00 1.82e-04 4.56e-28 1.29e-37 2.30e-36 1.29e-37 
1808.80 1.49e-05 1.00e+00 5.10e-06 1.91e-37 8.25e-38 1.47e-36 8.25e-38 
1919.29 1.09e-05 1.00e+00 8.16e-06 1.59e-37 6.88e-38 1.23e-36 6.88e-38 
2160.92 9.57e-06 1.00e+00 1.15e-05 1.05e-37 4.55e-38 8.16e-37 4.55e-38 
2292.92 8.64e-06 1.00e+00 1.56e-04 8.61e-38 3.72e-38 6.67e-37 3.72e-38 
2432.98 7.67e-06 1.00e+00 1.26e-05 6.94e-38 3.00e-38 5.37e-37 3.00e-38 
2581.60 6.10e-06 1.00e+00 1.96e-05 5.57e-38 2.41e-38 4.31e-37 2.41e-38 
2739.29 6.04e-06 1.00e+00 3.02e-05 1.25e-28 1.99e-38 3.55e-37 1.99e-38 
2906.62 5.44e-06 1.00e+00 2.26e-04 1.34e-26 1.73e-38 3.09e-37 1.73e-38 
3084.17 5.54e-06 1.00e+00 1.68e-05 3.77e-38 1.63e-38 2.91e-37 1.63e-38 
3272.56 5.21e-06 1.00e+00 1.47e-05 3.85e-38 1.67e-38 2.97e-37 1.67e-38 
3472.46 5.05e-06 1.00e+00 1.73e-04 2.03e-27 1.84e-38 3.26e-37 1.84e-38 
3684.57 5.09e-06 1.00e+00 7.82e-06 5.15e-38 2.25e-38 3.96e-37 2.25e-38 
3909.64 5.29e-06 1.00e+00 4.40e-04 1.01e-28 3.11e-38 5.43e-37 3.11e-38 
4148.46 5.46e-06 9.95e-01 4.99e-03 5.98e-27 4.15e-38 7.20e-37 4.15e-38 
4401.86 7.54e-06 1.00e+00 4.18e-06 4.42e-32 4.63e-38 7.98e-37 4.63e-38 
4670.75 8.69e-06 1.00e+00 3.98e-06 1.65e-32 4.58e-38 7.85e-37 4.58e-38 
4956.05 8.81e-06 1.00e+00 1.68e-05 1.41e-31 4.46e-38 7.60e-37 4.46e-38 
5258.79 9.14e-06 1.00e+00 6.53e-06 6.03e-33 4.34e-38 7.35e-37 4.34e-38 
5580.02 1.01e-05 1.00e+00 3.67e-06 1.25e-33 4.21e-38 7.06e-37 4.21e-38 
5920.87 1.13e-05 1.00e+00 1.17e-07 9.52e-38 4.28e-38 7.13e-37 4.28e-38 
6282.54 1.30e-05 1.00e+00 4.42e-07 9.99e-37 4.57e-38 7.54e-37 4.57e-38 
6666.30 2.08e-05 1.00e+00 1.85e-06 6.09e-36 4.88e-38 8.02e-37 4.88e-38 
7073.50 2.26e-05 1.00e+00 3.04e-08 1.18e-37 5.37e-38 8.81e-37 5.37e-38 
7505.58 4.17e-05 1.00e+00 8.13e-08 1.40e-37 6.33e-38 1.04e-36 6.33e-38 
7964.05 4.33e-05 1.00e+00 1.34e-05 7.87e-35 7.63e-38 1.25e-36 7.63e-38 
8450.53 8.50e-05 1.00e+00 4.12e-08 2.03e-37 9.19e-38 1.51e-36 9.19e-38 
8966.72 1.60e-04 1.00e+00 1.24e-08 2.61e-37 1.18e-37 1.94e-36 1.18e-37 
9514.44 3.04e-04 1.00e+00 9.54e-10 3.68e-37 1.67e-37 2.74e-36 1.67e-37 
10095.62 4.47e-04 1.00e+00 1.72e-10 5.60e-37 2.54e-37 4.17e-36 2.54e-37 
10712.30 7.90e-04 9.99e-01 9.96e-10 9.80e-37 4.44e-37 7.29e-36 4.44e-37 
11366.65 1.02e-03 9.99e-01 1.46e-10 2.05e-36 9.31e-37 1.53e-35 9.31e-37 
12061.10 1.26e-03 9.99e-01 2.15e-09 8.69e-36 2.28e-36 3.75e-35 2.28e-36 
12793.43 1.18e-03 9.99e-01 6.29e-10 1.22e-35 5.53e-36 9.08e-35 5.53e-36 
13528.61 1.11e-03 9.99e-01 2.46e-11 2.76e-35 1.25e-35 2.05e-34 1.25e-35 
14194.74 9.27e-04 9.99e-01 2.66e-11 6.06e-35 2.75e-35 4.51e-34 2.75e-35 
14757.77 6.75e-04 9.99e-01 4.86e-11 1.32e-34 5.98e-35 9.82e-34 5.98e-35 
15240.48 8.20e-04 9.99e-01 1.29e-08 1.34e-32 1.18e-34 1.94e-33 1.18e-34 
15646.99 1.06e-03 9.99e-01 2.48e-11 4.86e-34 2.21e-34 3.62e-33 2.21e-34 
15960.30 9.18e-04 9.99e-01 9.27e-11 8.02e-34 3.64e-34 5.97e-33 3.64e-34 
16187.41 8.72e-04 9.99e-01 3.28e-11 1.57e-33 7.13e-34 1.17e-32 7.13e-34 
16354.17 6.91e-04 9.99e-01 2.72e-11 3.07e-33 1.39e-33 2.29e-32 1.39e-33 
16484.18 2.34e-04 1.00e+00 7.17e-11 5.58e-33 2.53e-33 4.15e-32 2.53e-33 
16593.12 6.22e-04 9.99e-01 1.07e-10 8.33e-33 3.77e-33 6.20e-32 3.77e-33 
16691.99 7.31e-04 9.99e-01 1.56e-05 7.14e-26 4.76e-33 7.82e-32 4.76e-33 
16788.59 6.15e-04 9.99e-01 7.44e-12 1.22e-32 5.55e-33 9.11e-32 5.55e-33 
16888.37 9.81e-05 1.00e+00 3.81e-08 1.38e-32 6.27e-33 1.03e-31 6.27e-33 
16998.79 2.06e-05 1.00e+00 7.57e-10 1.56e-32 7.08e-33 1.16e-31 7.08e-33 
17146.37 1.84e-04 1.00e+00 6.51e-10 1.73e-32 7.83e-33 1.29e-31 7.83e-33 
17415.23 2.80e-04 9.50e-01 4.92e-02 4.40e-25 5.97e-27 1.35e-31 8.25e-33 
17888.12 1.49e-05 1.00e+00 5.40e-08 1.82e-32 8.26e-33 1.36e-31 8.26e-33 
18532.37 1.09e-05 1.00e+00 1.81e-07 1.76e-32 7.96e-33 1.31e-31 7.96e-33 
19260.76 1.12e-05 1.00e+00 6.01e-08 1.92e-32 8.71e-33 1.43e-31 8.71e-33 
20034.10 3.93e-05 1.00e+00 2.24e-09 2.50e-32 1.13e-32 1.86e-31 1.13e-32 
20838.00 1.29e-05 1.00e+00 1.83e-09 3.64e-32 1.65e-32 2.71e-31 1.65e-32 
21647.97 5.18e-06 1.00e+00 1.68e-07 5.44e-32 2.47e-32 4.05e-31 2.47e-32 
22447.94 6.91e-06 1.00e+00 4.61e-06 8.27e-28 3.89e-32 6.38e-31 3.89e-32 
23245.88 5.11e-06 1.25e-01 8.75e-01 1.79e-21 3.45e-21 9.59e-31 5.84e-32 
24052.47 8.50e-06 1.00e+00 1.92e-08 1.73e-31 7.85e-32 1.29e-30 7.85e-32 
24867.72 1.53e-06 1.00e+00 1.22e-07 2.17e-31 9.82e-32 1.61e-30 9.82e-32 
25698.86 3.82e-06 1.00e+00 8.24e-08 2.76e-31 1.25e-31 2.06e-30 1.25e-31 
26587.16 4.25e-06 9.97e-01 3.18e-03 8.13e-23 1.80e-31 2.95e-30 1.80e-31 
27637.54 2.96e-06 4.63e-01 5.37e-01 4.90e-26 3.21e-31 5.27e-30 3.21e-31 
28986.97 4.94e-06 1.00e+00 4.60e-08 1.85e-30 8.40e-31 1.38e-29 8.40e-31 
#TIME: 59.22 
#NVEL: 67 
#vel_mid[km/s] co0 co1 co2 co3 co4 co5 co6 
440.10 2.91e-05 1.00e+00 2.18e-06 4.79e-37 2.08e-37 3.69e-36 2.08e-37 
999.11 2.22e-05 1.00e+00 2.53e-06 4.78e-37 2.08e-37 3.68e-36 2.08e-37 
1267.34 2.25e-05 1.00e+00 1.78e-06 4.74e-37 2.06e-37 3.65e-36 2.06e-37 
1514.05 1.75e-05 1.00e+00 2.83e-06 3.17e-37 1.38e-37 2.44e-36 1.38e-37 
1808.80 1.42e-05 1.00e+00 1.98e-05 2.04e-37 8.84e-38 1.57e-36 8.84e-38 
1919.29 1.14e-05 1.00e+00 4.87e-06 1.70e-37 7.37e-38 1.31e-36 7.37e-38 
2160.92 1.01e-05 1.00e+00 9.42e-06 1.13e-37 4.88e-38 8.70e-37 4.88e-38 
2292.92 8.81e-06 1.00e+00 9.11e-06 9.21e-38 3.99e-38 7.12e-37 3.99e-38 
2432.98 7.38e-06 1.00e+00 8.71e-06 7.42e-38 3.22e-38 5.73e-37 3.22e-38 
2581.60 6.80e-06 1.00e+00 1.26e-05 5.95e-38 2.58e-38 4.60e-37 2.58e-38 
2739.29 5.67e-06 1.00e+00 1.53e-04 4.15e-27 2.13e-38 3.79e-37 2.13e-38 
2906.62 5.72e-06 1.00e+00 6.10e-05 2.19e-28 1.85e-38 3.29e-37 1.85e-38 
3084.17 5.53e-06 1.00e+00 1.71e-04 4.03e-38 1.75e-38 3.10e-37 1.75e-38 
3272.56 5.53e-06 1.00e+00 2.03e-04 1.58e-27 1.80e-38 3.17e-37 1.80e-38 
3472.46 5.13e-06 1.00e+00 1.15e-05 4.53e-38 1.98e-38 3.48e-37 1.98e-38 
3684.57 4.93e-06 1.00e+00 1.62e-05 5.51e-38 2.41e-38 4.22e-37 2.41e-38 
3909.64 5.46e-06 1.00e+00 3.42e-05 2.16e-30 3.34e-38 5.79e-37 3.34e-38 
4148.46 5.55e-06 1.00e+00 1.57e-05 3.66e-31 4.45e-38 7.67e-37 4.45e-38 
4401.86 7.39e-06 1.00e+00 1.09e-06 1.12e-37 4.97e-38 8.51e-37 4.97e-38 
4670.75 9.86e-06 1.00e+00 5.29e-05 3.66e-31 4.92e-38 8.36e-37 4.92e-38 
4956.05 9.77e-06 1.00e+00 2.31e-05 7.17e-32 4.79e-38 8.09e-37 4.79e-38 
5258.79 9.64e-06 1.00e+00 4.04e-06 2.68e-34 4.66e-38 7.83e-37 4.66e-38 
5580.02 1.15e-05 1.00e+00 3.50e-06 2.00e-34 4.51e-38 7.52e-37 4.51e-38 
5920.87 1.28e-05 1.00e+00 6.74e-08 1.02e-37 4.60e-38 7.59e-37 4.60e-38 
6282.54 1.44e-05 1.00e+00 2.18e-06 1.18e-35 4.90e-38 8.05e-37 4.90e-38 
6666.30 1.87e-05 1.00e+00 2.39e-07 1.16e-37 5.24e-38 8.60e-37 5.24e-38 
7073.50 2.51e-05 1.00e+00 3.93e-07 6.33e-36 5.76e-38 9.46e-37 5.76e-38 
7505.58 3.26e-05 1.00e+00 1.90e-07 3.15e-37 6.79e-38 1.12e-36 6.79e-38 
7964.05 4.48e-05 1.00e+00 1.68e-07 1.81e-37 8.19e-38 1.34e-36 8.19e-38 
8450.53 6.17e-05 1.00e+00 3.71e-07 2.07e-36 9.86e-38 1.62e-36 9.86e-38 
8966.72 1.66e-04 1.00e+00 2.77e-08 2.80e-37 1.27e-37 2.08e-36 1.27e-37 
9514.44 3.30e-04 1.00e+00 3.59e-09 3.95e-37 1.79e-37 2.94e-36 1.79e-37 
10095.62 4.85e-04 1.00e+00 1.92e-10 6.01e-37 2.72e-37 4.47e-36 2.72e-37 
10712.30 6.21e-04 9.99e-01 6.68e-10 1.05e-36 4.77e-37 7.82e-36 4.77e-37 
11366.65 8.97e-04 9.99e-01 2.36e-10 2.20e-36 9.99e-37 1.64e-35 9.99e-37 
12061.10 1.17e-03 9.99e-01 4.33e-10 5.40e-36 2.45e-36 4.02e-35 2.45e-36 
12793.43 9.97e-04 9.99e-01 2.73e-11 1.31e-35 5.93e-36 9.74e-35 5.93e-36 
13528.61 9.92e-04 9.99e-01 2.58e-11 2.96e-35 1.34e-35 2.20e-34 1.34e-35 
14194.74 7.22e-04 9.99e-01 4.45e-11 6.50e-35 2.94e-35 4.84e-34 2.94e-35 
14757.77 5.83e-04 9.99e-01 3.80e-11 1.41e-34 6.41e-35 1.05e-33 6.41e-35 
15240.48 6.10e-04 9.99e-01 7.77e-11 2.79e-34 1.27e-34 2.08e-33 1.27e-34 
15646.99 7.01e-04 9.99e-01 3.00e-11 5.22e-34 2.36e-34 3.88e-33 2.36e-34 
15960.30 5.50e-04 9.99e-01 1.86e-10 8.60e-34 3.90e-34 6.40e-33 3.90e-34 
16187.41 8.48e-04 9.99e-01 1.10e-07 2.63e-30 7.64e-34 1.25e-32 7.64e-34 
16354.17 7.14e-04 9.99e-01 3.50e-11 3.29e-33 1.49e-33 2.45e-32 1.49e-33 
16484.18 3.10e-04 1.00e+00 1.69e-10 5.97e-33 2.71e-33 4.44e-32 2.71e-33 
16593.12 5.53e-04 9.99e-01 3.51e-11 8.91e-33 4.04e-33 6.63e-32 4.04e-33 
16691.99 4.89e-04 1.00e+00 3.25e-11 1.12e-32 5.09e-33 8.36e-32 5.09e-33 
16788.59 3.68e-04 1.00e+00 4.95e-11 1.31e-32 5.93e-33 9.73e-32 5.93e-33 
16888.37 3.48e-05 1.00e+00 3.74e-10 1.48e-32 6.70e-33 1.10e-31 6.70e-33 
16998.79 3.59e-04 1.00e+00 7.12e-11 1.67e-32 7.55e-33 1.24e-31 7.55e-33 
17146.37 1.87e-04 1.00e+00 1.29e-08 1.84e-32 8.34e-33 1.37e-31 8.34e-33 
17415.23 6.18e-05 1.00e+00 3.18e-09 1.94e-32 8.78e-33 1.44e-31 8.78e-33 
17888.12 1.46e-05 1.00e+00 7.96e-08 1.94e-32 8.78e-33 1.44e-31 8.78e-33 
18532.37 9.98e-06 1.00e+00 2.72e-07 1.87e-32 8.47e-33 1.39e-31 8.47e-33 
19260.76 6.76e-06 1.00e+00 1.97e-07 2.04e-32 9.26e-33 1.52e-31 9.26e-33 
20034.10 5.46e-05 1.00e+00 2.26e-09 2.66e-32 1.20e-32 1.98e-31 1.20e-32 
20838.00 7.31e-06 1.00e+00 2.13e-09 3.87e-32 1.75e-32 2.88e-31 1.75e-32 
21647.97 6.02e-06 1.00e+00 2.85e-07 5.79e-32 2.62e-32 4.31e-31 2.62e-32 
22447.94 2.30e-06 1.00e+00 7.76e-08 9.12e-32 4.13e-32 6.79e-31 4.13e-32 
23245.88 3.47e-06 1.00e+00 5.07e-08 1.37e-31 6.21e-32 1.02e-30 6.21e-32 
24052.47 1.66e-05 1.00e+00 6.37e-09 1.84e-31 8.35e-32 1.37e-30 8.35e-32 
24867.72 2.84e-05 1.00e+00 1.13e-09 2.30e-31 1.04e-31 1.71e-30 1.04e-31 
25698.86 2.92e-05 1.00e+00 1.89e-09 2.94e-31 1.33e-31 2.19e-30 1.33e-31 
26587.16 4.60e-06 1.00e+00 7.36e-07 4.21e-31 1.91e-31 3.13e-30 1.91e-31 
27637.54 5.57e-06 1.00e+00 5.23e-08 7.54e-31 3.42e-31 5.61e-30 3.42e-31 
28986.97 4.83e-06 8.31e-01 1.69e-01 1.66e-20 3.43e-20 1.47e-29 8.93e-31 
#TIME: 60.44 
#NVEL: 67 
#vel_mid[km/s] co0 co1 co2 co3 co4 co5 co6 
440.10 2.97e-05 1.00e+00 6.46e-07 5.10e-37 2.23e-37 3.92e-36 2.23e-37 
999.11 2.78e-05 1.00e+00 8.95e-07 5.10e-37 2.23e-37 3.91e-36 2.23e-37 
1267.34 2.19e-05 1.00e+00 2.14e-06 5.05e-37 2.20e-37 3.88e-36 2.20e-37 
1514.05 1.76e-05 1.00e+00 2.15e-06 3.38e-37 1.47e-37 2.60e-36 1.47e-37 
1808.80 1.31e-05 1.00e+00 8.19e-05 3.27e-28 9.47e-38 1.68e-36 9.47e-38 
1919.29 1.17e-05 1.00e+00 4.08e-06 1.81e-37 7.90e-38 1.40e-36 7.90e-38 
2160.92 9.80e-06 1.00e+00 1.02e-04 1.08e-27 5.23e-38 9.28e-37 5.23e-38 
2292.92 8.04e-06 1.00e+00 9.40e-05 2.15e-28 4.28e-38 7.58e-37 4.28e-38 
2432.98 7.20e-06 9.64e-01 3.63e-02 6.89e-22 7.33e-24 6.12e-37 3.45e-38 
2581.60 7.19e-06 1.00e+00 7.81e-06 6.36e-38 2.77e-38 4.90e-37 2.77e-38 
2739.29 6.79e-06 1.00e+00 2.07e-05 5.25e-38 2.28e-38 4.04e-37 2.28e-38 
2906.62 5.61e-06 1.00e+00 9.78e-06 4.57e-38 1.99e-38 3.51e-37 1.99e-38 
3084.17 5.57e-06 1.00e+00 1.40e-04 4.30e-38 1.88e-38 3.31e-37 1.88e-38 
3272.56 5.35e-06 1.00e+00 7.98e-06 4.41e-38 1.93e-38 3.38e-37 1.93e-38 
3472.46 5.41e-06 1.00e+00 6.12e-06 4.84e-38 2.12e-38 3.71e-37 2.12e-38 
3684.57 5.72e-06 1.00e+00 6.53e-06 5.89e-38 2.59e-38 4.50e-37 2.59e-38 
3909.64 5.27e-06 1.00e+00 2.20e-05 8.12e-38 3.58e-38 6.18e-37 3.58e-38 
4148.46 5.90e-06 1.00e+00 2.04e-06 1.08e-37 4.77e-38 8.18e-37 4.77e-38 
4401.86 7.93e-06 9.99e-01 8.65e-04 2.03e-27 1.43e-29 9.07e-37 5.33e-38 
4670.75 9.13e-06 1.00e+00 1.13e-05 1.76e-32 5.28e-38 8.92e-37 5.28e-38 
4956.05 1.02e-05 9.99e-01 1.22e-03 6.13e-28 3.32e-37 8.63e-37 5.14e-38 
5258.79 1.02e-05 1.00e+00 4.83e-06 9.19e-34 5.00e-38 8.34e-37 5.00e-38 
5580.02 1.12e-05 1.00e+00 3.93e-06 2.66e-35 4.84e-38 8.01e-37 4.84e-38 
5920.87 1.28e-05 1.00e+00 3.74e-06 6.42e-35 4.93e-38 8.10e-37 4.93e-38 
6282.54 1.73e-05 1.00e+00 5.34e-08 1.16e-37 5.26e-38 8.63e-37 5.26e-38 
6666.30 2.02e-05 1.00e+00 7.00e-07 8.43e-37 5.62e-38 9.23e-37 5.62e-38 
7073.50 2.41e-05 1.00e+00 1.44e-08 1.36e-37 6.18e-38 1.01e-36 6.18e-38 
7505.58 2.89e-05 1.00e+00 1.54e-07 2.10e-37 7.29e-38 1.20e-36 7.29e-38 
7964.05 3.36e-05 1.00e+00 3.68e-07 1.03e-36 8.79e-38 1.44e-36 8.79e-38 
8450.53 6.29e-05 1.00e+00 8.33e-09 2.33e-37 1.06e-37 1.74e-36 1.06e-37 
8966.72 1.18e-04 1.00e+00 1.30e-08 3.01e-37 1.36e-37 2.24e-36 1.36e-37 
9514.44 2.94e-04 1.00e+00 2.17e-09 4.24e-37 1.92e-37 3.16e-36 1.92e-37 
10095.62 4.66e-04 1.00e+00 2.85e-10 6.45e-37 2.92e-37 4.80e-36 2.92e-37 
10712.30 7.50e-04 9.99e-01 7.44e-10 1.13e-36 5.11e-37 8.40e-36 5.11e-37 
11366.65 8.79e-04 9.99e-01 3.68e-11 2.36e-36 1.07e-36 1.76e-35 1.07e-36 
12061.10 1.13e-03 9.99e-01 2.64e-11 5.80e-36 2.63e-36 4.31e-35 2.63e-36 
12793.43 1.00e-03 9.99e-01 2.82e-11 1.40e-35 6.36e-36 1.04e-34 6.36e-36 
13528.61 1.06e-03 9.99e-01 2.86e-11 3.18e-35 1.44e-35 2.36e-34 1.44e-35 
14194.74 6.90e-04 9.99e-01 5.17e-11 6.97e-35 3.16e-35 5.19e-34 3.16e-35 
14757.77 6.54e-04 9.99e-01 5.06e-11 1.52e-34 6.88e-35 1.13e-33 6.88e-35 
