#NTIMES: 145 
#NSTAGES: 7 
#TIMES[d]: 4.14 4.22 4.31 4.40 4.49 4.58 4.68 4.77 4.87 4.97 5.08 5.18 5.29 5.40 5.51 5.62 5.74 5.86 5.98 6.10 6.23 6.36 6.49 6.62 6.76 6.90 7.04 7.19 7.34 7.49 7.64 7.80 7.96 8.13 8.30 8.47 8.64 8.82 9.01 9.19 9.38 9.58 9.77 9.98 10.18 10.39 10.61 10.83 11.05 11.28 11.51 11.75 11.99 12.24 12.50 12.75 13.02 13.29 13.56 13.84 14.13 14.42 14.72 15.02 15.33 15.65 15.98 16.31 16.64 16.99 17.34 17.70 18.06 18.44 18.82 19.21 19.60 20.01 20.42 20.85 21.28 21.72 22.17 22.62 23.09 23.57 24.06 24.56 25.06 25.58 26.11 26.65 27.20 27.76 28.34 28.93 29.52 30.13 30.76 31.39 32.04 32.71 33.38 34.07 34.78 35.50 36.23 36.98 37.74 38.53 39.32 40.14 40.97 41.81 42.68 43.56 44.46 45.38 46.32 47.28 48.26 49.25 50.27 51.31 52.37 53.46 54.56 55.69 56.84 58.02 59.22 60.44 61.69 62.97 64.27 65.60 66.96 68.34 69.76 71.20 72.67 74.17 75.71 77.27 78.87 
#
#TIME: 4.14 
#NVEL: 67 
#vel_mid[km/s] sc0 sc1 sc2 sc3 sc4 sc5 sc6 
2739.29 7.48e-27 7.43e-19 5.64e-11 4.14e-04 4.91e-01 5.07e-01 1.62e-03 
2906.62 4.21e-27 4.38e-19 3.54e-11 2.94e-04 4.22e-01 5.75e-01 2.61e-03 
3084.17 2.98e-27 3.35e-19 2.93e-11 2.69e-04 4.07e-01 5.90e-01 2.84e-03 
3272.56 2.03e-27 2.51e-19 2.45e-11 2.59e-04 4.12e-01 5.85e-01 2.65e-03 
3472.46 1.89e-27 2.60e-19 2.77e-11 3.10e-04 4.51e-01 5.46e-01 1.95e-03 
3684.57 1.87e-27 2.91e-19 3.42e-11 4.01e-04 5.07e-01 4.91e-01 1.27e-03 
3909.64 1.48e-27 2.71e-19 3.63e-11 4.69e-04 5.39e-01 4.59e-01 9.61e-04 
4148.46 1.71e-27 3.31e-19 4.67e-11 6.11e-04 5.93e-01 4.06e-01 6.27e-04 
4401.86 3.05e-27 5.65e-19 7.52e-11 8.82e-04 6.52e-01 3.47e-01 3.90e-04 
4670.75 5.29e-27 9.76e-19 1.26e-10 1.32e-03 7.23e-01 2.75e-01 2.04e-04 
4956.05 5.90e-27 1.19e-18 1.65e-10 1.77e-03 7.87e-01 2.11e-01 1.01e-04 
5258.79 5.60e-27 1.25e-18 1.91e-10 2.13e-03 8.17e-01 1.81e-01 6.51e-05 
5580.02 7.74e-27 1.86e-18 2.92e-10 3.09e-03 8.68e-01 1.29e-01 2.79e-05 
5920.87 1.16e-26 2.83e-18 4.51e-10 4.54e-03 9.08e-01 8.79e-02 1.12e-05 
6282.54 1.79e-26 4.66e-18 7.54e-10 6.95e-03 9.34e-01 5.86e-02 4.24e-06 
6666.30 3.64e-26 9.38e-18 1.47e-09 1.19e-02 9.55e-01 3.26e-02 9.72e-07 
7073.50 9.04e-26 2.33e-17 3.47e-09 2.33e-02 9.62e-01 1.49e-02 1.73e-07 
7505.58 2.29e-25 6.11e-17 8.83e-09 4.89e-02 9.45e-01 6.15e-03 2.37e-08 
7964.05 9.11e-25 2.40e-16 3.17e-08 1.30e-01 8.69e-01 1.50e-03 1.05e-09 
8450.53 5.31e-24 1.32e-15 1.46e-07 3.78e-01 6.21e-01 2.05e-04 1.87e-11 
8966.72 2.36e-23 5.37e-15 4.86e-07 7.56e-01 2.44e-01 1.02e-05 7.97e-14 
9514.44 9.37e-23 1.88e-14 1.27e-06 9.67e-01 3.30e-02 7.22e-08 2.13e-17 
10095.62 5.27e-22 8.72e-14 3.68e-06 9.99e-01 1.35e-03 5.01e-11 1.35e-22 
10712.30 5.13e-21 6.86e-13 1.58e-05 1.00e+00 1.60e-05 2.16e-15 5.95e-28 
11366.65 7.51e-20 8.37e-12 9.56e-05 1.00e+00 7.00e-08 1.05e-20 2.06e-28 
12061.10 1.65e-18 1.47e-10 7.24e-04 9.99e-01 1.30e-10 1.12e-26 6.53e-29 
12793.43 7.12e-17 4.83e-09 8.48e-03 9.92e-01 1.86e-13 1.89e-28 7.03e-30 
13528.61 4.20e-15 2.01e-07 1.08e-01 8.92e-01 6.24e-18 1.81e-30 1.69e-31 
14194.74 1.12e-13 3.55e-06 6.04e-01 3.96e-01 1.19e-21 1.20e-31 7.63e-32 
14757.77 4.81e-13 1.18e-05 8.88e-01 1.12e-01 1.08e-23 7.82e-32 5.09e-32 
15240.48 1.91e-12 3.07e-05 9.84e-01 1.58e-02 3.20e-24 5.09e-32 3.36e-32 
15646.99 9.78e-12 8.51e-05 9.97e-01 2.88e-03 1.95e-24 3.23e-32 2.16e-32 
15960.30 6.44e-11 2.63e-04 9.99e-01 1.03e-03 2.51e-24 2.03e-32 1.38e-32 
16187.41 2.20e-10 5.79e-04 9.99e-01 5.39e-05 2.97e-25 1.77e-32 1.21e-32 
16354.17 4.77e-10 9.62e-04 9.99e-01 2.53e-05 4.19e-25 1.83e-32 1.26e-32 
16484.18 8.25e-10 1.44e-03 9.99e-01 8.92e-06 2.89e-25 2.17e-32 1.50e-32 
16593.12 9.80e-10 1.72e-03 9.98e-01 6.62e-06 3.52e-25 2.75e-32 1.91e-32 
16691.99 1.19e-09 2.02e-03 9.98e-01 3.21e-06 3.97e-25 3.35e-32 2.34e-32 
16788.59 1.41e-09 2.33e-03 9.98e-01 2.08e-06 5.41e-25 3.89e-32 2.74e-32 
16888.37 1.39e-09 2.31e-03 9.98e-01 1.05e-06 9.00e-25 4.43e-32 3.12e-32 
16998.79 2.55e-09 3.73e-03 9.96e-01 4.08e-07 4.34e-25 5.06e-32 3.58e-32 
17146.37 3.46e-09 4.76e-03 9.95e-01 3.64e-07 1.14e-24 5.71e-32 4.06e-32 
17415.23 6.82e-09 7.88e-03 9.92e-01 6.37e-08 5.02e-25 6.27e-32 4.49e-32 
17888.12 1.90e-08 1.72e-02 9.83e-01 8.77e-09 5.42e-25 6.17e-32 4.48e-32 
18532.37 7.67e-08 4.77e-02 9.52e-01 1.08e-09 9.31e-25 5.00e-32 3.68e-32 
19260.76 2.78e-07 1.27e-01 8.73e-01 7.30e-11 6.05e-25 4.24e-32 3.17e-32 
20034.10 5.56e-07 2.36e-01 7.64e-01 8.86e-12 9.03e-25 4.19e-32 3.17e-32 
20838.00 7.34e-07 2.32e-01 7.68e-01 1.04e-12 9.15e-25 4.63e-32 3.54e-32 
21647.97 1.22e-06 4.40e-01 5.60e-01 1.72e-13 2.08e-24 5.20e-32 4.01e-32 
22447.94 1.80e-06 6.55e-01 3.45e-01 2.25e-14 2.14e-24 6.28e-32 4.89e-32 
23245.88 1.74e-06 7.36e-01 2.64e-01 4.65e-15 3.05e-24 6.36e-32 4.99e-32 
24052.47 3.16e-06 8.23e-01 1.77e-01 9.66e-16 1.66e-24 4.55e-32 3.59e-32 
24867.72 3.62e-06 8.94e-01 1.06e-01 1.25e-16 1.86e-24 3.04e-32 2.41e-32 
25698.86 4.67e-06 9.36e-01 6.42e-02 1.95e-17 1.44e-24 2.31e-32 1.85e-32 
26587.16 6.36e-06 9.64e-01 3.64e-02 2.87e-18 1.86e-24 2.14e-32 1.72e-32 
27637.54 8.25e-06 9.81e-01 1.90e-02 2.59e-19 2.51e-24 2.55e-32 2.07e-32 
28986.97 1.33e-05 9.92e-01 8.24e-03 1.31e-20 5.92e-24 4.48e-32 3.67e-32 
#TIME: 6.62 
#NVEL: 67 
#vel_mid[km/s] sc0 sc1 sc2 sc3 sc4 sc5 sc6 
440.10 2.09e-22 9.68e-15 2.64e-07 1.93e-01 8.05e-01 1.44e-03 1.97e-09 
999.11 3.01e-23 1.56e-15 5.13e-08 6.03e-02 9.32e-01 8.05e-03 1.18e-07 
1267.34 7.38e-24 4.14e-16 1.54e-08 2.50e-02 9.52e-01 2.31e-02 1.02e-06 
1514.05 2.86e-24 1.66e-16 6.58e-09 1.30e-02 9.40e-01 4.70e-02 4.80e-06 
1808.80 9.39e-25 6.05e-17 2.72e-09 6.84e-03 9.02e-01 9.14e-02 2.14e-05 
1919.29 3.93e-25 2.72e-17 1.33e-09 4.00e-03 8.48e-01 1.48e-01 6.37e-05 
2160.92 1.40e-25 1.08e-17 5.90e-10 2.21e-03 7.69e-01 2.29e-01 1.79e-04 
2292.92 6.31e-26 5.14e-18 3.09e-10 1.41e-03 6.90e-01 3.08e-01 3.90e-04 
2432.98 3.01e-26 2.72e-18 1.83e-10 9.82e-04 6.43e-01 3.56e-01 5.62e-04 
2581.60 1.58e-26 1.52e-18 1.10e-10 7.09e-04 5.88e-01 4.10e-01 8.21e-04 
2739.29 9.88e-27 1.00e-18 7.74e-11 5.56e-04 5.50e-01 4.48e-01 1.06e-03 
2906.62 5.96e-27 6.54e-19 5.40e-11 4.30e-04 4.95e-01 5.03e-01 1.56e-03 
3084.17 4.17e-27 4.89e-19 4.37e-11 3.89e-04 4.80e-01 5.18e-01 1.68e-03 
3272.56 2.51e-27 3.24e-19 3.24e-11 3.39e-04 4.60e-01 5.37e-01 1.87e-03 
3472.46 2.31e-27 3.29e-19 3.60e-11 3.99e-04 4.99e-01 4.99e-01 1.38e-03 
3684.57 2.32e-27 3.69e-19 4.42e-11 5.14e-04 5.56e-01 4.43e-01 8.96e-04 
3909.64 1.89e-27 3.49e-19 4.75e-11 6.07e-04 5.91e-01 4.08e-01 6.48e-04 
4148.46 2.07e-27 4.18e-19 6.04e-11 7.69e-04 6.30e-01 3.69e-01 4.60e-04 
4401.86 3.80e-27 7.36e-19 1.00e-10 1.14e-03 6.99e-01 2.99e-01 2.50e-04 
4670.75 6.82e-27 1.30e-18 1.71e-10 1.75e-03 7.76e-01 2.22e-01 1.13e-04 
4956.05 7.18e-27 1.49e-18 2.11e-10 2.21e-03 8.19e-01 1.79e-01 6.39e-05 
5258.79 6.88e-27 1.61e-18 2.51e-10 2.71e-03 8.48e-01 1.49e-01 3.90e-05 
5580.02 9.64e-27 2.35e-18 3.76e-10 3.89e-03 8.95e-01 1.01e-01 1.56e-05 
5920.87 1.45e-26 3.71e-18 6.00e-10 5.77e-03 9.23e-01 7.11e-02 6.59e-06 
6282.54 2.31e-26 6.18e-18 1.01e-09 8.94e-03 9.47e-01 4.36e-02 2.16e-06 
6666.30 4.62e-26 1.24e-17 1.97e-09 1.52e-02 9.60e-01 2.53e-02 5.81e-07 
7073.50 1.15e-25 3.06e-17 4.59e-09 2.95e-02 9.59e-01 1.17e-02 1.20e-07 
7505.58 2.99e-25 8.15e-17 1.18e-08 6.23e-02 9.33e-01 4.44e-03 1.63e-08 
7964.05 1.18e-24 3.24e-16 4.30e-08 1.65e-01 8.34e-01 1.20e-03 7.93e-10 
8450.53 6.69e-24 1.71e-15 1.90e-07 4.57e-01 5.43e-01 1.28e-04 8.01e-12 
8966.72 2.69e-23 6.28e-15 5.65e-07 8.12e-01 1.88e-01 4.23e-06 1.97e-14 
9514.44 1.03e-22 2.11e-14 1.40e-06 9.77e-01 2.30e-02 1.23e-07 3.13e-17 
10095.62 5.85e-22 9.88e-14 4.08e-06 9.99e-01 8.69e-04 1.81e-11 2.24e-23 
10712.30 5.82e-21 7.97e-13 1.78e-05 1.00e+00 9.77e-06 8.99e-16 1.28e-27 
11366.65 8.74e-20 9.93e-12 1.10e-04 1.00e+00 4.31e-08 3.47e-21 2.12e-28 
12061.10 2.00e-18 1.82e-10 8.53e-04 9.99e-01 7.52e-11 3.46e-27 3.26e-29 
12793.43 8.62e-17 5.93e-09 9.90e-03 9.90e-01 9.20e-14 6.29e-29 1.42e-30 
13528.61 5.20e-15 2.50e-07 1.27e-01 8.73e-01 3.21e-18 1.45e-30 1.80e-31 
14194.74 1.20e-13 3.87e-06 6.33e-01 3.67e-01 5.52e-22 1.27e-31 8.12e-32 
14757.77 4.90e-13 1.23e-05 8.96e-01 1.04e-01 9.63e-24 8.30e-32 5.42e-32 
15240.48 1.82e-12 3.02e-05 9.81e-01 1.89e-02 5.96e-24 5.40e-32 3.58e-32 
15646.99 9.40e-12 8.34e-05 9.97e-01 2.68e-03 1.75e-24 3.43e-32 2.30e-32 
15960.30 6.51e-11 2.71e-04 1.00e+00 2.21e-04 1.34e-25 2.16e-32 1.46e-32 
16187.41 2.22e-10 5.92e-04 9.99e-01 4.58e-05 3.30e-25 1.89e-32 1.29e-32 
16354.17 5.11e-10 1.04e-03 9.99e-01 1.42e-05 1.83e-25 1.94e-32 1.34e-32 
16484.18 7.48e-10 1.37e-03 9.99e-01 7.51e-06 3.22e-25 2.30e-32 1.60e-32 
16593.12 8.29e-10 1.52e-03 9.98e-01 3.89e-06 3.08e-25 2.92e-32 2.03e-32 
16691.99 1.04e-09 1.93e-03 9.98e-01 3.26e-06 6.54e-25 3.56e-32 2.49e-32 
16788.59 1.21e-09 2.11e-03 9.98e-01 1.38e-06 5.09e-25 4.14e-32 2.91e-32 
16888.37 1.59e-09 2.80e-03 9.97e-01 9.69e-07 7.82e-25 4.71e-32 3.32e-32 
16998.79 2.23e-09 3.51e-03 9.96e-01 6.88e-07 1.63e-24 5.37e-32 3.80e-32 
17146.37 2.96e-09 4.24e-03 9.96e-01 2.31e-07 6.86e-25 6.06e-32 4.31e-32 
17415.23 6.35e-09 7.83e-03 9.92e-01 2.27e-06 4.11e-23 6.66e-32 4.78e-32 
17888.12 1.98e-08 1.86e-02 9.81e-01 1.24e-08 1.56e-24 6.56e-32 4.76e-32 
18532.37 7.80e-08 4.92e-02 9.51e-01 5.88e-09 4.40e-24 5.32e-32 3.92e-32 
19260.76 2.48e-07 1.20e-01 8.80e-01 7.59e-11 7.33e-25 4.51e-32 3.37e-32 
20034.10 5.08e-07 2.22e-01 7.78e-01 7.64e-12 6.79e-25 4.46e-32 3.37e-32 
20838.00 8.57e-07 3.56e-01 6.44e-01 1.30e-12 1.52e-24 4.92e-32 3.77e-32 
21647.97 1.27e-06 4.98e-01 5.02e-01 1.87e-13 1.70e-24 5.52e-32 4.27e-32 
22447.94 1.58e-06 6.15e-01 3.85e-01 3.58e-14 3.97e-24 6.67e-32 5.19e-32 
23245.88 1.69e-06 7.12e-01 2.88e-01 7.71e-15 5.38e-24 6.76e-32 5.30e-32 
24052.47 2.47e-06 8.07e-01 1.93e-01 1.19e-15 3.31e-24 4.83e-32 3.82e-32 
24867.72 3.23e-06 8.80e-01 1.20e-01 1.77e-16 2.84e-24 3.23e-32 2.57e-32 
25698.86 4.47e-06 9.29e-01 7.11e-02 2.13e-17 1.83e-24 2.46e-32 1.96e-32 
26587.16 4.74e-06 9.63e-01 3.73e-02 2.58e-18 1.42e-24 2.28e-32 1.83e-32 
27637.54 8.07e-06 9.81e-01 1.89e-02 3.04e-19 2.69e-24 2.72e-32 2.20e-32 
28986.97 1.38e-05 9.92e-01 8.08e-03 1.34e-20 4.96e-24 4.77e-32 3.90e-32 
#TIME: 6.76 
#NVEL: 67 
#vel_mid[km/s] sc0 sc1 sc2 sc3 sc4 sc5 sc6 
440.10 1.73e-22 8.28e-15 2.37e-07 1.86e-01 8.12e-01 1.46e-03 2.99e-09 
999.11 2.70e-23 1.48e-15 5.10e-08 6.21e-02 9.30e-01 7.66e-03 8.03e-08 
1267.34 7.11e-24 4.24e-16 1.63e-08 2.70e-02 9.52e-01 2.08e-02 7.63e-07 
1514.05 2.93e-24 1.81e-16 7.40e-09 1.46e-02 9.44e-01 4.10e-02 3.21e-06 
1808.80 1.00e-24 6.75e-17 3.13e-09 7.89e-03 9.14e-01 7.77e-02 1.38e-05 
1919.29 4.35e-25 3.11e-17 1.57e-09 4.74e-03 8.74e-01 1.21e-01 3.67e-05 
2160.92 1.72e-25 1.36e-17 7.63e-10 2.81e-03 8.14e-01 1.83e-01 9.82e-05 
2292.92 7.59e-26 6.49e-18 4.03e-10 1.79e-03 7.41e-01 2.57e-01 2.35e-04 
2432.98 3.91e-26 3.64e-18 2.49e-10 1.30e-03 6.95e-01 3.03e-01 3.50e-04 
2581.60 2.09e-26 2.13e-18 1.59e-10 9.46e-04 6.40e-01 3.59e-01 5.50e-04 
2739.29 1.42e-26 1.55e-18 1.22e-10 7.92e-04 6.11e-01 3.87e-01 6.82e-04 
2906.62 9.16e-27 1.04e-18 8.71e-11 6.38e-04 5.76e-01 4.23e-01 8.57e-04 
3084.17 6.28e-27 7.81e-19 7.10e-11 5.73e-04 5.55e-01 4.44e-01 9.77e-04 
3272.56 3.44e-27 4.57e-19 4.64e-11 4.63e-04 5.19e-01 4.79e-01 1.22e-03 
3472.46 3.26e-27 4.90e-19 5.43e-11 5.52e-04 5.53e-01 4.45e-01 9.35e-04 
3684.57 3.21e-27 5.40e-19 6.57e-11 7.02e-04 6.05e-01 3.94e-01 6.13e-04 
3909.64 2.46e-27 4.76e-19 6.60e-11 8.00e-04 6.35e-01 3.63e-01 4.44e-04 
4148.46 2.67e-27 5.61e-19 8.25e-11 1.02e-03 6.83e-01 3.15e-01 2.92e-04 
4401.86 5.06e-27 1.02e-18 1.42e-10 1.53e-03 7.52e-01 2.46e-01 1.49e-04 
4670.75 8.40e-27 1.64e-18 2.19e-10 2.20e-03 8.15e-01 1.83e-01 6.82e-05 
4956.05 8.91e-27 1.92e-18 2.78e-10 2.82e-03 8.50e-01 1.47e-01 3.84e-05 
5258.79 8.51e-27 2.07e-18 3.29e-10 3.45e-03 8.79e-01 1.18e-01 2.19e-05 
5580.02 1.19e-26 2.99e-18 4.85e-10 4.87e-03 9.11e-01 8.37e-02 9.67e-06 
5920.87 1.82e-26 4.85e-18 7.99e-10 7.37e-03 9.38e-01 5.44e-02 3.42e-06 
6282.54 2.91e-26 7.96e-18 1.32e-09 1.13e-02 9.55e-01 3.37e-02 1.12e-06 
6666.30 5.94e-26 1.65e-17 2.65e-09 1.95e-02 9.62e-01 1.86e-02 2.77e-07 
7073.50 1.48e-25 4.08e-17 6.19e-09 3.77e-02 9.54e-01 8.63e-03 4.98e-08 
7505.58 3.94e-25 1.12e-16 1.64e-08 8.05e-02 9.16e-01 3.21e-03 5.82e-09 
7964.05 1.59e-24 4.53e-16 6.03e-08 2.13e-01 7.86e-01 7.15e-04 2.26e-10 
8450.53 8.36e-24 2.17e-15 2.40e-07 5.37e-01 4.63e-01 6.93e-05 2.30e-12 
8966.72 3.04e-23 7.31e-15 6.53e-07 8.60e-01 1.40e-01 2.45e-06 7.07e-15 
9514.44 1.13e-22 2.37e-14 1.56e-06 9.84e-01 1.57e-02 1.19e-08 1.11e-18 
10095.62 6.40e-22 1.11e-13 4.47e-06 9.99e-01 5.82e-04 7.28e-12 5.60e-24 
10712.30 6.63e-21 9.29e-13 2.02e-05 1.00e+00 5.98e-06 3.13e-16 9.98e-28 
11366.65 1.01e-19 1.17e-11 1.25e-04 1.00e+00 2.65e-08 1.15e-21 1.98e-28 
12061.10 2.46e-18 2.27e-10 1.02e-03 9.99e-01 4.56e-11 2.45e-27 6.56e-29 
12793.43 1.05e-16 7.36e-09 1.18e-02 9.88e-01 2.65e-14 3.29e-29 1.96e-30 
13528.61 6.63e-15 3.20e-07 1.53e-01 8.47e-01 1.68e-18 1.30e-30 1.91e-31 
14194.74 1.30e-13 4.20e-06 6.55e-01 3.45e-01 3.84e-22 1.35e-31 8.63e-32 
14757.77 4.97e-13 1.27e-05 9.22e-01 7.78e-02 8.54e-24 8.81e-32 5.76e-32 
15240.48 1.86e-12 3.14e-05 9.80e-01 2.01e-02 5.80e-24 5.74e-32 3.80e-32 
15646.99 9.38e-12 8.57e-05 9.95e-01 5.39e-03 4.16e-24 3.64e-32 2.45e-32 
15960.30 6.46e-11 2.77e-04 9.99e-01 5.86e-04 1.84e-24 2.29e-32 1.56e-32 
16187.41 1.97e-10 5.57e-04 9.99e-01 4.94e-05 4.65e-25 2.00e-32 1.37e-32 
16354.17 4.50e-10 9.57e-04 9.99e-01 1.59e-05 4.20e-25 2.07e-32 1.43e-32 
16484.18 6.44e-10 1.24e-03 9.99e-01 8.15e-06 4.58e-25 2.45e-32 1.70e-32 
16593.12 7.96e-10 1.57e-03 9.98e-01 4.84e-06 7.24e-25 3.10e-32 2.16e-32 
16691.99 1.08e-09 2.00e-03 9.98e-01 2.01e-06 4.43e-25 3.78e-32 2.65e-32 
16788.59 1.14e-09 2.11e-03 9.98e-01 1.72e-06 1.14e-24 4.40e-32 3.09e-32 
16888.37 1.84e-09 3.16e-03 9.97e-01 1.62e-06 1.57e-24 5.00e-32 3.53e-32 
16998.79 2.36e-09 3.72e-03 9.96e-01 6.50e-07 1.04e-24 5.71e-32 4.04e-32 
17146.37 3.06e-09 4.42e-03 9.96e-01 3.21e-07 1.67e-24 6.45e-32 4.59e-32 
17415.23 6.15e-09 7.92e-03 9.92e-01 1.13e-07 6.50e-26 7.08e-32 5.08e-32 
17888.12 1.71e-08 1.67e-02 9.83e-01 1.16e-08 1.18e-24 6.97e-32 5.07e-32 
18532.37 5.63e-08 4.05e-02 9.59e-01 9.42e-10 1.47e-25 5.65e-32 4.16e-32 
19260.76 2.03e-07 1.00e-01 9.00e-01 7.62e-11 7.48e-25 4.80e-32 3.58e-32 
20034.10 4.49e-07 2.25e-01 7.75e-01 8.98e-12 1.13e-24 4.74e-32 3.59e-32 
20838.00 6.14e-07 2.80e-01 7.20e-01 1.40e-12 1.49e-24 5.23e-32 4.00e-32 
21647.97 1.18e-06 4.87e-01 5.13e-01 2.03e-13 2.06e-24 5.88e-32 4.54e-32 
22447.94 1.60e-06 6.12e-01 3.88e-01 3.62e-14 2.99e-24 7.10e-32 5.52e-32 
23245.88 1.81e-06 7.02e-01 2.98e-01 8.27e-15 4.24e-24 7.19e-32 5.64e-32 
24052.47 2.31e-06 7.94e-01 2.06e-01 1.51e-15 4.12e-24 5.14e-32 4.06e-32 
24867.72 2.77e-06 8.62e-01 1.38e-01 2.77e-16 3.71e-24 3.44e-32 2.73e-32 
25698.86 3.94e-06 9.16e-01 8.41e-02 4.65e-17 4.12e-24 2.61e-32 2.09e-32 
26587.16 5.24e-06 9.52e-01 4.79e-02 5.91e-18 4.55e-24 2.42e-32 1.95e-32 
27637.54 7.44e-06 9.75e-01 2.49e-02 6.68e-19 5.57e-24 2.88e-32 2.34e-32 
28986.97 1.42e-05 9.91e-01 8.55e-03 1.53e-20 5.99e-24 5.08e-32 4.15e-32 
#TIME: 6.90 
#NVEL: 67 
#vel_mid[km/s] sc0 sc1 sc2 sc3 sc4 sc5 sc6 
440.10 1.27e-22 6.55e-15 2.02e-07 1.70e-01 8.28e-01 1.87e-03 5.98e-09 
999.11 2.45e-23 1.42e-15 5.09e-08 6.42e-02 9.29e-01 7.07e-03 7.46e-08 
1267.34 7.03e-24 4.31e-16 1.72e-08 2.94e-02 9.53e-01 1.78e-02 5.44e-07 
1514.05 3.03e-24 1.93e-16 8.13e-09 1.64e-02 9.49e-01 3.43e-02 2.12e-06 
1808.80 1.06e-24 7.40e-17 3.53e-09 9.01e-03 9.25e-01 6.63e-02 9.26e-06 
1919.29 4.72e-25 3.58e-17 1.86e-09 5.54e-03 8.89e-01 1.06e-01 2.62e-05 
2160.92 2.03e-25 1.68e-17 9.63e-10 3.46e-03 8.43e-01 1.53e-01 6.24e-05 
2292.92 9.16e-26 8.28e-18 5.28e-10 2.28e-03 7.85e-01 2.13e-01 1.40e-04 
2432.98 4.75e-26 4.62e-18 3.24e-10 1.64e-03 7.38e-01 2.60e-01 2.25e-04 
2581.60 2.69e-26 2.81e-18 2.13e-10 1.25e-03 7.03e-01 2.96e-01 3.10e-04 
2739.29 1.90e-26 2.10e-18 1.69e-10 1.08e-03 6.84e-01 3.15e-01 3.63e-04 
2906.62 1.22e-26 1.45e-18 1.25e-10 8.77e-04 6.45e-01 3.54e-01 4.96e-04 
3084.17 8.59e-27 1.09e-18 1.02e-10 8.01e-04 6.32e-01 3.66e-01 5.35e-04 
3272.56 5.17e-27 7.36e-19 7.58e-11 6.76e-04 5.84e-01 4.15e-01 7.65e-04 
3472.46 4.61e-27 7.16e-19 8.09e-11 7.82e-04 6.28e-01 3.71e-01 5.30e-04 
3684.57 4.31e-27 7.46e-19 9.29e-11 9.57e-04 6.74e-01 3.25e-01 3.45e-04 
3909.64 3.13e-27 6.30e-19 8.93e-11 1.05e-03 6.91e-01 3.07e-01 2.75e-04 
4148.46 3.54e-27 7.73e-19 1.16e-10 1.36e-03 7.37e-01 2.62e-01 1.73e-04 
4401.86 6.55e-27 1.34e-18 1.88e-10 1.98e-03 8.00e-01 1.98e-01 8.33e-05 
4670.75 1.02e-26 2.07e-18 2.82e-10 2.75e-03 8.43e-01 1.55e-01 4.37e-05 
4956.05 1.11e-26 2.50e-18 3.69e-10 3.60e-03 8.79e-01 1.17e-01 2.28e-05 
5258.79 1.05e-26 2.60e-18 4.19e-10 4.30e-03 9.02e-01 9.37e-02 1.28e-05 
5580.02 1.51e-26 3.96e-18 6.52e-10 6.24e-03 9.28e-01 6.57e-02 5.53e-06 
5920.87 2.27e-26 6.17e-18 1.03e-09 9.24e-03 9.50e-01 4.12e-02 1.96e-06 
6282.54 3.69e-26 1.05e-17 1.76e-09 1.43e-02 9.59e-01 2.66e-02 6.66e-07 
6666.30 7.62e-26 2.15e-17 3.48e-09 2.47e-02 9.62e-01 1.37e-02 1.45e-07 
7073.50 1.93e-25 5.47e-17 8.35e-09 4.83e-02 9.46e-01 6.15e-03 2.38e-08 
7505.58 5.32e-25 1.56e-16 2.28e-08 1.05e-01 8.92e-01 2.15e-03 2.34e-09 
7964.05 2.13e-24 6.10e-16 8.09e-08 2.70e-01 7.30e-01 4.16e-04 7.60e-11 
8450.53 1.01e-23 2.72e-15 3.00e-07 6.18e-01 3.82e-01 3.66e-05 7.64e-13 
8966.72 3.41e-23 8.29e-15 7.34e-07 8.97e-01 1.03e-01 1.06e-06 1.77e-15 
9514.44 1.24e-22 2.65e-14 1.72e-06 9.89e-01 1.06e-02 4.83e-09 2.38e-19 
10095.62 7.07e-22 1.25e-13 4.95e-06 1.00e+00 3.92e-04 2.84e-12 1.28e-24 
10712.30 7.70e-21 1.10e-12 2.33e-05 1.00e+00 3.57e-06 1.22e-16 1.02e-27 
11366.65 1.19e-19 1.40e-11 1.45e-04 1.00e+00 1.69e-08 4.55e-22 2.16e-28 
12061.10 2.94e-18 2.75e-10 1.18e-03 9.99e-01 2.56e-11 1.61e-27 5.53e-29 
12793.43 1.19e-16 8.54e-09 1.31e-02 9.87e-01 1.95e-14 8.27e-29 9.32e-30 
13528.61 7.70e-15 3.77e-07 1.73e-01 8.27e-01 9.24e-19 1.21e-30 2.03e-31 
14194.74 1.44e-13 4.73e-06 7.04e-01 2.96e-01 1.27e-22 1.43e-31 9.18e-32 
14757.77 5.25e-13 1.36e-05 9.31e-01 6.90e-02 1.09e-23 9.36e-32 6.12e-32 
15240.48 1.90e-12 3.27e-05 9.79e-01 2.08e-02 6.18e-24 6.09e-32 4.05e-32 
15646.99 9.66e-12 8.96e-05 9.96e-01 3.47e-03 1.47e-24 3.87e-32 2.60e-32 
15960.30 6.17e-11 2.76e-04 1.00e+00 1.95e-04 2.57e-25 2.43e-32 1.65e-32 
16187.41 1.96e-10 5.72e-04 9.99e-01 5.56e-05 5.38e-25 2.13e-32 1.46e-32 
16354.17 3.84e-10 8.74e-04 9.99e-01 1.62e-05 4.10e-25 2.19e-32 1.52e-32 
16484.18 6.66e-10 1.34e-03 9.99e-01 8.35e-06 4.84e-25 2.60e-32 1.81e-32 
16593.12 7.15e-10 1.46e-03 9.99e-01 4.64e-06 6.09e-25 3.29e-32 2.30e-32 
16691.99 9.91e-10 1.91e-03 9.98e-01 2.58e-06 1.00e-24 4.02e-32 2.82e-32 
