#NTIMES: 108
#TIMES[d]: 2.037028e+00 2.112455e+00 2.190675e+00 2.271792e+00 2.355913e+00 2.443148e+00 2.533613e+00 2.627428e+00 2.724717e+00 2.825608e+00 2.930235e+00 3.038736e+00 3.151255e+00 3.267940e+00 3.388946e+00 3.514432e+00 3.644565e+00 3.779516e+00 3.919465e+00 4.064595e+00 4.215100e+00 4.371177e+00 4.533034e+00 4.700883e+00 4.874948e+00 5.055458e+00 5.242653e+00 5.436778e+00 5.638092e+00 5.846861e+00 6.063359e+00 6.287873e+00 6.520702e+00 6.762152e+00 7.012541e+00 7.272203e+00 7.541479e+00 7.820726e+00 8.110313e+00 8.410623e+00 8.722052e+00 9.045013e+00 9.379933e+00 9.727255e+00 1.008744e+01 1.046096e+01 1.084831e+01 1.125000e+01 1.166656e+01 1.209856e+01 1.254655e+01 1.301112e+01 1.349289e+01 1.399251e+01 1.451063e+01 1.504793e+01 1.560513e+01 1.618296e+01 1.678218e+01 1.740360e+01 1.804802e+01 1.871630e+01 1.940933e+01 2.012802e+01 2.087333e+01 2.164623e+01 2.244774e+01 2.327894e+01 2.414092e+01 2.503481e+01 2.596181e+01 2.692312e+01 2.792004e+01 2.895387e+01 3.002597e+01 3.113778e+01 3.229075e+01 3.348642e+01 3.472636e+01 3.601222e+01 3.734568e+01 3.872852e+01 4.016256e+01 4.164970e+01 4.319192e+01 4.479123e+01 4.644977e+01 4.816972e+01 4.995336e+01 5.180304e+01 5.372120e+01 5.571040e+01 5.777325e+01 5.991249e+01 6.213094e+01 6.443153e+01 6.681731e+01 6.929144e+01 7.185717e+01 7.451791e+01 7.727716e+01 8.013859e+01 8.310597e+01 8.618323e+01 8.937444e+01 9.268381e+01 9.611572e+01 9.967470e+01 
#
#TIME: 2.037028e+00 
#NVEL: 115
#vel_mid[km/s] temp[K] rho[gcc] ne[/cm^3] natom[/cm^3]
1.976169e+03 6.793302e+04 4.434613e-10 3.061693e+13 4.948707e+12 
2.096881e+03 7.199737e+04 4.329514e-10 3.122769e+13 4.821412e+12 
2.224967e+03 7.610439e+04 4.091821e-10 3.080112e+13 4.550173e+12 
2.360877e+03 8.068186e+04 3.849742e-10 2.983404e+13 4.274726e+12 
2.505088e+03 8.525757e+04 3.678918e-10 2.933412e+13 4.077891e+12 
2.658109e+03 8.924559e+04 3.551418e-10 2.915735e+13 3.933851e+12 
2.820477e+03 9.214779e+04 3.377032e-10 2.832620e+13 3.740615e+12 
2.992763e+03 9.348309e+04 3.080025e-10 2.607218e+13 3.422586e+12 
3.175573e+03 9.309006e+04 2.710467e-10 2.296775e+13 3.043692e+12 
3.369550e+03 9.072463e+04 2.337022e-10 1.966873e+13 2.675163e+12 
3.575375e+03 8.653911e+04 1.936787e-10 1.605743e+13 2.302292e+12 
3.793773e+03 8.087408e+04 1.506388e-10 1.225407e+13 1.899432e+12 
4.025512e+03 7.610553e+04 1.275573e-10 1.028250e+13 1.718351e+12 
4.271406e+03 7.379864e+04 1.247697e-10 1.003978e+13 1.748818e+12 
4.532320e+03 7.339724e+04 1.224415e-10 9.812419e+12 1.701719e+12 
4.809172e+03 7.382847e+04 1.114091e-10 8.839211e+12 1.476206e+12 
5.102936e+03 7.433501e+04 1.009835e-10 7.911743e+12 1.261322e+12 
5.414644e+03 7.467331e+04 9.560134e-11 7.411429e+12 1.139155e+12 
5.745391e+03 7.432955e+04 8.952777e-11 6.880351e+12 1.037097e+12 
6.096342e+03 7.338572e+04 8.242155e-11 6.286115e+12 9.429412e+11 
6.468731e+03 7.205143e+04 7.710920e-11 5.841839e+12 8.823691e+11 
6.863867e+03 7.031399e+04 7.126202e-11 5.355497e+12 8.218652e+11 
7.283139e+03 6.765132e+04 6.232975e-11 4.612590e+12 7.324192e+11 
7.728022e+03 6.461686e+04 5.446690e-11 3.943762e+12 6.578069e+11 
8.200081e+03 6.157633e+04 4.909474e-11 3.505378e+12 6.186016e+11 
8.700974e+03 5.779998e+04 4.305058e-11 3.074574e+12 5.734300e+11 
9.232464e+03 5.313827e+04 3.650639e-11 2.609311e+12 5.204500e+11 
9.796417e+03 4.777880e+04 3.104639e-11 2.230066e+12 4.778028e+11 
1.039482e+04 4.175265e+04 2.543246e-11 1.893754e+12 4.234781e+11 
1.102978e+04 3.492612e+04 1.946306e-11 1.430928e+12 3.466230e+11 
1.170352e+04 2.829555e+04 1.391204e-11 1.009981e+12 2.599375e+11 
1.241868e+04 2.267270e+04 1.010372e-11 6.348131e+11 1.946608e+11 
1.316817e+04 1.820726e+04 7.061696e-12 3.922887e+11 1.392329e+11 
1.388905e+04 1.485337e+04 4.965955e-12 2.105567e+11 1.006911e+11 
1.450043e+04 1.245033e+04 3.967049e-12 1.542880e+11 8.362763e+10 
1.501511e+04 1.067234e+04 3.734561e-12 1.350560e+11 8.443877e+10 
1.546584e+04 9.107738e+03 4.160670e-12 1.377901e+11 1.033862e+11 
1.582815e+04 7.795409e+03 5.643828e-12 1.518956e+11 1.528473e+11 
1.609245e+04 6.754112e+03 6.233144e-12 1.121765e+11 1.787592e+11 
1.628237e+04 6.000208e+03 6.312229e-12 8.174281e+10 1.866837e+11 
1.642596e+04 5.504531e+03 5.679931e-12 5.488551e+10 1.714967e+11 
1.654240e+04 5.257140e+03 4.915898e-12 4.238319e+10 1.498114e+11 
1.664385e+04 5.259388e+03 4.396785e-12 3.471895e+10 1.348677e+11 
1.674015e+04 5.127353e+03 3.995750e-12 2.998395e+10 1.234610e+11 
1.683704e+04 4.829718e+03 3.744873e-12 2.713595e+10 1.164806e+11 
1.693972e+04 4.720423e+03 3.545940e-12 2.528140e+10 1.111403e+11 
1.705788e+04 4.575394e+03 3.930230e-12 2.378514e+10 1.240210e+11 
1.723487e+04 4.457604e+03 3.808076e-12 1.558617e+10 1.211642e+11 
1.759558e+04 3.888473e+03 2.028783e-12 4.415175e+09 6.513674e+10 
1.818065e+04 3.531635e+03 1.365232e-12 2.872127e+09 4.412506e+10 
