#NTIMES: 265
#NSTAGES: 6
#TIMES[d]: 1.074 1.181 1.299 1.429 1.572 1.729 1.902 2.092 2.301 2.531 2.785 3.063 3.369 3.706 4.077 4.485 4.933 5.426 5.969 6.566 7.223 7.945 8.739 9.613 10.575 11.575 12.575 13.575 14.575 15.575 16.575 17.575 18.575 19.575 20.575 21.575 22.575 23.575 24.575 25.575 26.575 27.575 28.575 29.575 30.575 31.575 32.575 33.575 34.575 35.575 36.575 37.575 38.575 39.575 40.575 41.575 42.575 43.575 44.575 45.575 46.575 47.575 48.575 49.575 50.575 51.575 52.575 53.575 54.575 55.575 56.575 57.575 58.575 59.575 60.575 61.575 62.575 63.575 64.575 65.575 66.575 67.575 68.575 69.575 70.575 71.575 72.575 73.575 74.575 75.575 76.575 77.575 78.575 79.575 80.575 81.575 82.575 83.575 84.575 85.575 86.575 87.575 88.575 89.575 90.575 91.575 92.575 93.575 94.575 95.575 96.575 97.575 98.575 99.575 100.575 101.575 102.575 103.575 104.575 105.575 106.575 107.575 108.575 109.575 110.575 111.575 112.575 113.575 114.575 115.575 116.575 117.575 118.575 119.575 120.575 121.575 122.575 123.575 124.575 125.575 126.575 127.575 128.575 129.575 130.575 131.575 132.575 133.575 134.575 135.575 136.575 137.575 138.575 139.575 140.575 141.575 142.575 143.575 144.575 145.575 146.575 147.575 148.575 149.575 150.575 151.575 152.575 153.575 154.575 155.575 156.575 157.575 158.575 159.575 160.575 161.575 162.575 163.575 164.575 165.575 166.575 167.575 168.575 169.575 170.575 171.575 172.575 173.575 174.575 175.575 176.575 177.575 178.575 179.575 180.575 181.575 182.575 183.575 184.575 185.575 186.575 187.575 188.575 189.575 190.575 191.575 192.575 193.575 194.575 195.575 196.575 197.575 198.575 199.575 200.575 201.575 202.575 203.575 204.575 205.575 206.575 207.575 208.575 209.575 210.575 211.575 212.575 213.575 214.575 215.575 216.575 217.575 218.575 219.575 220.575 221.575 222.575 223.575 224.575 225.575 226.575 227.575 228.575 229.575 230.575 231.575 232.575 233.575 234.575 235.575 236.575 237.575 238.575 239.575 240.575 241.575 242.575 243.575 244.575 245.575 246.575 247.575 248.575 249.575 250.575 
#
#TIME: 1.073600
#NVEL: 114
#vel_mid[km/s] O0 O1 O2 O3 O4 O5
1.476e+09 1.000000e+00 6.763096e-34 2.854455e-150 0.000000e+00 0.000000e+00 0.000000e+00
1.524e+09 1.000000e+00 1.781551e-33 1.157327e-148 0.000000e+00 0.000000e+00 0.000000e+00
1.565e+09 1.000000e+00 1.091621e-33 1.418855e-149 0.000000e+00 0.000000e+00 0.000000e+00
1.596e+09 1.000000e+00 6.082028e-34 1.225881e-150 0.000000e+00 0.000000e+00 0.000000e+00
1.619e+09 1.000000e+00 2.207221e-33 1.508592e-148 0.000000e+00 0.000000e+00 0.000000e+00
1.635e+09 1.000000e+00 2.145059e-34 8.326476e-153 0.000000e+00 0.000000e+00 0.000000e+00
1.648e+09 1.000000e+00 2.553493e-34 1.100774e-152 0.000000e+00 0.000000e+00 0.000000e+00
1.659e+09 1.000000e+00 1.629345e-35 1.163382e-157 0.000000e+00 0.000000e+00 0.000000e+00
1.669e+09 1.000000e+00 2.252885e-35 3.136104e-157 0.000000e+00 0.000000e+00 0.000000e+00
1.679e+09 1.000000e+00 1.073372e-35 1.203122e-158 0.000000e+00 0.000000e+00 0.000000e+00
1.689e+09 1.000000e+00 4.107854e-36 1.900793e-160 0.000000e+00 0.000000e+00 0.000000e+00
1.700e+09 1.000000e+00 2.851648e-38 2.817194e-169 0.000000e+00 0.000000e+00 0.000000e+00
1.715e+09 1.000000e+00 9.367695e-37 2.310916e-163 0.000000e+00 0.000000e+00 0.000000e+00
1.742e+09 1.000000e+00 1.504423e-37 8.095074e-167 0.000000e+00 0.000000e+00 0.000000e+00
1.789e+09 1.000000e+00 4.216055e-38 2.480458e-169 0.000000e+00 0.000000e+00 0.000000e+00
1.853e+09 1.000000e+00 6.411666e-39 8.446427e-173 0.000000e+00 0.000000e+00 0.000000e+00
1.926e+09 1.000000e+00 2.793070e-41 1.043522e-181 0.000000e+00 0.000000e+00 0.000000e+00
2.003e+09 1.000000e+00 6.867296e-43 2.781907e-187 0.000000e+00 0.000000e+00 0.000000e+00
2.084e+09 1.000000e+00 1.135249e-43 3.383615e-190 0.000000e+00 0.000000e+00 0.000000e+00
2.165e+09 1.000000e+00 7.177484e-44 3.358193e-191 0.000000e+00 0.000000e+00 0.000000e+00
2.245e+09 1.000000e+00 7.702508e-44 4.055406e-191 0.000000e+00 0.000000e+00 0.000000e+00
2.325e+09 1.000000e+00 1.092699e-42 1.403250e-186 0.000000e+00 0.000000e+00 0.000000e+00
2.405e+09 1.000000e+00 7.231026e-42 1.030659e-183 0.000000e+00 0.000000e+00 0.000000e+00
2.487e+09 1.000000e+00 3.614744e-41 1.581469e-181 0.000000e+00 0.000000e+00 0.000000e+00
2.570e+09 1.000000e+00 7.167086e-41 1.650707e-180 0.000000e+00 0.000000e+00 0.000000e+00
2.659e+09 1.000000e+00 7.122425e-41 3.694391e-180 0.000000e+00 0.000000e+00 0.000000e+00
2.764e+09 1.000000e+00 1.179388e-40 1.242403e-179 0.000000e+00 0.000000e+00 0.000000e+00
2.899e+09 1.000000e+00 1.440945e-39 8.569191e-176 0.000000e+00 0.000000e+00 0.000000e+00
3.065e+09 1.000000e+00 4.498195e-31 2.459387e-144 0.000000e+00 0.000000e+00 0.000000e+00
3.252e+09 1.000000e+00 8.957236e-34 9.244990e-155 0.000000e+00 0.000000e+00 0.000000e+00
3.446e+09 1.000000e+00 1.012420e-35 3.659912e-162 0.000000e+00 0.000000e+00 0.000000e+00
3.637e+09 1.000000e+00 4.513897e-38 3.158953e-170 0.000000e+00 0.000000e+00 0.000000e+00
3.815e+09 1.000000e+00 2.728774e-40 3.592554e-178 0.000000e+00 0.000000e+00 0.000000e+00
3.975e+09 1.000000e+00 4.439626e-43 2.087024e-188 0.000000e+00 0.000000e+00 0.000000e+00
4.117e+09 1.000000e+00 3.579517e-43 9.681790e-189 0.000000e+00 0.000000e+00 0.000000e+00
4.247e+09 1.000000e+00 7.170257e-43 1.153641e-187 0.000000e+00 0.000000e+00 0.000000e+00
4.369e+09 1.000000e+00 1.527926e-42 1.713781e-186 0.000000e+00 0.000000e+00 0.000000e+00
4.488e+09 1.000000e+00 3.549974e-41 1.276938e-181 0.000000e+00 0.000000e+00 0.000000e+00
4.608e+09 1.000000e+00 1.864823e-41 1.285490e-182 0.000000e+00 0.000000e+00 0.000000e+00
4.729e+09 1.000000e+00 2.181493e-40 8.283569e-179 0.000000e+00 0.000000e+00 0.000000e+00
4.852e+09 1.000000e+00 1.047838e-40 6.061008e-180 0.000000e+00 0.000000e+00 0.000000e+00
4.975e+09 1.000000e+00 3.219670e-40 3.319626e-178 0.000000e+00 0.000000e+00 0.000000e+00
5.101e+09 1.000000e+00 5.392734e-42 1.539490e-184 0.000000e+00 0.000000e+00 0.000000e+00
5.229e+09 1.000000e+00 5.750247e-41 7.131211e-181 0.000000e+00 0.000000e+00 0.000000e+00
5.360e+09 1.000000e+00 3.143450e-42 2.245831e-185 0.000000e+00 0.000000e+00 0.000000e+00
5.492e+09 1.000000e+00 1.701408e-44 1.848737e-193 0.000000e+00 0.000000e+00 0.000000e+00
5.627e+09 1.000000e+00 5.517318e-44 1.228352e-191 0.000000e+00 0.000000e+00 0.000000e+00
5.762e+09 1.000000e+00 1.260716e-45 1.719042e-197 0.000000e+00 0.000000e+00 0.000000e+00
5.899e+09 1.000000e+00 3.515047e-46 1.805205e-199 0.000000e+00 0.000000e+00 0.000000e+00
6.034e+09 1.000000e+00 3.515047e-46 1.805205e-199 0.000000e+00 0.000000e+00 0.000000e+00
6.168e+09 1.000000e+00 3.515047e-46 1.805205e-199 0.000000e+00 0.000000e+00 0.000000e+00
6.297e+09 1.000000e+00 3.515047e-46 1.805205e-199 0.000000e+00 0.000000e+00 0.000000e+00
6.422e+09 1.000000e+00 3.515047e-46 1.805205e-199 0.000000e+00 0.000000e+00 0.000000e+00
6.539e+09 1.000000e+00 3.515047e-46 1.805205e-199 0.000000e+00 0.000000e+00 0.000000e+00
6.646e+09 1.000000e+00 3.515047e-46 1.805205e-199 0.000000e+00 0.000000e+00 0.000000e+00
6.742e+09 1.000000e+00 3.515047e-46 1.805205e-199 0.000000e+00 0.000000e+00 0.000000e+00
6.826e+09 1.000000e+00 3.515047e-46 1.805205e-199 0.000000e+00 0.000000e+00 0.000000e+00
6.896e+09 1.000000e+00 3.515047e-46 1.805205e-199 0.000000e+00 0.000000e+00 0.000000e+00
6.948e+09 1.000000e+00 3.515047e-46 1.805205e-199 0.000000e+00 0.000000e+00 0.000000e+00
6.976e+09 1.000000e+00 3.515047e-46 1.805205e-199 0.000000e+00 0.000000e+00 0.000000e+00
6.989e+09 1.000000e+00 3.515047e-46 1.805205e-199 0.000000e+00 0.000000e+00 0.000000e+00
6.995e+09 1.000000e+00 3.515047e-46 1.805205e-199 0.000000e+00 0.000000e+00 0.000000e+00
6.998e+09 1.000000e+00 3.515047e-46 1.805205e-199 0.000000e+00 0.000000e+00 0.000000e+00
7.000e+09 1.000000e+00 3.515047e-46 1.805205e-199 0.000000e+00 0.000000e+00 0.000000e+00
#TIME: 179.574676
#NVEL: 114
#vel_mid[km/s] O0 O1 O2 O3 O4 O5
4.401e+07 1.000000e+00 2.365046e-19 6.495530e-91 2.660537e-212 0.000000e+00 0.000000e+00
8.862e+07 1.000000e+00 4.142351e-20 5.499449e-94 4.017996e-219 0.000000e+00 0.000000e+00
9.061e+07 1.000000e+00 1.757115e-20 1.681662e-95 1.737335e-222 0.000000e+00 0.000000e+00
9.444e+07 1.000000e+00 6.833987e-20 4.206497e-93 3.683186e-217 0.000000e+00 0.000000e+00
9.991e+07 1.000000e+00 1.267504e-19 5.169385e-92 9.665241e-215 0.000000e+00 0.000000e+00
1.061e+08 1.000000e+00 7.979081e-20 7.893245e-93 1.489924e-216 0.000000e+00 0.000000e+00
1.126e+08 1.000000e+00 1.357310e-19 6.829249e-92 1.794118e-214 0.000000e+00 0.000000e+00
1.194e+08 1.000000e+00 1.477772e-19 9.669321e-92 3.889483e-214 0.000000e+00 0.000000e+00
1.267e+08 1.000000e+00 1.651105e-19 1.526302e-91 1.076163e-213 0.000000e+00 0.000000e+00
1.345e+08 1.000000e+00 1.218530e-19 4.403296e-92 6.767614e-215 0.000000e+00 0.000000e+00
1.427e+08 1.000000e+00 3.836059e-19 4.271609e-90 1.646528e-210 0.000000e+00 0.000000e+00
1.514e+08 1.000000e+00 6.034189e-19 2.247294e-89 5.795175e-209 0.000000e+00 0.000000e+00
1.607e+08 1.000000e+00 7.242474e-19 3.786724e-89 1.583311e-208 0.000000e+00 0.000000e+00
1.705e+08 1.000000e+00 1.270977e-18 3.033644e-88 1.394191e-206 0.000000e+00 0.000000e+00
1.809e+08 1.000000e+00 1.924410e-18 1.325468e-87 3.179759e-205 0.000000e+00 0.000000e+00
1.919e+08 1.000000e+00 2.575060e-18 3.343080e-87 2.071178e-204 0.000000e+00 0.000000e+00
2.037e+08 1.000000e+00 5.349054e-18 4.734254e-86 5.960757e-202 0.000000e+00 0.000000e+00
2.161e+08 1.000000e+00 9.696808e-18 3.682689e-85 4.392459e-200 0.000000e+00 0.000000e+00
2.293e+08 1.000000e+00 1.940203e-17 3.991072e-84 6.439193e-198 0.000000e+00 0.000000e+00
2.433e+08 1.000000e+00 2.222445e-17 4.755100e-84 7.302649e-198 0.000000e+00 0.000000e+00
2.582e+08 1.000000e+00 2.959404e-17 1.089663e-83 3.645403e-197 0.000000e+00 0.000000e+00
2.739e+08 1.000000e+00 3.472591e-17 1.667283e-83 8.013854e-197 0.000000e+00 0.000000e+00
2.907e+08 1.000000e+00 3.684538e-17 1.875674e-83 9.552619e-197 0.000000e+00 0.000000e+00
3.084e+08 1.000000e+00 2.673155e-17 5.128555e-84 5.391729e-198 0.000000e+00 0.000000e+00
3.273e+08 1.000000e+00 1.732815e-17 1.016408e-84 1.637467e-199 0.000000e+00 0.000000e+00
3.472e+08 1.000000e+00 5.389412e-18 1.586093e-86 2.397152e-203 0.000000e+00 0.000000e+00
3.685e+08 1.000000e+00 9.012987e-19 3.269804e-89 5.545272e-209 0.000000e+00 0.000000e+00
3.910e+08 1.000000e+00 1.414136e-19 5.159194e-92 7.043327e-215 0.000000e+00 0.000000e+00
4.148e+08 1.000000e+00 3.876335e-20 5.671621e-94 5.307653e-219 0.000000e+00 0.000000e+00
4.402e+08 1.000000e+00 1.024746e-20 4.824086e-96 2.096273e-223 0.000000e+00 0.000000e+00
4.671e+08 1.000000e+00 5.827212e-21 5.748583e-97 2.091360e-225 0.000000e+00 0.000000e+00
4.956e+08 1.000000e+00 3.046037e-21 3.766762e-98 4.623836e-228 0.000000e+00 0.000000e+00
5.259e+08 1.000000e+00 1.631471e-21 2.412252e-99 8.923255e-231 0.000000e+00 0.000000e+00
5.580e+08 1.000000e+00 9.851264e-22 2.516972e-100 5.094659e-233 0.000000e+00 0.000000e+00
5.921e+08 1.000000e+00 7.713227e-22 7.465216e-101 2.936881e-234 0.000000e+00 0.000000e+00
6.282e+08 1.000000e+00 4.063534e-22 5.236644e-102 7.748943e-237 0.000000e+00 0.000000e+00
6.666e+08 1.000000e+00 1.625794e-22 1.426638e-103 2.823329e-240 0.000000e+00 0.000000e+00
7.074e+08 1.000000e+00 4.609889e-23 1.055691e-105 6.086617e-245 0.000000e+00 0.000000e+00
7.506e+08 1.000000e+00 1.050315e-23 3.149213e-108 1.721283e-250 0.000000e+00 0.000000e+00
7.964e+08 1.000000e+00 2.120036e-24 5.775364e-111 1.659063e-256 0.000000e+00 0.000000e+00
8.451e+08 1.000000e+00 3.967354e-25 7.916161e-114 8.473349e-263 0.000000e+00 0.000000e+00
8.967e+08 1.000000e+00 3.563998e-26 5.347458e-118 5.305089e-272 0.000000e+00 0.000000e+00
9.514e+08 1.000000e+00 3.969733e-27 7.778772e-122 1.693237e-280 0.000000e+00 0.000000e+00
1.010e+09 1.000000e+00 3.240840e-28 3.026871e-126 2.779567e-290 0.000000e+00 0.000000e+00
1.071e+09 1.000000e+00 2.777308e-29 1.258333e-130 4.822409e-300 0.000000e+00 0.000000e+00
1.137e+09 1.000000e+00 2.569500e-30 6.039928e-135 1.024250e-309 0.000000e+00 0.000000e+00
1.206e+09 1.000000e+00 2.965890e-31 6.140537e-139 1.038230e-318 0.000000e+00 0.000000e+00
1.279e+09 1.000000e+00 1.033123e-31 5.405607e-141 1.976263e-323 0.000000e+00 0.000000e+00
1.353e+09 1.000000e+00 1.112655e-32 4.544581e-145 0.000000e+00 0.000000e+00 0.000000e+00
1.419e+09 1.000000e+00 3.732966e-33 3.846677e-147 0.000000e+00 0.000000e+00 0.000000e+00
1.476e+09 1.000000e+00 4.221783e-33 4.454373e-147 0.000000e+00 0.000000e+00 0.000000e+00
1.524e+09 1.000000e+00 2.389842e-34 3.509295e-152 0.000000e+00 0.000000e+00 0.000000e+00
1.565e+09 1.000000e+00 9.579649e-34 8.248566e-150 0.000000e+00 0.000000e+00 0.000000e+00
1.596e+09 1.000000e+00 1.976003e-34 1.307918e-152 0.000000e+00 0.000000e+00 0.000000e+00
1.619e+09 1.000000e+00 1.977701e-34 9.018385e-153 0.000000e+00 0.000000e+00 0.000000e+00
1.635e+09 1.000000e+00 1.010833e-35 3.728823e-158 0.000000e+00 0.000000e+00 0.000000e+00
1.648e+09 1.000000e+00 2.077910e-35 4.468286e-157 0.000000e+00 0.000000e+00 0.000000e+00
1.659e+09 1.000000e+00 1.102034e-34 2.513507e-154 0.000000e+00 0.000000e+00 0.000000e+00
1.669e+09 1.000000e+00 9.752177e-36 1.058577e-158 0.000000e+00 0.000000e+00 0.000000e+00
1.679e+09 1.000000e+00 8.384089e-36 4.371113e-159 0.000000e+00 0.000000e+00 0.000000e+00
1.689e+09 1.000000e+00 8.480153e-38 2.955707e-167 0.000000e+00 0.000000e+00 0.000000e+00
1.700e+09 1.000000e+00 5.322468e-38 3.526490e-168 0.000000e+00 0.000000e+00 0.000000e+00
1.715e+09 1.000000e+00 3.655149e-37 5.156174e-165 0.000000e+00 0.000000e+00 0.000000e+00
1.742e+09 1.000000e+00 4.435476e-38 6.366986e-169 0.000000e+00 0.000000e+00 0.000000e+00
1.789e+09 1.000000e+00 1.355134e-38 1.474815e-171 0.000000e+00 0.000000e+00 0.000000e+00
1.853e+09 1.000000e+00 3.408338e-40 6.626753e-178 0.000000e+00 0.000000e+00 0.000000e+00
1.926e+09 1.000000e+00 3.253390e-41 2.184600e-181 0.000000e+00 0.000000e+00 0.000000e+00
2.003e+09 1.000000e+00 3.466379e-43 9.990043e-189 0.000000e+00 0.000000e+00 0.000000e+00
2.084e+09 1.000000e+00 8.860761e-44 1.011723e-190 0.000000e+00 0.000000e+00 0.000000e+00
2.165e+09 1.000000e+00 5.741877e-44 1.424441e-191 0.000000e+00 0.000000e+00 0.000000e+00
2.245e+09 1.000000e+00 1.146290e-43 2.618642e-190 0.000000e+00 0.000000e+00 0.000000e+00
2.325e+09 1.000000e+00 1.142383e-42 1.741904e-186 0.000000e+00 0.000000e+00 0.000000e+00
2.405e+09 1.000000e+00 5.456201e-41 8.113763e-181 0.000000e+00 0.000000e+00 0.000000e+00
2.487e+09 1.000000e+00 7.243542e-42 4.708504e-184 0.000000e+00 0.000000e+00 0.000000e+00
2.570e+09 1.000000e+00 1.948856e-41 2.185910e-182 0.000000e+00 0.000000e+00 0.000000e+00
2.659e+09 1.000000e+00 5.113140e-41 7.562428e-181 0.000000e+00 0.000000e+00 0.000000e+00
2.764e+09 1.000000e+00 1.645065e-40 5.940423e-179 0.000000e+00 0.000000e+00 0.000000e+00
2.899e+09 1.000000e+00 8.627338e-41 7.877423e-180 0.000000e+00 0.000000e+00 0.000000e+00
3.065e+09 1.000000e+00 3.321318e-38 1.124383e-170 0.000000e+00 0.000000e+00 0.000000e+00
3.252e+09 1.000000e+00 8.859257e-36 4.989004e-162 0.000000e+00 0.000000e+00 0.000000e+00
3.446e+09 1.000000e+00 1.433203e-33 2.138900e-154 0.000000e+00 0.000000e+00 0.000000e+00
3.637e+09 1.000000e+00 2.109274e-38 1.970135e-171 0.000000e+00 0.000000e+00 0.000000e+00
3.815e+09 1.000000e+00 4.712478e-41 3.880234e-181 0.000000e+00 0.000000e+00 0.000000e+00
3.975e+09 1.000000e+00 1.807557e-43 8.463986e-190 0.000000e+00 0.000000e+00 0.000000e+00
4.117e+09 1.000000e+00 2.090031e-42 5.238374e-186 0.000000e+00 0.000000e+00 0.000000e+00
4.247e+09 1.000000e+00 1.225718e-42 7.808880e-187 0.000000e+00 0.000000e+00 0.000000e+00
4.369e+09 1.000000e+00 9.314085e-43 2.932668e-187 0.000000e+00 0.000000e+00 0.000000e+00
4.488e+09 1.000000e+00 1.499302e-41 5.904195e-183 0.000000e+00 0.000000e+00 0.000000e+00
4.608e+09 1.000000e+00 6.992813e-41 1.432751e-180 0.000000e+00 0.000000e+00 0.000000e+00
4.729e+09 1.000000e+00 6.972603e-40 5.221395e-177 0.000000e+00 0.000000e+00 0.000000e+00
4.852e+09 1.000000e+00 8.738358e-41 3.171759e-180 0.000000e+00 0.000000e+00 0.000000e+00
4.975e+09 1.000000e+00 2.091588e-41 1.935573e-182 0.000000e+00 0.000000e+00 0.000000e+00
5.101e+09 1.000000e+00 1.045902e-41 1.634483e-183 0.000000e+00 0.000000e+00 0.000000e+00
5.229e+09 1.000000e+00 4.809021e-41 3.769776e-181 0.000000e+00 0.000000e+00 0.000000e+00
5.360e+09 1.000000e+00 9.968606e-42 1.377202e-183 0.000000e+00 0.000000e+00 0.000000e+00
5.492e+09 1.000000e+00 3.865541e-43 1.273585e-188 0.000000e+00 0.000000e+00 0.000000e+00
5.627e+09 1.000000e+00 1.520995e-44 1.239449e-193 0.000000e+00 0.000000e+00 0.000000e+00
5.762e+09 1.000000e+00 3.515047e-46 1.805205e-199 0.000000e+00 0.000000e+00 0.000000e+00
5.899e+09 1.000000e+00 3.515047e-46 1.805205e-199 0.000000e+00 0.000000e+00 0.000000e+00
6.034e+09 1.000000e+00 3.515047e-46 1.805205e-199 0.000000e+00 0.000000e+00 0.000000e+00
6.168e+09 1.000000e+00 3.515047e-46 1.805205e-199 0.000000e+00 0.000000e+00 0.000000e+00
6.297e+09 1.000000e+00 3.515047e-46 1.805205e-199 0.000000e+00 0.000000e+00 0.000000e+00
6.422e+09 1.000000e+00 3.515047e-46 1.805205e-199 0.000000e+00 0.000000e+00 0.000000e+00
6.539e+09 1.000000e+00 3.515047e-46 1.805205e-199 0.000000e+00 0.000000e+00 0.000000e+00
6.646e+09 1.000000e+00 3.515047e-46 1.805205e-199 0.000000e+00 0.000000e+00 0.000000e+00
6.742e+09 1.000000e+00 3.515047e-46 1.805205e-199 0.000000e+00 0.000000e+00 0.000000e+00
6.826e+09 1.000000e+00 3.515047e-46 1.805205e-199 0.000000e+00 0.000000e+00 0.000000e+00
6.896e+09 1.000000e+00 3.515047e-46 1.805205e-199 0.000000e+00 0.000000e+00 0.000000e+00
6.948e+09 1.000000e+00 3.515047e-46 1.805205e-199 0.000000e+00 0.000000e+00 0.000000e+00
6.976e+09 1.000000e+00 3.515047e-46 1.805205e-199 0.000000e+00 0.000000e+00 0.000000e+00
6.989e+09 1.000000e+00 3.515047e-46 1.805205e-199 0.000000e+00 0.000000e+00 0.000000e+00
6.995e+09 1.000000e+00 3.515047e-46 1.805205e-199 0.000000e+00 0.000000e+00 0.000000e+00
6.998e+09 1.000000e+00 3.515047e-46 1.805205e-199 0.000000e+00 0.000000e+00 0.000000e+00
7.000e+09 1.000000e+00 3.515047e-46 1.805205e-199 0.000000e+00 0.000000e+00 0.000000e+00
#TIME: 180.574676
#NVEL: 114
#vel_mid[km/s] O0 O1 O2 O3 O4 O5
4.401e+07 1.000000e+00 1.334049e-19 6.251480e-92 1.455774e-214 0.000000e+00 0.000000e+00
8.862e+07 1.000000e+00 4.873968e-20 1.046627e-93 1.657064e-218 0.000000e+00 0.000000e+00
9.061e+07 1.000000e+00 5.900741e-20 2.276070e-93 9.302172e-218 0.000000e+00 0.000000e+00
9.444e+07 1.000000e+00 4.289079e-20 6.224965e-94 5.226406e-219 0.000000e+00 0.000000e+00
9.991e+07 1.000000e+00 6.327661e-20 3.023083e-93 1.747043e-217 0.000000e+00 0.000000e+00
1.061e+08 1.000000e+00 1.694279e-19 1.649399e-91 1.254271e-213 0.000000e+00 0.000000e+00
1.126e+08 1.000000e+00 1.009193e-19 2.014546e-92 1.178825e-215 0.000000e+00 0.000000e+00
1.194e+08 1.000000e+00 9.184582e-20 1.377702e-92 5.079958e-216 0.000000e+00 0.000000e+00
1.267e+08 1.000000e+00 1.802382e-19 2.140179e-91 2.250986e-213 0.000000e+00 0.000000e+00
1.345e+08 1.000000e+00 1.396095e-19 7.515007e-92 2.189934e-214 0.000000e+00 0.000000e+00
1.427e+08 1.000000e+00 2.069477e-19 3.438114e-91 6.067308e-213 0.000000e+00 0.000000e+00
1.514e+08 1.000000e+00 4.410058e-19 6.202987e-90 3.293151e-210 0.000000e+00 0.000000e+00
1.607e+08 1.000000e+00 1.231074e-18 3.174794e-88 1.742993e-206 0.000000e+00 0.000000e+00
1.705e+08 1.000000e+00 1.670207e-18 8.971421e-88 1.521286e-205 0.000000e+00 0.000000e+00
1.809e+08 1.000000e+00 1.969376e-18 1.428576e-87 3.705900e-205 0.000000e+00 0.000000e+00
1.919e+08 1.000000e+00 4.284658e-18 2.537724e-86 1.812510e-202 0.000000e+00 0.000000e+00
2.037e+08 1.000000e+00 4.212432e-18 1.785180e-86 6.812541e-203 0.000000e+00 0.000000e+00
2.161e+08 1.000000e+00 8.049326e-18 1.720523e-85 8.080854e-201 0.000000e+00 0.000000e+00
2.293e+08 1.000000e+00 1.292007e-17 7.816339e-85 1.750003e-199 0.000000e+00 0.000000e+00
2.433e+08 1.000000e+00 2.107402e-17 3.780232e-84 4.346449e-198 0.000000e+00 0.000000e+00
2.582e+08 1.000000e+00 4.094616e-17 3.820420e-83 5.648213e-196 0.000000e+00 0.000000e+00
2.739e+08 1.000000e+00 3.589210e-17 1.858904e-83 1.002414e-196 0.000000e+00 0.000000e+00
2.907e+08 1.000000e+00 3.243915e-17 1.118749e-83 3.033871e-197 0.000000e+00 0.000000e+00
3.084e+08 1.000000e+00 2.591021e-17 4.450840e-84 3.895074e-198 0.000000e+00 0.000000e+00
3.273e+08 1.000000e+00 1.429127e-17 4.783195e-85 3.134087e-200 0.000000e+00 0.000000e+00
3.472e+08 1.000000e+00 4.392166e-18 7.251858e-87 4.362804e-204 0.000000e+00 0.000000e+00
3.685e+08 1.000000e+00 7.748616e-19 1.836875e-89 1.581873e-209 0.000000e+00 0.000000e+00
3.910e+08 1.000000e+00 1.224733e-19 2.968712e-92 2.110573e-215 0.000000e+00 0.000000e+00
4.148e+08 1.000000e+00 2.162244e-20 6.246674e-95 4.443955e-221 0.000000e+00 0.000000e+00
4.402e+08 1.000000e+00 8.240315e-21 2.063795e-96 3.263886e-224 0.000000e+00 0.000000e+00
4.671e+08 1.000000e+00 5.020227e-21 3.185721e-97 5.699643e-226 0.000000e+00 0.000000e+00
4.956e+08 1.000000e+00 1.995057e-21 7.257322e-99 1.255720e-229 0.000000e+00 0.000000e+00
5.259e+08 1.000000e+00 1.368659e-21 1.202104e-99 1.923371e-231 0.000000e+00 0.000000e+00
5.580e+08 1.000000e+00 8.889704e-22 1.660126e-100 2.023590e-233 0.000000e+00 0.000000e+00
5.921e+08 1.000000e+00 4.898228e-22 1.266343e-101 6.003897e-236 0.000000e+00 0.000000e+00
6.282e+08 1.000000e+00 2.815711e-22 1.237933e-102 3.258508e-238 0.000000e+00 0.000000e+00
6.666e+08 1.000000e+00 9.069939e-23 1.430481e-104 1.796585e-242 0.000000e+00 0.000000e+00
7.074e+08 1.000000e+00 3.569478e-23 3.786458e-106 6.306294e-246 0.000000e+00 0.000000e+00
7.506e+08 1.000000e+00 8.496179e-24 1.334527e-108 2.563192e-251 0.000000e+00 0.000000e+00
7.964e+08 1.000000e+00 1.595154e-24 1.826341e-111 1.291083e-257 0.000000e+00 0.000000e+00
8.451e+08 1.000000e+00 3.181835e-25 3.219334e-114 1.146534e-263 0.000000e+00 0.000000e+00
8.967e+08 1.000000e+00 2.908294e-26 2.325924e-118 8.315673e-273 0.000000e+00 0.000000e+00
9.514e+08 1.000000e+00 2.809659e-27 1.908474e-122 7.472150e-282 0.000000e+00 0.000000e+00
1.010e+09 1.000000e+00 2.217397e-28 6.474319e-127 9.047711e-292 0.000000e+00 0.000000e+00
1.071e+09 1.000000e+00 1.655142e-29 1.543589e-131 4.583384e-302 0.000000e+00 0.000000e+00
1.137e+09 1.000000e+00 1.169969e-30 2.508159e-136 8.848864e-313 0.000000e+00 0.000000e+00
1.206e+09 1.000000e+00 2.436304e-31 2.736417e-139 1.714210e-319 0.000000e+00 0.000000e+00
1.279e+09 1.000000e+00 6.753482e-32 9.611016e-142 0.000000e+00 0.000000e+00 0.000000e+00
1.353e+09 1.000000e+00 5.601764e-33 2.822845e-146 0.000000e+00 0.000000e+00 0.000000e+00
1.419e+09 1.000000e+00 5.200233e-33 1.436809e-146 0.000000e+00 0.000000e+00 0.000000e+00
1.476e+09 1.000000e+00 7.987602e-34 5.391108e-150 0.000000e+00 0.000000e+00 0.000000e+00
1.524e+09 1.000000e+00 3.728351e-34 2.068644e-151 0.000000e+00 0.000000e+00 0.000000e+00
1.565e+09 1.000000e+00 1.017752e-34 9.764220e-154 0.000000e+00 0.000000e+00 0.000000e+00
