#NTIMES: 50
#NSTAGES: 4
#TIMES[d]: 199.16 202.03 204.93 207.87 210.86 213.89 216.97 220.09 223.25 226.46 229.71 233.01 236.36 239.76 243.21 246.70 250.25 253.85 257.50 261.20 264.95 268.76 272.62 276.54 280.51 284.55 288.64 292.79 296.99 301.26 305.59 309.99 314.44 318.96 323.55 328.19 332.91 337.70 342.55 347.48 352.47 357.54 362.68 367.89 373.18 378.54 383.98 389.50 395.10 400.78
#
#TIME: 199.16
#NVEL: 78
#vel_mid[km/s] si0 si1 si2 si3
5258.79 3.9058e-06 3.6844e-01 5.6265e-01 6.8906e-02
5580.02 1.0883e-06 1.5945e-01 7.3240e-01 1.0815e-01
5920.87 3.8889e-07 7.6458e-02 7.8361e-01 1.3993e-01
6282.54 2.4410e-07 5.5960e-02 7.8988e-01 1.5416e-01
6666.30 1.8794e-07 4.8226e-02 7.8802e-01 1.6375e-01
7073.50 1.8043e-07 4.8284e-02 7.8502e-01 1.6669e-01
7505.58 1.8247e-07 4.9411e-02 7.8045e-01 1.7014e-01
7964.05 2.5208e-07 6.4559e-02 7.7125e-01 1.6419e-01
8450.53 4.7159e-07 9.9200e-02 7.5474e-01 1.4606e-01
8966.72 1.4658e-06 2.2689e-01 6.5934e-01 1.1377e-01
9514.44 3.3688e-06 3.7361e-01 5.4188e-01 8.4504e-02
10095.62 7.1711e-06 5.2200e-01 4.1912e-01 5.8874e-02
10712.30 1.2341e-05 6.0708e-01 3.4870e-01 4.4215e-02
11366.65 1.9960e-05 6.7146e-01 2.9294e-01 3.5582e-02
12061.10 2.4830e-05 6.8119e-01 2.8424e-01 3.4548e-02
12793.43 2.6234e-05 6.8487e-01 2.8042e-01 3.4681e-02
13528.61 2.4917e-05 6.8871e-01 2.7587e-01 3.5394e-02
14194.74 2.0215e-05 6.6568e-01 2.9448e-01 3.9826e-02
14757.77 1.5677e-05 6.1684e-01 3.3700e-01 4.6151e-02
15240.48 1.8308e-05 6.7754e-01 2.8756e-01 3.4873e-02
15646.99 2.4895e-05 7.0605e-01 2.7166e-01 2.2271e-02
15960.30 4.3524e-05 7.7339e-01 2.1517e-01 1.1393e-02
16187.41 5.1322e-05 7.8353e-01 2.0721e-01 9.2062e-03
16354.17 4.9264e-05 7.6733e-01 2.2326e-01 9.3651e-03
16484.18 4.4715e-05 7.5553e-01 2.3314e-01 1.1285e-02
16593.12 3.2587e-05 6.9336e-01 2.9197e-01 1.4644e-02
16691.99 2.9247e-05 6.5876e-01 3.2342e-01 1.7797e-02
16788.59 2.2059e-05 5.6535e-01 4.0920e-01 2.5428e-02
16888.37 2.2120e-05 6.3201e-01 3.4564e-01 2.2331e-02
16998.79 1.7370e-05 4.7211e-01 4.9814e-01 2.9733e-02
17146.37 1.6400e-05 5.7909e-01 3.9195e-01 2.8948e-02
17415.23 1.1363e-05 4.1658e-01 5.4083e-01 4.2580e-02
17888.12 9.7696e-06 3.7539e-01 5.6799e-01 5.6608e-02
18532.37 6.7283e-06 3.1194e-01 6.1434e-01 7.3709e-02
19260.76 3.8994e-06 1.9987e-01 7.1053e-01 8.9593e-02
20034.10 3.7091e-06 2.4742e-01 6.3988e-01 1.1270e-01
20838.00 1.8627e-06 1.6184e-01 7.0529e-01 1.3287e-01
21647.97 1.8508e-06 1.6029e-01 6.6945e-01 1.7026e-01
22447.94 1.0743e-06 1.2155e-01 6.6078e-01 2.1767e-01
23245.88 9.6518e-07 1.2438e-01 6.4807e-01 2.2755e-01
24052.47 5.2442e-07 8.5907e-02 6.4515e-01 2.6894e-01
24867.72 6.6231e-07 1.2575e-01 5.8613e-01 2.8812e-01
25698.86 7.3272e-07 1.3639e-01 5.4430e-01 3.1931e-01
26587.16 3.1579e-07 7.3288e-02 5.2285e-01 4.0386e-01
27637.54 2.2056e-07 5.7587e-02 4.7030e-01 4.7211e-01
28986.97 2.4945e-07 7.0795e-02 4.0829e-01 5.2091e-01
#TIME: 213.89
#NVEL: 78
#vel_mid[km/s] si0 si1 si2 si3
440.10 2.4595e-04 9.2984e-01 6.7775e-02 2.1346e-03
886.22 7.3974e-04 9.1708e-01 7.9674e-02 2.5093e-03
906.14 4.3659e-04 9.4072e-01 5.7057e-02 1.7902e-03
944.43 3.5462e-04 9.3532e-01 6.2357e-02 1.9656e-03
999.11 2.4300e-04 9.2947e-01 6.8001e-02 2.2870e-03
1060.83 3.0917e-04 9.3643e-01 6.1270e-02 1.9887e-03
1125.62 3.4469e-04 9.3247e-01 6.5140e-02 2.0466e-03
1194.38 3.1423e-04 9.2684e-01 7.0460e-02 2.3903e-03
1267.34 2.6998e-04 9.3380e-01 6.3779e-02 2.1554e-03
1344.75 2.6783e-04 9.2412e-01 7.3207e-02 2.4037e-03
1426.89 4.1560e-04 9.3533e-01 6.2355e-02 1.9036e-03
1514.05 2.8650e-04 9.3960e-01 5.8369e-02 1.7472e-03
1606.54 2.3740e-04 9.3387e-01 6.3931e-02 1.9578e-03
1704.67 2.6210e-04 9.3542e-01 6.2417e-02 1.9050e-03
1808.80 2.8218e-04 9.3593e-01 6.1954e-02 1.8369e-03
1919.29 2.7303e-04 9.3648e-01 6.1355e-02 1.8953e-03
2036.53 2.4429e-04 9.3543e-01 6.2345e-02 1.9776e-03
2160.92 2.1285e-04 9.3511e-01 6.2699e-02 1.9821e-03
2292.92 1.9718e-04 9.2406e-01 7.3184e-02 2.5626e-03
2432.98 1.6160e-04 9.1737e-01 7.9465e-02 2.9982e-03
2581.60 1.7071e-04 9.0753e-01 8.8712e-02 3.5839e-03
2739.29 1.3282e-04 8.9992e-01 9.5941e-02 4.0066e-03
2906.62 1.1668e-04 8.8091e-01 1.1370e-01 5.2739e-03
3084.17 9.3211e-05 8.6073e-01 1.3240e-01 6.7784e-03
3272.56 7.5783e-05 8.2813e-01 1.6243e-01 9.3623e-03
3472.46 5.3407e-05 7.7290e-01 2.1320e-01 1.3843e-02
3684.57 3.9231e-05 7.0830e-01 2.7144e-01 2.0228e-02
3909.64 3.0392e-05 6.5851e-01 3.1435e-01 2.7115e-02
4148.46 2.5385e-05 6.5005e-01 3.2113e-01 2.8793e-02
4401.86 2.7282e-05 7.0795e-01 2.6885e-01 2.3166e-02
4670.75 2.1330e-05 6.9220e-01 2.8298e-01 2.4798e-02
4956.05 1.1019e-05 5.8825e-01 3.7413e-01 3.7609e-02
5258.79 4.1275e-06 3.7555e-01 5.5679e-01 6.7650e-02
5580.02 1.0724e-06 1.5434e-01 7.3791e-01 1.0775e-01
5920.87 4.0076e-07 7.8559e-02 7.8657e-01 1.3487e-01
6282.54 2.2888e-07 5.3255e-02 7.9084e-01 1.5590e-01
6666.30 1.9503e-07 4.9758e-02 7.8608e-01 1.6416e-01
7073.50 1.9078e-07 4.9774e-02 7.8319e-01 1.6704e-01
7505.58 2.0251e-07 5.2770e-02 7.7988e-01 1.6735e-01
7964.05 2.5921e-07 6.5194e-02 7.6801e-01 1.6680e-01
8450.53 4.8017e-07 1.0013e-01 7.5416e-01 1.4571e-01
8966.72 1.4829e-06 2.2697e-01 6.6066e-01 1.1237e-01
9514.44 3.3902e-06 3.6398e-01 5.5001e-01 8.6003e-02
10095.62 7.1281e-06 5.1295e-01 4.2736e-01 5.9684e-02
10712.30 1.2807e-05 6.1796e-01 3.3861e-01 4.3415e-02
11366.65 2.0597e-05 6.7093e-01 2.9331e-01 3.5742e-02
12061.10 2.3648e-05 6.8472e-01 2.8079e-01 3.4471e-02
12793.43 2.6766e-05 6.9238e-01 2.7342e-01 3.4172e-02
13528.61 2.3744e-05 6.8207e-01 2.8205e-01 3.5853e-02
14194.74 1.9238e-05 6.5738e-01 3.0236e-01 4.0237e-02
14757.77 1.6468e-05 6.3654e-01 3.1916e-01 4.4291e-02
15240.48 1.7922e-05 6.5905e-01 3.0604e-01 3.4885e-02
15646.99 2.6767e-05 7.1740e-01 2.6123e-01 2.1349e-02
15960.30 4.2566e-05 7.7628e-01 2.1264e-01 1.1042e-02
16187.41 5.5081e-05 8.1231e-01 1.7971e-01 7.9204e-03
16354.17 5.3948e-05 7.8207e-01 2.0917e-01 8.7109e-03
16484.18 4.0922e-05 7.1371e-01 2.7435e-01 1.1899e-02
16593.12 3.5191e-05 7.0286e-01 2.8293e-01 1.4178e-02
16691.99 2.9568e-05 6.3269e-01 3.4765e-01 1.9622e-02
16788.59 2.7759e-05 6.3280e-01 3.4350e-01 2.3672e-02
16888.37 2.1962e-05 5.4854e-01 4.2659e-01 2.4841e-02
16998.79 2.0305e-05 5.4538e-01 4.2435e-01 3.0250e-02
17146.37 2.2623e-05 5.9167e-01 3.7846e-01 2.9847e-02
17415.23 1.3720e-05 4.3178e-01 5.2471e-01 4.3498e-02
17888.12 7.3309e-06 2.9267e-01 6.4532e-01 6.2010e-02
18532.37 5.8914e-06 2.7910e-01 6.4666e-01 7.4239e-02
19260.76 4.1089e-06 2.2479e-01 6.8764e-01 8.7567e-02
20034.10 4.1046e-06 2.3498e-01 6.6812e-01 9.6900e-02
20838.00 2.3113e-06 1.7447e-01 6.8498e-01 1.4055e-01
21647.97 2.2526e-06 1.9433e-01 6.5943e-01 1.4623e-01
22447.94 2.3067e-06 2.3234e-01 6.0941e-01 1.5825e-01
23245.88 1.2738e-06 1.6345e-01 5.8711e-01 2.4944e-01
24052.47 9.7450e-07 1.5790e-01 5.8435e-01 2.5775e-01
24867.72 6.9841e-07 1.2513e-01 5.8253e-01 2.9234e-01
25698.86 2.9855e-07 5.6931e-02 6.0495e-01 3.3812e-01
26587.16 1.5861e-07 4.0129e-02 5.6894e-01 3.9093e-01
27637.54 2.4931e-07 6.7260e-02 5.1228e-01 4.2046e-01
28986.97 1.3182e-07 4.1564e-02 4.2079e-01 5.3765e-01
#TIME: 216.97
#NVEL: 78
#vel_mid[km/s] si0 si1 si2 si3
440.10 2.5660e-04 9.3290e-01 6.4728e-02 2.1118e-03
886.22 3.9162e-04 9.3791e-01 5.9811e-02 1.8890e-03
906.14 2.9789e-04 9.3348e-01 6.4061e-02 2.1579e-03
944.43 2.4256e-04 9.3454e-01 6.3237e-02 1.9821e-03
999.11 3.1856e-04 9.3321e-01 6.4340e-02 2.1288e-03
1060.83 2.8715e-04 9.1927e-01 7.7851e-02 2.5900e-03
1125.62 2.7003e-04 9.3534e-01 6.2316e-02 2.0781e-03
1194.38 2.6641e-04 9.3219e-01 6.5623e-02 1.9184e-03
1267.34 1.9540e-04 9.3121e-01 6.6421e-02 2.1759e-03
1344.75 2.6824e-04 9.3484e-01 6.2901e-02 1.9942e-03
1426.89 3.1037e-04 9.3836e-01 5.9513e-02 1.8160e-03
1514.05 4.0075e-04 9.3485e-01 6.2867e-02 1.8795e-03
1606.54 2.7697e-04 9.3889e-01 5.9100e-02 1.7368e-03
1704.67 2.9466e-04 9.4029e-01 5.7725e-02 1.6943e-03
1808.80 2.6211e-04 9.3740e-01 6.0533e-02 1.8017e-03
1919.29 2.2239e-04 9.3545e-01 6.2425e-02 1.8983e-03
2036.53 2.3605e-04 9.3533e-01 6.2492e-02 1.9450e-03
2160.92 2.0022e-04 9.3088e-01 6.6780e-02 2.1363e-03
2292.92 1.9647e-04 9.2894e-01 6.8577e-02 2.2886e-03
2432.98 1.8380e-04 9.2058e-01 7.6462e-02 2.7719e-03
2581.60 1.5980e-04 9.1002e-01 8.6457e-02 3.3626e-03
2739.29 1.3397e-04 8.9614e-01 9.9495e-02 4.2337e-03
2906.62 1.0306e-04 8.8390e-01 1.1081e-01 5.1783e-03
3084.17 9.4485e-05 8.6224e-01 1.3096e-01 6.7117e-03
3272.56 7.7561e-05 8.3256e-01 1.5827e-01 9.0946e-03
3472.46 5.5155e-05 7.8211e-01 2.0451e-01 1.3325e-02
3684.57 4.2721e-05 7.1676e-01 2.6376e-01 1.9443e-02
3909.64 3.0493e-05 6.6070e-01 3.1228e-01 2.6994e-02
4148.46 2.7183e-05 6.5967e-01 3.1250e-01 2.7801e-02
4401.86 2.7648e-05 6.9395e-01 2.8199e-01 2.4030e-02
4670.75 2.2515e-05 6.9534e-01 2.8036e-01 2.4279e-02
4956.05 1.1496e-05 5.8946e-01 3.7298e-01 3.7545e-02
5258.79 4.2921e-06 3.9318e-01 5.4238e-01 6.4435e-02
5580.02 1.1341e-06 1.5639e-01 7.3739e-01 1.0622e-01
5920.87 4.0885e-07 7.6718e-02 7.8710e-01 1.3619e-01
6282.54 2.2945e-07 5.1405e-02 7.9154e-01 1.5705e-01
6666.30 1.9611e-07 4.9505e-02 7.8935e-01 1.6114e-01
7073.50 1.9943e-07 5.0783e-02 7.8157e-01 1.6765e-01
7505.58 2.0898e-07 5.3852e-02 7.7869e-01 1.6745e-01
7964.05 2.6314e-07 6.4515e-02 7.6670e-01 1.6879e-01
8450.53 5.1964e-07 1.0475e-01 7.4828e-01 1.4697e-01
8966.72 1.5526e-06 2.3365e-01 6.5364e-01 1.1270e-01
9514.44 3.3964e-06 3.7085e-01 5.4414e-01 8.5013e-02
10095.62 7.2331e-06 5.1183e-01 4.2806e-01 6.0102e-02
10712.30 1.2984e-05 6.2076e-01 3.3602e-01 4.3205e-02
11366.65 2.1098e-05 6.6862e-01 2.9549e-01 3.5869e-02
12061.10 2.5275e-05 6.7503e-01 2.8987e-01 3.5075e-02
12793.43 2.6539e-05 6.8684e-01 2.7886e-01 3.4280e-02
13528.61 2.4236e-05 6.8742e-01 2.7771e-01 3.4853e-02
14194.74 2.1416e-05 6.6380e-01 2.9722e-01 3.8964e-02
14757.77 1.6163e-05 6.4015e-01 3.1614e-01 4.3695e-02
15240.48 1.9248e-05 6.7445e-01 2.9153e-01 3.4003e-02
15646.99 2.6712e-05 7.2930e-01 2.5031e-01 2.0366e-02
15960.30 4.3527e-05 7.8590e-01 2.0343e-01 1.0623e-02
16187.41 5.3945e-05 7.7692e-01 2.1409e-01 8.9344e-03
16354.17 5.4286e-05 7.7850e-01 2.1223e-01 9.2188e-03
16484.18 4.3005e-05 7.5319e-01 2.3604e-01 1.0731e-02
16593.12 3.5094e-05 7.0254e-01 2.8348e-01 1.3944e-02
16691.99 3.0844e-05 6.9563e-01 2.8820e-01 1.6138e-02
16788.59 2.7460e-05 6.3927e-01 3.4085e-01 1.9848e-02
16888.37 1.9287e-05 5.0740e-01 4.6351e-01 2.9069e-02
16998.79 2.0362e-05 5.6744e-01 4.0539e-01 2.7150e-02
17146.37 1.9388e-05 5.4864e-01 4.2135e-01 2.9993e-02
17415.23 1.7152e-05 5.5290e-01 4.1277e-01 3.4313e-02
17888.12 7.3654e-06 2.8745e-01 6.4554e-01 6.7007e-02
18532.37 5.6392e-06 2.4035e-01 6.8247e-01 7.7176e-02
19260.76 4.8233e-06 2.6158e-01 6.5269e-01 8.5719e-02
20034.10 3.1931e-06 2.0447e-01 6.8709e-01 1.0844e-01
20838.00 1.9557e-06 1.5282e-01 7.0884e-01 1.3834e-01
21647.97 1.9280e-06 1.5819e-01 6.9484e-01 1.4697e-01
22447.94 1.8211e-06 2.0229e-01 6.2381e-01 1.7391e-01
23245.88 1.7875e-06 2.5280e-01 5.3962e-01 2.0758e-01
24052.47 8.0634e-07 1.2005e-01 6.0800e-01 2.7195e-01
24867.72 8.6963e-07 1.4964e-01 5.3818e-01 3.1217e-01
25698.86 4.1282e-07 7.9458e-02 4.6210e-01 4.5844e-01
26587.16 3.0466e-07 6.6489e-02 4.3394e-01 4.9957e-01
27637.54 3.4942e-07 1.0089e-01 4.8383e-01 4.1527e-01
28986.97 1.5651e-07 5.1372e-02 4.7814e-01 4.7049e-01
#TIME: 220.09
#NVEL: 78
#vel_mid[km/s] si0 si1 si2 si3
440.10 1.9376e-04 9.3706e-01 6.0840e-02 1.9017e-03
886.22 2.3688e-04 9.1908e-01 7.8108e-02 2.5744e-03
906.14 2.7461e-04 9.3079e-01 6.6742e-02 2.1914e-03
944.43 1.3030e-04 9.2616e-01 7.1429e-02 2.2768e-03
999.11 1.7447e-04 9.3547e-01 6.2372e-02 1.9848e-03
1060.83 3.9852e-04 9.3680e-01 6.0844e-02 1.9529e-03
1125.62 3.2571e-04 9.2529e-01 7.2051e-02 2.3318e-03
1194.38 3.8842e-04 9.3407e-01 6.3555e-02 1.9837e-03
1267.34 2.5809e-04 9.3752e-01 6.0304e-02 1.9140e-03
1344.75 2.6700e-04 9.3583e-01 6.1928e-02 1.9772e-03
1426.89 2.9520e-04 9.3240e-01 6.5322e-02 1.9862e-03
1514.05 3.4902e-04 9.3553e-01 6.2268e-02 1.8537e-03
1606.54 3.4216e-04 9.3866e-01 5.9245e-02 1.7495e-03
1704.67 2.9841e-04 9.3304e-01 6.4722e-02 1.9406e-03
1808.80 2.6994e-04 9.3800e-01 5.9912e-02 1.8157e-03
1919.29 2.7255e-04 9.3825e-01 5.9721e-02 1.7566e-03
2036.53 2.1778e-04 9.3563e-01 6.2242e-02 1.9099e-03
2160.92 2.1377e-04 9.3199e-01 6.5694e-02 2.1030e-03
2292.92 1.8799e-04 9.2581e-01 7.1542e-02 2.4557e-03
2432.98 1.7648e-04 9.1910e-01 7.7816e-02 2.9035e-03
2581.60 1.4856e-04 9.0954e-01 8.6804e-02 3.5033e-03
2739.29 1.3207e-04 8.9671e-01 9.8910e-02 4.2472e-03
2906.62 1.1494e-04 8.8557e-01 1.0929e-01 5.0219e-03
3084.17 1.0014e-04 8.6472e-01 1.2860e-01 6.5841e-03
3272.56 7.2252e-05 8.2889e-01 1.6176e-01 9.2815e-03
3472.46 5.7001e-05 7.8073e-01 2.0588e-01 1.3341e-02
3684.57 4.3314e-05 7.3283e-01 2.4854e-01 1.8586e-02
3909.64 3.2524e-05 6.7275e-01 3.0132e-01 2.5890e-02
4148.46 2.9325e-05 6.5950e-01 3.1225e-01 2.8222e-02
4401.86 3.1306e-05 7.1511e-01 2.6257e-01 2.2288e-02
4670.75 2.5420e-05 7.0820e-01 2.6870e-01 2.3078e-02
4956.05 1.1487e-05 5.8410e-01 3.7807e-01 3.7816e-02
5258.79 4.4190e-06 3.8985e-01 5.4309e-01 6.7057e-02
5580.02 1.1589e-06 1.5483e-01 7.3853e-01 1.0664e-01
5920.87 4.3379e-07 7.8807e-02 7.8400e-01 1.3719e-01
6282.54 2.5305e-07 5.6746e-02 7.8816e-01 1.5510e-01
6666.30 2.0436e-07 4.9772e-02 7.8898e-01 1.6124e-01
7073.50 2.0658e-07 5.1139e-02 7.8281e-01 1.6605e-01
7505.58 2.1528e-07 5.4462e-02 7.7413e-01 1.7141e-01
7964.05 2.6506e-07 6.1684e-02 7.7191e-01 1.6641e-01
8450.53 5.3843e-07 1.0512e-01 7.4599e-01 1.4889e-01
8966.72 1.6447e-06 2.3848e-01 6.4899e-01 1.1252e-01
9514.44 3.5965e-06 3.7677e-01 5.3845e-01 8.4782e-02
10095.62 7.4094e-06 5.1552e-01 4.2541e-01 5.9061e-02
10712.30 1.2601e-05 6.1182e-01 3.4404e-01 4.4122e-02
11366.65 2.0603e-05 6.7062e-01 2.9393e-01 3.5430e-02
12061.10 2.4067e-05 6.8652e-01 2.7941e-01 3.4048e-02
12793.43 2.6497e-05 6.8491e-01 2.8086e-01 3.4197e-02
13528.61 2.6152e-05 6.9512e-01 2.7023e-01 3.4620e-02
14194.74 2.2029e-05 6.7899e-01 2.8311e-01 3.7886e-02
14757.77 1.8870e-05 6.2891e-01 3.2714e-01 4.3925e-02
15240.48 2.0755e-05 6.5834e-01 3.0678e-01 3.4863e-02
15646.99 2.8127e-05 7.2348e-01 2.5620e-01 2.0295e-02
15960.30 4.2916e-05 8.0189e-01 1.8834e-01 9.7281e-03
16187.41 4.9007e-05 7.8465e-01 2.0659e-01 8.7072e-03
16354.17 5.5082e-05 8.0512e-01 1.8720e-01 7.6266e-03
16484.18 4.9928e-05 7.3862e-01 2.5059e-01 1.0743e-02
16593.12 4.4708e-05 7.6438e-01 2.2413e-01 1.1443e-02
16691.99 3.6529e-05 7.7377e-01 2.1372e-01 1.2475e-02
16788.59 3.1582e-05 6.8904e-01 2.9402e-01 1.6903e-02
16888.37 2.4379e-05 5.8465e-01 3.9135e-01 2.3977e-02
16998.79 2.0399e-05 5.2182e-01 4.4709e-01 3.1077e-02
17146.37 1.8087e-05 5.1760e-01 4.5133e-01 3.1050e-02
17415.23 1.3858e-05 4.4170e-01 5.1998e-01 3.8300e-02
17888.12 8.8466e-06 3.4579e-01 5.9815e-01 5.6044e-02
18532.37 4.8277e-06 2.1625e-01 7.0945e-01 7.4293e-02
19260.76 4.3881e-06 2.3353e-01 6.7174e-01 9.4724e-02
20034.10 3.0449e-06 2.0296e-01 6.8115e-01 1.1588e-01
20838.00 2.3131e-06 1.7029e-01 6.9958e-01 1.3012e-01
21647.97 2.3680e-06 1.9060e-01 6.6295e-01 1.4644e-01
22447.94 1.9851e-06 2.0595e-01 6.2024e-01 1.7380e-01
23245.88 1.9311e-06 2.6831e-01 5.4066e-01 1.9103e-01
24052.47 1.0621e-06 1.7056e-01 5.8242e-01 2.4702e-01
24867.72 5.4846e-07 9.4378e-02 5.8907e-01 3.1655e-01
25698.86 6.4167e-07 1.1794e-01 4.9958e-01 3.8248e-01
26587.16 3.9199e-07 1.0006e-01 4.7150e-01 4.2844e-01
27637.54 5.5842e-07 1.4557e-01 4.6736e-01 3.8707e-01
28986.97 2.4858e-07 7.2240e-02 4.6787e-01 4.5989e-01
#TIME: 223.25
#NVEL: 78
#vel_mid[km/s] si0 si1 si2 si3
440.10 2.6591e-04 9.3486e-01 6.2876e-02 2.0008e-03
886.22 8.1744e-04 9.4060e-01 5.6810e-02 1.7768e-03
906.14 2.4478e-04 9.3621e-01 6.1552e-02 1.9970e-03
944.43 1.7488e-04 9.3273e-01 6.5039e-02 2.0570e-03
999.11 2.2850e-04 9.3374e-01 6.4188e-02 1.8480e-03
1060.83 3.5438e-04 9.3709e-01 6.0562e-02 1.9894e-03
1125.62 4.4512e-04 9.3876e-01 5.8932e-02 1.8653e-03
1194.38 3.0570e-04 9.3859e-01 5.9338e-02 1.7709e-03
1267.34 2.3040e-04 9.3515e-01 6.2586e-02 2.0322e-03
1344.75 2.6491e-04 9.3932e-01 5.8582e-02 1.8317e-03
1426.89 2.7332e-04 9.3551e-01 6.2316e-02 1.8997e-03
1514.05 2.5835e-04 9.4079e-01 5.7284e-02 1.6715e-03
1606.54 2.9806e-04 9.4148e-01 5.6515e-02 1.7114e-03
1704.67 2.6059e-04 9.3960e-01 5.8458e-02 1.6839e-03
1808.80 2.9949e-04 9.4050e-01 5.7469e-02 1.7265e-03
1919.29 2.5516e-04 9.3716e-01 6.0780e-02 1.8074e-03
2036.53 2.1592e-04 9.3704e-01 6.0956e-02 1.7859e-03
2160.92 2.0738e-04 9.3503e-01 6.2826e-02 1.9357e-03
2292.92 1.9791e-04 9.2915e-01 6.8406e-02 2.2468e-03
2432.98 1.7672e-04 9.1573e-01 8.1145e-02 2.9495e-03
2581.60 1.6628e-04 9.0723e-01 8.9072e-02 3.5345e-03
2739.29 1.3780e-04 9.0299e-01 9.3027e-02 3.8459e-03
2906.62 1.1489e-04 8.8481e-01 1.1002e-01 5.0546e-03
3084.17 9.8506e-05 8.6248e-01 1.3081e-01 6.6167e-03
3272.56 7.7456e-05 8.3160e-01 1.5923e-01 9.0885e-03
3472.46 6.1800e-05 7.7274e-01 2.1340e-01 1.3794e-02
3684.57 4.5462e-05 7.2079e-01 2.5999e-01 1.9177e-02
3909.64 3.1531e-05 6.6605e-01 3.0699e-01 2.6933e-02
4148.46 2.9152e-05 6.7781e-01 2.9570e-01 2.6461e-02
4401.86 3.2194e-05 7.1483e-01 2.6258e-01 2.2563e-02
4670.75 2.4806e-05 7.0464e-01 2.7218e-01 2.3148e-02
4956.05 1.1971e-05 5.8926e-01 3.7371e-01 3.7014e-02
5258.79 4.3610e-06 3.7856e-01 5.5424e-01 6.7198e-02
5580.02 1.2501e-06 1.6403e-01 7.3147e-01 1.0450e-01
5920.87 4.3106e-07 7.6436e-02 7.8695e-01 1.3661e-01
6282.54 2.6065e-07 5.7150e-02 7.8749e-01 1.5536e-01
6666.30 2.1883e-07 5.1885e-02 7.8551e-01 1.6260e-01
7073.50 2.1069e-07 5.0741e-02 7.8320e-01 1.6606e-01
7505.58 2.3736e-07 5.7776e-02 7.7323e-01 1.6900e-01
7964.05 2.7710e-07 6.2754e-02 7.6932e-01 1.6793e-01
8450.53 5.5865e-07 1.0299e-01 7.4998e-01 1.4703e-01
8966.72 1.6378e-06 2.2843e-01 6.5639e-01 1.1518e-01
9514.44 3.6479e-06 3.7653e-01 5.3876e-01 8.4699e-02
10095.62 7.5426e-06 5.1393e-01 4.2647e-01 5.9592e-02
10712.30 1.3122e-05 6.1427e-01 3.4204e-01 4.3680e-02
11366.65 2.0835e-05 6.7444e-01 2.9045e-01 3.5089e-02
12061.10 2.3700e-05 6.9158e-01 2.7532e-01 3.3077e-02
12793.43 2.7680e-05 6.8895e-01 2.7703e-01 3.3991e-02
13528.61 2.7395e-05 6.8771e-01 2.7778e-01 3.4485e-02
14194.74 2.3388e-05 6.8255e-01 2.8110e-01 3.6328e-02
14757.77 1.9581e-05 6.4604e-01 3.1243e-01 4.1506e-02
15240.48 2.1255e-05 6.8292e-01 2.8429e-01 3.2769e-02
15646.99 3.0043e-05 7.4009e-01 2.4077e-01 1.9110e-02
15960.30 5.0247e-05 7.9132e-01 1.9848e-01 1.0153e-02
16187.41 5.7773e-05 8.0346e-01 1.8823e-01 8.2498e-03
16354.17 5.4007e-05 7.7160e-01 2.1954e-01 8.8082e-03
16484.18 5.0535e-05 7.7951e-01 2.1079e-01 9.6423e-03
16593.12 3.6890e-05 7.0041e-01 2.8379e-01 1.5758e-02
16691.99 3.3365e-05 7.1000e-01 2.7500e-01 1.4964e-02
16788.59 3.4102e-05 7.1519e-01 2.6920e-01 1.5576e-02
16888.37 2.7865e-05 6.4524e-01 3.3439e-01 2.0342e-02
16998.79 2.7725e-05 6.1932e-01 3.5241e-01 2.8239e-02
17146.37 2.2961e-05 5.6226e-01 4.0903e-01 2.8686e-02
17415.23 1.7341e-05 4.9324e-01 4.7042e-01 3.6318e-02
17888.12 9.7145e-06 3.8197e-01 5.6145e-01 5.6567e-02
18532.37 7.1408e-06 3.2634e-01 6.0805e-01 6.5599e-02
19260.76 5.7334e-06 2.6422e-01 6.5254e-01 8.3230e-02
20034.10 3.4997e-06 2.2250e-01 6.7328e-01 1.0422e-01
20838.00 1.8081e-06 1.3499e-01 7.3114e-01 1.3387e-01
21647.97 2.7150e-06 2.1783e-01 6.4510e-01 1.3707e-01
22447.94 1.6325e-06 1.6852e-01 6.5929e-01 1.7219e-01
23245.88 1.1459e-06 1.5382e-01 6.2442e-01 2.2176e-01
24052.47 1.8081e-06 2.6629e-01 5.0831e-01 2.2540e-01
24867.72 7.3399e-07 1.2049e-01 5.7769e-01 3.0182e-01
25698.86 2.9175e-07 5.2318e-02 4.9191e-01 4.5577e-01
26587.16 3.0451e-07 6.5614e-02 5.3902e-01 3.9536e-01
27637.54 2.5319e-07 7.8838e-02 4.8882e-01 4.3234e-01
28986.97 2.8768e-07 8.5069e-02 4.6234e-01 4.5259e-01
#TIME: 226.46
#NVEL: 78
#vel_mid[km/s] si0 si1 si2 si3
440.10 3.1576e-04 9.3480e-01 6.2964e-02 1.9207e-03
886.22 1.8340e-04 9.3955e-01 5.8312e-02 1.9520e-03
906.14 1.7160e-04 9.2903e-01 6.8625e-02 2.1692e-03
944.43 2.7787e-04 9.4251e-01 5.5461e-02 1.7512e-03
999.11 3.0875e-04 9.4120e-01 5.6735e-02 1.7509e-03
1060.83 2.8259e-04 9.3897e-01 5.8909e-02 1.8388e-03
1125.62 2.3940e-04 9.2367e-01 7.3796e-02 2.2919e-03
