#NTIMES: 145 
#NSTAGES: 5 
#TIMES[d]: 4.14 4.22 4.31 4.40 4.49 4.58 4.68 4.77 4.87 4.97 5.08 5.18 5.29 5.40 5.51 5.62 5.74 5.86 5.98 6.10 6.23 6.36 6.49 6.62 6.76 6.90 7.04 7.19 7.34 7.49 7.64 7.80 7.96 8.13 8.30 8.47 8.64 8.82 9.01 9.19 9.38 9.58 9.77 9.98 10.18 10.39 10.61 10.83 11.05 11.28 11.51 11.75 11.99 12.24 12.50 12.75 13.02 13.29 13.56 13.84 14.13 14.42 14.72 15.02 15.33 15.65 15.98 16.31 16.64 16.99 17.34 17.70 18.06 18.44 18.82 19.21 19.60 20.01 20.42 20.85 21.28 21.72 22.17 22.62 23.09 23.57 24.06 24.56 25.06 25.58 26.11 26.65 27.20 27.76 28.34 28.93 29.52 30.13 30.76 31.39 32.04 32.71 33.38 34.07 34.78 35.50 36.23 36.98 37.74 38.53 39.32 40.14 40.97 41.81 42.68 43.56 44.46 45.38 46.32 47.28 48.26 49.25 50.27 51.31 52.37 53.46 54.56 55.69 56.84 58.02 59.22 60.44 61.69 62.97 64.27 65.60 66.96 68.34 69.76 71.20 72.67 74.17 75.71 77.27 78.87 
#
#TIME: 4.14 
#NVEL: 67 
#vel_mid[km/s] na0 na1 na2 na3 na4 
3909.64 2.32e-07 1.00e+00 6.13e-16 1.67e-17 6.99e-19 
4148.46 2.65e-07 1.00e+00 5.41e-16 1.43e-17 5.63e-19 
4401.86 3.55e-07 1.00e+00 4.35e-16 1.13e-17 4.24e-19 
4670.75 4.42e-07 1.00e+00 4.80e-16 1.23e-17 4.22e-19 
4956.05 4.78e-07 1.00e+00 8.36e-16 2.10e-17 6.92e-19 
5258.79 5.24e-07 1.00e+00 1.83e-15 4.61e-17 1.48e-18 
5580.02 6.31e-07 1.00e+00 4.07e-15 9.81e-17 2.90e-18 
5920.87 7.59e-07 1.00e+00 9.86e-15 2.36e-16 6.64e-18 
6282.54 9.07e-07 1.00e+00 2.44e-14 5.68e-16 1.44e-17 
6666.30 1.11e-06 1.00e+00 4.54e-14 9.99e-16 2.40e-17 
7073.50 1.22e-06 1.00e+00 4.45e-14 9.63e-16 2.17e-17 
7505.58 1.38e-06 1.00e+00 2.25e-14 4.59e-16 8.88e-18 
7964.05 1.43e-06 1.00e+00 8.73e-15 1.62e-16 2.92e-18 
8450.53 1.77e-06 1.00e+00 2.94e-15 5.16e-17 7.54e-19 
8966.72 2.02e-06 1.00e+00 1.05e-15 1.64e-17 1.92e-19 
9514.44 2.17e-06 1.00e+00 4.05e-16 5.66e-18 5.26e-20 
10095.62 2.22e-06 1.00e+00 1.47e-16 1.69e-18 1.03e-20 
10712.30 2.29e-06 1.00e+00 4.39e-17 5.19e-19 4.11e-21 
11366.65 1.97e-06 1.00e+00 1.20e-17 1.34e-19 9.65e-22 
12061.10 1.88e-06 1.00e+00 2.16e-18 2.15e-20 1.24e-22 
12793.43 1.38e-06 1.00e+00 4.71e-19 4.78e-21 2.98e-23 
13528.61 1.15e-06 1.00e+00 1.36e-19 1.08e-21 3.41e-24 
14194.74 8.94e-07 1.00e+00 7.56e-20 5.96e-22 2.04e-24 
14757.77 8.84e-07 1.00e+00 4.99e-20 3.91e-22 1.85e-24 
15240.48 9.25e-07 1.00e+00 3.05e-20 2.32e-22 1.24e-24 
15646.99 7.37e-07 1.00e+00 2.29e-20 2.36e-22 8.14e-25 
15960.30 9.98e-07 1.00e+00 1.02e-20 1.02e-22 5.38e-25 
16187.41 1.21e-06 1.00e+00 6.85e-21 4.29e-23 1.36e-25 
16354.17 9.11e-07 1.00e+00 8.46e-21 6.47e-23 2.81e-25 
16484.18 9.17e-07 1.00e+00 8.99e-21 6.01e-23 2.69e-25 
16593.12 6.10e-07 1.00e+00 1.51e-20 1.35e-22 9.69e-25 
16691.99 5.11e-07 1.00e+00 1.94e-20 4.76e-22 2.61e-23 
16788.59 4.47e-07 1.00e+00 2.24e-20 1.69e-22 7.49e-25 
16888.37 4.49e-07 1.00e+00 2.31e-20 1.97e-22 5.23e-25 
16998.79 3.58e-07 1.00e+00 2.83e-20 2.58e-22 9.65e-25 
17146.37 3.55e-07 1.00e+00 2.64e-20 2.03e-22 1.74e-24 
17415.23 2.54e-07 1.00e+00 2.51e-20 9.49e-22 9.41e-23 
17888.12 1.97e-07 1.00e+00 8.10e-21 6.20e-23 4.72e-25 
18532.37 1.51e-07 1.00e+00 2.68e-21 2.01e-23 1.05e-25 
19260.76 1.11e-07 1.00e+00 1.33e-21 9.66e-24 5.84e-26 
20034.10 7.76e-08 1.00e+00 9.80e-22 6.07e-24 7.11e-27 
20838.00 5.20e-08 1.00e+00 8.63e-22 5.80e-24 5.28e-27 
21647.97 4.27e-08 1.00e+00 7.14e-22 4.73e-24 6.36e-27 
22447.94 3.02e-08 1.00e+00 8.40e-22 1.09e-23 3.71e-25 
23245.88 2.16e-08 1.00e+00 1.00e-21 3.51e-23 4.40e-24 
24052.47 1.48e-08 1.00e+00 1.15e-21 7.33e-24 1.52e-26 
24867.72 1.07e-08 1.00e+00 1.23e-21 9.19e-24 3.29e-26 
25698.86 7.54e-09 1.00e+00 1.36e-21 1.21e-23 9.16e-26 
26587.16 1.01e-08 1.00e+00 8.72e-22 2.05e-23 1.34e-24 
27637.54 6.56e-09 1.00e+00 1.02e-21 2.55e-23 1.51e-25 
28986.97 1.89e-08 1.00e+00 3.10e-22 5.96e-25 5.00e-28 
#TIME: 60.44 
#NVEL: 67 
#vel_mid[km/s] na0 na1 na2 na3 na4 
440.10 3.20e-07 1.00e+00 3.08e-14 5.99e-16 1.62e-17 
999.11 3.57e-07 1.00e+00 2.98e-14 5.44e-16 1.61e-17 
1267.34 3.26e-07 1.00e+00 3.07e-14 6.12e-16 2.03e-17 
1514.05 3.23e-07 1.00e+00 1.69e-14 3.65e-16 1.33e-17 
1808.80 2.83e-07 1.00e+00 1.06e-14 2.48e-16 1.07e-17 
1919.29 2.65e-07 1.00e+00 9.16e-15 2.27e-16 9.12e-18 
2160.92 2.59e-07 1.00e+00 6.07e-15 1.55e-16 6.89e-18 
2292.92 2.26e-07 1.00e+00 5.33e-15 1.43e-16 6.60e-18 
2432.98 2.24e-07 1.00e+00 4.34e-15 1.18e-16 5.52e-18 
2581.60 2.26e-07 1.00e+00 3.42e-15 9.26e-17 4.15e-18 
2739.29 2.17e-07 1.00e+00 2.60e-15 7.24e-17 3.45e-18 
2906.62 2.24e-07 1.00e+00 1.90e-15 5.38e-17 2.58e-18 
3084.17 2.33e-07 1.00e+00 1.40e-15 3.96e-17 1.84e-18 
3272.56 2.28e-07 1.00e+00 1.07e-15 3.08e-17 1.43e-18 
3472.46 2.39e-07 1.00e+00 8.21e-16 2.34e-17 1.11e-18 
3684.57 2.70e-07 1.00e+00 6.70e-16 1.85e-17 7.65e-19 
3909.64 2.86e-07 1.00e+00 6.39e-16 1.74e-17 7.21e-19 
4148.46 3.20e-07 1.00e+00 5.69e-16 1.55e-17 6.15e-19 
4401.86 4.36e-07 1.00e+00 4.51e-16 1.17e-17 4.00e-19 
4670.75 5.33e-07 1.00e+00 5.02e-16 1.29e-17 4.39e-19 
4956.05 5.74e-07 1.00e+00 8.77e-16 2.23e-17 7.26e-19 
5258.79 6.07e-07 1.00e+00 1.94e-15 4.94e-17 1.52e-18 
5580.02 7.31e-07 1.00e+00 4.33e-15 1.09e-16 3.22e-18 
5920.87 8.97e-07 1.00e+00 1.03e-14 2.47e-16 6.63e-18 
6282.54 1.03e-06 1.00e+00 2.52e-14 5.80e-16 1.44e-17 
6666.30 1.13e-06 1.00e+00 4.82e-14 1.11e-15 2.66e-17 
7073.50 1.25e-06 1.00e+00 4.66e-14 1.01e-15 2.17e-17 
7505.58 1.35e-06 1.00e+00 2.40e-14 4.99e-16 9.41e-18 
7964.05 1.45e-06 1.00e+00 9.37e-15 1.84e-16 3.34e-18 
8450.53 1.81e-06 1.00e+00 3.08e-15 5.39e-17 7.87e-19 
8966.72 2.07e-06 1.00e+00 1.11e-15 1.78e-17 2.17e-19 
9514.44 2.15e-06 1.00e+00 4.36e-16 6.45e-18 6.74e-20 
10095.62 2.30e-06 1.00e+00 1.51e-16 1.91e-18 1.77e-20 
10712.30 2.41e-06 1.00e+00 4.52e-17 5.26e-19 3.56e-21 
11366.65 1.87e-06 1.00e+00 1.35e-17 1.55e-19 9.66e-22 
12061.10 1.97e-06 1.00e+00 2.24e-18 2.17e-20 1.05e-22 
12793.43 1.35e-06 1.00e+00 5.20e-19 4.96e-21 1.95e-23 
13528.61 1.34e-06 1.00e+00 1.28e-19 9.71e-22 2.95e-24 
14194.74 9.38e-07 1.00e+00 7.82e-20 6.30e-22 2.00e-24 
14757.77 7.08e-07 1.00e+00 6.66e-20 6.79e-22 2.99e-24 
15240.48 9.35e-07 1.00e+00 3.22e-20 2.56e-22 1.03e-24 
15646.99 8.41e-07 1.00e+00 2.17e-20 1.53e-22 4.19e-25 
15960.30 1.29e-06 1.00e+00 8.73e-21 5.63e-23 1.02e-25 
16187.41 9.96e-07 1.00e+00 8.89e-21 8.78e-23 7.59e-25 
16354.17 1.15e-06 1.00e+00 7.38e-21 4.85e-23 2.05e-25 
16484.18 7.90e-07 1.00e+00 1.13e-20 1.08e-22 9.03e-25 
16593.12 6.29e-07 1.00e+00 1.58e-20 1.25e-22 5.50e-25 
16691.99 5.27e-07 1.00e+00 2.04e-20 1.62e-22 2.90e-25 
16788.59 4.68e-07 1.00e+00 2.36e-20 1.85e-22 6.46e-25 
16888.37 4.46e-07 1.00e+00 2.49e-20 2.03e-22 8.51e-25 
16998.79 3.70e-07 1.00e+00 2.96e-20 2.36e-22 6.93e-25 
17146.37 3.35e-07 1.00e+00 3.04e-20 2.62e-22 1.53e-24 
17415.23 8.35e-07 1.00e+00 8.96e-21 2.36e-23 7.01e-27 
17888.12 2.05e-07 1.00e+00 8.44e-21 6.41e-23 3.51e-25 
18532.37 1.54e-07 1.00e+00 2.80e-21 2.10e-23 1.28e-25 
19260.76 1.14e-07 1.00e+00 1.40e-21 1.03e-23 6.36e-26 
20034.10 7.88e-08 1.00e+00 1.03e-21 7.40e-24 5.73e-26 
20838.00 3.62e-07 1.00e+00 1.61e-22 2.03e-25 1.37e-28 
21647.97 4.41e-08 1.00e+00 7.59e-22 5.29e-24 2.81e-26 
22447.94 3.25e-08 1.00e+00 8.71e-22 5.80e-24 1.14e-26 
23245.88 2.36e-08 1.00e+00 1.01e-21 6.37e-24 3.18e-27 
24052.47 1.77e-08 1.00e+00 1.05e-21 5.86e-24 1.85e-26 
24867.72 8.89e-08 1.00e+00 2.03e-22 1.96e-25 1.18e-28 
25698.86 4.69e-08 1.00e+00 2.42e-22 2.51e-25 1.25e-28 
26587.16 9.04e-09 1.00e+00 1.03e-21 7.01e-24 6.45e-27 
27637.54 7.81e-09 1.00e+00 9.39e-22 4.84e-24 2.42e-27 
28986.97 1.89e-08 1.00e+00 3.28e-22 1.88e-24 2.18e-26 
#TIME: 61.69 
#NVEL: 67 
#vel_mid[km/s] na0 na1 na2 na3 na4 
440.10 3.95e-07 1.00e+00 3.18e-14 5.77e-16 1.59e-17 
999.11 4.33e-07 1.00e+00 3.18e-14 6.22e-16 1.83e-17 
1267.34 3.99e-07 1.00e+00 3.26e-14 6.68e-16 2.20e-17 
1514.05 4.02e-07 1.00e+00 1.79e-14 3.89e-16 1.33e-17 
1808.80 3.45e-07 1.00e+00 1.14e-14 2.70e-16 1.09e-17 
1919.29 3.50e-07 1.00e+00 9.50e-15 2.33e-16 9.38e-18 
2160.92 3.08e-07 1.00e+00 6.50e-15 1.71e-16 7.51e-18 
2292.92 2.86e-07 1.00e+00 5.59e-15 1.49e-16 6.62e-18 
2432.98 2.62e-07 1.00e+00 4.71e-15 1.35e-16 6.40e-18 
2581.60 2.81e-07 1.00e+00 3.59e-15 9.95e-17 4.83e-18 
2739.29 2.71e-07 1.00e+00 2.73e-15 7.74e-17 3.67e-18 
2906.62 2.66e-07 1.00e+00 2.01e-15 5.84e-17 2.76e-18 
3084.17 2.78e-07 1.00e+00 1.48e-15 4.31e-17 2.09e-18 
3272.56 2.77e-07 1.00e+00 1.13e-15 3.28e-17 1.54e-18 
3472.46 2.84e-07 1.00e+00 8.70e-16 2.53e-17 1.15e-18 
3684.57 3.16e-07 1.00e+00 7.11e-16 2.05e-17 8.85e-19 
3909.64 3.26e-07 1.00e+00 6.85e-16 1.96e-17 8.11e-19 
4148.46 3.69e-07 1.00e+00 6.08e-16 1.71e-17 6.47e-19 
4401.86 5.03e-07 1.00e+00 4.84e-16 1.32e-17 4.79e-19 
4670.75 6.41e-07 1.00e+00 5.22e-16 1.36e-17 4.49e-19 
4956.05 6.66e-07 1.00e+00 9.32e-16 2.45e-17 7.67e-19 
5258.79 7.24e-07 1.00e+00 2.03e-15 5.14e-17 1.53e-18 
5580.02 8.90e-07 1.00e+00 4.46e-15 1.10e-16 2.93e-18 
5920.87 1.03e-06 1.00e+00 1.08e-14 2.62e-16 6.77e-18 
6282.54 1.04e-06 1.00e+00 2.67e-14 6.44e-16 1.64e-17 
6666.30 1.15e-06 1.00e+00 5.05e-14 1.16e-15 2.63e-17 
7073.50 1.24e-06 1.00e+00 4.98e-14 1.13e-15 2.48e-17 
7505.58 1.39e-06 1.00e+00 2.51e-14 5.21e-16 1.01e-17 
7964.05 1.51e-06 1.00e+00 9.72e-15 1.89e-16 3.34e-18 
8450.53 1.81e-06 1.00e+00 3.29e-15 6.07e-17 9.50e-19 
8966.72 2.07e-06 1.00e+00 1.17e-15 1.92e-17 2.42e-19 
9514.44 2.19e-06 1.00e+00 4.57e-16 6.76e-18 6.85e-20 
10095.62 2.38e-06 1.00e+00 1.57e-16 2.07e-18 1.82e-20 
10712.30 2.38e-06 1.00e+00 4.88e-17 6.08e-19 4.68e-21 
11366.65 2.10e-06 1.00e+00 1.30e-17 1.30e-19 7.27e-22 
12061.10 1.87e-06 1.00e+00 2.53e-18 2.70e-20 1.34e-22 
12793.43 1.57e-06 1.00e+00 4.87e-19 4.01e-21 1.51e-23 
13528.61 1.17e-06 1.00e+00 1.56e-19 1.57e-21 6.20e-24 
14194.74 1.18e-06 1.00e+00 6.80e-20 4.69e-22 1.26e-24 
14757.77 1.04e-06 1.00e+00 5.03e-20 2.99e-22 5.91e-25 
15240.48 7.14e-07 1.00e+00 4.52e-20 4.93e-22 2.20e-24 
15646.99 9.77e-07 1.00e+00 2.04e-20 1.50e-22 8.15e-25 
15960.30 1.86e-06 1.00e+00 6.60e-21 3.90e-23 2.04e-25 
16187.41 1.05e-06 1.00e+00 9.27e-21 7.58e-23 2.81e-25 
16354.17 9.53e-07 1.00e+00 9.54e-21 9.65e-23 6.65e-25 
16484.18 8.46e-07 1.00e+00 1.17e-20 9.60e-23 2.20e-25 
16593.12 6.49e-07 1.00e+00 1.67e-20 1.37e-22 7.92e-25 
16691.99 5.53e-07 1.00e+00 2.14e-20 1.74e-22 5.61e-25 
16788.59 5.04e-07 1.00e+00 2.37e-20 1.85e-22 9.59e-25 
16888.37 4.26e-07 1.00e+00 2.78e-20 2.43e-22 1.45e-24 
16998.79 3.74e-07 1.00e+00 3.11e-20 2.55e-22 1.59e-24 
17146.37 3.24e-07 1.00e+00 3.39e-20 2.96e-22 2.01e-24 
17415.23 9.80e-07 1.00e+00 8.36e-21 5.99e-23 7.13e-25 
17888.12 2.11e-07 1.00e+00 8.93e-21 7.21e-23 4.39e-25 
18532.37 1.49e-07 1.00e+00 3.16e-21 2.69e-23 1.86e-25 
19260.76 1.18e-07 1.00e+00 1.48e-21 1.15e-23 6.48e-26 
20034.10 8.18e-08 1.00e+00 1.08e-21 8.12e-24 4.38e-26 
20838.00 5.81e-08 1.00e+00 9.14e-22 3.55e-23 4.83e-24 
21647.97 4.56e-08 1.00e+00 8.00e-22 5.67e-24 2.44e-26 
22447.94 1.73e-07 1.00e+00 1.82e-22 2.50e-25 2.26e-28 
23245.88 2.32e-08 1.00e+00 1.09e-21 7.59e-24 4.42e-26 
24052.47 1.70e-08 1.00e+00 1.17e-21 8.16e-24 6.06e-26 
24867.72 1.32e-08 1.00e+00 1.17e-21 4.12e-23 9.36e-24 
25698.86 7.14e-08 1.00e+00 2.21e-22 1.19e-24 2.65e-26 
26587.16 1.04e-08 1.00e+00 9.83e-22 5.53e-24 2.03e-26 
27637.54 3.63e-08 1.00e+00 2.64e-22 4.25e-25 7.33e-28 
28986.97 2.39e-08 1.00e+00 3.23e-22 1.77e-24 4.10e-27 
#TIME: 62.97 
#NVEL: 67 
#vel_mid[km/s] na0 na1 na2 na3 na4 
440.10 4.96e-07 1.00e+00 3.39e-14 6.57e-16 2.20e-17 
999.11 5.37e-07 1.00e+00 3.37e-14 6.72e-16 1.96e-17 
1267.34 5.17e-07 1.00e+00 3.43e-14 7.27e-16 2.36e-17 
1514.05 5.05e-07 1.00e+00 1.88e-14 4.23e-16 1.50e-17 
1808.80 4.17e-07 1.00e+00 1.22e-14 3.07e-16 1.20e-17 
1919.29 3.77e-07 1.00e+00 1.04e-14 2.79e-16 1.25e-17 
2160.92 3.67e-07 1.00e+00 6.93e-15 1.90e-16 8.36e-18 
2292.92 3.35e-07 1.00e+00 5.98e-15 1.69e-16 8.00e-18 
2432.98 3.14e-07 1.00e+00 5.01e-15 1.43e-16 6.13e-18 
2581.60 3.07e-07 1.00e+00 3.92e-15 1.17e-16 5.72e-18 
2739.29 3.05e-07 1.00e+00 2.94e-15 8.78e-17 4.23e-18 
2906.62 3.20e-07 1.00e+00 2.12e-15 6.30e-17 3.09e-18 
3084.17 3.23e-07 1.00e+00 1.58e-15 4.77e-17 2.29e-18 
3272.56 3.20e-07 1.00e+00 1.20e-15 3.64e-17 1.76e-18 
3472.46 3.33e-07 1.00e+00 9.19e-16 2.72e-17 1.24e-18 
3684.57 3.71e-07 1.00e+00 7.52e-16 2.17e-17 8.95e-19 
3909.64 3.89e-07 1.00e+00 7.16e-16 2.01e-17 7.86e-19 
4148.46 4.42e-07 1.00e+00 6.37e-16 1.76e-17 6.26e-19 
4401.86 5.95e-07 1.00e+00 5.11e-16 1.39e-17 4.48e-19 
4670.75 7.23e-07 1.00e+00 5.67e-16 1.56e-17 4.94e-19 
4956.05 8.25e-07 1.00e+00 9.55e-16 2.43e-17 6.95e-19 
5258.79 8.54e-07 1.00e+00 2.12e-15 5.45e-17 1.55e-18 
5580.02 1.02e-06 1.00e+00 4.77e-15 1.23e-16 3.24e-18 
5920.87 1.03e-06 1.00e+00 1.14e-14 2.85e-16 7.46e-18 
6282.54 1.05e-06 1.00e+00 2.80e-14 6.75e-16 1.69e-17 
6666.30 1.12e-06 1.00e+00 5.33e-14 1.26e-15 3.12e-17 
7073.50 1.23e-06 1.00e+00 5.29e-14 1.21e-15 2.61e-17 
7505.58 1.39e-06 1.00e+00 2.66e-14 5.71e-16 1.12e-17 
7964.05 1.51e-06 1.00e+00 1.04e-14 2.11e-16 3.81e-18 
8450.53 1.84e-06 1.00e+00 3.46e-15 6.37e-17 9.37e-19 
8966.72 2.11e-06 1.00e+00 1.23e-15 2.07e-17 2.64e-19 
9514.44 2.22e-06 1.00e+00 4.87e-16 7.52e-18 7.63e-20 
10095.62 2.18e-06 1.00e+00 1.83e-16 2.78e-18 2.76e-20 
10712.30 2.12e-06 1.00e+00 5.87e-17 8.35e-19 6.71e-21 
11366.65 1.99e-06 1.00e+00 1.47e-17 1.78e-19 1.37e-21 
12061.10 1.66e-06 1.00e+00 3.02e-18 3.50e-20 1.89e-22 
12793.43 1.43e-06 1.00e+00 5.78e-19 6.19e-21 2.84e-23 
13528.61 1.21e-06 1.00e+00 1.63e-19 1.45e-21 3.97e-24 
14194.74 1.18e-06 1.00e+00 7.30e-20 6.33e-22 2.47e-24 
14757.77 7.41e-07 1.00e+00 7.38e-20 8.61e-22 5.52e-24 
15240.48 9.41e-07 1.00e+00 3.76e-20 2.48e-22 4.96e-25 
15646.99 8.05e-07 1.00e+00 2.63e-20 2.67e-22 1.12e-24 
15960.30 1.34e-06 1.00e+00 9.84e-21 1.18e-22 7.32e-25 
16187.41 1.24e-06 1.00e+00 8.50e-21 6.23e-23 2.35e-25 
16354.17 9.78e-07 1.00e+00 9.94e-21 8.25e-23 3.62e-25 
16484.18 8.17e-07 1.00e+00 1.26e-20 1.09e-22 7.14e-25 
16593.12 6.54e-07 1.00e+00 1.76e-20 1.47e-22 1.11e-24 
16691.99 6.78e-07 1.00e+00 1.93e-20 1.41e-22 3.52e-25 
16788.59 4.88e-07 1.00e+00 2.63e-20 2.32e-22 1.38e-24 
16888.37 4.33e-07 1.00e+00 2.94e-20 2.49e-22 1.44e-24 
16998.79 4.15e-07 1.00e+00 3.06e-20 2.40e-22 1.16e-24 
17146.37 1.60e-06 1.00e+00 8.05e-21 1.52e-23 3.18e-26 
17415.23 5.94e-07 1.00e+00 1.42e-20 1.91e-22 2.29e-24 
17888.12 2.13e-07 1.00e+00 9.47e-21 7.83e-23 5.39e-25 
18532.37 2.81e-07 1.00e+00 1.93e-21 9.10e-24 1.34e-26 
19260.76 1.21e-07 1.00e+00 1.56e-21 1.23e-23 5.84e-26 
20034.10 7.85e-08 1.00e+00 1.22e-21 1.01e-23 5.25e-26 
20838.00 5.67e-08 1.00e+00 1.01e-21 8.07e-24 7.51e-27 
21647.97 4.72e-08 1.00e+00 8.37e-22 6.10e-24 2.79e-26 
22447.94 3.40e-08 1.00e+00 9.62e-22 3.47e-23 6.48e-24 
23245.88 1.58e-07 1.00e+00 2.01e-22 2.45e-25 1.86e-28 
24052.47 1.75e-08 1.00e+00 1.24e-21 8.58e-24 5.10e-26 
24867.72 1.51e-08 1.00e+00 1.14e-21 7.05e-24 4.54e-27 
25698.86 7.35e-08 1.00e+00 2.33e-22 1.51e-24 5.53e-27 
26587.16 5.44e-08 1.00e+00 2.52e-22 3.84e-25 3.07e-28 
27637.54 3.80e-08 1.00e+00 2.77e-22 1.70e-24 1.01e-26 
28986.97 2.46e-08 1.00e+00 3.40e-22 2.04e-24 4.83e-27 
#TIME: 64.27 
#NVEL: 67 
#vel_mid[km/s] na0 na1 na2 na3 na4 
440.10 5.92e-07 1.00e+00 3.65e-14 7.39e-16 2.23e-17 
999.11 6.53e-07 1.00e+00 3.59e-14 7.40e-16 2.10e-17 
1267.34 6.09e-07 1.00e+00 3.65e-14 7.81e-16 2.44e-17 
1514.05 6.02e-07 1.00e+00 2.01e-14 4.68e-16 1.74e-17 
1808.80 5.03e-07 1.00e+00 1.30e-14 3.32e-16 1.25e-17 
1919.29 4.80e-07 1.00e+00 1.09e-14 2.91e-16 1.17e-17 
2160.92 4.41e-07 1.00e+00 7.38e-15 2.06e-16 8.39e-18 
2292.92 3.96e-07 1.00e+00 6.37e-15 1.84e-16 8.32e-18 
2432.98 3.61e-07 1.00e+00 5.33e-15 1.58e-16 7.77e-18 
2581.60 3.59e-07 1.00e+00 4.16e-15 1.24e-16 5.67e-18 
2739.29 3.68e-07 1.00e+00 3.09e-15 9.33e-17 4.40e-18 
2906.62 3.67e-07 1.00e+00 2.27e-15 6.99e-17 3.46e-18 
3084.17 3.68e-07 1.00e+00 1.68e-15 5.23e-17 2.46e-18 
3272.56 3.74e-07 1.00e+00 1.27e-15 3.86e-17 1.77e-18 
3472.46 3.94e-07 1.00e+00 9.67e-16 2.91e-17 1.31e-18 
3684.57 4.36e-07 1.00e+00 7.89e-16 2.31e-17 9.66e-19 
3909.64 4.49e-07 1.00e+00 7.63e-16 2.21e-17 8.57e-19 
4148.46 5.17e-07 1.00e+00 6.70e-16 1.87e-17 6.63e-19 
4401.86 7.15e-07 1.00e+00 5.32e-16 1.44e-17 4.41e-19 
4670.75 8.91e-07 1.00e+00 5.80e-16 1.51e-17 4.21e-19 
4956.05 9.67e-07 1.00e+00 1.01e-15 2.68e-17 7.80e-19 
5258.79 9.80e-07 1.00e+00 2.24e-15 5.89e-17 1.64e-18 
5580.02 1.05e-06 1.00e+00 4.93e-15 1.24e-16 3.13e-18 
5920.87 1.04e-06 1.00e+00 1.21e-14 3.09e-16 7.79e-18 
6282.54 1.08e-06 1.00e+00 2.96e-14 7.33e-16 1.80e-17 
6666.30 1.14e-06 1.00e+00 5.73e-14 1.40e-15 3.27e-17 
7073.50 1.26e-06 1.00e+00 5.52e-14 1.25e-15 2.72e-17 
7505.58 1.39e-06 1.00e+00 2.82e-14 6.10e-16 1.16e-17 
7964.05 1.57e-06 1.00e+00 1.08e-14 2.13e-16 3.53e-18 
8450.53 1.79e-06 1.00e+00 3.71e-15 6.95e-17 1.03e-18 
8966.72 2.10e-06 1.00e+00 1.31e-15 2.24e-17 2.93e-19 
9514.44 2.23e-06 1.00e+00 5.16e-16 8.07e-18 8.13e-20 
10095.62 2.30e-06 1.00e+00 1.87e-16 2.57e-18 2.00e-20 
10712.30 2.43e-06 1.00e+00 5.50e-17 6.21e-19 3.73e-21 
11366.65 2.00e-06 1.00e+00 1.57e-17 1.82e-19 1.05e-21 
12061.10 1.69e-06 1.00e+00 3.18e-18 3.32e-20 1.61e-22 
12793.43 1.43e-06 1.00e+00 6.15e-19 5.99e-21 1.91e-23 
13528.61 1.57e-06 1.00e+00 1.37e-19 1.01e-21 2.93e-24 
14194.74 1.26e-06 1.00e+00 7.46e-20 6.32e-22 1.44e-24 
14757.77 1.04e-06 1.00e+00 5.77e-20 3.67e-22 6.81e-25 
15240.48 7.21e-07 1.00e+00 5.22e-20 5.89e-22 3.42e-24 
15646.99 1.03e-06 1.00e+00 2.28e-20 1.60e-22 4.14e-25 
15960.30 1.40e-06 1.00e+00 1.01e-20 8.38e-23 2.30e-25 
16187.41 1.37e-06 1.00e+00 8.33e-21 6.64e-23 3.05e-25 
16354.17 1.02e-06 1.00e+00 1.05e-20 9.09e-23 4.11e-25 
16484.18 8.67e-07 1.00e+00 1.33e-20 1.16e-22 3.06e-25 
16593.12 6.86e-07 1.00e+00 1.85e-20 1.60e-22 6.98e-25 
16691.99 5.76e-07 1.00e+00 2.36e-20 2.36e-22 1.69e-24 
16788.59 1.76e-06 1.00e+00 8.93e-21 2.51e-23 1.19e-26 
16888.37 4.51e-07 1.00e+00 3.11e-20 2.67e-22 8.69e-25 
16998.79 4.12e-07 1.00e+00 3.35e-20 2.97e-22 1.17e-24 
17146.37 3.76e-07 1.00e+00 3.44e-20 1.20e-21 1.32e-22 
17415.23 3.17e-07 1.00e+00 2.74e-20 4.27e-22 3.24e-24 
17888.12 2.16e-07 1.00e+00 9.96e-21 8.35e-23 6.71e-25 
18532.37 1.66e-07 1.00e+00 3.30e-21 4.40e-23 6.55e-25 
19260.76 1.24e-07 1.00e+00 1.64e-21 1.32e-23 5.08e-26 
20034.10 3.72e-07 1.00e+00 3.16e-22 6.11e-25 6.68e-28 
20838.00 3.60e-07 1.00e+00 2.04e-22 3.01e-25 2.06e-28 
21647.97 4.78e-08 1.00e+00 8.86e-22 6.63e-24 3.13e-26 
22447.94 3.44e-08 1.00e+00 1.02e-21 7.53e-24 1.18e-26 
23245.88 2.50e-08 1.00e+00 1.20e-21 4.88e-23 8.28e-24 
24052.47 1.76e-08 1.00e+00 1.33e-21 9.67e-24 4.87e-26 
24867.72 1.44e-08 1.00e+00 1.28e-21 9.54e-24 6.52e-26 
25698.86 1.31e-08 1.00e+00 1.15e-21 3.70e-23 3.75e-25 
26587.16 5.60e-08 1.00e+00 2.68e-22 1.79e-24 1.71e-26 
27637.54 3.91e-08 1.00e+00 2.93e-22 1.87e-24 3.77e-27 
28986.97 8.42e-09 1.00e+00 9.46e-22 1.59e-23 2.78e-26 
#TIME: 65.60 
#NVEL: 67 
#vel_mid[km/s] na0 na1 na2 na3 na4 
