#NTIMES: 110 
#TIMES[d]: 2.04 2.11 2.19 2.28 2.36 2.45 2.54 2.64 2.74 2.84 2.95 3.06 3.17 3.29 3.41 3.54 3.68 3.81 3.96 4.11 4.26 4.42 4.59 4.76 4.94 5.12 5.32 5.52 5.72 5.94 6.16 6.39 6.63 6.88 7.14 7.41 7.69 7.98 8.28 8.59 8.91 9.25 9.59 9.95 10.33 10.71 11.12 11.54 11.97 12.42 12.88 13.37 13.87 14.39 14.93 15.49 16.08 16.68 17.31 17.96 18.63 19.33 20.06 20.81 21.59 22.41 23.25 24.12 25.03 25.97 26.94 27.96 29.01 30.10 31.23 32.40 33.62 34.88 36.19 37.55 38.96 40.43 41.95 43.52 45.16 46.86 48.62 50.44 52.34 54.30 56.35 58.46 60.66 62.94 65.30 67.76 70.30 72.94 75.69 78.53 81.48 84.54 87.72 91.01 94.43 97.98 101.66 105.48 109.45 113.56 117.83 
#NSTAGES: 5 
#
#TIME: 2.04 
#NVEL: 80 
#vel_mid[km/s] temp[K] ne[/cm^3] k0 k1 k2 k3 k4 
39250.00 57195.40 1.49e+03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
39750.00 62216.50 1.26e+03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
#
#TIME: 45.16 
#NVEL: 80 
#vel_mid[km/s] temp[K] ne[/cm^3] k0 k1 k2 k3 k4 
750.00 9183.10 6.86e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
1250.00 8993.29 5.56e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
1750.00 8867.99 4.47e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
2250.00 8731.43 3.46e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
2750.00 8663.17 2.66e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
3250.00 8700.51 2.13e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
3750.00 8625.79 1.60e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
4250.00 8603.89 1.23e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
4750.00 8676.69 9.93e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
5250.00 8774.59 8.27e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
5750.00 8881.95 6.95e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
6250.00 8991.10 5.84e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
6750.00 9096.99 4.94e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
7250.00 9186.65 4.36e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
7750.00 9229.43 4.03e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
8250.00 8759.60 3.77e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
8750.00 8320.47 3.53e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
9250.00 7065.19 3.21e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
9750.00 6557.25 2.32e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
10250.00 6254.59 2.25e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
10750.00 6190.96 1.88e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
11250.00 6313.79 1.37e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
11750.00 6311.54 1.15e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
12250.00 6386.84 9.73e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
12750.00 6438.52 8.17e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
13250.00 6145.21 9.49e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
13750.00 6661.88 8.60e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
14250.00 13036.60 7.59e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
14750.00 13189.40 6.39e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
15250.00 13341.60 5.38e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
15750.00 13529.70 4.52e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
16250.00 13724.60 3.81e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
16750.00 13885.40 3.20e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
17250.00 14081.80 2.70e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
17750.00 14280.30 2.27e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
18250.00 14492.10 1.91e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
18750.00 14714.30 1.61e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
19250.00 14945.70 1.35e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
19750.00 15165.70 1.14e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
20250.00 15440.40 9.56e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
20750.00 15703.80 8.05e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
21250.00 15990.30 6.77e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
21750.00 16280.40 5.70e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
22250.00 16577.10 4.79e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
22750.00 16887.80 4.03e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
23250.00 17252.50 3.39e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
23750.00 17596.00 2.85e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
24250.00 17961.30 2.40e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
24750.00 18301.90 2.02e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
25250.00 18765.80 1.70e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
25750.00 19318.70 1.43e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
26250.00 19658.50 1.20e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
26750.00 20172.00 1.01e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
27250.00 20618.50 8.52e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
27750.00 21176.10 7.17e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
28250.00 21730.20 6.03e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
28750.00 22357.80 5.07e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
29250.00 22988.60 4.27e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
29750.00 23671.40 3.59e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
30250.00 24389.60 3.02e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
30750.00 25384.80 2.54e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
31250.00 26169.70 1.99e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
31750.00 26908.20 1.80e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
32250.00 28015.90 1.43e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
32750.00 28893.90 1.27e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
33250.00 32573.10 1.66e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
33750.00 31460.80 8.64e+03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
34250.00 32776.20 7.30e+03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
34750.00 34247.50 6.17e+03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
35250.00 35889.60 5.21e+03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
35750.00 37731.60 4.39e+03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
36250.00 39763.50 3.71e+03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
36750.00 42013.00 3.13e+03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
37250.00 44600.10 2.64e+03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
37750.00 47437.80 2.23e+03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
38250.00 50752.70 1.88e+03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
38750.00 54795.60 1.58e+03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
39250.00 59237.90 1.33e+03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
39750.00 64761.70 1.12e+03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
#
#TIME: 46.86 
#NVEL: 80 
#vel_mid[km/s] temp[K] ne[/cm^3] k0 k1 k2 k3 k4 
750.00 8625.75 5.47e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
1250.00 8578.64 4.37e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
1750.00 8597.74 3.47e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
2250.00 8540.46 2.71e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
2750.00 8476.13 2.09e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
3250.00 8532.55 1.66e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
3750.00 8550.31 1.29e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
4250.00 8627.17 1.05e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
4750.00 8729.92 8.80e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
5250.00 8831.96 7.39e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
5750.00 8940.31 6.22e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
6250.00 9038.84 5.23e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
6750.00 9155.11 4.43e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
7250.00 9221.12 3.91e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
7750.00 9118.81 3.60e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
8250.00 8484.93 3.36e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
8750.00 7418.73 3.09e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
9250.00 6831.10 2.81e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
9750.00 6488.85 2.28e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
10250.00 6316.05 1.98e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
10750.00 6407.19 1.44e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
11250.00 6251.38 1.33e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
11750.00 6190.57 1.20e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
12250.00 6412.68 8.71e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
12750.00 6504.79 7.31e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
13250.00 6230.20 8.87e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
13750.00 8483.24 7.95e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
14250.00 13174.00 6.80e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
14750.00 13302.20 5.72e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
15250.00 13457.60 4.81e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
15750.00 13612.60 4.05e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
16250.00 13795.20 3.41e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
16750.00 13981.40 2.87e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
17250.00 14167.10 2.41e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
17750.00 14376.40 2.03e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
18250.00 14602.50 1.71e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
18750.00 14836.30 1.44e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
19250.00 15066.40 1.21e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
19750.00 15322.10 1.02e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
20250.00 15576.70 8.56e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
20750.00 15853.90 7.20e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
21250.00 16148.20 6.06e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
21750.00 16437.30 5.10e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
22250.00 16756.90 4.29e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
22750.00 17066.50 3.61e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
23250.00 17424.40 3.04e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
23750.00 17782.60 2.56e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
24250.00 18166.50 2.15e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
24750.00 18547.50 1.81e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
25250.00 18985.10 1.52e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
25750.00 19412.80 1.28e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
26250.00 19874.50 1.08e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
26750.00 20391.60 9.07e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
27250.00 20907.70 7.63e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
27750.00 21453.50 6.42e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
28250.00 22042.60 5.40e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
28750.00 22621.50 4.54e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
29250.00 23325.00 3.82e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
29750.00 23985.90 3.22e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
30250.00 24771.10 2.71e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
30750.00 25574.50 2.28e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
31250.00 26414.40 1.92e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
31750.00 27392.90 1.61e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
32250.00 28351.30 1.36e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
32750.00 29589.80 1.08e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
33250.00 30787.40 9.14e+03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
33750.00 31931.70 8.08e+03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
34250.00 33485.70 6.53e+03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
34750.00 34903.80 5.72e+03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
35250.00 36870.40 4.81e+03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
35750.00 38674.80 3.93e+03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
36250.00 40739.10 3.32e+03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
36750.00 43146.60 2.80e+03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
37250.00 45789.20 2.36e+03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
37750.00 48868.10 1.99e+03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
38250.00 52527.20 1.68e+03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
38750.00 56575.80 1.42e+03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
39250.00 61715.50 1.19e+03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
39750.00 67450.10 1.01e+03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
#
#TIME: 48.62 
#NVEL: 80 
#vel_mid[km/s] temp[K] ne[/cm^3] k0 k1 k2 k3 k4 
750.00 8376.25 4.30e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
1250.00 8358.41 3.45e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
1750.00 8375.83 2.75e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
2250.00 8341.22 2.14e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
2750.00 8372.25 1.67e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
3250.00 8474.04 1.36e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
3750.00 8570.45 1.12e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
4250.00 8665.26 9.36e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
4750.00 8781.32 7.87e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
5250.00 8884.71 6.62e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
5750.00 8990.77 5.57e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
6250.00 9112.13 4.69e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
6750.00 9218.45 3.97e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
7250.00 9279.09 3.50e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
7750.00 9204.19 3.23e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
8250.00 8788.05 3.02e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
8750.00 8063.68 2.81e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
9250.00 6779.69 2.42e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
9750.00 6740.89 1.76e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
10250.00 6407.70 1.72e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
10750.00 6307.81 1.47e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
11250.00 6231.71 1.27e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
11750.00 6362.00 9.76e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
12250.00 6500.46 7.73e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
12750.00 6535.74 6.71e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
13250.00 6322.61 8.01e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
13750.00 12959.70 7.23e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
14250.00 13269.90 6.09e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
14750.00 13419.70 5.12e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
15250.00 13574.30 4.31e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
15750.00 13731.10 3.63e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
16250.00 13922.00 3.05e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
16750.00 14097.30 2.57e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
17250.00 14295.10 2.16e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
17750.00 14505.40 1.82e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
18250.00 14735.10 1.53e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
18750.00 14958.60 1.29e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
19250.00 15192.00 1.08e+06 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
19750.00 15440.00 9.11e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
20250.00 15720.50 7.66e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
20750.00 15987.70 6.45e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
21250.00 16285.00 5.43e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
21750.00 16569.30 4.56e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
22250.00 16904.90 3.84e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
22750.00 17232.10 3.23e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
23250.00 17569.60 2.72e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
23750.00 17947.60 2.29e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
24250.00 18318.90 1.92e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
24750.00 18718.70 1.62e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
25250.00 19148.70 1.36e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
25750.00 19593.00 1.15e+05 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
26250.00 20135.90 9.65e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
26750.00 20552.10 8.12e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
27250.00 21128.50 6.83e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
27750.00 21693.20 5.75e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
28250.00 22300.40 4.83e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
28750.00 22926.30 4.07e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
29250.00 23622.30 3.42e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
29750.00 24356.20 2.88e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
30250.00 25114.80 2.42e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
30750.00 25956.80 2.04e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
31250.00 26867.90 1.71e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
31750.00 27810.70 1.44e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
32250.00 28866.90 1.21e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
32750.00 32460.40 1.58e+04 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
33250.00 31377.40 8.16e+03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
33750.00 32733.50 6.90e+03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
34250.00 34228.40 5.83e+03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
34750.00 35634.10 5.12e+03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
35250.00 37587.30 4.16e+03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
35750.00 39387.30 3.62e+03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
36250.00 41832.20 2.97e+03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
36750.00 44355.40 2.51e+03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
37250.00 47281.90 2.11e+03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
37750.00 50425.20 1.78e+03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
38250.00 54282.60 1.50e+03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
38750.00 58825.10 1.27e+03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
39250.00 64335.30 1.07e+03 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
39750.00 70740.20 9.01e+02 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
#
#TIME: 50.44 
#NVEL: 80 
#vel_mid[km/s] temp[K] ne[/cm^3] k0 k1 k2 k3 k4 
750.00 8160.46 3.39e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
1250.00 8181.40 2.71e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
1750.00 8221.18 2.17e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
2250.00 8260.88 1.73e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
2750.00 8341.03 1.42e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
3250.00 8475.07 1.19e+08 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
3750.00 8596.38 9.98e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
4250.00 8704.24 8.38e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
4750.00 8829.32 7.05e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
5250.00 8936.15 5.93e+07 0.00e+00 0.00e+00 0.00e+00 0.00e+00 0.00e+00 
