#NTIMES: 128
#NSTAGES: 9
#TIMES[d]: 2.037028e+00 2.112455e+00 2.190675e+00 2.271792e+00 2.355913e+00 2.443148e+00 2.533613e+00 2.627428e+00 2.724717e+00 2.825608e+00 2.930235e+00 3.038736e+00 3.151255e+00 3.267940e+00 3.388946e+00 3.514432e+00 3.644565e+00 3.779516e+00 3.919465e+00 4.064595e+00 4.215100e+00 4.371177e+00 4.533034e+00 4.700883e+00 4.874948e+00 5.055458e+00 5.242653e+00 5.436778e+00 5.638092e+00 5.846861e+00 6.063359e+00 6.287873e+00 6.520702e+00 6.762152e+00 7.012541e+00 7.272203e+00 7.541479e+00 7.820726e+00 8.110313e+00 8.410623e+00 8.722052e+00 9.045013e+00 9.379933e+00 9.727255e+00 1.008744e+01 1.046096e+01 1.084831e+01 1.125000e+01 1.166656e+01 1.209856e+01 1.254655e+01 1.301112e+01 1.349289e+01 1.399251e+01 1.451063e+01 1.504793e+01 1.560513e+01 1.618296e+01 1.678218e+01 1.740360e+01 1.804802e+01 1.871630e+01 1.940933e+01 2.012802e+01 2.087333e+01 2.164623e+01 2.244774e+01 2.327894e+01 2.414092e+01 2.503481e+01 2.596181e+01 2.692312e+01 2.792004e+01 2.895387e+01 3.002597e+01 3.113778e+01 3.229075e+01 3.348642e+01 3.472636e+01 3.601222e+01 3.734568e+01 3.872852e+01 4.016256e+01 4.164970e+01 4.319192e+01 4.479123e+01 4.644977e+01 4.816972e+01 4.995336e+01 5.180304e+01 5.372120e+01 5.571040e+01 5.777325e+01 5.991249e+01 6.213094e+01 6.443153e+01 6.681731e+01 6.929144e+01 7.185717e+01 7.451791e+01 7.727716e+01 8.013859e+01 8.310597e+01 8.618323e+01 8.937444e+01 9.268381e+01 9.611572e+01 9.967470e+01 1.033655e+02 1.071929e+02 1.111621e+02 1.152782e+02 1.195467e+02 1.239733e+02 1.285638e+02 1.333243e+02 1.382611e+02 1.433806e+02 1.486897e+02 1.541954e+02 1.599050e+02 1.658260e+02 1.719662e+02 1.783338e+02 1.849372e+02 1.917850e+02 1.988865e+02 2.062509e+02 
#
#TIME: 2.037028e+00 
#NVEL: 162
#vel_mid[km/s] temp[K] ne[/cm^3] fe0 fe1 fe2 fe3 fe4 fe5 fe6 fe7 fe8
2.287500e+04 5.266108e+03 3.582754e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.312500e+04 5.236581e+03 3.284190e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.337500e+04 5.260005e+03 3.024980e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.362500e+04 5.229393e+03 2.767149e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.387500e+04 5.210582e+03 2.538408e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.412499e+04 5.187940e+03 2.324017e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.437499e+04 5.185838e+03 2.129753e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.462499e+04 5.183800e+03 1.954913e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.487499e+04 5.145134e+03 1.790118e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.512498e+04 5.116374e+03 1.641736e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.537498e+04 5.131883e+03 1.507612e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.562498e+04 5.091575e+03 1.381171e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.587498e+04 5.112063e+03 1.268662e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.612497e+04 5.098885e+03 1.163998e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.637497e+04 5.126671e+03 1.070636e+06 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.662497e+04 5.081375e+03 9.793475e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.687497e+04 5.102493e+03 9.009203e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.712497e+04 5.086308e+03 8.258541e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.737497e+04 5.081220e+03 7.585232e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.762497e+04 5.070035e+03 6.951886e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.787497e+04 5.052011e+03 6.371974e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.812497e+04 5.035224e+03 5.848656e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.837497e+04 5.056530e+03 5.386037e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.862497e+04 5.027775e+03 4.930886e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.887497e+04 5.052439e+03 4.542037e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.912498e+04 5.015537e+03 4.152101e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.937498e+04 4.980301e+03 3.799400e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.962498e+04 4.970290e+03 3.486966e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
2.987498e+04 4.942418e+03 3.195302e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.012498e+04 4.954177e+03 2.933005e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.037497e+04 4.924509e+03 2.683382e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.062497e+04 4.888119e+03 2.459686e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.087497e+04 4.905426e+03 2.259935e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.112498e+04 4.911280e+03 2.077389e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.137498e+04 4.887991e+03 1.904465e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.162498e+04 4.910552e+03 1.753581e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.187499e+04 4.886667e+03 1.604602e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.212499e+04 4.913045e+03 1.478069e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.237499e+04 4.909625e+03 1.355728e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.262499e+04 4.906595e+03 1.247002e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.287499e+04 4.906211e+03 1.143886e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.312499e+04 4.896049e+03 1.053462e+05 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.337499e+04 4.927758e+03 9.736071e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.362499e+04 4.921884e+03 8.924743e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.387499e+04 4.897198e+03 8.160234e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.412499e+04 4.920572e+03 7.547710e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.437499e+04 4.947450e+03 6.984013e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.462499e+04 4.898000e+03 6.323608e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.487500e+04 4.916555e+03 5.843576e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.512500e+04 4.902197e+03 5.380544e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.537500e+04 4.860476e+03 4.904966e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.562500e+04 4.868726e+03 4.512617e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.587500e+04 4.883950e+03 4.177840e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.612499e+04 4.863901e+03 3.819006e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.637499e+04 4.885472e+03 3.567412e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.662499e+04 4.898492e+03 3.297094e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.687499e+04 4.899658e+03 3.036467e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.712499e+04 4.880648e+03 2.756923e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.737499e+04 4.881902e+03 2.549430e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.762499e+04 4.912886e+03 2.385299e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.787499e+04 4.870925e+03 2.145155e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.812499e+04 4.915597e+03 2.057042e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.837499e+04 4.862316e+03 1.814508e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.862500e+04 4.837086e+03 1.661750e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.887500e+04 4.784967e+03 1.500299e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.912500e+04 4.798853e+03 1.397755e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.937501e+04 4.833869e+03 1.302017e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.962501e+04 4.887867e+03 1.210655e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
3.987501e+04 5.249647e+03 1.334726e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.012501e+04 5.454255e+03 1.367259e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
4.037501e+04 5.530921e+03 1.269806e+04 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
#
#TIME: 2.327894e+01 
#NVEL: 162
#vel_mid[km/s] temp[K] ne[/cm^3] fe0 fe1 fe2 fe3 fe4 fe5 fe6 fe7 fe8
1.249994e+02 1.856277e+04 1.213968e+10 1.286180e-20 5.294873e-11 7.705226e-04 9.957522e-01 3.477230e-03 1.440285e-11 1.173565e-26 5.275116e-49 5.275116e-79 
3.749991e+02 1.852954e+04 1.127596e+10 1.053057e-20 4.658980e-11 7.233119e-04 9.956176e-01 3.659107e-03 1.593414e-11 1.348764e-26 6.233247e-49 6.382164e-79 
6.249988e+02 1.842845e+04 1.038153e+10 8.244823e-21 3.949201e-11 6.674380e-04 9.953834e-01 3.949201e-03 1.859127e-11 1.697464e-26 8.452675e-49 9.284086e-79 
8.749978e+02 1.826763e+04 9.535136e+09 8.954736e-21 4.452214e-11 7.420357e-04 9.960886e-01 3.169373e-03 1.053942e-11 5.986593e-27 1.602294e-49 8.174970e-80 
1.125000e+03 1.807567e+04 8.751525e+09 1.026874e-20 5.257595e-11 8.488825e-04 9.967523e-01 2.398778e-03 5.284978e-12 1.703242e-27 2.182449e-50 4.490862e-81 
1.375003e+03 1.788265e+04 8.029896e+09 1.209226e-20 6.359633e-11 9.882810e-04 9.972382e-01 1.773531e-03 2.496081e-12 4.329327e-28 2.511010e-51 1.940733e-82 
1.625005e+03 1.767927e+04 7.366340e+09 1.481732e-20 7.961059e-11 1.173038e-03 9.975694e-01 1.257522e-03 1.069057e-12 9.358306e-29 2.235595e-52 5.848941e-84 
1.875006e+03 1.745221e+04 6.756813e+09 1.899910e-20 1.036636e-10 1.429355e-03 9.977180e-01 8.526597e-04 4.139468e-13 1.694705e-29 1.521343e-53 1.192308e-85 
2.125006e+03 1.720154e+04 6.196906e+09 2.629432e-20 1.442321e-10 1.817401e-03 9.976374e-01 5.452204e-04 1.376585e-13 2.316220e-30 6.650916e-55 1.303115e-87 
2.375008e+03 1.695681e+04 5.682651e+09 3.652704e-20 2.011512e-10 2.318709e-03 9.973396e-01 3.417045e-04 4.418593e-14 3.013060e-31 2.718487e-56 1.283496e-89 
2.625010e+03 1.669321e+04 5.210269e+09 5.374114e-20 2.953466e-10 3.059111e-03 9.967374e-01 2.034814e-04 1.249367e-14 3.128010e-32 7.808542e-58 7.716677e-92 
2.875008e+03 1.642153e+04 4.775658e+09 8.256345e-20 4.478442e-10 4.118165e-03 9.957652e-01 1.165896e-04 3.232484e-15 2.772130e-33 1.766357e-59 3.282523e-94 
3.125008e+03 1.615262e+04 4.375777e+09 1.283858e-19 6.883666e-10 5.627124e-03 9.943073e-01 6.555872e-05 8.030944e-16 2.294555e-34 3.583877e-61 1.196447e-96 
3.375011e+03 1.587361e+04 4.007426e+09 2.020249e-19 1.069543e-09 7.665062e-03 9.922987e-01 3.624564e-05 1.925178e-16 1.776631e-35 6.536099e-63 3.767170e-99 
3.625012e+03 1.558789e+04 3.666827e+09 3.310638e-19 1.719980e-09 1.066905e-02 9.893117e-01 1.920429e-05 4.164162e-17 1.157430e-36 9.246508e-65 8.147273e-102 
3.875015e+03 1.530154e+04 3.350518e+09 5.660188e-19 2.869056e-09 1.530163e-02 9.846885e-01 9.846885e-06 8.217544e-18 6.375681e-38 9.988567e-67 1.211379e-104 
4.125020e+03 1.501089e+04 3.055374e+09 9.855203e-19 4.873706e-09 2.217421e-02 9.778210e-01 4.827510e-06 1.493679e-18 3.056653e-39 8.777291e-69 1.339692e-107 
4.375025e+03 1.472046e+04 2.776326e+09 1.807782e-18 8.660537e-09 3.304457e-02 9.669532e-01 2.228196e-06 2.354321e-19 1.135119e-40 5.162689e-71 8.383064e-111 
4.625029e+03 1.442069e+04 2.511579e+09 3.301021e-18 1.536209e-08 4.901239e-02 9.509866e-01 1.005851e-06 3.584488e-20 3.995973e-42 2.807239e-73 4.690924e-114 
4.875029e+03 1.411721e+04 2.254832e+09 6.282406e-18 2.832069e-08 7.459111e-02 9.254084e-01 4.258075e-07 4.607098e-21 1.047068e-43 9.762660e-76 1.386118e-117 
5.125029e+03 1.380801e+04 2.002704e+09 1.229597e-17 5.375407e-08 1.153427e-01 8.846570e-01 1.643090e-07 4.972795e-22 2.034820e-45 2.121871e-78 2.089227e-121 
5.375030e+03 1.348641e+04 1.758064e+09 2.431791e-17 1.024911e-07 1.779359e-01 8.220639e-01 5.848160e-08 4.543297e-23 3.013048e-47 3.060498e-81 1.767497e-125 
5.625029e+03 1.315893e+04 1.525783e+09 4.825355e-17 1.966364e-07 2.716688e-01 7.283310e-01 1.836998e-08 3.285898e-24 3.027166e-49 2.483829e-84 6.662353e-130 
5.875027e+03 1.281810e+04 1.317995e+09 9.507039e-17 3.732393e-07 4.014083e-01 5.985913e-01 4.929576e-09 1.830985e-25 2.028168e-51 1.126760e-87 1.129577e-134 
6.125024e+03 1.248276e+04 1.144151e+09 1.858678e-16 6.881716e-07 5.591394e-01 4.408599e-01 1.086021e-09 7.403989e-27 8.556062e-54 2.642087e-91 7.849457e-140 
6.375019e+03 1.214534e+04 1.005788e+09 3.584585e-16 1.221104e-06 7.185921e-01 2.814067e-01 1.859294e-10 2.026798e-28 2.043549e-56 2.797317e-95 1.892795e-145 
6.625017e+03 1.181824e+04 8.983966e+08 6.755509e-16 2.063169e-06 8.453516e-01 1.546464e-01 2.519622e-11 3.925499e-30 2.939559e-59 1.504470e-99 1.880588e-151 
6.875017e+03 1.149252e+04 8.183195e+08 1.276891e-15 3.358123e-06 9.249919e-01 7.500478e-02 2.734759e-12 5.389083e-32 2.593999e-62 4.122246e-104 7.560803e-158 
7.125017e+03 1.118018e+04 7.605191e+08 2.445578e-15 5.429632e-06 9.670129e-01 3.298165e-02 2.512887e-13 5.721306e-34 1.590747e-65 6.820694e-109 1.577286e-164 
7.375020e+03 1.088216e+04 7.172486e+08 4.765625e-15 8.766711e-06 9.862550e-01 1.373621e-02 2.089739e-14 5.198864e-36 7.747326e-69 8.231534e-114 2.171290e-171 
7.625021e+03 1.059579e+04 6.832155e+08 9.327024e-15 1.399054e-05 9.942959e-01 5.690071e-03 1.745151e-15 4.839494e-38 4.018246e-72 1.102818e-118 3.519632e-178 
7.875023e+03 1.032229e+04 6.547962e+08 1.810107e-14 2.221495e-05 9.976157e-01 2.362052e-03 1.480997e-16 4.696679e-40 2.221495e-75 1.648980e-123 6.616489e-185 
8.125025e+03 1.005850e+04 6.293119e+08 3.602135e-14 3.581830e-05 9.990139e-01 9.502815e-04 1.153333e-17 3.902652e-42 9.624646e-79 1.713756e-128 7.594130e-192 
8.375030e+03 9.809726e+03 6.046848e+08 7.104674e-14 5.732737e-05 9.995541e-01 3.885522e-04 9.456566e-19 3.542537e-44 4.787080e-82 2.190199e-133 1.151447e-198 
8.625034e+03 9.564885e+03 5.790428e+08 1.388874e-13 9.099519e-05 9.997498e-01 1.592416e-04 7.722618e-20 3.178845e-46 2.346718e-85 2.717883e-138 1.682214e-205 
8.875032e+03 9.333248e+03 5.508249e+08 2.693463e-13 1.447457e-04 9.997896e-01 6.565782e-05 6.364332e-21 2.902374e-48 1.163934e-88 3.424652e-143 2.484552e-212 
9.125029e+03 9.114598e+03 5.185885e+08 5.291087e-13 2.320156e-04 9.997419e-01 2.612533e-05 4.706332e-22 2.150388e-50 4.102714e-92 2.574807e-148 1.763696e-219 
9.375026e+03 8.904027e+03 4.834979e+08 9.899700e-13 3.609769e-04 9.996283e-01 1.073272e-05 3.827079e-23 1.883358e-52 1.883358e-95 2.837109e-153 2.124814e-226 
9.625020e+03 8.700278e+03 4.475515e+08 1.837316e-12 5.591142e-04 9.994364e-01 4.482417e-06 3.199464e-24 1.726443e-54 9.202418e-99 3.389531e-158 2.851007e-233 
9.875013e+03 8.512153e+03 4.130198e+08 3.415280e-12 8.697296e-04 9.991284e-01 1.854009e-06 2.587976e-25 1.476419e-56 4.051667e-102 3.457706e-163 3.054660e-240 
1.012500e+04 8.328461e+03 3.813493e+08 6.386674e-12 1.355717e-03 9.986435e-01 7.576917e-07 2.029220e-26 1.204759e-58 1.640214e-105 3.135276e-168 2.769494e-247 
1.037500e+04 8.146046e+03 3.525891e+08 1.207303e-11 2.127152e-03 9.978725e-01 3.083960e-07 1.576885e-27 9.568078e-61 6.365031e-109 2.669206e-173 2.299624e-254 
1.062501e+04 7.967150e+03 3.261279e+08 2.269534e-11 3.326248e-03 9.966736e-01 1.260852e-07 1.236836e-28 7.805275e-63 2.563733e-112 2.383611e-178 2.041380e-261 
1.087502e+04 7.791463e+03 3.012772e+08 4.398613e-11 5.292936e-03 9.947070e-01 4.891403e-08 8.468698e-30 4.918781e-65 6.908195e-116 1.186348e-183 8.039788e-269 
1.112502e+04 7.606669e+03 2.774838e+08 9.288476e-11 8.932936e-03 9.910670e-01 1.718442e-08 4.399804e-31 1.851770e-67 7.970016e-120 1.659185e-189 5.451609e-277 
1.137501e+04 7.409384e+03 2.541564e+08 2.178439e-10 1.618864e-02 9.838114e-01 5.205351e-09 1.496538e-32 3.123211e-70 2.553225e-124 3.513612e-196 2.628702e-286 
1.162501e+04 7.197765e+03 2.305444e+08 5.442953e-10 3.063605e-02 9.693640e-01 1.404800e-09 3.737494e-34 2.980665e-73 3.213934e-129 1.855788e-203 1.845420e-296 
1.187501e+04 6.955568e+03 2.043620e+08 1.676338e-09 6.640877e-02 9.335912e-01 2.707930e-10 3.739523e-36 5.145068e-77 2.553191e-135 1.637653e-212 4.294004e-309 
1.212501e+04 6.682231e+03 1.733935e+08 5.988341e-09 1.573927e-01 8.426073e-01 3.497615e-11 1.340753e-38 1.335453e-81 9.697933e-143 1.584526e-223 0.000000e+00 
1.237501e+04 6.444144e+03 1.441400e+08 1.740838e-08 3.167539e-01 6.832461e-01 4.476440e-12 5.510471e-41 4.829843e-86 6.531413e-150 3.704188e-234 0.000000e+00 
1.262501e+04 6.677666e+03 1.469282e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.287501e+04 6.661290e+03 1.346499e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.312501e+04 6.597107e+03 1.220719e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.337501e+04 6.562583e+03 1.108224e+08 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.362501e+04 6.499749e+03 9.952326e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.387500e+04 6.435022e+03 8.906401e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.412500e+04 6.371157e+03 8.013359e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.437500e+04 6.309647e+03 7.166960e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.462500e+04 6.266290e+03 6.464360e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
1.487500e+04 6.215779e+03 5.851904e+07 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 0.000000e+00 
