#NTIMES: 1357
#time[d] Lbol[erg/s] Edep[erg/s]
1.523167e+01 1.3940e+43 1.3410e+43
1.530458e+01 1.3930e+43 1.3340e+43
1.539227e+01 1.3910e+43 1.3260e+43
1.545365e+01 1.3900e+43 1.3200e+43
1.550541e+01 1.3880e+43 1.3140e+43
1.555200e+01 1.3870e+43 1.3100e+43
1.559530e+01 1.3860e+43 1.3060e+43
1.563634e+01 1.3850e+43 1.3020e+43
1.567578e+01 1.3840e+43 1.2980e+43
1.571403e+01 1.3830e+43 1.2940e+43
1.575140e+01 1.3820e+43 1.2910e+43
1.578813e+01 1.3810e+43 1.2870e+43
1.586123e+01 1.3780e+43 1.2810e+43
1.595321e+01 1.3760e+43 1.2730e+43
1.601690e+01 1.3740e+43 1.2670e+43
1.607048e+01 1.3720e+43 1.2620e+43
1.611865e+01 1.3700e+43 1.2570e+43
1.616341e+01 1.3680e+43 1.2530e+43
1.620583e+01 1.3670e+43 1.2490e+43
1.624658e+01 1.3650e+43 1.2450e+43
1.628610e+01 1.3640e+43 1.2420e+43
1.632471e+01 1.3630e+43 1.2380e+43
1.636265e+01 1.3610e+43 1.2350e+43
1.643817e+01 1.3580e+43 1.2290e+43
1.653273e+01 1.3540e+43 1.2210e+43
1.659825e+01 1.3510e+43 1.2150e+43
1.665338e+01 1.3490e+43 1.2100e+43
1.670296e+01 1.3470e+43 1.2050e+43
1.674903e+01 1.3450e+43 1.2010e+43
1.679271e+01 1.3430e+43 1.1970e+43
1.683466e+01 1.3410e+43 1.1940e+43
1.687535e+01 1.3390e+43 1.1900e+43
1.691512e+01 1.3370e+43 1.1870e+43
1.695421e+01 1.3350e+43 1.1830e+43
1.703199e+01 1.3320e+43 1.1780e+43
1.712903e+01 1.3270e+43 1.1700e+43
1.719626e+01 1.3240e+43 1.1640e+43
1.725284e+01 1.3210e+43 1.1590e+43
1.730373e+01 1.3180e+43 1.1550e+43
1.735104e+01 1.3160e+43 1.1510e+43
1.739588e+01 1.3140e+43 1.1470e+43
1.743896e+01 1.3110e+43 1.1430e+43
1.748075e+01 1.3090e+43 1.1400e+43
1.752160e+01 1.3070e+43 1.1370e+43
1.756175e+01 1.3050e+43 1.1330e+43
1.760140e+01 1.3030e+43 1.1300e+43
1.768030e+01 1.2980e+43 1.1250e+43
1.778248e+01 1.2930e+43 1.1170e+43
1.785268e+01 1.2890e+43 1.1110e+43
1.791166e+01 1.2850e+43 1.1060e+43
1.796467e+01 1.2820e+43 1.1020e+43
1.801392e+01 1.2800e+43 1.0980e+43
1.806060e+01 1.2770e+43 1.0950e+43
1.810545e+01 1.2740e+43 1.0910e+43
1.814895e+01 1.2720e+43 1.0880e+43
1.819147e+01 1.2690e+43 1.0840e+43
1.823326e+01 1.2670e+43 1.0810e+43
1.827453e+01 1.2640e+43 1.0780e+43
1.835666e+01 1.2590e+43 1.0730e+43
1.846176e+01 1.2530e+43 1.0660e+43
1.853415e+01 1.2480e+43 1.0600e+43
1.859500e+01 1.2450e+43 1.0550e+43
1.864973e+01 1.2410e+43 1.0510e+43
1.870058e+01 1.2380e+43 1.0470e+43
1.874879e+01 1.2350e+43 1.0430e+43
1.879511e+01 1.2320e+43 1.0400e+43
1.884005e+01 1.2290e+43 1.0370e+43
1.888398e+01 1.2260e+43 1.0340e+43
1.892717e+01 1.2240e+43 1.0300e+43
1.896982e+01 1.2210e+43 1.0270e+43
1.901210e+01 1.2180e+43 1.0240e+43
1.909625e+01 1.2130e+43 1.0190e+43
1.920731e+01 1.2050e+43 1.0120e+43
1.928332e+01 1.2010e+43 1.0060e+43
1.934714e+01 1.1960e+43 1.0020e+43
1.940450e+01 1.1930e+43 9.9760e+42
1.945779e+01 1.1890e+43 9.9390e+42
1.950831e+01 1.1860e+43 9.9040e+42
1.955684e+01 1.1820e+43 9.8710e+42
1.960393e+01 1.1790e+43 9.8390e+42
1.964995e+01 1.1760e+43 9.8080e+42
1.969519e+01 1.1730e+43 9.7780e+42
1.973988e+01 1.1700e+43 9.7480e+42
1.978418e+01 1.1670e+43 9.7190e+42
1.987235e+01 1.1610e+43 9.6700e+42
1.998799e+01 1.1530e+43 9.6010e+42
2.006733e+01 1.1480e+43 9.5420e+42
2.013398e+01 1.1440e+43 9.4970e+42
2.019390e+01 1.1400e+43 9.4570e+42
2.024958e+01 1.1360e+43 9.4210e+42
2.030236e+01 1.1320e+43 9.3870e+42
2.035308e+01 1.1290e+43 9.3550e+42
2.040230e+01 1.1250e+43 9.3240e+42
2.045041e+01 1.1220e+43 9.2940e+42
2.049771e+01 1.1190e+43 9.2640e+42
2.054443e+01 1.1160e+43 9.2350e+42
2.059075e+01 1.1130e+43 9.2070e+42
2.063683e+01 1.1100e+43 9.1780e+42
2.072853e+01 1.1040e+43 9.1320e+42
2.084949e+01 1.0970e+43 9.0650e+42
2.093245e+01 1.0920e+43 9.0080e+42
2.100213e+01 1.0870e+43 8.9640e+42
2.106478e+01 1.0830e+43 8.9260e+42
2.112300e+01 1.0800e+43 8.8910e+42
2.117820e+01 1.0760e+43 8.8580e+42
2.123124e+01 1.0730e+43 8.8270e+42
2.128271e+01 1.0700e+43 8.7960e+42
2.133303e+01 1.0670e+43 8.7670e+42
2.138251e+01 1.0640e+43 8.7390e+42
2.143138e+01 1.0610e+43 8.7110e+42
2.147985e+01 1.0580e+43 8.6830e+42
2.152806e+01 1.0540e+43 8.6560e+42
2.162400e+01 1.0480e+43 8.6120e+42
2.175227e+01 1.0400e+43 8.5470e+42
2.184012e+01 1.0350e+43 8.4900e+42
2.191389e+01 1.0300e+43 8.4470e+42
2.198021e+01 1.0260e+43 8.4090e+42
2.204184e+01 1.0220e+43 8.3750e+42
2.210026e+01 1.0190e+43 8.3430e+42
2.215641e+01 1.0150e+43 8.3130e+42
2.221089e+01 1.0120e+43 8.2830e+42
2.226416e+01 1.0090e+43 8.2550e+42
2.231653e+01 1.0050e+43 8.2270e+42
